YAL023C	YAL026C	YBL005W	YBR005W	YBR113W	YBR115C	YBR164C	YBR200W	YBR248C	YBR266C	YBR289W	YCR028C-A	YCR044C	YCR053W	YCR071C	YDL001W	YDL002C	YDL006W	YDL012C	YDL013W	YDL020C	YDL119C	YDL142C	YDR004W	YDR006C	YDR007W	YDR019C	YDR024W	YDR108W	YDR126W	YDR146C	YDR276C	YDR378C	YDR393W	YDR452W	YDR455C	YDR503C	YEL053C	YEL063C	YER083C	YER092W	YER151C	YFL001W	YFL025C	YGL004C	YGL005C	YGL007W	YGL009C	YGL010W	YGL017W	YGL054C	YGL105W	YGL154C	YGR022C	YGR032W	YGR089W	YGR101W	YGR157W	YGR170W	YGR184C	YGR224W	YHL025W	YHL031C	YHR018C	YIL020C	YIL094C	YIL160C	YJL004C	YJL046W	YJL071W	YJL101C	YJL120W	YJR059W	YJR066W	YJR073C	YKL046C	YKL050C	YKL211C	YKL212W	YLL025W	YLR182W	YLR239C	YLR262C	YLR292C	YLR315W	YLR371W	YLR426W	YML001W	YML016C	YML048W	YML071C	YML097C	YML121W	YMR039C	YMR143W	YMR202W	YMR307W	YNL003C	YNL081C	YNL140C	YNL147W	YNL153C	YNL273W	YNL293W	YNL323W	YNR041C	YOL095C	YOL112W	YOL116W	YOL129W	YOR068C	YOR069W	YOR070C	YOR125C	YOR132W	YOR221C	YPL051W	YPL095C	YPL120W	YPL178W	YPR119W	YPR141C	YPR173C	YPR191W
YHR018C	0.24	0.363636363636364	0.565217391304348	0.75	0.409090909090909	0.904761904761905	0.592592592592593	0.185185185185185	0.727272727272727	0.869565217391304	0.4	0.772727272727273	0.304347826086957	0.142857142857143	0.5	0.681818181818182	0.761904761904762	0.681818181818182	0.55	0.863636363636364	0.192307692307692	0.451612903225806	0.304347826086957	0.818181818181818	0.9	0.782608695652174	0.739130434782609	0.230769230769231	0.391304347826087	0.5	0.24	0.772727272727273	0.259259259259259	0.857142857142857	0.111111111111111	0.192307692307692	0.111111111111111	0.428571428571429	0.5	0.304347826086957	0.347826086956522	0.269230769230769	0.296296296296296	0.222222222222222	0.5	0.8	0.333333333333333	0.761904761904762	0.826086956521739	0.583333333333333	0.409090909090909	0.652173913043478	0.739130434782609	0.791666666666667	0.857142857142857	0.476190476190476	0.695652173913043	0.181818181818182	0.259259259259259	0.478260869565217	0.24	0.344827586206897	0.576923076923077	NA	0.818181818181818	0.782608695652174	0.4	0.5	0.761904761904762	0.869565217391304	0.230769230769231	0.290322580645161	0.363636363636364	0.148148148148148	0.285714285714286	0.259259259259259	0.192307692307692	0.111111111111111	0.44	0.2	0.214285714285714	0.652173913043478	0.148148148148148	0.304347826086957	0.285714285714286	0.222222222222222	0.24	0.739130434782609	0.111111111111111	0.333333333333333	0.428571428571429	0.428571428571429	0.24	0.333333333333333	0.5	0.391304347826087	0.259259259259259	0.681818181818182	0.739130434782609	0.2	0.192307692307692	0.2	0.5	0.24	0.307692307692308	0.666666666666667	0.857142857142857	0.153846153846154	0.192307692307692	0.185185185185185	0.347826086956522	0.291666666666667	0.304347826086957	0.590909090909091	0.25	0.619047619047619	0.590909090909091	0.5	0.304347826086957	0.772727272727273	0.304347826086957	0.304347826086957	0.772727272727273	0.727272727272727
YIL020C	0.192307692307692	0.25	0.636363636363636	0.666666666666667	0.409090909090909	0.739130434782609	0.535714285714286	0.185185185185185	0.80952380952381	0.791666666666667	0.346153846153846	0.772727272727273	0.25	0.142857142857143	0.5	0.761904761904762	0.85	0.681818181818182	0.55	0.708333333333333	0.192307692307692	0.451612903225806	0.25	0.818181818181818	0.727272727272727	0.782608695652174	0.739130434782609	0.28	0.333333333333333	0.5	0.291666666666667	0.772727272727273	0.259259259259259	0.857142857142857	0.153846153846154	0.24	0.111111111111111	0.363636363636364	0.5	0.25	0.291666666666667	0.32	0.25	0.222222222222222	0.65	0.8	0.391304347826087	0.85	0.75	0.652173913043478	0.347826086956522	0.52	0.739130434782609	0.791666666666667	0.857142857142857	0.409090909090909	0.695652173913043	0.181818181818182	0.259259259259259	0.545454545454545	0.24	0.3	0.518518518518518	0.818181818181818	NA	0.782608695652174	0.296296296296296	0.44	0.761904761904762	0.791666666666667	0.230769230769231	0.333333333333333	0.363636363636364	0.24	0.241379310344828	0.259259259259259	0.148148148148148	0.153846153846154	0.384615384615385	0.2	0.214285714285714	0.727272727272727	0.0689655172413793	0.25	0.285714285714286	0.222222222222222	0.24	0.666666666666667	0.153846153846154	0.285714285714286	0.379310344827586	0.363636363636364	0.24	0.28	0.44	0.28	0.259259259259259	0.681818181818182	0.739130434782609	0.153846153846154	0.192307692307692	0.153846153846154	0.5	0.192307692307692	0.307692307692308	0.666666666666667	0.857142857142857	0.153846153846154	0.192307692307692	0.185185185185185	0.347826086956522	0.291666666666667	0.2	0.666666666666667	0.2	0.619047619047619	0.521739130434783	0.428571428571429	0.304347826086957	0.772727272727273	0.25	0.2	0.772727272727273	0.727272727272727
YIL094C	0.28	0.291666666666667	0.608695652173913	0.714285714285714	0.391304347826087	0.708333333333333	0.517241379310345	0.222222222222222	0.625	0.76	0.5	0.739130434782609	0.291666666666667	0.137931034482759	0.545454545454545	0.652173913043478	0.727272727272727	0.727272727272727	0.523809523809524	0.68	0.185185185185185	0.4375	0.24	0.782608695652174	0.695652173913043	0.826086956521739	0.863636363636364	0.32	0.375	0.476190476190476	0.230769230769231	0.818181818181818	0.296296296296296	0.904761904761905	0.148148148148148	0.230769230769231	0.148148148148148	0.347826086956522	0.428571428571429	0.24	0.28	0.259259259259259	0.241379310344828	0.172413793103448	0.545454545454545	0.761904761904762	0.375	0.80952380952381	0.869565217391304	0.625	0.333333333333333	0.5	0.782608695652174	0.76	0.818181818181818	0.391304347826087	0.739130434782609	0.176470588235294	0.206896551724138	0.458333333333333	0.230769230769231	0.290322580645161	0.5	0.782608695652174	0.782608695652174	NA	0.384615384615385	0.423076923076923	0.80952380952381	0.76	0.178571428571429	0.28125	0.347826086956522	0.185185185185185	0.275862068965517	0.296296296296296	0.230769230769231	0.148148148148148	0.37037037037037	0.192307692307692	0.296296296296296	0.695652173913043	0.103448275862069	0.24	0.233333333333333	0.259259259259259	0.230769230769231	0.64	0.148148148148148	0.233333333333333	0.413793103448276	0.291666666666667	0.230769230769231	0.269230769230769	0.423076923076923	0.269230769230769	0.206896551724138	0.727272727272727	0.708333333333333	0.192307692307692	0.230769230769231	0.148148148148148	0.541666666666667	0.230769230769231	0.296296296296296	0.708333333333333	0.818181818181818	0.148148148148148	0.185185185185185	0.222222222222222	0.333333333333333	0.333333333333333	0.24	0.636363636363636	0.192307692307692	0.666666666666667	0.5	0.409090909090909	0.347826086956522	0.818181818181818	0.24	0.24	0.818181818181818	0.772727272727273
YIL160C	0.0833333333333333	0.315789473684211	0.24	0.363636363636364	0.3	0.346153846153846	0.407407407407407	0.35	0.32	0.407407407407407	0.363636363636364	0.36	0.25	0.285714285714286	0.217391304347826	0.28	0.333333333333333	0.333333333333333	0.238095238095238	0.384615384615385	0.238095238095238	0.379310344827586	0.19047619047619	0.296296296296296	0.375	0.333333333333333	0.346153846153846	0.173913043478261	0.285714285714286	0.315789473684211	0.3	0.36	0.16	0.36	0.25	0.238095238095238	0.25	0.19047619047619	0.416666666666667	0.19047619047619	0.3	0.217391304347826	0.363636363636364	0.12	0.272727272727273	0.347826086956522	0.285714285714286	0.333333333333333	0.37037037037037	0.269230769230769	0.368421052631579	0.434782608695652	0.296296296296296	0.310344827586207	0.307692307692308	0.368421052631579	0.259259259259259	0.172413793103448	0.260869565217391	0.318181818181818	0.238095238095238	0.36	0.565217391304348	0.4	0.296296296296296	0.384615384615385	NA	0.291666666666667	0.333333333333333	0.357142857142857	0.125	0.296296296296296	0.136363636363636	0.238095238095238	0.24	0.16	0.3	0.136363636363636	0.24	0.315789473684211	0.45	0.222222222222222	0.238095238095238	0.315789473684211	0.192307692307692	0.217391304347826	0.3	0.296296296296296	0.19047619047619	0.291666666666667	0.521739130434783	0.315789473684211	0.3	0.6875	0.347826086956522	0.173913043478261	0.208333333333333	0.391304347826087	0.25	0.388888888888889	0.181818181818182	0.388888888888889	0.291666666666667	0.368421052631579	0.16	0.346153846153846	0.307692307692308	0.25	0.368421052631579	0.285714285714286	0.238095238095238	0.0833333333333333	0.315789473684211	0.304347826086957	0.136363636363636	0.260869565217391	0.25	0.388888888888889	0.25	0.307692307692308	0.666666666666667	0.388888888888889	0.36	0.269230769230769
YJL004C	0.285714285714286	0.444444444444444	0.28	0.347826086956522	0.173913043478261	0.5	0.625	0.217391304347826	0.416666666666667	0.56	0.409090909090909	0.4	0.3	0.272727272727273	0.318181818181818	0.375	0.375	0.375	0.35	0.423076923076923	0.285714285714286	0.518518518518518	0.181818181818182	0.44	0.478260869565217	0.423076923076923	0.384615384615385	0.333333333333333	0.333333333333333	0.238095238095238	0.125	0.4	0.153846153846154	0.458333333333333	0.238095238095238	0.285714285714286	0.130434782608696	0.444444444444444	0.346153846153846	0.3	0.285714285714286	0.380952380952381	0.24	0.260869565217391	0.318181818181818	0.333333333333333	0.272727272727273	0.375	0.461538461538462	0.259259259259259	0.5	0.478260869565217	0.384615384615385	0.444444444444444	0.458333333333333	0.285714285714286	0.4	0.206896551724138	0.363636363636364	0.428571428571429	0.125	0.4	0.608695652173913	0.5	0.44	0.423076923076923	0.291666666666667	NA	0.375	0.56	0.12	0.241379310344828	0.368421052631579	0.285714285714286	0.454545454545455	0.25	0.173913043478261	0.04	0.333333333333333	0.0833333333333333	0.25	0.36	0.227272727272727	0.181818181818182	0.230769230769231	0.45	0.35	0.44	0.0833333333333333	0.454545454545455	0.44	0.444444444444444	0.173913043478261	0.217391304347826	0.28	0.555555555555556	0.25	0.375	0.44	0.130434782608696	0.08	0.181818181818182	0.333333333333333	0.285714285714286	0.304347826086957	0.333333333333333	0.458333333333333	0.130434782608696	0.173913043478261	0.166666666666667	0.588235294117647	0.5	0.444444444444444	0.291666666666667	0.444444444444444	0.25	0.722222222222222	0.3	0.444444444444444	0.4	0.238095238095238	0.238095238095238	0.4	0.416666666666667
YJL046W	0.217391304347826	0.285714285714286	0.65	0.684210526315789	0.473684210526316	0.681818181818182	0.481481481481481	0.115384615384615	0.75	0.739130434782609	0.391304347826087	0.8	0.35	0.115384615384615	0.666666666666667	0.7	0.789473684210526	0.789473684210526	0.555555555555556	0.652173913043478	0.166666666666667	0.4	0.173913043478261	0.85	0.666666666666667	0.80952380952381	0.85	0.260869565217391	0.380952380952381	0.421052631578947	0.217391304347826	0.8	0.24	0.894736842105263	0.08	0.166666666666667	0.08	0.421052631578947	0.384615384615385	0.227272727272727	0.217391304347826	0.2	0.230769230769231	0.2	0.666666666666667	0.736842105263158	0.380952380952381	0.789473684210526	0.772727272727273	0.590909090909091	0.333333333333333	0.458333333333333	0.85	0.739130434782609	0.894736842105263	0.333333333333333	0.8	0.2	0.24	0.409090909090909	0.217391304347826	0.241379310344828	0.461538461538462	0.761904761904762	0.761904761904762	0.80952380952381	0.333333333333333	0.375	NA	0.739130434782609	0.208333333333333	0.233333333333333	0.421052631578947	0.166666666666667	0.32	0.291666666666667	0.166666666666667	0.125	0.375	0.173913043478261	0.24	0.75	0.0769230769230769	0.285714285714286	0.269230769230769	0.304347826086957	0.217391304347826	0.761904761904762	0.125	0.222222222222222	0.321428571428571	0.227272727272727	0.217391304347826	0.260869565217391	0.375	0.260869565217391	0.148148148148148	0.7	0.761904761904762	0.173913043478261	0.217391304347826	0.125	0.571428571428571	0.217391304347826	0.291666666666667	0.761904761904762	0.894736842105263	0.08	0.166666666666667	0.115384615384615	0.333333333333333	0.333333333333333	0.227272727272727	0.777777777777778	0.173913043478261	0.722222222222222	0.454545454545455	0.35	0.35	0.894736842105263	0.227272727272727	0.285714285714286	0.8	0.842105263157895
YJL071W	0.214285714285714	0.32	0.56	0.652173913043478	0.36	0.791666666666667	0.703703703703704	0.206896551724138	0.708333333333333	0.916666666666667	0.407407407407407	0.75	0.269230769230769	0.25	0.5	0.666666666666667	0.739130434782609	0.666666666666667	0.478260869565217	0.76	0.172413793103448	0.5	0.32	0.869565217391304	0.782608695652174	0.833333333333333	0.72	0.25	0.346153846153846	0.434782608695652	0.214285714285714	0.75	0.233333333333333	0.826086956521739	0.178571428571429	0.214285714285714	0.178571428571429	0.375	0.448275862068966	0.32	0.36	0.285714285714286	0.310344827586207	0.241379310344828	0.5	0.695652173913043	0.4	0.739130434782609	0.8	0.576923076923077	0.36	0.576923076923077	0.72	0.84	0.826086956521739	0.416666666666667	0.68	0.235294117647059	0.275862068965517	0.48	0.259259259259259	0.354838709677419	0.62962962962963	0.869565217391304	0.791666666666667	0.76	0.357142857142857	0.56	0.739130434782609	NA	0.25	0.34375	0.375	0.214285714285714	0.344827586206897	0.275862068965517	0.172413793103448	0.1	0.392857142857143	0.178571428571429	0.233333333333333	0.708333333333333	0.133333333333333	0.269230769230769	0.3	0.241379310344828	0.307692307692308	0.72	0.1	0.344827586206897	0.535714285714286	0.375	0.214285714285714	0.296296296296296	0.444444444444444	0.4	0.275862068965517	0.666666666666667	0.72	0.178571428571429	0.172413793103448	0.178571428571429	0.5	0.36	0.321428571428571	0.653846153846154	0.826086956521739	0.178571428571429	0.172413793103448	0.166666666666667	0.36	0.36	0.32	0.583333333333333	0.32	0.608695652173913	0.583333333333333	0.434782608695652	0.32	0.75	0.269230769230769	0.269230769230769	0.75	0.708333333333333
YJL101C	0.0952380952380952	0.1	0.272727272727273	0.125	0.210526315789474	0.28	0.166666666666667	0.0434782608695652	0.2	0.206896551724138	0.125	0.291666666666667	0.1	0.2	0.315789473684211	0.260869565217391	0.260869565217391	0.260869565217391	0.15	0.32	0.210526315789474	0.233333333333333	0.157894736842105	0.28	0.2	0.269230769230769	0.230769230769231	0.0434782608695652	0.2	0.0476190476190476	0.277777777777778	0.24	0.130434782608696	0.192307692307692	0.222222222222222	0.210526315789474	0.222222222222222	0.0476190476190476	0.192307692307692	0.1	0.0952380952380952	0.25	0.227272727272727	0.25	0.19047619047619	0.217391304347826	0.142857142857143	0.208333333333333	0.214285714285714	0.25	0.0952380952380952	0.25	0.230769230769231	0.296296296296296	0.24	0.0454545454545455	0.24	0.347826086956522	0.130434782608696	0.130434782608696	0.4375	0.0689655172413793	0.137931034482759	0.230769230769231	0.230769230769231	0.178571428571429	0.125	0.12	0.208333333333333	0.25	NA	0.28	0.1	0.0454545454545455	0.0769230769230769	0.0833333333333333	0.210526315789474	0.375	0.217391304347826	0.294117647058824	0.181818181818182	0.25	0.210526315789474	0.1	0.4	0.136363636363636	0.15	0.28	0.1	0.0769230769230769	0.230769230769231	0.157894736842105	0.0952380952380952	0.0909090909090909	0.272727272727273	0.0909090909090909	0.238095238095238	0.208333333333333	0.28	0.222222222222222	0.15	0.157894736842105	0.272727272727273	0.0952380952380952	0.0833333333333333	0.28	0.24	0.294117647058824	0.210526315789474	0.142857142857143	0.0454545454545455	0.0952380952380952	0	0.285714285714286	0.1	0.238095238095238	0.125	0.0476190476190476	0.1	0.24	0.1	0.1	0.24	0.25
YJL120W	0.107142857142857	0.153846153846154	0.285714285714286	0.25	0.107142857142857	0.290322580645161	0.34375	0.333333333333333	0.310344827586207	0.303030303030303	0.206896551724138	0.3	0.111111111111111	0.28	0.137931034482759	0.275862068965517	0.275862068965517	0.275862068965517	0.192307692307692	0.366666666666667	0.192307692307692	0.323529411764706	0.363636363636364	0.290322580645161	0.310344827586207	0.366666666666667	0.290322580645161	0.103448275862069	0.230769230769231	0.304347826086957	0.291666666666667	0.344827586206897	0.133333333333333	0.3	0.363636363636364	0.409090909090909	0.25	0.111111111111111	0.5	0.153846153846154	0.409090909090909	0.269230769230769	0.296296296296296	0.178571428571429	0.222222222222222	0.285714285714286	0.28	0.321428571428571	0.354838709677419	0.407407407407407	0.148148148148148	0.407407407407407	0.333333333333333	0.387096774193548	0.258064516129032	0.291666666666667	0.3	0.344827586206897	0.214285714285714	0.416666666666667	0.347826086956522	0.258064516129032	0.413793103448276	0.290322580645161	0.333333333333333	0.28125	0.296296296296296	0.241379310344828	0.233333333333333	0.34375	0.28	NA	0.0344827586206897	0.24	0.161290322580645	0.214285714285714	0.148148148148148	0.25	0.125	0.363636363636364	0.36	0.310344827586207	0.192307692307692	0.2	0.384615384615385	0.269230769230769	0.476190476190476	0.290322580645161	0.25	0.2	0.333333333333333	0.2	0.24	0.391304347826087	0.44	0.185185185185185	0.36	0.37037037037037	0.25	0.304347826086957	0.148148148148148	0.304347826086957	0.285714285714286	0.409090909090909	0.214285714285714	0.333333333333333	0.258064516129032	0.304347826086957	0.291666666666667	0.28	0.148148148148148	0.148148148148148	0.111111111111111	0.25	0.153846153846154	0.307692307692308	0.206896551724138	0.304347826086957	0.25	0.3	0.363636363636364	0.153846153846154	0.344827586206897	0.266666666666667
YJR059W	0.3125	0.333333333333333	0.238095238095238	0.315789473684211	0.235294117647059	0.363636363636364	0.375	0.1	0.333333333333333	0.375	0.25	0.380952380952381	0.333333333333333	0.157894736842105	0.4375	0.35	0.35	0.35	0.235294117647059	0.291666666666667	0.105263157894737	0.296296296296296	0.0526315789473684	0.428571428571429	0.333333333333333	0.347826086956522	0.363636363636364	0.294117647058824	0.294117647058824	0.111111111111111	0.05	0.318181818181818	0.142857142857143	0.380952380952381	0.0526315789473684	0.166666666666667	0.0526315789473684	0.428571428571429	0.16	0.25	0.05	0.277777777777778	0.136363636363636	0.352941176470588	0.277777777777778	0.238095238095238	0.294117647058824	0.285714285714286	0.333333333333333	0.166666666666667	0.3125	0.272727272727273	0.363636363636364	0.375	0.45	0.105263157894737	0.380952380952381	0.115384615384615	0.411764705882353	0.2	0.05	0.318181818181818	0.291666666666667	0.363636363636364	0.363636363636364	0.347826086956522	0.136363636363636	0.368421052631579	0.421052631578947	0.375	0.1	0.0344827586206897	NA	0.166666666666667	0.3	0.142857142857143	0.105263157894737	0	0.444444444444444	0.0526315789473684	0.142857142857143	0.333333333333333	0.166666666666667	0.25	0.181818181818182	0.352941176470588	0.05	0.428571428571429	0.0526315789473684	0.238095238095238	0.304347826086957	0.25	0.105263157894737	0.0476190476190476	0.130434782608696	0.375	0.0909090909090909	0.285714285714286	0.428571428571429	0.111111111111111	0.105263157894737	0.0526315789473684	0.238095238095238	0.105263157894737	0.411764705882353	0.304347826086957	0.45	0.111111111111111	0.105263157894737	0.157894736842105	0.5	0.4	0.25	0.315789473684211	0.333333333333333	0.2	0.5625	0.111111111111111	0.333333333333333	0.380952380952381	0.0526315789473684	0.176470588235294	0.318181818181818	0.4
YJR066W	0.1	0.166666666666667	0.125	0.181818181818182	0.0476190476190476	0.107142857142857	0.307692307692308	0.277777777777778	0.208333333333333	0.214285714285714	0.181818181818182	0.2	0.105263157894737	0.277777777777778	0.142857142857143	0.166666666666667	0.217391304347826	0.166666666666667	0.157894736842105	0.142857142857143	0.222222222222222	0.384615384615385	0.166666666666667	0.148148148148148	0.16	0.185185185185185	0.148148148148148	0.210526315789474	0.15	0.166666666666667	0.294117647058824	0.153846153846154	0.19047619047619	0.2	0.3125	0.222222222222222	0.166666666666667	0.235294117647059	0.25	0.166666666666667	0.157894736842105	0.333333333333333	0.529411764705882	0.142857142857143	0.2	0.173913043478261	0.210526315789474	0.217391304347826	0.178571428571429	0.16	0.157894736842105	0.208333333333333	0.148148148148148	0.172413793103448	0.153846153846154	0.157894736842105	0.153846153846154	0.25	0.25	0.19047619047619	0.157894736842105	0.428571428571429	0.333333333333333	0.148148148148148	0.24	0.185185185185185	0.238095238095238	0.285714285714286	0.166666666666667	0.214285714285714	0.0454545454545455	0.24	0.166666666666667	NA	0.285714285714286	0.315789473684211	0.157894736842105	0.166666666666667	0.173913043478261	0.105263157894737	0.25	0.16	0.222222222222222	0.166666666666667	0.173913043478261	0.263157894736842	0.294117647058824	0.148148148148148	0.4	0.35	0.192307692307692	0.166666666666667	0.375	0.277777777777778	0.227272727272727	0.15	0.25	0.217391304347826	0.148148148148148	0.3125	0.294117647058824	0.3125	0.125	0.294117647058824	0.25	0.192307692307692	0.153846153846154	0.166666666666667	0.222222222222222	0.210526315789474	0.157894736842105	0.222222222222222	0.235294117647059	0.181818181818182	0.105263157894737	0.0869565217391304	0.181818181818182	0.166666666666667	0.166666666666667	0.153846153846154	0.3125	0.105263157894737	0.2	0.16
YJR073C	0.285714285714286	0.368421052631579	0.185185185185185	0.291666666666667	0.173913043478261	0.285714285714286	0.444444444444444	0.0769230769230769	0.259259259259259	0.3	0.24	0.25	0.368421052631579	0.217391304347826	0.260869565217391	0.178571428571429	0.222222222222222	0.222222222222222	0.227272727272727	0.233333333333333	0.285714285714286	0.413793103448276	0.0833333333333333	0.333333333333333	0.259259259259259	0.321428571428571	0.285714285714286	0.4	0.272727272727273	0.181818181818182	0.125	0.25	0.304347826086957	0.296296296296296	0.130434782608696	0.125	0.181818181818182	0.444444444444444	0.206896551724138	0.181818181818182	0.125	0.208333333333333	0.24	0.380952380952381	0.208333333333333	0.230769230769231	0.217391304347826	0.222222222222222	0.266666666666667	0.133333333333333	0.35	0.214285714285714	0.285714285714286	0.3	0.296296296296296	0.125	0.296296296296296	0.521739130434783	0.5	0.2	0.125	0.458333333333333	0.321428571428571	0.285714285714286	0.241379310344828	0.275862068965517	0.24	0.454545454545455	0.32	0.344827586206897	0.0769230769230769	0.161290322580645	0.3	0.285714285714286	NA	0.304347826086957	0.125	0.04	0.28	0.0833333333333333	0.2	0.307692307692308	0.173913043478261	0.3	0.103448275862069	0.380952380952381	0.173913043478261	0.285714285714286	0.238095238095238	0.454545454545455	0.241379310344828	0.181818181818182	0.227272727272727	0.166666666666667	0.142857142857143	0.4	0.111111111111111	0.222222222222222	0.333333333333333	0.130434782608696	0.227272727272727	0.130434782608696	0.230769230769231	0.227272727272727	0.428571428571429	0.241379310344828	0.296296296296296	0.181818181818182	0.227272727272727	0.166666666666667	0.35	0.285714285714286	0.3	0.192307692307692	0.238095238095238	0.153846153846154	0.347826086956522	0.130434782608696	0.238095238095238	0.296296296296296	0.181818181818182	0.181818181818182	0.25	0.307692307692308
YKL046C	0.315789473684211	0.2	0.2	0.318181818181818	0.136363636363636	0.214285714285714	0.275862068965517	0.130434782608696	0.28	0.275862068965517	0.318181818181818	0.32	0.333333333333333	0.130434782608696	0.173913043478261	0.291666666666667	0.24	0.291666666666667	0.315789473684211	0.25	0.25	0.3	0.142857142857143	0.259259259259259	0.28	0.25	0.259259259259259	0.181818181818182	0.3	0.142857142857143	0.25	0.222222222222222	0.217391304347826	0.269230769230769	0.0434782608695652	0.0869565217391304	0.0909090909090909	0.333333333333333	0.32	0.263157894736842	0.315789473684211	0.227272727272727	0.318181818181818	0.285714285714286	0.285714285714286	0.25	0.130434782608696	0.24	0.285714285714286	0.185185185185185	0.25	0.230769230769231	0.307692307692308	0.275862068965517	0.269230769230769	0.136363636363636	0.32	0.32	0.272727272727273	0.166666666666667	0.0869565217391304	0.269230769230769	0.25	0.259259259259259	0.259259259259259	0.296296296296296	0.16	0.25	0.291666666666667	0.275862068965517	0.0833333333333333	0.214285714285714	0.142857142857143	0.315789473684211	0.304347826086957	NA	0.19047619047619	0.142857142857143	0.304347826086957	0.0434782608695652	0.12	0.28	0.19047619047619	0.142857142857143	0.2	0.35	0.136363636363636	0.307692307692308	0.2	0.25	0.172413793103448	0.142857142857143	0.25	0.130434782608696	0.2	0.3	0.166666666666667	0.24	0.259259259259259	0.2	0.25	0.0909090909090909	0.304347826086957	0.19047619047619	0.333333333333333	0.307692307692308	0.269230769230769	0.0434782608695652	0.0869565217391304	0.04	0.19047619047619	0.25	0.263157894736842	0.260869565217391	0.2	0.217391304347826	0.16	0.142857142857143	0.142857142857143	0.269230769230769	0.0909090909090909	0.2	0.269230769230769	0.28
YKL050C	0.1	0.235294117647059	0.227272727272727	0.181818181818182	0.157894736842105	0.148148148148148	0.259259259259259	0.210526315789474	0.16	0.172413793103448	0.238095238095238	0.153846153846154	0.105263157894737	0.210526315789474	0.142857142857143	0.166666666666667	0.166666666666667	0.166666666666667	0.157894736842105	0.230769230769231	0.294117647058824	0.285714285714286	0.235294117647059	0.148148148148148	0.208333333333333	0.142857142857143	0.192307692307692	0.210526315789474	0.277777777777778	0.105263157894737	0.222222222222222	0.153846153846154	0.19047619047619	0.153846153846154	0.105263157894737	0.1	0.166666666666667	0.166666666666667	0.25	0.166666666666667	0.157894736842105	0.333333333333333	0.3	0.2	0.142857142857143	0.173913043478261	0.0952380952380952	0.166666666666667	0.222222222222222	0.16	0.157894736842105	0.208333333333333	0.148148148148148	0.133333333333333	0.153846153846154	0.222222222222222	0.153846153846154	0.153846153846154	0.136363636363636	0.136363636363636	0.157894736842105	0.25	0.185185185185185	0.192307692307692	0.148148148148148	0.230769230769231	0.3	0.173913043478261	0.166666666666667	0.172413793103448	0.210526315789474	0.148148148148148	0.105263157894737	0.157894736842105	0.125	0.19047619047619	NA	0.235294117647059	0.285714285714286	0.105263157894737	0.19047619047619	0.16	0.294117647058824	0.166666666666667	0.227272727272727	0.142857142857143	0.222222222222222	0.192307692307692	0.235294117647059	0.173913043478261	0.24	0.235294117647059	0.222222222222222	0.15	0.285714285714286	0.15	0.19047619047619	0.217391304347826	0.148148148148148	0.105263157894737	0.294117647058824	0.3125	0.125	0.1	0.0869565217391304	0.192307692307692	0.153846153846154	0.105263157894737	0.294117647058824	0.210526315789474	0.0476190476190476	0.157894736842105	0.166666666666667	0.238095238095238	0.105263157894737	0.136363636363636	0.130434782608696	0.166666666666667	0.105263157894737	0.153846153846154	0.235294117647059	0.235294117647059	0.153846153846154	0.16
YKL211C	0.105263157894737	0.0526315789473684	0.181818181818182	0.0416666666666667	0.235294117647059	0.111111111111111	0.03125	0.1	0.166666666666667	0.1	0.136363636363636	0.115384615384615	0.0526315789473684	0.157894736842105	0.15	0.125	0.125	0.125	0.105263157894737	0.148148148148148	0.105263157894737	0.25	0.0526315789473684	0.111111111111111	0.0769230769230769	0.107142857142857	0.111111111111111	0	0.0476190476190476	0	0.235294117647059	0.115384615384615	0.142857142857143	0.115384615384615	0.25	0.166666666666667	0.176470588235294	0	0.115384615384615	0.176470588235294	0	0.0952380952380952	0.19047619047619	0.0952380952380952	0.210526315789474	0.130434782608696	0.1	0.125	0.142857142857143	0.166666666666667	0	0.0769230769230769	0.111111111111111	0.1	0.115384615384615	0.05	0.115384615384615	0.260869565217391	0.142857142857143	0.0909090909090909	0.3125	0.0740740740740741	0.107142857142857	0.111111111111111	0.153846153846154	0.148148148148148	0.136363636363636	0.04	0.125	0.1	0.375	0.25	0	0.166666666666667	0.04	0.142857142857143	0.235294117647059	NA	0.238095238095238	0.25	0.2	0.12	0.3125	0.176470588235294	0.368421052631579	0.0952380952380952	0.105263157894737	0.111111111111111	0.25	0	0.0344827586206897	0.0526315789473684	0.105263157894737	0.157894736842105	0.130434782608696	0	0.263157894736842	0.125	0.111111111111111	0.25	0.166666666666667	0.333333333333333	0.130434782608696	0.105263157894737	0.0909090909090909	0.153846153846154	0.115384615384615	0.176470588235294	0.166666666666667	0.1	0	0.105263157894737	0	0.19047619047619	0	0.142857142857143	0.0416666666666667	0	0.111111111111111	0.115384615384615	0.111111111111111	0.111111111111111	0.115384615384615	0.12
