gene	22Dipyridyl	24Dimethylimidazole	26Dimethylpyrazine	2Methylimidazole	45Methylimidazole	4OHAcetophenone	4OHBenzaldehyde	4OHBenzoicAcid	Acetamide	AcetoSyringone	Acetovanillone	AzelaicAcid	BMIMCl	Benomyl	BenzoicAcid	CV	CaffeicAcid	CinnamicAcid	CoumaricAcid	CoumaroylAmide	DMSO	EMIMCl	EtOH	FerulicAcid	FeruloylAmide	Furfural	GVL	Isobutanol	LevulinicAcid	MBO	Methylglyoxal	Mycobutanil	NAO	SinapicAcid	SodiumGlyoxylate	Syringaldehyde	SyringicAcid	VanillicAcid	Vanillin	5HMF
130	YBL103C	0.282613217068913	0.0233348784990578	-0.0138036316272583	-0.116687254274371	-0.0788625731933007	-0.211261442697186	-0.41059300194867	0.0432352440483703	-0.0669622790536079	-0.152923213312522	-0.19823757304084	-0.328957161357857	0.111141794498556	0.0803288665682481	-0.026797766121606	-1.34599657608804	-0.159215002203312	-0.0703539441958782	-0.0637728095002739	0.164346220778746	-0.174600616734774	-0.328073228732749	-0.426771128290117	0.393793698926362	-0.24011277117196	0.206903556373359	0.206170702885206	-0.0579255257028933	-0.0786621805748572	-0.355949808447628	-0.595150300249587	0.145354166738102	-0.694403787843045	-0.238242220997218	0.0909685525268877	0.0310816579957162	0.235680981434312	0.168374874860615	-0.578860151084483	-0.203219922530538
131	YBL104C	0.0679520614123186	0.074889395508579	-0.350689190326562	0.243938552138511	0.0311122200291202	-0.115145901258419	-0.235888073210901	-0.106169603564813	0.000817706003706777	-0.0508431047362449	0.237579174885439	0.0825424930896258	0.135385728258507	0.218747198193096	-0.299610006932233	1.06097816083286	-0.300852480866043	-0.42412729848692	0.413174792901467	-0.118242342222823	0.183540593325261	0.296256089029857	-0.733695497656443	0.592330993260307	0.0232407792719492	0.279832639775348	-0.152846743507963	-0.298425387581223	-0.0305370310873742	0.0359593236074657	0.542890736724133	0.212898319300388	0.549938171291602	0.235295410211113	0.294370231886908	-0.162045551679143	-0.287029647110319	-0.0164155582095907	-0.0830203482765923	0.0132128618030593
132	YBL106C	0.152003995807381	-0.0494307560139922	-0.313089391294668	0.092179306030627	0.424361154845634	-0.157388179751671	-0.127084380698505	0.20129095290811	-0.377008182380574	0.282048270977694	0.0338014222952577	-0.118955218023963	-0.0700534067348718	0.141903225885692	0.086183516897367	-2.45618854056436	0.3921931947904	-0.114558882535158	-0.0802700431992044	0.496397084027696	0.120445086926534	-0.668785867174968	0.578347641815705	0.262191012484131	0.169851901150263	0.00369670169558184	0.471412982804286	-0.079910564222063	-0.349261866216597	-0.0241653967524189	-0.570050494074388	-0.0346645117149121	-0.82673787639783	0.0684463147512363	-0.0555366146835684	0.351625313271173	0.72602353413358	0.280075881711703	0.165266377988215	-0.259795332434205
133	YBL107C	0.108989310997895	-0.0111397579486138	-0.519054375765718	0.163758462129269	-0.0597273255390021	-0.105426545970614	-0.167547440894914	0.140043839284904	-0.136617099816447	0.159160467491359	-0.128834067497794	0.0509314533117197	0.0536372879322497	0.198334250124503	0.0111259724194358	0.119726542499739	-0.106375591845	-0.132918457754959	0.210028674703661	-0.114115133598221	-0.30669493230739	0.0992508612481664	-0.350727718598099	-0.0294466810427257	-0.0555253169181327	0.0794847053238269	0.0364560413361987	0.401396680730955	0.155983029137232	0.0409710389167399	0.389367503391262	0.275314241765246	0.514871477817985	-0.0779866475057931	0.0299508514364585	-0.0818760985271119	-0.0280699004567425	-0.00428303670007044	-0.248651297198913	-0.102204854311327
134	YBR001C	0.0806041743224002	-0.0925997550793447	-0.243911860134724	0.0347002753213954	0.100112262251223	0.327832173303926	0.478729319943252	-0.0537905461495529	0.0661104774528113	1.94172013092906	0.44143383562398	-0.0168532425458932	0.144886548883833	0.208248654623895	0.0512655166081434	7.71422213072862	-0.0850355027289546	-0.491768297973089	0.396188398889337	0.649747767292997	-0.0714305596516207	0.255327308621324	0.0317158522388035	0.477771443810402	0.936696911766328	0.127657054502272	-1.24228315229025	-0.56557501516545	0.0839748734109819	0.115462801314956	-0.196264368573434	0.00588264403968992	4.93487692435889	0.463878153717389	0.145128461921423	0.366432220963613	-0.174561924529839	0.144702894605604	0.744594949708913	0.337939025654281
135	YBR005W	-1.18076313571286	-0.300709724051934	0.413770651004372	-0.148647302412677	-0.0902280506565303	1.30479343865958	0.671802720012497	-0.0255917961138723	-0.269696137361231	3.03051389806029	1.36609803102479	0.808371567590636	-0.281669290740675	-0.0328824106628459	-0.300466230613625	8.68971055410008	0.0530842803533506	-0.271202170918573	0.941150523456073	1.5642995016964	1.24201394990281	-0.684238128654033	0.564292590295166	1.60806452382775	3.08003082287094	0.281659948069971	-1.01761180849629	-0.061793835885514	0.091011621805226	0.271756557115939	0.0261280984761548	-0.196022178963945	4.68405861925142	1.1779737890517	0.00547984948343932	1.00037781919511	0.471411407335293	1.2225854367288	1.39653049970684	0.402627207475099
136	YBR006W	0.135267000011607	0.0173376782973972	0.229709571771578	-0.0284807382226586	-0.12969718018161	-0.305601610296348	-0.288088853155063	-0.110327895399031	0.221636698483724	-0.143834310974874	-0.541463139413245	-0.421406994229936	-0.0608295194228165	-0.0083863983175351	-0.0447623997295159	-1.03841920520172	0.408762064983416	-0.179921434331756	0.175066599034593	0.221512509961505	0.0935649882908291	-0.557773379086341	0.432800292521554	-0.00887036626622526	0.403925721001336	-0.0760652680742234	0.758023040994688	0.0271712569996533	-0.0432699675530639	0.0721896026680779	-1.04836931543583	0.141020683822858	-0.606623290159637	0.138853877451875	-0.042852076101997	0.0156079464502609	0.252714301403298	0.336660448729855	-0.0513345959199268	0.0175415434619925
137	YBR007C	0.0799984501736831	0.141307999256143	0.674836196793428	0.086200497978947	-0.112862070609844	-0.104929179225928	-0.0132855178705485	-0.222320064664681	0.446398822695189	-0.0606268840857378	-0.118790273537453	0.548682644715753	0.173545036584229	-0.0239772736291196	0.13348130187661	1.93398302719422	0.309503323079995	0.190967214094061	0.138705299616185	0.514381305167957	0.0797361927617023	0.0600644217528934	0.820033723358044	1.0315046313991	0.361335019004246	0.312808628069921	0.191139123678999	-0.0719588179804124	0.292368603722375	-0.0732614852002653	-0.253715640543689	0.148328767444124	0.527244701746221	0.301033843663974	0.118288086916438	0.21564449813683	0.537453949458953	-0.0867896377971889	-0.343634397167657	0.346605853771627
138	YBR008C	-0.160960257553629	0.0207642973436816	-0.517137989885633	0.11822855304692	0.0425964219604589	0.156367097135818	0.209323376258323	0.0294479558316286	-0.127879472688841	0.632027200826047	0.265750933476088	0.166122787822824	0.234413560247008	0.0436377894270693	-0.266560528908712	0.809689312020225	-0.0160214666489496	-0.29563587598814	0.198628475392999	-0.254392777079864	-0.144671378746112	0.0469223267960903	-0.660387116131596	-0.172216514329615	-0.274139337921768	-0.0402537417226566	-0.500052734944188	0.0273296892614979	0.0290829077164976	0.229873684776032	0.155504906336627	-0.0158591385325408	0.182256269347059	0.246206469386603	-0.132382501224612	-0.379606274034288	-0.297459382060793	-0.0461434633008146	-0.0354985400542166	-0.0712777923989248
139	YBR009C	0.139608452670182	-0.130533856991865	-0.122015414680998	-0.00522091281796361	-0.00033469116885645	0.785289835162223	0.0877441267658198	0.317034071807779	0.269693520686886	1.66592857411854	0.503372823054292	0.243002612993694	0.312788594675112	0.0430697381472992	-0.0858553709400357	6.87438238851828	0.255848603800668	-0.0426119394000904	0.396863307411362	0.891818177495231	0.0481906908630559	0.0921124098575016	-0.123105786748558	0.693350895095991	1.08009013092339	0.419735359924058	0.0436886618418377	0.397861792353805	-0.04861686645046	0.964891515740237	0.187187629657514	0.0307435722586096	4.27296829235231	0.585167338006275	-0.0991956906494946	0.0935168991190598	0.0246855164982215	0.202748100473096	0.310668250231859	0.17217764959051
140	YBR010W	0.0565843818073129	-0.0969246653903087	0.394840580607267	0.0115467497031523	0.0385307675829931	0.134294560968118	0.20972563502444	0.207026118289305	0.355184585573995	0.468710506855962	0.060482889855064	0.110334012434189	-0.127334359782146	0.0725368091322871	0.364789387803277	-1.7795342470239	0.291941458941104	0.0287400167702016	0.263803647757884	0.617637474781123	0.407902882523533	-0.555518353695935	0.54776282565514	0.351061080052276	0.965266123164735	0.915359529670474	0.866914228986804	0.21959089712095	-0.132443722122592	0.241645131314274	-0.502664679352107	-0.0203546849336125	-0.654560231261182	0.17440365250924	-0.00599051599328772	0.0740421707909141	0.12100201514861	0.195844941764029	0.281652943789706	0.220094732896536
141	YBR012C	-0.120821346529302	0.0472637604862162	0.347443705707083	-0.0437134178578163	0.118592090894509	0.193681483076775	-0.106023368223567	-0.01368795330199	0.0574559887140291	-0.251808258288103	-0.274483847169309	-0.105151576746602	-0.353955924334825	-0.0796025936712299	0.0721911957974076	1.5817660124151	0.232907219676761	-0.036337037142896	0.174859919671694	0.61346230197185	0.0783887322449602	-0.309122727900041	0.640830555235788	0.134647531223962	0.543025121301104	-0.210039474616955	0.727235398816674	-0.0867644745660975	-0.332808210620648	0.0870333258286042	-0.729495139929318	0.00756594039544426	-0.796969802520569	0.0423890913253174	-0.184883691735962	0.0814278276084777	0.298632059816534	0.0649198545244145	0.322401033617501	0.0514641767788623
142	YBR013C	0.0965842170436826	0.209296250256763	-0.192252634818559	-0.037781537134953	0.0231728072322277	0.219303018638436	0.0814141452562523	0.0109611947500994	-0.0204742534861562	0.100115439178391	-0.00257939732367335	-0.0274665897824824	0.134157530169599	0.140767226419265	-0.108453294557507	1.00599134735316	0.120706301613578	-0.0734938155508265	-0.107172494811453	0.220121395432382	-0.134137130770548	0.170205401632975	-0.0641164030951639	0.177614496291808	0.236916027952478	0.20779224757034	-0.0402474250528963	0.357291692829546	0.0293703673449295	0.391822544867466	0.0283649254602884	0.0389894221355896	0.517155518698833	0.116230641860353	0.136266703438237	-0.0653266202643585	0.149620087476561	-0.226141152750656	0.0661739279246901	-0.0150641273770211
143	YBR014C	-0.0886928233090794	0.0340581994357854	-0.211127899284786	0.218304450072469	-0.0396277407518094	0.494240970419831	0.4257026923372	0.0934241217632626	0.115383417735464	0.668413711139282	0.449763412339677	-0.0488002265012736	-0.371395030338024	-0.148523858543572	0.18383275877252	0.821820732176729	-0.0980944410193151	-0.0290013220822834	0.167770537753326	0.0388678029221705	-0.409108571797584	0.125058171984169	-0.692403386439149	0.195216730795872	0.313120935988678	0.0242090775417519	-0.0702400105237637	-0.00461189225241725	0.0879771846967015	0.308738431820804	0.241953034433353	-0.326985630002398	0.134784896533142	0.0557732648865186	-0.131441839207475	-0.177295317700604	-0.368809585776247	0.0569147968809476	0.434553416119111	-0.13391919377512
144	YBR015C	0.403661338801325	0.0457830831866329	1.60820333661793	0.19837840698282	-1.23793176584135	2.15427274031511	1.56228869926264	0.0686803549621964	2.09469226752983	0.16163871718998	1.17203483032554	0.296719957562257	-1.0032243234759	-0.693464983469238	0.416896984279362	0.552873664053124	-1.19489052891733	0.441336096744057	-1.46574526418827	-0.156157343762482	3.27727118211561	1.69921139907641	-0.164281313371779	-1.03176045812986	0.257793672532457	-0.233931817477295	0.49456290861038	0.0173919644280713	2.06813842972397	-0.622542587036218	2.75754227589506	-1.87420380035475	0.0539091221666288	0.738051701716568	1.68988398592194	-1.30830764539844	-1.89987467442184	-1.03382681470219	-0.290456948991199	0.708728996000085
145	YBR016W	-0.102928743299353	0.134726767345678	-1.16471168810456	0.763238311991915	0.210035786512511	-1.1431925575428	0.759933848796496	0.148157793045308	-0.562917323923662	-1.57703597112222	-0.715262246405098	0.947780918251576	0.521844652912546	-0.465323094335721	-0.172758473084836	2.08769235644718	-0.161140678314454	-0.648858006323705	0.639490649764347	0.713071464556671	-0.840307874223356	0.854379624213461	-0.664033496388251	-0.211827021020005	-0.0245235546033736	-0.63846971686507	-6.49945739053678	-1.10748226697325	0.0597783863558787	-2.74365329611748	0.998448699894564	-0.15307250533996	2.01849146197455	0.282673667538784	-0.102907654964045	0.539087117303727	-0.233192997073349	0.751172987975333	0.842876602433321	0.594357049955108
146	YBR018C	0.019916331495762	-0.0552643419266612	0.267390423541808	-0.0245277467425874	-0.182087714145614	0.528698497658027	-0.111259924800396	0.0516875033477916	0.323158766918944	1.03155312183396	0.771333787732887	0.0680480592893041	-0.113537451186861	-0.0359074273863897	-0.0705233630867932	0.0960891975103208	0.0549380813419099	-0.861779975789529	-0.0279590282641397	-0.162420556319464	0.944197954381886	0.246928423849156	-0.449386472529016	-1.2955786009652	0.28073901839176	-0.880917926108103	-0.49093401223555	-0.603388273045934	-0.0382690521008682	-0.830060359850331	-0.54431082766279	0.00766541335935354	-0.271302852254641	0.0237563906967581	-0.0499347866555952	-0.0566958278042625	0.110232383710326	-0.150901088785906	0.0209856059602705	-0.34297248432516
147	YBR022W	-0.0035107287755336	-0.201073583782323	0.508554813082633	0.00553126559444445	-0.0101600736130009	0.0636261017808723	0.144053479336904	0.0589974644668379	0.23463874351431	-0.0902363515352546	-0.25952017205865	0.221872441212732	-0.314619594922927	-0.154569132094894	0.127345811058476	-3.35609312762276	0.375073355693121	0.148757900008508	0.193409617329773	0.239593431252983	0.142762232936901	-0.748259639228724	0.681159748014869	0.064781055833001	0.0685379953872585	0.00577924058561264	0.834485206242607	-0.032028890939697	-0.00863402174971619	0.206601695894835	-0.326988550686631	0.0766643834066838	-1.38574350037585	0.263799215327129	0.234645971309081	0.307846019728539	0.420800612055652	0.450466817888972	0.165965666163144	0.236429363150077
148	YBR024W	0.084655270932257	0.036385493219767	-0.488380549319217	0.181003763103459	0.0179411708699716	0.187421018826389	0.194737102820712	0.0622354681970974	0.0764400194078954	0.254678491017916	0.243656729399487	0.372118087521844	-0.00352118778950434	-0.0954836556571685	-0.154273275500342	0.644828555768068	-8.45964217734298e-05	0.16373040930584	0.181278463241801	-0.0675014536670431	-0.122305542627849	0.35566163369371	-0.29217262713185	0.047638972373936	-0.478556669990265	0.0189255189034939	-0.141340093549747	0.286227549543155	0.131736606399054	0.293489175040226	0.329351115278494	-0.0909761764993612	0.127042225311071	0.201888967104899	-0.0910222332297958	-0.28477072806393	-0.138634925273058	0.264282588746355	0.216677679960682	-0.0447071657898635
149	YBR025C	-0.141954947120446	-0.103039189612099	0.545089224071887	-0.137274071608176	-0.223144190021901	-0.287802697660267	-0.0182950631502446	0.0109098342665481	0.36249495966501	0.16546315392661	-0.0525285780079397	0.232617989108725	-0.257582573690053	-0.0514261455720741	0.122090346047468	-1.24288089940706	0.230547650150844	0.0567384963939441	0.0390829533368549	0.165055058676278	0.517912850024266	-0.0783441594533741	0.411559822624596	0.112381662647828	0.498657887401891	-3.21531105870149	1.24618141878999	0.0826825927042799	0.0726690851195449	0.253504593676365	-0.947759156085052	0.0631813682700728	0.0706698443770013	0.170639568252411	-0.120439840792274	-0.189885223622408	0.459843600262907	0.100635506026646	-0.0888878634034051	-1.50855406413993
150	YBR026C	0.967371157503131	-1.00262057644777	1.65140241650432	0.0756313322068335	-0.313827847251423	2.0584349495526	1.17815129209332	-0.61317463518638	1.94675205620541	-0.289354140795066	0.864973225471292	1.61338296903009	-2.97692591580272	-0.597355339676284	-0.0477073332467723	-3.31674047329349	-3.95748702906312	1.41582131373783	-2.37202315566861	0.442798995135681	3.19178168825945	2.36252621774641	1.21616064876088	-0.627227503060649	1.88276605672451	-0.0193730276331716	1.16909643696895	-0.408293866884947	2.78598829423977	-0.507327111898076	1.97438597919064	-3.42543793065263	0.835779636145198	0.812400609933985	1.90094377216406	-0.623788109852884	-2.3742809922051	-1.59946616595079	-0.598318293286701	2.19758031831321
151	YBR027C	-0.222422647732676	0.0451706444470337	-0.449228609264426	0.105208196221297	-0.062085857922013	0.241254703101023	0.00226159543953495	0.181121985027895	0.0566308448386845	0.47545198209073	0.189125395831351	0.176169733596379	-0.124570910846376	-0.236844015224552	-0.00278849189788518	0.0547477871562607	-0.113673800930695	-0.146018951201035	0.10843533679637	-0.045005510623004	0.00374663934755571	0.104847124166278	-0.490269871192209	-0.0802242146407926	-0.116007713282931	-0.211040987452703	-0.0212981429599704	0.0974204413067419	-0.210529113295304	0.208040322643123	0.102644168327475	-0.136417887965802	-0.0686087788399291	0.332153879816892	-0.314073774661013	-0.249574012279066	-0.22395130633183	0.162282498347996	0.0240899129319697	-0.169478039535563
152	YBR028C	-0.0328851531988115	-0.0134345220556521	-0.602969657509372	-0.130792570973003	-0.0142676428898003	0.0186491593105805	0.166196432213317	-0.0151073885563833	-0.0363805268564297	0.344735818077302	0.392266653023361	0.606734893523157	-0.109303773272649	-0.117624672402922	-0.0534409006483914	0.413325238146907	0.0640287375594279	-0.0999410265941373	0.0342049826364096	-0.0469172381684078	0.0347499220273582	0.240529830841105	-0.187781039202386	-0.00549123042023179	0.0122689574042664	-0.158552391261468	-0.330167477009521	-0.226207830791214	0.0422302471357608	0.207904909383209	0.0246028451431664	-0.0678524444436642	0.053727994476313	0.159831345268412	-0.201080875608029	-0.0901782465046023	-0.334259196485472	0.277715739109162	0.0143942030242823	-0.224417585322548
153	YBR030W	0.0200770441033115	-0.184721955969815	-0.145514509123483	0.181072236783563	-0.32639372602244	0.536511439207821	0.107905804754983	-0.0844923339878552	0.170605522288174	1.29428500938274	0.789019264445829	-0.240764876755922	0.218678240591105	0.0678436389401864	-0.182643365331199	0.372994333675432	0.082931984670443	-0.77170891957773	0.0775299441783422	0.060361489408997	0.771968414082175	0.181541673381924	-0.5972455465748	-0.714777081453725	0.128127166168575	-0.372133522766551	-0.70282375802347	-0.281887401860836	-0.00597615833747945	-0.159321581563293	-0.414892237464395	-0.14535576165394	-0.117065456680995	0.0417982937455202	-0.276512502431357	0.0611418492691294	-0.367818462976729	-0.0794901511188096	0.054127267877153	-0.277268396907577
154	YBR031W	0.206625213192612	0.0924544186948057	0.0253444249183986	-0.0116528109771359	-0.129867197269623	0.554273022324112	0.0824171719398203	0.0320930427709419	0.117321234615855	0.559087769139369	0.275991902004143	0.455701421252964	0.116957204244824	-0.0255817958024995	-0.0966565995122828	0.847073680134895	0.0907225372067965	0.363524175519031	-0.0153665824158265	0.0490498463108239	0.247343868189244	0.595814800968685	0.0942147032405944	0.360871692987482	-0.33357677688562	0.036660481137642	0.170501723363424	0.474387130155214	0.15883224255625	0.768939460026149	0.114192048975288	0.0978060182892747	0.529070199326997	0.302224915270629	0.209154749614158	-0.0884355103451085	-0.0010750271691748	0.452972721479763	0.141999101567739	-0.293740986668887
155	YBR032W	-0.0803158054221339	0.27853987479015	0.0485710300359266	0.0832349060031881	-0.263401397749197	-0.0222548134393162	-0.0696864619226536	0.0375635469606316	0.0255084941759704	-0.0724474061237625	-0.124889670848994	0.483114501808541	-0.301487650794839	0.00385955932680692	0.0542601697524669	0.541693034678908	0.00821213673186148	0.306222022680264	-0.245751187480872	-0.128388104229371	0.0257888390129042	0.135353683201313	0.112247814876176	-0.252505786930414	-0.0976077479530399	0.11596302692211	-0.415148795224593	0.0949196416448603	0.0507846828507741	0.0828128093572799	-0.112091951944011	-0.013316157955985	0.0571037407971837	-0.0736974526022958	-0.110669850071406	0.134010210476764	0.217052283041157	0.113939883929757	0.0603886031175954	-0.047561129184282
156	YBR033W	0.0334370741930862	0.148986537476807	-0.297240628328475	0.0788752582702159	-0.148678307314342	0.0965036597025156	0.0196512985235766	0.036642906633898	0.0126159965543448	0.136790988886161	0.0356898932173606	-0.142925967474941	0.102325441823512	-0.0186135487794829	0.00926627303134746	0.492922221336384	-0.0450206781918838	-0.135937602587957	-0.0444798681995098	-0.0290907082436856	-0.0950870324479306	0.352327132927357	-0.300519381884987	-0.0921000222716028	-0.341096838919193	-0.14247873658235	-0.0587460137897257	0.171525411110178	0.103744792337735	0.281119280724803	0.195339827660428	-0.0173197849197457	-0.0818786921833566	0.0321171384669678	-0.0662748946929739	-0.308223186945875	-0.486049248834715	-0.0616390678283404	0.104695650477478	-0.0592910717388894
157	YBR034C	-0.0553512111150029	-0.115369987123573	0.543971108991594	0.0418011092674429	-0.0881392783115191	-0.0328674341591199	-0.0712935106574929	0.104526713951048	0.236430157369529	-0.338439609790102	-0.446116621702886	-0.037659541769493	-0.0703840284185783	-0.106301456100098	0.190190213664516	-4.20527815843374	0.433245463781531	-0.350865389230469	0.199578297098132	0.657344103400789	0.0664144525741755	-0.259312827623009	0.43312525610842	0.179636786686679	0.658482264828917	0.203724438213938	0.809658633995701	0.124714579568163	-0.0784773667305251	0.125702286214192	-0.788346856828123	0.075381051266938	-1.26485795645618	0.0730420442979994	0.142738149787552	-0.141611660560698	0.487477528312823	0.336491072916516	-0.0103126154155204	0.0561752616204032
158	YBR036C	-0.0923403200541618	-0.183136245701924	-0.407777363087679	0.0223674446446448	-0.0545227471077153	0.0875210625838021	-0.274721478229294	0.298833911927341	0.060589887166984	-2.51133989612038	-0.308967760412818	-0.278019244865557	0.342289696732047	0.0149950447992867	0.0941199290407823	2.70706668607538	-0.0309980666008814	-0.236896903865649	0.0491000105200899	0.141543769108035	-0.102432131057564	0.398402760540883	-1.54359628734211	-0.188609059652493	0.674932562319739	-0.124913810718744	-1.96007594123847	-0.212800763901584	0.0991952295879523	-0.53945331290416	0.444046595146886	-0.0984130438195248	-0.446316178611753	-0.606616301919664	-0.0278670915182715	-0.243871204306018	-0.0315856260389057	0.214481955552471	-0.18895031929122	-0.0328105360696301
159	YBR040W	0.132140873615758	0.112438038373949	-0.780457561346511	0.022882170785565	0.284578663307148	0.350166674672116	0.460711725175804	0.227011375555884	0.0667105785168243	0.258910476014189	0.0743505475579727	0.210865732120664	-0.0674088513722359	0.133912045787928	0.22262306001208	1.50326055058642	0.207327445590508	0.410844284671169	0.11626424416358	-0.12498487311811	-0.0117990997867691	-0.0600512526040811	-0.503958391391405	-0.296476425643854	-0.330739294491828	0.0815556691947309	-0.91302965188122	-0.175178172032116	-0.0899695491109544	0.0347476559915824	-0.150966931594937	-0.142058337925538	0.669690696256042	0.318273116001162	-0.261133382553681	0.21001354385025	0.129808026863433	0.150107089863888	-0.120314182568283	0.0692928734641966
160	YBR041W	0.205510002217545	0.153163643213658	0.051758561947917	-0.109115736183777	-0.342687041125321	-0.00129139735321486	-0.874603446688618	0.108843972496782	0.286490438647039	-0.26389570810875	0.0237412716718168	-0.479458757396023	0.0757017569304284	0.0829673899902182	0.00624387199309755	-0.854881850000051	0.194423681820456	-0.315931485999087	-0.320761092550397	0.35092875370666	0.415887789071583	0.296560504675894	0.00113930280265305	-0.39066182016801	0.307254869435718	-0.3214967183716	-0.583624995198726	-0.681914795643963	0.13434590329569	-1.4694593308372	0.24987135402878	-0.0761059437089652	-1.00438751644405	-0.339328728757618	-0.00845312128143179	-0.0250111658753785	-0.460367614347843	-0.27585323405845	-0.877341975095429	0.0848180610814948
161	YBR042C	-0.0627159873228262	-1.01900359103394	1.58986262101372	-1.41813170951347	1.21308392315801	3.1725316956891	1.86737626108783	0.898453050963155	1.51488943419523	1.65440825833171	2.78392849039007	0.881004836386782	-1.63201486265529	-2.06330194633327	0.392360484666219	-4.34405804458853	-2.1435084358894	1.86353193406058	-1.2882457728081	0.803170863681379	2.21489533544114	1.87414283727709	1.82550975643595	1.26402479328178	2.7307090625474	-0.710900119089963	1.06915789839155	-2.04190000631682	0.633724554137283	-0.114809614101959	0.959873832768291	-2.02301454704632	-1.02555169916999	1.29814852309496	1.27294432364506	0.331918830891939	-1.51098190157421	0.238573560067494	0.795626982061858	1.76415235067342
162	YBR043C	0.0331749112529913	0.0145261753799343	0.518904920445685	-0.165259815498564	-0.0575673302226508	-0.0715821778946698	0.170332201837295	0.036990775606031	0.103148823149651	-0.275801646619136	-0.278833943507318	0.161438328093092	-0.430782995435945	-0.0273717117026411	0.202982379403838	-2.50812074647239	0.357017188585802	0.0611279309860566	0.0438866405294936	0.412282007077198	0.373016291991494	-0.680727865360027	0.510895896835175	-0.0386764283775449	0.308299670524832	-0.0951345141518203	0.977780319863973	0.0724867488349935	0.157638833610146	0.0523873145856139	-0.539441704954891	-0.135656655551765	-1.15812796539218	0.0403288237324105	-0.0801943568469324	0.108567987547156	0.518177631093067	0.323941308358234	-0.149593624756851	0.128543183334581
163	YBR044C	-0.854484461744013	-0.276820810758494	1.0222494274578	-0.558212396462173	0.766496699448081	1.30238386014666	0.997049849385838	1.27384645316972	-0.329988906293951	0.0337114901130292	1.21112555867424	0.473159668985367	-0.561251252441373	-0.108095911467206	0.397251778795298	-0.53924966711627	-0.822257485018411	1.85938111061953	0.486067871192789	-0.475908900506756	-0.364126013048506	0.257381998457993	-0.939852830129196	1.68480126792831	0.328133674827445	-0.190225674644402	0.969999843244686	-0.641505570707674	-0.227636695675372	-0.0235227136525906	0.0876709868010036	-0.68289395363492	1.42323141064102	0.00804771467661572	0.917730405098366	0.830876551509487	0.439963763763448	-1.24653879303747	0.375495463982817	0.644154928719877
164	YBR045C	-0.0930668908809197	0.335806423125775	-0.597994478277481	0.288935214743899	0.155238259475514	0.105430100588864	0.153543209532594	0.249367952847719	-0.233230391496577	0.35341714678432	0.304701693142809	0.142208406451742	-0.901809467021566	-0.0631281606041993	0.191681638111565	0.814950936280522	0.387909374535345	0.249570031008176	-0.612616668531828	0.139287846463162	0.0589029036621688	-0.0644566237897909	-0.830517309398404	-0.0129980897885228	0.186513265087465	-0.165575486422298	-0.970820830954021	-0.0282284921200981	0.0315327035513443	0.0392302142231572	-0.0102929507224067	-0.608205689601704	-0.11778225312396	0.492938123763282	-0.426163760707156	0.00877741348142846	-0.141654064715028	-0.00251280912067967	-0.186949082941094	-0.576569642903833
165	YBR047W	0.0984307438557241	0.0700014102712165	0.186371896838381	-0.0486709446729853	-0.20741811657153	0.0895512464724425	-0.173550551295259	-0.140650786696199	0.0549853417977384	0.215596154853297	-0.340837038059918	-0.12931983128369	-0.250026546161776	-0.0263511519243911	0.0277324084709442	-2.65809950698053	0.100953381499547	-0.185815815230456	0.0970822943326202	0.432859456541928	-0.0018534040021513	-0.411951162016718	0.706980192062665	-0.171457597884979	0.122426033218024	0.109465499637314	0.606075611781625	0.0224592175531224	-0.0563553770448489	0.132011457497149	-0.472878111469184	0.119278902627543	-0.93718484340772	0.208540418977499	0.130638324402254	0.0528021914102058	0.0468701999120313	0.243470130950287	0.155061410516234	0.215762737425309
166	YBR048W	0.28323053278314	-0.022331920852988	1.22062919852851	-0.171234406280979	0.0177779540377472	-0.611485041772039	-0.784598289458834	-0.0843955049048003	0.208627217395334	-0.246366788534833	-0.440737682939903	0.102165794162651	0.517304386304141	0.101613564612214	0.436777783034678	1.14166197854709	0.485858331642124	0.817969380075546	-0.479912996905216	0.375781742026132	0.665177327814095	0.0755358563021683	1.07176011985066	-0.512078335277298	0.510882138953438	1.35230724559361	0.461006172162308	0.369070616556074	0.365353823826437	-0.0925533639702914	0.0982548490699235	-0.00289115201159339	1.11121509801722	0.00163142762241877	0.314400806598695	0.208454067866414	0.584709879534703	0.131340256770717	-0.204343189775402	0.631036611815081
167	YBR052C	0.0148457888020541	0.114072875968382	-0.187478765445876	0.096818964788147	-0.0403669108524712	0.19501624232376	0.171692254190408	-0.136121618008586	0.181422839966504	0.349066284036346	0.229895609766874	0.208468092651238	-0.178355029796755	0.195780981020817	-0.0526400478612831	0.491264205514371	-0.267224352752373	-0.254515315783479	-0.2073832398317	-0.370319756095816	0.462379831806201	0.3606935431696	-0.620369187432532	-0.35680942865126	0.0525826918984125	-0.232626895249793	-0.0447549079634614	0.273329077381205	0.255998980963036	0.307034977749788	0.270098514067186	0.0310600578331244	0.218348566691603	0.305479472907503	-0.0901293686037046	-0.439394617782295	-0.653102318953066	0.127007630367759	0.083840933804519	-0.0121524147978525
