"gene"	"CV"
"681"	"YDR248C"	-1.77986239658887
"682"	"YDR249C"	0.281480358344763
"683"	"YDR250C"	-0.139048808153245
"684"	"YDR251W"	0.284814145045923
"685"	"YDR252W"	2.67387322182917
"686"	"YDR253C"	-0.934286027720521
"687"	"YDR254W"	-0.934905433094565
"688"	"YDR255C"	0.1702228298801
"689"	"YDR256C"	-0.403550487533845
"690"	"YDR257C"	1.36641045976955
"691"	"YDR258C"	-0.697425096421903
"692"	"YDR259C"	0.660763035660849
"693"	"YDR260C"	-1.7834939411977
"694"	"YDR261C"	-0.245022959425499
"695"	"YDR262W"	0.439026653721367
"696"	"YDR263C"	-0.547315617890224
"697"	"YDR265W"	-0.923773935271377
"698"	"YDR266C"	-1.05582946937572
"699"	"YDR269C"	-2.63437464467268
"700"	"YDR272W"	-0.413391021922113
"701"	"YDR273W"	-1.65100811470562
"702"	"YDR275W"	0.855894697442962
"703"	"YDR276C"	8.91300740862888
"704"	"YDR277C"	-3.09234525433217
"705"	"YDR278C"	0.565087825349533
"706"	"YDR281C"	-1.83568321130901
"707"	"YDR285W"	-1.93815484806058
"708"	"YDR289C"	0.908958952474149
"709"	"YDR290W"	-1.16276038145281
"710"	"YDR291W"	0.448991791408357
"711"	"YDR293C"	2.54700957389099
"712"	"YDR294C"	-0.295470645492976
"713"	"YDR297W"	2.11094858603414
"714"	"YDR304C"	0.30743421405958
"715"	"YDR305C"	-1.05760196526341
"716"	"YDR306C"	-0.447022670803553
"717"	"YDR307W"	0.206989391105355
"718"	"YDR309C"	1.02612060219406
"719"	"YDR310C"	-1.34815347228176
"720"	"YDR312W"	0.281019884687178
"721"	"YDR313C"	-0.0897651923770845
"722"	"YDR314C"	-0.25096716513882
"723"	"YDR316W"	0.49889531728847
"724"	"YDR317W"	0.179718898272774
"725"	"YDR319C"	0.247303125881643
"726"	"YDR320C"	0.640702688250314
"727"	"YDR321W"	-0.156345686360963
"728"	"YDR326C"	-0.379437868133722
"729"	"YDR329C"	-0.491342276860572
"730"	"YDR330W"	0.467887253825074
"731"	"YDR333C"	0.0371488241150223
"732"	"YDR334W"	-1.11906371398786
"733"	"YDR335W"	-1.19858485420134
"734"	"YDR336W"	-2.97200649261125
"735"	"YDR338C"	0.166435693779148
"736"	"YDR340W"	0.657986709904973
"737"	"YDR344C"	0.463462013944939
"738"	"YDR345C"	-0.585811477119237
"739"	"YDR346C"	-2.82619464362409
"740"	"YDR349C"	0.580736941840103
"741"	"YDR351W"	-0.28367512847544
"742"	"YDR352W"	-0.32204156697963
"743"	"YDR354W"	0.366046056228605
"744"	"YDR358W"	-5.67163676674623
"745"	"YDR359C"	-0.744326680338184
"746"	"YDR360W"	-1.72986720250783
"747"	"YDR363W"	0.449751110136735
"748"	"YDR368W"	-0.264941599332862
"749"	"YDR370C"	0.0244503494068196
"750"	"YDR371W"	-0.606103679139033
"751"	"YDR372C"	1.0834152209438
"752"	"YDR375C"	0.373029643532001
"753"	"YDR378C"	-0.102587002175208
"754"	"YDR383C"	-0.224840048243594
"755"	"YDR385W"	-1.39460674239788
"756"	"YDR386W"	0.591050164338874
"757"	"YDR388W"	-0.470706885378612
"758"	"YDR389W"	-2.65060367876408
"759"	"YDR393W"	8.48465500558007
"760"	"YDR395W"	2.91673891196886
"761"	"YDR400W"	0.722369458648958
"762"	"YDR402C"	0.70983522252533
"763"	"YDR403W"	0.43973183813648
"764"	"YDR406W"	-0.311657234538349
"765"	"YDR408C"	-2.01965941588812
"766"	"YDR409W"	-0.311893774613379
"767"	"YDR411C"	0.403546599407052
"768"	"YDR414C"	1.14561461435337
"769"	"YDR415C"	-2.35956130939672
"770"	"YDR421W"	0.162137998299445
"771"	"YDR423C"	-0.17943105964889
"772"	"YDR424C"	-0.306011479531019
"773"	"YDR425W"	0.0836008687312829
"774"	"YDR426C"	-2.44192081005033
"775"	"YDR428C"	0.387483663834205
"776"	"YDR430C"	-0.333034585292027
"777"	"YDR431W"	-0.0377011938786563
"778"	"YDR435C"	-4.29820003912174
"779"	"YDR436W"	0.263388460464972
"780"	"YDR440W"	-0.167685631755001
"781"	"YDR441C"	0.453827331959286
"782"	"YDR445C"	-2.73750680269078
"783"	"YDR451C"	-1.16824843534569
"784"	"YDR452W"	1.24104345055524
"785"	"YDR455C"	3.56818977202282
"786"	"YDR458C"	-0.165449637883643
"787"	"YDR459C"	1.5489780441594
"788"	"YDR461W"	-2.27757853758263
"789"	"YDR463W"	0.262676999375666
"790"	"YDR465C"	0.133679438145594
"791"	"YDR467C"	-0.529019827125886
"792"	"YDR474C"	-3.20685919787101
"793"	"YDR475C"	-0.599772167311287
"794"	"YDR476C"	-0.0277105118097473
"795"	"YDR477W"	0.724678819788171
"796"	"YDR479C"	-2.33506065464282
"797"	"YDR480W"	0.0123416893449687
"798"	"YDR481C"	-0.816643562837116
"799"	"YDR482C"	-1.88625182741757
"800"	"YDR483W"	-1.13683139829586
"801"	"YDR485C"	-0.759586296902368
"802"	"YDR486C"	1.42993223644578
"803"	"YDR488C"	-1.26410062851052
"804"	"YDR490C"	-0.664803912704378
"805"	"YDR491C"	-0.0438624266697673
"806"	"YDR492W"	0.182765376483023
"807"	"YDR493W"	0.0970713066361219
"808"	"YDR497C"	-0.320848694683319
"809"	"YDR501W"	-0.302252372533719
"810"	"YDR502C"	1.21531927276269
"811"	"YDR503C"	2.0429885146707
"812"	"YDR504C"	0.344623820496976
"813"	"YDR505C"	-1.5933985980098
"814"	"YDR508C"	0.603066780149121
"815"	"YDR509W"	-2.37917532634974
"816"	"YDR511W"	0.9359867309533
"817"	"YDR512C"	-2.77502093152181
"818"	"YDR513W"	-0.31019004779261
"819"	"YDR514C"	-1.13328434970471
"820"	"YDR515W"	0.880635388485447
"821"	"YDR516C"	0.458028118570451
"822"	"YDR517W"	-0.60646638590153
"823"	"YDR519W"	-0.543379041904035
"824"	"YDR520C"	-0.390381437882128
"825"	"YDR522C"	-2.4336059829335
"826"	"YDR524C"	-0.909846741524208
"827"	"YDR525W-A"	0.486177299689825
"828"	"YDR525W"	0.188423381128741
"829"	"YDR528W"	0.209500686176646
"830"	"YDR530C"	-0.214662021081628
"831"	"YDR533C"	-3.78309887158894
"832"	"YDR534C"	-0.945164455640324
"833"	"YDR535C"	0.753367041033795
"834"	"YDR536W"	0.615572635862326
"835"	"YDR537C"	0.251097765145516
"836"	"YDR538W"	0.124334199386478
"837"	"YDR539W"	0.0698037692681359
"838"	"YDR540C"	0.412391843445078
"839"	"YDR541C"	0.043671352471636
"840"	"YEL001C"	0.556759467783571
"841"	"YEL003W"	0.227150013444195
"842"	"YEL004W"	-1.94684982735614
"843"	"YEL005C"	-1.11474422520676
"844"	"YEL006W"	-0.526637144874075
"845"	"YEL007W"	-3.51278153297787
"846"	"YEL008W"	-0.37820598877677
"847"	"YEL010W"	-0.368854591795354
"848"	"YEL011W"	-0.0152125756304787
"849"	"YEL012W"	-0.960636418140453
"850"	"YEL013W"	1.15481759070699
"851"	"YEL014C"	-2.09793828030406
"852"	"YEL015W"	0.602566975793476
"853"	"YEL016C"	0.279682858304708
"854"	"YEL017C-A"	-1.25916840125447
"855"	"YEL017W"	-0.356746067240968
"856"	"YEL020C"	-0.0613852873282357
"857"	"YEL023C"	-0.706735103941018
"858"	"YEL025C"	0.55819660561837
"859"	"YEL028W"	0.809557696972746
"860"	"YEL031W"	-4.06229947027525
"861"	"YEL033W"	-2.61038499966377
"862"	"YEL037C"	-1.10631542200693
"863"	"YEL038W"	0.203827331081483
"864"	"YEL039C"	-1.93011627692517
"865"	"YEL042W"	1.24810481406343
"866"	"YEL043W"	1.64155246835451
"867"	"YEL047C"	1.03586609048858
"868"	"YEL048C"	-0.853513512736533
"869"	"YEL049W"	-2.34406892217715
"870"	"YEL052W"	0.382670827660939
"871"	"YEL053C"	-0.990479328460995
"872"	"YEL056W"	0.0401612876566186
"873"	"YEL059W"	-0.317324477187254
"874"	"YEL061C"	-0.857119123214946
"875"	"YEL063C"	7.97066797942929
"876"	"YEL065W"	8.53598576941214
"877"	"YEL066W"	-0.319374427021139
"878"	"YEL067C"	0.641238244973492
"879"	"YEL068C"	-0.0952072078372097
"880"	"YEL071W"	0.135317611580309
"881"	"YER001W"	0.291645718834794
"882"	"YER005W"	1.12112518029057
"883"	"YER007C-A"	-0.188095402205238
"884"	"YER007W"	0.789817689231916
"885"	"YER010C"	0.335814060308795
"886"	"YER011W"	-2.11632593954472
"887"	"YER016W"	-0.81962009109132
"888"	"YER019C-A"	0.276334298607497
"889"	"YER019W"	1.87964210383588
"890"	"YER020W"	-0.708126942037228
"891"	"YER024W"	0.454788238223211
"892"	"YER027C"	0.854117887116859
"893"	"YER028C"	0.368878691769143
"894"	"YER030W"	-0.740726549398675
"895"	"YER032W"	0.330562698393903
"896"	"YER033C"	3.08316565091596
"897"	"YER034W"	-1.05386088678398
"898"	"YER035W"	0.626444740920646
"899"	"YER038W-A"	-0.0365498615574252
"900"	"YER039C-A"	0.475371743192596
"901"	"YER041W"	-0.285801119672127
"902"	"YER042W"	0.125554200721493
"903"	"YER045C"	0.177966357065706
"904"	"YER046W-A"	-0.120834536315001
"905"	"YER046W"	0.608562217038582
"906"	"YER047C"	-0.279793330082329
"907"	"YER048C"	-0.182278669203055
"908"	"YER052C"	-2.109148958476
"909"	"YER053C"	-0.109233451061247
"910"	"YER054C"	1.17645602310476
"911"	"YER056C-A"	1.30499916921913
"912"	"YER056C"	-0.801096244126104
"913"	"YER057C"	-0.792499079649726
"914"	"YER059W"	0.593391421626527
"915"	"YER060W-A"	-0.042487658078192
"916"	"YER060W"	-1.29529568435175
"917"	"YER062C"	-0.071216571344966
"918"	"YER063W"	-0.0338364181863676
"919"	"YER064C"	0.210702227858157
"920"	"YER065C"	0.810634214620712
"921"	"YER066C-A"	0.222078130813974
"922"	"YER066W"	-1.29616696155415
"923"	"YER067C-A"	0.215840338688411
"924"	"YER067W"	0.569370476057726
"925"	"YER071C"	0.0375251413595572
"926"	"YER072W"	0.304893707659964
"927"	"YER073W"	-0.880404227134221
"928"	"YER074W"	0.743809639688886
"929"	"YER075C"	0.384323784453009
"930"	"YER078C"	0.471630665532639
"931"	"YER079W"	-1.77489351350337
"932"	"YER080W"	0.0906948094001175
"933"	"YER081W"	0.670835510868476
"934"	"YER083C"	3.13575583431258
"935"	"YER084W"	-0.515726254297944
"936"	"YER085C"	0.172384090202333
"937"	"YER087C-A"	1.42512227328398
"938"	"YER088C"	0.508974722981881
"939"	"YER089C"	0.637426525710579
"940"	"YER090W"	-1.99777653936101
"941"	"YER091C-A"	-1.84719586696175
"942"	"YER091C"	3.26270333411164
"943"	"YER092W"	2.13255049239549
"944"	"YER093C-A"	-0.661191583792935
"945"	"YER095W"	-1.6807469804645
"946"	"YER096W"	-0.549991398161435
"947"	"YER097W"	-1.78578254749232
"948"	"YER098W"	-0.942691075729219
"949"	"YER106W"	-0.688171183974519
"950"	"YER108C"	8.40113877964305
"951"	"YER109C"	-2.11192251403131
"952"	"YER111C"	1.79236532754624
"953"	"YER113C"	-1.86127612965774
"954"	"YER114C"	0.910853327571926
"955"	"YER115C"	0.248481572608467
"956"	"YER116C"	-1.52894531613794
"957"	"YER118C"	0.732719765763357
"958"	"YER119C-A"	-1.06460939425314
"959"	"YER119C"	-2.33102203272879
"960"	"YER120W"	0.197624107989257
"961"	"YER121W"	0.00765762670275633
"962"	"YER123W"	0.15232104186381
"963"	"YER124C"	-1.12649887754064
"964"	"YER128W"	0.304440584289755
"965"	"YER129W"	0.471273769427246
"966"	"YER130C"	-5.5324226499375
"967"	"YER131W"	-0.90595524087182
"968"	"YER132C"	0.116117301612362
"969"	"YER134C"	0.135711999533349
"970"	"YER135C"	0.201593480793313
"971"	"YER137C"	-0.0234603284011787
"972"	"YER139C"	-0.120286827700112
"973"	"YER140W"	0.218409769159766
"974"	"YER142C"	0.459420210134374
"975"	"YER143W"	0.335687031261852
"976"	"YER144C"	-2.24418980317479
"977"	"YER145C"	0.947480249228017
"978"	"YER149C"	1.16682596364399
"979"	"YER150W"	-2.2484350433589
"980"	"YER151C"	-0.585593471061745
"981"	"YER152C"	0.453404183889475
"982"	"YER153C"	-0.0537358763354349
"983"	"YER155C"	-0.111803000032
"984"	"YER156C"	0.410733120023358
"985"	"YER158C"	-0.935206025050753
"986"	"YER161C"	-1.80592231103879
"987"	"YER162C"	-1.88643039978788
"988"	"YER163C"	0.112181745580975
"989"	"YER164W"	1.07050562983137
"990"	"YER166W"	-0.37917143141757
"991"	"YER167W"	1.21428302667528
"992"	"YER170W"	0.0485430633333317
"993"	"YER173W"	-3.76296227600094
"994"	"YER174C"	0.0360815340935624
"995"	"YER175C"	0.180851382455314
"996"	"YER176W"	-2.82457919230142
"997"	"YER177W"	-2.86439532384294
"998"	"YER178W"	1.37153613963286
"999"	"YER179W"	-2.15959003622614
"1000"	"YER180C"	0.181873468282515
"1001"	"YER181C"	-1.0880642556199
"1002"	"YER182W"	-0.801418323314913
"1003"	"YER183C"	1.16992949805092
"1004"	"YER184C"	0.188097186829068
"1005"	"YER185W"	-0.0301443109827109
"1006"	"YER186C"	-0.308335797181541
"1007"	"YER187W"	0.0499830699292871
"1008"	"YER188W"	-0.120617887870412
"1009"	"YFL001W"	0.734425910506124
"1010"	"YFL003C"	0.511601227771222
"1011"	"YFL004W"	-0.409521056679449
"1012"	"YFL006W"	-0.25721952685493
"1013"	"YFL007W"	0.189683367365322
"1014"	"YFL010C"	0.81313550074647
"1015"	"YFL010W-A"	0.121918682081513
"1016"	"YFL011W"	-1.69981249982887
"1017"	"YFL012W"	1.17255943564796
"1018"	"YFL013C"	2.19704343289839
"1019"	"YFL013W-A"	1.06825471663233
"1020"	"YFL014W"	-2.08853611787936
"1021"	"YFL015C"	-0.0702054505439049
"1022"	"YFL018C"	1.30869694451033
"1023"	"YFL019C"	-0.378848004460535
"1024"	"YFL021W"	-0.569754809137972
"1025"	"YFL025C"	-2.91954867732182
"1026"	"YFL027C"	-2.60448865298888
"1027"	"YFL028C"	0.429658354966718
"1028"	"YFL030W"	-1.64924701958079
"1029"	"YFL031W"	-4.7423326220972
"1030"	"YFL032W"	-1.01991184510048
"1031"	"YFL033C"	1.09526914895777
"1032"	"YFL034W"	0.89749095044979
"1033"	"YFL035C-B"	-0.144347912477709
"1034"	"YFL040W"	0.628305749617512
"1035"	"YFL041W"	-0.719341914240727
"1036"	"YFL042C"	-3.15481492478819
"1037"	"YFL043C"	-2.47464252932046
"1038"	"YFL044C"	0.498733657109611
"1039"	"YFL046W"	0.505345113731752
"1040"	"YFL047W"	-2.15032478038257
"1041"	"YFL048C"	0.409471202391144
"1042"	"YFL049W"	-4.82589648621569
"1043"	"YFL050C"	0.203970454542059
"1044"	"YFL051C"	0.692111620553867
"1045"	"YFL052W"	-0.534959162592517
"1046"	"YFL053W"	-1.07565617709656
"1047"	"YFL054C"	-0.0629660213446775
"1048"	"YFL055W"	0.601239387282292
"1049"	"YFL056C"	-0.0254803327729515
"1050"	"YFL063W"	0.442908854610688
"1051"	"YFR006W"	-2.09150427014396
"1052"	"YFR007W"	-1.14374392190849
"1053"	"YFR008W"	0.647047956873642
"1054"	"YFR009W"	0.0943629287251871
"1055"	"YFR010W"	1.47816145314622
"1056"	"YFR011C"	-2.30726046499059
"1057"	"YFR012W"	-2.4909974355181
"1058"	"YFR013W"	-0.778066713784723
"1059"	"YFR014C"	0.391436350822796
"1060"	"YFR016C"	0.208196617922168
"1061"	"YFR017C"	0.252352336134892
"1062"	"YFR018C"	0.00926081890102079
"1063"	"YFR021W"	0.558372797027763
"1064"	"YFR022W"	0.199514953184715
"1065"	"YFR023W"	0.290919022718407
"1066"	"YFR024C-A"	2.0010010628423
"1067"	"YFR024C"	0.542009558056238
"1068"	"YFR026C"	-2.39395226466832
"1069"	"YFR031C-A"	0.981332960423057
"1070"	"YFR032C-A"	0.57946661062345
"1071"	"YFR032C"	0.183953547942731
"1072"	"YFR033C"	-0.359664275787436
"1073"	"YFR034C"	-0.269546760907512
"1074"	"YFR038W"	0.193562252834854
"1075"	"YFR039C"	-1.06203098086013
"1076"	"YFR040W"	0.73140975884044
"1077"	"YFR041C"	0.130969865164948
"1078"	"YFR044C"	-0.015774545307013
"1079"	"YFR045W"	0.262333792673636
"1080"	"YFR046C"	-1.36197591214667
"1081"	"YFR047C"	-0.0387567454205729
"1082"	"YFR048W"	0.51199548495767
"1083"	"YFR053C"	-0.238558475077309
"1084"	"YFR054C"	0.159454377037585
"1085"	"YFR056C"	0.971296025081796
"1086"	"YGL002W"	-0.714186989637176
"1087"	"YGL004C"	9.27631576330052
"1088"	"YGL005C"	9.12247994005809
"1089"	"YGL006W"	1.08330035319832
"1090"	"YGL007W"	9.78239844070406
"1091"	"YGL009C"	8.86409348913604
"1092"	"YGL010W"	9.1294049326353
"1093"	"YGL015C"	-0.532044346522498
"1094"	"YGL016W"	-2.71305270996316
"1095"	"YGL017W"	8.87198415862641
"1096"	"YGL019W"	-2.57727695593376
"1097"	"YGL020C"	1.55270706820752
"1098"	"YGL021W"	-0.0623011251654928
"1099"	"YGL023C"	0.0366553277795438
"1100"	"YGL027C"	0.934522721713362
"1101"	"YGL028C"	0.279353795566746
"1102"	"YGL029W"	0.27337040295322
"1103"	"YGL031C"	0.612033365687336
"1104"	"YGL032C"	0.170948167427807
"1105"	"YGL035C"	-1.54378052171435
"1106"	"YGL036W"	2.00604715031743
"1107"	"YGL037C"	0.681291644732007
"1108"	"YGL039W"	-0.648879054898352
"1109"	"YGL043W"	-3.13753356526093
"1110"	"YGL045W"	-1.24283474014639
"1111"	"YGL046W"	-2.92664237244499
"1112"	"YGL049C"	0.253800336529383
"1113"	"YGL050W"	-0.0900524062465718
"1114"	"YGL051W"	-0.220890283150928
"1115"	"YGL053W"	0.179400717488673
"1116"	"YGL054C"	-2.27242111186469
"1117"	"YGL056C"	0.0364508900368248
"1118"	"YGL057C"	0.376180556200573
"1119"	"YGL059W"	-0.137340909395191
"1120"	"YGL060W"	-0.289745627107894
"1121"	"YGL062W"	0.30262211492528
"1122"	"YGL063W"	-0.664671483557786
"1123"	"YGL066W"	-6.89133365155051
"1124"	"YGL067W"	-1.06606926188687
"1125"	"YGL077C"	-0.351472770660014
"1126"	"YGL078C"	0.334318636519867
"1127"	"YGL079W"	-0.702744555328987
"1128"	"YGL080W"	-2.2601747920343
"1129"	"YGL081W"	-1.64570563172661
"1130"	"YGL082W"	0.0975266981865171
"1131"	"YGL083W"	0.566510236617004
"1132"	"YGL084C"	-1.00891967441062
"1133"	"YGL085W"	0.547290331517288
"1134"	"YGL086W"	0.000479081075131975
"1135"	"YGL087C"	1.64460072382475
"1136"	"YGL089C"	0.510869925445013
"1137"	"YGL090W"	-0.452826949885704
"1138"	"YGL094C"	0.937338138588105
"1139"	"YGL096W"	0.566016259049129
"1140"	"YGL101W"	-1.96211942900304
"1141"	"YGL105W"	9.67476441060603
"1142"	"YGL108C"	-0.510043577597021
"1143"	"YGL109W"	-0.2591557279739
"1144"	"YGL110C"	-1.51367700998527
"1145"	"YGL114W"	-0.345638036659854
"1146"	"YGL115W"	2.48975508208602
"1147"	"YGL117W"	1.70750931234511
"1148"	"YGL121C"	-1.9765317286583
"1149"	"YGL124C"	1.85172124720918
"1150"	"YGL125W"	-1.13328434970471
"1151"	"YGL126W"	-0.32638154441624
"1152"	"YGL131C"	-0.168980846507698
"1153"	"YGL132W"	-2.24679363412202
"1154"	"YGL136C"	8.40063914222201
"1155"	"YGL138C"	-0.658891615073958
"1156"	"YGL139W"	-0.14262710826854
"1157"	"YGL140C"	-0.747413994623686
"1158"	"YGL141W"	0.00922518366058242
"1159"	"YGL144C"	-0.187049958495468
"1160"	"YGL146C"	-1.97402301158503
"1161"	"YGL147C"	-0.197381609275948
"1162"	"YGL148W"	-0.482100921720384
"1163"	"YGL149W"	1.14548080800459
"1164"	"YGL151W"	-2.37674502063364
"1165"	"YGL152C"	0.169396969659064
"1166"	"YGL153W"	0.346127010686441
"1167"	"YGL154C"	9.0778901007072
"1168"	"YGL156W"	0.0142935425746858
"1169"	"YGL157W"	0.128696379102503
"1170"	"YGL158W"	-0.18778044522023
"1171"	"YGL159W"	-0.011055819518335
"1172"	"YGL160W"	-0.704115315850667
"1173"	"YGL161C"	-0.219205287744028
"1174"	"YGL162W"	-0.507891237762418
"1175"	"YGL163C"	0.270257589800313
"1176"	"YGL164C"	-0.483096540616862
"1177"	"YGL165C"	-0.54609555884311
"1178"	"YGL166W"	0.136498857860638
"1179"	"YGL167C"	7.31200888601422
"1180"	"YGL170C"	0.332150747337475
"1181"	"YGL173C"	2.97226415769726
"1182"	"YGL175C"	-2.86565929702718
"1183"	"YGL177W"	0.435607151067051
"1184"	"YGL179C"	0.297983559918596
"1185"	"YGL180W"	0.766699944743446
"1186"	"YGL181W"	0.239037435225932
"1187"	"YGL194C"	-0.650709817843574
"1188"	"YGL195W"	0.680141364378122
"1189"	"YGL196W"	-0.32974513009532
"1190"	"YGL197W"	-0.999609226104337
"1191"	"YGL198W"	-0.846922316646863
"1192"	"YGL199C"	0.0695179305599888
"1193"	"YGL202W"	-0.285784571558105
"1194"	"YGL205W"	-1.00561911122007
"1195"	"YGL208W"	-2.34923547618756
"1196"	"YGL209W"	-1.49964359069931
"1197"	"YGL210W"	-2.4336238516645
"1198"	"YGL211W"	0.864305715606959
"1199"	"YGL212W"	-0.0598949280203391
"1200"	"YGL213C"	1.70763066132953
"1201"	"YGL214W"	0.950508402052721
"1202"	"YGL215W"	-1.11978847625942
"1203"	"YGL216W"	-1.93482537695003
"1204"	"YGL217C"	1.39309739053084
"1205"	"YGL219C"	-0.673424933345339
"1206"	"YGL221C"	-1.78022896158014
"1207"	"YGL222C"	-1.16027726917418
"1208"	"YGL224C"	0.174420678577973
"1209"	"YGL226C-A"	-0.342456632261052
"1210"	"YGL228W"	-0.216421369157746
"1211"	"YGL230C"	-1.54441579360215
"1212"	"YGL231C"	-0.892998406427398
"1213"	"YGL232W"	-1.50345852187534
"1214"	"YGL234W"	0.754081269889676
"1215"	"YGL235W"	0.135052660604612
"1216"	"YGL237C"	-0.363627587345541
"1217"	"YGL241W"	-1.25701381076404
"1218"	"YGL242C"	0.26374091879767
"1219"	"YGL243W"	0.420423230366834
"1220"	"YGL244W"	0.0326201651357287
"1221"	"YGL248W"	0.354741918139554
"1222"	"YGL249W"	0.190039853804684
"1223"	"YGL250W"	-1.74334884065332
"1224"	"YGL251C"	0.843555517709504
"1225"	"YGL252C"	-0.504253888380172
"1226"	"YGL253W"	0.0491425846203194
"1227"	"YGL254W"	-0.548798600789566
"1228"	"YGL255W"	0.437474851161034
"1229"	"YGL256W"	-0.342059057918489
"1230"	"YGL257C"	0.204412327437982
"1231"	"YGL258W"	-0.0261991833033301
"1232"	"YGL259W"	0.202376319691987
"1233"	"YGL260W"	-1.19164276052972
"1234"	"YGL261C"	-1.73606726323272
"1235"	"YGL262W"	0.322640919535007
"1236"	"YGL263W"	0.0409199176649569
"1237"	"YGR001C"	0.35953397282172
"1238"	"YGR003W"	-2.62052296955479
"1239"	"YGR004W"	0.284111360258415
"1240"	"YGR007W"	8.69175411826995
"1241"	"YGR008C"	-2.09720975016535
"1242"	"YGR010W"	0.285140229279776
"1243"	"YGR011W"	-1.33887500484318
"1244"	"YGR012W"	0.962105981739994
"1245"	"YGR014W"	-2.04686680953519
"1246"	"YGR015C"	-1.18824931689405
"1247"	"YGR016W"	1.38557784037442
"1248"	"YGR017W"	1.31542988602771
"1249"	"YGR018C"	1.02148856711665
"1250"	"YGR019W"	-1.27851568165057
"1251"	"YGR021W"	0.366038973966957
"1252"	"YGR022C"	8.98422337768806
"1253"	"YGR023W"	8.56709454365048
"1254"	"YGR025W"	-0.389158072088962
"1255"	"YGR026W"	-2.27008653705176
"1256"	"YGR028W"	-1.52992169647354
"1257"	"YGR031W"	0.120003236156729
"1258"	"YGR032W"	9.60351406352887
"1259"	"YGR033C"	0.413522770580889
"1260"	"YGR034W"	-0.369509788581552
"1261"	"YGR035C"	-0.137938225621574
"1262"	"YGR037C"	1.30088864431112
"1263"	"YGR038W"	-0.0136903494585029
"1264"	"YGR040W"	-0.556405806528896
"1265"	"YGR042W"	-0.617207906427533
"1266"	"YGR043C"	-0.529019827125886
"1267"	"YGR044C"	0.365157962721785
"1268"	"YGR045C"	-1.97448219780781
"1269"	"YGR049W"	0.326250932041283
"1270"	"YGR050C"	-2.59191425919024
"1271"	"YGR051C"	0.143625893122833
"1272"	"YGR052W"	-1.7834939411977
"1273"	"YGR053C"	0.135132137322823
"1274"	"YGR055W"	1.26811847985771
"1275"	"YGR058W"	1.53745197286673
"1276"	"YGR059W"	-2.33506065464282
"1277"	"YGR061C"	-3.46445184580388
"1278"	"YGR066C"	0.141188116965651
"1279"	"YGR067C"	1.73806188781892
"1280"	"YGR068C"	1.25330793710992
"1281"	"YGR069W"	-1.41894078130002
"1282"	"YGR070W"	-0.752927615263742
"1283"	"YGR071C"	-0.367548740630889
"1284"	"YGR072W"	-0.181041189746996
"1285"	"YGR077C"	-0.902168994275503
"1286"	"YGR078C"	-0.185156406081162
"1287"	"YGR079W"	-0.249959862516445
"1288"	"YGR080W"	-1.54580555478432
"1289"	"YGR084C"	0.0063271024401789
"1290"	"YGR085C"	-2.70272344098665
"1291"	"YGR086C"	0.0316869082449197
"1292"	"YGR087C"	-2.86480310419386
"1293"	"YGR088W"	0.349130751393954
"1294"	"YGR089W"	8.89484985387103
"1295"	"YGR092W"	0.0941315803717738
"1296"	"YGR093W"	-6.87874351595812
"1297"	"YGR096W"	-1.13328434970471
"1298"	"YGR097W"	-1.07677591308098
"1299"	"YGR100W"	-1.15028738501842
"1300"	"YGR101W"	9.46508491239736
"1301"	"YGR106C"	-0.0393158954577564
"1302"	"YGR107W"	-1.13342984519149
"1303"	"YGR108W"	-1.7592597000908
"1304"	"YGR109C"	0.520082213631734
"1305"	"YGR111W"	-0.537754638140184
"1306"	"YGR117C"	0.246256727219123
"1307"	"YGR118W"	1.119959335644
"1308"	"YGR121C"	-0.110477889282876
"1309"	"YGR122C-A"	0.626536168954526
"1310"	"YGR122W"	-3.06964646313996
"1311"	"YGR123C"	-0.401044110225683
"1312"	"YGR125W"	-1.73649431896443
"1313"	"YGR126W"	-0.627619149765003
"1314"	"YGR127W"	-0.573564952249769
"1315"	"YGR129W"	0.211482550146628
"1316"	"YGR130C"	-2.450707412136
"1317"	"YGR131W"	0.443168043708889
"1318"	"YGR133W"	0.500567259300071
"1319"	"YGR134W"	-3.21979427495371
"1320"	"YGR136W"	-0.604676650622995
"1321"	"YGR137W"	-2.76724072185936
"1322"	"YGR141W"	1.1586864473204
"1323"	"YGR142W"	-0.488750148613657
"1324"	"YGR143W"	-0.301903875370358
"1325"	"YGR144W"	0.246286423063173
"1326"	"YGR146C"	0.651318148331965
"1327"	"YGR148C"	0.898588530439962
"1328"	"YGR149W"	-3.44097668430028
"1329"	"YGR151C"	0.1171223597505
"1330"	"YGR152C"	-0.057986774083978
"1331"	"YGR153W"	-0.0646167561932496
"1332"	"YGR157W"	-0.475786192223229
"1333"	"YGR163W"	-0.309892980776138
"1334"	"YGR164W"	0.423407564503506
"1335"	"YGR168C"	-2.07996350776394
"1336"	"YGR169C"	0.0163970368006652
"1337"	"YGR170W"	-0.519888099416009
"1338"	"YGR174C"	0.0783879955262249
"1339"	"YGR177C"	-0.628590681715555
"1340"	"YGR178C"	-1.16179126652867
"1341"	"YGR181W"	0.132424494649316
"1342"	"YGR182C"	0.299457740412586
"1343"	"YGR183C"	-1.14670759185355
"1344"	"YGR184C"	1.91694105091971
"1345"	"YGR187C"	0.874578289053526
"1346"	"YGR188C"	1.69060949418068
