"gene"	"DMSO"
"1335"	"YGR182C"	-0.231338561872416
"1336"	"YGR183C"	0.558868477254846
"1337"	"YGR184C"	0.509930390864447
"1338"	"YGR187C"	-0.0632867806644957
"1339"	"YGR188C"	1.10082177911117
"1340"	"YGR189C"	0.421786240415357
"1341"	"YGR192C"	-0.13089478975548
"1342"	"YGR193C"	-0.231541118359416
"1343"	"YGR194C"	-0.141820479177176
"1344"	"YGR197C"	-0.0887680162219944
"1345"	"YGR199W"	-0.210026036426113
"1346"	"YGR200C"	0.723049949648469
"1347"	"YGR201C"	-0.643245264311882
"1348"	"YGR202C"	-0.128815083953379
"1349"	"YGR203W"	-0.0203669623473413
"1350"	"YGR205W"	-0.296604144632338
"1351"	"YGR206W"	-0.373237248728517
"1352"	"YGR207C"	-0.317724383209663
"1353"	"YGR208W"	1.43298893745402
"1354"	"YGR209C"	0.00384568516624566
"1355"	"YGR210C"	-0.320559824948736
"1356"	"YGR212W"	-0.236043394059998
"1357"	"YGR213C"	-0.361385405036368
"1358"	"YGR214W"	-0.0585136118549857
"1359"	"YGR221C"	-0.248916153020414
"1360"	"YGR223C"	0.135834530647474
"1361"	"YGR224W"	-0.892176594976393
"1362"	"YGR225W"	-0.165571537944665
"1363"	"YGR226C"	-0.147828840512535
"1364"	"YGR227W"	0.0393838193848271
"1365"	"YGR228W"	0.0661641778410752
"1366"	"YGR229C"	-0.310647185290324
"1367"	"YGR230W"	-0.296248741406976
"1368"	"YGR232W"	-0.256721777947612
"1369"	"YGR233C"	-0.0694356986522231
"1370"	"YGR235C"	-0.638761532827403
"1371"	"YGR236C"	-0.0111725505428152
"1372"	"YGR237C"	-0.15616006460453
"1373"	"YGR238C"	0.100098157055958
"1374"	"YGR239C"	-0.20386681653133
"1375"	"YGR241C"	-0.0998999075986375
"1376"	"YGR242W"	-0.276314138243808
"1377"	"YGR243W"	-0.789479784249768
"1378"	"YGR244C"	0.151310238363007
"1379"	"YGR247W"	-0.157611090305365
"1380"	"YGR249W"	0.643126635102921
"1381"	"YGR250C"	0.10695585282931
"1382"	"YGR256W"	0.0261863206459261
"1383"	"YGR259C"	-0.133283088852444
"1384"	"YGR260W"	-0.0962732017112843
"1385"	"YGR263C"	0.988030494406227
"1386"	"YGR266W"	-0.42690411643358
"1387"	"YGR268C"	-0.348707553714951
"1388"	"YGR271W"	1.75557287462179
"1389"	"YGR273C"	0.161653827082876
"1390"	"YGR275W"	-0.385239855508452
"1391"	"YGR276C"	0.0169549822546209
"1392"	"YGR279C"	0.157947758086476
"1393"	"YGR281W"	-0.218705484547094
"1394"	"YGR283C"	-0.120280946022837
"1395"	"YGR284C"	-0.0399378229806061
"1396"	"YGR287C"	-0.0364715596735034
"1397"	"YGR288W"	-0.390278927830287
"1398"	"YGR289C"	2.30094009049212
"1399"	"YGR291C"	-0.201656930661133
"1400"	"YGR292W"	-0.159659408034015
"1401"	"YGR295C"	-0.295662510687955
"1402"	"YHL002W"	0.0533873856866651
"1403"	"YHL003C"	-0.711644012259573
"1404"	"YHL005C"	-1.48635353108456
"1405"	"YHL006C"	-0.168584233969841
"1406"	"YHL008C"	0.00924467941150189
"1407"	"YHL009C"	-0.00415531020664004
"1408"	"YHL010C"	0.0893163868622872
"1409"	"YHL012W"	0.109759823474163
"1410"	"YHL013C"	-0.190588311765482
"1411"	"YHL014C"	-0.2100806105808
"1412"	"YHL016C"	-0.139597871139124
"1413"	"YHL017W"	-0.171059887740588
"1414"	"YHL019C"	-0.149419195338013
"1415"	"YHL020C"	-0.776072827075325
"1416"	"YHL021C"	-0.124645408765321
"1417"	"YHL022C"	-0.0956806579040992
"1418"	"YHL024W"	-0.22567061792699
"1419"	"YHL025W"	-0.705062506913985
"1420"	"YHL026C"	2.52627994331438
"1421"	"YHL027W"	-0.151385947965714
"1422"	"YHL028W"	-0.665905847584315
"1423"	"YHL029C"	-0.577053862253013
"1424"	"YHL030W"	-0.502941333541619
"1425"	"YHL031C"	-0.204831901658961
"1426"	"YHL032C"	0.733637790542005
"1427"	"YHL033C"	-3.61517147405618
"1428"	"YHL034C"	-0.0830590757816415
"1429"	"YHL035C"	-0.990218705729054
"1430"	"YHL036W"	-0.650951556821764
"1431"	"YHL039W"	-0.530728147201261
"1432"	"YHL040C"	-0.251240903755486
"1433"	"YHL043W"	-1.12318032873781
"1434"	"YHL045W"	0.0904443111161497
"1435"	"YHL047C"	-0.192051862986436
"1436"	"YHR001W-A"	-0.0330418116463495
"1437"	"YHR003C"	-0.668740306494385
"1438"	"YHR004C"	-0.107427353351154
"1439"	"YHR006W"	-0.173045899648212
"1440"	"YHR009C"	-0.226602754128359
"1441"	"YHR014W"	-0.125108907968593
"1442"	"YHR016C"	-0.147375793101347
"1443"	"YHR017W"	-0.140457358538757
"1444"	"YHR018C"	1.28175036843865
"1445"	"YHR021C"	0.492598145630022
"1446"	"YHR021W-A"	-0.231822464462121
"1447"	"YHR022C"	0.0375689488596542
"1448"	"YHR025W"	0.188710872472741
"1449"	"YHR028C"	-0.173117842646146
"1450"	"YHR031C"	0.0544604771973673
"1451"	"YHR032W"	-0.175282442561071
"1452"	"YHR033W"	0.0486695088253491
"1453"	"YHR034C"	0.20890802762134
"1454"	"YHR035W"	-0.31632500934292
"1455"	"YHR037W"	-0.106596619551842
"1456"	"YHR039C"	-0.115314119457213
"1457"	"YHR041C"	-0.818999089457811
"1458"	"YHR043C"	-0.12777481838933
"1459"	"YHR044C"	-0.00626367094039367
"1460"	"YHR045W"	-0.0308000376848972
"1461"	"YHR047C"	-0.126255565450815
"1462"	"YHR049C-A"	-0.155550672072318
"1463"	"YHR049W"	-0.838807035763576
"1464"	"YHR057C"	0.103131087179074
"1465"	"YHR061C"	-0.348330299355097
"1466"	"YHR066W"	0.208255773922438
"1467"	"YHR067W"	0.432779677615965
"1468"	"YHR073W"	-0.193834314752996
"1469"	"YHR075C"	-0.226096071040744
"1470"	"YHR076W"	0.442597419805395
"1471"	"YHR077C"	0.204136323978855
"1472"	"YHR078W"	0.129304999390305
"1473"	"YHR079C-B"	-0.117664320283464
"1474"	"YHR079C"	-0.48618529986663
"1475"	"YHR080C"	0.133202970204026
"1476"	"YHR081W"	0.541497049293432
"1477"	"YHR082C"	-0.71076938789911
"1478"	"YHR087W"	0.834085475989805
"1479"	"YHR092C"	0.0979208068608236
"1480"	"YHR093W"	0.378087605497238
"1481"	"YHR094C"	-0.330791252553131
"1482"	"YHR095W"	0.00463468370781359
"1483"	"YHR096C"	-0.368355919907723
"1484"	"YHR097C"	0.0436687787267398
"1485"	"YHR103W"	-0.0256512811194834
"1486"	"YHR104W"	0.170803423113477
"1487"	"YHR105W"	0.180268065548521
"1488"	"YHR106W"	-0.0417493604979951
"1489"	"YHR108W"	0.733100102116462
"1490"	"YHR110W"	0.134569872245465
"1491"	"YHR111W"	0.79597126175724
"1492"	"YHR112C"	0.54717763431265
"1493"	"YHR113W"	-0.167462258143144
"1494"	"YHR114W"	0.202091382406983
"1495"	"YHR115C"	-0.356911365887152
"1496"	"YHR116W"	0.150902220296897
"1497"	"YHR121W"	0.433725175969723
"1498"	"YHR123W"	0.450202575240846
"1499"	"YHR124W"	0.327135194263041
"1500"	"YHR125W"	-0.0424999051583715
"1501"	"YHR126C"	0.0152064520410414
"1502"	"YHR127W"	-0.161236059797011
"1503"	"YHR129C"	0.316420285274473
"1504"	"YHR130C"	0.228541033742418
"1505"	"YHR131C"	-0.5048297414612
"1506"	"YHR132C"	-0.0125950711059502
"1507"	"YHR132W-A"	-0.117136244254791
"1508"	"YHR133C"	-0.114056907141546
"1509"	"YHR134W"	1.75101956428208
"1510"	"YHR135C"	-0.129000524543117
"1511"	"YHR136C"	-0.163982705963072
"1512"	"YHR137W"	0.013166458610908
"1513"	"YHR138C"	-0.0883292491096316
"1514"	"YHR139C-A"	-0.0716333394687869
"1515"	"YHR139C"	-0.245398539505732
"1516"	"YHR140W"	0.331623836545938
"1517"	"YHR142W"	0.0661669529090209
"1518"	"YHR143W"	-0.0384990352951126
"1519"	"YHR150W"	0.391893025091118
"1520"	"YHR151C"	0.0345635150670034
"1521"	"YHR153C"	0.0179972736451798
"1522"	"YHR155W"	0.0127005661040238
"1523"	"YHR156C"	0.243786945802912
"1524"	"YHR157W"	0.042112583961161
"1525"	"YHR158C"	-0.304442709500034
"1526"	"YHR161C"	0.0157876586638666
"1527"	"YHR162W"	-0.342528733935541
"1528"	"YHR163W"	0.292188411463596
"1529"	"YHR167W"	-1.14152113288349
"1530"	"YHR171W"	-0.149643355942443
"1531"	"YHR178W"	1.2923640365772
"1532"	"YHR179W"	0.0301087805534416
"1533"	"YHR180W"	-0.824035289134036
"1534"	"YHR181W"	-0.874405161245757
"1535"	"YHR182W"	0.236417637305006
"1536"	"YHR184W"	-0.487982634578342
"1537"	"YHR185C"	-0.0483481950431914
"1538"	"YHR189W"	0.423542297934175
"1539"	"YHR191C"	-0.367882535578563
"1540"	"YHR193C"	-0.482154043681273
"1541"	"YHR195W"	-0.16414172792069
"1542"	"YHR198C"	0.0719894206679755
"1543"	"YHR199C"	0.198340837449422
"1544"	"YHR200W"	-0.00146695658630765
"1545"	"YHR202W"	0.219783117795227
"1546"	"YHR206W"	-0.100639687796268
"1547"	"YHR207C"	-0.370489011073131
"1548"	"YHR209W"	-0.106072002213358
"1549"	"YHR210C"	-0.0528666059189451
"1550"	"YIL001W"	-0.266968891173534
"1551"	"YIL005W"	-0.247885212357985
"1552"	"YIL006W"	-0.214995124840511
"1553"	"YIL007C"	0.0286212244477184
"1554"	"YIL008W"	0.95319183011824
"1555"	"YIL009C-A"	0.763428120819558
"1556"	"YIL009W"	-0.237147100614724
"1557"	"YIL010W"	-0.248497899641529
"1558"	"YIL012W"	0.489462594841205
"1559"	"YIL013C"	-0.38294003608618
"1560"	"YIL015C-A"	-0.0155578812700509
"1561"	"YIL016W"	-0.130862331817331
"1562"	"YIL020C"	1.45566917840747
"1563"	"YIL023C"	0.243553117172038
"1564"	"YIL024C"	1.95723770257706
"1565"	"YIL025C"	2.76776030977131
"1566"	"YIL027C"	-0.349166747090306
"1567"	"YIL028W"	-0.133824941971392
"1568"	"YIL030C"	0.406092110612611
"1569"	"YIL036W"	-0.117056384999702
"1570"	"YIL037C"	-0.150298337386981
"1571"	"YIL039W"	0.325444504549745
"1572"	"YIL040W"	0.18527122657363
"1573"	"YIL041W"	0.138354068399038
"1574"	"YIL042C"	0.377937772767532
"1575"	"YIL043C"	-0.136449653918878
"1576"	"YIL044C"	0.474790023378594
"1577"	"YIL045W"	0.272525666946985
"1578"	"YIL050W"	-0.05261632226892
"1579"	"YIL053W"	0.0748747499444152
"1580"	"YIL054W"	-0.240222499244455
"1581"	"YIL055C"	-0.0639523221118261
"1582"	"YIL056W"	0.0155637921796331
"1583"	"YIL057C"	-0.463755636722593
"1584"	"YIL058W"	0.0552443325216783
"1585"	"YIL059C"	0.151936510495489
"1586"	"YIL060W"	0.00825930388154382
"1587"	"YIL064W"	-0.177283219808647
"1588"	"YIL065C"	0.228443827878246
"1589"	"YIL066C"	0.472390212902617
"1590"	"YIL067C"	-0.057397554447188
"1591"	"YIL072W"	0.0551849177032034
"1592"	"YIL073C"	0.0350533977738108
"1593"	"YIL074C"	-0.167762281741136
"1594"	"YIL076W"	0.636102110338481
"1595"	"YIL079C"	0.0311629598836486
"1596"	"YIL085C"	0.117551558024289
"1597"	"YIL086C"	0.238116758377649
"1598"	"YIL087C"	-0.0590432532287286
"1599"	"YIL088C"	-0.213860276521341
"1600"	"YIL089W"	2.39155535231921
"1601"	"YIL090W"	0.130065494326048
"1602"	"YIL092W"	0.102435202789297
"1603"	"YIL094C"	1.48814992687764
"1604"	"YIL095W"	-0.395895545479461
"1605"	"YIL096C"	-0.166733633261945
"1606"	"YIL097W"	-0.104635958765921
"1607"	"YIL098C"	0.656487749932117
"1608"	"YIL099W"	0.0119408963818217
"1609"	"YIL100W"	0.177692214546573
"1610"	"YIL101C"	-0.237557113316448
"1611"	"YIL102C"	-0.128133651052237
"1612"	"YIL103W"	0.518316871930002
"1613"	"YIL105C"	-0.00448982117651281
"1614"	"YIL107C"	-0.33249782082061
"1615"	"YIL108W"	-0.0260139352549886
"1616"	"YIL110W"	1.07677194029757
"1617"	"YIL111W"	0.394105958516595
"1618"	"YIL112W"	0.441392414788488
"1619"	"YIL113W"	-0.645373181459476
"1620"	"YIL114C"	-0.302753822557406
"1621"	"YIL117C"	0.0940831093456287
"1622"	"YIL119C"	-0.428262730936381
"1623"	"YIL120W"	0.26187684089838
"1624"	"YIL122W"	-0.180820360648053
"1625"	"YIL123W"	-0.0517484797694664
"1626"	"YIL124W"	-0.111936970505454
"1627"	"YIL128W"	-0.73549965821914
"1628"	"YIL130W"	-0.255525813428153
"1629"	"YIL131C"	0.00715244285578031
"1630"	"YIL133C"	0.543710978952349
"1631"	"YIL134W"	-0.237485423504062
"1632"	"YIL135C"	0.35859748758445
"1633"	"YIL136W"	-0.269962494337648
"1634"	"YIL137C"	0.0109191668494242
"1635"	"YIL139C"	-0.153507926486801
"1636"	"YIL140W"	-0.298190274509275
"1637"	"YIL141W"	0.160479616151966
"1638"	"YIL145C"	0.242556136085919
"1639"	"YIL146C"	-0.0903095606598258
"1640"	"YIL148W"	1.31344361124067
"1641"	"YIL149C"	-0.101254253528027
"1642"	"YIL152W"	-0.00434063466050415
"1643"	"YIL153W"	0.295549788085273
"1644"	"YIL155C"	-0.132456057370911
"1645"	"YIL156W"	-0.010108067559641
"1646"	"YIL158W"	0.0411199466721208
"1647"	"YIL159W"	-0.274123360580903
"1648"	"YIL160C"	-0.0527440513627716
"1649"	"YIL161W"	-0.190455617609434
"1650"	"YIL162W"	-0.105870519419092
"1651"	"YIL164C"	-0.381092401062339
"1652"	"YIL165C"	-0.188398041071918
"1653"	"YIL167W"	-0.258893354412548
"1654"	"YIL168W"	-0.159624715901104
"1655"	"YIL170W"	-0.110394641752142
"1656"	"YIL173W"	-0.00410353147541342
"1657"	"YIR001C"	-0.350764435069294
"1658"	"YIR002C"	-0.00910045935779594
"1659"	"YIR003W"	-0.000164213349535999
"1660"	"YIR005W"	-0.0939146818736297
"1661"	"YIR007W"	-0.165152078854399
"1662"	"YIR013C"	-0.16908942047974
"1663"	"YIR014W"	-0.113366462650745
"1664"	"YIR016W"	-0.154370279322178
"1665"	"YIR017C"	0.123479074145056
"1666"	"YIR018W"	-0.238002529483559
"1667"	"YIR019C"	-0.0646669908401573
"1668"	"YIR020C"	-0.317953605622432
"1669"	"YIR020W-B"	-0.43858437976039
"1670"	"YIR024C"	-0.126450774648436
"1671"	"YIR025W"	-0.0229609431486789
"1672"	"YIR027C"	-0.194029049716999
"1673"	"YIR028W"	-0.222930284760688
"1674"	"YIR029W"	-0.294436741601398
"1675"	"YIR030C"	-0.474566497031316
"1676"	"YIR031C"	-0.419096725041644
"1677"	"YIR032C"	-0.288155245918365
"1678"	"YIR033W"	0.681313263995255
"1679"	"YIR035C"	-0.114561248047767
"1680"	"YIR036C"	-0.238538135832914
"1681"	"YIR037W"	0.0278769289107145
"1682"	"YIR038C"	-0.81859964737999
"1683"	"YIR039C"	-0.190623867155976
"1684"	"YIR043C"	-0.216985872207377
"1685"	"YIR044C"	-2.56562712663934
"1686"	"YJL004C"	-0.787034635666912
"1687"	"YJL007C"	0.0535154656437336
"1688"	"YJL013C"	-0.0858710218461682
"1689"	"YJL016W"	0.130738656688392
"1690"	"YJL020C"	-0.0619767784769643
"1691"	"YJL021C"	0.648718565443431
"1692"	"YJL024C"	0.366923048596905
"1693"	"YJL028W"	1.11513479622179
"1694"	"YJL030W"	0.352387445929558
"1695"	"YJL036W"	-0.093599729736915
"1696"	"YJL037W"	-0.0721325328993876
"1697"	"YJL038C"	-0.134700088101832
"1698"	"YJL042W"	0.213065119045315
"1699"	"YJL043W"	-0.158644587584023
"1700"	"YJL044C"	-0.0624788780290292
"1701"	"YJL045W"	0.0471031145168753
"1702"	"YJL046W"	1.10665135785152
"1703"	"YJL047C"	0.685523843707563
"1704"	"YJL048C"	0.244945301648845
"1705"	"YJL049W"	-0.0366239042806691
"1706"	"YJL051W"	0.310282521616916
"1707"	"YJL055W"	0.234409182357099
"1708"	"YJL057C"	-0.640062072130578
"1709"	"YJL058C"	0.258159515844316
"1710"	"YJL060W"	0.0294248102370914
"1711"	"YJL062W"	0.423271559828585
"1712"	"YJL065C"	0.450080916565113
"1713"	"YJL067W"	-0.0131321794763888
"1714"	"YJL068C"	-0.311546417261003
"1715"	"YJL070C"	0.074244946464074
"1716"	"YJL071W"	1.63434859543935
"1717"	"YJL073W"	-0.342390889644316
"1718"	"YJL077C"	0.0843599474165693
"1719"	"YJL079C"	-0.0318531277564259
"1720"	"YJL082W"	0.253470500231722
"1721"	"YJL083W"	-0.264142066011967
"1722"	"YJL084C"	-0.273914120342222
"1723"	"YJL089W"	0.116322730670991
"1724"	"YJL092W"	0.194061248534463
"1725"	"YJL093C"	0.0236737449910649
"1726"	"YJL094C"	0.166460258345645
"1727"	"YJL095W"	-0.603164833128987
"1728"	"YJL098W"	0.0448372845139718
"1729"	"YJL099W"	-0.4361848558364
"1730"	"YJL100W"	-0.0959661787452692
"1731"	"YJL101C"	1.07678454057256
"1732"	"YJL103C"	-0.186336255811733
"1733"	"YJL105W"	-0.0191923353192245
"1734"	"YJL106W"	0.0532545491104366
"1735"	"YJL107C"	0.0341932129555384
"1736"	"YJL108C"	0.113732230978166
"1737"	"YJL110C"	0.785761691841298
"1738"	"YJL112W"	-0.162872729703471
"1739"	"YJL115W"	-0.160929795376849
"1740"	"YJL116C"	-0.183430306238505
"1741"	"YJL117W"	0.015308408183061
"1742"	"YJL119C"	0.794596409498309
"1743"	"YJL120W"	-1.25474475725841
"1744"	"YJL122W"	-0.21730565516403
"1745"	"YJL123C"	-0.0258617657375194
"1746"	"YJL124C"	-1.37123201556749
"1747"	"YJL126W"	-1.10744444447177
"1748"	"YJL128C"	-2.84104246286182
"1749"	"YJL130C"	-0.398086868881378
"1750"	"YJL132W"	-0.046610347968704
"1751"	"YJL133W"	-0.0176277391087165
"1752"	"YJL134W"	-0.20910276944483
"1753"	"YJL135W"	-0.208081855103159
"1754"	"YJL136C"	2.59747878259775
"1755"	"YJL137C"	-0.19337933369299
"1756"	"YJL138C"	-0.00394816220903811
"1757"	"YJL141C"	0.0599132454333709
"1758"	"YJL142C"	-0.048926994034006
"1759"	"YJL144W"	-0.139745594625985
"1760"	"YJL145W"	-0.0744105743875241
"1761"	"YJL146W"	-0.0802223457309187
"1762"	"YJL148W"	-0.125854619576948
"1763"	"YJL149W"	-0.295500576237967
"1764"	"YJL150W"	-0.00868941742240524
"1765"	"YJL151C"	0.197121311227557
"1766"	"YJL152W"	-0.124924542791909
"1767"	"YJL153C"	-0.116974117096985
"1768"	"YJL154C"	0.341044539201603
"1769"	"YJL155C"	-0.431430392069374
"1770"	"YJL157C"	0.0638147382943688
"1771"	"YJL158C"	0.0405455672645873
"1772"	"YJL160C"	0.102762485054449
"1773"	"YJL161W"	0.248605132912302
"1774"	"YJL162C"	-0.0758011438895117
"1775"	"YJL163C"	1.29357651372712
"1776"	"YJL164C"	0.00922914996759841
"1777"	"YJL165C"	0.0355872797472952
"1778"	"YJL168C"	-0.202279601216673
"1779"	"YJL169W"	-0.372547279161374
"1780"	"YJL170C"	-0.137668081460981
"1781"	"YJL171C"	-0.0422165898207994
"1782"	"YJL172W"	0.17815827608801
"1783"	"YJL175W"	0.656941580613608
"1784"	"YJL177W"	0.280150210826644
"1785"	"YJL178C"	0.231510480592817
"1786"	"YJL181W"	0.139022949065624
"1787"	"YJL182C"	0.201306834456749
"1788"	"YJL185C"	-0.0883306179934745
"1789"	"YJL186W"	0.0082977647758483
"1790"	"YJL187C"	0.292069553760333
"1791"	"YJL190C"	0.227697121743781
"1792"	"YJL192C"	0.0101138360707697
"1793"	"YJL193W"	0.0150979923159715
"1794"	"YJL196C"	0.121346095021175
"1795"	"YJL197W"	0.287181140358333
"1796"	"YJL198W"	0.0599009437501574
"1797"	"YJL199C"	-0.348350029762612
"1798"	"YJL201W"	-0.317478475752662
"1799"	"YJL204C"	-0.704837527599621
"1800"	"YJL206C-A"	-0.241963807290555
"1801"	"YJL206C"	-0.086664633650636
"1802"	"YJL207C"	-0.752580364126067
"1803"	"YJL208C"	0.0938750669714414
"1804"	"YJL210W"	0.175735986567514
"1805"	"YJL211C"	-0.0664255853216196
"1806"	"YJL212C"	0.393415533735264
"1807"	"YJL213W"	-0.313547549111306
"1808"	"YJL214W"	-0.397687512913208
"1809"	"YJL215C"	-0.092525179066286
"1810"	"YJL216C"	-0.12303421672216
"1811"	"YJL217W"	-0.411694513776077
"1812"	"YJL218W"	-0.224752522467322
"1813"	"YJR001W"	0.249165013217468
"1814"	"YJR003C"	0.205904390755134
"1815"	"YJR005W"	0.155788971624275
"1816"	"YJR008W"	-0.263110597178119
"1817"	"YJR009C"	-0.14613704385334
"1818"	"YJR010W"	-0.189450384124257
"1819"	"YJR014W"	0.389741450084494
"1820"	"YJR015W"	-0.123297592063705
"1821"	"YJR019C"	-0.019877482105775
"1822"	"YJR020W"	0.892425504938075
"1823"	"YJR026W"	-0.385320450273057
"1824"	"YJR030C"	-1.81754863558385
"1825"	"YJR031C"	-0.00681678303963943
"1826"	"YJR033C"	0.572980451513167
"1827"	"YJR037W"	-0.183110391929049
"1828"	"YJR038C"	0.118457773947333
"1829"	"YJR039W"	0.149211058463108
"1830"	"YJR040W"	-0.0378677394470107
"1831"	"YJR043C"	-0.0237014636913659
"1832"	"YJR044C"	0.354022719553612
"1833"	"YJR047C"	2.66102374855483
"1834"	"YJR050W"	-0.127626894197645
"1835"	"YJR051W"	0.327270586031082
"1836"	"YJR052W"	-0.169185777125421
"1837"	"YJR053W"	-0.482725494500828
"1838"	"YJR054W"	1.05958208630152
"1839"	"YJR058C"	0.247170012026528
"1840"	"YJR059W"	0.938228209988317
"1841"	"YJR060W"	0.267692290594749
"1842"	"YJR061W"	-0.590427752549404
"1843"	"YJR062C"	0.0199873244009277
"1844"	"YJR066W"	0.683571608483723
"1845"	"YJR069C"	0.0739331423246874
"1846"	"YJR073C"	0.388282302390028
"1847"	"YJR075W"	0.142583304657256
"1848"	"YJR077C"	-0.015321202338258
"1849"	"YJR080C"	-0.105723062954274
"1850"	"YJR083C"	0.00938246345057971
"1851"	"YJR087W"	0.719043145757804
"1852"	"YJR088C"	-0.703899548554222
"1853"	"YJR090C"	0.0990324859230497
"1854"	"YJR091C"	0.0226646738514063
"1855"	"YJR092W"	-0.52502322323202
"1856"	"YJR094C"	-0.118857688219567
"1857"	"YJR094W-A"	0.109016767126338
"1858"	"YJR096W"	-0.214269118745749
"1859"	"YJR097W"	-0.00361077886753938
"1860"	"YJR098C"	-0.0918662633441123
"1861"	"YJR099W"	-0.108524721482265
"1862"	"YJR100C"	-0.61055290903853
"1863"	"YJR103W"	-0.126322834032869
"1864"	"YJR106W"	-0.328401008470867
"1865"	"YJR108W"	-0.165737818457842
"1866"	"YJR109C"	3.44378953699524
"1867"	"YJR110W"	-0.275069236564336
"1868"	"YJR111C"	-0.163761287249475
"1869"	"YJR115W"	-0.15224930534853
"1870"	"YJR116W"	-0.141818335281833
"1871"	"YJR117W"	0.603132048164631
"1872"	"YJR118C"	1.46601190332415
"1873"	"YJR119C"	-0.177555483604693
"1874"	"YJR120W"	-0.618430500468028
"1875"	"YJR126C"	0.110846832675496
"1876"	"YJR127C"	-0.301314596650781
"1877"	"YJR128W"	-0.00158140626297932
"1878"	"YJR129C"	-0.0550396097327731
"1879"	"YJR130C"	0.219198480710562
"1880"	"YJR131W"	-0.41811829223807
"1881"	"YJR133W"	-0.0508424446923777
"1882"	"YJR134C"	0.201702909584437
"1883"	"YJR135C"	-0.0965663984799377
"1884"	"YJR137C"	-0.889994022431676
"1885"	"YJR139C"	-0.43385969046027
"1886"	"YJR140C"	-2.14969540533589
"1887"	"YJR142W"	-0.195370536610315
"1888"	"YJR145C"	-0.0680614790994721
"1889"	"YJR146W"	-0.554568276506122
"1890"	"YJR147W"	-0.283547798079973
"1891"	"YJR148W"	-0.229519801874292
"1892"	"YJR149W"	-0.0468233597779892
"1893"	"YJR150C"	0.0739840556234556
"1894"	"YJR152W"	-0.208808884735776
"1895"	"YJR154W"	-0.176045213474273
"1896"	"YKL001C"	0.18211560108652
"1897"	"YKL005C"	0.747784469699689
"1898"	"YKL006W"	0.688403386204337
"1899"	"YKL007W"	0.155947609504388
"1900"	"YKL008C"	0.332319293824398
"1901"	"YKL010C"	0.0680779902082026
"1902"	"YKL015W"	-0.389164352157573
"1903"	"YKL017C"	-0.0515454689711695
"1904"	"YKL020C"	0.560010690063007
"1905"	"YKL023W"	0.75315402858711
"1906"	"YKL027W"	0.305450229075961
"1907"	"YKL029C"	0.309824049618578
"1908"	"YKL030W"	0.045045256550253
"1909"	"YKL032C"	0.360881213928408
"1910"	"YKL033W-A"	-0.0617636076408818
"1911"	"YKL038W"	-0.482941754363275
"1912"	"YKL039W"	0.410328330126819
"1913"	"YKL040C"	0.971649247781281
"1914"	"YKL044W"	0.152365062971365
"1915"	"YKL046C"	0.665364282151532
"1916"	"YKL047W"	0.355718044206165
"1917"	"YKL048C"	1.30480582476972
"1918"	"YKL050C"	-4.20219068802532
"1919"	"YKL051W"	0.0625092856066077
"1920"	"YKL053C-A"	0.300248195661729
"1921"	"YKL053W"	0.758090096959471
"1922"	"YKL055C"	0.382709161976235
"1923"	"YKL057C"	1.63343630654832
"1924"	"YKL061W"	0.0156188186563643
"1925"	"YKL062W"	0.251805982503029
"1926"	"YKL063C"	0.0845716971451316
"1927"	"YKL064W"	-0.0375696302238522
"1928"	"YKL065C"	-0.185247543223506
"1929"	"YKL066W"	-0.0958427177909399
"1930"	"YKL067W"	-0.0821044940101997
"1931"	"YKL068W"	-0.160266383987164
"1932"	"YKL070W"	0.0917374538179527
"1933"	"YKL071W"	0.211459997984549
"1934"	"YKL072W"	0.240820042945517
"1935"	"YKL074C"	0.518596279578112
"1936"	"YKL075C"	-0.515872831205526
"1937"	"YKL076C"	-0.203263945093458
"1938"	"YKL077W"	0.363074916922095
"1939"	"YKL079W"	1.02708595823348
"1940"	"YKL081W"	1.10838527159326
"1941"	"YKL085W"	0.586372723144525
"1942"	"YKL086W"	0.319988074749211
"1943"	"YKL090W"	0.074099328940276
"1944"	"YKL091C"	0.311288784459738
"1945"	"YKL092C"	0.0761875570093546
"1946"	"YKL093W"	0.00209215475701513
"1947"	"YKL094W"	0.0196016718462872
"1948"	"YKL096W-A"	0.157774226482683
"1949"	"YKL096W"	-0.0137738898201742
"1950"	"YKL098W"	-0.464607014468661
"1951"	"YKL100C"	0.32824461619142
"1952"	"YKL101W"	-0.368709371845654
"1953"	"YKL102C"	-0.147332481433888
"1954"	"YKL103C"	0.140742794349333
"1955"	"YKL105C"	0.16253022849708
"1956"	"YKL106W"	-0.195474499149796
"1957"	"YKL107W"	-0.670593086844107
"1958"	"YKL109W"	-0.379758196573253
"1959"	"YKL110C"	0.808679468591506
"1960"	"YKL113C"	-1.02159642568209
"1961"	"YKL114C"	0.0548261869320823
"1962"	"YKL116C"	-0.115565871762928
"1963"	"YKL117W"	-0.265099507199043
"1964"	"YKL120W"	0.277003310540132
"1965"	"YKL121W"	0.241831663792209
"1966"	"YKL123W"	0.178560908239255
"1967"	"YKL124W"	0.647729457691796
"1968"	"YKL127W"	1.1151631606004
"1969"	"YKL130C"	0.167040666904927
"1970"	"YKL131W"	-0.847740213092115
"1971"	"YKL132C"	-0.237386668308393
"1972"	"YKL133C"	0.00465033038508992
"1973"	"YKL137W"	-1.76885083509817
"1974"	"YKL139W"	2.01394653027079
