"gene"	"Methylimidazole2"
"537"	"YDL227C"	-0.212649939548508
"538"	"YDL229W"	0.0509084665566639
"539"	"YDL230W"	-0.163615198182303
"540"	"YDL231C"	-0.0674699853982277
"541"	"YDL233W"	0.00445728584639431
"542"	"YDL236W"	-0.0345417051084002
"543"	"YDL237W"	0.071031571584418
"544"	"YDL239C"	-0.056918023916346
"545"	"YDL240W"	0.0917182721873416
"546"	"YDL241W"	-0.0571793486212619
"547"	"YDL242W"	-0.148716515844752
"548"	"YDL243C"	-0.101766386693751
"549"	"YDR001C"	-0.0812118313238329
"550"	"YDR004W"	-0.292358361694769
"551"	"YDR005C"	-0.412320815406488
"552"	"YDR006C"	-0.222615716106926
"553"	"YDR007W"	-0.546954557009433
"554"	"YDR009W"	-0.0901342024628657
"555"	"YDR010C"	-0.204776570949193
"556"	"YDR011W"	-0.0766133433535375
"557"	"YDR014W"	-0.276903882638747
"558"	"YDR015C"	-0.00196070216148676
"559"	"YDR018C"	0.162622167492058
"560"	"YDR019C"	-0.598492634328776
"561"	"YDR020C"	0.0526654356603324
"562"	"YDR022C"	-0.347743896999346
"563"	"YDR024W"	0.191315567461477
"564"	"YDR025W"	0.228421212435714
"565"	"YDR026C"	0.058608646124038
"566"	"YDR030C"	0.0477480117032537
"567"	"YDR033W"	0.385152055508016
"568"	"YDR035W"	0.0929887623621593
"569"	"YDR036C"	0.0219462776142795
"570"	"YDR046C"	-0.0556620011213575
"571"	"YDR048C"	0.017835923104201
"572"	"YDR049W"	-0.0142415163844344
"573"	"YDR051C"	-0.123697580871468
"574"	"YDR055W"	-0.0320514775730757
"575"	"YDR057W"	0.0834215489534193
"576"	"YDR058C"	-0.0659730046289415
"577"	"YDR061W"	0.0367712317952084
"578"	"YDR063W"	0.137886603019171
"579"	"YDR066C"	-0.118785026530467
"580"	"YDR067C"	0.348437297746128
"581"	"YDR068W"	-0.0651094291581926
"582"	"YDR070C"	-0.263451927306621
"583"	"YDR071C"	-0.00197132780421908
"584"	"YDR072C"	-0.165403430671826
"585"	"YDR073W"	-0.04576400207907
"586"	"YDR074W"	0.202618790971943
"587"	"YDR076W"	0.161020815199435
"588"	"YDR080W"	2.16419772838006
"589"	"YDR083W"	0.398964708802264
"590"	"YDR085C"	0.0853767471479301
"591"	"YDR089W"	-0.135284677734673
"592"	"YDR090C"	-0.0249801426361704
"593"	"YDR092W"	-4.2060864834085
"594"	"YDR093W"	-0.113545325994562
"595"	"YDR094W"	-0.649705128835885
"596"	"YDR095C"	0.108220948067217
"597"	"YDR097C"	-0.142235401075515
"598"	"YDR098C"	-0.129523482961689
"599"	"YDR099W"	0.0985597169664213
"600"	"YDR100W"	-0.238597541639431
"601"	"YDR101C"	-0.156370015308065
"602"	"YDR102C"	-0.04684716475081
"603"	"YDR104C"	-0.111072775849052
"604"	"YDR108W"	0.0980084656995326
"605"	"YDR109C"	0.0103433618605753
"606"	"YDR110W"	-0.0279267556140117
"607"	"YDR111C"	0.0645825431742705
"608"	"YDR112W"	-0.102519447744228
"609"	"YDR116C"	0.215190486035094
"610"	"YDR117C"	0.853457067732019
"611"	"YDR119W"	-0.173237136578462
"612"	"YDR120C"	0.159933297563738
"613"	"YDR121W"	-0.047735273565452
"614"	"YDR122W"	-0.0606847380658628
"615"	"YDR123C"	-0.209667932511087
"616"	"YDR124W"	0.0813053960691407
"617"	"YDR125C"	-0.0376833885022061
"618"	"YDR126W"	-0.092948595970706
"619"	"YDR127W"	-0.787857774397257
"620"	"YDR128W"	0.0334130240667915
"621"	"YDR130C"	-0.154630157983656
"622"	"YDR131C"	0.0988612882105021
"623"	"YDR132C"	0.0222742880797037
"624"	"YDR133C"	0.0565514328416242
"625"	"YDR134C"	0.0293376081083491
"626"	"YDR135C"	0.11320393982831
"627"	"YDR139C"	0.333592929976524
"628"	"YDR142C"	0.0852740581024755
"629"	"YDR143C"	-0.0210481007559655
"630"	"YDR144C"	0.0489229794503019
"631"	"YDR146C"	0.283649834323798
"632"	"YDR147W"	0.147283188732583
"633"	"YDR148C"	0.00180487742976049
"634"	"YDR149C"	-0.0559703669156116
"635"	"YDR150W"	0.143463101237819
"636"	"YDR153C"	0.33326367361603
"637"	"YDR154C"	0.177341370802136
"638"	"YDR155C"	0.041693815656736
"639"	"YDR156W"	0.122601945211737
"640"	"YDR157W"	-0.350769833460637
"641"	"YDR158W"	0.230790419661332
"642"	"YDR159W"	-0.299546711364327
"643"	"YDR161W"	-0.0860400199762955
"644"	"YDR162C"	0.155280439333885
"645"	"YDR163W"	-0.291089343287246
"646"	"YDR165W"	-0.215871810831314
"647"	"YDR169C"	-0.000430719306304368
"648"	"YDR171W"	-0.159567099994389
"649"	"YDR174W"	0.231865736337063
"650"	"YDR181C"	0.0283372948333965
"651"	"YDR184C"	0.0655807238144908
"652"	"YDR185C"	0.163700852562775
"653"	"YDR186C"	0.127043860971815
"654"	"YDR191W"	-0.0543078234256953
"655"	"YDR192C"	-0.199891249426422
"656"	"YDR193W"	-0.101944885377226
"657"	"YDR198C"	0.208572967762723
"658"	"YDR202C"	-0.121524879613008
"659"	"YDR203W"	-0.2231768396236
"660"	"YDR205W"	0.15815544008422
"661"	"YDR206W"	-0.0645963074720192
