"gene"	"BenzoicAcid"
"1323"	"YGR144W"	-0.0971764132969506
"1324"	"YGR146C"	-0.115403191213123
"1325"	"YGR148C"	0.100818343123203
"1326"	"YGR149W"	0.374369934622744
"1327"	"YGR151C"	-0.20901634403467
"1328"	"YGR152C"	0.0642472602086738
"1329"	"YGR153W"	0.177130416372621
"1330"	"YGR157W"	-0.47001261350623
"1331"	"YGR163W"	0.0716706768850307
"1332"	"YGR164W"	-0.197118236066503
"1333"	"YGR168C"	0.0261678752721072
"1334"	"YGR169C"	-0.0451640125874883
"1335"	"YGR170W"	-0.376733117650224
"1336"	"YGR174C"	-0.106314182363622
"1337"	"YGR177C"	0.107255073724223
"1338"	"YGR178C"	0.0851793444788653
"1339"	"YGR181W"	0.0455322214232577
"1340"	"YGR182C"	0.482958089204887
"1341"	"YGR183C"	0.66859899844559
"1342"	"YGR184C"	-0.118255729739955
"1343"	"YGR187C"	-0.14608384954036
"1344"	"YGR188C"	0.0792016509734521
"1345"	"YGR189C"	-0.276705909214817
"1346"	"YGR192C"	-0.050926988545384
"1347"	"YGR193C"	0.0627112485590748
"1348"	"YGR194C"	0.0686806118919672
"1349"	"YGR197C"	-0.260747640910869
"1350"	"YGR199W"	-0.263548169679864
"1351"	"YGR200C"	0.0483662956825428
"1352"	"YGR201C"	-0.0629640229792989
"1353"	"YGR202C"	-0.0613987981985673
"1354"	"YGR203W"	0.108873508099927
"1355"	"YGR205W"	-0.115724791243908
"1356"	"YGR206W"	0.140051713078367
"1357"	"YGR207C"	-0.0744075774747918
"1358"	"YGR208W"	-0.0281378328386449
"1359"	"YGR209C"	0.0521001997408081
"1360"	"YGR210C"	0.195718067026485
"1361"	"YGR212W"	-0.067304530315729
"1362"	"YGR213C"	0.0728928081208099
"1363"	"YGR214W"	0.043038431219972
"1364"	"YGR221C"	0.116427229197447
"1365"	"YGR223C"	0.210808917690309
"1366"	"YGR224W"	0.000945663053752286
"1367"	"YGR225W"	0.204429370646453
"1368"	"YGR226C"	0.0421625501331667
"1369"	"YGR227W"	-0.0339915540644628
"1370"	"YGR228W"	-0.121910795522639
"1371"	"YGR229C"	-0.165687074928304
"1372"	"YGR230W"	0.0124124173171958
"1373"	"YGR232W"	0.130920685701798
"1374"	"YGR233C"	-0.0632241309688561
"1375"	"YGR235C"	0.000159443882809792
"1376"	"YGR236C"	0.16634477876289
"1377"	"YGR237C"	-0.12808523713228
"1378"	"YGR238C"	0.040695470030502
"1379"	"YGR239C"	-0.0896707640622185
"1380"	"YGR241C"	-0.0818838524787876
"1381"	"YGR242W"	0.084976089798464
"1382"	"YGR243W"	0.53419076258296
"1383"	"YGR244C"	0.574647687986346
"1384"	"YGR247W"	-0.0469743404195866
"1385"	"YGR249W"	0.0844137080129601
"1386"	"YGR250C"	-0.0301725503617566
"1387"	"YGR256W"	0.0784536996471851
"1388"	"YGR259C"	0.166732781906144
"1389"	"YGR260W"	0.158764518130571
"1390"	"YGR263C"	-0.3102649417987
"1391"	"YGR266W"	-0.179112066469057
"1392"	"YGR268C"	0.0570651263109898
"1393"	"YGR271W"	2.08637606259238
"1394"	"YGR273C"	-0.0203209708887463
"1395"	"YGR275W"	0.554576547294315
"1396"	"YGR276C"	-0.107280652182976
"1397"	"YGR279C"	-0.139067135502639
"1398"	"YGR281W"	0.0796518207931824
"1399"	"YGR283C"	-0.0604526779705155
"1400"	"YGR284C"	-0.218744283612609
"1401"	"YGR287C"	0.0416390367140897
"1402"	"YGR288W"	-0.196152848508146
"1403"	"YGR289C"	0.598548775689644
"1404"	"YGR291C"	-0.156625718309397
"1405"	"YGR292W"	-0.0891995829487023
"1406"	"YGR295C"	-0.305275328282544
"1407"	"YHL002W"	0.0143475851799852
"1408"	"YHL003C"	-0.530021067575977
"1409"	"YHL005C"	-0.546711569195507
"1410"	"YHL006C"	0.0836304574629646
"1411"	"YHL008C"	0.0264613832340353
"1412"	"YHL009C"	-0.0981562849360603
"1413"	"YHL010C"	-0.22658856649402
"1414"	"YHL012W"	0.178857652620156
"1415"	"YHL013C"	-0.135552810358415
"1416"	"YHL014C"	-0.0225959073671051
"1417"	"YHL016C"	0.160417500282804
"1418"	"YHL017W"	-0.188248986067654
"1419"	"YHL019C"	0.0597129786330116
"1420"	"YHL020C"	-0.0159158322496227
"1421"	"YHL021C"	0.0739506252250563
"1422"	"YHL022C"	0.00530095637444808
"1423"	"YHL024W"	-0.0819720344660536
"1424"	"YHL025W"	-0.455987699525256
"1425"	"YHL026C"	0.551247292625074
"1426"	"YHL027W"	-0.0796276614926734
"1427"	"YHL028W"	0.314538720889145
"1428"	"YHL029C"	-0.1870692476155
"1429"	"YHL030W"	-0.28807852327277
"1430"	"YHL031C"	-0.0875626699561775
"1431"	"YHL032C"	0.981316935270345
"1432"	"YHL033C"	1.18114027027021
"1433"	"YHL034C"	-0.0400110518365432
"1434"	"YHL035C"	0.00413977922344143
"1435"	"YHL036W"	0.38934931848118
"1436"	"YHL039W"	-0.0180301371800888
"1437"	"YHL040C"	0.0871969325348533
"1438"	"YHL043W"	0.336744984355023
"1439"	"YHL045W"	-0.128200734078337
"1440"	"YHL047C"	-0.172288491091774
"1441"	"YHR001W-A"	-0.0359359461478572
"1442"	"YHR003C"	0.0253891288087254
"1443"	"YHR004C"	-1.00367820258812
"1444"	"YHR006W"	0.0836342283435578
"1445"	"YHR009C"	-0.0680335634394716
"1446"	"YHR014W"	0.436113961729939
"1447"	"YHR016C"	-0.0169712957875536
"1448"	"YHR017W"	0.0125070308684042
"1449"	"YHR018C"	-0.0552237740451564
"1450"	"YHR021C"	-0.0144447916743389
"1451"	"YHR021W-A"	-0.0893796517848975
"1452"	"YHR022C"	-0.0329675309666483
"1453"	"YHR025W"	-0.00710799051582155
"1454"	"YHR028C"	0.0525712903000189
"1455"	"YHR031C"	-0.0431152064706186
"1456"	"YHR032W"	0.271403236582428
"1457"	"YHR033W"	0.209814972883873
"1458"	"YHR034C"	0.249187434827049
"1459"	"YHR035W"	0.129644068034946
"1460"	"YHR037W"	0.167312780866792
"1461"	"YHR039C"	0.0373840375251012
"1462"	"YHR041C"	-0.0409976183162663
"1463"	"YHR043C"	0.155900507995737
"1464"	"YHR044C"	0.172653733270358
"1465"	"YHR045W"	0.0365479778719413
"1466"	"YHR047C"	-0.067548703930145
"1467"	"YHR049C-A"	-0.03722175944982
"1468"	"YHR049W"	0.496604384183739
"1469"	"YHR057C"	-0.0377133142960143
"1470"	"YHR061C"	0.594748871349162
"1471"	"YHR066W"	0.132605979356447
"1472"	"YHR067W"	0.295004522415505
"1473"	"YHR073W"	0.26425791117797
"1474"	"YHR075C"	0.199569657745136
"1475"	"YHR076W"	-0.156770400318435
"1476"	"YHR077C"	0.264133654309811
"1477"	"YHR078W"	-0.0181962043976661
"1478"	"YHR079C-B"	-0.072686558443729
"1479"	"YHR079C"	0.0253525634232331
"1480"	"YHR080C"	0.316326856748743
"1481"	"YHR081W"	0.211380184345915
"1482"	"YHR082C"	0.152329184904314
"1483"	"YHR087W"	-0.0619043041517313
"1484"	"YHR092C"	-0.211695715940214
"1485"	"YHR093W"	0.0799800094785454
"1486"	"YHR094C"	-0.121780774800576
"1487"	"YHR095W"	-0.0582836469890256
"1488"	"YHR096C"	0.522877467660645
"1489"	"YHR097C"	-0.00980612841443756
"1490"	"YHR103W"	-0.166013431728986
"1491"	"YHR104W"	0.0469290318785862
"1492"	"YHR105W"	-0.0195262934053744
"1493"	"YHR106W"	0.0889769696160491
"1494"	"YHR108W"	0.106602349796128
"1495"	"YHR109W"	-0.659676017432653
"1496"	"YHR110W"	-0.0773433710508857
"1497"	"YHR111W"	2.55314272168924
"1498"	"YHR112C"	0.166599936660301
"1499"	"YHR113W"	0.0835815251547777
"1500"	"YHR114W"	0.138990634828716
"1501"	"YHR115C"	0.158191263792839
"1502"	"YHR116W"	-0.0513778174615642
"1503"	"YHR121W"	0.0597489646309244
"1504"	"YHR123W"	-0.0211475265249313
"1505"	"YHR124W"	-0.00283945201543528
"1506"	"YHR125W"	-0.0228689074530202
"1507"	"YHR126C"	-0.0973574617410424
"1508"	"YHR127W"	-0.105146053230509
"1509"	"YHR129C"	0.0718997817050455
"1510"	"YHR130C"	0.196725405465475
"1511"	"YHR131C"	-0.599141562913073
"1512"	"YHR132C"	-0.131212713197432
"1513"	"YHR132W-A"	0.00786232219803464
"1514"	"YHR133C"	-0.0686939213536114
"1515"	"YHR134W"	-0.0655933142899685
"1516"	"YHR135C"	0.0351449494741625
"1517"	"YHR136C"	0.0665735323381984
"1518"	"YHR137W"	0.233601231948501
"1519"	"YHR138C"	0.141432728198434
"1520"	"YHR139C-A"	-0.0113346356361352
"1521"	"YHR139C"	-0.127532746774042
"1522"	"YHR140W"	0.933440335959139
"1523"	"YHR142W"	0.019429302035417
"1524"	"YHR143W"	0.15466931080907
"1525"	"YHR150W"	0.0949441856949405
"1526"	"YHR151C"	0.392461634351575
"1527"	"YHR153C"	-0.0319425939804414
"1528"	"YHR155W"	-0.182139480285855
"1529"	"YHR156C"	0.311409541077313
"1530"	"YHR157W"	0.68814106353597
"1531"	"YHR158C"	-0.0802637911904979
"1532"	"YHR161C"	0.16478707957984
"1533"	"YHR162W"	0.0453592966702875
"1534"	"YHR163W"	0.00500962821611489
"1535"	"YHR167W"	-0.0166210187386079
"1536"	"YHR171W"	0.0174790087200995
"1537"	"YHR178W"	0.441909177368267
"1538"	"YHR179W"	0.212898519852975
"1539"	"YHR180W"	0.0783461481117706
"1540"	"YHR181W"	-0.0964019265017027
"1541"	"YHR182W"	-0.271506244049117
"1542"	"YHR184W"	0.0026213473273745
"1543"	"YHR185C"	-0.08524340480287
"1544"	"YHR189W"	-0.177725087399575
"1545"	"YHR191C"	-0.0130993983156061
"1546"	"YHR193C"	0.148895039537628
"1547"	"YHR195W"	0.0981611719423249
"1548"	"YHR198C"	-0.0805860666617298
"1549"	"YHR199C"	0.111454528451469
"1550"	"YHR200W"	-0.224866828521715
"1551"	"YHR202W"	0.0930578259467074
"1552"	"YHR206W"	-0.0193408021766827
"1553"	"YHR207C"	0.356939653534947
"1554"	"YHR209W"	0.0166161244330772
"1555"	"YHR210C"	0.041873547374741
"1556"	"YIL001W"	0.133095206380523
"1557"	"YIL005W"	0.248345366907011
"1558"	"YIL006W"	-0.0642393299347577
"1559"	"YIL007C"	-0.0364320669736534
"1560"	"YIL008W"	0.131951625712025
"1561"	"YIL009C-A"	0.172760412683717
"1562"	"YIL009W"	0.162680712144645
"1563"	"YIL010W"	0.0853887237487034
"1564"	"YIL012W"	-0.326941841558479
"1565"	"YIL013C"	0.174921260117664
"1566"	"YIL015C-A"	-0.0666269154758834
"1567"	"YIL016W"	-0.0420061133521215
"1568"	"YIL020C"	0.209432858615973
"1569"	"YIL023C"	0.0494382569764141
"1570"	"YIL024C"	-1.16072674320992
"1571"	"YIL025C"	0.00763278157467422
"1572"	"YIL027C"	-0.0583604470026153
"1573"	"YIL028W"	0.343140668742385
"1574"	"YIL030C"	-0.137327772038636
"1575"	"YIL036W"	-0.0165161324877242
"1576"	"YIL037C"	-0.0653492831003958
"1577"	"YIL039W"	0.00665523613456029
"1578"	"YIL040W"	0.00555660003707588
"1579"	"YIL041W"	0.239837646223575
"1580"	"YIL042C"	-0.0642230718685616
"1581"	"YIL043C"	0.0687400865240785
"1582"	"YIL044C"	0.253806816598594
"1583"	"YIL045W"	-0.2564754839503
"1584"	"YIL050W"	0.240562974348072
"1585"	"YIL053W"	0.106879392832557
"1586"	"YIL054W"	-0.000623634767986581
"1587"	"YIL055C"	-0.161600927776117
"1588"	"YIL056W"	-0.111431171384844
"1589"	"YIL057C"	0.177085700022223
"1590"	"YIL058W"	0.225294998876725
"1591"	"YIL059C"	0.320224913651883
"1592"	"YIL060W"	0.00131965265171679
"1593"	"YIL064W"	-0.266146793786346
"1594"	"YIL065C"	-0.0114683158058257
"1595"	"YIL066C"	0.21718229459425
"1596"	"YIL067C"	-0.0700076005663944
"1597"	"YIL072W"	-0.0503462865332711
"1598"	"YIL073C"	0.0237201317314709
"1599"	"YIL074C"	0.171769768917998
"1600"	"YIL076W"	-0.374736037937204
"1601"	"YIL079C"	0.202464024539694
"1602"	"YIL085C"	-0.224848766288241
"1603"	"YIL086C"	0.0224667497962904
"1604"	"YIL087C"	0.0790060060355335
"1605"	"YIL088C"	0.0746789559625194
"1606"	"YIL089W"	-1.61452496289656
"1607"	"YIL090W"	-0.55511266799639
"1608"	"YIL092W"	0.122879526698122
"1609"	"YIL094C"	-0.0644973866113026
"1610"	"YIL095W"	0.185250879002884
"1611"	"YIL096C"	-0.0491208771532215
"1612"	"YIL097W"	0.24156981083077
"1613"	"YIL098C"	0.0550111457517042
"1614"	"YIL099W"	0.17003818071433
"1615"	"YIL100W"	0.0344100516757783
"1616"	"YIL101C"	0.313507296557972
"1617"	"YIL102C"	-0.12614052123383
"1618"	"YIL103W"	0.0463199606122138
"1619"	"YIL105C"	-0.0525709830961608
"1620"	"YIL107C"	0.0127102587330081
"1621"	"YIL108W"	0.20871623434909
"1622"	"YIL110W"	0.574300695065377
"1623"	"YIL111W"	0.192996142354155
"1624"	"YIL112W"	-0.466283237088661
"1625"	"YIL113W"	0.217764450290878
"1626"	"YIL114C"	0.060474658524245
"1627"	"YIL117C"	0.249312849691849
"1628"	"YIL119C"	0.216570607411019
"1629"	"YIL120W"	0.0715428052353835
"1630"	"YIL122W"	0.169048811427864
"1631"	"YIL123W"	0.0372215266554501
"1632"	"YIL124W"	0.0297384397133857
"1633"	"YIL128W"	-0.247852914092349
"1634"	"YIL130W"	-0.158659264312707
"1635"	"YIL131C"	-0.0127313383736885
"1636"	"YIL133C"	0.10964418320023
"1637"	"YIL134W"	-0.134718035255556
"1638"	"YIL135C"	-0.238854410363083
"1639"	"YIL136W"	-0.0196267096845556
"1640"	"YIL137C"	-0.0712246510798096
"1641"	"YIL139C"	0.180021140432729
"1642"	"YIL140W"	-0.229364573902037
"1643"	"YIL141W"	-0.0754356202469063
"1644"	"YIL145C"	0.0895577461228934
"1645"	"YIL146C"	-0.0257746082856737
"1646"	"YIL148W"	0.16417923876689
"1647"	"YIL149C"	0.0561562259059424
"1648"	"YIL152W"	0.206433274394601
"1649"	"YIL153W"	0.373094133199925
"1650"	"YIL155C"	0.176174940476725
"1651"	"YIL156W"	-0.0433465152493404
"1652"	"YIL158W"	-0.252675613224938
"1653"	"YIL159W"	-0.0567183481548091
"1654"	"YIL160C"	-0.0404304172012034
"1655"	"YIL161W"	-0.0691595815125757
"1656"	"YIL162W"	0.048596663188673
"1657"	"YIL164C"	0.0723185936800362
"1658"	"YIL165C"	0.0903259228398064
"1659"	"YIL167W"	-0.0138471859858427
"1660"	"YIL168W"	0.0743404199295234
"1661"	"YIL170W"	-0.0283923891748514
"1662"	"YIL173W"	-0.168326412008625
"1663"	"YIR001C"	-0.0835556037408453
"1664"	"YIR002C"	-0.0711722542138813
"1665"	"YIR003W"	0.158119407245498
"1666"	"YIR005W"	0.0497274469496594
"1667"	"YIR007W"	0.118681979385252
"1668"	"YIR013C"	0.102695433726426
"1669"	"YIR014W"	-0.0657038003145984
"1670"	"YIR016W"	0.0233154267193316
"1671"	"YIR018W"	0.168537877603884
"1672"	"YIR019C"	-0.104749090004332
"1673"	"YIR020C"	0.0265146983009638
"1674"	"YIR020W-B"	0.0400858756258248
"1675"	"YIR024C"	0.0641642624383429
"1676"	"YIR025W"	-0.159717968023436
"1677"	"YIR027C"	0.0568468702101819
"1678"	"YIR028W"	0.03118636261953
"1679"	"YIR029W"	-0.130746045884461
"1680"	"YIR030C"	0.0600921527974857
"1681"	"YIR031C"	0.147567799253403
"1682"	"YIR032C"	-0.0195954771569678
"1683"	"YIR033W"	-0.549435476484482
"1684"	"YIR035C"	-0.0686626848799122
"1685"	"YIR036C"	-0.11192497672767
"1686"	"YIR037W"	-0.0733571433367368
"1687"	"YIR038C"	0.220934067587898
"1688"	"YIR039C"	0.107824051492471
"1689"	"YIR043C"	-0.401937175581352
"1690"	"YIR044C"	1.36973776506651
"1691"	"YJL004C"	-0.018554828460053
"1692"	"YJL007C"	-0.124219123636305
"1693"	"YJL013C"	0.157455793364095
"1694"	"YJL016W"	0.0106046543384824
"1695"	"YJL020C"	0.0970428718248449
"1696"	"YJL021C"	0.03854170191461
"1697"	"YJL024C"	-0.0134970256354322
"1698"	"YJL028W"	-2.51862736349337
"1699"	"YJL030W"	0.0962811584448037
"1700"	"YJL036W"	0.0973150501734351
"1701"	"YJL037W"	-0.0710825966000281
"1702"	"YJL038C"	0.0717556971632487
"1703"	"YJL042W"	0.271027738912776
"1704"	"YJL043W"	0.0326661961969095
"1705"	"YJL044C"	-0.185953355571627
"1706"	"YJL045W"	-0.102215818472465
"1707"	"YJL046W"	0.28212489886614
"1708"	"YJL047C"	-0.00485073549471339
"1709"	"YJL048C"	-0.0438477394736356
"1710"	"YJL049W"	-0.163120071571975
"1711"	"YJL051W"	0.0441213769822576
"1712"	"YJL055W"	0.259514498703923
"1713"	"YJL057C"	-0.16030209834033
"1714"	"YJL058C"	0.0221846860164632
"1715"	"YJL060W"	0.163626201896329
"1716"	"YJL062W"	0.410088885944351
"1717"	"YJL065C"	0.0276757437841922
"1718"	"YJL067W"	-0.316446191656471
"1719"	"YJL068C"	-0.121210566925179
"1720"	"YJL070C"	-0.142884597696435
"1721"	"YJL071W"	0.148180335747999
"1722"	"YJL073W"	0.158685384190158
"1723"	"YJL077C"	0.144516575689895
"1724"	"YJL079C"	-0.230200854962822
"1725"	"YJL082W"	-0.153933929667384
"1726"	"YJL083W"	-0.412547922729146
"1727"	"YJL084C"	0.0374388588244124
"1728"	"YJL089W"	0.0505756676959942
"1729"	"YJL092W"	-0.306966100885323
"1730"	"YJL093C"	0.179564830917673
"1731"	"YJL094C"	0.0275913974698816
"1732"	"YJL095W"	0.0356215026679298
"1733"	"YJL098W"	0.0209697210549619
"1734"	"YJL099W"	-0.130604827721604
"1735"	"YJL100W"	0.02030336992023
"1736"	"YJL101C"	0.041869741975623
"1737"	"YJL103C"	-0.268598024690925
"1738"	"YJL105W"	-0.0070287131392235
"1739"	"YJL106W"	0.0728746669929216
"1740"	"YJL107C"	0.0668556714661907
"1741"	"YJL108C"	0.0801163063782582
"1742"	"YJL110C"	-0.887412663604266
"1743"	"YJL112W"	-0.110930322930974
"1744"	"YJL115W"	-0.349937446269201
"1745"	"YJL116C"	0.0633547851794494
"1746"	"YJL117W"	-0.00300012574998972
"1747"	"YJL119C"	-0.192212037063469
"1748"	"YJL120W"	0.0231171342261899
"1749"	"YJL122W"	0.185610709540595
"1750"	"YJL123C"	-0.226580511912295
"1751"	"YJL124C"	0.277543386567478
"1752"	"YJL128C"	0.675992658180127
"1753"	"YJL130C"	-0.273482094556683
"1754"	"YJL132W"	-0.0655284961787216
"1755"	"YJL133W"	-0.0650902890593462
"1756"	"YJL134W"	0.0816852744780855
"1757"	"YJL135W"	-0.113368409719378
"1758"	"YJL136C"	1.81834226025139
"1759"	"YJL137C"	0.00225012459700541
"1760"	"YJL138C"	0.0722691133763233
"1761"	"YJL141C"	-0.182961965214563
"1762"	"YJL142C"	-0.0325198185776903
"1763"	"YJL144W"	0.213634434566589
"1764"	"YJL145W"	-0.0123093580651061
"1765"	"YJL146W"	-0.0780271390323778
"1766"	"YJL148W"	0.0894590842115541
"1767"	"YJL149W"	0.197365792358661
"1768"	"YJL150W"	0.0843554363696594
"1769"	"YJL151C"	0.0579163538568881
"1770"	"YJL152W"	-0.0844698428550492
"1771"	"YJL153C"	0.192300723033954
"1772"	"YJL154C"	0.0219464980845987
"1773"	"YJL155C"	-0.0246964502948073
"1774"	"YJL157C"	0.189670067892228
"1775"	"YJL158C"	-0.0727969036874705
"1776"	"YJL160C"	-0.130532142149778
"1777"	"YJL161W"	0.219713983195002
"1778"	"YJL162C"	0.0197489964671572
"1779"	"YJL163C"	0.384895463660006
"1780"	"YJL164C"	-0.001055204214269
"1781"	"YJL165C"	0.13388123281225
"1782"	"YJL168C"	-0.146154082539548
"1783"	"YJL169W"	-0.455178711529139
"1784"	"YJL170C"	-0.0638738483868808
"1785"	"YJL171C"	0.023468642272414
"1786"	"YJL172W"	0.0789393884869671
"1787"	"YJL175W"	0.160399858849805
"1788"	"YJL177W"	0.231206188588446
"1789"	"YJL178C"	-0.201747030679764
"1790"	"YJL181W"	-0.243925827075578
"1791"	"YJL182C"	-0.112946129206102
"1792"	"YJL185C"	-0.045016008614859
"1793"	"YJL186W"	0.0180928136743606
"1794"	"YJL187C"	-0.118348547890358
"1795"	"YJL190C"	0.0561477135047495
"1796"	"YJL192C"	-0.0594859793902564
"1797"	"YJL193W"	0.109943243407945
"1798"	"YJL196C"	0.0557386516915822
"1799"	"YJL197W"	-0.267128847669235
"1800"	"YJL198W"	-0.113858631938438
"1801"	"YJL199C"	-0.0802833540990975
"1802"	"YJL201W"	-0.108792618618473
"1803"	"YJL204C"	0.66015027435486
"1804"	"YJL206C-A"	-0.197445843613656
"1805"	"YJL206C"	-0.0674224518996123
"1806"	"YJL207C"	-0.326070560314943
"1807"	"YJL208C"	-0.340059369771289
"1808"	"YJL210W"	0.199140112483975
"1809"	"YJL211C"	-0.271105987515038
"1810"	"YJL212C"	0.115128439143399
"1811"	"YJL213W"	-0.106273121043699
"1812"	"YJL214W"	-0.19399745891131
"1813"	"YJL215C"	-0.134475414170798
"1814"	"YJL216C"	-0.172391674909669
"1815"	"YJL217W"	0.0639079119088503
"1816"	"YJL218W"	-0.0227660674201643
"1817"	"YJR001W"	-0.206235180667029
"1818"	"YJR003C"	-0.301137704497692
"1819"	"YJR005W"	0.0267366579600311
"1820"	"YJR008W"	0.0449341498139621
"1821"	"YJR009C"	0.00530309874575574
"1822"	"YJR010W"	-0.0732309602128448
"1823"	"YJR014W"	0.633906837586057
"1824"	"YJR015W"	-0.0226565361304912
"1825"	"YJR019C"	-0.154801653729728
"1826"	"YJR020W"	0.627447222908456
"1827"	"YJR026W"	-0.294291633369481
"1828"	"YJR031C"	0.00743372551968483
"1829"	"YJR033C"	0.248143059497703
"1830"	"YJR036C"	1.19688422921311
"1831"	"YJR037W"	0.250311930337692
"1832"	"YJR038C"	-0.114777251670183
"1833"	"YJR039W"	0.154525090815868
"1834"	"YJR040W"	0.193996966187523
"1835"	"YJR043C"	0.0207143562318751
"1836"	"YJR044C"	0.149465989915436
"1837"	"YJR047C"	0.25485290145847
"1838"	"YJR050W"	0.557216211167661
"1839"	"YJR051W"	0.532184490295992
"1840"	"YJR052W"	0.222161791755673
"1841"	"YJR053W"	0.283768148205723
"1842"	"YJR054W"	0.231330629391039
"1843"	"YJR058C"	0.0242365101186326
"1844"	"YJR059W"	0.0220375433930381
"1845"	"YJR060W"	0.00677721223926721
"1846"	"YJR061W"	-0.109036183766837
"1847"	"YJR062C"	-0.0699330068243255
"1848"	"YJR066W"	-0.686946055952535
"1849"	"YJR069C"	0.189556543394078
"1850"	"YJR073C"	-0.693332591034549
"1851"	"YJR075W"	0.206794019812611
"1852"	"YJR077C"	-0.180248682650955
"1853"	"YJR080C"	0.00802333989878008
"1854"	"YJR083C"	0.0739164143788025
"1855"	"YJR087W"	0.459837079720229
"1856"	"YJR088C"	0.81340127340721
"1857"	"YJR090C"	-0.327770984831633
"1858"	"YJR091C"	0.159502768183116
"1859"	"YJR092W"	0.110561325775898
"1860"	"YJR094C"	0.216373964212987
"1861"	"YJR094W-A"	0.159775016103932
"1862"	"YJR096W"	0.228916745945832
"1863"	"YJR097W"	0.303716006606655
"1864"	"YJR098C"	0.173917307952069
"1865"	"YJR099W"	0.204364591647956
"1866"	"YJR100C"	0.40019538415168
"1867"	"YJR103W"	-0.060097348319755
"1868"	"YJR106W"	-0.0321573723175757
"1869"	"YJR108W"	0.0144983081669008
"1870"	"YJR109C"	-3.32704307881477
"1871"	"YJR110W"	-0.29206801027788
"1872"	"YJR111C"	0.0680535281555349
"1873"	"YJR115W"	0.0642189059067869
"1874"	"YJR116W"	0.300981018672269
"1875"	"YJR117W"	0.0823893785663187
"1876"	"YJR118C"	0.0136687665051963
"1877"	"YJR119C"	-0.111915790373137
"1878"	"YJR120W"	-0.0626471410849758
"1879"	"YJR126C"	0.0789092516719176
"1880"	"YJR127C"	-0.101459427472322
"1881"	"YJR128W"	0.124070496962022
"1882"	"YJR129C"	-0.0271033395179575
"1883"	"YJR130C"	0.557978984228333
"1884"	"YJR131W"	-0.00991448442131543
"1885"	"YJR133W"	0.0505759094326651
"1886"	"YJR134C"	0.00742862404765487
"1887"	"YJR135C"	0.201505300269794
"1888"	"YJR137C"	-0.575674509975948
"1889"	"YJR139C"	0.101212183101744
"1890"	"YJR140C"	0.262430094583063
"1891"	"YJR142W"	-0.13847264625299
"1892"	"YJR145C"	0.017498995362733
"1893"	"YJR146W"	0.0906350478406538
"1894"	"YJR147W"	0.057534682821653
"1895"	"YJR148W"	-0.0149538288685597
"1896"	"YJR149W"	0.0708515301207706
"1897"	"YJR150C"	0.419491313483178
"1898"	"YJR152W"	-0.219786090464727
"1899"	"YJR154W"	-0.00987330414184483
"1900"	"YKL001C"	-0.17722244554443
"1901"	"YKL005C"	0.708896283254877
"1902"	"YKL006W"	0.198373061401623
"1903"	"YKL007W"	0.128161689074259
"1904"	"YKL008C"	0.276476157338867
"1905"	"YKL010C"	-0.00901637328564515
"1906"	"YKL015W"	0.190571310027049
"1907"	"YKL017C"	-0.25179963892073
"1908"	"YKL020C"	0.0928237623816405
"1909"	"YKL023W"	-0.167459488558308
"1910"	"YKL027W"	-0.419752191744673
"1911"	"YKL029C"	0.0180358105605598
"1912"	"YKL030W"	0.168185323230673
"1913"	"YKL032C"	0.496164662412375
"1914"	"YKL033W-A"	0.271139130131157
"1915"	"YKL038W"	0.0144913286879743
"1916"	"YKL039W"	0.174566181985333
"1917"	"YKL040C"	-0.0762100763890452
"1918"	"YKL044W"	-0.406337561750151
"1919"	"YKL046C"	-0.64281740219157
"1920"	"YKL047W"	0.130215999690055
"1921"	"YKL048C"	-0.0317304675964428
"1922"	"YKL050C"	-0.12122089748219
"1923"	"YKL051W"	0.254365614347975
"1924"	"YKL053C-A"	-0.149617767030043
"1925"	"YKL053W"	0.0758973076692663
"1926"	"YKL055C"	0.146917856810489
"1927"	"YKL057C"	-0.180381193483257
"1928"	"YKL061W"	0.0969795071337085
"1929"	"YKL062W"	-0.0898355413223902
"1930"	"YKL063C"	-0.144082844052105
"1931"	"YKL064W"	-0.0640282321832594
"1932"	"YKL065C"	0.00835099951380877
"1933"	"YKL066W"	0.0242243927253066
"1934"	"YKL067W"	0.0578534429728668
"1935"	"YKL068W"	0.253145015333615
"1936"	"YKL070W"	0.0247519118115166
"1937"	"YKL071W"	0.00732748600373953
"1938"	"YKL072W"	-0.115667735162602
"1939"	"YKL074C"	0.161989371528429
"1940"	"YKL075C"	0.150812269774857
"1941"	"YKL076C"	-0.00951916765268336
"1942"	"YKL077W"	-0.131659809383838
"1943"	"YKL079W"	-0.0138930774574982
"1944"	"YKL081W"	0.0634880830604435
"1945"	"YKL085W"	-0.0791409038194131
"1946"	"YKL086W"	0.0169169463723791
"1947"	"YKL090W"	-0.00390856862556088
"1948"	"YKL091C"	0.00885911642423073
"1949"	"YKL092C"	0.268650837533962
"1950"	"YKL093W"	0.0936210881668171
"1951"	"YKL094W"	-0.0883462446322301
"1952"	"YKL096W-A"	0.625520790119948
"1953"	"YKL096W"	-0.120378570950109
"1954"	"YKL098W"	-0.0576365038249113
"1955"	"YKL100C"	-0.00261984370602773
"1956"	"YKL101W"	-0.0150943021431208
"1957"	"YKL102C"	-0.0370741074889591
"1958"	"YKL103C"	0.201695326165728
"1959"	"YKL105C"	-0.0391930451282938
