"gene"	"OHBenzaldehyde4"
"670"	"YDR222W"	0.559482962830575
"671"	"YDR223W"	-0.363299766028051
"672"	"YDR229W"	-0.417982836946035
"673"	"YDR233C"	0.0262083778776208
"674"	"YDR239C"	0.0833036707680488
"675"	"YDR241W"	0.0403081009312313
"676"	"YDR242W"	-0.439844695493886
"677"	"YDR244W"	-0.220037097064884
"678"	"YDR245W"	1.72793087527615
"679"	"YDR247W"	-0.202591605704714
"680"	"YDR248C"	-0.0194749807347409
"681"	"YDR249C"	-0.118838117307392
"682"	"YDR250C"	0.0715006354163255
"683"	"YDR251W"	0.21696935360967
"684"	"YDR252W"	0.882243453568428
"685"	"YDR253C"	-0.0957980171813588
"686"	"YDR254W"	-0.247221797689806
"687"	"YDR255C"	-0.479079816776476
"688"	"YDR256C"	-0.159611867139886
"689"	"YDR257C"	0.149281110742988
"690"	"YDR258C"	-0.253072552524201
"691"	"YDR259C"	-0.473050627410271
"692"	"YDR260C"	-0.00826938943900587
"693"	"YDR261C"	0.126263294658471
"694"	"YDR262W"	-0.158443736762429
"695"	"YDR263C"	-0.00214025118500802
"696"	"YDR265W"	-0.162157526404675
"697"	"YDR266C"	1.12801397652851
"698"	"YDR269C"	-0.0129713138004397
"699"	"YDR272W"	0.0532888915868847
"700"	"YDR273W"	-0.0507198454616128
"701"	"YDR275W"	0.0399751859095677
"702"	"YDR276C"	0.281657669071952
"703"	"YDR277C"	0.0163273033381046
"704"	"YDR278C"	0.137095260495904
"705"	"YDR281C"	-0.168928455013461
"706"	"YDR285W"	0.12355037625129
"707"	"YDR289C"	0.334352256832243
"708"	"YDR290W"	-0.0080163405451856
"709"	"YDR291W"	0.0456397608804959
"710"	"YDR293C"	0.36249257486732
"711"	"YDR294C"	-0.852598916902041
"712"	"YDR297W"	-0.264091296833989
"713"	"YDR304C"	-0.241772472248944
"714"	"YDR305C"	-0.145732876538645
"715"	"YDR306C"	-0.0847387237456979
"716"	"YDR307W"	-0.131925455751644
"717"	"YDR309C"	-0.0129514932289191
"718"	"YDR310C"	-0.252780195036613
"719"	"YDR312W"	-0.103164597235894
"720"	"YDR313C"	0.105590473510572
"721"	"YDR314C"	0.0962481104035965
"722"	"YDR316W"	-0.0824167568135638
"723"	"YDR317W"	-0.0635871307088115
"724"	"YDR319C"	0.0738021264861993
"725"	"YDR320C"	-0.0856469106816236
"726"	"YDR321W"	0.0194665280018336
"727"	"YDR326C"	-0.209676722882788
"728"	"YDR329C"	-0.302469234826178
"729"	"YDR330W"	0.209457140792495
"730"	"YDR333C"	-0.216583126147795
"731"	"YDR334W"	-0.915087086110912
"732"	"YDR335W"	0.0654025420168534
"733"	"YDR336W"	0.215816908593696
"734"	"YDR338C"	-0.0934774501396414
"735"	"YDR340W"	0.557382999021941
"736"	"YDR344C"	-0.261534834122472
"737"	"YDR345C"	0.0669779806009955
"738"	"YDR346C"	1.23289141887838
"739"	"YDR349C"	0.458948415690104
"740"	"YDR351W"	-0.226989749953444
"741"	"YDR352W"	-0.250800359737931
"742"	"YDR354W"	-1.37498839626299
"743"	"YDR357C"	-3.36292432750238
"744"	"YDR358W"	0.386082639471238
"745"	"YDR359C"	-2.82886709556817
"746"	"YDR360W"	-1.42495577694487
"747"	"YDR363W"	0.0661074018740009
"748"	"YDR368W"	-0.178421745134278
"749"	"YDR370C"	-0.209422165967991
"750"	"YDR371W"	0.093018424699806
"751"	"YDR372C"	0.115333121946618
"752"	"YDR375C"	-0.0581834602210418
"753"	"YDR378C"	0.10313245363977
"754"	"YDR383C"	0.732578748266352
"755"	"YDR385W"	0.562422806044407
"756"	"YDR386W"	0.00189299758734942
"757"	"YDR388W"	0.576437745249808
"758"	"YDR389W"	1.4935353767195
"759"	"YDR393W"	0.575663867563266
"760"	"YDR395W"	0.449315311899221
"761"	"YDR400W"	-0.0232264580865405
"762"	"YDR402C"	-0.126226149056356
"763"	"YDR403W"	-0.334164224731157
"764"	"YDR406W"	0.150764943006229
"765"	"YDR409W"	0.112951168429097
"766"	"YDR411C"	-0.00736824498794606
"767"	"YDR414C"	0.530505906548566
"768"	"YDR415C"	-0.200552313889323
"769"	"YDR421W"	0.139618441765078
"770"	"YDR423C"	-0.193831718408524
"771"	"YDR424C"	-0.207684181657454
"772"	"YDR425W"	0.821909785645603
"773"	"YDR426C"	0.445511265363824
"774"	"YDR428C"	0.0485492974467034
"775"	"YDR430C"	0.0904862450998289
"776"	"YDR431W"	-0.445354799523901
"777"	"YDR435C"	-0.537025020716702
"778"	"YDR436W"	0.0642601831258286
"779"	"YDR440W"	0.621290270061314
"780"	"YDR441C"	0.222949088320552
"781"	"YDR445C"	0.0314848085065651
"782"	"YDR451C"	0.281482297851621
"783"	"YDR452W"	0.0277057773979713
"784"	"YDR455C"	0.425056672422683
"785"	"YDR458C"	1.45666466071123
"786"	"YDR459C"	0.551048673552231
"787"	"YDR461W"	0.0660813461789362
"788"	"YDR463W"	0.435405561311419
"789"	"YDR465C"	0.0654799938183857
"790"	"YDR466W"	1.00723637302393
"791"	"YDR467C"	1.70255241436927
"792"	"YDR474C"	0.186411113523875
"793"	"YDR475C"	0.361107817709189
"794"	"YDR476C"	-0.339797549720323
"795"	"YDR477W"	-0.500555839461285
"796"	"YDR479C"	-0.895689566418012
"797"	"YDR480W"	-0.500062176886474
"798"	"YDR481C"	0.0822032049391528
"799"	"YDR482C"	0.104834181171298
"800"	"YDR483W"	-0.0737292791174331
"801"	"YDR485C"	-0.83414063021432
"802"	"YDR486C"	-0.0740588368377447
"803"	"YDR488C"	0.241971186975415
"804"	"YDR490C"	-0.439466542550649
"805"	"YDR491C"	0.245004730389176
"806"	"YDR492W"	0.0295611653535646
"807"	"YDR493W"	0.0958880923379938
"808"	"YDR497C"	0.264414792342347
"809"	"YDR501W"	0.0146535534193423
"810"	"YDR502C"	0.0790524347491941
"811"	"YDR503C"	0.326820765210042
"812"	"YDR504C"	0.159251521867587
"813"	"YDR505C"	0.224941246933526
"814"	"YDR508C"	0.186871400891651
"815"	"YDR509W"	0.0270325461836362
"816"	"YDR511W"	0.264053577189684
"817"	"YDR512C"	-2.03641319394202
"818"	"YDR513W"	-0.63223557471751
"819"	"YDR515W"	-0.186345078329988
"820"	"YDR516C"	-0.0530416777506223
"821"	"YDR517W"	0.0791045719351076
"822"	"YDR519W"	-0.117911407664501
"823"	"YDR520C"	0.148569920404639
"824"	"YDR522C"	0.0322895814875827
"825"	"YDR524C"	0.0260187447258411
"826"	"YDR525W-A"	-0.359901890927109
"827"	"YDR525W"	0.0345916548595097
"828"	"YDR528W"	-0.0599749415779888
"829"	"YDR530C"	-0.28451443615557
"830"	"YDR533C"	0.0421058144221053
"831"	"YDR534C"	0.0742209014054027
"832"	"YDR535C"	0.108353259780046
"833"	"YDR536W"	-0.228621632856199
"834"	"YDR537C"	0.105803249059758
"835"	"YDR538W"	0.173919325966399
"836"	"YDR539W"	-0.0602116606196107
"837"	"YDR540C"	-0.0479219537835667
"838"	"YDR541C"	0.00961062135167278
"839"	"YEL001C"	-0.559652271312234
"840"	"YEL003W"	-0.0025469197378124
"841"	"YEL004W"	-0.0813731766394079
"842"	"YEL005C"	-0.15944223176979
"843"	"YEL006W"	-0.0182336585371908
"844"	"YEL007W"	1.70994278351379
"845"	"YEL008W"	0.0826597504589561
"846"	"YEL010W"	0.639664595105754
"847"	"YEL011W"	-0.804831970784346
"848"	"YEL012W"	-0.577153976602291
"849"	"YEL013W"	-0.15653657742578
"850"	"YEL014C"	-0.332386325779121
"851"	"YEL015W"	0.388196398856451
"852"	"YEL016C"	0.234852433598168
"853"	"YEL017C-A"	-0.13702682198432
"854"	"YEL017W"	0.035808596432184
"855"	"YEL020C"	0.0188841369718768
"856"	"YEL023C"	0.0853684878509607
"857"	"YEL025C"	0.032979384465101
"858"	"YEL028W"	-0.0738647333900936
"859"	"YEL031W"	2.29145251001798
"860"	"YEL033W"	0.633088625726938
"861"	"YEL037C"	0.0467203515784887
"862"	"YEL038W"	-0.233204552512668
"863"	"YEL039C"	0.0529286990444214
"864"	"YEL042W"	0.421008783196935
"865"	"YEL043W"	-0.0165709885295029
"866"	"YEL047C"	-0.498178530127613
"867"	"YEL048C"	0.0126537441635516
"868"	"YEL049W"	-0.0511210018400832
"869"	"YEL052W"	-0.0872784422913773
"870"	"YEL053C"	-0.307047093073405
"871"	"YEL056W"	-0.0528315221558933
"872"	"YEL059W"	-0.0335416992378555
"873"	"YEL061C"	0.325946219071012
"874"	"YEL063C"	1.26346729553373
"875"	"YEL065W"	0.0874686486298972
"876"	"YEL066W"	-0.133546986283454
"877"	"YEL067C"	0.0255616742739115
"878"	"YEL068C"	-0.0073040996138121
"879"	"YEL071W"	0.00945582267611922
"880"	"YER001W"	-0.14561593360563
"881"	"YER005W"	0.395011094477716
"882"	"YER007C-A"	-0.133298536122894
"883"	"YER007W"	-0.133636221799405
"884"	"YER010C"	0.140141675353111
"885"	"YER011W"	0.743335847207859
"886"	"YER016W"	-0.942838956347463
"887"	"YER019C-A"	0.0556634488900278
"888"	"YER019W"	0.14298280655042
"889"	"YER020W"	0.0526711585837394
"890"	"YER024W"	0.186222569917069
"891"	"YER027C"	-0.191201887573253
"892"	"YER028C"	0.225530388336811
"893"	"YER030W"	-0.50852069135877
"894"	"YER032W"	0.2963359386546
"895"	"YER033C"	1.23972713285195
"896"	"YER034W"	0.222384692673327
"897"	"YER035W"	0.10909985241294
"898"	"YER038W-A"	0.274060569556272
"899"	"YER039C-A"	0.143001260222486
"900"	"YER041W"	0.194045681917044
"901"	"YER042W"	-0.0423197889357883
"902"	"YER045C"	0.10741307174373
"903"	"YER046W-A"	0.69680463890073
"904"	"YER046W"	0.0474570548784749
"905"	"YER047C"	0.911254270212642
"906"	"YER048C"	0.531880516361947
"907"	"YER052C"	0.302634992185572
"908"	"YER053C"	-0.0185706616672013
"909"	"YER054C"	-0.134664046847945
"910"	"YER056C-A"	-0.575732485565253
"911"	"YER056C"	0.737347003887967
"912"	"YER057C"	-0.45470842274084
"913"	"YER059W"	-0.251626670014053
"914"	"YER060W-A"	0.0304542962520188
"915"	"YER060W"	-0.0717243390116184
"916"	"YER062C"	0.00436777861400784
"917"	"YER063W"	-0.0199984075438263
"918"	"YER064C"	0.268954711695629
"919"	"YER065C"	0.210914262052941
"920"	"YER066C-A"	0.210497248264848
"921"	"YER066W"	0.760076433597536
"922"	"YER067C-A"	0.424939593602987
"923"	"YER067W"	0.114758827865412
"924"	"YER071C"	0.0834557760536862
"925"	"YER072W"	0.183701289339717
"926"	"YER073W"	0.149774223969198
"927"	"YER074W"	-0.706526966531897
"928"	"YER075C"	-0.238569808486438
"929"	"YER078C"	-0.0346563590764715
"930"	"YER079W"	-0.0878781129684609
"931"	"YER080W"	0.448491951285866
"932"	"YER081W"	0.133542753940444
"933"	"YER083C"	-4.12133314499543
"934"	"YER084W"	0.0817338050380094
"935"	"YER085C"	-0.0868772571261116
"936"	"YER087C-A"	-0.536883797387545
"937"	"YER088C"	-0.0658410654846689
"938"	"YER089C"	0.304634313613234
"939"	"YER090W"	-0.867635216674969
"940"	"YER091C-A"	0.35441616820841
"941"	"YER091C"	0.896702175269773
"942"	"YER092W"	1.13253415074613
"943"	"YER093C-A"	-0.52400037671468
"944"	"YER095W"	1.02949234200707
"945"	"YER096W"	0.195982250944232
"946"	"YER097W"	0.648323136211567
"947"	"YER098W"	-0.0344504459010918
"948"	"YER106W"	0.436482731602916
"949"	"YER108C"	0.21560084821485
"950"	"YER109C"	0.0407238726234246
"951"	"YER111C"	0.0643659326783616
"952"	"YER113C"	-0.26410401533321
"953"	"YER114C"	0.28640509949206
"954"	"YER115C"	-0.05128611611188
"955"	"YER116C"	1.18449766979796
"956"	"YER118C"	-0.196733204802977
"957"	"YER119C-A"	0.330425053657645
"958"	"YER119C"	-0.0103874099986654
"959"	"YER120W"	0.266271863347469
"960"	"YER121W"	0.120354999950364
"961"	"YER123W"	0.083779407759706
"962"	"YER124C"	0.298081415112579
"963"	"YER128W"	0.376293763524455
"964"	"YER129W"	-0.0681527289032886
"965"	"YER130C"	0.243597547324842
"966"	"YER131W"	0.104039340446365
"967"	"YER132C"	-0.019338813730854
"968"	"YER134C"	0.0848922196049831
"969"	"YER135C"	0.0830358895870959
"970"	"YER137C"	-0.131786870052986
"971"	"YER139C"	-0.186931023384286
"972"	"YER140W"	0.177218613706282
"973"	"YER142C"	0.0520534386535074
"974"	"YER143W"	0.0942575093942567
"975"	"YER144C"	-0.0621343285038787
"976"	"YER145C"	0.180041488090088
"977"	"YER149C"	0.0945327572871322
"978"	"YER150W"	0.0533400102001527
"979"	"YER151C"	0.0894980416531709
"980"	"YER152C"	-0.099072528130366
"981"	"YER153C"	-0.0810517427239692
"982"	"YER155C"	-0.243727318530293
"983"	"YER156C"	0.841125829960919
"984"	"YER158C"	-0.172206590499812
"985"	"YER161C"	1.85901350655733
"986"	"YER162C"	-0.153991655441905
"987"	"YER163C"	-0.0122047880231455
"988"	"YER164W"	-1.00964900553793
"989"	"YER166W"	-0.192085021923054
"990"	"YER167W"	-0.294695630761396
"991"	"YER170W"	-0.0552971985022364
"992"	"YER173W"	-0.596562663432885
"993"	"YER174C"	0.0440559088093678
"994"	"YER175C"	-0.127574628710107
"995"	"YER176W"	-0.226335226215716
"996"	"YER177W"	0.539414538991877
"997"	"YER178W"	0.300537419985883
"998"	"YER179W"	-0.313775341905744
"999"	"YER180C"	-0.137808020914424
"1000"	"YER181C"	-0.0416613558456752
"1001"	"YER182W"	0.158723458545603
"1002"	"YER183C"	-0.457268853289425
"1003"	"YER184C"	0.0831715700437109
"1004"	"YER185W"	-0.172208688515138
"1005"	"YER186C"	-0.0430458307783238
"1006"	"YER187W"	-0.106251860524857
"1007"	"YER188W"	0.0957488570783153
"1008"	"YFL001W"	-2.26159136387247
"1009"	"YFL003C"	0.332387099617625
"1010"	"YFL004W"	-0.247450216164736
"1011"	"YFL006W"	0.0268117493218017
"1012"	"YFL007W"	-0.072574260080001
"1013"	"YFL010C"	0.159756879223401
"1014"	"YFL010W-A"	0.528865234389928
"1015"	"YFL011W"	-0.0739623153963743
"1016"	"YFL012W"	0.264368645500619
"1017"	"YFL013C"	0.855093429826051
"1018"	"YFL013W-A"	0.583880574075324
"1019"	"YFL014W"	0.0122601013895849
"1020"	"YFL015C"	0.192366054999445
"1021"	"YFL018C"	0.222463795532213
"1022"	"YFL019C"	-0.526152018162804
"1023"	"YFL021W"	-0.192999207740557
"1024"	"YFL025C"	0.114651167996542
"1025"	"YFL027C"	-0.043327770912514
"1026"	"YFL028C"	0.555060793737632
"1027"	"YFL030W"	-0.135387045226181
"1028"	"YFL031W"	-0.231349364652865
"1029"	"YFL032W"	0.0695208478143161
"1030"	"YFL033C"	-0.387497901762202
"1031"	"YFL034W"	0.0597829418347062
"1032"	"YFL035C-B"	0.0810096320953453
"1033"	"YFL040W"	0.051473016854352
"1034"	"YFL041W"	-0.0277786937892167
"1035"	"YFL042C"	-0.118625961262726
"1036"	"YFL043C"	-0.195449536206166
"1037"	"YFL044C"	-0.112283360840197
"1038"	"YFL046W"	0.250684154486133
"1039"	"YFL047W"	-0.239292674587382
"1040"	"YFL048C"	-0.280523031611811
"1041"	"YFL049W"	-0.432281339318103
"1042"	"YFL050C"	6.29977618769938e-05
"1043"	"YFL051C"	-0.0178860539496468
"1044"	"YFL052W"	-0.611304890855426
"1045"	"YFL053W"	-0.280678739811935
"1046"	"YFL054C"	0.197976494213188
"1047"	"YFL055W"	-0.0573844727371719
"1048"	"YFL056C"	-0.234689794201018
"1049"	"YFL063W"	-0.165282926269651
"1050"	"YFR006W"	0.0115895018865189
"1051"	"YFR007W"	0.0572370585212524
"1052"	"YFR008W"	0.0235669437383816
"1053"	"YFR009W"	-0.0411873745792196
"1054"	"YFR010W"	-0.185938665609744
"1055"	"YFR011C"	-3.49826743198794
"1056"	"YFR012W"	-0.0694135897801964
"1057"	"YFR013W"	-0.408374279296692
"1058"	"YFR014C"	-0.167211089670781
"1059"	"YFR016C"	-0.32395960300433
"1060"	"YFR017C"	-0.0149757058468867
"1061"	"YFR018C"	0.104954663724233
"1062"	"YFR021W"	-0.0169108871580309
"1063"	"YFR022W"	-0.530098712108656
"1064"	"YFR023W"	0.187346739817996
"1065"	"YFR024C-A"	-0.106931671121502
"1066"	"YFR024C"	-0.383951017178264
"1067"	"YFR026C"	0.0153555738734621
"1068"	"YFR031C-A"	0.0759034066667927
"1069"	"YFR032C-A"	0.0180560199537808
"1070"	"YFR032C"	-0.195146326624218
"1071"	"YFR033C"	0.0848883961424786
"1072"	"YFR034C"	1.02950362717562
"1073"	"YFR038W"	-0.0403325033643671
"1074"	"YFR039C"	0.126129459422946
"1075"	"YFR040W"	-0.13611851913282
"1076"	"YFR041C"	-0.769834369658068
"1077"	"YFR044C"	-0.210334714417263
"1078"	"YFR045W"	-0.0541183079699427
"1079"	"YFR046C"	0.456926152249558
"1080"	"YFR047C"	0.00445693253144001
"1081"	"YFR048W"	0.987550913880875
"1082"	"YFR053C"	-0.151920942871179
"1083"	"YFR054C"	-0.360969441831551
"1084"	"YFR056C"	0.0372663241404762
"1085"	"YGL002W"	0.67664259461207
"1086"	"YGL004C"	0.374875147777854
"1087"	"YGL005C"	0.726245212153843
"1088"	"YGL006W"	-0.351986723384875
"1089"	"YGL007W"	0.409420222332347
"1090"	"YGL009C"	0.531289189578507
"1091"	"YGL010W"	0.753885077399025
"1092"	"YGL015C"	-0.189749183615438
"1093"	"YGL016W"	0.720997608639881
"1094"	"YGL017W"	0.450747397212858
"1095"	"YGL019W"	0.666418440286926
"1096"	"YGL020C"	-2.24763264922771
"1097"	"YGL021W"	0.13708583787304
"1098"	"YGL023C"	-0.1699182125704
"1099"	"YGL027C"	0.515770243553142
"1100"	"YGL028C"	0.212194346517079
"1101"	"YGL029W"	-0.139584436611739
"1102"	"YGL031C"	0.297939302981055
"1103"	"YGL032C"	0.386177656138097
"1104"	"YGL035C"	0.276386864779983
"1105"	"YGL036W"	0.454178638432657
"1106"	"YGL037C"	0.0829335427829511
"1107"	"YGL039W"	-0.0803117494371586
"1108"	"YGL043W"	-1.22251527961077
"1109"	"YGL045W"	-0.241480665281397
"1110"	"YGL046W"	-0.0138116049461916
"1111"	"YGL049C"	0.243117746764839
"1112"	"YGL050W"	-0.157939845711536
"1113"	"YGL051W"	0.329056825116972
"1114"	"YGL053W"	-0.0370268027236504
"1115"	"YGL054C"	-0.56453201464721
"1116"	"YGL056C"	0.076687445827846
"1117"	"YGL057C"	-0.173180787061075
"1118"	"YGL059W"	0.0848957116538927
"1119"	"YGL060W"	0.688127313441104
"1120"	"YGL062W"	-0.134824276035881
"1121"	"YGL063W"	-0.127601399948745
"1122"	"YGL066W"	-0.0724264072169875
"1123"	"YGL067W"	0.573184908814352
"1124"	"YGL077C"	0.481536154527114
"1125"	"YGL078C"	-0.0166013056276145
"1126"	"YGL079W"	-0.403178976817272
"1127"	"YGL080W"	-0.0914818059013655
"1128"	"YGL081W"	0.324127629420211
"1129"	"YGL082W"	0.120865502500457
"1130"	"YGL083W"	-0.139488168489951
"1131"	"YGL084C"	-0.469643384271358
"1132"	"YGL085W"	0.05647658056358
"1133"	"YGL086W"	-0.979156182901629
"1134"	"YGL087C"	-0.239173161193936
"1135"	"YGL089C"	0.184546584900626
"1136"	"YGL090W"	-0.286777938546991
"1137"	"YGL094C"	0.166282975549964
"1138"	"YGL096W"	-0.156208355402646
"1139"	"YGL101W"	1.00191989904708
"1140"	"YGL105W"	1.70964154040513
"1141"	"YGL108C"	0.134929363617115
"1142"	"YGL109W"	0.200927919812918
"1143"	"YGL110C"	-1.03694973401959
"1144"	"YGL114W"	0.0794200312719807
"1145"	"YGL115W"	-0.476484570719743
"1146"	"YGL117W"	0.0221209462963983
"1147"	"YGL121C"	0.00613567750636939
"1148"	"YGL124C"	-1.59151553800482
"1149"	"YGL125W"	-4.16419354777073
"1150"	"YGL126W"	0.0347403462340503
"1151"	"YGL131C"	-0.103747140859697
"1152"	"YGL132W"	0.527995091587999
"1153"	"YGL136C"	0.648828021099757
"1154"	"YGL138C"	0.525922952172334
"1155"	"YGL139W"	0.0484147242458653
"1156"	"YGL140C"	-0.233384959565481
"1157"	"YGL141W"	-0.1123727209656
"1158"	"YGL144C"	0.0448169463858736
"1159"	"YGL146C"	0.545712284123265
"1160"	"YGL147C"	0.40652886765401
"1161"	"YGL148W"	-0.655636298908396
"1162"	"YGL149W"	0.737762507942949
"1163"	"YGL151W"	0.087986268461958
"1164"	"YGL152C"	0.154657591846687
"1165"	"YGL153W"	-0.0769877950017678
"1166"	"YGL154C"	0.369883938291112
"1167"	"YGL156W"	0.385366379340604
"1168"	"YGL157W"	0.232005305858463
"1169"	"YGL158W"	0.243331417609792
"1170"	"YGL159W"	0.207744649656771
"1171"	"YGL160W"	0.0969283362992772
"1172"	"YGL161C"	0.0909440444573634
"1173"	"YGL162W"	0.0405661532378628
"1174"	"YGL163C"	0.274836927732089
"1175"	"YGL164C"	0.131787048721784
"1176"	"YGL165C"	0.0534453635630992
"1177"	"YGL166W"	0.0145477498080171
"1178"	"YGL167C"	1.99669571065213
"1179"	"YGL170C"	0.0836476687288358
"1180"	"YGL173C"	0.525865478250258
"1181"	"YGL174W"	1.43563485538083
"1182"	"YGL175C"	0.0663750937255516
"1183"	"YGL177W"	0.119259809530273
"1184"	"YGL179C"	0.0511731360601645
"1185"	"YGL180W"	0.303397231651467
"1186"	"YGL181W"	0.0227569361484606
"1187"	"YGL194C"	-0.388948673996329
"1188"	"YGL195W"	0.235369538713704
"1189"	"YGL196W"	-0.132649463725517
"1190"	"YGL197W"	-0.263329858621852
"1191"	"YGL198W"	0.219026559944095
"1192"	"YGL199C"	0.146915920820954
"1193"	"YGL202W"	0.0649971139295414
"1194"	"YGL205W"	-0.0339474224977257
"1195"	"YGL208W"	0.0921199154794816
"1196"	"YGL209W"	-0.0922576095131471
"1197"	"YGL210W"	-0.0550673111159501
"1198"	"YGL211W"	-0.43524145931027
"1199"	"YGL212W"	-0.17726100888955
"1200"	"YGL213C"	0.0349025872884666
"1201"	"YGL214W"	0.0821498032305418
"1202"	"YGL215W"	0.0131504214889281
"1203"	"YGL216W"	0.053186272315337
"1204"	"YGL217C"	-0.171498770262482
"1205"	"YGL219C"	-0.767184240680404
"1206"	"YGL221C"	-0.0237813407008441
"1207"	"YGL222C"	-0.188748612844952
"1208"	"YGL224C"	-0.357184075875729
"1209"	"YGL226C-A"	0.0709743562964717
"1210"	"YGL228W"	0.294367507347797
"1211"	"YGL230C"	-0.104321283541818
"1212"	"YGL231C"	0.0665427262491848
"1213"	"YGL232W"	0.155086760686664
"1214"	"YGL234W"	0.344615665211773
"1215"	"YGL235W"	0.211113903813472
"1216"	"YGL237C"	-0.074832816325286
"1217"	"YGL241W"	-0.0365813786912086
"1218"	"YGL242C"	-0.0784414606299429
"1219"	"YGL243W"	0.052286493382513
"1220"	"YGL244W"	-0.130744674634738
"1221"	"YGL248W"	0.0918995665239724
"1222"	"YGL249W"	0.0384611497065957
"1223"	"YGL250W"	-0.9426855804015
"1224"	"YGL251C"	-0.258537040834321
"1225"	"YGL252C"	-0.234658671210409
"1226"	"YGL253W"	-0.489669064130079
"1227"	"YGL254W"	-0.11549441647312
"1228"	"YGL255W"	0.0858630416804706
"1229"	"YGL256W"	0.138028205520451
"1230"	"YGL257C"	-0.0216206681382509
"1231"	"YGL258W"	0.150467086253381
"1232"	"YGL259W"	0.156123121757859
"1233"	"YGL260W"	-0.110886208939669
"1234"	"YGL261C"	-0.134477915240129
"1235"	"YGL262W"	-0.134403018311191
"1236"	"YGL263W"	-0.37511133885815
"1237"	"YGR001C"	0.527506392642432
"1238"	"YGR003W"	-0.212482728891964
"1239"	"YGR004W"	0.107375419666381
"1240"	"YGR007W"	-2.08437268614409
"1241"	"YGR008C"	0.102788883827579
"1242"	"YGR010W"	0.30589647353533
"1243"	"YGR011W"	0.081138803899758
"1244"	"YGR012W"	0.59921295564263
"1245"	"YGR014W"	0.193164197640146
"1246"	"YGR015C"	-0.119297916644946
"1247"	"YGR016W"	0.453530818136251
"1248"	"YGR017W"	-0.0685152184396874
"1249"	"YGR018C"	0.140771144435702
"1250"	"YGR019W"	-0.421228244623867
"1251"	"YGR021W"	-0.325139768280489
"1252"	"YGR022C"	0.505067015410022
"1253"	"YGR023W"	0.374953171591866
"1254"	"YGR025W"	-0.00533513887001473
"1255"	"YGR026W"	0.124316237565567
"1256"	"YGR028W"	0.0443926640179054
"1257"	"YGR031W"	0.241280604524003
"1258"	"YGR032W"	0.728693995333499
"1259"	"YGR033C"	0.216052033314526
"1260"	"YGR034W"	-0.0926423098980744
"1261"	"YGR035C"	0.0683581168854462
"1262"	"YGR037C"	-0.642049876154041
"1263"	"YGR038W"	-0.02742379727227
"1264"	"YGR040W"	0.210563378263482
"1265"	"YGR042W"	0.602067504053639
"1266"	"YGR043C"	0.107749312090417
"1267"	"YGR044C"	0.131330574273694
"1268"	"YGR045C"	0.129844690553913
"1269"	"YGR049W"	-0.448461429605732
"1270"	"YGR050C"	-0.0444763637110224
"1271"	"YGR051C"	0.149918962921803
"1272"	"YGR053C"	0.0258452829404814
"1273"	"YGR055W"	0.400182940074526
"1274"	"YGR058W"	-0.0935368936830546
"1275"	"YGR059W"	-2.06136190992777
"1276"	"YGR061C"	0.554235434185109
"1277"	"YGR066C"	0.356169864289035
"1278"	"YGR067C"	0.177397771482355
"1279"	"YGR068C"	-0.180336540372302
"1280"	"YGR069W"	0.72461700342955
"1281"	"YGR070W"	1.03914718365813
"1282"	"YGR071C"	0.00653678207166105
"1283"	"YGR072W"	0.203607496212036
"1284"	"YGR077C"	-0.112861166118022
"1285"	"YGR078C"	-0.549297123793293
"1286"	"YGR079W"	0.171683915292599
"1287"	"YGR080W"	0.107134424682415
"1288"	"YGR084C"	-0.24724002822352
"1289"	"YGR085C"	-0.0392325389186773
"1290"	"YGR086C"	-0.978445309084077
"1291"	"YGR087C"	0.485049929656788
"1292"	"YGR088W"	0.562347381152704
"1293"	"YGR089W"	0.861636239084766
"1294"	"YGR092W"	-0.225514269084775
"1295"	"YGR093W"	1.01324603479456
"1296"	"YGR096W"	0.481387907246249
"1297"	"YGR097W"	0.466325505006676
"1298"	"YGR100W"	0.29017909643766
"1299"	"YGR101W"	0.288332123984925
"1300"	"YGR106C"	0.65494117982893
"1301"	"YGR107W"	0.0779896473913435
"1302"	"YGR108W"	0.234144711255445
"1303"	"YGR109C"	-0.227685231811707
"1304"	"YGR111W"	-0.0299433274243412
"1305"	"YGR117C"	0.0206362784786063
"1306"	"YGR118W"	0.0884571461953848
"1307"	"YGR121C"	-0.16048181821997
"1308"	"YGR122C-A"	0.0415055160891393
"1309"	"YGR122W"	1.05592040775939
"1310"	"YGR123C"	0.477750765603257
"1311"	"YGR125W"	0.402112635514694
"1312"	"YGR126W"	0.0857700321025149
"1313"	"YGR127W"	0.0919327014717279
"1314"	"YGR129W"	0.185334973016059
"1315"	"YGR130C"	0.0728920072179969
"1316"	"YGR131W"	0.0745726147885967
"1317"	"YGR133W"	0.107505323404262
"1318"	"YGR134W"	-0.018275067260308
"1319"	"YGR136W"	0.359898350476129
"1320"	"YGR137W"	0.349088314523575
"1321"	"YGR141W"	-0.0562814863244796
"1322"	"YGR142W"	0.175873642947068
"1323"	"YGR143W"	-0.203603218697642
"1324"	"YGR144W"	0.0609387134515751
"1325"	"YGR146C"	-0.106531805329716
"1326"	"YGR148C"	-0.111144577988771
"1327"	"YGR149W"	0.669133590041238
"1328"	"YGR151C"	-0.528950176476844
"1329"	"YGR152C"	-0.365870526044653
"1330"	"YGR153W"	1.39243580758895
"1331"	"YGR157W"	-0.175412012924219
