"gene"	"CaffeicAcid"
"1321"	"YGR131W"	-0.0568335067690584
"1322"	"YGR133W"	0.392636317875315
"1323"	"YGR134W"	0.44288710786217
"1324"	"YGR136W"	0.0364663997547224
"1325"	"YGR137W"	0.120506153825308
"1326"	"YGR141W"	0.0613677649444921
"1327"	"YGR142W"	-0.0372587161588286
"1328"	"YGR143W"	0.369982070998514
"1329"	"YGR144W"	0.0629951240935875
"1330"	"YGR146C"	0.175298039022195
"1331"	"YGR148C"	0.23015473425761
"1332"	"YGR149W"	-0.134737803907032
"1333"	"YGR151C"	-0.0756807263229137
"1334"	"YGR152C"	-0.0289824980505278
"1335"	"YGR153W"	-1.10585789736905
"1336"	"YGR157W"	-0.732751146352205
"1337"	"YGR163W"	0.172311375817141
"1338"	"YGR164W"	-2.22794077541654
"1339"	"YGR168C"	0.224618463214933
"1340"	"YGR169C"	-0.0279438041305899
"1341"	"YGR170W"	-0.59548799970922
"1342"	"YGR174C"	-0.00732681406988712
"1343"	"YGR177C"	-0.0205359634285523
"1344"	"YGR178C"	0.36559773099923
"1345"	"YGR181W"	0.495347227194621
"1346"	"YGR182C"	0.319962453659296
"1347"	"YGR183C"	-0.190802891780808
"1348"	"YGR184C"	-0.481315281346888
"1349"	"YGR187C"	0.22779039405026
"1350"	"YGR188C"	-0.109708249290295
"1351"	"YGR189C"	0.209673994297898
"1352"	"YGR192C"	-0.272592332720334
"1353"	"YGR193C"	0.292683691050787
"1354"	"YGR194C"	0.174698701369475
"1355"	"YGR197C"	-0.502061997937075
"1356"	"YGR199W"	0.0215953964301441
"1357"	"YGR200C"	0.353172123781753
"1358"	"YGR201C"	-0.0102561109918551
"1359"	"YGR202C"	-0.105285087614573
"1360"	"YGR203W"	0.281873551129682
"1361"	"YGR205W"	0.0977303590030211
"1362"	"YGR206W"	0.272128143361871
"1363"	"YGR207C"	-0.0757453510754226
"1364"	"YGR208W"	-0.0501696360372891
"1365"	"YGR209C"	0.0802637391057057
"1366"	"YGR210C"	0.266073090289612
"1367"	"YGR212W"	0.0625395070894985
"1368"	"YGR213C"	0.363835799660522
"1369"	"YGR214W"	-0.111003974359228
"1370"	"YGR221C"	0.0313751466150783
"1371"	"YGR223C"	0.129907983764186
"1372"	"YGR224W"	-0.48506010731324
"1373"	"YGR225W"	0.252457609370142
"1374"	"YGR226C"	0.0492661446354725
"1375"	"YGR227W"	-0.0223879519926627
"1376"	"YGR228W"	-0.191954541794551
"1377"	"YGR229C"	-0.487197934887252
"1378"	"YGR230W"	0.0803523461287129
"1379"	"YGR232W"	0.166608371116936
"1380"	"YGR233C"	-0.0439391815295074
"1381"	"YGR235C"	-0.067840146167182
"1382"	"YGR236C"	0.18989978966243
"1383"	"YGR237C"	0.190158983624661
"1384"	"YGR238C"	0.00580898940265756
"1385"	"YGR239C"	-0.207748993007002
"1386"	"YGR241C"	-0.313815654900928
"1387"	"YGR242W"	-0.295821279449011
"1388"	"YGR243W"	0.0649011936196115
"1389"	"YGR244C"	-0.444615274514208
"1390"	"YGR247W"	-0.110640233849267
"1391"	"YGR249W"	-0.149660903371254
"1392"	"YGR250C"	0.00266168900320162
"1393"	"YGR256W"	-0.14614445143566
"1394"	"YGR259C"	-0.152134148101868
"1395"	"YGR260W"	0.0706396975414761
"1396"	"YGR263C"	-0.181110441287666
"1397"	"YGR266W"	0.0428265071133005
"1398"	"YGR268C"	-0.278353286673102
"1399"	"YGR271W"	0.352719743697596
"1400"	"YGR273C"	-0.140621859440635
"1401"	"YGR275W"	-1.64354826040803
"1402"	"YGR276C"	-0.289206742466108
"1403"	"YGR279C"	-0.215690101726999
"1404"	"YGR281W"	-0.39401559500088
"1405"	"YGR283C"	-0.187479560675247
"1406"	"YGR284C"	-0.313285690211619
"1407"	"YGR287C"	-0.0112225696490285
"1408"	"YGR288W"	-0.0685729638137003
"1409"	"YGR289C"	-1.12341122996231
"1410"	"YGR291C"	-0.247090484234662
"1411"	"YGR292W"	-0.0525867736221241
"1412"	"YGR295C"	-0.163321444716972
"1413"	"YHL002W"	-0.117095935765196
"1414"	"YHL003C"	-0.102525305244972
"1415"	"YHL005C"	-1.31334158559479
"1416"	"YHL006C"	0.223440424079461
"1417"	"YHL008C"	-0.114869302617026
"1418"	"YHL009C"	-0.0921100439764495
"1419"	"YHL010C"	-0.0262542542988623
"1420"	"YHL012W"	0.107643540174241
"1421"	"YHL013C"	-0.266299321647541
"1422"	"YHL014C"	0.0754185558188907
"1423"	"YHL016C"	-0.0986680340594835
"1424"	"YHL017W"	0.0417536763560468
"1425"	"YHL019C"	0.127907649621413
"1426"	"YHL020C"	-0.567383175519667
"1427"	"YHL021C"	0.0411073534748736
"1428"	"YHL022C"	0.100493768965259
"1429"	"YHL024W"	0.198151013049816
"1430"	"YHL025W"	-1.03572411390755
"1431"	"YHL026C"	-0.722040504027928
"1432"	"YHL027W"	0.117936901422873
"1433"	"YHL028W"	-0.114679403728395
"1434"	"YHL029C"	-0.327286755257221
"1435"	"YHL030W"	-0.14469776452483
"1436"	"YHL031C"	-0.456701328817365
"1437"	"YHL032C"	1.15975766237616
"1438"	"YHL033C"	1.59940223233128
"1439"	"YHL034C"	0.0457646602118435
"1440"	"YHL035C"	-0.281479125234576
"1441"	"YHL036W"	-0.365754009899851
"1442"	"YHL039W"	-0.127239672128318
"1443"	"YHL040C"	0.355322971210527
"1444"	"YHL043W"	0.199470706566479
"1445"	"YHL045W"	0.070261758864918
"1446"	"YHL047C"	0.138873455501192
"1447"	"YHR001W-A"	-0.0793579407799811
"1448"	"YHR003C"	-0.046245071223532
"1449"	"YHR004C"	0.768489883837629
"1450"	"YHR006W"	0.344987213244728
"1451"	"YHR009C"	0.110349017205987
"1452"	"YHR014W"	0.458430782432301
"1453"	"YHR016C"	0.0712053393212689
"1454"	"YHR017W"	0.186198295773716
"1455"	"YHR018C"	0.201606774514144
"1456"	"YHR021C"	0.119562073058448
"1457"	"YHR021W-A"	0.300968604784191
"1458"	"YHR022C"	0.256544912705736
"1459"	"YHR025W"	-0.238286949388891
"1460"	"YHR028C"	0.0847191506529262
"1461"	"YHR031C"	0.110615747294154
"1462"	"YHR032W"	0.268262889359287
"1463"	"YHR033W"	0.312080112809845
"1464"	"YHR034C"	0.36878411540888
"1465"	"YHR035W"	0.105545621784316
"1466"	"YHR037W"	0.189685952689207
"1467"	"YHR039C"	-0.133408172804917
"1468"	"YHR041C"	-0.219640284159769
"1469"	"YHR043C"	0.27439291596541
"1470"	"YHR044C"	0.149086865662966
"1471"	"YHR045W"	0.433437017625142
"1472"	"YHR047C"	0.173527971371299
"1473"	"YHR049C-A"	-0.00515322794803862
"1474"	"YHR049W"	0.191926866219752
"1475"	"YHR057C"	0.126462515632138
"1476"	"YHR061C"	0.0778380718085712
"1477"	"YHR066W"	-0.0797823560441608
"1478"	"YHR067W"	0.456875123043151
"1479"	"YHR073W"	0.268055075027303
"1480"	"YHR075C"	0.265331500721198
"1481"	"YHR076W"	0.0966082148593679
"1482"	"YHR077C"	0.271084291530953
"1483"	"YHR078W"	0.0980079764199442
"1484"	"YHR079C-B"	0.0844803686497631
"1485"	"YHR079C"	-0.201003176002994
"1486"	"YHR080C"	0.232081314797732
"1487"	"YHR081W"	0.548175986467319
"1488"	"YHR082C"	0.188535006885628
"1489"	"YHR087W"	-0.00773161641210167
"1490"	"YHR092C"	0.0745674677588445
"1491"	"YHR093W"	0.311832749672362
"1492"	"YHR094C"	0.0464767821835202
"1493"	"YHR095W"	-0.362531542189065
"1494"	"YHR096C"	-0.708096757744871
"1495"	"YHR097C"	0.238154728414491
"1496"	"YHR103W"	-0.127248844050656
"1497"	"YHR104W"	0.329270498174299
"1498"	"YHR105W"	0.0984162740842885
"1499"	"YHR106W"	0.22368206818826
"1500"	"YHR108W"	0.361707283896476
"1501"	"YHR109W"	-4.6060499015508
"1502"	"YHR110W"	0.119146351902083
"1503"	"YHR111W"	1.40713650514011
"1504"	"YHR112C"	0.263853782696063
"1505"	"YHR113W"	0.330029446573617
"1506"	"YHR114W"	0.246170770660271
"1507"	"YHR115C"	0.602460145477493
"1508"	"YHR116W"	0.0537414933833766
"1509"	"YHR121W"	0.155377485847425
"1510"	"YHR123W"	0.0991658810208331
"1511"	"YHR124W"	0.160916923957042
"1512"	"YHR125W"	0.336217583266144
"1513"	"YHR126C"	-0.0407908408270404
"1514"	"YHR127W"	0.257556226835807
"1515"	"YHR129C"	-0.0761085281628547
"1516"	"YHR130C"	0.257430907342498
"1517"	"YHR131C"	-0.769011426947221
"1518"	"YHR132C"	0.123573620461103
"1519"	"YHR132W-A"	-0.0587089555873214
"1520"	"YHR133C"	0.0850872968705527
"1521"	"YHR134W"	-0.560909897196918
"1522"	"YHR135C"	0.0461850124321771
"1523"	"YHR136C"	0.0212486033416777
"1524"	"YHR137W"	0.264673243827295
"1525"	"YHR138C"	0.167525058245701
"1526"	"YHR139C-A"	0.0933438380035195
"1527"	"YHR139C"	-0.00665828263671024
"1528"	"YHR140W"	0.798630409057155
"1529"	"YHR142W"	-0.160583276991634
"1530"	"YHR143W"	0.230872558179275
"1531"	"YHR150W"	0.317318903690867
"1532"	"YHR151C"	0.495106370543368
"1533"	"YHR153C"	0.206510520467557
"1534"	"YHR155W"	-0.0905894247254131
"1535"	"YHR156C"	0.328025169850871
"1536"	"YHR157W"	-1.82061585616752
"1537"	"YHR158C"	-0.21184581190768
"1538"	"YHR161C"	0.213169917439131
"1539"	"YHR162W"	0.0741803212441596
"1540"	"YHR163W"	0.10788227871838
"1541"	"YHR167W"	-1.60402858098865
"1542"	"YHR171W"	-0.0832274232495307
"1543"	"YHR178W"	-1.59591777236646
"1544"	"YHR179W"	0.100654846182876
"1545"	"YHR180W"	0.331745223016929
"1546"	"YHR181W"	-0.29957983577409
"1547"	"YHR182W"	0.0737058626266597
"1548"	"YHR184W"	-0.0598093838648114
"1549"	"YHR185C"	0.0451601279493644
"1550"	"YHR189W"	0.136009674994697
"1551"	"YHR191C"	-0.286089853166752
"1552"	"YHR193C"	0.191343788412161
"1553"	"YHR195W"	-0.333906086522082
"1554"	"YHR198C"	-0.0779975073400276
"1555"	"YHR199C"	-0.0486728468322736
"1556"	"YHR200W"	-0.306803690834966
"1557"	"YHR202W"	0.0917684069553434
"1558"	"YHR206W"	-0.0235950406561302
"1559"	"YHR207C"	-0.116550809462568
"1560"	"YHR209W"	0.170617185794541
"1561"	"YHR210C"	-0.361002911586349
"1562"	"YIL001W"	0.0477227439501562
"1563"	"YIL005W"	0.291077694445765
"1564"	"YIL006W"	0.117709847959787
"1565"	"YIL007C"	0.0486298446440192
"1566"	"YIL008W"	0.260093991445676
"1567"	"YIL009C-A"	0.27350480874295
"1568"	"YIL009W"	-0.21203912547838
"1569"	"YIL010W"	0.0719979148794323
"1570"	"YIL012W"	-0.16419277181003
"1571"	"YIL013C"	-0.063346139964901
"1572"	"YIL015C-A"	0.126477321143809
"1573"	"YIL016W"	0.0348278747086745
"1574"	"YIL020C"	0.486435746344024
"1575"	"YIL023C"	-0.178171112453406
"1576"	"YIL024C"	-3.66021347382269
"1577"	"YIL025C"	-1.31958376993869
"1578"	"YIL027C"	-0.0519541560001693
"1579"	"YIL028W"	0.300300299749552
"1580"	"YIL030C"	0.180157003796341
"1581"	"YIL036W"	-0.0382428216705457
"1582"	"YIL037C"	0.322451582983041
"1583"	"YIL039W"	0.141774829423166
"1584"	"YIL040W"	0.168274982767691
"1585"	"YIL041W"	0.110316330269957
"1586"	"YIL042C"	-0.226995531654079
"1587"	"YIL043C"	0.194050891523583
"1588"	"YIL044C"	0.210181674452729
"1589"	"YIL045W"	0.0198433726582108
"1590"	"YIL050W"	0.111266761096319
"1591"	"YIL053W"	0.0515476018379172
"1592"	"YIL054W"	-0.100578251670885
"1593"	"YIL055C"	0.42891646760509
"1594"	"YIL056W"	-0.0124174071921857
"1595"	"YIL057C"	0.01845062909318
"1596"	"YIL058W"	0.299363081518934
"1597"	"YIL059C"	0.0752690519794804
"1598"	"YIL060W"	0.127710015073362
"1599"	"YIL064W"	-0.134428277964023
"1600"	"YIL065C"	0.182904529629826
"1601"	"YIL066C"	0.0762238143074429
"1602"	"YIL067C"	-0.273346084311192
"1603"	"YIL072W"	0.0769576160221525
"1604"	"YIL073C"	0.275239420191229
"1605"	"YIL074C"	0.132560169827401
"1606"	"YIL076W"	-0.299205161722319
"1607"	"YIL079C"	0.020646601323517
"1608"	"YIL085C"	0.129908087801655
"1609"	"YIL086C"	0.038665610044189
"1610"	"YIL087C"	-0.0814868008566179
"1611"	"YIL088C"	0.273089195544982
"1612"	"YIL089W"	1.4666165664746
"1613"	"YIL090W"	-0.24934230735159
"1614"	"YIL092W"	0.253510195520994
"1615"	"YIL094C"	0.340142323210816
"1616"	"YIL095W"	0.249654942065114
"1617"	"YIL096C"	0.0258315043270425
"1618"	"YIL097W"	-0.0331990421953491
"1619"	"YIL098C"	-0.0262550733601677
"1620"	"YIL099W"	-0.0702088966545584
"1621"	"YIL100W"	-0.128419569308414
"1622"	"YIL101C"	0.0855173243599783
"1623"	"YIL102C"	0.0707398371624243
"1624"	"YIL103W"	-0.0551789641026876
"1625"	"YIL105C"	0.0535103801438216
"1626"	"YIL107C"	-0.0190436854878093
"1627"	"YIL108W"	0.280167436706723
"1628"	"YIL110W"	-0.144161116280784
"1629"	"YIL111W"	-0.0179337189371443
"1630"	"YIL112W"	-0.3560222798752
"1631"	"YIL113W"	0.217034686929366
"1632"	"YIL114C"	0.17231609040369
"1633"	"YIL117C"	0.464655627120088
"1634"	"YIL119C"	0.442716834694336
"1635"	"YIL120W"	0.0383667649117319
"1636"	"YIL122W"	-0.151958603397853
"1637"	"YIL123W"	-0.055169969538927
"1638"	"YIL124W"	-0.029811438429526
"1639"	"YIL128W"	-0.984678055412578
"1640"	"YIL130W"	0.107041828525593
"1641"	"YIL131C"	-0.181359223158503
"1642"	"YIL133C"	0.0424721245445559
"1643"	"YIL134W"	0.143149099319593
"1644"	"YIL135C"	-0.215835841898394
"1645"	"YIL136W"	0.245015714731041
"1646"	"YIL137C"	-0.155338157082697
"1647"	"YIL139C"	-0.00810051484993789
"1648"	"YIL140W"	-0.18976898593611
"1649"	"YIL141W"	-0.26570906462227
"1650"	"YIL145C"	0.247562134226892
"1651"	"YIL146C"	-0.0949686708634659
"1652"	"YIL148W"	-0.0810161025547811
"1653"	"YIL149C"	-0.225702930444596
"1654"	"YIL152W"	-0.726872239461123
"1655"	"YIL153W"	-0.79642003124725
"1656"	"YIL155C"	0.120986103832552
"1657"	"YIL156W"	0.0745681020533504
"1658"	"YIL158W"	-0.127633896570852
"1659"	"YIL159W"	-0.14195091455639
"1660"	"YIL160C"	-0.352866486543681
"1661"	"YIL161W"	-0.0371722384234062
"1662"	"YIL162W"	-0.144912527444503
"1663"	"YIL164C"	-0.170342207039137
"1664"	"YIL165C"	-0.181633539865647
"1665"	"YIL167W"	-0.0754312267114652
"1666"	"YIL168W"	0.110063851323713
"1667"	"YIL170W"	0.102308416855333
"1668"	"YIL173W"	-0.020249154781225
"1669"	"YIR001C"	0.092343035090069
"1670"	"YIR002C"	0.0965081141180626
"1671"	"YIR003W"	-0.0379387674484687
"1672"	"YIR005W"	-0.807216498716084
"1673"	"YIR007W"	-0.235447676295428
"1674"	"YIR013C"	-0.151432858255277
"1675"	"YIR014W"	-0.163614106582436
"1676"	"YIR016W"	-0.0683708229763921
"1677"	"YIR018W"	0.00988043917586027
"1678"	"YIR019C"	-0.276431569792737
"1679"	"YIR020C"	0.0157285313668553
"1680"	"YIR020W-B"	-0.304520454956646
"1681"	"YIR024C"	-0.0650044597142738
"1682"	"YIR025W"	-0.128273725257296
"1683"	"YIR027C"	-0.0618099299134288
"1684"	"YIR028W"	-0.076194267538297
"1685"	"YIR029W"	-0.0074722609768972
"1686"	"YIR030C"	0.00111403707114063
"1687"	"YIR031C"	-0.0551013588437187
"1688"	"YIR032C"	-0.0199106637398481
"1689"	"YIR033W"	-0.502912294040962
"1690"	"YIR035C"	0.0633793703300323
"1691"	"YIR036C"	-0.206393463421814
"1692"	"YIR037W"	-0.00775290850904828
"1693"	"YIR038C"	0.169496922370574
"1694"	"YIR039C"	0.0509484912763571
"1695"	"YIR043C"	-0.0159832197569016
"1696"	"YIR044C"	0.395784479023138
"1697"	"YJL004C"	-0.368163065146588
"1698"	"YJL007C"	0.320376138822536
"1699"	"YJL013C"	0.174999926794563
"1700"	"YJL016W"	-0.0503792687691862
"1701"	"YJL020C"	0.246284101646388
"1702"	"YJL021C"	0.12423252022637
"1703"	"YJL024C"	-0.441808634182137
"1704"	"YJL028W"	-3.6846013307408
"1705"	"YJL030W"	0.0304034596062661
"1706"	"YJL036W"	-1.06343247887674
"1707"	"YJL037W"	0.0289801923273422
"1708"	"YJL038C"	0.214752919737289
"1709"	"YJL042W"	0.0409758843358205
"1710"	"YJL043W"	0.121767123276554
"1711"	"YJL044C"	-0.0897204201351899
"1712"	"YJL045W"	-0.363074290190126
"1713"	"YJL046W"	0.39345757217486
"1714"	"YJL047C"	0.220078847407158
"1715"	"YJL048C"	0.120972548073602
"1716"	"YJL049W"	-0.106384525278364
"1717"	"YJL051W"	0.448182874914206
"1718"	"YJL055W"	0.425985649777763
"1719"	"YJL057C"	-0.217287053566856
"1720"	"YJL058C"	0.066118038026235
"1721"	"YJL060W"	-0.010719619895927
"1722"	"YJL062W"	-0.00673074338520793
"1723"	"YJL065C"	0.332164314044585
"1724"	"YJL067W"	-0.150510020133088
"1725"	"YJL068C"	0.025374417785697
"1726"	"YJL070C"	-0.00887996308818553
"1727"	"YJL071W"	0.397262400899197
"1728"	"YJL073W"	0.220973585290546
"1729"	"YJL077C"	0.176699526465655
"1730"	"YJL079C"	0.00525086486941318
"1731"	"YJL082W"	0.0401597675649377
"1732"	"YJL083W"	-0.0744688782964976
"1733"	"YJL084C"	0.231135344187933
"1734"	"YJL089W"	-0.0844433375874623
"1735"	"YJL092W"	0.0198911184183675
"1736"	"YJL093C"	0.277579693503369
"1737"	"YJL094C"	-0.127868115912696
"1738"	"YJL095W"	0.180875567723873
"1739"	"YJL098W"	0.333853382355592
"1740"	"YJL099W"	-1.37041998564834
"1741"	"YJL100W"	-0.0247194813969053
"1742"	"YJL101C"	-0.0786907888823272
"1743"	"YJL103C"	-0.022472796859013
"1744"	"YJL105W"	0.0996158644353303
"1745"	"YJL106W"	0.0126904377076644
"1746"	"YJL107C"	0.0834338858196405
"1747"	"YJL108C"	0.0919426406639526
"1748"	"YJL110C"	-1.08308978357664
"1749"	"YJL112W"	0.146866719933352
"1750"	"YJL115W"	0.090585054043045
"1751"	"YJL116C"	-0.100874928351964
"1752"	"YJL117W"	0.162279752485789
"1753"	"YJL119C"	0.107925792227846
"1754"	"YJL120W"	-0.170066620461537
"1755"	"YJL122W"	0.0846532492978162
"1756"	"YJL123C"	-0.10173541089466
"1757"	"YJL124C"	-0.323446736651328
"1758"	"YJL128C"	-1.47916390179791
"1759"	"YJL130C"	0.132985304744698
"1760"	"YJL132W"	-0.0842444447225944
"1761"	"YJL133W"	-0.171171575712999
"1762"	"YJL134W"	0.351984943570728
"1763"	"YJL135W"	0.194569116215693
"1764"	"YJL136C"	-2.58524192275469
"1765"	"YJL137C"	0.0958533327341585
"1766"	"YJL138C"	0.0796363264172503
"1767"	"YJL141C"	0.0123620419449702
"1768"	"YJL142C"	-0.184771002826219
"1769"	"YJL144W"	0.232300465975654
"1770"	"YJL145W"	0.208997061235238
"1771"	"YJL146W"	-0.0372384262340589
"1772"	"YJL148W"	0.0174748556489181
"1773"	"YJL149W"	0.217479765463408
"1774"	"YJL150W"	0.357187981560926
"1775"	"YJL151C"	-0.00156657504478989
"1776"	"YJL152W"	0.15365976003355
"1777"	"YJL153C"	0.144519627293682
"1778"	"YJL154C"	0.0286886066085669
"1779"	"YJL155C"	0.223532969128299
"1780"	"YJL157C"	0.0907172508804482
"1781"	"YJL158C"	-0.0652119136378268
"1782"	"YJL160C"	-0.0592874626794182
"1783"	"YJL161W"	-0.0883432997508377
"1784"	"YJL162C"	0.29938264680571
"1785"	"YJL163C"	-4.45563614033717
"1786"	"YJL164C"	0.305448058905895
"1787"	"YJL165C"	0.0652368869795643
"1788"	"YJL168C"	-0.00682030620773984
"1789"	"YJL169W"	-0.00328192838186007
"1790"	"YJL170C"	-0.0895711978039581
"1791"	"YJL171C"	-0.30169423147191
"1792"	"YJL172W"	0.275954422859277
"1793"	"YJL175W"	0.0487430948901066
"1794"	"YJL177W"	0.209629748686824
"1795"	"YJL178C"	-0.132453250327565
"1796"	"YJL181W"	0.0532982306442369
"1797"	"YJL182C"	0.0812328109000522
"1798"	"YJL185C"	0.0851727641541824
"1799"	"YJL186W"	0.0949505407804054
"1800"	"YJL187C"	-0.174544689629145
"1801"	"YJL190C"	0.294311164881833
"1802"	"YJL192C"	0.0171372480131584
"1803"	"YJL193W"	0.0704350481516726
"1804"	"YJL196C"	-0.0260949814964224
"1805"	"YJL197W"	-0.385277575397334
"1806"	"YJL198W"	-0.263547706100211
"1807"	"YJL199C"	-0.165080839866731
"1808"	"YJL201W"	-0.258145352868622
"1809"	"YJL204C"	-0.668538908074393
"1810"	"YJL206C-A"	-0.0529975386492338
"1811"	"YJL206C"	-0.611966391441133
"1812"	"YJL207C"	-0.28976426292791
"1813"	"YJL208C"	-1.32604110089165
"1814"	"YJL210W"	0.24931471361212
"1815"	"YJL211C"	-0.263251523978329
"1816"	"YJL212C"	0.0961818541387487
"1817"	"YJL213W"	0.0034601265731031
"1818"	"YJL214W"	-0.239441676208934
"1819"	"YJL215C"	-0.093031889824979
"1820"	"YJL216C"	0.0183772223039236
"1821"	"YJL217W"	-0.148227595804286
"1822"	"YJL218W"	-0.363589910770274
"1823"	"YJR001W"	0.0120564531758041
"1824"	"YJR003C"	-0.270176392292127
"1825"	"YJR005W"	0.0844178956506498
"1826"	"YJR008W"	-0.0160388566349631
"1827"	"YJR009C"	0.188768128846204
"1828"	"YJR010W"	0.446220944214944
"1829"	"YJR014W"	0.347560325301278
"1830"	"YJR015W"	0.245639448937388
"1831"	"YJR019C"	-0.164821452468749
"1832"	"YJR020W"	0.960137041107973
"1833"	"YJR026W"	-0.266312044095593
"1834"	"YJR031C"	0.250853157741504
"1835"	"YJR033C"	0.0762669848573896
"1836"	"YJR036C"	-1.9466473082527
"1837"	"YJR037W"	0.243015271386874
"1838"	"YJR038C"	-0.0389287689781107
"1839"	"YJR039W"	0.190753845329129
"1840"	"YJR040W"	0.255938144263018
"1841"	"YJR043C"	-0.329630101785854
"1842"	"YJR044C"	-0.0200726537283659
"1843"	"YJR047C"	-3.14597444001554
"1844"	"YJR050W"	-0.566860674749235
"1845"	"YJR051W"	-1.73838953696853
"1846"	"YJR052W"	-0.794571617065643
"1847"	"YJR053W"	-0.612487604201615
"1848"	"YJR054W"	-0.0620307630062144
"1849"	"YJR058C"	0.155234914626866
"1850"	"YJR059W"	-0.865284312599544
"1851"	"YJR060W"	0.391281517162168
"1852"	"YJR061W"	0.372983711819331
"1853"	"YJR062C"	0.0322430703748244
"1854"	"YJR066W"	-0.381413291660587
"1855"	"YJR069C"	0.133906561609407
"1856"	"YJR073C"	-0.93541123002679
"1857"	"YJR075W"	-0.418463523496177
"1858"	"YJR077C"	0.132225729623406
"1859"	"YJR078W"	1.62097961714634
"1860"	"YJR080C"	0.0431949668669099
"1861"	"YJR083C"	0.226129594356939
"1862"	"YJR087W"	0.582801848279145
"1863"	"YJR088C"	-0.488281027917774
"1864"	"YJR090C"	-0.411979668887151
"1865"	"YJR091C"	0.206019630737861
"1866"	"YJR092W"	-0.0955271544522036
"1867"	"YJR094C"	0.0832939158749118
"1868"	"YJR094W-A"	0.103924715376768
"1869"	"YJR096W"	0.0688488489425845
"1870"	"YJR097W"	-0.264874084014974
"1871"	"YJR098C"	0.140631205420149
"1872"	"YJR099W"	0.121382650716496
"1873"	"YJR100C"	0.0115293679927684
"1874"	"YJR103W"	0.0193103982355469
"1875"	"YJR106W"	-0.355332303426628
"1876"	"YJR108W"	0.195210642272588
"1877"	"YJR109C"	-0.561090028075622
"1878"	"YJR110W"	-0.260117909653258
"1879"	"YJR111C"	-0.0699520362749061
"1880"	"YJR115W"	0.0277756160401668
"1881"	"YJR116W"	0.622377081575524
"1882"	"YJR117W"	0.111075974136874
"1883"	"YJR118C"	-0.215762815292688
"1884"	"YJR119C"	-0.247631590504385
"1885"	"YJR120W"	-0.152437650995592
"1886"	"YJR126C"	0.0840359718103362
"1887"	"YJR127C"	-0.00557827877154336
"1888"	"YJR128W"	0.235912172742282
"1889"	"YJR129C"	0.0792355134929942
"1890"	"YJR130C"	-0.0234589673746504
"1891"	"YJR131W"	0.0448730286545751
"1892"	"YJR133W"	0.134002907308538
"1893"	"YJR134C"	-0.234202591045873
"1894"	"YJR135C"	-0.123595211695231
"1895"	"YJR137C"	-0.301329851750764
"1896"	"YJR139C"	-0.583862408824898
"1897"	"YJR140C"	0.0980956708473019
"1898"	"YJR142W"	-0.244554906010981
"1899"	"YJR145C"	0.378489836911056
"1900"	"YJR146W"	-0.213380431345053
"1901"	"YJR147W"	-0.276447611343623
"1902"	"YJR148W"	-0.202748700431881
"1903"	"YJR149W"	-0.150313923599238
"1904"	"YJR150C"	0.00954460852028047
"1905"	"YJR152W"	-0.327505703675393
"1906"	"YJR154W"	0.13838518782831
"1907"	"YKL001C"	0.0394383695095641
"1908"	"YKL005C"	-0.322412979584158
"1909"	"YKL006W"	0.293203724383167
"1910"	"YKL007W"	0.10056142943721
"1911"	"YKL008C"	0.640747199616374
"1912"	"YKL010C"	0.0468999673359369
"1913"	"YKL015W"	0.431063535736771
"1914"	"YKL017C"	0.0254349200971022
"1915"	"YKL020C"	-0.140645106848714
"1916"	"YKL023W"	-0.00276895613945668
"1917"	"YKL027W"	-0.0211850200785752
"1918"	"YKL029C"	-0.00640607476298185
"1919"	"YKL030W"	0.135052390483494
"1920"	"YKL032C"	0.265114142105599
"1921"	"YKL033W-A"	0.406758702507297
"1922"	"YKL038W"	0.111586118737835
"1923"	"YKL039W"	0.377139004330532
"1924"	"YKL040C"	0.136877122287709
"1925"	"YKL044W"	-2.04171787783266
"1926"	"YKL046C"	0.235406192717601
"1927"	"YKL047W"	0.0432950238404652
"1928"	"YKL048C"	0.113681509861517
"1929"	"YKL050C"	-0.768098616072785
"1930"	"YKL051W"	0.106063905079214
"1931"	"YKL053C-A"	0.302922733381058
"1932"	"YKL053W"	0.26075899623103
"1933"	"YKL055C"	0.448294762765012
"1934"	"YKL057C"	-0.126570971797015
"1935"	"YKL061W"	0.0366749544520084
"1936"	"YKL062W"	-0.00907330127283751
"1937"	"YKL063C"	0.160288157326345
"1938"	"YKL064W"	-0.00528094019854274
"1939"	"YKL065C"	-0.0549195422740099
"1940"	"YKL066W"	-0.290924977143127
"1941"	"YKL067W"	-0.179800100873829
"1942"	"YKL068W"	0.242904366168365
"1943"	"YKL070W"	0.176585659791518
"1944"	"YKL071W"	0.0280779166616289
"1945"	"YKL072W"	-0.13308045778042
"1946"	"YKL074C"	0.0957378305376194
"1947"	"YKL075C"	-0.0523793101783541
"1948"	"YKL076C"	0.0107118728506774
"1949"	"YKL077W"	-0.144765402765346
"1950"	"YKL079W"	-0.061997626129148
"1951"	"YKL081W"	0.0438043708796052
"1952"	"YKL085W"	0.0181398261852775
"1953"	"YKL086W"	-0.03663410427552
"1954"	"YKL090W"	0.191058779083683
"1955"	"YKL091C"	0.0862683960510714
"1956"	"YKL092C"	0.257835554282879
"1957"	"YKL093W"	0.30609377405601
"1958"	"YKL094W"	0.256458333068832
"1959"	"YKL096W-A"	0.509906056030472
"1960"	"YKL096W"	0.0807763808411389
"1961"	"YKL098W"	-0.408910291366989
