"gene"	"SodiumGlyoxylate"
"666"	"YDR215C"	-0.088559072221501
"667"	"YDR216W"	0.093677217999229
"668"	"YDR217C"	0.0534009961049489
"669"	"YDR218C"	-0.265212983089417
"670"	"YDR219C"	-0.391802470250573
"671"	"YDR220C"	0.174907977170526
"672"	"YDR222W"	0.0421168103709147
"673"	"YDR223W"	-0.110192306026135
"674"	"YDR229W"	-0.177585369855258
"675"	"YDR233C"	-0.278512984641404
"676"	"YDR239C"	-0.169957938163355
"677"	"YDR241W"	-0.0909131305400232
"678"	"YDR242W"	-0.187639370598809
"679"	"YDR244W"	0.117450115143565
"680"	"YDR245W"	-0.070612429920265
"681"	"YDR247W"	0.113676716854701
"682"	"YDR248C"	-0.584690484868468
"683"	"YDR249C"	-0.136947453129401
"684"	"YDR250C"	-0.219283321848119
"685"	"YDR251W"	-0.169889090190659
"686"	"YDR252W"	-0.275964297891026
"687"	"YDR253C"	-0.0793766725190163
"688"	"YDR254W"	-0.16320598362001
"689"	"YDR255C"	-0.0922486261424252
"690"	"YDR256C"	-0.340987658612788
"691"	"YDR257C"	-0.0119042799608324
"692"	"YDR258C"	0.0413148581751828
"693"	"YDR259C"	-0.228633103334246
"694"	"YDR260C"	2.02044426795421
"695"	"YDR261C"	-0.172562246869041
"696"	"YDR262W"	-0.376864293196071
"697"	"YDR263C"	-0.412274841414607
"698"	"YDR265W"	0.278571483298227
"699"	"YDR266C"	-0.40706721266605
"700"	"YDR269C"	-0.0946884063662981
"701"	"YDR272W"	-0.0185669652583683
"702"	"YDR273W"	-0.0420382988157692
"703"	"YDR275W"	-0.108103737921837
"704"	"YDR276C"	-0.187659655924799
"705"	"YDR277C"	0.234499321149072
"706"	"YDR278C"	-0.0805441936153762
"707"	"YDR281C"	-0.0656609713490541
"708"	"YDR285W"	0.0290831720017546
"709"	"YDR289C"	-0.250000083333756
"710"	"YDR290W"	0.0824128398416096
"711"	"YDR291W"	0.0484546728556813
"712"	"YDR293C"	0.0604996694515909
"713"	"YDR294C"	-0.0880379425600593
"714"	"YDR297W"	-0.113083164974421
"715"	"YDR304C"	0.0306191592090609
"716"	"YDR305C"	0.0945354313722341
"717"	"YDR306C"	-0.163713314434023
"718"	"YDR307W"	0.00349117598821516
"719"	"YDR309C"	0.200513302803902
"720"	"YDR310C"	0.247333075265838
"721"	"YDR312W"	-0.157564530833021
"722"	"YDR313C"	-0.0603354783152293
"723"	"YDR314C"	-0.170094881575404
"724"	"YDR316W"	0.0201994518055367
"725"	"YDR317W"	-0.13838958795866
"726"	"YDR319C"	-0.478136888246392
"727"	"YDR320C"	-0.158497535239717
"728"	"YDR321W"	-0.0488762598103543
"729"	"YDR326C"	0.00857875202154559
"730"	"YDR329C"	-0.0923141321078379
"731"	"YDR330W"	0.0201088988781228
"732"	"YDR333C"	-0.0198905189473963
"733"	"YDR334W"	-0.12075757543568
"734"	"YDR335W"	0.106731966197392
"735"	"YDR336W"	0.26216795362845
"736"	"YDR338C"	-0.366099541772917
"737"	"YDR340W"	1.61618903364933
"738"	"YDR344C"	-0.210650682247153
"739"	"YDR345C"	0.184098120502668
"740"	"YDR346C"	-0.480505481467669
"741"	"YDR349C"	-0.0848117441718081
"742"	"YDR351W"	0.0852135263386825
"743"	"YDR352W"	-0.00426752679952886
"744"	"YDR354W"	0.132027914195779
"745"	"YDR357C"	2.98365958284536
"746"	"YDR358W"	0.368471893387859
"747"	"YDR359C"	-0.381278585096803
"748"	"YDR360W"	-0.0297202264499091
"749"	"YDR363W"	0.044100988313465
"750"	"YDR368W"	-0.00386672330603476
"751"	"YDR370C"	-0.0242127725061086
"752"	"YDR371W"	0.0562323769703661
"753"	"YDR372C"	0.00166371668700925
"754"	"YDR375C"	0.00182311867518427
"755"	"YDR378C"	0.989872946297004
"756"	"YDR383C"	-0.0938374184198023
"757"	"YDR385W"	-1.85879754125871
"758"	"YDR386W"	-0.127742675621378
"759"	"YDR388W"	0.277316964144542
"760"	"YDR389W"	0.57138264602848
"761"	"YDR393W"	-0.120291917261923
"762"	"YDR395W"	-0.0376924756555666
"763"	"YDR400W"	0.00968432554908957
"764"	"YDR402C"	0.0476914964662428
"765"	"YDR403W"	-0.12367693044062
"766"	"YDR406W"	-0.109255891663357
"767"	"YDR408C"	-2.12405651608319
"768"	"YDR409W"	-0.150580981490145
"769"	"YDR411C"	0.151062730512911
"770"	"YDR414C"	0.343205320160404
"771"	"YDR415C"	-0.177440828372461
"772"	"YDR421W"	-0.119091981023402
"773"	"YDR423C"	-0.0442824760867885
"774"	"YDR424C"	-0.0260339451831449
"775"	"YDR425W"	0.0989895851744528
"776"	"YDR426C"	-0.165102014302271
"777"	"YDR428C"	-0.130378307711774
"778"	"YDR430C"	0.109606740227477
"779"	"YDR431W"	-0.0202903041454092
"780"	"YDR435C"	-0.0886887824672521
"781"	"YDR436W"	0.106615812279093
"782"	"YDR440W"	-0.0284028761957394
"783"	"YDR441C"	-0.00689958226951839
"784"	"YDR445C"	0.211292531948213
"785"	"YDR451C"	-0.205246844868138
"786"	"YDR452W"	0.0357628494136149
"787"	"YDR455C"	0.189962483465456
"788"	"YDR458C"	0.310842790516443
"789"	"YDR459C"	-0.141180965391528
"790"	"YDR461W"	0.0399588934082537
"791"	"YDR463W"	-0.0937369304004907
"792"	"YDR465C"	0.0189118272668364
"793"	"YDR466W"	1.93639667114747
"794"	"YDR467C"	-1.57911084166606
"795"	"YDR474C"	0.348252800877391
"796"	"YDR475C"	0.132542683978183
"797"	"YDR476C"	0.287599441399742
"798"	"YDR477W"	0.109156259164175
"799"	"YDR479C"	-0.650471335117649
"800"	"YDR480W"	-0.222553631701422
"801"	"YDR481C"	0.161358347995494
"802"	"YDR482C"	0.0633383913288324
"803"	"YDR483W"	-0.00359171703569473
"804"	"YDR485C"	0.301594089177892
"805"	"YDR486C"	-0.014566209983732
"806"	"YDR488C"	0.0432445077201389
"807"	"YDR490C"	0.0327607699086542
"808"	"YDR491C"	0.214234473750654
"809"	"YDR492W"	0.0347320347318886
"810"	"YDR493W"	-0.0241649404971914
"811"	"YDR497C"	-0.194166340494936
"812"	"YDR501W"	0.121232702724491
"813"	"YDR502C"	0.0442768322005998
"814"	"YDR503C"	0.0125209689914378
"815"	"YDR504C"	-0.0510166803856954
"816"	"YDR505C"	-0.0208294330994711
"817"	"YDR508C"	0.117231617593266
"818"	"YDR509W"	-0.0321065202395259
"819"	"YDR511W"	0.0948603398457327
"820"	"YDR512C"	-0.270268792296975
"821"	"YDR513W"	0.110795069209632
"822"	"YDR514C"	-0.765386099004894
"823"	"YDR515W"	0.00446454745543814
"824"	"YDR516C"	0.108646077415988
"825"	"YDR517W"	0.125020424728251
"826"	"YDR519W"	-0.22572424517008
"827"	"YDR520C"	0.215902285503346
"828"	"YDR522C"	0.214712005201972
"829"	"YDR524C"	-0.0330288565765362
"830"	"YDR525W-A"	0.00940622971456188
"831"	"YDR525W"	0.351909875342552
"832"	"YDR528W"	-0.0545430486308482
"833"	"YDR530C"	0.147376371772589
"834"	"YDR533C"	0.213542677557356
"835"	"YDR534C"	-0.0148141445144562
"836"	"YDR535C"	-0.255870175769843
"837"	"YDR536W"	-0.139021872227645
"838"	"YDR537C"	0.068999581334153
"839"	"YDR538W"	-0.120729095791496
"840"	"YDR539W"	0.0140174106056801
"841"	"YDR540C"	0.126665656198038
"842"	"YDR541C"	0.0428923088941018
"843"	"YEL001C"	0.121255083655749
"844"	"YEL003W"	-0.165709206174543
"845"	"YEL004W"	0.0786136512345303
"846"	"YEL005C"	0.0838173438903896
"847"	"YEL006W"	-0.0161115929464871
"848"	"YEL007W"	0.243929994945472
"849"	"YEL008W"	0.117977599507923
"850"	"YEL010W"	-0.0433391948121264
"851"	"YEL011W"	-0.224738448078179
"852"	"YEL012W"	-0.28928292700431
"853"	"YEL013W"	-0.0596754471194056
"854"	"YEL014C"	0.0355151559931805
"855"	"YEL015W"	0.0827651441225137
"856"	"YEL016C"	-0.0349428406680952
"857"	"YEL017C-A"	0.0318819650959863
"858"	"YEL017W"	0.0174562205552782
"859"	"YEL020C"	-0.0810425610615478
"860"	"YEL023C"	0.132942113584883
"861"	"YEL025C"	-0.00626422307065396
"862"	"YEL028W"	-0.0733512278618067
"863"	"YEL031W"	0.648274627951512
"864"	"YEL033W"	-0.0869098248782379
"865"	"YEL037C"	0.0522086565685337
"866"	"YEL038W"	0.121551416142916
"867"	"YEL039C"	-0.036543214187482
"868"	"YEL042W"	-0.122050332787696
"869"	"YEL043W"	0.313944388276465
"870"	"YEL047C"	-0.0723789529822379
"871"	"YEL048C"	0.0847191669347899
"872"	"YEL049W"	0.0444481875181511
"873"	"YEL052W"	-0.0429265995709601
"874"	"YEL053C"	-0.156672001214035
"875"	"YEL056W"	0.0328554832074433
"876"	"YEL059W"	0.0875614669846985
"877"	"YEL061C"	0.228505710536358
"878"	"YEL063C"	0.181731175092489
"879"	"YEL065W"	0.174991420428885
"880"	"YEL066W"	-0.172945761201785
"881"	"YEL067C"	-0.0744878760034562
"882"	"YEL068C"	0.0279315719211736
"883"	"YEL071W"	-0.046093138233829
"884"	"YER001W"	-0.1534256102123
"885"	"YER005W"	0.0288065208216925
"886"	"YER007C-A"	-0.0266771852042371
"887"	"YER007W"	-0.0465364468903165
"888"	"YER010C"	0.105744407642728
"889"	"YER011W"	-0.242966391190861
"890"	"YER016W"	-0.039431747131172
"891"	"YER019C-A"	0.0776138837954803
"892"	"YER019W"	0.0100228173480653
"893"	"YER020W"	-0.500803124789372
"894"	"YER024W"	0.142117931587601
"895"	"YER027C"	0.0857291234652906
"896"	"YER028C"	-0.0275786878051213
"897"	"YER030W"	-0.124412816785499
"898"	"YER032W"	0.113451716580614
"899"	"YER033C"	-1.31405814495824
"900"	"YER034W"	-0.0016599486367703
"901"	"YER035W"	-0.148515291985327
"902"	"YER038W-A"	0.00974642411272709
"903"	"YER039C-A"	-0.0972036674878204
"904"	"YER041W"	-0.112680320084322
"905"	"YER042W"	0.166410207788883
"906"	"YER045C"	-0.201250468935606
"907"	"YER046W-A"	2.50648538736703
"908"	"YER046W"	0.0640652092912087
"909"	"YER047C"	0.0762024398227694
"910"	"YER048C"	0.0131335624080449
"911"	"YER052C"	-0.0788046662586993
"912"	"YER053C"	0.0659805260681205
"913"	"YER054C"	-0.142824076455322
"914"	"YER056C-A"	-0.338941869103165
"915"	"YER056C"	0.14134298471275
"916"	"YER057C"	-0.187587158471057
"917"	"YER059W"	0.195041849583686
"918"	"YER060W-A"	-0.117443068217591
"919"	"YER060W"	0.0135537627212658
"920"	"YER062C"	0.028048704331271
"921"	"YER063W"	0.0952567113366892
"922"	"YER064C"	-0.204672702539437
"923"	"YER065C"	-0.0389464709268901
"924"	"YER066C-A"	0.732658136083624
"925"	"YER066W"	0.199801980483998
"926"	"YER067C-A"	-0.0459293215629081
"927"	"YER067W"	-0.237842477517226
"928"	"YER071C"	-0.294244998926094
"929"	"YER072W"	-0.109011482621931
"930"	"YER073W"	-0.0215723233635612
"931"	"YER074W"	-0.177245170466667
"932"	"YER075C"	0.304226956201948
"933"	"YER078C"	-0.175338410933615
"934"	"YER079W"	0.114841832955716
"935"	"YER080W"	-0.0897773487245547
"936"	"YER081W"	0.133102990065276
"937"	"YER083C"	0.178568851501329
"938"	"YER084W"	0.101247141030806
"939"	"YER085C"	-0.120502062690125
"940"	"YER087C-A"	-0.084097772789484
"941"	"YER088C"	0.14048494746011
"942"	"YER089C"	0.0139740848835321
"943"	"YER090W"	0.251230081611561
"944"	"YER091C-A"	0.0551833689789813
"945"	"YER091C"	-0.0794327580134927
"946"	"YER092W"	0.0861208384169579
"947"	"YER093C-A"	-0.290125474987269
"948"	"YER095W"	0.153321810410806
"949"	"YER096W"	0.202600022594499
"950"	"YER097W"	0.0707566330916955
"951"	"YER098W"	0.0417731509447887
"952"	"YER106W"	0.131840252350656
"953"	"YER108C"	-0.261616555962812
"954"	"YER109C"	0.00736833259550779
"955"	"YER111C"	-0.0367483699530203
"956"	"YER113C"	-0.0163618454812564
"957"	"YER114C"	-0.122799295499455
"958"	"YER115C"	-0.00175491581874473
"959"	"YER116C"	0.257944623174539
"960"	"YER118C"	-0.222209141774796
"961"	"YER119C-A"	-0.230959411418793
"962"	"YER119C"	0.0252359308608742
"963"	"YER120W"	0.379414954121007
"964"	"YER121W"	0.0593455245846946
"965"	"YER123W"	-0.0434766615272259
"966"	"YER124C"	0.00777986362503924
"967"	"YER128W"	-0.10739154650532
"968"	"YER129W"	-0.110441087537147
"969"	"YER130C"	1.13804982777425
"970"	"YER131W"	0.0514510694651217
"971"	"YER132C"	-0.0386546541304086
"972"	"YER134C"	0.0408216524253633
"973"	"YER135C"	-0.110440538125107
"974"	"YER137C"	-0.272229932559489
"975"	"YER139C"	-0.043889361979764
"976"	"YER140W"	-0.107997048273424
"977"	"YER142C"	0.0593911703890799
"978"	"YER143W"	-0.0105957309242583
"979"	"YER144C"	0.147900954565612
"980"	"YER145C"	-0.0785435707711612
"981"	"YER149C"	0.255884506476516
"982"	"YER150W"	-0.0913642419890056
"983"	"YER151C"	-0.0599973522500134
"984"	"YER152C"	-0.0374934035931703
"985"	"YER153C"	0.0610106571510449
"986"	"YER155C"	-0.0112332083703518
"987"	"YER156C"	-0.228870233840501
"988"	"YER158C"	0.0971128738211851
"989"	"YER161C"	1.78452248731353
"990"	"YER162C"	0.245670575112962
"991"	"YER163C"	0.273772105660799
"992"	"YER164W"	0.0714307263237797
"993"	"YER166W"	-0.11614571902646
"994"	"YER167W"	-0.0577327099601917
"995"	"YER170W"	-0.032036954647949
"996"	"YER173W"	0.17355072580211
"997"	"YER174C"	0.227718082144251
"998"	"YER175C"	0.0864708061472753
"999"	"YER176W"	0.0288734003735987
"1000"	"YER177W"	0.202088238029954
"1001"	"YER178W"	0.000413590845670399
"1002"	"YER179W"	-0.0294128865784549
"1003"	"YER180C"	-0.00636592946044
"1004"	"YER181C"	-0.0272324035876323
"1005"	"YER182W"	0.184606088566677
"1006"	"YER183C"	-0.0168400308245755
"1007"	"YER184C"	-0.0576356380049217
"1008"	"YER185W"	0.0312525869061561
"1009"	"YER186C"	-0.00902971839990927
"1010"	"YER187W"	0.139501970418144
"1011"	"YER188W"	-0.289294582485584
"1012"	"YFL001W"	-0.135724541157185
"1013"	"YFL003C"	0.117927911074342
"1014"	"YFL004W"	0.109711338759011
"1015"	"YFL006W"	0.250578615137688
"1016"	"YFL007W"	-0.137240276798191
"1017"	"YFL010C"	0.176521857494969
"1018"	"YFL010W-A"	0.172881801046803
"1019"	"YFL011W"	0.231247231336753
"1020"	"YFL012W"	0.126490546988709
"1021"	"YFL013C"	0.139268425226772
"1022"	"YFL013W-A"	0.0264157413640702
"1023"	"YFL014W"	0.14025876118882
"1024"	"YFL015C"	0.0964788242970444
"1025"	"YFL018C"	0.264685015582954
"1026"	"YFL019C"	0.106835707426188
"1027"	"YFL021W"	0.116849110065084
"1028"	"YFL025C"	0.358176619931962
"1029"	"YFL027C"	0.144990700841744
"1030"	"YFL028C"	-0.252338925338285
"1031"	"YFL030W"	0.119471942599707
"1032"	"YFL031W"	0.11631115290403
"1033"	"YFL032W"	-0.00244884202885653
"1034"	"YFL033C"	-0.0077628664490639
"1035"	"YFL034W"	0.0928348111948548
"1036"	"YFL035C-B"	0.0360847021881427
"1037"	"YFL040W"	0.117474877775555
"1038"	"YFL041W"	0.23253438725622
"1039"	"YFL042C"	-0.0909407861474528
"1040"	"YFL043C"	0.300690460232454
"1041"	"YFL044C"	-0.0341198797731324
"1042"	"YFL046W"	0.00656507641729756
"1043"	"YFL047W"	0.197098880362987
"1044"	"YFL048C"	0.201845343952552
"1045"	"YFL049W"	0.0971665645557246
"1046"	"YFL050C"	0.180747089764216
"1047"	"YFL051C"	0.183894317929715
"1048"	"YFL052W"	0.00441627286339213
"1049"	"YFL053W"	0.0154963480952293
"1050"	"YFL054C"	0.0316371164691968
"1051"	"YFL055W"	0.328240971824079
"1052"	"YFL056C"	0.126541516431044
"1053"	"YFL063W"	0.0413559095691203
"1054"	"YFR006W"	0.153650640665657
"1055"	"YFR007W"	0.120127883538698
"1056"	"YFR008W"	0.0705369539827706
"1057"	"YFR009W"	0.114133850882973
"1058"	"YFR010W"	0.123167333941158
"1059"	"YFR011C"	0.486853860777932
"1060"	"YFR012W"	0.173627425048408
"1061"	"YFR013W"	0.00343446569860853
"1062"	"YFR014C"	0.249212729533904
"1063"	"YFR016C"	-0.0184942577598128
"1064"	"YFR017C"	0.189442224842391
"1065"	"YFR018C"	0.0659965986918657
"1066"	"YFR021W"	0.0518085688159814
"1067"	"YFR022W"	0.161032974589025
"1068"	"YFR023W"	-0.0549049214633737
"1069"	"YFR024C-A"	0.107474609467785
"1070"	"YFR024C"	0.0381119066997575
"1071"	"YFR026C"	0.0174936304264471
"1072"	"YFR031C-A"	0.148242486671458
"1073"	"YFR032C-A"	-0.0385815950481932
"1074"	"YFR032C"	-0.0221506111425957
"1075"	"YFR033C"	0.0095301805816535
"1076"	"YFR034C"	1.19064668742681
"1077"	"YFR038W"	0.150406415381771
"1078"	"YFR039C"	0.0574652284129964
"1079"	"YFR040W"	0.0421254628297982
"1080"	"YFR041C"	-0.075764078361458
"1081"	"YFR044C"	0.126193257116116
"1082"	"YFR045W"	-0.0226688838788049
"1083"	"YFR046C"	0.142571312324024
"1084"	"YFR047C"	0.136953820954001
"1085"	"YFR048W"	0.687954332036746
"1086"	"YFR053C"	0.148906139153521
"1087"	"YFR054C"	-0.173993791312369
"1088"	"YFR056C"	0.17420383472656
"1089"	"YGL002W"	-0.0103452186415448
"1090"	"YGL004C"	-0.0844971355280307
"1091"	"YGL005C"	-0.192018261406436
"1092"	"YGL006W"	-0.10865720531233
"1093"	"YGL007W"	-0.124001717047076
"1094"	"YGL009C"	-0.0948934614664049
"1095"	"YGL010W"	-0.202823145837178
"1096"	"YGL015C"	0.105601476754072
"1097"	"YGL016W"	2.31245268816194
"1098"	"YGL017W"	-0.0784257827237314
"1099"	"YGL019W"	2.47415558262757
"1100"	"YGL020C"	0.0949135880985998
"1101"	"YGL021W"	0.111994129123896
"1102"	"YGL023C"	0.0960397811059445
"1103"	"YGL027C"	-0.21800179227593
"1104"	"YGL028C"	-0.251227286696084
"1105"	"YGL029W"	-0.287109103819992
"1106"	"YGL031C"	-0.0223020176993505
"1107"	"YGL032C"	-0.273076763149566
"1108"	"YGL035C"	-0.170823907415004
"1109"	"YGL036W"	-0.283612093612923
"1110"	"YGL037C"	0.048251788758738
"1111"	"YGL039W"	-0.0916243601141978
"1112"	"YGL042C"	1.69787149916634
"1113"	"YGL043W"	0.0975798114145086
"1114"	"YGL045W"	-0.204257426447294
"1115"	"YGL046W"	-0.34745640036404
"1116"	"YGL049C"	-0.0309755398326644
"1117"	"YGL050W"	-0.0474949336468941
"1118"	"YGL051W"	0.00453396622079303
"1119"	"YGL053W"	-0.0992582468036029
"1120"	"YGL054C"	0.114993878869076
"1121"	"YGL056C"	-0.106738118101898
"1122"	"YGL057C"	0.00077760149343273
"1123"	"YGL059W"	-0.0794778601934135
"1124"	"YGL060W"	0.656028791859205
"1125"	"YGL062W"	-0.0336522918079551
"1126"	"YGL063W"	0.0992693075690002
"1127"	"YGL066W"	0.431090066921478
"1128"	"YGL067W"	0.165271415183862
"1129"	"YGL077C"	-0.0637703208594501
"1130"	"YGL078C"	0.0885142008539044
"1131"	"YGL079W"	0.0221308921731771
"1132"	"YGL080W"	-0.0963614230688863
"1133"	"YGL081W"	-0.260331366758477
"1134"	"YGL082W"	0.312428157047534
"1135"	"YGL083W"	-0.143874519162596
"1136"	"YGL084C"	0.163738548095867
"1137"	"YGL085W"	0.0716490431269481
"1138"	"YGL086W"	0.0233091607684877
"1139"	"YGL087C"	0.0252524591624102
"1140"	"YGL089C"	-0.0799689156394891
"1141"	"YGL090W"	0.333913959316427
"1142"	"YGL094C"	-0.1714779145191
"1143"	"YGL096W"	0.0104795081378852
"1144"	"YGL101W"	1.20178699234426
"1145"	"YGL105W"	0.00477138423640584
"1146"	"YGL108C"	-0.0658984872937842
"1147"	"YGL109W"	-0.294459340821054
"1148"	"YGL110C"	-0.323591432842463
"1149"	"YGL114W"	0.074597990802327
"1150"	"YGL115W"	-0.498265996383422
"1151"	"YGL117W"	-0.0713038265018826
"1152"	"YGL121C"	0.124236359139764
"1153"	"YGL124C"	-0.236306172881985
"1154"	"YGL125W"	-0.765386099004894
"1155"	"YGL126W"	-0.0250163515050336
"1156"	"YGL131C"	-0.0121159408611865
"1157"	"YGL132W"	0.268218011535367
"1158"	"YGL136C"	-0.00395029999275327
"1159"	"YGL138C"	0.173954900790289
"1160"	"YGL139W"	0.0508302499986915
"1161"	"YGL140C"	-0.196903519581332
"1162"	"YGL141W"	0.0472054180549703
"1163"	"YGL144C"	0.0248185046689788
"1164"	"YGL146C"	0.244358226107629
"1165"	"YGL147C"	-0.334076788728928
"1166"	"YGL148W"	0.250573424397866
"1167"	"YGL149W"	-0.0681576099604494
"1168"	"YGL151W"	-0.171774778287469
"1169"	"YGL152C"	0.414107071691274
"1170"	"YGL153W"	0.0246430413942604
"1171"	"YGL154C"	-0.0413974978929543
"1172"	"YGL156W"	0.149613390648989
"1173"	"YGL157W"	0.0393870911847049
"1174"	"YGL158W"	0.185659720271824
"1175"	"YGL159W"	0.018999787849509
"1176"	"YGL160W"	-0.0654153454722344
"1177"	"YGL161C"	0.0477474033448266
"1178"	"YGL162W"	-0.0265020376581509
"1179"	"YGL163C"	0.1858868195362
"1180"	"YGL164C"	0.163120374172825
"1181"	"YGL165C"	-0.328273535601595
"1182"	"YGL166W"	-0.234514528574364
"1183"	"YGL167C"	2.01937748011774
"1184"	"YGL170C"	0.0502164702289007
"1185"	"YGL173C"	0.17838616353527
"1186"	"YGL175C"	0.164275548005127
"1187"	"YGL177W"	-0.0696803969988729
"1188"	"YGL179C"	-0.10693920236959
"1189"	"YGL180W"	0.111524070858206
"1190"	"YGL181W"	-0.00683817533714284
"1191"	"YGL194C"	-0.271900967431642
"1192"	"YGL195W"	-0.496172832731937
"1193"	"YGL196W"	0.137863442658521
"1194"	"YGL197W"	0.192427877457083
"1195"	"YGL198W"	0.333329026741769
"1196"	"YGL199C"	-0.00373373549518633
"1197"	"YGL202W"	-0.0164248249206794
"1198"	"YGL205W"	0.13885129611255
"1199"	"YGL208W"	-0.0490690839700757
"1200"	"YGL209W"	0.195540349219871
"1201"	"YGL210W"	0.0853563123135101
"1202"	"YGL211W"	0.0619842742188837
"1203"	"YGL212W"	-0.0473994643305164
"1204"	"YGL213C"	0.00900895896633323
"1205"	"YGL214W"	0.111523564211198
"1206"	"YGL215W"	0.0942179744951069
"1207"	"YGL216W"	0.213455007184556
"1208"	"YGL217C"	0.251371208866471
"1209"	"YGL219C"	0.163597978393273
"1210"	"YGL221C"	0.133370460393941
"1211"	"YGL222C"	-0.0273728397108287
"1212"	"YGL224C"	-0.0870973208436954
"1213"	"YGL226C-A"	0.195054633000688
"1214"	"YGL228W"	-0.024687527282444
"1215"	"YGL230C"	-0.0721367349381337
"1216"	"YGL231C"	-0.207680517911806
"1217"	"YGL232W"	0.151299898514263
"1218"	"YGL234W"	0.152108798176532
"1219"	"YGL235W"	0.298050288412618
"1220"	"YGL237C"	0.145401022014363
"1221"	"YGL241W"	0.0967303178514091
"1222"	"YGL242C"	-0.0429100024014436
"1223"	"YGL243W"	0.108252940632227
"1224"	"YGL244W"	-0.118742680437048
"1225"	"YGL248W"	0.0413241866604216
"1226"	"YGL249W"	0.213562051618538
"1227"	"YGL250W"	-0.263787870568429
"1228"	"YGL251C"	-0.12329135836603
"1229"	"YGL252C"	-0.130673246348985
"1230"	"YGL253W"	-0.058554624908389
"1231"	"YGL254W"	0.0424150148339691
"1232"	"YGL255W"	0.462644820735539
"1233"	"YGL256W"	0.122567944014914
"1234"	"YGL257C"	0.118026026263466
"1235"	"YGL258W"	-0.00777408573686229
"1236"	"YGL259W"	0.123584831451268
"1237"	"YGL260W"	-0.00876532082592165
"1238"	"YGL261C"	0.164010033872465
"1239"	"YGL262W"	0.330223154757513
"1240"	"YGL263W"	0.0427810159960997
"1241"	"YGR001C"	0.191004399973434
"1242"	"YGR003W"	0.120780284862976
"1243"	"YGR004W"	-0.102976639006748
"1244"	"YGR008C"	-0.121970823684964
"1245"	"YGR010W"	-0.245790140133538
"1246"	"YGR011W"	0.160382317405964
"1247"	"YGR012W"	-0.0789117788860982
"1248"	"YGR014W"	0.249549739370608
"1249"	"YGR015C"	-0.23570346866039
"1250"	"YGR016W"	-0.0606482695005691
"1251"	"YGR017W"	-0.210653055012471
"1252"	"YGR018C"	-0.0312786625649671
"1253"	"YGR019W"	0.0971123648213262
"1254"	"YGR021W"	-0.198843033581566
"1255"	"YGR022C"	-0.0221577684580493
"1256"	"YGR023W"	-0.212674765956619
"1257"	"YGR025W"	-0.139398266936916
"1258"	"YGR026W"	-0.105346291950697
"1259"	"YGR028W"	-0.0315707747475973
"1260"	"YGR031W"	-0.131442853992511
"1261"	"YGR032W"	-0.107216343727843
"1262"	"YGR033C"	-0.0330894193433882
"1263"	"YGR034W"	0.0395484896438341
"1264"	"YGR035C"	-0.106370906320822
"1265"	"YGR037C"	-0.0782867968573246
"1266"	"YGR038W"	-0.0904069967751917
"1267"	"YGR040W"	0.113302458201714
"1268"	"YGR042W"	-0.178765143993966
"1269"	"YGR043C"	0.331694007708274
"1270"	"YGR044C"	-0.381513495423551
"1271"	"YGR045C"	-0.0890121775453422
"1272"	"YGR049W"	-0.034603257678934
"1273"	"YGR050C"	0.116703930010784
"1274"	"YGR051C"	-0.0750732177556975
"1275"	"YGR052W"	-1.31283630124978
"1276"	"YGR053C"	-0.13334471073269
"1277"	"YGR055W"	-0.583001402369904
"1278"	"YGR058W"	0.0293303564089399
"1279"	"YGR059W"	0.463009018590196
"1280"	"YGR061C"	-0.106040562449202
"1281"	"YGR066C"	0.00137312569672267
"1282"	"YGR067C"	0.33954575791794
"1283"	"YGR068C"	0.15505509638786
"1284"	"YGR069W"	-0.156551091807277
"1285"	"YGR070W"	1.28477191960397
"1286"	"YGR071C"	-0.148136344640582
"1287"	"YGR072W"	-0.0643579871596206
"1288"	"YGR077C"	-0.101018051990103
"1289"	"YGR078C"	-0.0583859255127829
"1290"	"YGR079W"	-0.00930624294407274
"1291"	"YGR080W"	-0.00690681293983957
"1292"	"YGR084C"	-0.000827131933841851
"1293"	"YGR085C"	-0.00245887670091238
"1294"	"YGR086C"	0.0900286649221965
"1295"	"YGR087C"	0.366661475105012
"1296"	"YGR088W"	0.136435967313904
"1297"	"YGR089W"	0.0226537819397643
"1298"	"YGR092W"	-0.22910882241522
"1299"	"YGR093W"	-0.378567698022113
"1300"	"YGR096W"	1.10724382633801
"1301"	"YGR097W"	-0.099369631328379
"1302"	"YGR100W"	0.240191880653805
"1303"	"YGR101W"	-0.219767346917571
"1304"	"YGR106C"	-0.0920640475647753
"1305"	"YGR107W"	-0.056896408923413
"1306"	"YGR108W"	-0.0657045705156372
"1307"	"YGR109C"	-0.00783787291086009
"1308"	"YGR111W"	-0.123885719436374
"1309"	"YGR117C"	-0.163741249579994
"1310"	"YGR118W"	-0.186156624216954
"1311"	"YGR121C"	0.0894900857124175
"1312"	"YGR122C-A"	-0.27200526923219
"1313"	"YGR122W"	1.03694358629084
"1314"	"YGR123C"	-0.104387486580746
"1315"	"YGR125W"	0.208427169356346
"1316"	"YGR126W"	-0.20756214249614
"1317"	"YGR127W"	-0.260873079862868
"1318"	"YGR129W"	0.0784874381385471
"1319"	"YGR130C"	-0.0457665641023903
"1320"	"YGR131W"	-0.0159865512712699
"1321"	"YGR133W"	0.00250426317174881
"1322"	"YGR134W"	0.0172149747110033
