"gene"	"VanillicAcid"
"671"	"YDR220C"	-0.0575942640759958
"672"	"YDR222W"	0.118024424722049
"673"	"YDR223W"	-0.361689255910967
"674"	"YDR229W"	-0.250014425647978
"675"	"YDR233C"	-0.903755967277167
"676"	"YDR239C"	-0.260414415546758
"677"	"YDR241W"	-0.131018079930622
"678"	"YDR242W"	-0.00287404427619991
"679"	"YDR244W"	0.518002472220566
"680"	"YDR245W"	-1.2642981026113
"681"	"YDR247W"	0.214871467506714
"682"	"YDR248C"	-0.543931915468421
"683"	"YDR249C"	-0.138888135970618
"684"	"YDR250C"	-0.322096250206272
"685"	"YDR251W"	0.129111894606737
"686"	"YDR252W"	0.988612620852187
"687"	"YDR253C"	0.171304586039169
"688"	"YDR254W"	-0.100582789908563
"689"	"YDR255C"	-0.182613992320097
"690"	"YDR256C"	-0.315814527068384
"691"	"YDR257C"	0.269162256740788
"692"	"YDR258C"	-0.582959010478836
"693"	"YDR259C"	-0.923230780281967
"694"	"YDR260C"	-3.73350212147623
"695"	"YDR261C"	-0.348958850128156
"696"	"YDR262W"	-0.169606186290725
"697"	"YDR263C"	-0.472051629010009
"698"	"YDR265W"	0.261678643503134
"699"	"YDR266C"	-2.49551711626335
"700"	"YDR269C"	0.0649930420786942
"701"	"YDR272W"	-0.181694029623883
"702"	"YDR273W"	-0.0600386557092571
"703"	"YDR275W"	0.246074263583768
"704"	"YDR276C"	0.796868572658841
"705"	"YDR277C"	-0.0240436217220782
"706"	"YDR278C"	0.0735346307406707
"707"	"YDR281C"	-0.085460719505025
"708"	"YDR285W"	-0.474325992118417
"709"	"YDR289C"	-0.82110023006585
"710"	"YDR290W"	-0.339397218852577
"711"	"YDR291W"	-0.436353357434829
"712"	"YDR293C"	0.492036448691423
"713"	"YDR294C"	-0.574549186994933
"714"	"YDR297W"	-0.339850174017572
"715"	"YDR304C"	-0.112209925415026
"716"	"YDR305C"	-0.0239285304204562
"717"	"YDR306C"	-0.0887943012289905
"718"	"YDR307W"	-0.169891498431263
"719"	"YDR309C"	-0.391516983015937
"720"	"YDR310C"	-0.767078649825287
"721"	"YDR312W"	-0.419628043393608
"722"	"YDR313C"	-0.259566443393093
"723"	"YDR314C"	-0.186093288450942
"724"	"YDR316W"	-0.238144538524311
"725"	"YDR317W"	-0.453647466348233
"726"	"YDR319C"	0.0715849041077191
"727"	"YDR320C"	-1.03334116344422
"728"	"YDR321W"	-0.234712203301351
"729"	"YDR326C"	-0.229247502112476
"730"	"YDR329C"	0.21074983506754
"731"	"YDR330W"	0.0144583528498708
"732"	"YDR333C"	0.196022310954028
"733"	"YDR334W"	-0.573404631803508
"734"	"YDR335W"	-0.422013639584167
"735"	"YDR336W"	-0.503701403697285
"736"	"YDR338C"	-0.40340634705261
"737"	"YDR340W"	-1.06068614155742
"738"	"YDR344C"	0.0125633654047145
"739"	"YDR345C"	0.261334141515897
"740"	"YDR346C"	-1.31753040787567
"741"	"YDR349C"	0.248504059684294
"742"	"YDR351W"	-0.149214525451032
"743"	"YDR352W"	-0.224952277997112
"744"	"YDR354W"	0.241357259243503
"745"	"YDR357C"	-4.49729246206068
"746"	"YDR358W"	-1.93151164209348
"747"	"YDR359C"	1.13124153314579
"748"	"YDR360W"	-1.05387099007793
"749"	"YDR363W"	-0.0564510263604959
"750"	"YDR368W"	-0.375752663010907
"751"	"YDR370C"	-0.34213223916901
"752"	"YDR371W"	-0.25638452853713
"753"	"YDR372C"	-0.301830403679467
"754"	"YDR375C"	-0.38451400657338
"755"	"YDR378C"	2.2312599165079
"756"	"YDR383C"	-0.309520036023249
"757"	"YDR385W"	0.0439164601450346
"758"	"YDR386W"	-0.0364384174135989
"759"	"YDR388W"	-1.21377709583959
"760"	"YDR389W"	-0.648561684257186
"761"	"YDR393W"	1.31992496090963
"762"	"YDR395W"	0.475667522649051
"763"	"YDR400W"	-0.0550101113412758
"764"	"YDR402C"	-0.323453090749662
"765"	"YDR403W"	-0.699631658555278
"766"	"YDR406W"	-0.047861042514614
"767"	"YDR408C"	1.11465494906618
"768"	"YDR409W"	0.293680003529484
"769"	"YDR411C"	-0.00472349106732895
"770"	"YDR414C"	0.0300840846057002
"771"	"YDR415C"	-0.916506039084868
"772"	"YDR421W"	-0.452207060571663
"773"	"YDR423C"	-0.0518785899670977
"774"	"YDR424C"	-0.287297266476482
"775"	"YDR425W"	-0.189196215788085
"776"	"YDR426C"	0.256217349309982
"777"	"YDR428C"	-0.317555591655567
"778"	"YDR430C"	0.0339073535127135
"779"	"YDR431W"	-0.148633041396804
"780"	"YDR435C"	-0.138394184013587
"781"	"YDR436W"	-0.000511115566116765
"782"	"YDR440W"	-0.615706390898398
"783"	"YDR441C"	-0.177709817147091
"784"	"YDR445C"	0.0775011840904358
"785"	"YDR451C"	0.010721597811479
"786"	"YDR452W"	0.69780026785308
"787"	"YDR455C"	0.124775879478724
"788"	"YDR458C"	-0.109099646068102
"789"	"YDR459C"	0.14654170371249
"790"	"YDR461W"	-0.191606280722374
"791"	"YDR463W"	-0.0223784358348603
"792"	"YDR465C"	-0.0255823047664416
"793"	"YDR466W"	-2.67179298146632
"794"	"YDR467C"	-1.00185898573752
"795"	"YDR474C"	-0.120443973070193
"796"	"YDR475C"	-0.0748887315203558
"797"	"YDR476C"	-0.788328705627878
"798"	"YDR477W"	-0.0362533300423191
"799"	"YDR479C"	-1.81556032884518
"800"	"YDR480W"	-0.972682189421137
"801"	"YDR481C"	0.06880113605122
"802"	"YDR482C"	0.13233164790775
"803"	"YDR483W"	-0.143707880224098
"804"	"YDR485C"	-0.566322115148194
"805"	"YDR486C"	-0.180168755552976
"806"	"YDR488C"	-0.286071163043662
"807"	"YDR490C"	-1.65512914781456
"808"	"YDR491C"	-0.0809646952715122
"809"	"YDR492W"	-0.0308334786240727
"810"	"YDR493W"	-0.0608757857939386
"811"	"YDR497C"	-0.528313901123268
"812"	"YDR501W"	-0.27644312221864
"813"	"YDR502C"	-0.251713610034584
"814"	"YDR503C"	0.332518019101277
"815"	"YDR504C"	-0.0778178707486696
"816"	"YDR505C"	0.0340674406075114
"817"	"YDR508C"	-0.0187518993517559
"818"	"YDR509W"	-0.0315223413176357
"819"	"YDR511W"	-0.0538851628691231
"820"	"YDR512C"	0.253559201289292
"821"	"YDR513W"	0.340139186210204
"822"	"YDR515W"	-0.0340398570503026
"823"	"YDR516C"	-0.0543863767001957
"824"	"YDR517W"	0.0430819864971146
"825"	"YDR519W"	-0.127766250323055
"826"	"YDR520C"	-0.0508840978907098
"827"	"YDR522C"	-0.0832604032634326
"828"	"YDR524C"	-0.470930793142036
"829"	"YDR525W-A"	-1.38781396722929
"830"	"YDR525W"	-0.0183254090105632
"831"	"YDR528W"	-0.156869642299867
"832"	"YDR530C"	-0.112746818730689
"833"	"YDR533C"	0.134207644234023
"834"	"YDR534C"	0.162998020408484
"835"	"YDR535C"	0.0148253758599148
"836"	"YDR536W"	-0.0372356925646397
"837"	"YDR537C"	0.0972282601876033
"838"	"YDR538W"	0.033043454247289
"839"	"YDR539W"	0.151604989526523
"840"	"YDR540C"	0.0252804843110053
"841"	"YDR541C"	0.0195205306622433
"842"	"YEL001C"	-0.979316373202334
"843"	"YEL003W"	0.343635368452121
"844"	"YEL004W"	0.208048235358112
"845"	"YEL005C"	0.0612358205099068
"846"	"YEL006W"	0.168038613466163
"847"	"YEL007W"	-0.904114369228085
"848"	"YEL008W"	-0.256131382975948
"849"	"YEL010W"	-1.15051161367133
"850"	"YEL011W"	-0.177711174097546
"851"	"YEL012W"	0.0135674040946648
"852"	"YEL013W"	-0.360291073209607
"853"	"YEL014C"	0.224396380051081
"854"	"YEL015W"	0.142812747785047
"855"	"YEL016C"	0.148768761397658
"856"	"YEL017C-A"	-0.330407709281037
"857"	"YEL017W"	0.154993305453408
"858"	"YEL020C"	0.0407691492808684
"859"	"YEL023C"	0.119994852636121
"860"	"YEL025C"	0.139133389634195
"861"	"YEL028W"	-0.0527468276142783
"862"	"YEL031W"	-3.39139706791748
"863"	"YEL033W"	0.0339115330942443
"864"	"YEL037C"	0.26186108534591
"865"	"YEL038W"	0.0870023264549479
"866"	"YEL039C"	0.242685024790139
"867"	"YEL042W"	0.257216334118898
"868"	"YEL043W"	-0.0556777993232061
"869"	"YEL047C"	0.342653314920286
"870"	"YEL048C"	0.352990749553534
"871"	"YEL049W"	0.356302191946321
"872"	"YEL052W"	0.40119771421816
"873"	"YEL053C"	-2.38441350611688
"874"	"YEL056W"	0.216625209159553
"875"	"YEL059W"	0.191616368170228
"876"	"YEL061C"	0.631194809883768
"877"	"YEL063C"	0.613087257862757
"878"	"YEL065W"	-0.0844831632953756
"879"	"YEL066W"	0.186596742008964
"880"	"YEL067C"	0.138291427769554
"881"	"YEL068C"	0.255176394442349
"882"	"YEL071W"	0.264961502311927
"883"	"YER001W"	0.0655854295255835
"884"	"YER005W"	0.409491313748064
"885"	"YER007C-A"	0.183458450089123
"886"	"YER007W"	-0.0489613179651953
"887"	"YER010C"	-0.0478854056490861
"888"	"YER011W"	-0.299647136162895
"889"	"YER016W"	0.19435702832459
"890"	"YER019C-A"	-0.0559864312716373
"891"	"YER019W"	-0.109327966311788
"892"	"YER020W"	-0.0417122610792034
"893"	"YER024W"	0.07383629523886
"894"	"YER027C"	-0.40786622222195
"895"	"YER028C"	0.267305965120664
"896"	"YER030W"	0.381733687257698
"897"	"YER032W"	0.180124808899065
"898"	"YER033C"	-0.263889933443747
"899"	"YER034W"	-0.00325223480685064
"900"	"YER035W"	0.0975934904972554
"901"	"YER038W-A"	0.156371644124629
"902"	"YER039C-A"	0.155207153160406
"903"	"YER041W"	0.268849306337517
"904"	"YER042W"	0.123320754868293
"905"	"YER045C"	0.117158523411386
"906"	"YER046W-A"	-1.14664035045408
"907"	"YER046W"	0.345004327222029
"908"	"YER047C"	-0.657860471870672
"909"	"YER048C"	0.336887617552677
"910"	"YER052C"	0.451818977235681
"911"	"YER053C"	0.0907209719108301
"912"	"YER054C"	0.0242761712133521
"913"	"YER056C-A"	0.10471980989281
"914"	"YER056C"	0.213262787555645
"915"	"YER057C"	-0.0122172610164671
"916"	"YER059W"	-0.651654738469306
"917"	"YER060W-A"	0.00802637159203388
"918"	"YER060W"	0.256188671334024
"919"	"YER062C"	-0.209357601434842
"920"	"YER063W"	0.123391512466706
"921"	"YER064C"	0.0492475296994118
"922"	"YER065C"	-0.121460934046268
"923"	"YER066C-A"	-0.468474982981362
"924"	"YER066W"	-0.0714681104980876
"925"	"YER067C-A"	-0.103813822687701
"926"	"YER067W"	0.0331205717294661
"927"	"YER071C"	0.141264884483018
"928"	"YER072W"	0.219212179573453
"929"	"YER073W"	-0.762328191123663
"930"	"YER074W"	0.390293713545351
"931"	"YER075C"	0.123689948827916
"932"	"YER078C"	-0.000793735322689203
"933"	"YER079W"	0.285089570517146
"934"	"YER080W"	0.620294701349476
"935"	"YER081W"	-0.0410780624063373
"936"	"YER083C"	-2.31643000679086
"937"	"YER084W"	0.402053641087358
"938"	"YER085C"	-0.0228394095413155
"939"	"YER087C-A"	-0.216954487194465
"940"	"YER088C"	-0.0257546599802916
"941"	"YER089C"	-0.0169973907912537
"942"	"YER090W"	1.10274665733302
"943"	"YER091C-A"	0.260257444611626
"944"	"YER091C"	0.728278590919489
"945"	"YER092W"	0.647255362376608
"946"	"YER093C-A"	0.00253267019187222
"947"	"YER095W"	-0.0216098402966817
"948"	"YER096W"	0.122508230793425
"949"	"YER097W"	-0.220407931154487
"950"	"YER098W"	0.145643451062635
"951"	"YER106W"	0.23998955287823
"952"	"YER108C"	0.410388346153573
"953"	"YER109C"	0.353320712076522
"954"	"YER111C"	0.242610190253188
"955"	"YER113C"	0.252476346792666
"956"	"YER114C"	-0.00787366363157201
"957"	"YER115C"	-0.0368509333316821
"958"	"YER116C"	0.730362688592667
"959"	"YER118C"	-0.110321632068888
"960"	"YER119C-A"	-1.14969014926098
"961"	"YER119C"	0.106079983689798
"962"	"YER120W"	-0.288834272435251
"963"	"YER121W"	0.205381585216125
"964"	"YER123W"	-0.324829990182974
"965"	"YER124C"	0.300891333566751
"966"	"YER128W"	0.0321199210820147
"967"	"YER129W"	0.0634805459675185
"968"	"YER130C"	-0.209315083288737
"969"	"YER131W"	0.382605731813162
"970"	"YER132C"	0.212740736712655
"971"	"YER134C"	-0.00555867427979355
"972"	"YER135C"	0.0726000311270282
"973"	"YER137C"	-0.155527523047329
"974"	"YER139C"	0.0836880519699572
"975"	"YER140W"	0.0745331348943826
"976"	"YER142C"	-0.0929384875371665
"977"	"YER143W"	-0.151298714288008
"978"	"YER144C"	0.0677771548079244
"979"	"YER145C"	0.0875065801025104
"980"	"YER149C"	-0.110649428173675
"981"	"YER150W"	0.355684264384727
"982"	"YER151C"	-1.32528161443585
"983"	"YER152C"	-0.245607310180732
"984"	"YER153C"	-0.0113711287485161
"985"	"YER155C"	0.290923156930473
"986"	"YER156C"	-0.0969974126830993
"987"	"YER158C"	-0.645793750441696
"988"	"YER161C"	0.729741061838605
"989"	"YER162C"	-0.13756237997246
"990"	"YER163C"	-0.0250328309098031
"991"	"YER164W"	0.0557493092702818
"992"	"YER166W"	-0.121504589736183
"993"	"YER167W"	-0.630181206527793
"994"	"YER170W"	-0.129989699716872
"995"	"YER173W"	-0.686305451227656
"996"	"YER174C"	0.247743171375193
"997"	"YER175C"	0.170280489470534
"998"	"YER176W"	0.156890125867383
"999"	"YER177W"	0.331693388230564
"1000"	"YER178W"	0.239203379537121
"1001"	"YER179W"	0.0873499342796057
"1002"	"YER180C"	0.0646655658695918
"1003"	"YER181C"	0.158554994856077
"1004"	"YER182W"	0.372364097556444
"1005"	"YER183C"	-0.623576077056597
"1006"	"YER184C"	0.24725157371944
"1007"	"YER185W"	-0.0209189033810119
"1008"	"YER186C"	-0.323406648030254
"1009"	"YER187W"	-0.12093270126415
"1010"	"YER188W"	0.240392932722927
"1011"	"YFL001W"	-0.895358051500851
"1012"	"YFL003C"	-0.0408252164909205
"1013"	"YFL004W"	0.192006384713264
"1014"	"YFL006W"	-0.253252005955451
"1015"	"YFL007W"	0.0970120195570684
"1016"	"YFL010C"	-0.407301825739412
"1017"	"YFL010W-A"	0.201392617146386
"1018"	"YFL011W"	0.11077767487972
"1019"	"YFL012W"	0.0502179435014563
"1020"	"YFL013C"	0.455305351171326
"1021"	"YFL013W-A"	0.121152594873939
"1022"	"YFL014W"	0.0657609304771529
"1023"	"YFL015C"	-0.192865019746136
"1024"	"YFL018C"	0.147819649548739
"1025"	"YFL019C"	-0.56544404587405
"1026"	"YFL021W"	0.14853978155422
"1027"	"YFL025C"	-0.736796621231979
"1028"	"YFL027C"	0.153440495619698
"1029"	"YFL028C"	0.192222823928794
"1030"	"YFL030W"	-0.0361736938760251
"1031"	"YFL031W"	-0.455133937135134
"1032"	"YFL032W"	-1.43468243117285
"1033"	"YFL033C"	-0.143578473982221
"1034"	"YFL034W"	0.0472566510611303
"1035"	"YFL035C-B"	-0.115764359001439
"1036"	"YFL040W"	-0.18948942591872
"1037"	"YFL041W"	0.246013448608819
"1038"	"YFL042C"	0.0392779009830813
"1039"	"YFL043C"	-0.18914256969041
"1040"	"YFL044C"	-0.166400788330916
"1041"	"YFL046W"	-0.251637540133597
"1042"	"YFL047W"	0.358793500355367
"1043"	"YFL048C"	-0.338820556697988
"1044"	"YFL049W"	-0.191218517209097
"1045"	"YFL050C"	-0.10031329117084
"1046"	"YFL051C"	0.222258612667066
"1047"	"YFL052W"	-0.871308650049762
"1048"	"YFL053W"	0.146163286014984
"1049"	"YFL054C"	-0.0294806979410917
"1050"	"YFL055W"	-0.0109568751659039
"1051"	"YFL056C"	-0.223927282032434
"1052"	"YFL063W"	-0.199619944732273
"1053"	"YFR006W"	0.0323261403598286
"1054"	"YFR007W"	0.175599410769993
"1055"	"YFR008W"	0.145391649954935
"1056"	"YFR009W"	-0.0436844312218487
"1057"	"YFR010W"	0.0963193443495426
"1058"	"YFR011C"	-0.422976269962163
"1059"	"YFR012W"	0.0616090452799538
"1060"	"YFR013W"	0.102399386110039
"1061"	"YFR014C"	0.104195629690283
"1062"	"YFR016C"	-0.0796960817026609
"1063"	"YFR017C"	-0.16123093131547
"1064"	"YFR018C"	0.0384637515378721
"1065"	"YFR021W"	0.0270654132282296
"1066"	"YFR022W"	-0.0233828465198264
"1067"	"YFR023W"	-0.173755619509418
"1068"	"YFR024C-A"	-0.621547751351745
"1069"	"YFR024C"	-1.08603085703194
"1070"	"YFR026C"	0.169078864633329
"1071"	"YFR031C-A"	0.456115916752187
"1072"	"YFR032C-A"	0.437957291853223
"1073"	"YFR032C"	-0.247491748194145
"1074"	"YFR033C"	0.140933958537257
"1075"	"YFR034C"	0.116875357237639
"1076"	"YFR038W"	-0.302343901735805
"1077"	"YFR039C"	0.10033127558541
"1078"	"YFR040W"	-0.378259437933722
"1079"	"YFR041C"	-0.0733000868693627
"1080"	"YFR044C"	-0.189102336681947
"1081"	"YFR045W"	-0.303651271842486
"1082"	"YFR046C"	-0.58866002855527
"1083"	"YFR047C"	-0.21834352529534
"1084"	"YFR048W"	-1.64114387141242
"1085"	"YFR053C"	-0.0442330888858759
"1086"	"YFR054C"	-0.0780882886496232
"1087"	"YFR056C"	0.0715169621826682
"1088"	"YGL002W"	-0.0242760531964442
"1089"	"YGL004C"	0.710116794599691
"1090"	"YGL005C"	1.19295854271003
"1091"	"YGL006W"	-0.629213083037282
"1092"	"YGL007W"	-0.161787547661722
"1093"	"YGL009C"	1.11424549288577
"1094"	"YGL010W"	1.27491729013059
"1095"	"YGL015C"	-0.406274609061193
"1096"	"YGL016W"	-1.54432876275373
"1097"	"YGL017W"	0.541905196643613
"1098"	"YGL019W"	-1.18367123788915
"1099"	"YGL020C"	-1.15552089796729
"1100"	"YGL021W"	-0.340982978480296
"1101"	"YGL023C"	-0.169396222999474
"1102"	"YGL027C"	-0.0626304410066296
"1103"	"YGL028C"	-0.265122106198163
"1104"	"YGL029W"	-0.046696760728705
"1105"	"YGL031C"	-0.161656509741514
"1106"	"YGL032C"	-0.23480801799836
"1107"	"YGL035C"	-0.233852389501131
"1108"	"YGL036W"	0.407735060264466
"1109"	"YGL037C"	0.0286140374069937
"1110"	"YGL039W"	-0.042139563379901
"1111"	"YGL043W"	-1.01145174894961
"1112"	"YGL045W"	-0.973457017850454
"1113"	"YGL046W"	-0.962206266328865
"1114"	"YGL049C"	0.18001651940864
"1115"	"YGL050W"	-0.27869039733706
"1116"	"YGL051W"	-0.0135435128155679
"1117"	"YGL053W"	-0.291104778478084
"1118"	"YGL054C"	-2.17475420005837
"1119"	"YGL056C"	-0.0585576669880433
"1120"	"YGL057C"	-0.112072008320241
"1121"	"YGL059W"	-0.241842133293598
"1122"	"YGL060W"	-0.360559292212316
"1123"	"YGL062W"	0.202709551530822
"1124"	"YGL063W"	0.272372028102984
"1125"	"YGL066W"	-3.73842516767689
"1126"	"YGL067W"	0.252781431676125
"1127"	"YGL077C"	-0.199369072845787
"1128"	"YGL078C"	0.511367536834563
"1129"	"YGL079W"	-0.214795992374933
"1130"	"YGL080W"	0.126095964055354
"1131"	"YGL081W"	-0.151793988203585
"1132"	"YGL082W"	0.160947353297569
"1133"	"YGL083W"	-0.226894435976404
"1134"	"YGL084C"	-1.04094983818029
"1135"	"YGL085W"	0.333956219772768
"1136"	"YGL086W"	-0.490337585548081
"1137"	"YGL087C"	0.363143249848946
"1138"	"YGL089C"	0.0119323502652312
"1139"	"YGL090W"	-0.364952017595436
"1140"	"YGL094C"	0.293617005449278
"1141"	"YGL096W"	-0.486941176135846
"1142"	"YGL101W"	-0.245311223423222
"1143"	"YGL105W"	0.944512732093046
"1144"	"YGL108C"	0.106134813107667
"1145"	"YGL109W"	-0.139383725745809
"1146"	"YGL110C"	-0.380755050738352
"1147"	"YGL114W"	-0.0111907892137784
"1148"	"YGL115W"	-0.133267728190911
"1149"	"YGL117W"	0.503812035808464
"1150"	"YGL121C"	0.0204754556679367
"1151"	"YGL124C"	-2.95398303582635
"1152"	"YGL125W"	-1.97489187110218
"1153"	"YGL126W"	0.0239844027652642
"1154"	"YGL131C"	-0.0227298072425288
"1155"	"YGL132W"	-0.798611205481862
"1156"	"YGL136C"	-0.209975668078882
"1157"	"YGL138C"	-0.951425354554487
"1158"	"YGL139W"	0.0276856005083532
"1159"	"YGL140C"	0.0140622656276956
"1160"	"YGL141W"	-0.494026319576138
"1161"	"YGL144C"	-0.104950064467475
"1162"	"YGL146C"	-0.486681817467367
"1163"	"YGL147C"	0.516833942810909
"1164"	"YGL148W"	-2.73754346810857
"1165"	"YGL149W"	0.166833378695716
"1166"	"YGL151W"	-0.258201934875817
"1167"	"YGL152C"	0.655736245270148
"1168"	"YGL153W"	0.174601026180302
"1169"	"YGL154C"	1.25054665760266
"1170"	"YGL156W"	0.0550829372446152
"1171"	"YGL157W"	0.0953540032413974
"1172"	"YGL158W"	0.157821281987294
"1173"	"YGL159W"	0.0925817138361708
"1174"	"YGL160W"	0.0624018910467263
"1175"	"YGL161C"	0.0275960945020193
"1176"	"YGL162W"	0.185273363622003
"1177"	"YGL163C"	0.28101397012379
"1178"	"YGL164C"	0.0862876659478687
"1179"	"YGL165C"	-0.0629909800592774
"1180"	"YGL166W"	-0.0575882663605746
"1181"	"YGL167C"	0.802851093877558
"1182"	"YGL170C"	-0.193084643116473
"1183"	"YGL173C"	-3.04902750657516
"1184"	"YGL174W"	-1.15714644296262
"1185"	"YGL175C"	0.648396706028612
"1186"	"YGL177W"	-0.0304105561343633
"1187"	"YGL179C"	0.00641143424764065
"1188"	"YGL180W"	0.0344040861186205
"1189"	"YGL181W"	0.133985402969861
"1190"	"YGL194C"	0.303114193157639
"1191"	"YGL195W"	-0.546059196259976
"1192"	"YGL196W"	-0.306994517963308
"1193"	"YGL197W"	-0.0508251463132822
"1194"	"YGL198W"	-0.733226028153007
"1195"	"YGL199C"	-0.172765128488147
"1196"	"YGL202W"	-0.47396315745039
"1197"	"YGL205W"	0.322267274128811
"1198"	"YGL208W"	0.224937784524761
"1199"	"YGL209W"	0.134268214142532
"1200"	"YGL210W"	0.0952702717066926
"1201"	"YGL211W"	-0.0801669599149667
"1202"	"YGL212W"	-0.966941279233249
"1203"	"YGL213C"	0.386863970413242
"1204"	"YGL214W"	0.276865996837097
"1205"	"YGL215W"	-0.203514885318654
"1206"	"YGL216W"	0.478813797605193
"1207"	"YGL217C"	0.292037694048839
"1208"	"YGL219C"	0.049427015716526
"1209"	"YGL221C"	0.0636768273530415
"1210"	"YGL222C"	0.145778047630188
"1211"	"YGL224C"	-0.579653905287265
"1212"	"YGL226C-A"	0.112996472580355
"1213"	"YGL228W"	-0.0603575193459224
"1214"	"YGL230C"	0.367562548067865
"1215"	"YGL231C"	-0.377154369833937
"1216"	"YGL232W"	0.235595918341918
"1217"	"YGL234W"	0.398990228074648
"1218"	"YGL235W"	-0.10430539272318
"1219"	"YGL237C"	-0.0522427316530726
"1220"	"YGL241W"	0.260088565397124
"1221"	"YGL242C"	-0.216190183952502
"1222"	"YGL243W"	0.0538236024270862
"1223"	"YGL244W"	-0.185024884274405
"1224"	"YGL248W"	0.160392787464688
"1225"	"YGL249W"	0.136987860130317
"1226"	"YGL250W"	-2.25850708868088
"1227"	"YGL251C"	-0.0863728852791754
"1228"	"YGL252C"	-0.102005826952694
"1229"	"YGL253W"	-0.131303075560138
"1230"	"YGL254W"	0.135171192055159
"1231"	"YGL255W"	0.287647626242504
"1232"	"YGL256W"	-0.209430714812973
"1233"	"YGL257C"	0.407082231149233
"1234"	"YGL258W"	-0.0787180943930174
"1235"	"YGL259W"	0.132312433850486
"1236"	"YGL260W"	0.0177892806665042
"1237"	"YGL261C"	0.0280929904076216
"1238"	"YGL262W"	-0.324569149122099
"1239"	"YGL263W"	0.172875288105197
"1240"	"YGR001C"	0.416316523355639
"1241"	"YGR003W"	-0.135371459538121
"1242"	"YGR004W"	-0.190417211532447
"1243"	"YGR007W"	-1.05872412957936
"1244"	"YGR008C"	0.351217845870744
"1245"	"YGR010W"	-0.193465633693614
"1246"	"YGR011W"	0.0677133242714139
"1247"	"YGR012W"	-0.0148600199682962
"1248"	"YGR014W"	-0.745705219623785
"1249"	"YGR015C"	0.0901260394346789
"1250"	"YGR016W"	0.50972700444055
"1251"	"YGR017W"	0.11402394696655
"1252"	"YGR018C"	-0.0907794201257489
"1253"	"YGR019W"	-0.0491814209303521
"1254"	"YGR021W"	-0.101961927461221
"1255"	"YGR022C"	1.41703853390191
"1256"	"YGR023W"	0.0262401650176554
"1257"	"YGR025W"	0.116864765997688
"1258"	"YGR026W"	-0.348116388996919
"1259"	"YGR028W"	0.194672385687982
"1260"	"YGR031W"	-0.469735413157073
"1261"	"YGR032W"	1.26304416532088
"1262"	"YGR033C"	0.15875895555192
"1263"	"YGR034W"	0.29954571955871
"1264"	"YGR035C"	-0.166076801395416
"1265"	"YGR037C"	-0.361046592820193
"1266"	"YGR038W"	0.0775081483692432
"1267"	"YGR040W"	0.486364466348388
"1268"	"YGR042W"	-0.328905307020714
"1269"	"YGR043C"	-4.32959483276946
"1270"	"YGR044C"	-0.14198327962522
"1271"	"YGR045C"	0.0601888173641415
"1272"	"YGR049W"	-0.77189540803962
"1273"	"YGR050C"	0.080978436910536
"1274"	"YGR051C"	-0.0942690656510759
"1275"	"YGR053C"	-0.110418088218673
"1276"	"YGR055W"	-0.181668492449616
"1277"	"YGR058W"	0.248609251597647
"1278"	"YGR059W"	-1.08649886373568
"1279"	"YGR061C"	0.316477007195688
"1280"	"YGR066C"	0.0033271880615419
"1281"	"YGR067C"	-0.249074291794756
"1282"	"YGR068C"	-1.16714156099277
"1283"	"YGR069W"	-0.461376142631839
"1284"	"YGR070W"	-0.594460525021408
"1285"	"YGR071C"	-0.341392078939148
"1286"	"YGR072W"	0.219382149618728
"1287"	"YGR077C"	0.291036138720318
"1288"	"YGR078C"	0.0327004205689603
"1289"	"YGR079W"	0.126735090931466
"1290"	"YGR080W"	0.3844118748831
"1291"	"YGR084C"	-0.117363806053096
"1292"	"YGR085C"	0.497165417803242
"1293"	"YGR086C"	-0.0293600070072945
"1294"	"YGR087C"	-1.16009154487672
"1295"	"YGR088W"	0.54789377551432
"1296"	"YGR089W"	0.145537559039479
"1297"	"YGR092W"	-0.386751505174847
"1298"	"YGR093W"	-0.498568658663477
"1299"	"YGR096W"	-4.90246981862715
"1300"	"YGR097W"	0.0602086778372825
"1301"	"YGR100W"	-0.343944613308926
"1302"	"YGR101W"	1.46166411391614
"1303"	"YGR105W"	-2.18518017308296
"1304"	"YGR106C"	-0.159228179062875
"1305"	"YGR107W"	0.0203084664460156
"1306"	"YGR108W"	-0.0534293518057619
"1307"	"YGR109C"	0.279299701810137
"1308"	"YGR111W"	0.287747950478816
"1309"	"YGR117C"	-0.166206848437631
"1310"	"YGR118W"	0.118106479783278
"1311"	"YGR121C"	-0.234282738481644
"1312"	"YGR122C-A"	-0.0235173625865815
"1313"	"YGR122W"	-3.6861403074609
"1314"	"YGR123C"	-0.000870568020757534
"1315"	"YGR125W"	0.403083687540239
"1316"	"YGR126W"	-0.0435262021670323
"1317"	"YGR127W"	0.202690455473824
"1318"	"YGR129W"	0.0584325598117621
"1319"	"YGR130C"	0.0334779832895999
"1320"	"YGR131W"	-0.0504112746752582
"1321"	"YGR133W"	0.305715557093271
"1322"	"YGR134W"	0.350701345199427
"1323"	"YGR136W"	0.0487876141130363
"1324"	"YGR137W"	0.0141344459281017
"1325"	"YGR141W"	-0.155669732179801
"1326"	"YGR142W"	-0.086666060285461
"1327"	"YGR143W"	0.0600453381717599
"1328"	"YGR144W"	0.0211970580172598
"1329"	"YGR146C"	0.351847952680526
"1330"	"YGR148C"	0.145241610987292
