"gene"	"Mycobutanil"
"666"	"YDR217C"	-1.21910217923658
"667"	"YDR218C"	-0.215748013436901
"668"	"YDR219C"	-0.192206681610665
"669"	"YDR220C"	-0.148804363175797
"670"	"YDR222W"	-0.274366286422376
"671"	"YDR223W"	-0.225183550752679
"672"	"YDR229W"	-0.313214956527777
"673"	"YDR233C"	-0.230754339290157
"674"	"YDR239C"	-0.116528815722664
"675"	"YDR241W"	0.0091673990549842
"676"	"YDR242W"	-0.1515909798149
"677"	"YDR244W"	0.0431165771544271
"678"	"YDR245W"	-0.948350159025992
"679"	"YDR247W"	-0.0854642182766505
"680"	"YDR248C"	-0.479455078015085
"681"	"YDR249C"	-0.117976437938235
"682"	"YDR250C"	-0.287926497522236
"683"	"YDR251W"	-0.181988498416602
"684"	"YDR252W"	-0.4165640460338
"685"	"YDR253C"	0.0075765574021193
"686"	"YDR254W"	-0.298200906582363
"687"	"YDR255C"	0.0652985791014384
"688"	"YDR256C"	0.0661314358949945
"689"	"YDR257C"	-0.0747645210740944
"690"	"YDR258C"	-0.200446082298501
"691"	"YDR259C"	0.133906267188092
"692"	"YDR260C"	0.545095286640306
"693"	"YDR261C"	-0.258575360817351
"694"	"YDR262W"	-0.101787076610575
"695"	"YDR263C"	-0.0945255708347603
"696"	"YDR265W"	-0.21062453484993
"697"	"YDR266C"	-0.447139989291803
"698"	"YDR269C"	-0.0983168450372103
"699"	"YDR272W"	-0.0405486659698947
"700"	"YDR273W"	0.123390740004699
"701"	"YDR275W"	-0.164593376992021
"702"	"YDR276C"	-0.343289704589539
"703"	"YDR277C"	-0.293039278199828
"704"	"YDR278C"	-0.384024561407471
"705"	"YDR281C"	-0.0534172660575128
"706"	"YDR285W"	-0.610799540626119
"707"	"YDR289C"	-0.460704004500526
"708"	"YDR290W"	-0.00860589417966199
"709"	"YDR291W"	-0.133427042884394
"710"	"YDR293C"	-0.405667346552106
"711"	"YDR294C"	-0.141836918912444
"712"	"YDR297W"	-0.273441702746933
"713"	"YDR304C"	0.116963145940106
"714"	"YDR305C"	0.295748662300058
"715"	"YDR306C"	-0.0521649016837291
"716"	"YDR307W"	-0.072918237963543
"717"	"YDR309C"	-0.876407119985235
"718"	"YDR310C"	0.146655032198599
"719"	"YDR312W"	-0.279412653225773
"720"	"YDR313C"	-0.0688908908768548
"721"	"YDR314C"	-0.287406863121529
"722"	"YDR316W"	-0.173291112580368
"723"	"YDR317W"	-0.0841024350237119
"724"	"YDR319C"	-0.145286211013659
"725"	"YDR320C"	-0.00554659364011147
"726"	"YDR321W"	-0.452050391007653
"727"	"YDR326C"	-0.0339384870221575
"728"	"YDR329C"	-0.261051287009862
"729"	"YDR330W"	-0.0799920202909681
"730"	"YDR333C"	-0.0102750509391823
"731"	"YDR334W"	0.244189897374363
"732"	"YDR335W"	-0.103969877595732
"733"	"YDR336W"	-0.621853848831875
"734"	"YDR338C"	-0.206652088876137
"735"	"YDR340W"	-0.742195590438563
"736"	"YDR344C"	-0.0432561044735983
"737"	"YDR345C"	-0.00122347257584974
"738"	"YDR346C"	-0.940229093954833
"739"	"YDR349C"	-0.0842105398552302
"740"	"YDR351W"	-0.303035317412192
"741"	"YDR352W"	0.117223769314972
"742"	"YDR354W"	-0.680144717418528
"743"	"YDR357C"	1.59991558250916
"744"	"YDR358W"	-0.892802462064363
"745"	"YDR359C"	0.249113384970231
"746"	"YDR360W"	-0.119405749953269
"747"	"YDR363W"	-0.0607147741844703
"748"	"YDR368W"	-0.17209331325242
"749"	"YDR370C"	-0.00223486869743397
"750"	"YDR371W"	-0.251040240611383
"751"	"YDR372C"	0.0259644569024354
"752"	"YDR375C"	-0.525137102174766
"753"	"YDR378C"	0.497331760737802
"754"	"YDR383C"	-0.516544648191638
"755"	"YDR385W"	-1.94123280324872
"756"	"YDR386W"	-0.214020131287607
"757"	"YDR388W"	-0.28426038302391
"758"	"YDR389W"	-0.740689722100708
"759"	"YDR393W"	-0.397072069459559
"760"	"YDR395W"	-0.106537033580984
"761"	"YDR400W"	0.105989600836309
"762"	"YDR402C"	-0.0343618007006854
"763"	"YDR403W"	-0.137539017457774
"764"	"YDR406W"	-0.243836030679923
"765"	"YDR408C"	-2.15944454570142
"766"	"YDR409W"	-0.0380536260767859
"767"	"YDR411C"	0.0497214899770951
"768"	"YDR414C"	-0.0227157017419032
"769"	"YDR415C"	0.009741548788749
"770"	"YDR421W"	-0.216338500382991
"771"	"YDR423C"	0.0653714546696746
"772"	"YDR424C"	0.024530699568215
"773"	"YDR425W"	0.051954971841976
"774"	"YDR426C"	-0.0213669745577106
"775"	"YDR428C"	0.0375585118697288
"776"	"YDR430C"	0.0727508016387544
"777"	"YDR431W"	0.217783234585683
"778"	"YDR435C"	-0.205351289929916
"779"	"YDR436W"	0.0149769158548303
"780"	"YDR440W"	-0.675648553667718
"781"	"YDR441C"	-0.0157374022056057
"782"	"YDR445C"	0.101826001232575
"783"	"YDR451C"	-0.147035064913062
"784"	"YDR452W"	-0.134923655363866
"785"	"YDR455C"	-0.0842563727784374
"786"	"YDR458C"	-0.859832049300187
"787"	"YDR459C"	-0.184704192643799
"788"	"YDR461W"	0.014107385830486
"789"	"YDR463W"	-0.29341483672105
"790"	"YDR465C"	0.00256422812107429
"791"	"YDR467C"	-1.34387126493649
"792"	"YDR474C"	0.0231796489308243
"793"	"YDR475C"	-0.322350355993734
"794"	"YDR476C"	-0.0341115063815202
"795"	"YDR477W"	-0.484328497106763
"796"	"YDR479C"	0.0364704052718428
"797"	"YDR480W"	0.109192534572916
"798"	"YDR481C"	0.121451994822223
"799"	"YDR482C"	0.200373612443557
"800"	"YDR483W"	0.0818955258664802
"801"	"YDR485C"	0.368909312064421
"802"	"YDR486C"	-0.0383073709862366
"803"	"YDR488C"	0.299625892409706
"804"	"YDR490C"	-0.668209388909043
"805"	"YDR491C"	-0.421882487490932
"806"	"YDR492W"	0.169364625282128
"807"	"YDR493W"	0.0522730863370002
"808"	"YDR497C"	-0.477860264511635
"809"	"YDR501W"	0.224836032516374
"810"	"YDR502C"	0.0364911214720619
"811"	"YDR503C"	-0.133027542646519
"812"	"YDR504C"	0.0279611032165842
"813"	"YDR505C"	-0.0648790774485173
"814"	"YDR508C"	0.0323687719877396
"815"	"YDR509W"	0.0183323832438981
"816"	"YDR511W"	-0.000380579917563603
"817"	"YDR512C"	0.367870186402227
"818"	"YDR513W"	0.0366330074844355
"819"	"YDR514C"	-1.16752340602781
"820"	"YDR515W"	0.147073909377651
"821"	"YDR516C"	0.176862747659451
"822"	"YDR517W"	-0.0228207380245843
"823"	"YDR519W"	0.0331381710257669
"824"	"YDR520C"	-0.039175843718865
"825"	"YDR522C"	-0.105677707761179
"826"	"YDR524C"	0.069234808803029
"827"	"YDR525W-A"	-0.0265650521113574
"828"	"YDR525W"	0.151809056376397
"829"	"YDR528W"	0.0868690875948332
"830"	"YDR530C"	0.189304204555654
"831"	"YDR533C"	0.250265372726119
"832"	"YDR534C"	0.259024421797044
"833"	"YDR535C"	-0.151369109922476
"834"	"YDR536W"	0.0957079869326476
"835"	"YDR537C"	0.0876861652332011
"836"	"YDR538W"	-0.10178234187961
"837"	"YDR539W"	0.148623313324467
"838"	"YDR540C"	0.1362342323562
"839"	"YDR541C"	-0.132671048247187
"840"	"YEL001C"	0.279242620795764
"841"	"YEL003W"	-0.232683151357751
"842"	"YEL004W"	0.110104678063466
"843"	"YEL005C"	0.00704504958293063
"844"	"YEL006W"	-0.0998530463278145
"845"	"YEL007W"	-1.66663695741912
"846"	"YEL008W"	-0.361878367569845
"847"	"YEL010W"	-0.493445054516331
"848"	"YEL011W"	-0.506523089364237
"849"	"YEL012W"	-0.193234731188616
"850"	"YEL013W"	0.0515122779202155
"851"	"YEL014C"	0.00878660446003562
"852"	"YEL015W"	-0.0445332055597893
"853"	"YEL016C"	0.036844648586194
"854"	"YEL017C-A"	-0.00725454444300803
"855"	"YEL017W"	0.155939807075407
"856"	"YEL020C"	-0.0653646765570874
"857"	"YEL023C"	-0.0643141351975398
"858"	"YEL025C"	-0.0129988339504363
"859"	"YEL028W"	0.0122865800275474
"860"	"YEL031W"	-2.33647719211613
"861"	"YEL033W"	0.0869345342197337
"862"	"YEL037C"	-0.162543901398741
"863"	"YEL038W"	0.087791702882733
"864"	"YEL039C"	0.0213750008728122
"865"	"YEL042W"	-0.0923553297967988
"866"	"YEL043W"	0.0298199162391636
"867"	"YEL047C"	-0.00215977775282639
"868"	"YEL048C"	0.0463815279915181
"869"	"YEL049W"	0.198693971498109
"870"	"YEL052W"	-0.0988667996074862
"871"	"YEL053C"	0.0178186920732601
"872"	"YEL056W"	-0.103443206473037
"873"	"YEL059W"	0.0235740797234611
"874"	"YEL061C"	0.250879172029506
"875"	"YEL063C"	0.0815190302526064
"876"	"YEL065W"	0.205103540496062
"877"	"YEL066W"	0.174683300273666
"878"	"YEL067C"	0.0775847592649102
"879"	"YEL068C"	0.0325862104082495
"880"	"YEL071W"	0.246291214925027
"881"	"YER001W"	0.0930161887810906
"882"	"YER005W"	0.0833812904835997
"883"	"YER007C-A"	0.0585652376417033
"884"	"YER007W"	-0.0638304763564952
"885"	"YER010C"	0.222101602935207
"886"	"YER011W"	-0.402059578534441
"887"	"YER016W"	0.317587905925137
"888"	"YER019C-A"	-0.081537173572051
"889"	"YER019W"	0.112807148008619
"890"	"YER020W"	-0.183263072043729
"891"	"YER024W"	-0.115458978627519
"892"	"YER027C"	-0.00764396390795717
"893"	"YER028C"	0.103044542120052
"894"	"YER030W"	-0.0261248941589882
"895"	"YER032W"	-0.0696134934252286
"896"	"YER033C"	0.480930984114819
"897"	"YER034W"	-0.0245530362289425
"898"	"YER035W"	0.0368803385840625
"899"	"YER038W-A"	0.0255276662538548
"900"	"YER039C-A"	-0.00988815548873138
"901"	"YER041W"	-0.0504743376321592
"902"	"YER042W"	0.0137762332431665
"903"	"YER045C"	-0.0540586397940827
"904"	"YER046W-A"	-0.488404981405202
"905"	"YER046W"	0.239535632525649
"906"	"YER047C"	-0.277418992253915
"907"	"YER048C"	0.0861715767148645
"908"	"YER052C"	0.800394880237796
"909"	"YER053C"	0.0706211528130215
"910"	"YER054C"	0.0546370753980792
"911"	"YER056C-A"	0.0771997585272071
"912"	"YER056C"	0.199840650949775
"913"	"YER057C"	0.137843968221792
"914"	"YER059W"	0.183909665373341
"915"	"YER060W-A"	0.0282651267274676
"916"	"YER060W"	-0.0212845294654515
"917"	"YER062C"	0.0214928346589412
"918"	"YER063W"	-0.168656644507826
"919"	"YER064C"	0.0632732350848791
"920"	"YER065C"	-0.269969760776658
"921"	"YER066C-A"	0.481772050688955
"922"	"YER066W"	-0.851079478023596
"923"	"YER067C-A"	-0.0976667003107286
"924"	"YER067W"	-0.0347405704852431
"925"	"YER071C"	-0.20199287066842
"926"	"YER072W"	-0.102980878339468
"927"	"YER073W"	-0.0692029028389947
"928"	"YER074W"	-0.0854228437508122
"929"	"YER075C"	-0.0564099733945076
"930"	"YER078C"	0.182590295058811
"931"	"YER079W"	0.039056651230705
"932"	"YER080W"	-0.0433232054542492
"933"	"YER081W"	0.084453800152931
"934"	"YER083C"	0.148996415531729
"935"	"YER084W"	0.157072205170953
"936"	"YER085C"	-0.126717035990557
"937"	"YER087C-A"	0.0689999578532335
"938"	"YER088C"	-0.162953365006224
"939"	"YER089C"	-0.0646629796751384
"940"	"YER090W"	-0.500197980865212
"941"	"YER091C-A"	0.134887068528731
"942"	"YER091C"	0.452136339806368
"943"	"YER092W"	-0.264065318535805
"944"	"YER093C-A"	-0.224712680987944
"945"	"YER095W"	-0.589587885229907
"946"	"YER096W"	0.136450993249129
"947"	"YER097W"	-0.700477018567684
"948"	"YER098W"	-0.00804470167288893
"949"	"YER106W"	-0.0269491374876096
"950"	"YER108C"	-0.0664535554699406
"951"	"YER109C"	0.102017385968492
"952"	"YER111C"	-0.154363019035123
"953"	"YER113C"	0.202710963921358
"954"	"YER114C"	0.0488823452712921
"955"	"YER115C"	-0.0059664923855701
"956"	"YER116C"	-0.763574438551517
"957"	"YER118C"	0.123571053146054
"958"	"YER119C-A"	-0.111367456575518
"959"	"YER119C"	0.0830641807302772
"960"	"YER120W"	0.14644905568245
"961"	"YER121W"	0.0586745114269993
"962"	"YER123W"	0.045172027544084
"963"	"YER124C"	-0.0391523336527885
"964"	"YER128W"	-0.108060838969529
"965"	"YER129W"	-0.0634939914572324
"966"	"YER130C"	-1.85371361576029
"967"	"YER131W"	-0.12144210146202
"968"	"YER132C"	0.254761361839217
"969"	"YER134C"	0.127047880427052
"970"	"YER135C"	-0.157287237182484
"971"	"YER137C"	-0.138127344461979
"972"	"YER139C"	0.108519501521927
"973"	"YER140W"	-0.0615419754674947
"974"	"YER142C"	0.0119464429610768
"975"	"YER143W"	-0.126480631782624
"976"	"YER144C"	0.0596544194312824
"977"	"YER145C"	-0.00963586610179361
"978"	"YER149C"	0.0565747599041479
"979"	"YER150W"	0.00558901938715575
"980"	"YER151C"	-0.112625302013825
"981"	"YER152C"	0.0362811518284635
"982"	"YER153C"	0.0218901196717411
"983"	"YER155C"	-0.504031369416553
"984"	"YER156C"	-0.520672603900285
"985"	"YER158C"	0.145153948189494
"986"	"YER161C"	-1.66896430142108
"987"	"YER162C"	0.315953533570419
"988"	"YER163C"	0.138422835660185
"989"	"YER164W"	0.039705843511547
"990"	"YER166W"	0.202250553277179
"991"	"YER167W"	-0.0268049582188023
"992"	"YER170W"	-0.0216689640432572
"993"	"YER173W"	-0.0581917962399645
"994"	"YER174C"	0.0141564694903935
"995"	"YER175C"	0.0170863726534556
"996"	"YER176W"	0.270138863106899
"997"	"YER177W"	0.404386910502457
"998"	"YER178W"	-0.0344714073164122
"999"	"YER179W"	0.0583219797798124
"1000"	"YER180C"	0.0956995784981878
"1001"	"YER181C"	-0.061892070786816
"1002"	"YER182W"	0.391209974446976
"1003"	"YER183C"	0.248516511149121
"1004"	"YER184C"	0.115680934865742
"1005"	"YER185W"	0.102426299336473
"1006"	"YER186C"	-0.0366482692950566
"1007"	"YER187W"	0.188828747851275
"1008"	"YER188W"	-0.206059538672802
"1009"	"YFL001W"	-0.46212861885583
"1010"	"YFL003C"	-0.030341460900388
"1011"	"YFL004W"	0.170619503715219
"1012"	"YFL006W"	0.0120046965726202
"1013"	"YFL007W"	-0.0135356763375288
"1014"	"YFL010C"	-0.0421012201192234
"1015"	"YFL010W-A"	-0.393562106284572
"1016"	"YFL011W"	0.261238366216668
"1017"	"YFL012W"	-0.100016263305754
"1018"	"YFL013C"	0.138188803803878
"1019"	"YFL013W-A"	-0.257782861679288
"1020"	"YFL014W"	-0.172690399943142
"1021"	"YFL015C"	0.00231430265352934
"1022"	"YFL018C"	0.131121337003061
"1023"	"YFL019C"	-0.0417855321927338
"1024"	"YFL021W"	0.286977741369832
"1025"	"YFL025C"	-0.0829612676766493
"1026"	"YFL027C"	0.174164969045506
"1027"	"YFL028C"	-0.386669343441884
"1028"	"YFL030W"	0.164967444802647
"1029"	"YFL031W"	0.0197568245538757
"1030"	"YFL032W"	-0.366506357105681
"1031"	"YFL033C"	0.159962725297538
"1032"	"YFL034W"	-0.0859580771232059
"1033"	"YFL035C-B"	-0.0808036978679167
"1034"	"YFL040W"	0.233429792676725
"1035"	"YFL041W"	0.177569316254306
"1036"	"YFL042C"	0.0308290647251105
"1037"	"YFL043C"	-0.0237155622846582
"1038"	"YFL044C"	0.0763670472683629
"1039"	"YFL046W"	0.196413527634469
"1040"	"YFL047W"	-0.0390769222076208
"1041"	"YFL048C"	0.148050461324798
"1042"	"YFL049W"	0.111619142376006
"1043"	"YFL050C"	-0.0852303099063229
"1044"	"YFL051C"	0.278059828332687
"1045"	"YFL052W"	0.196978216945928
"1046"	"YFL053W"	0.193006515551176
"1047"	"YFL054C"	-0.147036243172207
"1048"	"YFL055W"	0.201810461844714
"1049"	"YFL056C"	0.297682895091061
"1050"	"YFL063W"	0.182599212180576
"1051"	"YFR006W"	0.214696327467861
"1052"	"YFR007W"	0.101174247948471
"1053"	"YFR008W"	-0.0140117506317091
"1054"	"YFR009W"	0.323544701595217
"1055"	"YFR010W"	0.0405962173785294
"1056"	"YFR011C"	-0.555851048133998
"1057"	"YFR012W"	0.345401713987896
"1058"	"YFR013W"	-0.175367511481755
"1059"	"YFR014C"	0.17818816317143
"1060"	"YFR016C"	0.0223937083283053
"1061"	"YFR017C"	0.158028672798983
"1062"	"YFR018C"	0.0153917353075027
"1063"	"YFR021W"	0.326655873796093
"1064"	"YFR022W"	0.202982338539895
"1065"	"YFR023W"	0.157510771164713
"1066"	"YFR024C-A"	-0.24427932413876
"1067"	"YFR024C"	0.0232930270141555
"1068"	"YFR026C"	0.0665364138069339
"1069"	"YFR031C-A"	0.566053168517917
"1070"	"YFR032C-A"	-0.122277390493614
"1071"	"YFR032C"	0.244691157319515
"1072"	"YFR033C"	-0.00620784436408565
"1073"	"YFR034C"	-0.755761972314208
"1074"	"YFR038W"	0.211748185801955
"1075"	"YFR039C"	0.118997721388231
"1076"	"YFR040W"	-0.165204127056296
"1077"	"YFR041C"	0.112355536437657
"1078"	"YFR044C"	0.177586348044838
"1079"	"YFR045W"	-0.105930043887528
"1080"	"YFR046C"	-0.594476660290117
"1081"	"YFR047C"	0.159370085343094
"1082"	"YFR048W"	0.271885145715402
"1083"	"YFR053C"	-0.0365112060412717
"1084"	"YFR054C"	0.079214076236002
"1085"	"YFR056C"	-0.105397945753664
"1086"	"YGL002W"	-0.464577665668254
"1087"	"YGL004C"	-0.507301200045572
"1088"	"YGL005C"	0.0841606103446879
"1089"	"YGL006W"	-0.188383999078018
"1090"	"YGL007W"	-0.131392806746367
"1091"	"YGL009C"	-0.279503198740538
"1092"	"YGL010W"	-0.56663508526763
"1093"	"YGL015C"	-0.3196569316667
"1094"	"YGL016W"	-1.08249184900776
"1095"	"YGL017W"	0.13822015752493
"1096"	"YGL019W"	-0.535161337260418
"1097"	"YGL020C"	0.00806923036912396
"1098"	"YGL021W"	-0.26236504036887
"1099"	"YGL023C"	0.132071983708536
"1100"	"YGL027C"	-0.32382012323396
"1101"	"YGL028C"	-0.331892116674247
"1102"	"YGL029W"	-0.0782315262416472
"1103"	"YGL031C"	-0.710001807344178
"1104"	"YGL032C"	-0.271268749495831
"1105"	"YGL035C"	-0.247580398591023
"1106"	"YGL036W"	-0.343860160175672
"1107"	"YGL037C"	-0.289126208389936
"1108"	"YGL039W"	-0.303027042850692
"1109"	"YGL043W"	0.213207233800324
"1110"	"YGL045W"	-0.420678350702378
"1111"	"YGL046W"	-0.161788928049764
"1112"	"YGL049C"	-0.158092761818825
"1113"	"YGL050W"	-0.0170490895396195
"1114"	"YGL051W"	-0.284853381385531
"1115"	"YGL053W"	-0.186061954076239
"1116"	"YGL054C"	-0.100358355591974
"1117"	"YGL056C"	-0.0942493399269494
"1118"	"YGL057C"	0.0103082537513206
"1119"	"YGL059W"	-0.130624925589395
"1120"	"YGL060W"	-0.94011609340357
"1121"	"YGL062W"	0.0185020457933068
"1122"	"YGL063W"	0.209172659159992
"1123"	"YGL066W"	-0.360028429009136
"1124"	"YGL067W"	-0.745841555054673
"1125"	"YGL077C"	-0.227741943407266
"1126"	"YGL078C"	-0.225747834034719
"1127"	"YGL079W"	-0.0257632152293206
"1128"	"YGL080W"	-0.052795948470164
"1129"	"YGL081W"	0.0889312145882897
"1130"	"YGL082W"	0.0111240461590183
"1131"	"YGL083W"	-0.172992491727099
"1132"	"YGL084C"	-0.03901001766938
"1133"	"YGL085W"	-0.0345302630585269
"1134"	"YGL086W"	-0.194112335792527
"1135"	"YGL087C"	-0.300262307233311
"1136"	"YGL089C"	-0.239216105901997
"1137"	"YGL090W"	-0.145505872771173
"1138"	"YGL094C"	-0.240711180982676
"1139"	"YGL096W"	0.220890164174937
"1140"	"YGL101W"	-1.09558492785023
"1141"	"YGL105W"	0.0174728048631116
"1142"	"YGL108C"	-0.0442741509429619
"1143"	"YGL109W"	-0.313138275100952
"1144"	"YGL110C"	-0.0630393394547221
"1145"	"YGL114W"	-0.185047939381685
"1146"	"YGL115W"	-0.568851041534339
"1147"	"YGL117W"	-0.0359290867810794
"1148"	"YGL121C"	0.200760388512856
"1149"	"YGL124C"	-0.304710594117056
"1150"	"YGL125W"	0.505140358628701
"1151"	"YGL126W"	0.0474462021912515
"1152"	"YGL131C"	-0.0176282203780985
"1153"	"YGL132W"	-0.672142906282565
"1154"	"YGL136C"	0.102674290969966
"1155"	"YGL138C"	-0.606476969297661
"1156"	"YGL139W"	-0.310374667238471
"1157"	"YGL140C"	-0.0300330992197691
"1158"	"YGL141W"	-0.113749848020965
"1159"	"YGL144C"	-0.0219818453298469
"1160"	"YGL146C"	-0.803095155250447
"1161"	"YGL147C"	-0.324448889681994
"1162"	"YGL148W"	-0.814811930937717
"1163"	"YGL149W"	-0.390883284679339
"1164"	"YGL151W"	0.0910883606423289
"1165"	"YGL152C"	0.161962374406044
"1166"	"YGL153W"	0.0236508053065354
"1167"	"YGL154C"	0.0230032900202946
"1168"	"YGL156W"	-0.0141195936626108
"1169"	"YGL157W"	0.14999431618267
"1170"	"YGL158W"	-0.116717922452045
"1171"	"YGL159W"	-0.0165970556480403
"1172"	"YGL160W"	-0.248491823236552
"1173"	"YGL161C"	0.0467808153189627
"1174"	"YGL162W"	0.0672413657881299
"1175"	"YGL163C"	0.00888654605480601
"1176"	"YGL164C"	-0.0270481775720111
"1177"	"YGL165C"	0.0356884802194735
"1178"	"YGL166W"	0.0452537446214381
"1179"	"YGL167C"	-0.76246828340233
"1180"	"YGL170C"	-0.0215239117177468
"1181"	"YGL173C"	-0.330726106411685
"1182"	"YGL175C"	-0.0189997545644596
"1183"	"YGL177W"	-0.00778136414536152
"1184"	"YGL179C"	0.0862771269849256
"1185"	"YGL180W"	-0.15622017014562
"1186"	"YGL181W"	-0.0198472838163764
"1187"	"YGL194C"	-0.119826799954568
"1188"	"YGL195W"	0.115153536012173
"1189"	"YGL196W"	0.0492086551936282
"1190"	"YGL197W"	0.183362059787308
"1191"	"YGL198W"	-0.932396210230222
"1192"	"YGL199C"	0.119525247236108
"1193"	"YGL202W"	0.090097751119708
"1194"	"YGL205W"	0.0481793810052771
"1195"	"YGL208W"	0.121404600562232
"1196"	"YGL209W"	0.163824560984371
"1197"	"YGL210W"	0.050498883934885
"1198"	"YGL211W"	0.136076170597701
"1199"	"YGL212W"	-0.109986954738316
"1200"	"YGL213C"	-0.178535493947103
"1201"	"YGL214W"	-0.373062841343651
"1202"	"YGL215W"	-0.00928622350620917
"1203"	"YGL216W"	0.0902741467350615
"1204"	"YGL217C"	-0.0254926850877125
"1205"	"YGL219C"	-0.0966171377468642
"1206"	"YGL221C"	0.167830689919551
"1207"	"YGL222C"	-0.00615222035017003
"1208"	"YGL224C"	0.0418558327800266
"1209"	"YGL226C-A"	-0.0291568639232682
"1210"	"YGL226W"	1.80491954541253
"1211"	"YGL228W"	-0.319497239478996
"1212"	"YGL230C"	0.197234622561799
"1213"	"YGL231C"	-0.248651342632544
"1214"	"YGL232W"	-0.0136698503743567
"1215"	"YGL234W"	0.089255518250987
"1216"	"YGL235W"	-0.0246657439670005
"1217"	"YGL237C"	0.0767924319040871
"1218"	"YGL241W"	0.0517455657158158
"1219"	"YGL242C"	-0.0299690053654492
"1220"	"YGL243W"	0.0072338302924335
"1221"	"YGL244W"	-0.207719840427981
"1222"	"YGL248W"	-0.189269108389125
"1223"	"YGL249W"	0.0317537290357495
"1224"	"YGL250W"	0.128099869148367
"1225"	"YGL251C"	0.171849159666643
"1226"	"YGL252C"	-0.217383848156003
"1227"	"YGL253W"	-0.00951052157774201
"1228"	"YGL254W"	0.0538209588041063
"1229"	"YGL255W"	-0.391507599920816
"1230"	"YGL256W"	0.253202696411009
"1231"	"YGL257C"	0.113718656786988
"1232"	"YGL258W"	-0.282037712896055
"1233"	"YGL259W"	0.0849007643398474
"1234"	"YGL260W"	-0.062869458551352
"1235"	"YGL261C"	0.107250949880741
"1236"	"YGL262W"	-0.0128935905047874
"1237"	"YGL263W"	0.0972583046774395
"1238"	"YGR001C"	-0.791719813307175
"1239"	"YGR003W"	0.0137803110451498
"1240"	"YGR004W"	-0.0656339002514689
"1241"	"YGR008C"	-0.0373579669855759
"1242"	"YGR010W"	-0.523627147080373
"1243"	"YGR011W"	-0.0318080600746216
"1244"	"YGR012W"	-0.103188563564024
"1245"	"YGR014W"	-0.437522917267992
"1246"	"YGR015C"	0.0976730503159063
"1247"	"YGR016W"	-0.232008535793455
"1248"	"YGR017W"	-0.176162576245143
"1249"	"YGR018C"	-0.187643120937561
"1250"	"YGR019W"	0.0744200265322157
"1251"	"YGR021W"	-0.247068267963494
"1252"	"YGR022C"	-0.131141219916064
"1253"	"YGR023W"	-0.117868182123141
"1254"	"YGR025W"	-0.464359721821784
"1255"	"YGR026W"	-0.207692086920408
"1256"	"YGR028W"	-0.0895507233213278
"1257"	"YGR031W"	-0.318111925211014
"1258"	"YGR032W"	-0.199571588277447
"1259"	"YGR033C"	-0.129682108326463
"1260"	"YGR034W"	-0.213876888839603
"1261"	"YGR035C"	-0.330420976550547
"1262"	"YGR037C"	-0.320339287119361
"1263"	"YGR038W"	-0.0945341993170356
"1264"	"YGR040W"	-0.107246943459134
"1265"	"YGR042W"	-1.10266101095971
"1266"	"YGR043C"	-1.34387126493649
"1267"	"YGR044C"	-0.69580489852534
"1268"	"YGR045C"	0.00974650669128594
"1269"	"YGR049W"	-0.308948758054343
"1270"	"YGR050C"	-0.0646246976595946
"1271"	"YGR051C"	0.00918556648049386
"1272"	"YGR052W"	-1.93750597771768
"1273"	"YGR053C"	-0.211019871392444
"1274"	"YGR055W"	-0.609125438512392
"1275"	"YGR058W"	-0.22454439754521
"1276"	"YGR059W"	-0.796633704982207
"1277"	"YGR061C"	-0.32982389609217
"1278"	"YGR066C"	-0.287726695548929
"1279"	"YGR067C"	-0.156909953905233
"1280"	"YGR068C"	-0.116596760565642
"1281"	"YGR069W"	-0.933846900494758
"1282"	"YGR070W"	-1.46974662056386
"1283"	"YGR071C"	0.128135049927744
"1284"	"YGR072W"	-0.190529467386292
"1285"	"YGR077C"	0.0487345540454156
"1286"	"YGR078C"	-0.0908999866326357
"1287"	"YGR079W"	-0.00873173323400121
"1288"	"YGR080W"	-0.135170510049204
"1289"	"YGR084C"	-0.160878818355352
"1290"	"YGR085C"	-0.0504794412155086
"1291"	"YGR086C"	-0.0321864607811998
"1292"	"YGR087C"	-0.587278585285654
"1293"	"YGR088W"	-0.14323594451647
"1294"	"YGR089W"	-0.192861506662431
"1295"	"YGR092W"	0.105651480655324
"1296"	"YGR093W"	-0.371195608169014
"1297"	"YGR096W"	-1.16752340602781
"1298"	"YGR097W"	-0.380575267164906
"1299"	"YGR100W"	0.137464311878865
"1300"	"YGR101W"	-0.33526968013087
"1301"	"YGR106C"	-0.799714237392525
"1302"	"YGR107W"	-0.0217422746471047
"1303"	"YGR108W"	-0.140583179780153
"1304"	"YGR109C"	-0.0393195442442895
"1305"	"YGR111W"	-0.149539460939696
"1306"	"YGR117C"	-0.201906425978595
"1307"	"YGR118W"	-0.00826223623534878
"1308"	"YGR121C"	0.0101508030526161
"1309"	"YGR122C-A"	-0.234305384693998
"1310"	"YGR122W"	-0.228532240110076
"1311"	"YGR123C"	-0.343562810054433
"1312"	"YGR125W"	0.0727589341283612
"1313"	"YGR126W"	-0.0297448914596749
"1314"	"YGR127W"	-0.0668074682399279
"1315"	"YGR129W"	-0.050371254761489
"1316"	"YGR130C"	-0.207486809222214
"1317"	"YGR131W"	-0.152409479945877
"1318"	"YGR133W"	-0.0329273404423724
"1319"	"YGR134W"	0.0619048167311271
"1320"	"YGR136W"	-1.00364351389755
