"gene"	"Vanillin"
"672"	"YDR222W"	0.29549100383513
"673"	"YDR223W"	-0.271066321848921
"674"	"YDR229W"	-0.189805917545976
"675"	"YDR233C"	-0.203811515856006
"676"	"YDR239C"	0.132013244607601
"677"	"YDR241W"	0.295761606784464
"678"	"YDR242W"	-0.0841294376758562
"679"	"YDR244W"	-0.356362404757019
"680"	"YDR245W"	0.839398731565711
"681"	"YDR247W"	0.0408724351689265
"682"	"YDR248C"	0.0994594003846723
"683"	"YDR249C"	-0.0538274413029119
"684"	"YDR250C"	0.0608104165339383
"685"	"YDR251W"	0.297825547692997
"686"	"YDR252W"	1.18890929203026
"687"	"YDR253C"	0.0317626525062271
"688"	"YDR254W"	-0.190206262747011
"689"	"YDR255C"	-0.143276335394407
"690"	"YDR256C"	-0.142825805374569
"691"	"YDR257C"	-0.104281235179645
"692"	"YDR258C"	-0.297651053141168
"693"	"YDR259C"	-0.364659415944266
"694"	"YDR260C"	-0.0970862113765029
"695"	"YDR261C"	-0.254487270803182
"696"	"YDR262W"	-0.0241553272978822
"697"	"YDR263C"	-0.310444364464168
"698"	"YDR265W"	-0.274344441686849
"699"	"YDR266C"	0.36708549455359
"700"	"YDR269C"	-0.0704964570699586
"701"	"YDR272W"	-0.260162643407908
"702"	"YDR273W"	-0.19271776788711
"703"	"YDR275W"	-0.0980477173493904
"704"	"YDR276C"	0.963119052195097
"705"	"YDR277C"	0.129504467944331
"706"	"YDR278C"	0.02463031351831
"707"	"YDR281C"	0.100610467795143
"708"	"YDR285W"	0.222405880085957
"709"	"YDR289C"	0.179922977921773
"710"	"YDR290W"	-0.0685497854123572
"711"	"YDR291W"	-0.148323349097765
"712"	"YDR293C"	0.666519464449877
"713"	"YDR294C"	-0.583147194645238
"714"	"YDR297W"	-0.149421009743508
"715"	"YDR304C"	0.00884352248223434
"716"	"YDR305C"	0.104317540599877
"717"	"YDR306C"	-0.174854407465195
"718"	"YDR307W"	-0.0702085635109491
"719"	"YDR309C"	-0.0187238276619417
"720"	"YDR310C"	0.190632866312142
"721"	"YDR312W"	-0.161813496418149
"722"	"YDR313C"	0.118107637707232
"723"	"YDR314C"	0.134240151853517
"724"	"YDR316W"	-0.106422208989149
"725"	"YDR317W"	0.122994918722726
"726"	"YDR319C"	0.106098602418158
"727"	"YDR320C"	0.116168393523282
"728"	"YDR321W"	-0.0239528412792259
"729"	"YDR326C"	-0.091312716399312
"730"	"YDR329C"	-0.362502822228864
"731"	"YDR330W"	0.291434593514789
"732"	"YDR333C"	0.32977836602162
"733"	"YDR334W"	-1.26245240241195
"734"	"YDR335W"	-0.0832667329908936
"735"	"YDR336W"	1.06646571612154
"736"	"YDR338C"	-0.0128178445648884
"737"	"YDR340W"	0.334613167879943
"738"	"YDR344C"	-0.0941784800290631
"739"	"YDR345C"	0.494474784735086
"740"	"YDR346C"	0.0126493830489535
"741"	"YDR349C"	0.334227217196287
"742"	"YDR351W"	-0.0735334853680177
"743"	"YDR352W"	0.316192721622868
"744"	"YDR354W"	-0.649612747684547
"745"	"YDR357C"	0.431499444025006
"746"	"YDR358W"	1.0815661809721
"747"	"YDR359C"	-0.773863887684728
"748"	"YDR360W"	-1.1095464965424
"749"	"YDR363W"	-0.0964716444943209
"750"	"YDR368W"	-0.20698542008894
"751"	"YDR370C"	-0.385594548680906
"752"	"YDR371W"	0.00414447579470346
"753"	"YDR372C"	0.0436835818818239
"754"	"YDR375C"	-0.0276086414012734
"755"	"YDR378C"	2.73551474105542
"756"	"YDR383C"	0.0500984053721515
"757"	"YDR385W"	-1.87483431751802
"758"	"YDR386W"	-0.369843120099063
"759"	"YDR388W"	-0.371362955723835
"760"	"YDR389W"	0.000335938165633178
"761"	"YDR393W"	1.578301886638
"762"	"YDR395W"	0.841446561892961
"763"	"YDR400W"	-0.121778146038211
"764"	"YDR402C"	-0.120592855021893
"765"	"YDR403W"	-0.869561071140023
"766"	"YDR406W"	0.0124637191116094
"767"	"YDR408C"	0.829156335560086
"768"	"YDR409W"	-0.12116397306184
"769"	"YDR411C"	0.295956531154204
"770"	"YDR414C"	-0.208577588907919
"771"	"YDR415C"	-0.134570566343283
"772"	"YDR421W"	0.0417876654453226
"773"	"YDR423C"	-0.0126919836850906
"774"	"YDR424C"	-0.321839055318252
"775"	"YDR425W"	0.507791974595995
"776"	"YDR426C"	0.424005181107798
"777"	"YDR428C"	-0.11717440962706
"778"	"YDR430C"	0.0471068510036312
"779"	"YDR431W"	-0.0384154136576213
"780"	"YDR435C"	0.915650273213709
"781"	"YDR436W"	0.0868145595572042
"782"	"YDR440W"	0.37491296966319
"783"	"YDR441C"	0.177361982746214
"784"	"YDR445C"	0.232242907572144
"785"	"YDR451C"	0.189758596720376
"786"	"YDR452W"	0.235666512519544
"787"	"YDR455C"	0.326194317692204
"788"	"YDR458C"	0.750247091866479
"789"	"YDR459C"	0.135337901924907
"790"	"YDR461W"	0.187614591405935
"791"	"YDR463W"	0.583549247143904
"792"	"YDR465C"	-0.23079532956727
"793"	"YDR466W"	0.208341589462657
"794"	"YDR467C"	1.80603115036318
"795"	"YDR474C"	0.0424661876586982
"796"	"YDR475C"	0.0463089180467587
"797"	"YDR476C"	-0.628633575945187
"798"	"YDR477W"	1.24624542321085
"799"	"YDR479C"	-0.107327069560251
"800"	"YDR480W"	-0.640906420679548
"801"	"YDR481C"	0.0573674130267747
"802"	"YDR482C"	-0.0179319866682696
"803"	"YDR483W"	0.163996633337982
"804"	"YDR485C"	-1.96772351110211
"805"	"YDR486C"	0.0119900622132428
"806"	"YDR488C"	0.236164738869368
"807"	"YDR490C"	-0.714209590654075
"808"	"YDR491C"	0.187365837839343
"809"	"YDR492W"	0.13149672594189
"810"	"YDR493W"	-0.152822765204568
"811"	"YDR497C"	0.273126720890137
"812"	"YDR501W"	-0.0779212779341391
"813"	"YDR502C"	0.0891479337360725
"814"	"YDR503C"	0.728218802945014
"815"	"YDR504C"	0.0676284805978504
"816"	"YDR505C"	0.0851887122381694
"817"	"YDR508C"	-0.159201600085467
"818"	"YDR509W"	0.221789568531232
"819"	"YDR511W"	0.228095134980885
"820"	"YDR512C"	-0.228455944948298
"821"	"YDR513W"	-0.622505348341829
"822"	"YDR515W"	-0.0155192149511373
"823"	"YDR516C"	0.00790559881529086
"824"	"YDR517W"	0.0984158859842907
"825"	"YDR519W"	0.157831904000078
"826"	"YDR520C"	0.198508985090403
"827"	"YDR522C"	0.144373137114895
"828"	"YDR524C"	-0.0205028375208702
"829"	"YDR525W-A"	-0.324626831469239
"830"	"YDR525W"	-0.08350929893871
"831"	"YDR528W"	-0.0696361889192778
"832"	"YDR530C"	0.306451620079994
"833"	"YDR533C"	-0.0235614472948412
"834"	"YDR534C"	0.108112369961534
"835"	"YDR535C"	-0.0386580364813975
"836"	"YDR536W"	-0.148765458707142
"837"	"YDR537C"	0.166771433659364
"838"	"YDR538W"	0.141474399762917
"839"	"YDR539W"	0.113203393644736
"840"	"YDR540C"	0.255826760112077
"841"	"YDR541C"	0.165648475291451
"842"	"YEL001C"	-0.78788225499744
"843"	"YEL003W"	0.144560159774505
"844"	"YEL004W"	-0.11233918603417
"845"	"YEL005C"	-0.115306430485607
"846"	"YEL006W"	0.13066800098793
"847"	"YEL007W"	2.04403556990592
"848"	"YEL008W"	-0.181666606735275
"849"	"YEL010W"	0.289799444597163
"850"	"YEL011W"	0.33286967045811
"851"	"YEL012W"	-0.800704339462798
"852"	"YEL013W"	-0.232915369834758
"853"	"YEL014C"	-0.0235926610460148
"854"	"YEL015W"	-0.0325643470181427
"855"	"YEL016C"	0.297055872031774
"856"	"YEL017C-A"	-0.123920789875993
"857"	"YEL017W"	-0.106355352290766
"858"	"YEL020C"	-0.133433774420467
"859"	"YEL023C"	-0.0139049125361447
"860"	"YEL025C"	0.007851542969384
"861"	"YEL028W"	-0.510897347633926
"862"	"YEL031W"	-1.50069992531011
"863"	"YEL033W"	1.19649758527037
"864"	"YEL037C"	-0.131076108328941
"865"	"YEL038W"	-0.141212725456537
"866"	"YEL039C"	0.120931798356071
"867"	"YEL042W"	-0.00350295643545178
"868"	"YEL043W"	0.238239498401727
"869"	"YEL047C"	0.159054389834154
"870"	"YEL048C"	0.390564038804382
"871"	"YEL049W"	0.160175134511523
"872"	"YEL052W"	0.00154526351114394
"873"	"YEL053C"	-0.854586752083783
"874"	"YEL056W"	0.0939698683694529
"875"	"YEL059W"	-0.0475187430261678
"876"	"YEL061C"	0.661841345949294
"877"	"YEL063C"	1.99976493822979
"878"	"YEL065W"	0.471044793556713
"879"	"YEL066W"	-0.237480045862326
"880"	"YEL067C"	0.0952449668207474
"881"	"YEL068C"	0.150346878312885
"882"	"YEL071W"	0.206149123726534
"883"	"YER001W"	0.0330187410627591
"884"	"YER005W"	-0.230897814720125
"885"	"YER007C-A"	-0.0383549256891559
"886"	"YER007W"	-0.234561465920927
"887"	"YER010C"	0.0926342286466954
"888"	"YER011W"	0.28402160860946
"889"	"YER016W"	-0.210165319765562
"890"	"YER019C-A"	-0.0255114499834511
"891"	"YER019W"	0.0621638371301943
"892"	"YER020W"	0.0124018816519573
"893"	"YER024W"	-0.0126475878901085
"894"	"YER027C"	-0.197490416716709
"895"	"YER028C"	0.0100906126006651
"896"	"YER030W"	-0.03298493968753
"897"	"YER032W"	0.139938643950914
"898"	"YER033C"	-1.77826063558512
"899"	"YER034W"	0.294292708275087
"900"	"YER035W"	-0.0903477083359261
"901"	"YER038W-A"	-0.0773667650177805
"902"	"YER039C-A"	-0.124860487909013
"903"	"YER041W"	0.0608994460453284
"904"	"YER042W"	0.119062125029438
"905"	"YER045C"	-0.0509181547769978
"906"	"YER046W-A"	0.00629493312487349
"907"	"YER046W"	-0.120761451227148
"908"	"YER047C"	1.03242071149798
"909"	"YER048C"	0.376848374200565
"910"	"YER052C"	2.0435058144665
"911"	"YER053C"	0.113714706034135
"912"	"YER054C"	-0.351762675075959
"913"	"YER056C-A"	-0.32007320383542
"914"	"YER056C"	0.601153761436709
"915"	"YER057C"	-0.113102781473906
"916"	"YER059W"	-0.0489807287427614
"917"	"YER060W-A"	-0.168186691462478
"918"	"YER060W"	0.407634932410978
"919"	"YER062C"	-0.223597135124989
"920"	"YER063W"	0.0608569813638332
"921"	"YER064C"	0.0516776447807378
"922"	"YER065C"	0.195049005881699
"923"	"YER066C-A"	1.13804481944049
"924"	"YER066W"	0.411303929858156
"925"	"YER067C-A"	0.160377689641673
"926"	"YER067W"	-0.00160498171672875
"927"	"YER071C"	-0.121037938320094
"928"	"YER072W"	-0.286115569206499
"929"	"YER073W"	-0.0609216636212205
"930"	"YER074W"	-0.105339879784968
"931"	"YER075C"	-0.341800712646542
"932"	"YER078C"	0.087922611020096
"933"	"YER079W"	0.068108801135769
"934"	"YER080W"	0.0582671314444412
"935"	"YER081W"	0.0593096989455446
"936"	"YER083C"	0.0426427328417827
"937"	"YER084W"	-0.0194665735157227
"938"	"YER085C"	-0.139820566427107
"939"	"YER087C-A"	-0.016120574446276
"940"	"YER088C"	0.124184209243856
"941"	"YER089C"	0.0436681217662411
"942"	"YER090W"	-0.111588662502982
"943"	"YER091C-A"	0.231893485567914
"944"	"YER091C"	0.588225500898226
"945"	"YER092W"	1.19786756847399
"946"	"YER093C-A"	-0.196528142258374
"947"	"YER095W"	-0.149202217708548
"948"	"YER096W"	0.0306125614140559
"949"	"YER097W"	0.504438477973009
"950"	"YER098W"	0.249455081759662
"951"	"YER106W"	0.0278733033148494
"952"	"YER108C"	0.67859633625102
"953"	"YER109C"	0.0435378295616699
"954"	"YER111C"	-0.239808299475257
"955"	"YER113C"	0.0918342599239069
"956"	"YER114C"	-0.200653678870596
"957"	"YER115C"	-0.242965700339063
"958"	"YER116C"	0.824935986034045
"959"	"YER118C"	-0.100815728987003
"960"	"YER119C-A"	-0.0985152967740597
"961"	"YER119C"	-0.0898975816200896
"962"	"YER120W"	0.128398149453813
"963"	"YER121W"	-0.139699653510473
"964"	"YER123W"	0.224160631581016
"965"	"YER124C"	0.216233460355212
"966"	"YER128W"	0.0659333449713329
"967"	"YER129W"	0.094740125417493
"968"	"YER130C"	-0.858315821591661
"969"	"YER131W"	0.0528896442248715
"970"	"YER132C"	0.00700246961628414
"971"	"YER134C"	-0.229957871981309
"972"	"YER135C"	0.175776689459572
"973"	"YER137C"	-0.272240279233729
"974"	"YER139C"	-0.465080734070858
"975"	"YER140W"	0.00349750531522098
"976"	"YER142C"	-0.332770188212288
"977"	"YER143W"	-0.0223962928991942
"978"	"YER144C"	-0.165853191875778
"979"	"YER145C"	0.33988413873764
"980"	"YER149C"	-0.0206776148526601
"981"	"YER150W"	-0.026870045296654
"982"	"YER151C"	-0.95926532263276
"983"	"YER152C"	-0.0506137024283583
"984"	"YER153C"	-0.0658262632072058
"985"	"YER155C"	-0.295463676502619
"986"	"YER156C"	1.53896276518476
"987"	"YER158C"	-0.0372806947233635
"988"	"YER161C"	0.779986095085361
"989"	"YER162C"	0.313998745727365
"990"	"YER163C"	0.113291876635095
"991"	"YER164W"	-0.0223090506064453
"992"	"YER166W"	-0.100605387198254
"993"	"YER167W"	-0.00997342739962888
"994"	"YER170W"	-0.239164959404868
"995"	"YER173W"	-0.456001388815288
"996"	"YER174C"	0.0327180054384594
"997"	"YER175C"	0.21460455709167
"998"	"YER176W"	0.0339084590758819
"999"	"YER177W"	0.605905338176661
"1000"	"YER178W"	0.954047392461844
"1001"	"YER179W"	-0.0921263051598436
"1002"	"YER180C"	0.121925444502349
"1003"	"YER181C"	-0.0442685987297406
"1004"	"YER182W"	0.0985672123928481
"1005"	"YER183C"	-1.07106467368284
"1006"	"YER184C"	0.066695268919392
"1007"	"YER185W"	-0.050487764428648
"1008"	"YER186C"	0.0102218779293003
"1009"	"YER187W"	0.00282702946001657
"1010"	"YER188W"	0.135365148021436
"1011"	"YFL001W"	-3.55255064829154
"1012"	"YFL003C"	-0.241774788107271
"1013"	"YFL004W"	-0.268902046208802
"1014"	"YFL006W"	-0.153722852668347
"1015"	"YFL007W"	-0.292266176722063
"1016"	"YFL010C"	0.136573262807741
"1017"	"YFL010W-A"	-0.0561308124216899
"1018"	"YFL011W"	0.125386236227064
"1019"	"YFL012W"	0.146816085134075
"1020"	"YFL013C"	0.970201641302888
"1021"	"YFL013W-A"	1.12089796599031
"1022"	"YFL014W"	-0.236448027743054
"1023"	"YFL015C"	-0.00292178425269185
"1024"	"YFL018C"	0.482154188330843
"1025"	"YFL019C"	-0.938507620404225
"1026"	"YFL021W"	-0.121186435764719
"1027"	"YFL025C"	0.0482528184242459
"1028"	"YFL027C"	0.0287495001957521
"1029"	"YFL028C"	0.706370731443601
"1030"	"YFL030W"	0.208564498716668
"1031"	"YFL031W"	0.143997317149745
"1032"	"YFL032W"	0.0599675537849973
"1033"	"YFL033C"	-0.313327508939435
"1034"	"YFL034W"	0.015199144380052
"1035"	"YFL035C-B"	0.140772832106613
"1036"	"YFL040W"	-0.0914545036673181
"1037"	"YFL041W"	-0.155326091971757
"1038"	"YFL042C"	-0.285763738838553
"1039"	"YFL043C"	0.124015697498267
"1040"	"YFL044C"	-0.136027094155785
"1041"	"YFL046W"	0.0460384900406154
"1042"	"YFL047W"	-0.433367854985674
"1043"	"YFL048C"	0.234483712049845
"1044"	"YFL049W"	-0.447318746972499
"1045"	"YFL050C"	0.244928738835725
"1046"	"YFL051C"	0.333101282730526
"1047"	"YFL052W"	-0.979610541535926
"1048"	"YFL053W"	0.201666212357705
"1049"	"YFL054C"	-0.0981570628079806
"1050"	"YFL055W"	0.142190047071852
"1051"	"YFL056C"	-0.278856543177435
"1052"	"YFL063W"	0.0468475483754775
"1053"	"YFR006W"	-0.0774753343338714
"1054"	"YFR007W"	0.0318785544391057
"1055"	"YFR008W"	0.401237337395969
"1056"	"YFR009W"	0.0705578270923989
"1057"	"YFR010W"	0.191200004988524
"1058"	"YFR011C"	-0.235913629049
"1059"	"YFR012W"	0.067095288197406
"1060"	"YFR013W"	-0.211741522976034
"1061"	"YFR014C"	0.0130901761573427
"1062"	"YFR016C"	0.0411788359788235
"1063"	"YFR017C"	-0.0260250684367943
"1064"	"YFR018C"	0.298863293418316
"1065"	"YFR021W"	0.110826955438126
"1066"	"YFR022W"	-0.202582650360506
"1067"	"YFR023W"	-0.109626965870927
"1068"	"YFR024C-A"	0.114371690592
"1069"	"YFR024C"	-0.696665485994237
"1070"	"YFR026C"	0.133977940768061
"1071"	"YFR031C-A"	0.432984264495435
"1072"	"YFR032C-A"	0.12663654307635
"1073"	"YFR032C"	-0.0929851147281088
"1074"	"YFR033C"	0.039049517278142
"1075"	"YFR034C"	0.417465166186708
"1076"	"YFR038W"	0.128860039576899
"1077"	"YFR039C"	-0.0751403037538291
"1078"	"YFR040W"	0.0509670360272395
"1079"	"YFR041C"	-0.342106515057406
"1080"	"YFR044C"	-0.0268576754691307
"1081"	"YFR045W"	0.0219681805990851
"1082"	"YFR046C"	-0.0174295625212837
"1083"	"YFR047C"	-0.07939168719125
"1084"	"YFR048W"	0.242381786288831
"1085"	"YFR053C"	-0.173989132072747
"1086"	"YFR054C"	-0.122742211244312
"1087"	"YFR056C"	0.101602339392103
"1088"	"YGL002W"	0.113043719041868
"1089"	"YGL004C"	1.22043079704813
"1090"	"YGL005C"	1.31111940318088
"1091"	"YGL006W"	-0.302071288615148
"1092"	"YGL007W"	0.23839160712582
"1093"	"YGL009C"	1.61994773717988
"1094"	"YGL010W"	1.27125430068523
"1095"	"YGL015C"	-0.148254043587899
"1096"	"YGL016W"	-1.42681706151124
"1097"	"YGL017W"	1.04305367584418
"1098"	"YGL019W"	-1.61402003520507
"1099"	"YGL020C"	0.282046333038847
"1100"	"YGL021W"	0.0155116759635597
"1101"	"YGL023C"	-0.336897355682047
"1102"	"YGL027C"	0.23678248977488
"1103"	"YGL028C"	0.085416879306248
"1104"	"YGL029W"	0.141755421782918
"1105"	"YGL031C"	0.367293284608507
"1106"	"YGL032C"	0.063773646475253
"1107"	"YGL035C"	0.00197103767941403
"1108"	"YGL036W"	1.20425047406564
"1109"	"YGL037C"	0.286875241226384
"1110"	"YGL039W"	0.0784485417543625
"1111"	"YGL043W"	-0.823560681006962
"1112"	"YGL045W"	-0.470047541362721
"1113"	"YGL046W"	-0.494329616644198
"1114"	"YGL049C"	0.255995773924965
"1115"	"YGL050W"	0.104007886343999
"1116"	"YGL051W"	0.258508722518305
"1117"	"YGL053W"	-0.104745103108826
"1118"	"YGL054C"	0.405735279935963
"1119"	"YGL056C"	0.0363596571108656
"1120"	"YGL057C"	-0.0541537438449737
"1121"	"YGL059W"	-0.0392434351167948
"1122"	"YGL060W"	1.1676646594472
"1123"	"YGL062W"	0.278799254285719
"1124"	"YGL063W"	0.0647976664875208
"1125"	"YGL066W"	-1.9787999263099
"1126"	"YGL067W"	0.0443324692880359
"1127"	"YGL077C"	0.115210922602075
"1128"	"YGL078C"	0.474654191064809
"1129"	"YGL079W"	-0.380507891048592
"1130"	"YGL080W"	0.0709110713404291
"1131"	"YGL081W"	0.230776274831029
"1132"	"YGL082W"	0.244313136187076
"1133"	"YGL083W"	-0.297970406038872
"1134"	"YGL084C"	-0.129195966828052
"1135"	"YGL085W"	0.4426795397844
"1136"	"YGL086W"	-0.77119610160458
"1137"	"YGL087C"	-0.419725320809903
"1138"	"YGL089C"	0.109745871143706
"1139"	"YGL090W"	-0.14498107585882
"1140"	"YGL094C"	0.135383513408437
"1141"	"YGL096W"	-0.260788751881488
"1142"	"YGL101W"	0.223883749050367
"1143"	"YGL105W"	1.23262168138373
"1144"	"YGL108C"	-0.082001216605366
"1145"	"YGL109W"	0.104414407873573
"1146"	"YGL110C"	-0.290302956471425
"1147"	"YGL114W"	-0.0685580986310071
"1148"	"YGL115W"	0.987717270729567
"1149"	"YGL117W"	-0.571136467175993
"1150"	"YGL121C"	0.141651632611886
"1151"	"YGL124C"	-1.60465794801689
"1152"	"YGL125W"	0.265104181664257
"1153"	"YGL126W"	0.0296210945409603
"1154"	"YGL131C"	-0.175727730036523
"1155"	"YGL132W"	0.696109493290567
"1156"	"YGL136C"	1.23906869099555
"1157"	"YGL138C"	0.9321418879215
"1158"	"YGL139W"	-0.00616043044895111
"1159"	"YGL140C"	-0.259203895747464
"1160"	"YGL141W"	-0.0816787255362573
"1161"	"YGL144C"	0.057641478864432
"1162"	"YGL146C"	0.655657808005115
"1163"	"YGL147C"	0.569647097869538
"1164"	"YGL148W"	-0.399480384863587
"1165"	"YGL149W"	0.411528705662963
"1166"	"YGL151W"	0.6451963895672
"1167"	"YGL152C"	-0.158086500073599
"1168"	"YGL153W"	-0.225065425188491
"1169"	"YGL154C"	1.68688317438138
"1170"	"YGL156W"	0.110082519251616
"1171"	"YGL157W"	0.0200979601171768
"1172"	"YGL158W"	0.0546477033441444
"1173"	"YGL159W"	0.188824859710233
"1174"	"YGL160W"	0.154388365018973
"1175"	"YGL161C"	0.0222087224357777
"1176"	"YGL162W"	0.284481082145225
"1177"	"YGL163C"	-0.481314189433611
"1178"	"YGL164C"	0.0964688969830291
"1179"	"YGL165C"	-3.01293143832538
"1180"	"YGL166W"	-2.12566792931504
"1181"	"YGL167C"	1.83735017539738
"1182"	"YGL170C"	-0.179994789079888
"1183"	"YGL173C"	0.709164032337447
"1184"	"YGL174W"	-0.879300313094061
"1185"	"YGL175C"	-0.0204403646170281
"1186"	"YGL177W"	-0.0164178363879444
"1187"	"YGL179C"	0.0850512450084317
"1188"	"YGL180W"	-0.0378063085240677
"1189"	"YGL181W"	-0.0699106117465798
"1190"	"YGL194C"	-0.386087411812885
"1191"	"YGL195W"	0.787205966471353
"1192"	"YGL196W"	-0.188129083544614
"1193"	"YGL197W"	-0.335591841610644
"1194"	"YGL198W"	0.0582235184335534
"1195"	"YGL199C"	-0.112853885143589
"1196"	"YGL202W"	-0.546723195681125
"1197"	"YGL205W"	0.200462610959529
"1198"	"YGL208W"	-0.0217981271005075
"1199"	"YGL209W"	0.121005078571931
"1200"	"YGL210W"	-0.0537100237056891
"1201"	"YGL211W"	-0.426239318673016
"1202"	"YGL212W"	0.0153025835391213
"1203"	"YGL213C"	0.322961557685013
"1204"	"YGL214W"	-0.26089457095275
"1205"	"YGL215W"	0.362166714066581
"1206"	"YGL216W"	0.457278041700589
"1207"	"YGL217C"	-0.576496714362219
"1208"	"YGL219C"	-0.118442536058923
"1209"	"YGL221C"	-0.063735978664569
"1210"	"YGL222C"	0.119652118564258
"1211"	"YGL224C"	-0.778599695263859
"1212"	"YGL226C-A"	-0.013036545141421
"1213"	"YGL228W"	0.189704573124345
"1214"	"YGL230C"	0.128434524101373
"1215"	"YGL231C"	-0.0900607161828243
"1216"	"YGL232W"	0.0771224678447388
"1217"	"YGL234W"	0.460027778859382
"1218"	"YGL235W"	0.129508927856984
"1219"	"YGL237C"	-0.135199637144722
"1220"	"YGL241W"	-0.135962766004028
"1221"	"YGL242C"	-0.123003190410644
"1222"	"YGL243W"	0.173450259817199
"1223"	"YGL244W"	-0.0239624924187576
"1224"	"YGL248W"	-0.147071630964137
"1225"	"YGL249W"	0.168788402848599
"1226"	"YGL250W"	1.53052407097938
"1227"	"YGL251C"	0.14154611708965
"1228"	"YGL252C"	-0.261852587661049
"1229"	"YGL253W"	-0.55282034616902
"1230"	"YGL254W"	-0.0994355461789149
"1231"	"YGL255W"	0.444991304249051
"1232"	"YGL256W"	0.0793076897300447
"1233"	"YGL257C"	0.182066605978214
"1234"	"YGL258W"	0.417257704064682
"1235"	"YGL259W"	-0.00659238919382158
"1236"	"YGL260W"	0.605914175516611
"1237"	"YGL261C"	0.509831230825409
"1238"	"YGL262W"	-0.339762906010889
"1239"	"YGL263W"	-0.110742486143198
"1240"	"YGR001C"	0.736662681070816
"1241"	"YGR003W"	-0.338912019703245
"1242"	"YGR004W"	0.795380798587111
"1243"	"YGR007W"	-3.14118686943532
"1244"	"YGR008C"	0.0786815027705829
"1245"	"YGR010W"	0.0203448908356657
"1246"	"YGR011W"	-0.0990869833156372
"1247"	"YGR012W"	0.199614414541506
"1248"	"YGR014W"	-0.935037015873707
"1249"	"YGR015C"	-0.0580982253933132
"1250"	"YGR016W"	0.275705277162143
"1251"	"YGR017W"	0.0358431491024476
"1252"	"YGR018C"	0.030716195580322
"1253"	"YGR019W"	-0.0632647171389368
"1254"	"YGR021W"	-0.207648715660829
"1255"	"YGR022C"	1.3803999973284
"1256"	"YGR023W"	0.515997882474531
"1257"	"YGR025W"	0.162354435495877
"1258"	"YGR026W"	-0.182890518499738
"1259"	"YGR028W"	0.0613071938281191
"1260"	"YGR031W"	-0.00207265795660958
"1261"	"YGR032W"	1.42568689593035
"1262"	"YGR033C"	-0.0353839711673606
"1263"	"YGR034W"	0.0289049045506995
"1264"	"YGR035C"	-0.0501530002352434
"1265"	"YGR037C"	0.0288307057599555
"1266"	"YGR038W"	-0.0737381699440695
"1267"	"YGR040W"	0.676919863124395
"1268"	"YGR042W"	0.309974280608246
"1269"	"YGR043C"	0.81331975640246
"1270"	"YGR044C"	0.456363059107449
"1271"	"YGR045C"	0.33867297043643
"1272"	"YGR049W"	-1.13061345548833
"1273"	"YGR050C"	0.199344038932676
"1274"	"YGR051C"	-0.17577399259718
"1275"	"YGR053C"	-0.062912610976136
"1276"	"YGR055W"	1.38385999669967
"1277"	"YGR058W"	0.310752246998444
"1278"	"YGR059W"	0.0959335861360461
"1279"	"YGR061C"	0.492033907860307
"1280"	"YGR066C"	0.11742309568447
"1281"	"YGR067C"	-0.0884651304837462
"1282"	"YGR068C"	-1.36744945043013
"1283"	"YGR069W"	0.645796443967494
"1284"	"YGR070W"	-0.613127595031915
"1285"	"YGR071C"	-0.197499066937877
"1286"	"YGR072W"	0.241414071812186
"1287"	"YGR077C"	-0.112175260002339
"1288"	"YGR078C"	-0.805686621761469
"1289"	"YGR079W"	0.166153573749883
"1290"	"YGR080W"	0.261428390520597
"1291"	"YGR084C"	-0.212577204248124
"1292"	"YGR085C"	0.269041912665015
"1293"	"YGR086C"	-0.72992264320288
"1294"	"YGR087C"	0.807698601135701
"1295"	"YGR088W"	0.263819995935555
"1296"	"YGR089W"	1.22960916344683
"1297"	"YGR092W"	-1.97127571912277
"1298"	"YGR093W"	0.686291197626473
"1299"	"YGR096W"	1.10617787025166
"1300"	"YGR097W"	0.31157002791417
"1301"	"YGR100W"	0.306865750062498
"1302"	"YGR101W"	1.3575891989777
"1303"	"YGR105W"	-2.3279573932652
"1304"	"YGR106C"	0.0525641028832465
"1305"	"YGR107W"	0.0271631498882397
"1306"	"YGR108W"	0.125225117132226
"1307"	"YGR109C"	0.248159920174956
"1308"	"YGR111W"	0.0734174191132085
"1309"	"YGR117C"	0.0210481954161167
"1310"	"YGR118W"	-0.0745549534981523
"1311"	"YGR121C"	0.0300853778804601
"1312"	"YGR122C-A"	0.0232498762741932
"1313"	"YGR122W"	-1.01933651856072
"1314"	"YGR123C"	0.409665586342264
"1315"	"YGR125W"	0.271048932747357
"1316"	"YGR126W"	0.0789660494643083
"1317"	"YGR127W"	-0.0883915819280864
"1318"	"YGR129W"	0.0651920898376367
"1319"	"YGR130C"	-0.0501129118896876
"1320"	"YGR131W"	0.129732509809276
"1321"	"YGR133W"	0.189345800089075
"1322"	"YGR134W"	-0.0194004320354165
"1323"	"YGR136W"	0.177468407647485
"1324"	"YGR137W"	0.47723750838497
"1325"	"YGR141W"	0.156176729175547
"1326"	"YGR142W"	0.229935010557855
"1327"	"YGR143W"	-0.000415067624114922
"1328"	"YGR144W"	-0.102518749709871
"1329"	"YGR146C"	0.0622361842538163
"1330"	"YGR148C"	0.0792148401506354
"1331"	"YGR149W"	0.516592936478856
"1332"	"YGR151C"	-0.16051965992263
"1333"	"YGR152C"	-0.1724267518936
