"gene"	"Dimethylimidazole24"
"664"	"YDR216W"	-0.290108681639501
"665"	"YDR217C"	-0.833709528438204
"666"	"YDR218C"	0.00610671452584468
"667"	"YDR219C"	0.012134784876688
"668"	"YDR220C"	-0.0557227564782083
"669"	"YDR222W"	0.129519620893551
"670"	"YDR223W"	-0.137832679595837
"671"	"YDR229W"	0.077890715437758
"672"	"YDR233C"	0.122576784426349
"673"	"YDR239C"	0.298248274456873
"674"	"YDR241W"	0.120593099760385
"675"	"YDR242W"	0.132649903112608
"676"	"YDR244W"	-0.038046689433074
"677"	"YDR245W"	-1.08886086723052
"678"	"YDR247W"	0.312287313194254
"679"	"YDR248C"	-0.052734471066243
"680"	"YDR249C"	-0.106563334152175
"681"	"YDR250C"	-0.0592409731162829
"682"	"YDR251W"	0.0408359737532246
"683"	"YDR252W"	0.290694142674527
"684"	"YDR253C"	-0.0174170887113574
"685"	"YDR254W"	0.0481006807112613
"686"	"YDR255C"	0.252633080298388
"687"	"YDR256C"	0.22549157498977
"688"	"YDR257C"	0.164480278351429
"689"	"YDR258C"	0.249359373940291
"690"	"YDR259C"	0.110229757698339
"691"	"YDR260C"	-1.46653661038424
"692"	"YDR261C"	0.253087620051755
"693"	"YDR262W"	0.274413281630376
"694"	"YDR263C"	0.141827319716789
"695"	"YDR265W"	-0.209469966035197
"696"	"YDR266C"	-0.315946896285696
"697"	"YDR269C"	-0.0067539289163508
"698"	"YDR272W"	-0.00677103105668696
"699"	"YDR273W"	0.176716179470721
"700"	"YDR275W"	0.127533462613123
"701"	"YDR276C"	-0.758858184881036
"702"	"YDR277C"	0.0641504927565184
"703"	"YDR278C"	-0.000700655601166406
"704"	"YDR281C"	-0.0147020285420921
"705"	"YDR285W"	-0.224465766657927
"706"	"YDR289C"	0.01992794427533
"707"	"YDR290W"	0.0845461830117157
"708"	"YDR291W"	-0.0133981603699723
"709"	"YDR293C"	0.346778743535765
"710"	"YDR294C"	0.501137345755366
"711"	"YDR297W"	0.0286977005736294
"712"	"YDR304C"	0.067603462980288
"713"	"YDR305C"	0.11691879771308
"714"	"YDR306C"	-0.0955753067992506
"715"	"YDR307W"	0.253516438625571
"716"	"YDR309C"	-0.0397003435662001
"717"	"YDR310C"	0.00758352510086642
"718"	"YDR312W"	0.136576269646426
"719"	"YDR313C"	0.14018091543
"720"	"YDR314C"	0.0957114351581354
"721"	"YDR316W"	0.12060016077862
"722"	"YDR317W"	0.0874724953551507
"723"	"YDR319C"	0.200092871413294
"724"	"YDR320C"	0.136047268300893
"725"	"YDR321W"	-0.0298013080631042
"726"	"YDR326C"	-0.0484237856587571
"727"	"YDR329C"	0.118306748444981
"728"	"YDR330W"	0.138069617130642
"729"	"YDR333C"	0.145398197531102
"730"	"YDR334W"	0.045021680470604
"731"	"YDR335W"	0.0583480148840036
"732"	"YDR336W"	-0.279136444683051
"733"	"YDR338C"	0.109455685373753
"734"	"YDR340W"	-0.164196515532338
"735"	"YDR344C"	0.0538957598573117
"736"	"YDR345C"	-0.0563865848257465
"737"	"YDR346C"	-0.427130806926308
"738"	"YDR349C"	-0.0208530296126757
"739"	"YDR351W"	0.0481248830804646
"740"	"YDR352W"	0.0719704339775327
"741"	"YDR354W"	0.0651112490620542
"742"	"YDR358W"	-0.161866900436144
"743"	"YDR359C"	0.753836538931618
"744"	"YDR360W"	0.170645619427694
"745"	"YDR363W"	-0.220747797966358
"746"	"YDR368W"	-0.080783543130344
"747"	"YDR370C"	-0.021375166495867
"748"	"YDR371W"	-0.00233446573709929
"749"	"YDR372C"	0.242551217235525
"750"	"YDR375C"	0.0224769596223074
"751"	"YDR378C"	0.673532666871268
"752"	"YDR383C"	0.202943989052161
"753"	"YDR385W"	-1.95600325315106
"754"	"YDR386W"	0.145727045502457
"755"	"YDR388W"	0.0351109743351031
"756"	"YDR389W"	-1.37137731958343
"757"	"YDR393W"	-0.854814849331836
"758"	"YDR395W"	-0.0633668115519422
"759"	"YDR400W"	-0.0645901789160407
"760"	"YDR402C"	-0.0665364845756266
"761"	"YDR403W"	-0.112526012346011
"762"	"YDR406W"	0.143549217305325
"763"	"YDR408C"	-0.0570821836561755
"764"	"YDR409W"	-0.0479104068053814
"765"	"YDR411C"	-0.116623662627144
"766"	"YDR414C"	-0.0513992718897886
"767"	"YDR415C"	0.225770557005195
"768"	"YDR421W"	-0.191242031124247
"769"	"YDR423C"	-0.0987327830600326
"770"	"YDR424C"	-0.0200455942671531
"771"	"YDR425W"	0.0899540362597213
"772"	"YDR426C"	0.14950144779393
"773"	"YDR428C"	-0.0853931623390646
"774"	"YDR430C"	0.0087859993729618
"775"	"YDR431W"	0.0283599193006093
"776"	"YDR435C"	-0.0683102503758459
"777"	"YDR436W"	-0.0115068773853014
"778"	"YDR440W"	-0.441996746907238
"779"	"YDR441C"	0.0351352896816427
"780"	"YDR445C"	-0.00360728869874137
"781"	"YDR451C"	-0.0163928607833244
"782"	"YDR452W"	0.417521873043113
"783"	"YDR455C"	0.1834571340512
"784"	"YDR458C"	0.0153456125081186
"785"	"YDR459C"	0.209455108063304
"786"	"YDR461W"	-0.0633341239377741
"787"	"YDR463W"	-0.0392895994465815
"788"	"YDR465C"	-0.0856451037296151
"789"	"YDR467C"	-1.60898511300409
"790"	"YDR474C"	-0.0772209440030077
"791"	"YDR475C"	-0.0176932133235315
"792"	"YDR476C"	-0.0980989924565383
"793"	"YDR477W"	-0.489564230695722
"794"	"YDR479C"	0.261345565762024
"795"	"YDR480W"	0.135896796261578
"796"	"YDR481C"	-0.167392348100259
"797"	"YDR482C"	-0.158696189056313
"798"	"YDR483W"	-0.0785484124135122
"799"	"YDR485C"	0.30079150119139
"800"	"YDR486C"	-0.00560115868068912
"801"	"YDR488C"	0.230251612174114
"802"	"YDR490C"	-0.203546984542407
"803"	"YDR491C"	-0.181625595963254
"804"	"YDR492W"	0.0481584873443467
"805"	"YDR493W"	-0.102987937732092
"806"	"YDR497C"	-0.349742343816418
"807"	"YDR501W"	0.140124552047957
"808"	"YDR502C"	0.0486136623379104
"809"	"YDR503C"	0.406356625965019
"810"	"YDR504C"	-0.0568899879452422
"811"	"YDR505C"	-0.160603843953862
"812"	"YDR508C"	0.0332233685269508
"813"	"YDR509W"	-0.17952108322192
"814"	"YDR511W"	0.125767780162758
"815"	"YDR512C"	-0.0824856682230071
"816"	"YDR513W"	-1.81498084834346e-05
"817"	"YDR514C"	-0.892116884440407
"818"	"YDR515W"	-0.104850051748813
"819"	"YDR516C"	0.201122799633992
"820"	"YDR517W"	-0.120926075502589
"821"	"YDR519W"	0.0257366877715047
"822"	"YDR520C"	-0.138488224355229
"823"	"YDR522C"	-0.100834197677123
"824"	"YDR524C"	0.0465769783362827
"825"	"YDR525W-A"	-0.379920394543187
"826"	"YDR525W"	0.0590000896010636
"827"	"YDR528W"	-0.0332362316356586
"828"	"YDR530C"	0.0763665267378126
"829"	"YDR533C"	-0.12501263707202
"830"	"YDR534C"	0.0432342486692003
"831"	"YDR535C"	0.113305694128507
"832"	"YDR536W"	-0.14040398867282
"833"	"YDR537C"	-0.0746989116019658
"834"	"YDR538W"	-0.0929835701732052
"835"	"YDR539W"	-0.134463724801485
"836"	"YDR540C"	0.116987167800936
"837"	"YDR541C"	-0.0571281825675424
"838"	"YEL001C"	0.29604420632878
"839"	"YEL003W"	-0.0875846064805139
"840"	"YEL004W"	-0.170798880275422
"841"	"YEL005C"	0.144375140411906
"842"	"YEL006W"	-0.0309116539660575
"843"	"YEL007W"	0.0680180685745545
"844"	"YEL008W"	0.132274973711472
"845"	"YEL010W"	-0.331029741545548
"846"	"YEL011W"	-0.189262441058607
"847"	"YEL012W"	-0.134616986427299
"848"	"YEL013W"	0.0114178904034511
"849"	"YEL014C"	-0.0370232352667063
"850"	"YEL015W"	-0.0655048975021136
"851"	"YEL016C"	0.0587556493778582
"852"	"YEL017C-A"	-0.000560923825552543
"853"	"YEL017W"	0.000574349531797469
"854"	"YEL020C"	-0.0248482510039665
"855"	"YEL023C"	-0.0133311655644404
"856"	"YEL025C"	0.080892719047862
"857"	"YEL028W"	-0.0438506607682192
"858"	"YEL031W"	-1.09884260541339
"859"	"YEL033W"	-0.0162785719665416
"860"	"YEL037C"	0.0130632561100536
"861"	"YEL038W"	-0.183958072257431
"862"	"YEL039C"	-0.213305186171289
"863"	"YEL042W"	-0.117153307398573
"864"	"YEL043W"	-0.0800897662919956
"865"	"YEL047C"	0.0989537142930207
"866"	"YEL048C"	0.0290623130037057
"867"	"YEL049W"	0.0916870156000731
"868"	"YEL052W"	0.149429885840217
"869"	"YEL053C"	0.0988991262451456
"870"	"YEL056W"	-0.0803739234553803
"871"	"YEL059W"	-0.0242295141648808
"872"	"YEL061C"	0.0118317478092175
"873"	"YEL063C"	-0.0587362137147706
"874"	"YEL065W"	-0.187810960620174
"875"	"YEL066W"	0.155003653918046
"876"	"YEL067C"	-0.143639109931485
"877"	"YEL068C"	-0.0300740884254419
"878"	"YEL071W"	0.0618947657448107
"879"	"YER001W"	-0.0473422329721569
"880"	"YER005W"	0.131647275131135
"881"	"YER007C-A"	0.128997812462964
"882"	"YER007W"	0.069475609883012
"883"	"YER010C"	0.214997242010016
"884"	"YER011W"	-0.477805359274336
"885"	"YER016W"	0.276481185207314
"886"	"YER019C-A"	-0.0758095797527344
"887"	"YER019W"	-0.0710804215501835
"888"	"YER020W"	-0.101741330764949
"889"	"YER024W"	-0.0774847592471556
"890"	"YER027C"	-0.0115817739422932
"891"	"YER028C"	0.226204176532054
"892"	"YER030W"	-0.0105040378932922
"893"	"YER032W"	0.0537780723172565
"894"	"YER033C"	0.873283698042267
"895"	"YER034W"	-0.0473897435165953
"896"	"YER035W"	0.132247172230038
"897"	"YER038W-A"	-0.0298977121220322
"898"	"YER039C-A"	-0.00242737060723872
"899"	"YER041W"	-0.151187831410866
"900"	"YER042W"	0.258312324301082
"901"	"YER045C"	0.0600000846127601
"902"	"YER046W-A"	-0.50872519644129
"903"	"YER046W"	0.34071885016118
"904"	"YER047C"	0.288387112047173
"905"	"YER048C"	-0.0583573477263164
"906"	"YER052C"	0.958635459535995
"907"	"YER053C"	-0.00175174769024529
"908"	"YER054C"	0.135336938628441
"909"	"YER056C-A"	0.122983044757655
"910"	"YER056C"	-0.229211310724329
"911"	"YER057C"	0.0803257142325811
"912"	"YER059W"	0.151910657850234
"913"	"YER060W-A"	0.170322114628091
"914"	"YER060W"	-0.0749918512004685
"915"	"YER062C"	-0.263825546045476
"916"	"YER063W"	-0.0277670498110039
"917"	"YER064C"	0.0435554603386798
"918"	"YER065C"	0.0298357670955414
"919"	"YER066C-A"	-0.25487390659745
"920"	"YER066W"	-0.15163395559302
"921"	"YER067C-A"	-0.0812477028159534
"922"	"YER067W"	0.148195230407857
"923"	"YER071C"	-0.155499186855272
"924"	"YER072W"	0.144088464232071
"925"	"YER073W"	0.0359681774977988
"926"	"YER074W"	-0.0702900365234946
"927"	"YER075C"	0.115752298984767
"928"	"YER078C"	0.209216595154967
"929"	"YER079W"	0.116627059238034
"930"	"YER080W"	0.116803164634581
"931"	"YER081W"	0.222333989486649
"932"	"YER083C"	0.395974305253875
"933"	"YER084W"	-0.0894998777793752
"934"	"YER085C"	0.102927318994813
"935"	"YER087C-A"	0.135884102524829
"936"	"YER088C"	-0.067611769509353
"937"	"YER089C"	0.0177506836403711
"938"	"YER090W"	-0.0131473577085143
"939"	"YER091C-A"	0.0142236908235936
"940"	"YER091C"	0.541553820513769
"941"	"YER092W"	0.121570331630135
"942"	"YER093C-A"	-0.0304645769516983
"943"	"YER095W"	-0.0363355986390708
"944"	"YER096W"	0.219640118256315
"945"	"YER097W"	-0.368036900165419
"946"	"YER098W"	0.0247665177917079
"947"	"YER106W"	-0.102926840352882
"948"	"YER108C"	-0.0620021259251511
"949"	"YER109C"	0.0662799607942112
"950"	"YER111C"	-0.0932061207192512
"951"	"YER113C"	0.0668547771331168
"952"	"YER114C"	0.0584547510641312
"953"	"YER115C"	0.237106356717492
"954"	"YER116C"	-1.07872632982166
"955"	"YER118C"	0.232090506123148
"956"	"YER119C-A"	-0.189186870510788
"957"	"YER119C"	-0.0627401273190731
"958"	"YER120W"	0.222690617283308
"959"	"YER121W"	0.0163614533264562
"960"	"YER123W"	0.0267742389713138
"961"	"YER124C"	0.00169190338761152
"962"	"YER128W"	-0.000939426590485283
"963"	"YER129W"	0.108321964834325
"964"	"YER130C"	-0.19556783961621
"965"	"YER131W"	-0.0438554530625844
"966"	"YER132C"	0.196796701739732
"967"	"YER134C"	0.179583568965932
"968"	"YER135C"	0.0789065352503925
"969"	"YER137C"	0.0643055788427098
"970"	"YER139C"	0.0942479831212379
"971"	"YER140W"	-0.00724292784669708
"972"	"YER142C"	0.031669624667291
"973"	"YER143W"	-0.186275068429731
"974"	"YER144C"	-0.0527051787738031
"975"	"YER145C"	0.0601809074534492
"976"	"YER149C"	0.0489061570217433
"977"	"YER150W"	-0.0327929404140812
"978"	"YER151C"	-0.158976707373621
"979"	"YER152C"	-0.000479703204764107
"980"	"YER153C"	-0.0345266430005354
"981"	"YER155C"	-0.424396400942201
"982"	"YER156C"	-0.290289096793159
"983"	"YER158C"	0.054265331316893
"984"	"YER161C"	0.15858168245572
"985"	"YER162C"	-0.0444252936181336
"986"	"YER163C"	0.0177076419413617
"987"	"YER164W"	0.0233984315519545
"988"	"YER166W"	-0.0571087018752594
"989"	"YER167W"	-0.0125454362513355
"990"	"YER170W"	-0.138146563263255
"991"	"YER173W"	0.447184904301724
"992"	"YER174C"	-0.160657495375994
"993"	"YER175C"	-0.099052008965838
"994"	"YER176W"	0.11930405690109
"995"	"YER177W"	0.213344468772867
"996"	"YER178W"	-0.487886599955818
"997"	"YER179W"	-0.0298259572482648
"998"	"YER180C"	-0.00782549590634031
"999"	"YER181C"	-0.19812729257876
"1000"	"YER182W"	-0.0476434765707577
"1001"	"YER183C"	0.12756742304562
"1002"	"YER184C"	-0.049045158703987
"1003"	"YER185W"	-0.144666354727953
"1004"	"YER186C"	-0.173203402970993
"1005"	"YER187W"	0.0670570394740359
"1006"	"YER188W"	-0.0450529482793987
"1007"	"YFL001W"	-1.28436654360056
"1008"	"YFL003C"	-0.0397101647553839
"1009"	"YFL004W"	-0.0316688796108682
"1010"	"YFL006W"	0.00255193206695774
"1011"	"YFL007W"	-0.229239584670164
"1012"	"YFL010C"	-0.241526271290456
"1013"	"YFL010W-A"	-0.0807683583259354
"1014"	"YFL011W"	0.06244211002097
"1015"	"YFL012W"	-0.0178055229350883
"1016"	"YFL013C"	0.170499479690784
"1017"	"YFL013W-A"	-0.214442320389517
"1018"	"YFL014W"	-0.114868335607182
"1019"	"YFL015C"	-0.0577905663495703
"1020"	"YFL018C"	-0.108046974278705
"1021"	"YFL019C"	-0.149994943054322
"1022"	"YFL021W"	0.0790104824011998
"1023"	"YFL025C"	-0.195627804060266
"1024"	"YFL027C"	0.0197713846636404
"1025"	"YFL028C"	-0.343957859947065
"1026"	"YFL030W"	-0.0639440552753118
"1027"	"YFL031W"	-0.194834740550238
"1028"	"YFL032W"	-0.26223933224904
"1029"	"YFL033C"	0.0782769345963407
"1030"	"YFL034W"	-0.0363493921948978
"1031"	"YFL035C-B"	-0.0583541309294048
"1032"	"YFL040W"	0.058827432733497
"1033"	"YFL041W"	-0.0320796564943578
"1034"	"YFL042C"	-0.113584923295148
"1035"	"YFL043C"	-0.0650423226824608
"1036"	"YFL044C"	0.000220587097191112
"1037"	"YFL046W"	-0.0566649990500453
"1038"	"YFL047W"	-0.161319782804211
"1039"	"YFL048C"	-0.121035817139521
"1040"	"YFL049W"	-0.0763175213541289
"1041"	"YFL050C"	-0.38658991519859
"1042"	"YFL051C"	-0.0147740978413647
"1043"	"YFL052W"	-0.146480804606083
"1044"	"YFL053W"	-0.0914010944724826
"1045"	"YFL054C"	0.0762781459793479
"1046"	"YFL055W"	0.110493233144088
"1047"	"YFL056C"	0.268512951687505
"1048"	"YFL063W"	-0.00881269925755932
"1049"	"YFR006W"	0.0236433883940728
"1050"	"YFR007W"	-0.201621780582754
"1051"	"YFR008W"	-0.0259809222302687
"1052"	"YFR009W"	0.110350925871123
"1053"	"YFR010W"	-0.0111572680480343
"1054"	"YFR011C"	-0.189255005399329
"1055"	"YFR012W"	0.167087379809604
"1056"	"YFR013W"	-0.105757141048931
"1057"	"YFR014C"	0.0206917165929396
"1058"	"YFR016C"	-0.188999662874782
"1059"	"YFR017C"	-0.0743973400498794
"1060"	"YFR018C"	-0.0295237426385634
"1061"	"YFR021W"	0.182606746374265
"1062"	"YFR022W"	-0.0810404552856502
"1063"	"YFR023W"	0.138797540182228
"1064"	"YFR024C-A"	-0.308305193592814
"1065"	"YFR024C"	0.0584863336503851
"1066"	"YFR026C"	-0.11105912949726
"1067"	"YFR031C-A"	0.267671626834591
"1068"	"YFR032C-A"	0.0618778530015849
"1069"	"YFR032C"	0.200258977066835
"1070"	"YFR033C"	-0.0235654477465512
"1071"	"YFR034C"	-0.553544451066701
"1072"	"YFR038W"	-0.0165683454827553
"1073"	"YFR039C"	-0.0597530221301915
"1074"	"YFR040W"	-0.0727578234299157
"1075"	"YFR041C"	-0.0662175227460533
"1076"	"YFR044C"	0.0563609873504389
"1077"	"YFR045W"	-0.241406136802675
"1078"	"YFR046C"	-0.33398167028343
"1079"	"YFR047C"	0.150809863448444
"1080"	"YFR048W"	0.627440850865731
"1081"	"YFR053C"	0.0192322967044746
"1082"	"YFR054C"	0.0602913401351207
"1083"	"YFR056C"	0.0380387105410217
"1084"	"YGL002W"	-0.0726487268070266
"1085"	"YGL004C"	-0.598739818732863
"1086"	"YGL005C"	-0.549499358922162
"1087"	"YGL006W"	0.169020762472529
"1088"	"YGL007W"	0.0599527739017842
"1089"	"YGL009C"	-0.638024557505825
"1090"	"YGL010W"	-1.21141250599313
"1091"	"YGL015C"	0.0945146696844427
"1092"	"YGL016W"	-0.214013743783122
"1093"	"YGL017W"	-0.739441302239941
"1094"	"YGL019W"	-2.75617579276932
"1095"	"YGL020C"	0.0157556331138668
"1096"	"YGL021W"	-0.0221230843708051
"1097"	"YGL023C"	0.126695070564699
"1098"	"YGL027C"	0.1695962777594
"1099"	"YGL028C"	-0.374252943302004
"1100"	"YGL029W"	0.203651472394592
"1101"	"YGL031C"	-0.117114646106471
"1102"	"YGL032C"	0.000540511391543317
"1103"	"YGL035C"	0.0983642216152198
"1104"	"YGL036W"	-0.374857229624751
"1105"	"YGL037C"	0.0364302138725817
"1106"	"YGL039W"	0.028178537916723
"1107"	"YGL043W"	0.324027467398487
"1108"	"YGL045W"	-0.230332106208702
"1109"	"YGL046W"	-0.0404743450963412
"1110"	"YGL049C"	-0.0935353414094269
"1111"	"YGL050W"	0.0900093418991577
"1112"	"YGL051W"	-0.136778816348782
"1113"	"YGL053W"	0.0565635325905719
"1114"	"YGL054C"	-0.224087423866642
"1115"	"YGL056C"	-0.0412301750097067
"1116"	"YGL057C"	0.14916582904289
"1117"	"YGL059W"	0.111908108314093
"1118"	"YGL060W"	-0.126322508348327
"1119"	"YGL062W"	0.0314582506214202
"1120"	"YGL063W"	0.0128385177743781
"1121"	"YGL066W"	-0.136064770544789
"1122"	"YGL067W"	0.136182740403948
"1123"	"YGL077C"	-0.321527913669501
"1124"	"YGL078C"	-0.170015362473439
"1125"	"YGL079W"	0.245984459548412
"1126"	"YGL080W"	-0.138097800043168
"1127"	"YGL081W"	0.341422152826141
"1128"	"YGL082W"	0.232586744744929
"1129"	"YGL083W"	-0.0606660427138227
"1130"	"YGL084C"	-0.327932563934143
"1131"	"YGL085W"	0.160684190574414
"1132"	"YGL086W"	-0.0142266381901339
"1133"	"YGL087C"	-0.0480526866672883
"1134"	"YGL089C"	0.0750323839290072
"1135"	"YGL090W"	0.166355772776672
"1136"	"YGL094C"	0.0393412102072927
"1137"	"YGL096W"	0.232374981281891
"1138"	"YGL101W"	-0.324723347018216
"1139"	"YGL105W"	-0.171158721613724
"1140"	"YGL108C"	-0.0122827446294537
"1141"	"YGL109W"	-0.112755755224386
"1142"	"YGL110C"	0.0951539054643765
"1143"	"YGL114W"	-0.0542250517467284
"1144"	"YGL115W"	-0.389642022091057
"1145"	"YGL117W"	-0.0914232204100209
"1146"	"YGL121C"	0.1583456496456
"1147"	"YGL124C"	-0.280095380804984
"1148"	"YGL125W"	-0.892116884440407
"1149"	"YGL126W"	0.245064342414886
"1150"	"YGL131C"	-0.0135866213099383
"1151"	"YGL132W"	-0.193517686521165
"1152"	"YGL136C"	-0.0796895187296555
"1153"	"YGL138C"	-0.248559915717757
"1154"	"YGL139W"	-0.0782927610914391
"1155"	"YGL140C"	-0.0617749966078124
"1156"	"YGL141W"	0.0961249544243913
"1157"	"YGL144C"	0.0223781598527142
"1158"	"YGL146C"	-0.386827411080078
"1159"	"YGL147C"	-0.0628230658323796
"1160"	"YGL148W"	-0.163375470209751
"1161"	"YGL149W"	0.152322678645873
"1162"	"YGL151W"	0.0168216524152444
"1163"	"YGL152C"	0.0815969917565654
"1164"	"YGL153W"	-0.222046924486906
"1165"	"YGL154C"	-0.85301313774459
"1166"	"YGL156W"	-0.136564618021606
"1167"	"YGL157W"	0.146306212696902
"1168"	"YGL158W"	0.224180581723087
"1169"	"YGL159W"	-0.143868818572259
"1170"	"YGL160W"	-0.0515164250687329
"1171"	"YGL161C"	0.0939347050434621
"1172"	"YGL162W"	-0.0378643021262302
"1173"	"YGL163C"	0.216565421541912
"1174"	"YGL164C"	-0.135727297912997
"1175"	"YGL165C"	0.12491522816845
"1176"	"YGL166W"	0.00803715944710206
"1177"	"YGL167C"	-0.675327165334169
"1178"	"YGL170C"	0.0544891432474368
"1179"	"YGL173C"	0.0770517937768552
"1180"	"YGL175C"	-0.236589256722182
"1181"	"YGL177W"	-0.0427875266084417
"1182"	"YGL179C"	-0.120999514041655
"1183"	"YGL180W"	-0.0130716071929895
"1184"	"YGL181W"	0.200639886770477
"1185"	"YGL194C"	0.141509516684993
"1186"	"YGL195W"	-0.0840160998458086
"1187"	"YGL196W"	0.131686001279367
"1188"	"YGL197W"	0.301494215785286
"1189"	"YGL198W"	-0.420124102980119
"1190"	"YGL199C"	0.114157218639556
"1191"	"YGL202W"	0.0740128254062928
"1192"	"YGL205W"	-0.0905232774665561
"1193"	"YGL208W"	0.0149226629337392
"1194"	"YGL209W"	-0.113008211786749
"1195"	"YGL210W"	-0.154749599415368
"1196"	"YGL211W"	0.0206267457161322
"1197"	"YGL212W"	-0.180082128956483
"1198"	"YGL213C"	-0.0987614993310933
"1199"	"YGL214W"	-0.035310411674293
"1200"	"YGL215W"	0.0246151618773102
"1201"	"YGL216W"	-0.125467671710699
"1202"	"YGL217C"	-0.129996699679152
"1203"	"YGL219C"	0.15235677396472
"1204"	"YGL221C"	-0.0338655609835637
"1205"	"YGL222C"	-0.15206717480493
"1206"	"YGL224C"	-0.0783560736600073
"1207"	"YGL226C-A"	-0.0902040727413287
"1208"	"YGL226W"	3.06727240361194
"1209"	"YGL228W"	-0.232491315238142
"1210"	"YGL230C"	0.0520796924218094
"1211"	"YGL231C"	-0.0595343434555872
"1212"	"YGL232W"	-0.0454229141630709
"1213"	"YGL234W"	-0.0331977141726605
"1214"	"YGL235W"	-0.0107789508353069
"1215"	"YGL237C"	-0.0691640291186759
"1216"	"YGL241W"	-0.0502300912276871
"1217"	"YGL242C"	-0.236066081520766
"1218"	"YGL243W"	-0.0893054572226291
"1219"	"YGL244W"	-0.0728341107287327
"1220"	"YGL248W"	-0.102751512019413
"1221"	"YGL249W"	0.0170673023106782
"1222"	"YGL250W"	1.06600934806357
"1223"	"YGL251C"	0.0397402551158978
"1224"	"YGL252C"	-0.176005122162668
"1225"	"YGL253W"	0.115770577304452
"1226"	"YGL254W"	0.0571405384613123
"1227"	"YGL255W"	0.338936578504517
"1228"	"YGL256W"	-0.00848795996222186
"1229"	"YGL257C"	-0.120694932025029
"1230"	"YGL258W"	-0.0037338147734855
"1231"	"YGL259W"	0.0984674949657226
"1232"	"YGL260W"	-0.215669859178902
"1233"	"YGL261C"	-0.148808178066146
"1234"	"YGL262W"	-0.0737047331607261
"1235"	"YGL263W"	-0.09974275095969
"1236"	"YGR001C"	-0.288243460573581
"1237"	"YGR003W"	-0.0161797499019009
"1238"	"YGR004W"	-0.0183827979453904
"1239"	"YGR008C"	-0.0426377295326484
"1240"	"YGR010W"	-0.0829093648617529
"1241"	"YGR011W"	-0.0107921087354037
"1242"	"YGR012W"	0.101072396161117
"1243"	"YGR014W"	0.359475558610897
"1244"	"YGR015C"	-0.127671493021238
"1245"	"YGR016W"	-0.0261327701642197
"1246"	"YGR017W"	0.048430668949439
"1247"	"YGR018C"	0.151951364697277
"1248"	"YGR019W"	0.0257857518967482
"1249"	"YGR021W"	-0.00592054533146373
"1250"	"YGR022C"	-0.957369670856742
"1251"	"YGR023W"	0.219051204971332
"1252"	"YGR025W"	-0.036509944489728
"1253"	"YGR026W"	0.125297910926427
"1254"	"YGR028W"	-0.114937840533724
"1255"	"YGR031W"	-0.0569278888359329
"1256"	"YGR032W"	-0.857136094261923
"1257"	"YGR033C"	0.0114635588239059
"1258"	"YGR034W"	0.0578582002522774
"1259"	"YGR035C"	-0.0928387857933701
"1260"	"YGR037C"	0.0760250538452667
"1261"	"YGR038W"	-0.0148042129581021
"1262"	"YGR040W"	-0.212680832564106
"1263"	"YGR042W"	-0.0919872166707897
"1264"	"YGR043C"	-1.60898511300409
"1265"	"YGR044C"	-0.028838049011754
"1266"	"YGR045C"	-0.0854857697170306
"1267"	"YGR049W"	-0.0866993510177092
"1268"	"YGR050C"	0.0512003131432718
"1269"	"YGR051C"	0.222862585350202
"1270"	"YGR052W"	-1.46653661038424
"1271"	"YGR053C"	0.069452136111645
"1272"	"YGR055W"	-0.377066531379258
"1273"	"YGR058W"	0.116462019186875
"1274"	"YGR059W"	-0.568926383904637
"1275"	"YGR061C"	-0.111953572776093
"1276"	"YGR066C"	0.0257575608973411
"1277"	"YGR067C"	0.0544696085574395
"1278"	"YGR068C"	0.0835633428401517
"1279"	"YGR069W"	-0.267784305091176
"1280"	"YGR070W"	-1.64514356496201
"1281"	"YGR071C"	0.246016140232164
"1282"	"YGR072W"	-0.0530178471047073
"1283"	"YGR077C"	-0.215041433166093
"1284"	"YGR078C"	0.238730693719107
"1285"	"YGR079W"	0.14663442488745
"1286"	"YGR080W"	0.00233619457386001
"1287"	"YGR084C"	0.172544272643386
"1288"	"YGR085C"	-0.130816167413445
"1289"	"YGR086C"	0.127746543147665
"1290"	"YGR087C"	0.0492744355939165
"1291"	"YGR088W"	0.216087338958937
"1292"	"YGR089W"	-0.139628478652216
"1293"	"YGR092W"	-0.0242655329985008
"1294"	"YGR093W"	0.146383704683456
"1295"	"YGR096W"	-0.892116884440407
"1296"	"YGR097W"	0.0139442750685644
"1297"	"YGR100W"	-0.0111482539862402
"1298"	"YGR101W"	-1.22729235476762
"1299"	"YGR106C"	-0.132891911999113
"1300"	"YGR107W"	0.118713935082718
"1301"	"YGR108W"	0.0345609895703117
"1302"	"YGR109C"	0.00818063202471794
"1303"	"YGR111W"	-0.135910165961873
"1304"	"YGR117C"	0.0829105471491374
"1305"	"YGR118W"	0.110025751451739
"1306"	"YGR121C"	0.141909828173067
"1307"	"YGR122C-A"	0.130746678949563
"1308"	"YGR122W"	0.702282852405876
"1309"	"YGR123C"	-0.0285934940411654
"1310"	"YGR125W"	-0.0172293193298344
"1311"	"YGR126W"	-0.0111765614065775
"1312"	"YGR127W"	0.0925634926660366
"1313"	"YGR129W"	0.269708276299776
"1314"	"YGR130C"	-0.0121028400351726
"1315"	"YGR131W"	0.116556926140398
"1316"	"YGR133W"	0.163508406135566
"1317"	"YGR134W"	0.0939070273613486
