"gene"	"HMF5"
"1329"	"YGR163W"	-0.338877601078699
"1330"	"YGR164W"	0.574140172913247
"1331"	"YGR168C"	0.0119386515557983
"1332"	"YGR169C"	-0.200873470865489
"1333"	"YGR170W"	-0.421740252440727
"1334"	"YGR174C"	-0.153550454431088
"1335"	"YGR177C"	-0.104523585456208
"1336"	"YGR178C"	-0.0216780359079021
"1337"	"YGR181W"	-0.184605334108241
"1338"	"YGR182C"	0.376322942131899
"1339"	"YGR183C"	0.169279772400426
"1340"	"YGR184C"	0.998518452001771
"1341"	"YGR187C"	-0.0562974552060532
"1342"	"YGR188C"	-0.455696786138612
"1343"	"YGR189C"	-0.21218840479333
"1344"	"YGR192C"	-0.161862940311446
"1345"	"YGR193C"	-0.239296771699978
"1346"	"YGR194C"	0.0430009853475466
"1347"	"YGR197C"	0.209539909452155
"1348"	"YGR199W"	-0.114658084352042
"1349"	"YGR200C"	0.0976491686661455
"1350"	"YGR201C"	0.13590196852488
"1351"	"YGR202C"	0.172422649259872
"1352"	"YGR203W"	-0.180601284436566
"1353"	"YGR205W"	-0.228306371569437
"1354"	"YGR206W"	-0.164996832184476
"1355"	"YGR207C"	-0.0477135144024451
"1356"	"YGR208W"	-0.117530763054239
"1357"	"YGR209C"	0.10410654444855
"1358"	"YGR210C"	-0.156202983230647
"1359"	"YGR212W"	-0.284939706787483
"1360"	"YGR213C"	0.261185595920134
"1361"	"YGR214W"	0.0840583448308811
"1362"	"YGR221C"	-0.0379278995882682
"1363"	"YGR223C"	0.24968948563937
"1364"	"YGR224W"	0.363483287713674
"1365"	"YGR225W"	0.192910629767192
"1366"	"YGR226C"	0.054066839961187
"1367"	"YGR227W"	-0.0154217030398327
"1368"	"YGR228W"	0.460625001308047
"1369"	"YGR229C"	0.0365316970132413
"1370"	"YGR230W"	-0.0533239856476726
"1371"	"YGR232W"	-0.0267298101475488
"1372"	"YGR233C"	0.0196791369361158
"1373"	"YGR235C"	0.0643628106893253
"1374"	"YGR236C"	0.190135710919967
"1375"	"YGR237C"	0.0620884596913684
"1376"	"YGR238C"	0.0815131315459175
"1377"	"YGR239C"	0.0905309723976585
"1378"	"YGR241C"	0.0618318909836083
"1379"	"YGR242W"	0.0271240137592106
"1380"	"YGR243W"	-0.090347565512465
"1381"	"YGR244C"	-0.0326933465841442
"1382"	"YGR247W"	0.00898007158674705
"1383"	"YGR249W"	-0.244057322998641
"1384"	"YGR250C"	0.065593333945276
"1385"	"YGR256W"	0.608555997200655
"1386"	"YGR259C"	0.0595272020305539
"1387"	"YGR260W"	0.314155139549661
"1388"	"YGR263C"	-0.227016292121521
"1389"	"YGR266W"	-0.220150622319745
"1390"	"YGR268C"	0.0480631641722557
"1391"	"YGR273C"	-0.10895253805771
"1392"	"YGR275W"	0.16688411058613
"1393"	"YGR276C"	0.10616608990257
"1394"	"YGR279C"	0.330232591739948
"1395"	"YGR281W"	-0.126637404832324
"1396"	"YGR283C"	0.121816829554808
"1397"	"YGR284C"	0.0635204935765494
"1398"	"YGR287C"	0.245788744715333
"1399"	"YGR288W"	0.100887079594437
"1400"	"YGR289C"	1.66097670091504
"1401"	"YGR291C"	0.316487800943713
"1402"	"YGR292W"	0.0676454130784031
"1403"	"YGR295C"	-0.230097595736529
"1404"	"YHL002W"	-0.297593003760857
"1405"	"YHL003C"	-0.0971363085946747
"1406"	"YHL005C"	0.142812398520188
"1407"	"YHL006C"	-0.309049777735871
"1408"	"YHL008C"	0.0232522720545585
"1409"	"YHL009C"	0.127817877030725
"1410"	"YHL010C"	0.164414704152527
"1411"	"YHL012W"	0.176956604054571
"1412"	"YHL013C"	0.109077405558586
"1413"	"YHL014C"	0.0572629081154402
"1414"	"YHL016C"	0.154843155320474
"1415"	"YHL017W"	-0.138135383592013
"1416"	"YHL019C"	0.0580177078687451
"1417"	"YHL020C"	-0.0469589035310678
"1418"	"YHL021C"	0.066875615527339
"1419"	"YHL022C"	0.020106980186122
"1420"	"YHL024W"	0.0838902049092867
"1421"	"YHL025W"	-0.495854548285355
"1422"	"YHL026C"	1.6382217555912
"1423"	"YHL027W"	-0.416391431408437
"1424"	"YHL028W"	0.189139193986705
"1425"	"YHL029C"	-0.664133660581985
"1426"	"YHL030W"	-0.298613345841183
"1427"	"YHL031C"	-0.136590978922487
"1428"	"YHL032C"	-1.00985565943354
"1429"	"YHL033C"	-1.9125847693
"1430"	"YHL034C"	0.0069775749468639
"1431"	"YHL035C"	-0.241505512516368
"1432"	"YHL036W"	0.388848203002299
"1433"	"YHL039W"	-0.164589297241063
"1434"	"YHL040C"	-0.187276207885157
"1435"	"YHL043W"	-0.258771643256939
"1436"	"YHL044W"	1.77478234185241
"1437"	"YHL045W"	0.115669226952016
"1438"	"YHL047C"	-0.0164960232547699
"1439"	"YHR001W-A"	0.0740732119762954
"1440"	"YHR003C"	-0.146364692086707
"1441"	"YHR004C"	0.660960305027873
"1442"	"YHR006W"	-0.152543261343409
"1443"	"YHR009C"	0.281245636275868
"1444"	"YHR014W"	0.21500799692233
"1445"	"YHR016C"	-0.0159434056382229
"1446"	"YHR017W"	0.108705155215633
"1447"	"YHR018C"	-0.071598125419837
"1448"	"YHR021C"	-0.408120085884434
"1449"	"YHR021W-A"	-0.139020186598608
"1450"	"YHR022C"	0.209513260366515
"1451"	"YHR025W"	-0.343636205515544
"1452"	"YHR028C"	-0.248489588755684
"1453"	"YHR031C"	0.264215992626956
"1454"	"YHR032W"	0.117525943719609
"1455"	"YHR033W"	0.199706882634591
"1456"	"YHR034C"	0.36524281898974
"1457"	"YHR035W"	-0.0955233180374013
"1458"	"YHR037W"	-0.242103948967008
"1459"	"YHR039C"	-0.0737712640283719
"1460"	"YHR041C"	-0.578444645954358
"1461"	"YHR043C"	-0.167739734285544
"1462"	"YHR044C"	0.105839096228384
"1463"	"YHR045W"	0.0583399820476867
"1464"	"YHR047C"	0.114560222130512
"1465"	"YHR049C-A"	0.0254363186826223
"1466"	"YHR049W"	-0.0161147712290862
"1467"	"YHR057C"	0.0424561098016443
"1468"	"YHR061C"	0.602325900490117
"1469"	"YHR066W"	-0.0694569167984597
"1470"	"YHR067W"	0.173348360051445
"1471"	"YHR073W"	0.02585059428653
"1472"	"YHR075C"	0.0915074619177433
"1473"	"YHR076W"	-0.301132910254814
"1474"	"YHR077C"	-0.351042125012211
"1475"	"YHR078W"	-0.158180032794536
"1476"	"YHR079C-B"	-0.0920942530279581
"1477"	"YHR079C"	0.2929362542853
"1478"	"YHR080C"	0.129107689156013
"1479"	"YHR081W"	0.335583271869082
"1480"	"YHR082C"	-0.208343101579652
"1481"	"YHR087W"	-0.326340203269913
"1482"	"YHR092C"	-0.13913531990549
"1483"	"YHR093W"	0.379694190043841
"1484"	"YHR094C"	0.236553976231847
"1485"	"YHR095W"	0.304191655166732
"1486"	"YHR096C"	0.330113058480338
"1487"	"YHR097C"	-0.132689585665776
"1488"	"YHR103W"	-0.2044679593119
"1489"	"YHR104W"	0.235619592522907
"1490"	"YHR105W"	-0.033623842684445
"1491"	"YHR106W"	-0.0591440210411707
"1492"	"YHR108W"	-0.124367116542995
"1493"	"YHR109W"	3.62862079624744
"1494"	"YHR110W"	-0.140505241797577
"1495"	"YHR111W"	0.661835294130618
"1496"	"YHR112C"	0.441999076021588
"1497"	"YHR113W"	-0.220133916396616
"1498"	"YHR114W"	-0.0578008919360438
"1499"	"YHR115C"	-0.416195563230583
"1500"	"YHR116W"	-0.100293063983459
"1501"	"YHR121W"	-0.150866765251906
"1502"	"YHR123W"	0.50696955642078
"1503"	"YHR124W"	0.153251878584722
"1504"	"YHR125W"	-0.0706549053635664
"1505"	"YHR126C"	0.159961056051695
"1506"	"YHR127W"	-0.235777930845424
"1507"	"YHR129C"	0.546346739818172
"1508"	"YHR130C"	0.158826202941362
"1509"	"YHR131C"	0.304603237694505
"1510"	"YHR132C"	-0.331026447947492
"1511"	"YHR132W-A"	-0.212309350045375
"1512"	"YHR133C"	-0.17104211107169
"1513"	"YHR134W"	0.0583389138632341
"1514"	"YHR135C"	-0.0724106946774493
"1515"	"YHR136C"	-0.215949989555513
"1516"	"YHR137W"	0.184116327207197
"1517"	"YHR138C"	0.0364111666432159
"1518"	"YHR139C-A"	-0.254621363092344
"1519"	"YHR139C"	-0.16437791125151
"1520"	"YHR140W"	0.0238556210016658
"1521"	"YHR142W"	-0.185596194500648
"1522"	"YHR143W"	0.0916160692754773
"1523"	"YHR150W"	0.251967569757582
"1524"	"YHR151C"	0.0122615424553184
"1525"	"YHR153C"	-0.308310403775947
"1526"	"YHR155W"	-0.123453667361177
"1527"	"YHR156C"	-0.119465243294886
"1528"	"YHR157W"	0.912343629690885
"1529"	"YHR158C"	-0.206901647613668
"1530"	"YHR161C"	0.148532098408789
"1531"	"YHR162W"	-0.0725549846585987
"1532"	"YHR163W"	0.0754794242403635
"1533"	"YHR167W"	1.18821115986079
"1534"	"YHR171W"	0.282236692779841
"1535"	"YHR178W"	-0.094615482219124
"1536"	"YHR179W"	-0.172648998304754
"1537"	"YHR180W"	0.0975040885072461
"1538"	"YHR181W"	-0.0363009142389364
"1539"	"YHR182W"	0.152825906562296
"1540"	"YHR184W"	0.0479348154635566
"1541"	"YHR185C"	-0.144335370530447
"1542"	"YHR189W"	-0.163498018178272
"1543"	"YHR191C"	0.000921906733809509
"1544"	"YHR193C"	-0.36773713082467
"1545"	"YHR195W"	0.431679730949038
"1546"	"YHR198C"	0.0607347725562667
"1547"	"YHR199C"	0.0674105952068654
"1548"	"YHR200W"	-0.226818731095799
"1549"	"YHR202W"	0.128126588994942
"1550"	"YHR206W"	-0.374378963082274
"1551"	"YHR207C"	0.122862218386135
"1552"	"YHR209W"	-0.143471684248413
"1553"	"YHR210C"	0.402908322510892
"1554"	"YIL001W"	-0.0986487936540828
"1555"	"YIL005W"	-0.00159826009985337
"1556"	"YIL006W"	-0.0242681962600959
"1557"	"YIL007C"	0.174913771735883
"1558"	"YIL008W"	-0.272871966926715
"1559"	"YIL009C-A"	-0.710697708239774
"1560"	"YIL009W"	-0.018730917076815
"1561"	"YIL010W"	-0.192480390958148
"1562"	"YIL012W"	0.0419992958581029
"1563"	"YIL013C"	0.14689230335768
"1564"	"YIL015C-A"	-0.0261102496093022
"1565"	"YIL016W"	0.341700726048082
"1566"	"YIL020C"	0.250304977507654
"1567"	"YIL023C"	0.158801375528648
"1568"	"YIL024C"	2.41984348293967
"1569"	"YIL025C"	1.94708906895047
"1570"	"YIL027C"	-0.215410555780295
"1571"	"YIL028W"	-0.0268170354666516
"1572"	"YIL030C"	-0.41714540136722
"1573"	"YIL036W"	-0.173511121451137
"1574"	"YIL037C"	-0.0783349572080545
"1575"	"YIL039W"	0.31410360713818
"1576"	"YIL040W"	0.252082125822839
"1577"	"YIL041W"	-0.0671302674653862
"1578"	"YIL042C"	0.870558951640092
"1579"	"YIL043C"	-0.198820440018224
"1580"	"YIL044C"	0.155504083461215
"1581"	"YIL045W"	0.351911607133487
"1582"	"YIL050W"	0.0258726510214232
"1583"	"YIL053W"	0.150810966618508
"1584"	"YIL054W"	0.150976482389214
"1585"	"YIL055C"	-0.25731804951085
"1586"	"YIL056W"	-0.345808437287382
"1587"	"YIL057C"	-0.084240678787956
"1588"	"YIL058W"	0.0231500754461957
"1589"	"YIL059C"	0.265922417589265
"1590"	"YIL060W"	-0.363074155525937
"1591"	"YIL064W"	0.102794209969534
"1592"	"YIL065C"	0.365132634311582
"1593"	"YIL066C"	0.302994559251079
"1594"	"YIL067C"	-0.075925832700393
"1595"	"YIL072W"	-0.179080074787574
"1596"	"YIL073C"	0.161923640181216
"1597"	"YIL074C"	-0.00100965780469152
"1598"	"YIL076W"	0.257995338741396
"1599"	"YIL079C"	-0.0834143874189697
"1600"	"YIL085C"	-0.0416342941546457
"1601"	"YIL086C"	0.194578754032105
"1602"	"YIL087C"	-0.068819062647656
"1603"	"YIL088C"	-0.354798703527649
"1604"	"YIL089W"	2.25838965271576
"1605"	"YIL090W"	0.408039507961039
"1606"	"YIL092W"	0.0657123869145016
"1607"	"YIL094C"	0.0268430447440021
"1608"	"YIL095W"	0.00756300643106281
"1609"	"YIL096C"	-0.213719103133176
"1610"	"YIL097W"	0.0489430997644607
"1611"	"YIL098C"	-0.037738286050905
"1612"	"YIL099W"	-0.155922545628969
"1613"	"YIL100W"	-0.0978527366109226
"1614"	"YIL101C"	-0.106290757054703
"1615"	"YIL102C"	-0.0926335797841616
"1616"	"YIL103W"	-0.15374008249944
"1617"	"YIL105C"	-0.195454274192574
"1618"	"YIL107C"	-0.204192021784053
"1619"	"YIL108W"	-0.00358282143769298
"1620"	"YIL110W"	-0.404068971977137
"1621"	"YIL111W"	0.107520723300481
"1622"	"YIL112W"	-0.557928798522037
"1623"	"YIL113W"	-0.14065856255398
"1624"	"YIL114C"	-0.175214842613163
"1625"	"YIL117C"	0.312191253567721
"1626"	"YIL119C"	-0.423372881127496
"1627"	"YIL120W"	-0.0600018959302239
"1628"	"YIL122W"	0.161563618899003
"1629"	"YIL123W"	0.096760668099684
"1630"	"YIL124W"	-0.153342353967201
"1631"	"YIL128W"	0.179699088727497
"1632"	"YIL130W"	-0.153664376390001
"1633"	"YIL131C"	0.162993798441833
"1634"	"YIL133C"	0.345239863099722
"1635"	"YIL134W"	0.175726345690728
"1636"	"YIL135C"	-0.116230408226147
"1637"	"YIL136W"	-0.206234444603098
"1638"	"YIL137C"	0.159057272319305
"1639"	"YIL139C"	0.0166688263490975
"1640"	"YIL140W"	-0.16225522895595
"1641"	"YIL141W"	-0.0728164246382304
"1642"	"YIL145C"	0.117975069096948
"1643"	"YIL146C"	-0.10493142478738
"1644"	"YIL148W"	-0.156267289743403
"1645"	"YIL149C"	-0.0546273127686057
"1646"	"YIL152W"	-0.197585908610388
"1647"	"YIL153W"	0.728924184237881
"1648"	"YIL155C"	0.410702836433852
"1649"	"YIL156W"	-0.315621072394876
"1650"	"YIL158W"	-0.0847760210834306
"1651"	"YIL159W"	-0.18340742555826
"1652"	"YIL160C"	0.239457055939436
"1653"	"YIL161W"	-0.0463193838913394
"1654"	"YIL162W"	0.113906118403581
"1655"	"YIL164C"	-0.17873384847934
"1656"	"YIL165C"	0.173013141603527
"1657"	"YIL167W"	-0.218613443158677
"1658"	"YIL168W"	-0.0188559732258795
"1659"	"YIL170W"	0.0120696046131557
"1660"	"YIL173W"	-0.191789514993089
"1661"	"YIR001C"	-0.295459561364228
"1662"	"YIR002C"	-0.146417292178098
"1663"	"YIR003W"	0.104678108093849
"1664"	"YIR005W"	0.0308508671266767
"1665"	"YIR007W"	0.0682262284546276
"1666"	"YIR013C"	0.0461930782764778
"1667"	"YIR014W"	-0.0179783142976787
"1668"	"YIR016W"	-0.0805204477833774
"1669"	"YIR017C"	0.0382089891900017
"1670"	"YIR018W"	0.152869379304713
"1671"	"YIR019C"	-0.100903284752958
"1672"	"YIR020C"	-0.190875264642741
"1673"	"YIR020W-B"	0.023079545223533
"1674"	"YIR024C"	-0.240550979219723
"1675"	"YIR025W"	0.0536998631427068
"1676"	"YIR027C"	0.391659250926817
"1677"	"YIR028W"	-0.110220571946332
"1678"	"YIR029W"	-0.185239438324281
"1679"	"YIR030C"	-0.186285573586568
"1680"	"YIR031C"	-0.0351399120928905
"1681"	"YIR032C"	-0.0318440383790559
"1682"	"YIR033W"	0.207918110534381
"1683"	"YIR035C"	-0.260814435510092
"1684"	"YIR036C"	-0.121809216544108
"1685"	"YIR037W"	0.377462051002509
"1686"	"YIR038C"	-0.185825947099023
"1687"	"YIR039C"	-0.0471624556857098
"1688"	"YIR043C"	0.139188923882153
"1689"	"YIR044C"	0.414750095017096
"1690"	"YJL004C"	0.0972969799908854
"1691"	"YJL007C"	-0.0266591050923441
"1692"	"YJL013C"	0.0322213786328372
"1693"	"YJL016W"	-0.242472386127915
"1694"	"YJL020C"	-0.0331931756070152
"1695"	"YJL021C"	0.129695851071742
"1696"	"YJL024C"	0.366468947670023
"1697"	"YJL028W"	-2.23932749684152
"1698"	"YJL030W"	0.0736711631160292
"1699"	"YJL036W"	0.414982453890078
"1700"	"YJL037W"	-0.173719600278641
"1701"	"YJL038C"	-0.200203262124197
"1702"	"YJL042W"	0.213339226605531
"1703"	"YJL043W"	0.180794134371341
"1704"	"YJL044C"	-0.0597651904116184
"1705"	"YJL045W"	-0.332533080714055
"1706"	"YJL046W"	-0.452082686823232
"1707"	"YJL047C"	-0.053159788604618
"1708"	"YJL048C"	-0.0826934636128136
"1709"	"YJL049W"	-0.0954358689789249
"1710"	"YJL051W"	0.0626424255486702
"1711"	"YJL055W"	0.112635957223878
"1712"	"YJL057C"	-0.170366210466826
"1713"	"YJL058C"	-0.0816129168021946
"1714"	"YJL060W"	-0.056789648075811
"1715"	"YJL062W"	0.493160149837374
"1716"	"YJL065C"	0.564214349965118
"1717"	"YJL067W"	-0.0585506360052481
"1718"	"YJL068C"	-0.325828696527044
"1719"	"YJL070C"	-0.12285001688028
"1720"	"YJL071W"	-0.0649517695015892
"1721"	"YJL073W"	0.0817430471216765
"1722"	"YJL077C"	0.128405269168301
"1723"	"YJL079C"	-0.175073294076163
"1724"	"YJL082W"	0.130248538103073
"1725"	"YJL083W"	-0.14346897136881
"1726"	"YJL084C"	-0.0177114083886214
"1727"	"YJL089W"	0.0062172369545927
"1728"	"YJL092W"	-0.240269310861182
"1729"	"YJL093C"	0.0507804206231934
"1730"	"YJL094C"	0.164876858694789
"1731"	"YJL095W"	-0.185123948813069
"1732"	"YJL098W"	0.0493874277328343
"1733"	"YJL099W"	0.311001180098801
"1734"	"YJL100W"	-0.0130683342526508
"1735"	"YJL101C"	1.18694910371711
"1736"	"YJL103C"	0.0031451807866907
"1737"	"YJL105W"	-0.00891311588254141
"1738"	"YJL106W"	0.393246988465388
"1739"	"YJL107C"	-0.103366592815228
"1740"	"YJL108C"	-0.0437309109872464
"1741"	"YJL110C"	-1.10265358110592
"1742"	"YJL112W"	-0.0149060775344408
"1743"	"YJL115W"	0.114164502795117
"1744"	"YJL116C"	-0.197790999325197
"1745"	"YJL117W"	-0.138543751820497
"1746"	"YJL119C"	-0.103341295480345
"1747"	"YJL120W"	2.98984722060678
"1748"	"YJL122W"	0.0146583938627136
"1749"	"YJL123C"	-0.111284108981515
"1750"	"YJL124C"	0.253077745632153
"1751"	"YJL126W"	-1.06866470409004
"1752"	"YJL128C"	-0.236935735440102
"1753"	"YJL130C"	-0.0137523747218785
"1754"	"YJL132W"	0.011113460405996
"1755"	"YJL133W"	0.0893699718711933
"1756"	"YJL134W"	-0.487397283427816
"1757"	"YJL135W"	0.144540877255007
"1758"	"YJL136C"	0.642366794384483
"1759"	"YJL137C"	-0.0294110697538818
"1760"	"YJL138C"	-0.0304264780340354
"1761"	"YJL141C"	0.308708781748916
"1762"	"YJL142C"	-0.039456016422906
"1763"	"YJL144W"	0.17217188501257
"1764"	"YJL145W"	-0.054580553948079
"1765"	"YJL146W"	-0.0487939423999689
"1766"	"YJL148W"	0.14927295090477
"1767"	"YJL149W"	0.252235747029338
"1768"	"YJL150W"	0.0436600027173675
"1769"	"YJL151C"	0.309599766331682
"1770"	"YJL152W"	-0.189466891311914
"1771"	"YJL153C"	0.122832225815482
"1772"	"YJL154C"	-0.299423616344847
"1773"	"YJL155C"	-0.174179340626042
"1774"	"YJL157C"	0.126294244181592
"1775"	"YJL158C"	-0.117587384842188
"1776"	"YJL160C"	0.334287754696946
"1777"	"YJL161W"	0.80042493262785
"1778"	"YJL162C"	0.106506452941923
"1779"	"YJL163C"	2.06679322110621
"1780"	"YJL164C"	-0.0495822858675706
"1781"	"YJL165C"	0.206817405444255
"1782"	"YJL168C"	0.327939760281823
"1783"	"YJL169W"	-0.14266456105529
"1784"	"YJL170C"	0.0587577850836477
"1785"	"YJL171C"	0.0662033034320356
"1786"	"YJL172W"	0.328797658643453
"1787"	"YJL175W"	-0.204772290210079
"1788"	"YJL177W"	0.589165897297103
"1789"	"YJL178C"	0.209049060006751
"1790"	"YJL181W"	-0.265154182563387
"1791"	"YJL182C"	-0.0747844755292636
"1792"	"YJL185C"	0.0151194511269203
"1793"	"YJL186W"	-0.269305582844297
"1794"	"YJL187C"	0.187220143360271
"1795"	"YJL190C"	-0.360441836344204
"1796"	"YJL192C"	-0.0415821226059733
"1797"	"YJL193W"	-0.32478536751232
"1798"	"YJL196C"	-0.0845581217908905
"1799"	"YJL197W"	0.093736572896076
"1800"	"YJL198W"	-0.0108693540143819
"1801"	"YJL199C"	-0.149389201901952
"1802"	"YJL201W"	-0.0901637288416022
"1803"	"YJL204C"	-0.27510750095608
"1804"	"YJL206C-A"	-0.191706979904874
"1805"	"YJL206C"	0.0725005343197259
"1806"	"YJL207C"	-0.015827040666965
"1807"	"YJL208C"	0.589162385236429
"1808"	"YJL210W"	-0.0722812533814197
"1809"	"YJL211C"	-0.268487523978454
"1810"	"YJL212C"	0.222248404582667
"1811"	"YJL213W"	-0.261041804402821
"1812"	"YJL214W"	0.0119816162274448
"1813"	"YJL215C"	0.0382851987538561
"1814"	"YJL216C"	-0.0314522410095571
"1815"	"YJL217W"	0.139355231654823
"1816"	"YJL218W"	-0.104613013869492
"1817"	"YJR001W"	-0.100179190084434
"1818"	"YJR003C"	0.217954274396602
"1819"	"YJR005W"	0.0480730436316458
"1820"	"YJR008W"	-0.477842611963039
"1821"	"YJR009C"	-0.299865651350914
"1822"	"YJR010W"	-0.374028067976209
"1823"	"YJR014W"	0.74800644253048
"1824"	"YJR015W"	0.141877299937396
"1825"	"YJR019C"	0.00980313119126512
"1826"	"YJR020W"	0.0552674080001159
"1827"	"YJR026W"	-0.327155548366124
"1828"	"YJR030C"	-1.75724138374395
"1829"	"YJR031C"	-0.0275886812456415
"1830"	"YJR033C"	0.00614670497439696
"1831"	"YJR036C"	3.69391488180529
"1832"	"YJR037W"	-0.088025773668732
"1833"	"YJR038C"	-0.0424128433575199
"1834"	"YJR039W"	0.015441763848376
"1835"	"YJR040W"	0.0403586576683853
"1836"	"YJR043C"	0.222828989130059
"1837"	"YJR044C"	0.308764826331475
"1838"	"YJR047C"	0.872551574555374
"1839"	"YJR050W"	-0.328771859656612
"1840"	"YJR051W"	1.08814953592225
"1841"	"YJR052W"	0.218789552758231
"1842"	"YJR053W"	-0.0706346384615385
"1843"	"YJR054W"	0.140678655129454
"1844"	"YJR058C"	0.108956761334437
"1845"	"YJR059W"	-0.309969567397667
"1846"	"YJR060W"	0.0795986893001589
"1847"	"YJR061W"	-0.254200417437385
"1848"	"YJR062C"	-0.0866642659850869
"1849"	"YJR066W"	0.252257792244831
"1850"	"YJR069C"	0.0755888569821224
"1851"	"YJR073C"	-0.210369768909278
"1852"	"YJR075W"	0.249446633829112
"1853"	"YJR077C"	-0.175697644032111
"1854"	"YJR080C"	-0.0160853725634043
"1855"	"YJR083C"	-0.253243042999163
"1856"	"YJR087W"	0.273087113172015
"1857"	"YJR088C"	0.355610669420131
"1858"	"YJR090C"	0.317885892606599
"1859"	"YJR091C"	0.0952255341143135
"1860"	"YJR092W"	0.0715534165363395
"1861"	"YJR094C"	0.137199302687386
"1862"	"YJR094W-A"	0.134325635099025
"1863"	"YJR096W"	-0.0561512645037593
"1864"	"YJR097W"	-3.15668212640672
"1865"	"YJR098C"	0.164842040258169
"1866"	"YJR099W"	0.147403061957362
"1867"	"YJR100C"	-0.0118474165782892
"1868"	"YJR103W"	0.150653048704665
"1869"	"YJR106W"	0.280640925501271
"1870"	"YJR108W"	-0.0714705436050591
"1871"	"YJR109C"	-1.5223204904045
"1872"	"YJR110W"	0.00982769255644983
"1873"	"YJR111C"	0.0373031952773981
"1874"	"YJR115W"	0.131803504710058
"1875"	"YJR116W"	0.0485372655352619
"1876"	"YJR117W"	0.00166372982496994
"1877"	"YJR118C"	0.0415604945655765
"1878"	"YJR119C"	0.162592179718077
"1879"	"YJR120W"	0.25811975153605
"1880"	"YJR126C"	0.148452491359569
"1881"	"YJR127C"	-0.146328261399206
"1882"	"YJR128W"	0.146157271069084
"1883"	"YJR129C"	0.289441446027493
"1884"	"YJR130C"	0.429181394511919
"1885"	"YJR131W"	-0.0851025416094913
"1886"	"YJR133W"	0.208161323887422
"1887"	"YJR134C"	0.0719777379860765
"1888"	"YJR135C"	0.0236313573060938
"1889"	"YJR137C"	-0.0646258469091151
"1890"	"YJR139C"	0.1582991507006
"1891"	"YJR140C"	0.429488987343506
"1892"	"YJR142W"	-0.0568074923233021
"1893"	"YJR145C"	-0.0321722706945151
"1894"	"YJR146W"	-0.152895374391266
"1895"	"YJR147W"	0.0244725826857278
"1896"	"YJR148W"	0.0966429107204603
"1897"	"YJR149W"	-0.0559029884341933
"1898"	"YJR150C"	0.47985958254509
"1899"	"YJR152W"	-0.148658168147774
"1900"	"YJR154W"	-0.0303990760546061
"1901"	"YKL001C"	-0.238981538527915
"1902"	"YKL005C"	1.60134723760791
"1903"	"YKL006W"	0.303735803523312
"1904"	"YKL007W"	-0.289654738399626
"1905"	"YKL008C"	-0.0554946649243208
"1906"	"YKL010C"	-0.198492198159307
"1907"	"YKL015W"	-0.349963834341362
"1908"	"YKL017C"	-0.142219217025755
"1909"	"YKL020C"	0.437275230976299
"1910"	"YKL023W"	-0.197338086575522
"1911"	"YKL027W"	0.0328704044170538
"1912"	"YKL029C"	0.29634611688001
"1913"	"YKL030W"	0.121276565898433
"1914"	"YKL032C"	0.0585465220757665
"1915"	"YKL033W-A"	0.206152867050761
"1916"	"YKL038W"	-0.0021904936146916
"1917"	"YKL039W"	0.188441443007612
"1918"	"YKL040C"	-0.271600396846755
"1919"	"YKL044W"	1.24645589185569
"1920"	"YKL046C"	0.542380226288689
"1921"	"YKL047W"	0.1528517152001
"1922"	"YKL048C"	-0.373281772178791
"1923"	"YKL050C"	-0.165288236931731
"1924"	"YKL051W"	0.0152947044158666
"1925"	"YKL053C-A"	0.422546949477561
"1926"	"YKL053W"	0.0463845467919823
"1927"	"YKL055C"	0.171086499272854
"1928"	"YKL057C"	0.163535406418064
"1929"	"YKL061W"	-0.214847855386045
"1930"	"YKL062W"	-0.0387664839469964
"1931"	"YKL063C"	-0.292373360576578
"1932"	"YKL064W"	0.213039008614453
"1933"	"YKL065C"	0.127484999792655
"1934"	"YKL066W"	-0.110081300086419
"1935"	"YKL067W"	-0.224535385733067
"1936"	"YKL068W"	0.0798421061735937
"1937"	"YKL070W"	0.105865380084831
"1938"	"YKL071W"	0.296267914855522
"1939"	"YKL072W"	-0.238523823228654
"1940"	"YKL074C"	0.194642353087785
"1941"	"YKL075C"	0.260452957866582
"1942"	"YKL076C"	-0.0850818636945474
"1943"	"YKL077W"	-0.186143466050429
"1944"	"YKL079W"	-1.17328817048332
"1945"	"YKL081W"	-0.346114126293398
"1946"	"YKL085W"	0.000251181097750871
"1947"	"YKL086W"	0.344473316965125
"1948"	"YKL090W"	0.00247619802799066
"1949"	"YKL091C"	0.140810294124072
"1950"	"YKL092C"	-0.0792387174395358
"1951"	"YKL093W"	0.43849413408959
"1952"	"YKL094W"	-0.127579361862806
"1953"	"YKL096W-A"	-0.139908444763946
"1954"	"YKL096W"	-0.301818333622595
"1955"	"YKL098W"	-0.0881096835565485
"1956"	"YKL100C"	-0.145908381730241
"1957"	"YKL101W"	0.0139979156850644
"1958"	"YKL102C"	-0.259175383038456
"1959"	"YKL103C"	-0.128446902306469
"1960"	"YKL105C"	0.208752901580965
"1961"	"YKL106W"	-0.136795937145702
"1962"	"YKL107W"	0.000350767900769407
"1963"	"YKL109W"	-0.0162614397223932
"1964"	"YKL110C"	-0.0966741827265971
"1965"	"YKL113C"	0.627509515097475
"1966"	"YKL114C"	0.0714208169982074
"1967"	"YKL116C"	-0.259565616057789
"1968"	"YKL117W"	-0.0466886503687093
