"gene"	"Acetamide"
"669"	"YDR223W"	-0.149798142663833
"670"	"YDR229W"	0.0282202449562052
"671"	"YDR233C"	0.0475052716710721
"672"	"YDR239C"	0.185616586248448
"673"	"YDR241W"	0.16551129434
"674"	"YDR242W"	0.279403228007957
"675"	"YDR244W"	0.446612338213721
"676"	"YDR245W"	-0.417260851549591
"677"	"YDR247W"	0.116253849465362
"678"	"YDR248C"	-0.0500135037891041
"679"	"YDR249C"	-0.075103066310982
"680"	"YDR250C"	-0.164277331790562
"681"	"YDR251W"	0.039515418891417
"682"	"YDR252W"	-0.676229750166669
"683"	"YDR253C"	0.225713840702887
"684"	"YDR254W"	0.0303601618789853
"685"	"YDR255C"	-0.493632393363182
"686"	"YDR256C"	-0.0414983230077837
"687"	"YDR257C"	-0.18282248306231
"688"	"YDR258C"	0.151180576169628
"689"	"YDR259C"	-0.122554136046685
"690"	"YDR260C"	1.73401439651078
"691"	"YDR261C"	0.024094038438176
"692"	"YDR262W"	-0.024457862828883
"693"	"YDR263C"	0.200439209380886
"694"	"YDR265W"	0.375920832657187
"695"	"YDR266C"	-0.63016659060881
"696"	"YDR269C"	0.216629094918513
"697"	"YDR272W"	0.274136815605983
"698"	"YDR273W"	0.00726608977104044
"699"	"YDR275W"	-0.00767582518420457
"700"	"YDR276C"	0.197575198825933
"701"	"YDR277C"	0.272897007114071
"702"	"YDR278C"	0.140787510548377
"703"	"YDR281C"	0.135855556967797
"704"	"YDR285W"	-0.397022140558625
"705"	"YDR289C"	0.46829200472845
"706"	"YDR290W"	0.358508151489178
"707"	"YDR291W"	-0.0866129835046212
"708"	"YDR293C"	-0.440485631900056
"709"	"YDR294C"	-0.0979762456644087
"710"	"YDR297W"	0.2542870641254
"711"	"YDR304C"	0.0807041220532302
"712"	"YDR305C"	0.0950474890105485
"713"	"YDR306C"	0.0908252712996138
"714"	"YDR307W"	0.146313991160618
"715"	"YDR309C"	-0.605829271918535
"716"	"YDR310C"	-0.0262005367154033
"717"	"YDR312W"	-0.042766590224232
"718"	"YDR313C"	-0.0521252011967558
"719"	"YDR314C"	-0.0497559226316703
"720"	"YDR316W"	0.0297122092932795
"721"	"YDR317W"	-0.323144040996633
"722"	"YDR319C"	-0.110265151668479
"723"	"YDR320C"	0.251647437624293
"724"	"YDR321W"	-0.0546261384199425
"725"	"YDR326C"	0.527693865793808
"726"	"YDR329C"	0.348074466340155
"727"	"YDR330W"	0.192314104360789
"728"	"YDR333C"	0.185354270029423
"729"	"YDR334W"	-0.836992932102065
"730"	"YDR335W"	0.0615137677428735
"731"	"YDR336W"	-0.314372465964169
"732"	"YDR338C"	-0.174375987631883
"733"	"YDR340W"	1.3063571877338
"734"	"YDR344C"	0.0563000333588515
"735"	"YDR345C"	0.00874045238274917
"736"	"YDR346C"	-0.609172699420557
"737"	"YDR349C"	-0.029285586544649
"738"	"YDR351W"	-0.230690763228576
"739"	"YDR352W"	0.392779857932075
"740"	"YDR354W"	0.424828796172672
"741"	"YDR357C"	2.89193015280608
"742"	"YDR358W"	-0.493459764293464
"743"	"YDR359C"	-0.557643641557509
"744"	"YDR360W"	0.0831029849957631
"745"	"YDR363W"	0.055189179195526
"746"	"YDR368W"	0.0853020311427422
"747"	"YDR370C"	0.115783958327429
"748"	"YDR371W"	0.0944242702863285
"749"	"YDR372C"	0.361236928773823
"750"	"YDR375C"	0.325870564031759
"751"	"YDR378C"	-1.73270679765304
"752"	"YDR383C"	0.164091660414869
"753"	"YDR385W"	-0.763461848937451
"754"	"YDR386W"	-0.00662983065909832
"755"	"YDR388W"	0.452431205738673
"756"	"YDR389W"	0.0959105446261742
"757"	"YDR393W"	0.0715327842928703
"758"	"YDR395W"	-0.0679300588950692
"759"	"YDR400W"	0.0462316392465348
"760"	"YDR402C"	0.282225085725899
"761"	"YDR403W"	-0.0424995633500125
"762"	"YDR406W"	0.00524250718238801
"763"	"YDR408C"	0.839471881556365
"764"	"YDR409W"	-0.168822363027199
"765"	"YDR411C"	-0.00220394736251612
"766"	"YDR414C"	0.320586058312331
"767"	"YDR415C"	-0.111045378506533
"768"	"YDR421W"	0.163108617359331
"769"	"YDR423C"	0.0211444719985465
"770"	"YDR424C"	0.0888982355514701
"771"	"YDR425W"	-0.107693240130024
"772"	"YDR426C"	-0.0432433526554062
"773"	"YDR428C"	0.0382064338331657
"774"	"YDR430C"	-0.0840030100072631
"775"	"YDR431W"	-0.236633796472553
"776"	"YDR435C"	-0.206260322431073
"777"	"YDR436W"	-0.0758523712821614
"778"	"YDR440W"	0.0386482112355366
"779"	"YDR441C"	0.2713387230514
"780"	"YDR445C"	0.150488508337634
"781"	"YDR451C"	-1.23703194147608
"782"	"YDR452W"	-0.4788767952041
"783"	"YDR455C"	-0.48374257678038
"784"	"YDR458C"	-0.309705598470767
"785"	"YDR459C"	-0.460608940018495
"786"	"YDR461W"	0.132573047140248
"787"	"YDR463W"	-0.20351401562842
"788"	"YDR465C"	0.0393453648620533
"789"	"YDR466W"	1.68719128615408
"790"	"YDR467C"	-0.8387417627767
"791"	"YDR474C"	0.178823029218104
"792"	"YDR475C"	-0.0460501644269365
"793"	"YDR476C"	-0.00339009503915107
"794"	"YDR477W"	0.697353342242506
"795"	"YDR479C"	1.81120368942323
"796"	"YDR480W"	-0.281539541522378
"797"	"YDR481C"	0.127759047057184
"798"	"YDR482C"	0.14906856639805
"799"	"YDR483W"	-0.232969445609547
"800"	"YDR485C"	-0.911948850689975
"801"	"YDR486C"	-0.0187212921376397
"802"	"YDR488C"	0.0136146440363317
"803"	"YDR490C"	-0.283852115387503
"804"	"YDR491C"	0.103726199374649
"805"	"YDR492W"	0.000639139186152005
"806"	"YDR493W"	-0.0759360162590597
"807"	"YDR497C"	-0.348086418375332
"808"	"YDR501W"	-0.229307686510206
"809"	"YDR502C"	0.0476232893497407
"810"	"YDR503C"	-0.66051743387455
"811"	"YDR504C"	-0.175444015983515
"812"	"YDR505C"	-0.0107140915506332
"813"	"YDR508C"	-0.185258079833932
"814"	"YDR509W"	-0.243341086671095
"815"	"YDR511W"	-0.229174307708353
"816"	"YDR512C"	-0.0303756079172847
"817"	"YDR513W"	-0.106284719283155
"818"	"YDR515W"	-0.116131378431209
"819"	"YDR516C"	-0.0229639194698919
"820"	"YDR517W"	-0.153248791809877
"821"	"YDR519W"	-0.113342635536543
"822"	"YDR520C"	-0.191349766419066
"823"	"YDR522C"	0.107383945454806
"824"	"YDR524C"	-0.230539944414067
"825"	"YDR525W-A"	-0.0162217239587311
"826"	"YDR525W"	0.118539208307676
"827"	"YDR528W"	-0.241947532384779
"828"	"YDR530C"	-0.0275596679894456
"829"	"YDR533C"	0.156898735052624
"830"	"YDR534C"	-0.0761729156998858
"831"	"YDR535C"	-0.280144398098309
"832"	"YDR536W"	-0.206566349599291
"833"	"YDR537C"	-0.305248001375849
"834"	"YDR538W"	-0.352654958841289
"835"	"YDR539W"	-0.257708771957687
"836"	"YDR540C"	-0.0311379727337321
"837"	"YDR541C"	-0.212881222561267
"838"	"YEL001C"	0.0888135008357512
"839"	"YEL003W"	0.154058249103867
"840"	"YEL004W"	-0.0856049687816779
"841"	"YEL005C"	0.217834887853998
"842"	"YEL006W"	0.110463888019867
"843"	"YEL007W"	0.584588823303846
"844"	"YEL008W"	-0.207733210727431
"845"	"YEL010W"	-0.768252147318517
"846"	"YEL011W"	-0.202427290770667
"847"	"YEL012W"	-0.405572313091291
"848"	"YEL013W"	0.061526094517271
"849"	"YEL014C"	0.0302628551879177
"850"	"YEL015W"	-0.050500459486697
"851"	"YEL016C"	0.0374342156197398
"852"	"YEL017C-A"	-0.143320062679593
"853"	"YEL017W"	-0.107688387012532
"854"	"YEL020C"	0.030310030215683
"855"	"YEL023C"	0.259161334562918
"856"	"YEL025C"	-0.128020032048156
"857"	"YEL028W"	-0.0334428614120155
"858"	"YEL031W"	-1.14949429703217
"859"	"YEL033W"	-0.316317558312567
"860"	"YEL037C"	-0.22935674035336
"861"	"YEL038W"	-0.168886556046779
"862"	"YEL039C"	-0.0382710407170705
"863"	"YEL042W"	-0.130226715583044
"864"	"YEL043W"	0.135682339825695
"865"	"YEL047C"	-0.396261640345978
"866"	"YEL048C"	0.0785415489824281
"867"	"YEL049W"	-0.0583367831836182
"868"	"YEL052W"	-0.0345339233640179
"869"	"YEL053C"	-0.0727807722735246
"870"	"YEL056W"	-0.262081853436715
"871"	"YEL059W"	-0.0571712657117509
"872"	"YEL061C"	0.324038591403616
"873"	"YEL063C"	0.111646286051797
"874"	"YEL065W"	-0.149687965063078
"875"	"YEL066W"	-0.0820894730451652
"876"	"YEL067C"	-0.253500988861725
"877"	"YEL068C"	-0.166859490657822
"878"	"YEL071W"	-0.061282545798323
"879"	"YER001W"	0.213644448106104
"880"	"YER005W"	-0.277867420788549
"881"	"YER007C-A"	-0.0882585731276904
"882"	"YER007W"	-0.0630126738977752
"883"	"YER010C"	0.0762206673956293
"884"	"YER011W"	0.527863620261029
"885"	"YER016W"	-0.259726392650703
"886"	"YER019C-A"	-0.0190228829394184
"887"	"YER019W"	0.0534858248920433
"888"	"YER020W"	0.416124664535173
"889"	"YER024W"	0.020653992534316
"890"	"YER027C"	-0.131351735599085
"891"	"YER028C"	0.0712673235255877
"892"	"YER030W"	0.261989549766904
"893"	"YER032W"	0.0680440194542266
"894"	"YER033C"	-1.1505292545681
"895"	"YER034W"	0.127824262803263
"896"	"YER035W"	-0.0500901160404663
"897"	"YER038W-A"	-0.19153333771845
"898"	"YER039C-A"	0.0412775011943819
"899"	"YER041W"	0.104310081921956
"900"	"YER042W"	0.112094543385358
"901"	"YER045C"	-0.0510167944930314
"902"	"YER046W-A"	3.236442278322
"903"	"YER046W"	0.101269508541086
"904"	"YER047C"	-1.11554506046846
"905"	"YER048C"	-0.398918831669956
"906"	"YER052C"	-0.0485091836469717
"907"	"YER053C"	-0.0427038415293321
"908"	"YER054C"	-0.221610173242289
"909"	"YER056C-A"	-0.108432139256267
"910"	"YER056C"	0.279692448838759
"911"	"YER057C"	-0.0772382198647954
"912"	"YER059W"	0.237620702591844
"913"	"YER060W-A"	0.0655456187055167
"914"	"YER060W"	-0.0423471718889772
"915"	"YER062C"	-0.183885928622016
"916"	"YER063W"	-0.0117258468197503
"917"	"YER064C"	-0.145035055471264
"918"	"YER065C"	-0.158609337531242
"919"	"YER066C-A"	-0.544176892850957
"920"	"YER066W"	-0.534142118462522
"921"	"YER067C-A"	-0.0320440982425862
"922"	"YER067W"	-0.00353717360937761
"923"	"YER071C"	-0.211687550981352
"924"	"YER072W"	0.05298894318501
"925"	"YER073W"	-0.110764422723967
"926"	"YER074W"	0.458655798645021
"927"	"YER075C"	0.111126571788452
"928"	"YER078C"	-0.00776562790511476
"929"	"YER079W"	0.127643308988927
"930"	"YER080W"	-0.185206042307775
"931"	"YER081W"	0.116308637697557
"932"	"YER083C"	0.284829133971718
"933"	"YER084W"	0.208331720367198
"934"	"YER085C"	-0.0662438472797228
"935"	"YER087C-A"	0.0281052276037172
"936"	"YER088C"	-0.010105524178651
"937"	"YER089C"	-0.0566439253766501
"938"	"YER090W"	0.363622286877635
"939"	"YER091C-A"	0.150865021189185
"940"	"YER091C"	-0.304495127744141
"941"	"YER092W"	0.347694297967264
"942"	"YER093C-A"	-0.191045541361171
"943"	"YER095W"	-0.261631058209566
"944"	"YER096W"	0.026108384449581
"945"	"YER097W"	-0.424567593646604
"946"	"YER098W"	0.0381599848903626
"947"	"YER106W"	-0.276048713310701
"948"	"YER108C"	-0.361524109755101
"949"	"YER109C"	0.0380403733438579
"950"	"YER111C"	-0.0648069158587129
"951"	"YER113C"	0.0359772805441308
"952"	"YER114C"	-0.0218252243729805
"953"	"YER115C"	-0.0600468374385571
"954"	"YER116C"	0.328298325327592
"955"	"YER118C"	-0.129292834683971
"956"	"YER119C-A"	-0.0412066824364608
"957"	"YER119C"	0.24016768592422
"958"	"YER120W"	-0.03963984180326
"959"	"YER121W"	0.136679697420229
"960"	"YER123W"	0.0129758021153212
"961"	"YER124C"	0.119693956776771
"962"	"YER128W"	0.182884798804283
"963"	"YER129W"	0.579053042135201
"964"	"YER130C"	2.76115709224486
"965"	"YER131W"	0.0324674006502373
"966"	"YER132C"	-0.146263313333321
"967"	"YER134C"	0.14320197550447
"968"	"YER135C"	-0.0210958411927975
"969"	"YER137C"	-0.311287188709229
"970"	"YER139C"	-0.149869580223855
"971"	"YER140W"	0.0171723099485899
"972"	"YER142C"	0.0629034859064082
"973"	"YER143W"	-0.0598268848987322
"974"	"YER144C"	-0.0593474340064724
"975"	"YER145C"	-0.161931004416301
"976"	"YER149C"	0.172581383625876
"977"	"YER150W"	0.0148827902595634
"978"	"YER151C"	-0.554471718666011
"979"	"YER152C"	0.0771180696477676
"980"	"YER153C"	0.0774043535779185
"981"	"YER155C"	-0.0333870667998021
"982"	"YER156C"	-1.34665241544598
"983"	"YER158C"	-0.0305798010292624
"984"	"YER161C"	2.32293413578935
"985"	"YER162C"	-0.152237080648264
"986"	"YER163C"	0.0302346015803201
"987"	"YER164W"	-0.294970353701
"988"	"YER166W"	-0.135300056656486
"989"	"YER167W"	-0.0419523769374133
"990"	"YER170W"	-0.225367417686301
"991"	"YER173W"	0.134507226662491
"992"	"YER174C"	0.0264790123394768
"993"	"YER175C"	-0.0457060792934299
"994"	"YER176W"	-0.185730577192296
"995"	"YER177W"	0.184304321110943
"996"	"YER178W"	-0.464848147092372
"997"	"YER179W"	-0.215553727391085
"998"	"YER180C"	-0.202973193465112
"999"	"YER181C"	-0.0303211087617875
"1000"	"YER182W"	0.19517977328615
"1001"	"YER183C"	-0.0283332069371484
"1002"	"YER184C"	-0.21634061337874
"1003"	"YER185W"	-0.202664160516298
"1004"	"YER186C"	0.0626637865107848
"1005"	"YER187W"	0.0262628888651582
"1006"	"YER188W"	-0.42231174239273
"1007"	"YFL001W"	0.0026352804226353
"1008"	"YFL003C"	-0.096740670395752
"1009"	"YFL004W"	0.19265150596264
"1010"	"YFL006W"	0.0904503001123385
"1011"	"YFL007W"	0.0797810710863315
"1012"	"YFL010C"	0.12333648311471
"1013"	"YFL010W-A"	-0.0804240047159815
"1014"	"YFL011W"	0.207208946854122
"1015"	"YFL012W"	-0.0404125238332288
"1016"	"YFL013C"	0.139638894408642
"1017"	"YFL013W-A"	-0.0283402337876144
"1018"	"YFL014W"	0.267687281742995
"1019"	"YFL015C"	0.0372041104034766
"1020"	"YFL018C"	0.267750161778033
"1021"	"YFL019C"	-0.0121993311894472
"1022"	"YFL021W"	0.0942967727693782
"1023"	"YFL025C"	0.321779859070351
"1024"	"YFL027C"	-0.0557242363213056
"1025"	"YFL028C"	-0.431823232163534
"1026"	"YFL030W"	-0.0491875373875179
"1027"	"YFL031W"	0.114312281988011
"1028"	"YFL032W"	-0.675045200952289
"1029"	"YFL033C"	0.0578712191272671
"1030"	"YFL034W"	-0.0411463815259036
"1031"	"YFL035C-B"	-0.0482552963026343
"1032"	"YFL040W"	0.0202425290038102
"1033"	"YFL041W"	0.088932519602429
"1034"	"YFL042C"	-0.2536011409976
"1035"	"YFL043C"	-0.0714428220298942
"1036"	"YFL044C"	-0.117213801717402
"1037"	"YFL046W"	-0.301011383320452
"1038"	"YFL047W"	-0.00740673245626997
"1039"	"YFL048C"	-0.0540957204428157
"1040"	"YFL049W"	-0.105848465658927
"1041"	"YFL050C"	0.0059025412117219
"1042"	"YFL051C"	0.130837182560542
"1043"	"YFL052W"	-0.282235544818962
"1044"	"YFL053W"	0.154345278784629
"1045"	"YFL054C"	-0.034971987146004
"1046"	"YFL055W"	0.0309220893408024
"1047"	"YFL056C"	-0.202816735273376
"1048"	"YFL063W"	-0.0984250602317561
"1049"	"YFR006W"	0.127524542676267
"1050"	"YFR007W"	0.0800732531781891
"1051"	"YFR008W"	0.186018544445084
"1052"	"YFR009W"	0.0860959553033055
"1053"	"YFR010W"	0.363717351818978
"1054"	"YFR011C"	1.07649057730825
"1055"	"YFR012W"	0.00721776590982325
"1056"	"YFR013W"	0.072780115731378
"1057"	"YFR014C"	0.0989438665639917
"1058"	"YFR016C"	-0.0459652603166266
"1059"	"YFR017C"	-0.0221805780082027
"1060"	"YFR018C"	-0.218515712792448
"1061"	"YFR021W"	-0.0297884346757053
"1062"	"YFR022W"	-0.0542858948360208
"1063"	"YFR023W"	-0.0644150903425019
"1064"	"YFR024C-A"	0.120936266825434
"1065"	"YFR024C"	-0.117518254270602
"1066"	"YFR026C"	0.00384258183198823
"1067"	"YFR031C-A"	0.123698697774345
"1068"	"YFR032C-A"	-0.224871276535173
"1069"	"YFR032C"	-0.167288433825097
"1070"	"YFR033C"	-0.0412544502709606
"1071"	"YFR034C"	1.39848963464869
"1072"	"YFR038W"	-0.146422239125273
"1073"	"YFR039C"	-0.0614861860264497
"1074"	"YFR040W"	-0.442593972599588
"1075"	"YFR041C"	-0.259914523688553
"1076"	"YFR044C"	-0.320664837188509
"1077"	"YFR045W"	-0.285775735525365
"1078"	"YFR046C"	-0.359950272500208
"1079"	"YFR047C"	-0.2479753921999
"1080"	"YFR048W"	-0.514740837506745
"1081"	"YFR053C"	0.0143834144578125
"1082"	"YFR054C"	-0.172462137760999
"1083"	"YFR056C"	-0.386636467534544
"1084"	"YGL002W"	0.0201107906665318
"1085"	"YGL004C"	0.142624279929544
"1086"	"YGL005C"	0.427664441535436
"1087"	"YGL006W"	0.39574011571674
"1088"	"YGL007W"	-0.10318719257774
"1089"	"YGL009C"	0.210896304880012
"1090"	"YGL010W"	0.145966976955225
"1091"	"YGL015C"	0.605451791685807
"1092"	"YGL016W"	1.54716116471071
"1093"	"YGL017W"	0.386860800075966
"1094"	"YGL019W"	0.435781610118926
"1095"	"YGL020C"	-0.0710570951789413
"1096"	"YGL021W"	0.333240264725064
"1097"	"YGL023C"	0.210117552989748
"1098"	"YGL027C"	0.754508439233646
"1099"	"YGL028C"	0.12427210428086
"1100"	"YGL029W"	0.0957455827788011
"1101"	"YGL031C"	-0.0810184965085372
"1102"	"YGL032C"	-0.173203119567223
"1103"	"YGL035C"	0.32721294947392
"1104"	"YGL036W"	0.233497036891438
"1105"	"YGL037C"	0.0769034584288952
"1106"	"YGL039W"	0.062490769327757
"1107"	"YGL043W"	0.100713229980686
"1108"	"YGL045W"	0.218715264194799
"1109"	"YGL046W"	0.0397003913135259
"1110"	"YGL049C"	-0.0494802038419284
"1111"	"YGL050W"	0.102783406018294
"1112"	"YGL051W"	0.127687499320345
"1113"	"YGL053W"	0.0259058577152406
"1114"	"YGL054C"	0.221649075444795
"1115"	"YGL056C"	0.0254496995876521
"1116"	"YGL057C"	0.140759303840038
"1117"	"YGL059W"	0.071316732910799
"1118"	"YGL060W"	-1.0206201435904
"1119"	"YGL062W"	0.31453705419934
"1120"	"YGL063W"	0.235963189669385
"1121"	"YGL066W"	-0.397907320351922
"1122"	"YGL067W"	0.347389907843318
"1123"	"YGL077C"	-0.0839292811333548
"1124"	"YGL078C"	0.234843955426491
"1125"	"YGL079W"	0.290593011350101
"1126"	"YGL080W"	0.214308139877821
"1127"	"YGL081W"	0.114509108910534
"1128"	"YGL082W"	0.308691602339078
"1129"	"YGL083W"	0.184758324138348
"1130"	"YGL084C"	0.64529548464902
"1131"	"YGL085W"	0.429689296443416
"1132"	"YGL086W"	0.0164914611108253
"1133"	"YGL087C"	0.15635871941158
"1134"	"YGL089C"	0.274547104375371
"1135"	"YGL090W"	0.197375720274804
"1136"	"YGL094C"	-0.178606763227256
"1137"	"YGL096W"	0.22567429827406
"1138"	"YGL101W"	1.50157331015868
"1139"	"YGL105W"	0.23377224643159
"1140"	"YGL108C"	0.101264379403836
"1141"	"YGL109W"	-0.346020511902396
"1142"	"YGL110C"	-0.462668166576193
"1143"	"YGL114W"	0.0665710241967822
"1144"	"YGL115W"	0.75908926088915
"1145"	"YGL117W"	-0.0796895763011984
"1146"	"YGL121C"	-0.0362666208171311
"1147"	"YGL124C"	0.325797589480786
"1148"	"YGL125W"	1.59595524219587
"1149"	"YGL126W"	0.146309356927398
"1150"	"YGL131C"	0.236675562058617
"1151"	"YGL132W"	-0.0180607393431882
"1152"	"YGL136C"	-0.163456866023203
"1153"	"YGL138C"	-0.838202815917331
"1154"	"YGL139W"	0.180792890685235
"1155"	"YGL140C"	-0.0722727833102329
"1156"	"YGL141W"	0.0787566972481463
"1157"	"YGL144C"	-0.122140348515999
"1158"	"YGL146C"	-0.514940714869186
"1159"	"YGL147C"	0.216455717646584
"1160"	"YGL148W"	-0.0833556161716215
"1161"	"YGL149W"	0.186235681227152
"1162"	"YGL151W"	-0.370206661466938
"1163"	"YGL152C"	0.124820401948429
"1164"	"YGL153W"	-0.127174564098261
"1165"	"YGL154C"	0.364982907442796
"1166"	"YGL156W"	0.170294308019448
"1167"	"YGL157W"	-0.0337337794150733
"1168"	"YGL158W"	0.101818834245845
"1169"	"YGL159W"	-0.096296937436352
"1170"	"YGL160W"	-0.0326585288390572
"1171"	"YGL161C"	0.141595483387302
"1172"	"YGL162W"	0.0096139089543009
"1173"	"YGL163C"	-0.244477762477094
"1174"	"YGL164C"	0.309893754539915
"1175"	"YGL165C"	0.224936969879982
"1176"	"YGL166W"	0.0397579583261687
"1177"	"YGL167C"	1.29988735191574
"1178"	"YGL170C"	0.12012135771137
"1179"	"YGL173C"	0.529083830389622
"1180"	"YGL175C"	0.201511515312867
"1181"	"YGL177W"	-0.242908641076625
"1182"	"YGL179C"	-0.107254680486323
"1183"	"YGL180W"	0.0410048723609284
"1184"	"YGL181W"	0.142443622738396
"1185"	"YGL194C"	0.220420728777923
"1186"	"YGL195W"	0.0494235075322186
"1187"	"YGL196W"	-0.02067610154848
"1188"	"YGL197W"	0.119701582991338
"1189"	"YGL198W"	-0.494847367130811
"1190"	"YGL199C"	-0.035939598428752
"1191"	"YGL202W"	0.0304732631751751
"1192"	"YGL205W"	0.0623493315511633
"1193"	"YGL208W"	-0.0236841388024067
"1194"	"YGL209W"	0.0437183505650719
"1195"	"YGL210W"	0.129710347384407
"1196"	"YGL211W"	0.336401381671388
"1197"	"YGL212W"	0.212408905840047
"1198"	"YGL213C"	-0.0628682792319255
"1199"	"YGL214W"	0.267838082525974
"1200"	"YGL215W"	-0.0269708020693529
"1201"	"YGL216W"	0.208456898635663
"1202"	"YGL217C"	0.0986001150506015
"1203"	"YGL219C"	0.191638439173527
"1204"	"YGL221C"	-0.00155543501238104
"1205"	"YGL222C"	-0.262912544023635
"1206"	"YGL224C"	-0.00412435459021245
"1207"	"YGL226C-A"	-0.0385025720942592
"1208"	"YGL226W"	2.7525766502154
"1209"	"YGL228W"	-0.373257956657407
"1210"	"YGL230C"	-0.111740202535875
"1211"	"YGL231C"	-0.335918318187906
"1212"	"YGL232W"	0.216214467112515
"1213"	"YGL234W"	-0.321340193433212
"1214"	"YGL235W"	-0.0745188357022741
"1215"	"YGL237C"	0.0936406000188578
"1216"	"YGL241W"	-0.166122006921548
"1217"	"YGL242C"	-0.185363982019614
"1218"	"YGL243W"	-0.0710221149238445
"1219"	"YGL244W"	-0.8894108219501
"1220"	"YGL248W"	-0.125544455803364
"1221"	"YGL249W"	-0.0631642047446773
"1222"	"YGL250W"	-3.09062980044178
"1223"	"YGL251C"	-0.53155197241313
"1224"	"YGL252C"	-0.20882691597352
"1225"	"YGL253W"	-0.341955582804291
"1226"	"YGL254W"	-0.154605219823353
"1227"	"YGL255W"	-1.17067785059738
"1228"	"YGL256W"	-0.0954395447264539
"1229"	"YGL257C"	-0.0156421942081683
"1230"	"YGL258W"	-0.105211855286032
"1231"	"YGL259W"	-0.133843199930366
"1232"	"YGL260W"	-0.0317788849830358
"1233"	"YGL261C"	-0.0406417802702386
"1234"	"YGL262W"	0.0720052425776636
"1235"	"YGL263W"	0.0598134265288681
"1236"	"YGR001C"	0.443941840444055
"1237"	"YGR003W"	0.250526927289483
"1238"	"YGR004W"	0.0354344605613254
"1239"	"YGR008C"	0.2745024425598
"1240"	"YGR010W"	0.00553211282325357
"1241"	"YGR011W"	0.191164899183862
"1242"	"YGR012W"	0.0878472133057895
"1243"	"YGR014W"	-0.388076111529829
"1244"	"YGR015C"	0.621414157298551
"1245"	"YGR016W"	-0.0933009048940003
"1246"	"YGR017W"	0.0927389634908878
"1247"	"YGR018C"	-0.0889328930211539
"1248"	"YGR019W"	0.597354881276697
"1249"	"YGR021W"	0.013015061423093
"1250"	"YGR022C"	0.273138916952073
"1251"	"YGR023W"	-0.264849980769377
"1252"	"YGR025W"	0.0805626144893917
"1253"	"YGR026W"	0.102446613450979
"1254"	"YGR028W"	0.266867439902667
"1255"	"YGR031W"	-0.0406244021713003
"1256"	"YGR032W"	0.174011019648441
"1257"	"YGR033C"	0.0623206261645245
"1258"	"YGR034W"	0.17425902935709
"1259"	"YGR035C"	-0.231955798116983
"1260"	"YGR037C"	0.444666556787213
"1261"	"YGR038W"	0.0200936580958734
"1262"	"YGR040W"	0.189237688559958
"1263"	"YGR042W"	-0.204201925372765
"1264"	"YGR043C"	0.925855681723714
"1265"	"YGR044C"	0.0611990980528733
"1266"	"YGR045C"	0.00627448290508528
"1267"	"YGR049W"	0.29209824455898
"1268"	"YGR050C"	0.134094972695874
"1269"	"YGR051C"	-0.299636897064804
"1270"	"YGR053C"	0.0679287513378565
"1271"	"YGR055W"	0.222086002523397
"1272"	"YGR058W"	-0.0615547122830744
"1273"	"YGR059W"	1.51109155062607
"1274"	"YGR061C"	-0.201722945778022
"1275"	"YGR066C"	0.104648982360187
"1276"	"YGR067C"	0.361098649776413
"1277"	"YGR068C"	0.497284813397107
"1278"	"YGR069W"	-0.468994228014194
"1279"	"YGR070W"	2.74571680900653
"1280"	"YGR071C"	0.338609131951684
"1281"	"YGR072W"	0.26371726867577
"1282"	"YGR077C"	0.23222308760759
"1283"	"YGR078C"	0.124425404724818
"1284"	"YGR079W"	0.125319461018893
"1285"	"YGR080W"	0.099316132039076
"1286"	"YGR084C"	-0.0149308547531613
"1287"	"YGR085C"	0.346293923262485
"1288"	"YGR086C"	0.230456552580281
"1289"	"YGR087C"	-0.416754891957647
"1290"	"YGR088W"	-0.198295241540164
"1291"	"YGR089W"	0.309374510579268
"1292"	"YGR092W"	-1.04049505262023
"1293"	"YGR093W"	-1.25816172351082
"1294"	"YGR096W"	1.68719128615408
"1295"	"YGR097W"	0.122433299227458
"1296"	"YGR100W"	0.106398384902487
"1297"	"YGR101W"	0.00337445693064726
"1298"	"YGR106C"	-0.0699237587038805
"1299"	"YGR107W"	0.10090041208842
"1300"	"YGR108W"	0.0336256123267511
"1301"	"YGR109C"	0.0430955133517282
"1302"	"YGR111W"	-0.0371691344632531
"1303"	"YGR117C"	-0.13431395787743
"1304"	"YGR118W"	0.0967539619968366
"1305"	"YGR121C"	-0.0264246217753124
"1306"	"YGR122C-A"	-0.054717115908583
"1307"	"YGR122W"	-2.10218127021784
"1308"	"YGR123C"	-0.453273414556048
"1309"	"YGR125W"	0.201846290505071
"1310"	"YGR126W"	-0.185701354233019
"1311"	"YGR127W"	-0.23862757055232
"1312"	"YGR129W"	-0.0431226027638152
"1313"	"YGR130C"	0.304134595604705
"1314"	"YGR131W"	0.0824032972588958
"1315"	"YGR133W"	-0.0239220257283296
"1316"	"YGR134W"	0.0317638884107308
"1317"	"YGR136W"	-0.344462286669922
"1318"	"YGR137W"	-0.206231348888649
"1319"	"YGR141W"	-0.0646757191007162
"1320"	"YGR142W"	0.227959871268481
"1321"	"YGR143W"	-0.117016791686517
"1322"	"YGR144W"	-0.117292215862205
"1323"	"YGR146C"	-0.0494019625281887
"1324"	"YGR148C"	0.232030201645396
"1325"	"YGR149W"	-0.171308207434756
"1326"	"YGR151C"	-0.0975867102909803
"1327"	"YGR152C"	-0.121087921246908
