"gene"	"FerulicAcid"
"675"	"YDR233C"	-0.0528806949547144
"676"	"YDR239C"	0.257382817101553
"677"	"YDR241W"	0.0866112704835999
"678"	"YDR242W"	-0.622019826837426
"679"	"YDR244W"	0.0718982631134844
"680"	"YDR245W"	-0.115997548469188
"681"	"YDR247W"	-0.480249282395541
"682"	"YDR248C"	-0.393457999454535
"683"	"YDR249C"	-0.111154595138332
"684"	"YDR250C"	0.0437718727200092
"685"	"YDR251W"	0.0208252019452415
"686"	"YDR252W"	0.493901637965165
"687"	"YDR253C"	0.126488705919027
"688"	"YDR254W"	-0.395889933994633
"689"	"YDR255C"	-0.531640733066677
"690"	"YDR256C"	-0.327614259181287
"691"	"YDR257C"	0.0448425514974389
"692"	"YDR258C"	-0.271854293705112
"693"	"YDR259C"	-0.995641088884414
"694"	"YDR260C"	-2.5149215224346
"695"	"YDR261C"	-0.158628374667007
"696"	"YDR262W"	-0.459336663534034
"697"	"YDR263C"	-0.577509402633102
"698"	"YDR265W"	0.22809807505734
"699"	"YDR266C"	0.474650227753418
"700"	"YDR269C"	-0.0202464172691061
"701"	"YDR272W"	-0.0757912695333376
"702"	"YDR273W"	-0.0238552610044497
"703"	"YDR275W"	-0.00414589584913692
"704"	"YDR276C"	2.16772210330784
"705"	"YDR277C"	-0.1825749703826
"706"	"YDR278C"	-0.0996772341593676
"707"	"YDR281C"	-0.193908638787615
"708"	"YDR285W"	1.11875787252494
"709"	"YDR289C"	-1.36051309785989
"710"	"YDR290W"	-0.114583152204841
"711"	"YDR291W"	-0.270980017863958
"712"	"YDR293C"	0.080093568968711
"713"	"YDR294C"	-1.17645521893933
"714"	"YDR297W"	-0.874306586739699
"715"	"YDR304C"	-1.03717960478673
"716"	"YDR305C"	-0.07908923441723
"717"	"YDR306C"	-0.304543247989165
"718"	"YDR307W"	-0.00390676969493235
"719"	"YDR309C"	0.935350014597849
"720"	"YDR310C"	-2.19460803887714
"721"	"YDR312W"	-0.547580498605818
"722"	"YDR313C"	-0.129533198461819
"723"	"YDR314C"	-0.21948229734348
"724"	"YDR316W"	-0.279706775158573
"725"	"YDR317W"	-0.129457761597617
"726"	"YDR319C"	0.00989214743267871
"727"	"YDR320C"	-1.73044094833723
"728"	"YDR321W"	-0.0514108705631961
"729"	"YDR326C"	-2.98882518084129
"730"	"YDR329C"	-0.423608670716571
"731"	"YDR330W"	-0.100055798375311
"732"	"YDR333C"	-0.545687566004987
"733"	"YDR334W"	-0.154345970712242
"734"	"YDR335W"	0.945766021361208
"735"	"YDR336W"	1.05270568374006
"736"	"YDR338C"	-0.403781960569743
"737"	"YDR340W"	-0.256670965315608
"738"	"YDR344C"	-1.08725084513972
"739"	"YDR345C"	0.242337019630537
"740"	"YDR346C"	2.16385882057306
"741"	"YDR349C"	0.495413520285747
"742"	"YDR351W"	-0.223996783263326
"743"	"YDR352W"	-1.18955519018253
"744"	"YDR354W"	0.613853576607419
"745"	"YDR357C"	-2.13811932181166
"746"	"YDR358W"	1.84278248730481
"747"	"YDR359C"	0.425794373635316
"748"	"YDR360W"	0.251049217870709
"749"	"YDR363W"	-0.0926339477184742
"750"	"YDR368W"	-0.504487895203011
"751"	"YDR370C"	-0.453882852808125
"752"	"YDR371W"	0.164885296524785
"753"	"YDR372C"	-0.411386669465339
"754"	"YDR375C"	0.454037075399994
"755"	"YDR378C"	0.924768812938581
"756"	"YDR383C"	0.0462536306737882
"757"	"YDR385W"	0.671610489599603
"758"	"YDR386W"	-0.369141962021585
"759"	"YDR388W"	0.240784714399998
"760"	"YDR389W"	0.457749041257489
"761"	"YDR393W"	2.33579912895757
"762"	"YDR395W"	1.18131581071763
"763"	"YDR400W"	-0.327029532106257
"764"	"YDR402C"	-0.376915853586177
"765"	"YDR403W"	-0.244168986940485
"766"	"YDR406W"	-0.139432062426228
"767"	"YDR409W"	-0.0047842238546485
"768"	"YDR411C"	-0.119197923178007
"769"	"YDR414C"	0.0186517843849458
"770"	"YDR415C"	-0.757653013010132
"771"	"YDR421W"	-1.93188190113757
"772"	"YDR423C"	0.0183593302987956
"773"	"YDR424C"	-0.592546347744202
"774"	"YDR425W"	0.918248565809453
"775"	"YDR426C"	1.11132664051528
"776"	"YDR428C"	-0.655199811930044
"777"	"YDR430C"	-0.184759916556797
"778"	"YDR431W"	-0.981966304642353
"779"	"YDR435C"	1.34427317974494
"780"	"YDR436W"	-0.213924454693871
"781"	"YDR440W"	1.01210872268156
"782"	"YDR441C"	-0.520460555388614
"783"	"YDR445C"	-0.384415162640732
"784"	"YDR451C"	0.871868897757562
"785"	"YDR452W"	-0.0494820505117896
"786"	"YDR455C"	-2.77286847181005
"787"	"YDR458C"	2.18219907201069
"788"	"YDR459C"	0.318616013047641
"789"	"YDR461W"	0.0306422006162258
"790"	"YDR463W"	-0.509898712915363
"791"	"YDR465C"	-0.189963734045265
"792"	"YDR466W"	2.7450067438982
"793"	"YDR474C"	0.0112981799288483
"794"	"YDR475C"	-1.02953459104815
"795"	"YDR476C"	-0.240206069602028
"796"	"YDR477W"	-0.0812960750964535
"797"	"YDR479C"	-2.92781967952658
"798"	"YDR480W"	-0.399255658700046
"799"	"YDR481C"	0.130313928955975
"800"	"YDR482C"	0.190090738966486
"801"	"YDR483W"	-0.0162596828210176
"802"	"YDR485C"	-1.06118331287532
"803"	"YDR486C"	0.652894037743081
"804"	"YDR488C"	0.272594332161512
"805"	"YDR490C"	0.527280070053465
"806"	"YDR491C"	-0.37703706580777
"807"	"YDR492W"	0.132039061832325
"808"	"YDR493W"	0.072115742759186
"809"	"YDR497C"	-1.23879076302198
"810"	"YDR501W"	0.0902942420469941
"811"	"YDR502C"	0.0794828365733914
"812"	"YDR503C"	-0.217875487774312
"813"	"YDR504C"	-0.0970132845142608
"814"	"YDR505C"	0.329217320518038
"815"	"YDR508C"	0.216936745547087
"816"	"YDR509W"	0.452379030537933
"817"	"YDR511W"	0.474339007551742
"818"	"YDR512C"	0.94424812386482
"819"	"YDR513W"	-0.762575748098167
"820"	"YDR515W"	-0.208629974310506
"821"	"YDR516C"	-0.0602547394563497
"822"	"YDR517W"	-0.368895815645743
"823"	"YDR519W"	0.0441941131216551
"824"	"YDR520C"	0.262629973044148
"825"	"YDR522C"	0.200275550362374
"826"	"YDR524C"	0.0643898854101448
"827"	"YDR525W-A"	-0.225180752365625
"828"	"YDR525W"	0.2668258574035
"829"	"YDR528W"	-0.262423803652519
"830"	"YDR530C"	-0.467883170142514
"831"	"YDR533C"	0.345670652587482
"832"	"YDR534C"	0.477773874681752
"833"	"YDR535C"	0.62894667045146
"834"	"YDR536W"	0.0800077744481215
"835"	"YDR537C"	-0.0513863135659783
"836"	"YDR538W"	-0.35386238800995
"837"	"YDR539W"	-0.473387117668364
"838"	"YDR540C"	0.268944277896429
"839"	"YDR541C"	0.143362591100139
"840"	"YEL001C"	-0.185412995391817
"841"	"YEL003W"	0.395144825914444
"842"	"YEL004W"	0.194406348259412
"843"	"YEL005C"	0.23277512682473
"844"	"YEL006W"	-0.168773174047607
"845"	"YEL007W"	1.1050287958343
"846"	"YEL008W"	0.752862956696465
"847"	"YEL010W"	1.45989832704383
"848"	"YEL011W"	-0.511589787616618
"849"	"YEL012W"	-0.855852314823497
"850"	"YEL013W"	-0.388124694384254
"851"	"YEL014C"	0.262444326323729
"852"	"YEL015W"	0.0574506667889682
"853"	"YEL016C"	0.240768191288029
"854"	"YEL017C-A"	-0.437525655371659
"855"	"YEL017W"	-0.182272718818422
"856"	"YEL020C"	0.066839750530495
"857"	"YEL023C"	-0.398714699363277
"858"	"YEL025C"	0.0974308852504079
"859"	"YEL028W"	-0.149706911731253
"860"	"YEL031W"	-4.14291715393012
"861"	"YEL033W"	0.218342670077378
"862"	"YEL037C"	-0.302410388438667
"863"	"YEL038W"	0.0832045758450027
"864"	"YEL039C"	0.312833571182243
"865"	"YEL042W"	0.169520909138487
"866"	"YEL043W"	-0.14752294513091
"867"	"YEL047C"	-0.0845518644973837
"868"	"YEL048C"	0.524242547305113
"869"	"YEL049W"	0.159538826982693
"870"	"YEL052W"	0.0898918622224148
"871"	"YEL053C"	-3.97430872471465
"872"	"YEL056W"	0.462042064525365
"873"	"YEL059W"	0.388820582782754
"874"	"YEL061C"	-0.156100276531766
"875"	"YEL063C"	1.43458197941563
"876"	"YEL065W"	0.473929270197999
"877"	"YEL066W"	0.251481214499833
"878"	"YEL067C"	0.322344010597509
"879"	"YEL068C"	-0.217305124088798
"880"	"YEL071W"	-0.369255011244203
"881"	"YER001W"	-0.306325331120479
"882"	"YER005W"	-0.575697373730772
"883"	"YER007C-A"	0.4825889399517
"884"	"YER007W"	-0.131140798110207
"885"	"YER010C"	0.152515391830886
"886"	"YER011W"	-0.291902504468751
"887"	"YER016W"	0.396628648536481
"888"	"YER019C-A"	-0.102760475923094
"889"	"YER019W"	-0.0272096294737457
"890"	"YER020W"	0.808518958083392
"891"	"YER024W"	-0.0319848543959312
"892"	"YER027C"	-0.839045291800726
"893"	"YER028C"	0.0725625325719219
"894"	"YER030W"	0.0463089992791698
"895"	"YER032W"	-0.241481496297641
"896"	"YER033C"	0.497405525604572
"897"	"YER034W"	0.14724364263733
"898"	"YER035W"	-0.0380234443366499
"899"	"YER038W-A"	0.0331616636177631
"900"	"YER039C-A"	0.0693802931154445
"901"	"YER041W"	-0.471516637526186
"902"	"YER042W"	0.217398752026593
"903"	"YER045C"	0.0427978303252441
"904"	"YER046W-A"	-1.68318336398305
"905"	"YER046W"	-0.44153380231555
"906"	"YER047C"	1.33331963546003
"907"	"YER048C"	-0.222872510283193
"908"	"YER052C"	-2.94811882914076
"909"	"YER053C"	0.0328710471565121
"910"	"YER054C"	0.0923144334443717
"911"	"YER056C-A"	-0.714672894832351
"912"	"YER056C"	0.590922874646107
"913"	"YER057C"	-1.13293900662354
"914"	"YER059W"	-1.12013489398151
"915"	"YER060W-A"	-0.0585987920526012
"916"	"YER060W"	-0.233691679729765
"917"	"YER062C"	-1.63928843089508
"918"	"YER063W"	-0.744354000100816
"919"	"YER064C"	-0.0220097930883155
"920"	"YER065C"	0.270460135322794
"921"	"YER066C-A"	1.44663477551959
"922"	"YER066W"	1.36340391660277
"923"	"YER067C-A"	0.305819988452333
"924"	"YER067W"	0.0329354841876359
"925"	"YER071C"	0.013326615437088
"926"	"YER072W"	0.555027678573342
"927"	"YER073W"	0.0533473715509867
"928"	"YER074W"	0.00834671047701816
"929"	"YER075C"	-0.729374584422242
"930"	"YER078C"	0.280927140572324
"931"	"YER079W"	0.00223391710574709
"932"	"YER080W"	0.348612003272775
"933"	"YER081W"	0.0166735388268533
"934"	"YER083C"	-2.55276565157462
"935"	"YER084W"	0.0316063014596899
"936"	"YER085C"	-0.201606011044893
"937"	"YER087C-A"	-0.955852218838838
"938"	"YER088C"	0.4600299881473
"939"	"YER089C"	-0.198899639335324
"940"	"YER090W"	0.92047027436618
"941"	"YER091C-A"	0.264888516280216
"942"	"YER091C"	0.200344214063613
"943"	"YER092W"	1.38163637341754
"944"	"YER093C-A"	-0.0825053134597152
"945"	"YER095W"	1.44626445084014
"946"	"YER096W"	0.203551236803108
"947"	"YER097W"	1.34023420368934
"948"	"YER098W"	-0.244194254577776
"949"	"YER106W"	0.0325752742951866
"950"	"YER108C"	1.17527704576296
"951"	"YER109C"	0.0637381136434511
"952"	"YER111C"	-0.511361731999558
"953"	"YER113C"	0.344028244871308
"954"	"YER114C"	0.374541586828467
"955"	"YER115C"	0.178267991514594
"956"	"YER116C"	1.41493962288935
"957"	"YER118C"	-0.407640653858662
"958"	"YER119C-A"	-0.0584970100904948
"959"	"YER119C"	0.00105085456005479
"960"	"YER120W"	-0.342294150868309
"961"	"YER121W"	-0.140190838760376
"962"	"YER123W"	-1.24814987363253
"963"	"YER124C"	0.507022341444636
"964"	"YER128W"	-0.00247961766802624
"965"	"YER129W"	-1.44502664652418
"966"	"YER130C"	-1.24817780594605
"967"	"YER131W"	0.136429347440284
"968"	"YER132C"	-0.804747217102754
"969"	"YER134C"	-0.0962628002930116
"970"	"YER135C"	0.00362063522494647
"971"	"YER137C"	-0.280721371987956
"972"	"YER139C"	0.407838405234785
"973"	"YER140W"	-0.351397638333471
"974"	"YER142C"	-0.104527068749931
"975"	"YER143W"	-0.116111259026025
"976"	"YER144C"	0.081734931635964
"977"	"YER145C"	-0.0241438047797099
"978"	"YER149C"	-0.00781989664077801
"979"	"YER150W"	0.116559128692833
"980"	"YER151C"	-2.09320513088852
"981"	"YER152C"	-0.075813751858102
"982"	"YER153C"	0.24515180155432
"983"	"YER155C"	-2.40071850708552
"984"	"YER156C"	-0.0102070929249256
"985"	"YER158C"	-0.713203053687473
"986"	"YER161C"	0.811673681017372
"987"	"YER162C"	0.0498126893486725
"988"	"YER163C"	-0.328392574648691
"989"	"YER164W"	0.0762635377566363
"990"	"YER166W"	-0.237618306869846
"991"	"YER167W"	-1.37758624848885
"992"	"YER170W"	-0.515597315137179
"993"	"YER173W"	0.580188058677896
"994"	"YER174C"	-0.0115914689134833
"995"	"YER175C"	-0.290045051549128
"996"	"YER176W"	0.178181126767049
"997"	"YER177W"	-0.0714364323289739
"998"	"YER178W"	0.675984030419058
"999"	"YER179W"	-0.121435402156629
"1000"	"YER180C"	0.259128501706497
"1001"	"YER181C"	0.219974296937251
"1002"	"YER182W"	0.246522708755427
"1003"	"YER183C"	-0.338476000265099
"1004"	"YER184C"	0.17341645327088
"1005"	"YER185W"	0.118990501702896
"1006"	"YER186C"	-0.142245726982337
"1007"	"YER187W"	-0.0739434852854519
"1008"	"YER188W"	-0.544365328272546
"1009"	"YFL001W"	-1.40363018481913
"1010"	"YFL003C"	0.469945863748443
"1011"	"YFL004W"	0.370576637318278
"1012"	"YFL006W"	-0.225179069110174
"1013"	"YFL007W"	0.0401830535246816
"1014"	"YFL010C"	-0.0707672134855825
"1015"	"YFL010W-A"	0.592525763072944
"1016"	"YFL011W"	0.379935076255491
"1017"	"YFL012W"	0.069187504373196
"1018"	"YFL013C"	1.1010325099267
"1019"	"YFL013W-A"	1.26907647955306
"1020"	"YFL014W"	0.152026716214087
"1021"	"YFL015C"	0.134285444868983
"1022"	"YFL018C"	0.873791860727659
"1023"	"YFL019C"	-0.302271978115451
"1024"	"YFL021W"	-0.00331497674627637
"1025"	"YFL025C"	-2.69337680653054
"1026"	"YFL027C"	0.0518196654632895
"1027"	"YFL028C"	0.729965796873726
"1028"	"YFL030W"	0.0187261890798647
"1029"	"YFL031W"	-0.12837313910286
"1030"	"YFL032W"	1.48220236311812
"1031"	"YFL033C"	-0.54973865358619
"1032"	"YFL034W"	0.0887483831431433
"1033"	"YFL035C-B"	0.273806574509627
"1034"	"YFL040W"	0.104048319994387
"1035"	"YFL041W"	0.360697587116358
"1036"	"YFL042C"	0.320273674094441
"1037"	"YFL043C"	-0.0120612727437313
"1038"	"YFL044C"	0.243258585369475
"1039"	"YFL046W"	0.771669962514583
"1040"	"YFL047W"	1.14471649078241
"1041"	"YFL048C"	-0.0275034206373706
"1042"	"YFL049W"	-0.148192013843133
"1043"	"YFL050C"	0.123470852390256
"1044"	"YFL051C"	-0.544585566568885
"1045"	"YFL052W"	-0.124495749314129
"1046"	"YFL053W"	0.338647872630229
"1047"	"YFL054C"	0.430993441095468
"1048"	"YFL055W"	0.214972598807883
"1049"	"YFL056C"	0.0104981900227114
"1050"	"YFL063W"	-0.0969016831615895
"1051"	"YFR006W"	0.232929481940362
"1052"	"YFR007W"	0.352346752490434
"1053"	"YFR008W"	0.47131956698665
"1054"	"YFR009W"	0.744128967382182
"1055"	"YFR010W"	1.17772162936404
"1056"	"YFR011C"	-0.952609982932845
"1057"	"YFR012W"	-0.0638285557141599
"1058"	"YFR013W"	0.892793791213221
"1059"	"YFR014C"	0.0261138916880985
"1060"	"YFR016C"	-0.293957021261131
"1061"	"YFR017C"	0.00661269127732477
"1062"	"YFR018C"	0.155050700289655
"1063"	"YFR021W"	-0.748701827179395
"1064"	"YFR022W"	-0.176699360311649
"1065"	"YFR023W"	0.189111775774362
"1066"	"YFR024C-A"	-0.921637812974202
"1067"	"YFR024C"	-0.110794414701913
"1068"	"YFR026C"	0.139729733819332
"1069"	"YFR031C-A"	0.58301653687524
"1070"	"YFR032C-A"	0.832951022012027
"1071"	"YFR032C"	0.0271206702173263
"1072"	"YFR033C"	0.382589771908101
"1073"	"YFR034C"	0.0295763383427688
"1074"	"YFR038W"	0.213005654231601
"1075"	"YFR039C"	0.294350785682101
"1076"	"YFR040W"	0.292443452510825
"1077"	"YFR041C"	-1.1682021988817
"1078"	"YFR044C"	-0.348979122618117
"1079"	"YFR045W"	0.295247914029554
"1080"	"YFR046C"	0.870013665203772
"1081"	"YFR047C"	0.221370935147687
"1082"	"YFR048W"	0.0291107309224711
"1083"	"YFR053C"	0.103770560057785
"1084"	"YFR054C"	0.0527667192557956
"1085"	"YFR056C"	0.20894462253046
"1086"	"YGL002W"	0.59920551576555
"1087"	"YGL004C"	2.32688916059781
"1088"	"YGL005C"	1.65159635845413
"1089"	"YGL006W"	-1.62646540161908
"1090"	"YGL007W"	-0.477597325496567
"1091"	"YGL009C"	2.02367799656421
"1092"	"YGL010W"	2.16146071989201
"1093"	"YGL015C"	-1.64000156138371
"1094"	"YGL016W"	-3.74180503218867
"1095"	"YGL017W"	1.22852246160891
"1096"	"YGL019W"	-3.82459362746946
"1097"	"YGL020C"	-0.857445825803313
"1098"	"YGL021W"	-0.129309527531616
"1099"	"YGL023C"	-0.0791001744687238
"1100"	"YGL027C"	-0.397739876868399
"1101"	"YGL028C"	0.162931078264066
"1102"	"YGL029W"	-0.01543154822305
"1103"	"YGL031C"	0.836258658940945
"1104"	"YGL032C"	-0.170723485110863
"1105"	"YGL035C"	0.34293206061296
"1106"	"YGL036W"	0.4206304207046
"1107"	"YGL037C"	-0.456841129049849
"1108"	"YGL039W"	-1.02056796055293
"1109"	"YGL043W"	0.191510829445787
"1110"	"YGL045W"	-0.40078517906924
"1111"	"YGL046W"	-0.501382763714114
"1112"	"YGL049C"	-0.614482630283153
"1113"	"YGL050W"	-0.801316661114801
"1114"	"YGL051W"	-0.179576612585753
"1115"	"YGL053W"	-0.35515224878866
"1116"	"YGL054C"	-3.90285417074533
"1117"	"YGL056C"	-0.173239742380975
"1118"	"YGL057C"	-0.29468298720734
"1119"	"YGL059W"	-0.123608848602805
"1120"	"YGL060W"	1.26533725586311
"1121"	"YGL062W"	-0.696819067070014
"1122"	"YGL063W"	0.0224867656727382
"1123"	"YGL066W"	-2.08294603122978
"1124"	"YGL067W"	-0.146729577310657
"1125"	"YGL077C"	-0.510438902530633
"1126"	"YGL078C"	-0.550000255325329
"1127"	"YGL079W"	-0.59076190275876
"1128"	"YGL080W"	0.014018143433085
"1129"	"YGL081W"	0.399170065018491
"1130"	"YGL082W"	-0.157525792053928
"1131"	"YGL083W"	-0.353512284322509
"1132"	"YGL084C"	-2.4061441537885
"1133"	"YGL085W"	-0.476116055289356
"1134"	"YGL086W"	-0.0222579766373361
"1135"	"YGL087C"	0.178983765196152
"1136"	"YGL089C"	-0.15165404227456
"1137"	"YGL090W"	-1.13960589214873
"1138"	"YGL094C"	-0.158127896343491
"1139"	"YGL096W"	-0.155304592456818
"1140"	"YGL101W"	-0.357452379544081
"1141"	"YGL105W"	1.25147529604079
"1142"	"YGL108C"	0.0305995025799097
"1143"	"YGL109W"	0.268030438684611
"1144"	"YGL110C"	-0.144352459776002
"1145"	"YGL114W"	-0.204321767748458
"1146"	"YGL115W"	-0.954737164822152
"1147"	"YGL117W"	0.222405573960109
"1148"	"YGL121C"	0.155961043799981
"1149"	"YGL124C"	0.561036556045257
"1150"	"YGL125W"	-2.65123122389384
"1151"	"YGL126W"	0.21222451750769
"1152"	"YGL131C"	-0.78315770166569
"1153"	"YGL132W"	1.47803813775586
"1154"	"YGL136C"	1.33150225660243
"1155"	"YGL138C"	1.3893115698455
"1156"	"YGL139W"	0.0436231426880258
"1157"	"YGL140C"	-0.355001556333186
"1158"	"YGL141W"	-0.194908598877952
"1159"	"YGL144C"	-0.373809764595711
"1160"	"YGL146C"	1.45938151569456
"1161"	"YGL147C"	0.647854580336442
"1162"	"YGL148W"	0.263198324235941
"1163"	"YGL149W"	0.721149453321538
"1164"	"YGL151W"	0.401549056524517
"1165"	"YGL152C"	0.686060244354874
"1166"	"YGL153W"	0.0547352411117269
"1167"	"YGL154C"	2.15880711418014
"1168"	"YGL156W"	0.252744944941978
"1169"	"YGL157W"	0.0736733043558238
"1170"	"YGL158W"	0.061230330875589
"1171"	"YGL159W"	-0.539250590717944
"1172"	"YGL160W"	0.017123796717617
"1173"	"YGL161C"	-0.0658552161943917
"1174"	"YGL162W"	0.345785494783928
"1175"	"YGL163C"	0.632109821866566
"1176"	"YGL164C"	-0.612356023362885
"1177"	"YGL165C"	-0.066267711814155
"1178"	"YGL166W"	-0.266611836125656
"1179"	"YGL167C"	1.63364711522286
"1180"	"YGL170C"	-0.0362386062355278
"1181"	"YGL173C"	-3.64001336420708
"1182"	"YGL174W"	-1.06327542865161
"1183"	"YGL175C"	0.375654872005831
"1184"	"YGL177W"	-0.191360631183121
"1185"	"YGL179C"	-0.27688497238162
"1186"	"YGL180W"	0.0308789563021638
"1187"	"YGL181W"	-0.00532901532276785
"1188"	"YGL194C"	0.19130123673166
"1189"	"YGL195W"	0.281806960987912
"1190"	"YGL196W"	0.262376085459042
"1191"	"YGL197W"	0.0258164295320955
"1192"	"YGL198W"	1.0921389850219
"1193"	"YGL199C"	-0.0170955377614043
"1194"	"YGL202W"	-0.272902356490696
"1195"	"YGL205W"	0.197843956999461
"1196"	"YGL208W"	0.232603449072395
"1197"	"YGL209W"	0.0231355738780304
"1198"	"YGL210W"	0.229429556430577
"1199"	"YGL211W"	-0.140558562673245
"1200"	"YGL212W"	1.12507463248664
"1201"	"YGL213C"	-0.557666715441019
"1202"	"YGL214W"	0.181730037397549
"1203"	"YGL215W"	-0.499896024525057
"1204"	"YGL216W"	0.201442796712385
"1205"	"YGL217C"	0.523378424626772
"1206"	"YGL219C"	0.544542975682854
"1207"	"YGL221C"	-0.0599568695670975
"1208"	"YGL222C"	0.100168850885941
"1209"	"YGL224C"	-0.201743428058707
"1210"	"YGL226C-A"	0.370867805942824
"1211"	"YGL228W"	0.127463424562707
"1212"	"YGL230C"	0.148628743599251
"1213"	"YGL231C"	-0.00741802425851955
"1214"	"YGL232W"	0.298167445238454
"1215"	"YGL234W"	0.0949966688714106
"1216"	"YGL235W"	-0.0370821418460002
"1217"	"YGL237C"	0.315087257784469
"1218"	"YGL241W"	0.191561037216695
"1219"	"YGL242C"	0.266424617424157
"1220"	"YGL243W"	0.146676874672673
"1221"	"YGL244W"	0.629957621164264
"1222"	"YGL248W"	0.361356402869506
"1223"	"YGL249W"	0.214396556485966
"1224"	"YGL250W"	0.649078172362485
"1225"	"YGL251C"	0.634103536601844
"1226"	"YGL252C"	0.151624598436221
"1227"	"YGL253W"	0.669560736708705
"1228"	"YGL254W"	0.210277782518654
"1229"	"YGL255W"	0.0898019691845052
"1230"	"YGL256W"	-0.442496288492869
"1231"	"YGL257C"	-0.517317594422635
"1232"	"YGL258W"	0.766952467490019
"1233"	"YGL259W"	0.081506098194091
"1234"	"YGL260W"	0.126463264005971
"1235"	"YGL261C"	-0.0414343472349617
"1236"	"YGL262W"	-0.0326387032377585
"1237"	"YGL263W"	-0.598685545000853
"1238"	"YGR001C"	-0.0927089425743408
"1239"	"YGR003W"	-1.12608353624651
"1240"	"YGR004W"	0.0710135136831713
"1241"	"YGR007W"	0.481298826745622
"1242"	"YGR008C"	-0.130236691781782
"1243"	"YGR010W"	-0.206539839570452
"1244"	"YGR011W"	-0.412782211563402
"1245"	"YGR012W"	0.219554229770763
"1246"	"YGR014W"	-1.4289112593189
"1247"	"YGR015C"	-1.09324723842181
"1248"	"YGR016W"	0.663366559017205
"1249"	"YGR017W"	1.21647171301847
"1250"	"YGR018C"	-0.124726791522712
"1251"	"YGR019W"	-1.18327204340571
"1252"	"YGR021W"	-0.0118885853612207
"1253"	"YGR022C"	2.25216395201852
"1254"	"YGR023W"	0.233447510292691
"1255"	"YGR025W"	-0.788044600078706
"1256"	"YGR026W"	0.0484162467837992
"1257"	"YGR028W"	-0.141414267146625
"1258"	"YGR031W"	-0.333487570353191
"1259"	"YGR032W"	2.3621017717883
"1260"	"YGR033C"	-0.160162321581733
"1261"	"YGR034W"	0.205407845629804
"1262"	"YGR035C"	-0.196037078078721
"1263"	"YGR037C"	-0.996158230327677
"1264"	"YGR038W"	-0.598301018170962
"1265"	"YGR040W"	0.120135644139385
"1266"	"YGR042W"	0.885078114006758
"1267"	"YGR043C"	2.08278494151064
"1268"	"YGR044C"	0.38142505270021
"1269"	"YGR045C"	-0.100908875947788
"1270"	"YGR049W"	-0.412686682424254
"1271"	"YGR050C"	0.105487311010494
"1272"	"YGR051C"	-0.0214498236097452
"1273"	"YGR053C"	0.014700412914201
"1274"	"YGR055W"	0.976227901599884
"1275"	"YGR058W"	-0.00110846241898158
"1276"	"YGR059W"	-2.51485369271155
"1277"	"YGR061C"	-0.760181032620417
"1278"	"YGR066C"	-0.234603468971275
"1279"	"YGR067C"	-0.294451032840039
"1280"	"YGR068C"	-0.256987605895571
"1281"	"YGR069W"	1.46466881336545
"1282"	"YGR070W"	-0.498846215333936
"1283"	"YGR071C"	-0.334586404966438
"1284"	"YGR072W"	-0.287996267065161
"1285"	"YGR077C"	0.278196055641939
"1286"	"YGR078C"	-0.0654307095387731
"1287"	"YGR079W"	0.0390349759145063
"1288"	"YGR080W"	0.188568833401375
"1289"	"YGR084C"	0.00888411189209529
"1290"	"YGR085C"	0.75374536595143
"1291"	"YGR086C"	-1.78318644840304
"1292"	"YGR087C"	1.43100938890134
"1293"	"YGR088W"	0.724063696817806
"1294"	"YGR089W"	1.23626677842301
"1295"	"YGR092W"	-0.607934871088564
"1296"	"YGR093W"	0.393948556518162
"1297"	"YGR096W"	-0.127541471803279
"1298"	"YGR097W"	0.47345824285726
"1299"	"YGR100W"	-0.64248549635076
"1300"	"YGR101W"	2.36663656414999
"1301"	"YGR106C"	0.436314055934094
"1302"	"YGR107W"	0.0311176953019708
"1303"	"YGR108W"	-0.0260824344743412
"1304"	"YGR109C"	-0.747354403331973
"1305"	"YGR111W"	-0.0696503128081033
"1306"	"YGR117C"	0.066694381803201
"1307"	"YGR118W"	-0.230388824187624
"1308"	"YGR121C"	0.0306911563606746
"1309"	"YGR122C-A"	-0.150165966249137
"1310"	"YGR122W"	1.76694981600653
"1311"	"YGR123C"	0.357253657665578
"1312"	"YGR125W"	0.136828363767789
"1313"	"YGR126W"	-0.204470071814133
"1314"	"YGR127W"	0.069997019468129
"1315"	"YGR129W"	-0.129305556120137
"1316"	"YGR130C"	0.239855555474967
"1317"	"YGR131W"	-0.148062849849897
"1318"	"YGR133W"	0.610223381690868
"1319"	"YGR134W"	6.59369053995287e-05
"1320"	"YGR136W"	0.752054756102758
"1321"	"YGR137W"	0.934933569435033
"1322"	"YGR141W"	-0.619090341064703
"1323"	"YGR142W"	-0.255017494707893
"1324"	"YGR143W"	0.0370042544582505
"1325"	"YGR144W"	-0.155127058474081
"1326"	"YGR146C"	0.197505288504276
"1327"	"YGR148C"	-0.00179790039536618
"1328"	"YGR149W"	1.30181643154059
"1329"	"YGR151C"	-0.367227920704619
"1330"	"YGR152C"	0.0178211639795351
"1331"	"YGR153W"	0.259194426551383
"1332"	"YGR157W"	-2.39854440415
"1333"	"YGR163W"	-0.700324529992713
"1334"	"YGR164W"	-0.797276155593534
"1335"	"YGR168C"	0.104538621449091
"1336"	"YGR169C"	-0.426532487416303
"1337"	"YGR170W"	-2.04774170871014
