"gene"	"CinnamicAcid"
"674"	"YDR241W"	-0.203986999854446
"675"	"YDR242W"	-0.0846448094038912
"676"	"YDR244W"	0.0157168581277966
"677"	"YDR245W"	1.6874176888416
"678"	"YDR247W"	-0.266193962965442
"679"	"YDR248C"	-0.455970915561036
"680"	"YDR249C"	-0.64633258934839
"681"	"YDR250C"	0.0889981832801372
"682"	"YDR251W"	-0.032390449420414
"683"	"YDR252W"	-0.214663810140257
"684"	"YDR253C"	-0.107783087292783
"685"	"YDR254W"	-0.151286062394108
"686"	"YDR255C"	0.365785669314102
"687"	"YDR256C"	-0.27157831211864
"688"	"YDR257C"	0.183014608376967
"689"	"YDR258C"	-0.187218726661501
"690"	"YDR259C"	-0.647842619467637
"691"	"YDR260C"	0.108418172003951
"692"	"YDR261C"	0.114935916009684
"693"	"YDR262W"	-0.167185456447204
"694"	"YDR263C"	-0.132724457566138
"695"	"YDR265W"	0.0261260235364151
"696"	"YDR266C"	1.98748532275186
"697"	"YDR269C"	-0.337407984108302
"698"	"YDR272W"	-0.234472971593066
"699"	"YDR273W"	-0.459255509445629
"700"	"YDR275W"	-0.223477458389201
"701"	"YDR276C"	-0.0717279953954657
"702"	"YDR277C"	0.0883961497855357
"703"	"YDR278C"	0.23074609001843
"704"	"YDR281C"	-0.27491952660556
"705"	"YDR285W"	0.925579073106955
"706"	"YDR289C"	-0.789211917435194
"707"	"YDR290W"	-0.499547400111569
"708"	"YDR291W"	-0.22529437803142
"709"	"YDR293C"	-0.454216350120685
"710"	"YDR294C"	-0.938882855579563
"711"	"YDR297W"	-0.356547340426928
"712"	"YDR304C"	-0.57515047412574
"713"	"YDR305C"	-0.443813872349067
"714"	"YDR306C"	-0.345702502766109
"715"	"YDR307W"	-0.192728285767218
"716"	"YDR309C"	0.727393643942641
"717"	"YDR310C"	-0.572662609578719
"718"	"YDR312W"	0.00623142167928727
"719"	"YDR313C"	-0.0532899721106594
"720"	"YDR314C"	-0.00787395540700792
"721"	"YDR316W"	-0.0781460327098174
"722"	"YDR317W"	-0.325543513266858
"723"	"YDR319C"	-0.00584626025253662
"724"	"YDR320C"	-0.361887068189487
"725"	"YDR321W"	-0.0141264700525841
"726"	"YDR326C"	-1.3434277066716
"727"	"YDR329C"	-0.130441839323179
"728"	"YDR330W"	0.348731209717703
"729"	"YDR333C"	0.186976284114048
"730"	"YDR334W"	0.0519321406336379
"731"	"YDR335W"	-0.712438421015208
"732"	"YDR336W"	1.96698494213947
"733"	"YDR338C"	-0.235125294628318
"734"	"YDR340W"	1.26677817924155
"735"	"YDR344C"	0.0956609218313648
"736"	"YDR345C"	-0.227555790636484
"737"	"YDR346C"	1.43713101000851
"738"	"YDR349C"	0.0876332905265232
"739"	"YDR351W"	-0.14689767340035
"740"	"YDR352W"	0.363913065635434
"741"	"YDR354W"	-0.356918900178789
"742"	"YDR357C"	-0.571056341760002
"743"	"YDR358W"	1.69992086737524
"744"	"YDR359C"	0.609238014377282
"745"	"YDR360W"	-0.410882444978659
"746"	"YDR363W"	-0.338052339916161
"747"	"YDR368W"	-0.287312565906108
"748"	"YDR370C"	-0.213702925654088
"749"	"YDR371W"	0.281694907234401
"750"	"YDR372C"	-1.31100499624978
"751"	"YDR375C"	0.38578606720421
"752"	"YDR378C"	2.33388557277981
"753"	"YDR383C"	0.328168967852555
"754"	"YDR385W"	1.31547011783078
"755"	"YDR386W"	0.0730615409885121
"756"	"YDR388W"	0.310060789567957
"757"	"YDR389W"	1.32552463253751
"758"	"YDR393W"	0.565089933996677
"759"	"YDR395W"	0.477978584512761
"760"	"YDR400W"	0.0254872669197283
"761"	"YDR402C"	-0.00154363129785942
"762"	"YDR403W"	-0.109030497129775
"763"	"YDR406W"	0.133354665649621
"764"	"YDR409W"	0.160714450065655
"765"	"YDR411C"	0.270583269993308
"766"	"YDR414C"	0.334915051949052
"767"	"YDR415C"	0.143741112720159
"768"	"YDR421W"	-0.130346960140907
"769"	"YDR423C"	-0.0696937861395534
"770"	"YDR424C"	-0.843707100306409
"771"	"YDR425W"	-0.16182475275825
"772"	"YDR426C"	0.162792013903949
"773"	"YDR428C"	-0.130993684690441
"774"	"YDR430C"	-0.25537130360624
"775"	"YDR431W"	-0.151043247306504
"776"	"YDR435C"	-2.20099145836945
"777"	"YDR436W"	-0.0916462613372611
"778"	"YDR440W"	1.58668081960169
"779"	"YDR441C"	0.434778997866176
"780"	"YDR445C"	0.0244730125699216
"781"	"YDR451C"	0.525805255521919
"782"	"YDR452W"	-0.9433776708317
"783"	"YDR455C"	-0.932301679020121
"784"	"YDR458C"	2.52828310234075
"785"	"YDR459C"	-0.0622077470722715
"786"	"YDR461W"	0.0852981606483191
"787"	"YDR463W"	0.290295965699623
"788"	"YDR465C"	0.0833124851098636
"789"	"YDR466W"	2.05324102507621
"790"	"YDR467C"	1.46630704509228
"791"	"YDR474C"	0.199845866975699
"792"	"YDR475C"	-0.228662486407573
"793"	"YDR476C"	-0.277654339347283
"794"	"YDR477W"	0.482218328535809
"795"	"YDR479C"	0.145551360410055
"796"	"YDR480W"	-0.0743347688416308
"797"	"YDR481C"	0.103499630379018
"798"	"YDR482C"	-0.027173992642833
"799"	"YDR483W"	-0.468651828963318
"800"	"YDR485C"	0.0227574840220116
"801"	"YDR486C"	0.513442546485134
"802"	"YDR488C"	0.137529679081721
"803"	"YDR490C"	0.243936418942673
"804"	"YDR491C"	0.330635204092474
"805"	"YDR492W"	0.151319336101863
"806"	"YDR493W"	-0.179420908108349
"807"	"YDR497C"	-0.199684867741707
"808"	"YDR501W"	-0.245184453382622
"809"	"YDR502C"	-0.642918037678428
"810"	"YDR503C"	-0.14260982477917
"811"	"YDR504C"	0.168174783921229
"812"	"YDR505C"	0.228326436798215
"813"	"YDR508C"	-0.3392071848969
"814"	"YDR509W"	-0.112065239096602
"815"	"YDR511W"	-0.131377970008202
"816"	"YDR512C"	-0.174872085750522
"817"	"YDR513W"	-0.261822299254873
"818"	"YDR515W"	-0.152526308604468
"819"	"YDR516C"	0.00204359913756731
"820"	"YDR517W"	0.192154276713214
"821"	"YDR519W"	-0.0571575372516019
"822"	"YDR520C"	0.128535750387207
"823"	"YDR522C"	-0.109470915976298
"824"	"YDR524C"	-0.0524826007809769
"825"	"YDR525W-A"	-0.394086395388703
"826"	"YDR525W"	0.237350647716598
"827"	"YDR528W"	0.00862323357012168
"828"	"YDR530C"	-0.0067775833913116
"829"	"YDR533C"	0.133508439797913
"830"	"YDR534C"	0.0955205297556647
"831"	"YDR535C"	0.269352101461457
"832"	"YDR536W"	-0.150419619448668
"833"	"YDR537C"	0.393582042075529
"834"	"YDR538W"	0.175752139237263
"835"	"YDR539W"	0.313241373536254
"836"	"YDR540C"	0.186593388763706
"837"	"YDR541C"	0.0241243364304125
"838"	"YEL001C"	-0.289690123604942
"839"	"YEL003W"	0.042049116500594
"840"	"YEL004W"	0.158582973333034
"841"	"YEL005C"	-0.114933712979885
"842"	"YEL006W"	-0.112544531088374
"843"	"YEL007W"	-0.505210180176128
"844"	"YEL008W"	0.940681319742147
"845"	"YEL010W"	1.39846365091887
"846"	"YEL011W"	0.948740914323048
"847"	"YEL012W"	0.333166739981427
"848"	"YEL013W"	-1.14973531033824
"849"	"YEL014C"	-0.0618702038493871
"850"	"YEL015W"	-0.181187845221357
"851"	"YEL016C"	0.112907824204913
"852"	"YEL017C-A"	0.307651664091645
"853"	"YEL017W"	0.324804611590949
"854"	"YEL020C"	0.247060101852676
"855"	"YEL023C"	0.362856276887132
"856"	"YEL025C"	-0.0178352006363519
"857"	"YEL028W"	0.0311248584940668
"858"	"YEL031W"	0.0851973777489182
"859"	"YEL033W"	-0.0222039914612347
"860"	"YEL037C"	0.422410666099919
"861"	"YEL038W"	0.0393926717442311
"862"	"YEL039C"	0.0293470548351278
"863"	"YEL042W"	0.404804205326761
"864"	"YEL043W"	-0.0250048911654747
"865"	"YEL047C"	-0.00760056225177452
"866"	"YEL048C"	0.0659227864321031
"867"	"YEL049W"	0.107084330937336
"868"	"YEL052W"	0.160228383180824
"869"	"YEL053C"	-1.35697676776635
"870"	"YEL056W"	-0.157985231147552
"871"	"YEL059W"	0.232616110099237
"872"	"YEL061C"	-0.466779771748255
"873"	"YEL063C"	-1.07254869393296
"874"	"YEL065W"	0.108170598136534
"875"	"YEL066W"	0.102393633892387
"876"	"YEL067C"	0.0778171347596198
"877"	"YEL068C"	0.489171309728402
"878"	"YEL071W"	-0.315828355415907
"879"	"YER001W"	-0.237900041924281
"880"	"YER005W"	0.489385365251573
"881"	"YER007C-A"	0.314502942159959
"882"	"YER007W"	-0.0431123406335138
"883"	"YER010C"	-0.0623416947245181
"884"	"YER011W"	0.414704837742665
"885"	"YER016W"	-1.03150316308093
"886"	"YER019C-A"	0.206220436466435
"887"	"YER019W"	0.134159996652956
"888"	"YER020W"	0.0910937139712769
"889"	"YER024W"	0.0682267423122457
"890"	"YER027C"	-0.196977219765323
"891"	"YER028C"	0.128286113467055
"892"	"YER030W"	0.115773672662523
"893"	"YER032W"	0.145682646615453
"894"	"YER033C"	-1.1678927744146
"895"	"YER034W"	-0.0339653675471503
"896"	"YER035W"	-0.129859229324826
"897"	"YER038W-A"	0.286277162081623
"898"	"YER039C-A"	-0.0601260579322195
"899"	"YER041W"	-0.363028795792091
"900"	"YER042W"	0.0402026692213869
"901"	"YER045C"	0.102237572638102
"902"	"YER046W-A"	0.747102276598277
"903"	"YER046W"	0.360501032237246
"904"	"YER047C"	2.16380757080627
"905"	"YER048C"	0.607645976888585
"906"	"YER052C"	-1.3094514742234
"907"	"YER053C"	0.0317057524973928
"908"	"YER054C"	-0.0512481034347781
"909"	"YER056C-A"	0.415489560746719
"910"	"YER056C"	-0.643205744847934
"911"	"YER057C"	-0.505299347613354
"912"	"YER059W"	-0.435237646509612
"913"	"YER060W-A"	-0.119007683908937
"914"	"YER060W"	-0.757373368415638
"915"	"YER062C"	0.492251140481212
"916"	"YER063W"	0.102569958959998
"917"	"YER064C"	-0.0904276724372707
"918"	"YER065C"	0.198778841499573
"919"	"YER066C-A"	2.13701206462481
"920"	"YER066W"	1.63783366953849
"921"	"YER067C-A"	-0.0524120405353064
"922"	"YER067W"	-0.0176471235257575
"923"	"YER071C"	-0.141576366708973
"924"	"YER072W"	0.244121409729971
"925"	"YER073W"	0.0188622639467741
"926"	"YER074W"	0.566809148179004
"927"	"YER075C"	0.269408578695097
"928"	"YER078C"	0.147858930403429
"929"	"YER079W"	0.0727235758998449
"930"	"YER080W"	-0.06259127948787
"931"	"YER081W"	0.0713050090713903
"932"	"YER083C"	-1.62926380896357
"933"	"YER084W"	0.075126350820814
"934"	"YER085C"	0.00633648551917961
"935"	"YER087C-A"	-0.0255506102509613
"936"	"YER088C"	0.133611601562842
"937"	"YER089C"	-0.00135960676730678
"938"	"YER090W"	0.254471856325993
"939"	"YER091C-A"	0.100754705781921
"940"	"YER091C"	-1.3222673764278
"941"	"YER092W"	0.408511134474719
"942"	"YER093C-A"	0.217797549526023
"943"	"YER095W"	0.484549751238128
"944"	"YER096W"	0.0607978982726367
"945"	"YER097W"	1.11054418751141
"946"	"YER098W"	-0.481959313354117
"947"	"YER106W"	0.158736805696363
"948"	"YER108C"	-0.0324007645829364
"949"	"YER109C"	0.0973107054073665
"950"	"YER111C"	0.485491206369562
"951"	"YER113C"	-0.177669419142346
"952"	"YER114C"	0.10274985673372
"953"	"YER115C"	-0.0215682941038967
"954"	"YER116C"	1.03671616950462
"955"	"YER118C"	-0.0454470265745917
"956"	"YER119C-A"	-0.733092065046466
"957"	"YER119C"	0.0664593118716404
"958"	"YER120W"	-0.25059633556662
"959"	"YER121W"	0.0811803882944984
"960"	"YER123W"	-0.498222036281462
"961"	"YER124C"	0.0216866912989433
"962"	"YER128W"	0.165163210949061
"963"	"YER129W"	-0.731199268210159
"964"	"YER130C"	1.39111644624038
"965"	"YER131W"	0.0288362714869544
"966"	"YER132C"	0.0577666671675228
"967"	"YER134C"	0.0249235283682776
"968"	"YER135C"	-0.215152854598819
"969"	"YER137C"	-0.36281132860059
"970"	"YER139C"	0.0765497510772793
"971"	"YER140W"	0.454972379746298
"972"	"YER142C"	-0.0233526919299217
"973"	"YER143W"	0.0846532680514669
"974"	"YER144C"	0.0626827803018556
"975"	"YER145C"	-0.126175952736197
"976"	"YER149C"	-0.0409364680239205
"977"	"YER150W"	0.113068840689666
"978"	"YER151C"	-1.52454018316201
"979"	"YER152C"	-0.325185025685047
"980"	"YER153C"	0.0728201822966422
"981"	"YER155C"	-0.0675002331249569
"982"	"YER156C"	0.79667225161247
"983"	"YER158C"	0.0782177158412196
"984"	"YER161C"	1.6436094392051
"985"	"YER162C"	-0.232241905036431
"986"	"YER163C"	0.329954114788173
"987"	"YER164W"	-0.207735883840571
"988"	"YER166W"	-0.255689699225767
"989"	"YER167W"	-0.38748690378105
"990"	"YER170W"	-0.0482955070485182
"991"	"YER173W"	0.0378450967728901
"992"	"YER174C"	-0.133021592611732
"993"	"YER175C"	0.374182483857331
"994"	"YER176W"	-0.0841054077760208
"995"	"YER177W"	-0.119814652757292
"996"	"YER178W"	-0.637548592544904
"997"	"YER179W"	-0.163979172670532
"998"	"YER180C"	0.169196858694549
"999"	"YER181C"	0.0933688247214526
"1000"	"YER182W"	-0.0424598152606556
"1001"	"YER183C"	-0.734214163872177
"1002"	"YER184C"	0.261453513804433
"1003"	"YER185W"	0.04099544701726
"1004"	"YER186C"	-0.141315617254426
"1005"	"YER187W"	0.112163845042839
"1006"	"YER188W"	0.563714255953347
"1007"	"YFL001W"	-2.73961525435431
"1008"	"YFL003C"	0.190887329678476
"1009"	"YFL004W"	-0.137220554432801
"1010"	"YFL006W"	0.00450469044500739
"1011"	"YFL007W"	0.0825636122155466
"1012"	"YFL010C"	-0.0716135971146534
"1013"	"YFL010W-A"	0.512850588983547
"1014"	"YFL011W"	0.107349987837597
"1015"	"YFL012W"	-0.240242636505199
"1016"	"YFL013C"	0.49004765232073
"1017"	"YFL013W-A"	0.450606869600571
"1018"	"YFL014W"	0.426736691725245
"1019"	"YFL015C"	0.229876073286676
"1020"	"YFL018C"	0.71550245498054
"1021"	"YFL019C"	-0.240411408846452
"1022"	"YFL021W"	0.280412977789694
"1023"	"YFL025C"	-1.13080878047724
"1024"	"YFL027C"	-0.0887638632299133
"1025"	"YFL028C"	0.493752164875568
"1026"	"YFL030W"	-0.251617329241153
"1027"	"YFL031W"	-0.886959602813655
"1028"	"YFL032W"	-0.448128159241587
"1029"	"YFL033C"	0.183314342496809
"1030"	"YFL034W"	0.592660131005385
"1031"	"YFL035C-B"	0.182096557144607
"1032"	"YFL040W"	-0.00633210787137057
"1033"	"YFL041W"	0.139342767806459
"1034"	"YFL042C"	-0.0226681467682341
"1035"	"YFL043C"	-0.132307149620564
"1036"	"YFL044C"	0.194021629898928
"1037"	"YFL046W"	0.228988134368948
"1038"	"YFL047W"	0.216543316277081
"1039"	"YFL048C"	0.0143653446350409
"1040"	"YFL049W"	-0.183367766266493
"1041"	"YFL050C"	0.356912219500567
"1042"	"YFL051C"	0.191502898043171
"1043"	"YFL052W"	-0.471452273789259
"1044"	"YFL053W"	0.20001286361426
"1045"	"YFL054C"	0.066836219556267
"1046"	"YFL055W"	0.0903581799413991
"1047"	"YFL056C"	0.0372088967322006
"1048"	"YFL063W"	-0.201489440512796
"1049"	"YFR006W"	0.0963195825135563
"1050"	"YFR007W"	0.172429802020943
"1051"	"YFR008W"	-0.148936263511156
"1052"	"YFR009W"	0.893669839646456
"1053"	"YFR010W"	0.071710597981739
"1054"	"YFR011C"	-0.0748153397818466
"1055"	"YFR012W"	-0.550162343007757
"1056"	"YFR013W"	0.215673110290068
"1057"	"YFR014C"	0.0645375879921895
"1058"	"YFR016C"	0.152907707095909
"1059"	"YFR017C"	0.133205897923388
"1060"	"YFR018C"	0.160620180997267
"1061"	"YFR021W"	0.0719399956825563
"1062"	"YFR022W"	0.231334515530573
"1063"	"YFR023W"	0.150490795630494
"1064"	"YFR024C-A"	-0.308634136293549
"1065"	"YFR024C"	0.0108469113263184
"1066"	"YFR026C"	0.159129231467803
"1067"	"YFR031C-A"	0.950585747856049
"1068"	"YFR032C-A"	0.688514067288808
"1069"	"YFR032C"	-0.282083616905972
"1070"	"YFR033C"	0.191540516308913
"1071"	"YFR034C"	1.08578235162635
"1072"	"YFR038W"	0.0790093991942017
"1073"	"YFR039C"	0.00290245735610171
"1074"	"YFR040W"	-0.107314724222806
"1075"	"YFR041C"	0.0243580834370189
"1076"	"YFR044C"	-0.0508909312757855
"1077"	"YFR045W"	0.0496861497006514
"1078"	"YFR046C"	0.952441327992027
"1079"	"YFR047C"	-0.0801752649739383
"1080"	"YFR048W"	0.618030411921825
"1081"	"YFR053C"	-0.100992147529675
"1082"	"YFR054C"	0.159995349266629
"1083"	"YFR056C"	-0.326382114816787
"1084"	"YGL002W"	0.935979150425532
"1085"	"YGL004C"	0.636038556875826
"1086"	"YGL005C"	-0.566927539969697
"1087"	"YGL006W"	-0.321352915755095
"1088"	"YGL007W"	-0.636252479282046
"1089"	"YGL009C"	0.431305371222936
"1090"	"YGL010W"	0.279102750011862
"1091"	"YGL015C"	-1.03562343504676
"1092"	"YGL016W"	2.12665610155906
"1093"	"YGL017W"	0.279973732462354
"1094"	"YGL019W"	0.58627296883904
"1095"	"YGL020C"	-0.494516568820092
"1096"	"YGL021W"	0.174077299578339
"1097"	"YGL023C"	-0.842500990748911
"1098"	"YGL027C"	-0.895527216549476
"1099"	"YGL028C"	-0.0401016882603349
"1100"	"YGL029W"	0.167790440042948
"1101"	"YGL031C"	0.907425566690948
"1102"	"YGL032C"	0.148351395078475
"1103"	"YGL035C"	0.144785432832732
"1104"	"YGL036W"	0.209836262034087
"1105"	"YGL037C"	0.107157468320277
"1106"	"YGL039W"	0.256270694771455
"1107"	"YGL043W"	-2.4421843535601
"1108"	"YGL045W"	-0.66078031027588
"1109"	"YGL046W"	-0.200147435409224
"1110"	"YGL049C"	0.358720507015948
"1111"	"YGL050W"	-0.121475842052943
"1112"	"YGL051W"	0.217174717459168
"1113"	"YGL053W"	-0.101765261689636
"1114"	"YGL054C"	-1.93776461979179
"1115"	"YGL056C"	-0.0930647109491121
"1116"	"YGL057C"	-0.0823469409944726
"1117"	"YGL059W"	0.084799434155593
"1118"	"YGL060W"	1.40731365422759
"1119"	"YGL062W"	0.300722115822237
"1120"	"YGL063W"	0.0816205993231817
"1121"	"YGL066W"	0.198313634869694
"1122"	"YGL067W"	0.343863013830364
"1123"	"YGL077C"	0.661826440368767
"1124"	"YGL078C"	0.175352539473957
"1125"	"YGL079W"	0.373017987798704
"1126"	"YGL080W"	-0.0783146893656568
"1127"	"YGL081W"	-0.491708671693053
"1128"	"YGL082W"	0.000231574195166337
"1129"	"YGL083W"	-0.27692411836408
"1130"	"YGL084C"	-0.825850623675552
"1131"	"YGL085W"	0.622819899211871
"1132"	"YGL086W"	0.0106850916079356
"1133"	"YGL087C"	0.379276389515595
"1134"	"YGL089C"	0.126322907833502
"1135"	"YGL090W"	0.361373051493618
"1136"	"YGL094C"	-0.245958249847006
"1137"	"YGL096W"	-0.311089742215472
"1138"	"YGL101W"	0.666955848141546
"1139"	"YGL105W"	-0.7755767348605
"1140"	"YGL108C"	0.320711126924249
"1141"	"YGL109W"	0.610375827202394
"1142"	"YGL110C"	-0.957568604894576
"1143"	"YGL114W"	-0.101184308262079
"1144"	"YGL115W"	0.676923274549779
"1145"	"YGL117W"	0.0489667155629323
"1146"	"YGL121C"	-0.172284028743112
"1147"	"YGL124C"	-1.2077968104828
"1148"	"YGL125W"	-0.796525928050633
"1149"	"YGL126W"	0.0877697542836005
"1150"	"YGL131C"	-0.24338387307598
"1151"	"YGL132W"	1.58436470862347
"1152"	"YGL136C"	-0.170298982783597
"1153"	"YGL138C"	1.94145556189929
"1154"	"YGL139W"	-0.0544852547859183
"1155"	"YGL140C"	-0.30520561801167
"1156"	"YGL141W"	-0.213244003855359
"1157"	"YGL144C"	-0.0880076762403236
"1158"	"YGL146C"	0.884261302259385
"1159"	"YGL147C"	0.7441151462054
"1160"	"YGL148W"	-1.33355150831137
"1161"	"YGL149W"	0.228065506823159
"1162"	"YGL151W"	-0.147551855154677
"1163"	"YGL152C"	0.41299696029139
"1164"	"YGL153W"	0.0202022609449653
"1165"	"YGL154C"	0.280473134553609
"1166"	"YGL156W"	0.0362245477852726
"1167"	"YGL157W"	0.0952090337826158
"1168"	"YGL158W"	0.153463911271664
"1169"	"YGL159W"	0.433376914382074
"1170"	"YGL160W"	0.0931797350840831
"1171"	"YGL161C"	0.0785971018645951
"1172"	"YGL162W"	-0.0873151659280072
"1173"	"YGL163C"	-0.236697256303712
"1174"	"YGL164C"	0.36719035452145
"1175"	"YGL165C"	0.166603257123226
"1176"	"YGL166W"	0.0251640799638528
"1177"	"YGL167C"	0.640685185593504
"1178"	"YGL170C"	-0.0402419368813861
"1179"	"YGL173C"	-1.22659976784909
"1180"	"YGL174W"	0.591264040613885
"1181"	"YGL175C"	0.154480741604209
"1182"	"YGL177W"	0.204079616252023
"1183"	"YGL179C"	-0.167647183549532
"1184"	"YGL180W"	0.0702598672858107
"1185"	"YGL181W"	0.106237929838622
"1186"	"YGL194C"	0.170466169455868
"1187"	"YGL195W"	1.12000385487176
"1188"	"YGL196W"	-0.183532181942625
"1189"	"YGL197W"	-0.094153167526596
"1190"	"YGL198W"	1.41046775979421
"1191"	"YGL199C"	0.0986343430724763
"1192"	"YGL202W"	-0.063892857900169
"1193"	"YGL205W"	0.115274918529594
"1194"	"YGL208W"	0.178391564521785
"1195"	"YGL209W"	-0.29276312056474
"1196"	"YGL210W"	-0.0635232244304643
"1197"	"YGL211W"	0.692542952551144
"1198"	"YGL212W"	-0.669621917796077
"1199"	"YGL213C"	0.145133401525971
"1200"	"YGL214W"	0.0908804213698802
"1201"	"YGL215W"	-0.277936590840753
"1202"	"YGL216W"	0.0721880653318012
"1203"	"YGL217C"	0.417252895102345
"1204"	"YGL219C"	0.36919149528697
"1205"	"YGL221C"	-0.0669557418635831
"1206"	"YGL222C"	-0.175485630971425
"1207"	"YGL224C"	-0.258356773310963
"1208"	"YGL226C-A"	-0.299361176464032
"1209"	"YGL228W"	0.89434046043771
"1210"	"YGL230C"	0.236317832244903
"1211"	"YGL231C"	0.0930166851237398
"1212"	"YGL232W"	-0.0453450777409488
"1213"	"YGL234W"	0.518117076399883
"1214"	"YGL235W"	-0.229647412050014
"1215"	"YGL237C"	-0.0829491299348954
"1216"	"YGL241W"	0.223360943018651
"1217"	"YGL242C"	-0.297158042551502
"1218"	"YGL243W"	0.109409977559521
"1219"	"YGL244W"	-0.379794406017941
"1220"	"YGL248W"	0.097497122234471
"1221"	"YGL249W"	0.00371373777397505
"1222"	"YGL250W"	0.554010994809832
"1223"	"YGL251C"	0.273522714327581
"1224"	"YGL252C"	-0.0871680340966954
"1225"	"YGL253W"	-1.00167955190005
"1226"	"YGL254W"	-0.0592843480499532
"1227"	"YGL255W"	0.275710634227607
"1228"	"YGL256W"	0.0838035399606465
"1229"	"YGL257C"	0.278953257025603
"1230"	"YGL258W"	0.751961488403471
"1231"	"YGL259W"	0.11611733143465
"1232"	"YGL260W"	-0.423169809576599
"1233"	"YGL261C"	-0.466414902258373
"1234"	"YGL262W"	-0.20046368704143
"1235"	"YGL263W"	0.258737063199758
"1236"	"YGR001C"	0.590695677217418
"1237"	"YGR003W"	-0.402081519172162
"1238"	"YGR004W"	-0.103705561330443
"1239"	"YGR007W"	-2.16701740375442
"1240"	"YGR008C"	-0.161954206316808
"1241"	"YGR010W"	-0.434054319004249
"1242"	"YGR011W"	-0.201850324308159
"1243"	"YGR012W"	-0.0642676139918776
"1244"	"YGR014W"	-1.12288231161718
"1245"	"YGR015C"	-0.918995046071263
"1246"	"YGR016W"	-0.166939734272839
"1247"	"YGR017W"	0.0157216831224128
"1248"	"YGR018C"	-0.00661384855469237
"1249"	"YGR019W"	-1.12357534304032
"1250"	"YGR021W"	-0.527526982845221
"1251"	"YGR022C"	0.318547972780951
"1252"	"YGR023W"	0.0863577373409291
"1253"	"YGR025W"	-0.253353952840238
"1254"	"YGR026W"	-0.0872357272177655
"1255"	"YGR028W"	-0.0084235695284616
"1256"	"YGR031W"	0.0379531940385185
"1257"	"YGR032W"	0.790784723627003
"1258"	"YGR033C"	0.332726162416162
"1259"	"YGR034W"	0.0921506931571056
"1260"	"YGR035C"	-0.050788997523585
"1261"	"YGR037C"	-0.132541274738717
"1262"	"YGR038W"	-0.0387274703164971
"1263"	"YGR040W"	0.292486749081858
"1264"	"YGR042W"	0.839674326716544
"1265"	"YGR043C"	1.79945265317281
"1266"	"YGR044C"	0.642591539988866
"1267"	"YGR045C"	-0.298340192838979
"1268"	"YGR049W"	-0.356464652197403
"1269"	"YGR050C"	-0.116880913529739
"1270"	"YGR051C"	0.203323545693366
"1271"	"YGR053C"	-0.212948493349808
"1272"	"YGR055W"	-1.31770596248001
"1273"	"YGR058W"	-0.65413759134255
"1274"	"YGR059W"	0.54429447869825
"1275"	"YGR061C"	0.424019729742418
"1276"	"YGR066C"	-0.110533954752978
"1277"	"YGR067C"	-0.283222199314173
"1278"	"YGR068C"	-1.23903295372228
"1279"	"YGR069W"	1.35459991544005
"1280"	"YGR070W"	1.14939396986949
"1281"	"YGR071C"	-0.210215300562719
"1282"	"YGR072W"	-0.110784551379318
"1283"	"YGR077C"	0.204512344794055
"1284"	"YGR078C"	0.225623336258637
"1285"	"YGR079W"	0.0938098893981185
"1286"	"YGR080W"	-0.0227020369344501
"1287"	"YGR084C"	-0.103578261149621
"1288"	"YGR085C"	0.658028674766641
"1289"	"YGR086C"	-0.514118209200287
"1290"	"YGR087C"	1.37866966316034
"1291"	"YGR088W"	0.555299780112061
"1292"	"YGR089W"	-0.657986036809246
"1293"	"YGR092W"	0.0429583648075225
"1294"	"YGR093W"	1.15996637085554
"1295"	"YGR096W"	1.8402898755428
"1296"	"YGR097W"	0.359449272726184
"1297"	"YGR100W"	-0.642649115631481
"1298"	"YGR101W"	0.266677579367153
"1299"	"YGR106C"	1.08694375893613
"1300"	"YGR107W"	0.135085524412553
"1301"	"YGR108W"	0.0559965742502029
"1302"	"YGR109C"	-0.0401789867794095
"1303"	"YGR111W"	-0.146549710296067
"1304"	"YGR117C"	0.0959863090311976
"1305"	"YGR118W"	0.510274588723845
"1306"	"YGR121C"	-0.09741205867823
"1307"	"YGR122C-A"	-0.33335794915626
"1308"	"YGR122W"	1.05236324655948
"1309"	"YGR123C"	0.581447349861766
"1310"	"YGR125W"	0.121333042260323
"1311"	"YGR126W"	0.0375645712960273
"1312"	"YGR127W"	0.0415619225547232
"1313"	"YGR129W"	0.148792284911465
"1314"	"YGR130C"	0.0308159760463438
"1315"	"YGR131W"	-0.184611365899714
"1316"	"YGR133W"	0.646633654288518
"1317"	"YGR134W"	-0.0260701720120444
"1318"	"YGR136W"	0.906899201401168
"1319"	"YGR137W"	1.01489879409152
"1320"	"YGR141W"	0.194254284978883
"1321"	"YGR142W"	0.0191494689859048
"1322"	"YGR143W"	0.257020844210262
"1323"	"YGR144W"	-0.0499759489203867
"1324"	"YGR146C"	0.209457201495628
"1325"	"YGR148C"	0.0942234624008186
"1326"	"YGR149W"	1.04183402815079
"1327"	"YGR151C"	-0.498456947626565
"1328"	"YGR152C"	-0.157011224767512
"1329"	"YGR153W"	1.10236693058553
"1330"	"YGR157W"	-3.19963173518741
"1331"	"YGR163W"	-0.482342672593851
"1332"	"YGR164W"	1.10963314915281
"1333"	"YGR168C"	-0.119711082218591
"1334"	"YGR169C"	0.233668485276601
"1335"	"YGR170W"	-3.21152215795748
"1336"	"YGR174C"	-0.120447835809467
