"gene"	"FeruloylAmide"
"675"	"YDR239C"	0.0647006163252804
"676"	"YDR241W"	0.179243557408296
"677"	"YDR242W"	0.473705524580534
"678"	"YDR244W"	0.702906453601633
"679"	"YDR245W"	0.314363625732572
"680"	"YDR247W"	0.413307145178276
"681"	"YDR248C"	0.194181724050106
"682"	"YDR249C"	-0.309034759649086
"683"	"YDR250C"	0.282995048017073
"684"	"YDR251W"	0.140600686577033
"685"	"YDR252W"	-0.550633791473998
"686"	"YDR253C"	0.283851834554476
"687"	"YDR254W"	0.0969413550949539
"688"	"YDR255C"	0.182060348978601
"689"	"YDR256C"	-0.183352015946168
"690"	"YDR257C"	-0.345389162581761
"691"	"YDR258C"	-0.0928620694820012
"692"	"YDR259C"	-0.687869795840385
"693"	"YDR260C"	-2.35357042100662
"694"	"YDR261C"	-0.467342331797173
"695"	"YDR262W"	-0.353457560152345
"696"	"YDR263C"	-0.114461343786266
"697"	"YDR265W"	0.366683904582565
"698"	"YDR266C"	1.88599748509875
"699"	"YDR269C"	0.505552099632327
"700"	"YDR272W"	0.112327706228402
"701"	"YDR273W"	0.239015685269761
"702"	"YDR275W"	-0.213511749106404
"703"	"YDR276C"	3.04628088044739
"704"	"YDR277C"	0.475159025108082
"705"	"YDR278C"	0.066506040651707
"706"	"YDR281C"	0.583018824961684
"707"	"YDR285W"	0.958924357655344
"708"	"YDR289C"	-0.493829558819392
"709"	"YDR290W"	-0.148521362816355
"710"	"YDR291W"	-0.181861604503814
"711"	"YDR293C"	-0.768381267894737
"712"	"YDR294C"	-0.423732345021753
"713"	"YDR297W"	0.0107721177881952
"714"	"YDR304C"	0.188412651996717
"715"	"YDR305C"	0.417743592137379
"716"	"YDR306C"	0.13182837027998
"717"	"YDR307W"	-0.224533425722483
"718"	"YDR309C"	0.845824420053943
"719"	"YDR310C"	-0.221179509678786
"720"	"YDR312W"	-0.173783266867659
"721"	"YDR313C"	0.0304812275272909
"722"	"YDR314C"	-0.0168573914919723
"723"	"YDR316W"	-0.154039005247515
"724"	"YDR317W"	-0.120096480290568
"725"	"YDR319C"	-0.112771732527115
"726"	"YDR320C"	0.130250552547646
"727"	"YDR321W"	0.0298148786982136
"728"	"YDR326C"	0.611865152331829
"729"	"YDR329C"	-0.0241690855219599
"730"	"YDR330W"	-0.24285355759904
"731"	"YDR333C"	0.434958386761211
"732"	"YDR334W"	-4.05053617442701
"733"	"YDR335W"	-0.134849470969126
"734"	"YDR336W"	1.10417454399881
"735"	"YDR338C"	-0.153360303026216
"736"	"YDR340W"	0.891021544599731
"737"	"YDR344C"	0.124090007099016
"738"	"YDR345C"	0.117657223922856
"739"	"YDR346C"	0.638547728009845
"740"	"YDR349C"	-0.523872354867716
"741"	"YDR351W"	-0.038615807600346
"742"	"YDR352W"	0.386859971662156
"743"	"YDR354W"	-0.882908424983895
"744"	"YDR357C"	-1.12270429978485
"745"	"YDR358W"	-0.619468880463786
"746"	"YDR359C"	-1.44026708287056
"747"	"YDR360W"	-0.122553030956387
"748"	"YDR363W"	0.0679335840212012
"749"	"YDR368W"	-0.320390869012274
"750"	"YDR370C"	-0.138391000052893
"751"	"YDR371W"	-0.0308349355759878
"752"	"YDR372C"	0.38804972401234
"753"	"YDR375C"	0.313977698933374
"754"	"YDR378C"	-0.880576527981453
"755"	"YDR383C"	0.0327680854640372
"756"	"YDR385W"	0.786824644275064
"757"	"YDR386W"	-0.461560615787531
"758"	"YDR388W"	0.572291520447871
"759"	"YDR389W"	0.469094451696232
"760"	"YDR393W"	3.05580460274603
"761"	"YDR395W"	0.258062933340927
"762"	"YDR400W"	-0.307260263983954
"763"	"YDR402C"	-0.0106425145088069
"764"	"YDR403W"	-0.0589209693241238
"765"	"YDR406W"	-0.396519157184842
"766"	"YDR409W"	-0.948353878983249
"767"	"YDR411C"	-0.0893620615062923
"768"	"YDR414C"	-0.157440155667563
"769"	"YDR415C"	-0.398755187665761
"770"	"YDR421W"	-0.112359714430367
"771"	"YDR423C"	0.16411726722651
"772"	"YDR424C"	-0.178242992673643
"773"	"YDR425W"	0.609533582729148
"774"	"YDR426C"	0.670018454024284
"775"	"YDR428C"	-0.0534666577998207
"776"	"YDR430C"	-0.346625671299107
"777"	"YDR431W"	-0.266490300833711
"778"	"YDR435C"	0.151785054464858
"779"	"YDR436W"	-0.311168995008002
"780"	"YDR440W"	0.644725005154344
"781"	"YDR441C"	0.136471340308231
"782"	"YDR445C"	-0.0561865442090882
"783"	"YDR451C"	-0.508378948989351
"784"	"YDR452W"	-0.695960984040348
"785"	"YDR455C"	-0.563583279726889
"786"	"YDR458C"	0.908668662729547
"787"	"YDR459C"	-0.150536668635344
"788"	"YDR461W"	0.293679563661847
"789"	"YDR463W"	0.158585738292371
"790"	"YDR465C"	-0.28247332867796
"791"	"YDR466W"	1.7989470172019
"792"	"YDR474C"	0.20824801710807
"793"	"YDR475C"	-0.860765369770704
"794"	"YDR476C"	0.132560660587774
"795"	"YDR477W"	0.462499264880892
"796"	"YDR479C"	-0.175988184959337
"797"	"YDR480W"	0.13837246184031
"798"	"YDR481C"	0.284476074654186
"799"	"YDR482C"	0.281574360232223
"800"	"YDR483W"	0.281303704766712
"801"	"YDR485C"	-7.12632254058347
"802"	"YDR486C"	-0.138762541226463
"803"	"YDR488C"	-0.533200431941387
"804"	"YDR490C"	-0.202713258615412
"805"	"YDR491C"	-0.164263987529592
"806"	"YDR492W"	-0.319235422266091
"807"	"YDR493W"	-0.254323892647544
"808"	"YDR497C"	0.853292377935388
"809"	"YDR501W"	-0.336216207407351
"810"	"YDR502C"	0.124981681628175
"811"	"YDR503C"	-0.810373601917886
"812"	"YDR504C"	-0.0658894515938781
"813"	"YDR505C"	0.166467907130632
"814"	"YDR508C"	-0.154047776341423
"815"	"YDR509W"	0.351324673329136
"816"	"YDR511W"	0.269354526829819
"817"	"YDR512C"	0.880388125194352
"818"	"YDR513W"	-0.643149422433137
"819"	"YDR515W"	0.169251984057516
"820"	"YDR516C"	-0.0613458264023814
"821"	"YDR517W"	-0.239000679328379
"822"	"YDR519W"	-0.135422724204912
"823"	"YDR520C"	-0.216344188648335
"824"	"YDR522C"	0.387082313727165
"825"	"YDR524C"	-0.0207544479621765
"826"	"YDR525W-A"	0.212772401372987
"827"	"YDR525W"	-0.216587647755262
"828"	"YDR528W"	-0.353960364019893
"829"	"YDR530C"	-0.057007573567631
"830"	"YDR533C"	0.267151892354489
"831"	"YDR534C"	-0.237762946418999
"832"	"YDR535C"	-0.223673292851878
"833"	"YDR536W"	-0.122948383025898
"834"	"YDR537C"	-0.00322184508190397
"835"	"YDR538W"	-0.208726180311722
"836"	"YDR539W"	-0.0502055108169965
"837"	"YDR540C"	-0.203956727691422
"838"	"YDR541C"	0.0320813374468386
"839"	"YEL001C"	0.0773293575449004
"840"	"YEL003W"	-0.176805652469894
"841"	"YEL004W"	0.341237314752244
"842"	"YEL005C"	-0.019959288327759
"843"	"YEL006W"	-0.0960826812326948
"844"	"YEL007W"	1.05670797683626
"845"	"YEL008W"	0.538463305690913
"846"	"YEL010W"	0.811235251693589
"847"	"YEL011W"	0.196587268931451
"848"	"YEL012W"	-0.975047869812926
"849"	"YEL013W"	-0.339097923759906
"850"	"YEL014C"	0.161827849584098
"851"	"YEL015W"	-0.156487771522826
"852"	"YEL016C"	0.00129959744551536
"853"	"YEL017C-A"	0.0186913041284631
"854"	"YEL017W"	-0.197924188728524
"855"	"YEL020C"	-0.113229704131005
"856"	"YEL023C"	0.0525306470540256
"857"	"YEL025C"	0.191061642905316
"858"	"YEL028W"	-0.217613154461525
"859"	"YEL031W"	0.185609750812873
"860"	"YEL033W"	-0.463314095401157
"861"	"YEL037C"	-0.702872280226476
"862"	"YEL038W"	-0.195555362983122
"863"	"YEL039C"	0.105001732551445
"864"	"YEL042W"	0.367975740951805
"865"	"YEL043W"	-0.172080142801994
"866"	"YEL047C"	0.0150442116440451
"867"	"YEL048C"	-0.0919652236904293
"868"	"YEL049W"	0.0644905828099346
"869"	"YEL052W"	-0.101500146312752
"870"	"YEL053C"	-0.669291866337007
"871"	"YEL056W"	-0.328744263252825
"872"	"YEL059W"	-0.105001931375469
"873"	"YEL061C"	-0.884024135041609
"874"	"YEL063C"	3.43190386123332
"875"	"YEL065W"	0.6783213102189
"876"	"YEL066W"	-0.117632441354833
"877"	"YEL067C"	0.0166206754588126
"878"	"YEL068C"	0.0681146305308451
"879"	"YEL071W"	0.39021906299593
"880"	"YER001W"	0.0742593680094216
"881"	"YER005W"	-0.911929669429976
"882"	"YER007C-A"	-0.127912475714279
"883"	"YER007W"	-0.362340898073058
"884"	"YER010C"	-0.384448700154671
"885"	"YER011W"	1.00716684894312
"886"	"YER016W"	-0.655800751027317
"887"	"YER019C-A"	-0.029555660674499
"888"	"YER019W"	-0.138181246442092
"889"	"YER020W"	-0.0125005752109657
"890"	"YER024W"	-0.3006724698372
"891"	"YER027C"	-0.106507313601078
"892"	"YER028C"	-0.0499570989382048
"893"	"YER030W"	0.109819221163865
"894"	"YER032W"	-0.313411812530691
"895"	"YER033C"	-1.13022839842674
"896"	"YER034W"	0.279246332845273
"897"	"YER035W"	-0.00518962492459452
"898"	"YER038W-A"	-0.145814956276646
"899"	"YER039C-A"	-0.096288772553945
"900"	"YER041W"	-0.0690587305884694
"901"	"YER042W"	-0.316524150126182
"902"	"YER045C"	-0.153404471646376
"903"	"YER046W-A"	0.509581000989025
"904"	"YER046W"	0.249500631208492
"905"	"YER047C"	1.0698960260443
"906"	"YER048C"	-0.383537154034291
"907"	"YER052C"	-2.88784047360788
"908"	"YER053C"	-0.118512841057489
"909"	"YER054C"	-0.407344070223256
"910"	"YER056C-A"	0.858390882137463
"911"	"YER056C"	0.716793338459406
"912"	"YER057C"	0.0431889850564783
"913"	"YER059W"	0.155305612539321
"914"	"YER060W-A"	-0.277938953227255
"915"	"YER060W"	-0.0183191566034773
"916"	"YER062C"	-1.22258905273819
"917"	"YER063W"	0.339077476728601
"918"	"YER064C"	-0.221696798788142
"919"	"YER065C"	0.0403269972129221
"920"	"YER066C-A"	-0.245159034694817
"921"	"YER066W"	0.795680592029859
"922"	"YER067C-A"	0.0121653801392069
"923"	"YER067W"	-0.286488461963082
"924"	"YER071C"	-0.240627206143821
"925"	"YER072W"	-0.24909740630722
"926"	"YER073W"	0.0912418771907635
"927"	"YER074W"	1.17943581165762
"928"	"YER075C"	0.0253967174592752
"929"	"YER078C"	-0.0104410085186327
"930"	"YER079W"	0.22559571576992
"931"	"YER080W"	0.23311250185561
"932"	"YER081W"	-0.196909141571037
"933"	"YER083C"	-0.265717654472899
"934"	"YER084W"	0.324378726454816
"935"	"YER085C"	-0.170551267304375
"936"	"YER087C-A"	-0.363923368580728
"937"	"YER088C"	-0.184517007342697
"938"	"YER089C"	-0.102668535170819
"939"	"YER090W"	-0.442020422244311
"940"	"YER091C-A"	0.465030010439827
"941"	"YER091C"	0.138470114084392
"942"	"YER092W"	0.959195962776387
"943"	"YER093C-A"	-0.569407977155251
"944"	"YER095W"	0.807387393076556
"945"	"YER096W"	-0.467815024634986
"946"	"YER097W"	0.724621249481224
"947"	"YER098W"	-0.309565808069677
"948"	"YER106W"	-0.359981489790111
"949"	"YER108C"	0.947917354861224
"950"	"YER109C"	0.248287102044179
"951"	"YER111C"	-1.54229692492711
"952"	"YER113C"	0.471181105642563
"953"	"YER114C"	-0.651726760951612
"954"	"YER115C"	-0.33243643618092
"955"	"YER116C"	1.22563809812016
"956"	"YER118C"	-0.0658187567719219
"957"	"YER119C-A"	0.538389795692176
"958"	"YER119C"	0.202772688241037
"959"	"YER120W"	0.474056964587175
"960"	"YER121W"	-0.201824291438318
"961"	"YER123W"	0.0462968630736589
"962"	"YER124C"	0.398020174845353
"963"	"YER128W"	-0.320366799359532
"964"	"YER129W"	0.297079774827142
"965"	"YER130C"	1.47440062062164
"966"	"YER131W"	0.389280458297679
"967"	"YER132C"	0.11351902625362
"968"	"YER134C"	-0.230391089771279
"969"	"YER135C"	-0.125996389374423
"970"	"YER137C"	-0.539009820441928
"971"	"YER139C"	-0.300915846574217
"972"	"YER140W"	0.0842459145389988
"973"	"YER142C"	-0.367271828950841
"974"	"YER143W"	-0.339382227108763
"975"	"YER144C"	0.268911823562082
"976"	"YER145C"	-0.395328176222171
"977"	"YER149C"	0.114712385826868
"978"	"YER150W"	0.106171694075769
"979"	"YER151C"	1.71867227744222
"980"	"YER152C"	-0.318040713178305
"981"	"YER153C"	-0.220341566417242
"982"	"YER155C"	-0.830837726985965
"983"	"YER156C"	-0.550482271507371
"984"	"YER158C"	-0.370495539478445
"985"	"YER161C"	1.25532609754203
"986"	"YER162C"	-0.231027671073931
"987"	"YER163C"	0.348071084231871
"988"	"YER164W"	0.364839857331857
"989"	"YER166W"	-0.48869028049326
"990"	"YER167W"	-1.27775772720657
"991"	"YER170W"	-0.0316105470660013
"992"	"YER173W"	-0.694566589398964
"993"	"YER174C"	-0.0799380969668972
"994"	"YER175C"	0.351099104485716
"995"	"YER176W"	0.226457717109345
"996"	"YER177W"	1.62977745032249
"997"	"YER178W"	0.792628279498279
"998"	"YER179W"	-0.234222646068682
"999"	"YER180C"	-0.180527093611046
"1000"	"YER181C"	-0.0349867205922056
"1001"	"YER182W"	0.200048081891728
"1002"	"YER183C"	-0.025009199701033
"1003"	"YER184C"	-0.120430972703928
"1004"	"YER185W"	-0.0289690376409549
"1005"	"YER186C"	-0.0457646916398344
"1006"	"YER187W"	-0.303665170613085
"1007"	"YER188W"	0.182171198879069
"1008"	"YFL001W"	-0.377798520044119
"1009"	"YFL003C"	-0.199366094817633
"1010"	"YFL004W"	-0.0162945705503627
"1011"	"YFL006W"	-0.240195608842997
"1012"	"YFL007W"	-0.219618323633288
"1013"	"YFL010C"	-0.186126301961177
"1014"	"YFL010W-A"	0.18314757453161
"1015"	"YFL011W"	0.357340893978476
"1016"	"YFL012W"	-0.213425025535982
"1017"	"YFL013C"	0.538567587443506
"1018"	"YFL013W-A"	0.67018692992405
"1019"	"YFL014W"	-0.0897985379515011
"1020"	"YFL015C"	-0.0732342316235077
"1021"	"YFL018C"	0.905564042612407
"1022"	"YFL019C"	0.0632640832379628
"1023"	"YFL021W"	-0.284701704317637
"1024"	"YFL025C"	0.647408134352829
"1025"	"YFL027C"	0.108275700082739
"1026"	"YFL028C"	0.386265684808741
"1027"	"YFL030W"	-0.181432940542227
"1028"	"YFL031W"	-0.253486405334592
"1029"	"YFL032W"	0.242540181743213
"1030"	"YFL033C"	0.0921031428189382
"1031"	"YFL034W"	-0.261628849714721
"1032"	"YFL035C-B"	0.35327618252085
"1033"	"YFL040W"	-0.211306715751253
"1034"	"YFL041W"	0.0696939706979303
"1035"	"YFL042C"	-0.106667873693592
"1036"	"YFL043C"	0.31589947845792
"1037"	"YFL044C"	-0.616034520064016
"1038"	"YFL046W"	-0.588773505560058
"1039"	"YFL047W"	1.14134557440013
"1040"	"YFL048C"	-0.00932829071874107
"1041"	"YFL049W"	-0.407269059781435
"1042"	"YFL050C"	-0.048555928875598
"1043"	"YFL051C"	0.160548415014278
"1044"	"YFL052W"	0.0501475398230909
"1045"	"YFL053W"	0.365336077340021
"1046"	"YFL054C"	0.0921519283378335
"1047"	"YFL055W"	-0.19866786095037
"1048"	"YFL056C"	-0.56469940251674
"1049"	"YFL063W"	-0.146142855352057
"1050"	"YFR006W"	0.171023533745733
"1051"	"YFR007W"	0.360374163402318
"1052"	"YFR008W"	0.647586650565274
"1053"	"YFR009W"	0.52676641891153
"1054"	"YFR010W"	-0.233537766080365
"1055"	"YFR011C"	-0.252110281006442
"1056"	"YFR012W"	-0.312699123088334
"1057"	"YFR013W"	-0.489248921575036
"1058"	"YFR014C"	-0.024934109202063
"1059"	"YFR016C"	0.212354498800242
"1060"	"YFR017C"	-0.65420777453999
"1061"	"YFR018C"	-0.0997311299374442
"1062"	"YFR021W"	-0.461527915239167
"1063"	"YFR022W"	-0.505024087159676
"1064"	"YFR023W"	-0.00704732586445602
"1065"	"YFR024C-A"	-0.685670722977977
"1066"	"YFR024C"	0.00377923342651864
"1067"	"YFR026C"	0.0425761118846769
"1068"	"YFR031C-A"	0.104057648922222
"1069"	"YFR032C-A"	-0.0628246857445358
"1070"	"YFR032C"	-0.088349502958696
"1071"	"YFR033C"	-0.0613731617084925
"1072"	"YFR034C"	-0.0213228019071106
"1073"	"YFR038W"	-0.175775019068441
"1074"	"YFR039C"	0.00152756123155433
"1075"	"YFR040W"	0.354817100068996
"1076"	"YFR041C"	-0.257505511440539
"1077"	"YFR044C"	-0.105139542136241
"1078"	"YFR045W"	-0.266753519509469
"1079"	"YFR046C"	0.178805465151982
"1080"	"YFR047C"	-0.475631192287343
"1081"	"YFR048W"	0.208629249954134
"1082"	"YFR053C"	-0.517141493206584
"1083"	"YFR054C"	-0.127416667975577
"1084"	"YFR056C"	-0.0679872088042814
"1085"	"YGL002W"	0.567830210555352
"1086"	"YGL004C"	2.54587295662008
"1087"	"YGL005C"	3.58562791477902
"1088"	"YGL006W"	-0.134984461949194
"1089"	"YGL007W"	2.41527163181965
"1090"	"YGL009C"	2.95279579528992
"1091"	"YGL010W"	2.90168640869393
"1092"	"YGL015C"	0.297153516115338
"1093"	"YGL016W"	-1.68720206683542
"1094"	"YGL017W"	2.61932127192316
"1095"	"YGL019W"	-3.57802749259853
"1096"	"YGL020C"	-0.0415514417602276
"1097"	"YGL021W"	-0.199420110608802
"1098"	"YGL023C"	-0.424386211946875
"1099"	"YGL027C"	1.17196824293234
"1100"	"YGL028C"	-0.0790185247357007
"1101"	"YGL029W"	0.661370717076443
"1102"	"YGL031C"	0.228213548691086
"1103"	"YGL032C"	-0.177395631479575
"1104"	"YGL035C"	0.418720339816753
"1105"	"YGL036W"	0.813371243255556
"1106"	"YGL037C"	-0.290653569201966
"1107"	"YGL039W"	0.26194370294921
"1108"	"YGL043W"	-0.100257588263655
"1109"	"YGL045W"	0.372072341085451
"1110"	"YGL046W"	0.174670908406273
"1111"	"YGL049C"	0.01888781324935
"1112"	"YGL050W"	0.306947868554479
"1113"	"YGL051W"	0.210321375018942
"1114"	"YGL053W"	0.152971826192867
"1115"	"YGL054C"	-6.14779866880129
"1116"	"YGL056C"	-0.1344366322143
"1117"	"YGL057C"	-0.131758928398149
"1118"	"YGL059W"	-0.160552258036335
"1119"	"YGL060W"	1.09793119941776
"1120"	"YGL062W"	0.0940352790229977
"1121"	"YGL063W"	0.351000660310697
"1122"	"YGL066W"	0.2624457856218
"1123"	"YGL067W"	-0.109779659466451
"1124"	"YGL077C"	0.133326432797385
"1125"	"YGL078C"	0.501479525000352
"1126"	"YGL079W"	-0.0939190357869058
"1127"	"YGL080W"	0.36733024149204
"1128"	"YGL081W"	0.34813436647026
"1129"	"YGL082W"	0.105138146803217
"1130"	"YGL083W"	-0.0829778519500676
"1131"	"YGL084C"	0.556574841310526
"1132"	"YGL085W"	0.543978224671318
"1133"	"YGL086W"	-0.328691654757436
"1134"	"YGL087C"	-0.657211800561613
"1135"	"YGL089C"	-0.130789659384489
"1136"	"YGL090W"	0.295104443389092
"1137"	"YGL094C"	-0.22636074726832
"1138"	"YGL096W"	0.121966104483865
"1139"	"YGL101W"	0.604714883101916
"1140"	"YGL105W"	3.05782622119848
"1141"	"YGL108C"	-0.0453906734979931
"1142"	"YGL109W"	-0.155077525499585
"1143"	"YGL110C"	-0.935613936717413
"1144"	"YGL114W"	-0.057535081525427
"1145"	"YGL115W"	-0.57057073425731
"1146"	"YGL117W"	-0.217362310853172
"1147"	"YGL121C"	0.174116952773023
"1148"	"YGL124C"	0.151859817172545
"1149"	"YGL125W"	-1.29982372773337
"1150"	"YGL126W"	0.0710411601067
"1151"	"YGL131C"	-0.00746641530957411
"1152"	"YGL132W"	0.525486289651029
"1153"	"YGL136C"	1.2731791820593
"1154"	"YGL138C"	0.992548035996607
"1155"	"YGL139W"	0.222318194024417
"1156"	"YGL140C"	-0.109947593993711
"1157"	"YGL141W"	-0.087882667695657
"1158"	"YGL144C"	-0.0274095636446097
"1159"	"YGL146C"	0.647240711687642
"1160"	"YGL147C"	0.488770501899061
"1161"	"YGL148W"	0.274818348463189
"1162"	"YGL149W"	0.614989066308174
"1163"	"YGL151W"	0.203197859870536
"1164"	"YGL152C"	-0.0199508601190573
"1165"	"YGL153W"	-0.0331147111373726
"1166"	"YGL154C"	2.86585581235643
"1167"	"YGL156W"	-0.116657522395224
"1168"	"YGL157W"	-0.118882086921181
"1169"	"YGL158W"	0.00406320469308494
"1170"	"YGL159W"	0.263141303746122
"1171"	"YGL160W"	-0.235729400758973
"1172"	"YGL161C"	-0.00583381552409778
"1173"	"YGL162W"	0.243424855186441
"1174"	"YGL163C"	0.20928575051625
"1175"	"YGL164C"	0.0821278370271097
"1176"	"YGL165C"	-0.365319875883805
"1177"	"YGL166W"	-0.591367718590568
"1178"	"YGL167C"	2.35875413111653
"1179"	"YGL170C"	-0.259068074697726
"1180"	"YGL173C"	1.1268488898117
"1181"	"YGL174W"	-0.946400883120985
"1182"	"YGL175C"	0.517772976794962
"1183"	"YGL177W"	-1.12163835954473
"1184"	"YGL179C"	-0.111239224136088
"1185"	"YGL180W"	0.104304374294667
"1186"	"YGL181W"	-0.101298069885133
"1187"	"YGL194C"	-0.138262068560821
"1188"	"YGL195W"	1.14998861693521
"1189"	"YGL196W"	0.163589679901036
"1190"	"YGL197W"	-0.690450266791683
"1191"	"YGL198W"	0.319979933820696
"1192"	"YGL199C"	0.0506938413136528
"1193"	"YGL202W"	0.133867749501728
"1194"	"YGL205W"	0.175897458457962
"1195"	"YGL208W"	0.109773323283976
"1196"	"YGL209W"	0.155535349118668
"1197"	"YGL210W"	0.0574167695362499
"1198"	"YGL211W"	0.482950436198075
"1199"	"YGL212W"	0.445994856715634
"1200"	"YGL213C"	0.481332299035742
"1201"	"YGL214W"	0.0681141569041019
"1202"	"YGL215W"	-1.07413390216129
"1203"	"YGL216W"	0.0960277136131697
"1204"	"YGL217C"	-0.769363406976598
"1205"	"YGL219C"	0.0885213572719129
"1206"	"YGL221C"	-0.0802185293381241
"1207"	"YGL222C"	-0.13483792049384
"1208"	"YGL224C"	-0.167111507029191
"1209"	"YGL226C-A"	-0.244825358806944
"1210"	"YGL228W"	0.400979455345304
"1211"	"YGL230C"	0.0214407060836691
"1212"	"YGL231C"	-0.410390603854016
"1213"	"YGL232W"	0.229841086329437
"1214"	"YGL234W"	0.176988344850516
"1215"	"YGL235W"	-0.412737284143679
"1216"	"YGL237C"	-0.0867107768967559
"1217"	"YGL241W"	-0.663770102814897
"1218"	"YGL242C"	-0.681429801134999
"1219"	"YGL243W"	0.160165664012923
"1220"	"YGL244W"	-1.08286439071767
"1221"	"YGL248W"	-0.348588601354191
"1222"	"YGL249W"	-0.0833654281238582
"1223"	"YGL250W"	0.873426567395352
"1224"	"YGL251C"	0.065948048778902
"1225"	"YGL252C"	-0.474767000772046
"1226"	"YGL253W"	-0.173955694801093
"1227"	"YGL254W"	0.163099989394846
"1228"	"YGL255W"	-0.291582630028468
"1229"	"YGL256W"	0.0180461714220499
"1230"	"YGL257C"	0.183538433030905
"1231"	"YGL258W"	0.318223833591432
"1232"	"YGL259W"	-0.0457273859594642
"1233"	"YGL260W"	0.211110554215376
"1234"	"YGL261C"	-0.32373181170576
"1235"	"YGL262W"	0.12293785202783
"1236"	"YGL263W"	0.142724479258997
"1237"	"YGR001C"	0.541770036395458
"1238"	"YGR003W"	0.438679399591015
"1239"	"YGR004W"	-0.670891707037875
"1240"	"YGR007W"	1.80940476414665
"1241"	"YGR008C"	0.405043276227836
"1242"	"YGR010W"	0.154469552633707
"1243"	"YGR011W"	0.638373344582153
"1244"	"YGR012W"	-0.686474527329646
"1245"	"YGR014W"	-2.72609588503715
"1246"	"YGR015C"	0.396495883188814
"1247"	"YGR016W"	-0.31559161748621
"1248"	"YGR017W"	1.44364726559379
"1249"	"YGR018C"	-0.222725781871665
"1250"	"YGR019W"	-0.112657580365655
"1251"	"YGR021W"	-0.155217336150981
"1252"	"YGR022C"	3.4150983554234
"1253"	"YGR023W"	0.843452491833324
"1254"	"YGR025W"	0.334806659096397
"1255"	"YGR026W"	-1.37694858939392
"1256"	"YGR028W"	0.624134409888603
"1257"	"YGR031W"	-0.25804008472177
"1258"	"YGR032W"	3.05286781405813
"1259"	"YGR033C"	-0.235044049932595
"1260"	"YGR034W"	0.44197756850465
"1261"	"YGR035C"	-0.176932216880291
"1262"	"YGR037C"	-0.344313539381867
"1263"	"YGR038W"	0.203246006760899
"1264"	"YGR040W"	1.23516703214108
"1265"	"YGR042W"	-0.101522248585812
"1266"	"YGR043C"	0.653194009326854
"1267"	"YGR044C"	0.141798215077924
"1268"	"YGR045C"	0.140349442256678
"1269"	"YGR049W"	0.264436978001153
"1270"	"YGR050C"	0.288050551495477
"1271"	"YGR051C"	-0.320950623371457
"1272"	"YGR053C"	0.184649864146753
"1273"	"YGR055W"	1.55320679312645
"1274"	"YGR058W"	-0.511587408094699
"1275"	"YGR059W"	-0.474895565666013
"1276"	"YGR061C"	0.140760644911782
"1277"	"YGR066C"	-0.201420999429694
"1278"	"YGR067C"	0.145429612685098
"1279"	"YGR068C"	0.390856530708923
"1280"	"YGR069W"	0.790725649039937
"1281"	"YGR070W"	0.143185958377111
"1282"	"YGR071C"	-0.332769543673783
"1283"	"YGR072W"	0.621762389559859
"1284"	"YGR077C"	0.268568732458499
"1285"	"YGR078C"	0.474358879163325
"1286"	"YGR079W"	0.371695690378576
"1287"	"YGR080W"	0.467336519321694
"1288"	"YGR084C"	0.281411138463914
"1289"	"YGR085C"	0.684398134111813
"1290"	"YGR086C"	0.133888548966319
"1291"	"YGR087C"	0.574434077256428
"1292"	"YGR088W"	-0.858791310799242
"1293"	"YGR089W"	1.83742561821787
"1294"	"YGR092W"	1.29216986846975
"1295"	"YGR093W"	0.530507097765974
"1296"	"YGR096W"	-3.93105629167259
"1297"	"YGR097W"	0.289632065237091
"1298"	"YGR100W"	0.26582420650538
"1299"	"YGR101W"	2.86773713549739
"1300"	"YGR106C"	-0.297015916089644
"1301"	"YGR107W"	0.169931004748933
"1302"	"YGR108W"	-0.252258219701704
"1303"	"YGR109C"	0.359768050179836
"1304"	"YGR111W"	0.225116175135888
"1305"	"YGR117C"	0.109493891750151
"1306"	"YGR118W"	0.68761206013212
"1307"	"YGR121C"	-0.0162588460370844
"1308"	"YGR122C-A"	0.156501459365493
"1309"	"YGR122W"	1.34523286202506
"1310"	"YGR123C"	-0.365691272615392
"1311"	"YGR125W"	0.306021856204587
"1312"	"YGR126W"	-0.460773577281133
"1313"	"YGR127W"	-0.168201816230971
"1314"	"YGR129W"	0.100651841228156
"1315"	"YGR130C"	0.153680440697713
"1316"	"YGR131W"	0.232943999684213
"1317"	"YGR133W"	0.302695306231317
"1318"	"YGR134W"	0.292840210265786
"1319"	"YGR136W"	0.437009300176249
"1320"	"YGR137W"	0.685533719397227
"1321"	"YGR141W"	0.11216514124738
"1322"	"YGR142W"	0.185954491280222
"1323"	"YGR143W"	0.291276156122721
"1324"	"YGR144W"	-0.0972254117212632
"1325"	"YGR146C"	-0.143583120326046
"1326"	"YGR148C"	0.737583537061276
"1327"	"YGR149W"	0.63855508499257
"1328"	"YGR151C"	-0.039972658809424
"1329"	"YGR152C"	-0.148564603476332
"1330"	"YGR153W"	0.538245867855362
"1331"	"YGR157W"	-1.21446165288153
"1332"	"YGR163W"	-0.327766651922212
"1333"	"YGR164W"	0.0701329600115633
"1334"	"YGR168C"	0.277349160461051
"1335"	"YGR169C"	-0.307482915788665
"1336"	"YGR170W"	0.0741997687282498
"1337"	"YGR174C"	-0.220280681488352
"1338"	"YGR177C"	-0.125906714762762
