"gene"	"Benomyl"
"665"	"YDR217C"	-0.434891686595022
"666"	"YDR218C"	-0.0937278629713025
"667"	"YDR219C"	0.00456422889557396
"668"	"YDR220C"	-0.0826133805228132
"669"	"YDR222W"	-0.290765810999902
"670"	"YDR223W"	-0.200705638981536
"671"	"YDR229W"	0.0609736167360764
"672"	"YDR233C"	-0.433410475175998
"673"	"YDR239C"	0.0862689080855067
"674"	"YDR241W"	0.262380165401845
"675"	"YDR242W"	0.0567935567910768
"676"	"YDR244W"	-0.00843160259520104
"677"	"YDR245W"	-0.864089969348543
"678"	"YDR247W"	0.29533924451124
"679"	"YDR248C"	0.100112413170199
"680"	"YDR249C"	0.013409575085375
"681"	"YDR250C"	0.0287852314731347
"682"	"YDR251W"	0.0695924854399454
"683"	"YDR252W"	-0.078791919949072
"684"	"YDR253C"	-0.0142707241774167
"685"	"YDR254W"	-0.00954202580501098
"686"	"YDR255C"	0.222170068653666
"687"	"YDR256C"	0.240643781888107
"688"	"YDR257C"	-0.0457361551259805
"689"	"YDR258C"	0.0194707987499496
"690"	"YDR259C"	0.058067596356979
"691"	"YDR260C"	-1.63633155287632
"692"	"YDR261C"	-0.0289015096983425
"693"	"YDR262W"	0.0878510904423253
"694"	"YDR263C"	-0.0534649950434316
"695"	"YDR265W"	0.0534692349214898
"696"	"YDR266C"	-2.2301093401236
"697"	"YDR269C"	-0.168724192887377
"698"	"YDR272W"	-0.0898574693839068
"699"	"YDR273W"	0.117087421612695
"700"	"YDR275W"	0.137083534020304
"701"	"YDR276C"	-0.379017910010285
"702"	"YDR277C"	-0.11749275286637
"703"	"YDR278C"	-0.0480631203744665
"704"	"YDR281C"	-0.0780744902590543
"705"	"YDR285W"	-0.426343937079278
"706"	"YDR289C"	-0.195162686705267
"707"	"YDR290W"	-0.018057945768494
"708"	"YDR291W"	-0.177787716652612
"709"	"YDR293C"	-0.106512819548823
"710"	"YDR294C"	0.0782754224620239
"711"	"YDR297W"	-0.0987467339992068
"712"	"YDR304C"	0.0473988150651273
"713"	"YDR305C"	0.0294735236112084
"714"	"YDR306C"	-0.0115507860742315
"715"	"YDR307W"	-0.011149143984636
"716"	"YDR309C"	0.0658214209939953
"717"	"YDR310C"	0.130121441344947
"718"	"YDR312W"	-0.00683999845601841
"719"	"YDR313C"	-0.0138591354613047
"720"	"YDR314C"	0.0516407628968043
"721"	"YDR316W"	0.126002063967378
"722"	"YDR317W"	-0.150145076728301
"723"	"YDR319C"	0.226188857330719
"724"	"YDR320C"	0.231440605506714
"725"	"YDR321W"	-0.222794801587877
"726"	"YDR326C"	0.0812927220204198
"727"	"YDR329C"	0.11985288184982
"728"	"YDR330W"	-0.0383322312998071
"729"	"YDR333C"	-0.0818133410498542
"730"	"YDR334W"	-0.20526577616112
"731"	"YDR335W"	0.0729517271552669
"732"	"YDR336W"	-0.376272349662061
"733"	"YDR338C"	-0.00394015693215173
"734"	"YDR340W"	-1.08329655124056
"735"	"YDR344C"	0.00900419561033272
"736"	"YDR345C"	-0.182954927112009
"737"	"YDR346C"	-1.7780979812921
"738"	"YDR349C"	0.00862486113141073
"739"	"YDR351W"	-0.0713291337634171
"740"	"YDR352W"	-0.18206722252734
"741"	"YDR354W"	-0.00102945610118848
"742"	"YDR358W"	0.163713817050121
"743"	"YDR359C"	0.0452280769459268
"744"	"YDR360W"	0.137860450889395
"745"	"YDR363W"	0.184415414706144
"746"	"YDR368W"	-0.0782732196809438
"747"	"YDR370C"	0.179083094932894
"748"	"YDR371W"	-0.0233051279226026
"749"	"YDR372C"	-0.0732324000744244
"750"	"YDR375C"	0.338774604937354
"751"	"YDR378C"	0.339725712516756
"752"	"YDR383C"	-0.314455273412337
"753"	"YDR385W"	0.089250314174631
"754"	"YDR386W"	0.0169399114767937
"755"	"YDR388W"	-0.102838019095649
"756"	"YDR389W"	-0.703060433988203
"757"	"YDR393W"	-0.118239733742898
"758"	"YDR395W"	-0.148212606085248
"759"	"YDR400W"	0.0470891547486502
"760"	"YDR402C"	0.158737595080492
"761"	"YDR403W"	-0.0393031993302153
"762"	"YDR406W"	0.183637796051848
"763"	"YDR408C"	-0.239006383602658
"764"	"YDR409W"	0.0510027777571452
"765"	"YDR411C"	0.0127840533133918
"766"	"YDR414C"	-0.25025135693763
"767"	"YDR415C"	0.165123471436386
"768"	"YDR421W"	-0.047220184441735
"769"	"YDR423C"	0.187562885337055
"770"	"YDR424C"	0.230131816924794
"771"	"YDR425W"	-0.14077348491228
"772"	"YDR426C"	-0.289349892001595
"773"	"YDR428C"	-0.133898732153745
"774"	"YDR430C"	0.0352020957036205
"775"	"YDR431W"	0.218002270029375
"776"	"YDR435C"	-0.0130333118013115
"777"	"YDR436W"	0.106804040406541
"778"	"YDR440W"	-0.435008546512212
"779"	"YDR441C"	-0.218179794611011
"780"	"YDR445C"	0.0357929518951208
"781"	"YDR451C"	-0.067558740680766
"782"	"YDR452W"	-0.326140050428492
"783"	"YDR455C"	-0.0772593866941511
"784"	"YDR458C"	-0.455958592085058
"785"	"YDR459C"	-0.33472090853634
"786"	"YDR461W"	0.0229927705215721
"787"	"YDR463W"	-0.0390717494628096
"788"	"YDR465C"	-0.10946704206911
"789"	"YDR467C"	1.30637533917927
"790"	"YDR474C"	-0.205561240289093
"791"	"YDR475C"	-0.0429799030389244
"792"	"YDR476C"	0.106993700334707
"793"	"YDR477W"	-0.0980319752579019
"794"	"YDR479C"	-0.696114872452557
"795"	"YDR480W"	0.0414624097925424
"796"	"YDR481C"	-0.0720145747455384
"797"	"YDR482C"	-0.000903487213018666
"798"	"YDR483W"	-0.307569745636128
"799"	"YDR485C"	-0.118284966819107
"800"	"YDR486C"	-0.0770976775356439
"801"	"YDR488C"	-0.0266017415569423
"802"	"YDR490C"	-0.187281870107035
"803"	"YDR491C"	-0.201030687499828
"804"	"YDR492W"	0.0267481062151517
"805"	"YDR493W"	0.0124389546500339
"806"	"YDR497C"	-0.316467709183461
"807"	"YDR501W"	-0.00936080847958619
"808"	"YDR502C"	0.144502216754942
"809"	"YDR503C"	-0.158818439892548
"810"	"YDR504C"	0.0481307384446622
"811"	"YDR505C"	0.0598355328168304
"812"	"YDR508C"	-0.177015733752204
"813"	"YDR509W"	-0.140295205717996
"814"	"YDR511W"	-0.0323832241263754
"815"	"YDR512C"	-0.18308578267311
"816"	"YDR513W"	0.0382451735874772
"817"	"YDR514C"	-0.983845092377561
"818"	"YDR515W"	-0.0628752196323033
"819"	"YDR516C"	0.29446840002256
"820"	"YDR517W"	-0.0274069106824293
"821"	"YDR519W"	-0.0944147325470302
"822"	"YDR520C"	-0.0181900348150468
"823"	"YDR522C"	0.0882359219581391
"824"	"YDR524C"	0.115312142547524
"825"	"YDR525W-A"	-0.308162544012842
"826"	"YDR525W"	-0.0291931452884947
"827"	"YDR528W"	-0.0382559291413298
"828"	"YDR530C"	-0.0197409644371042
"829"	"YDR533C"	-0.0694411957440114
"830"	"YDR534C"	-0.0133172768192074
"831"	"YDR535C"	0.0153324654621214
"832"	"YDR536W"	-0.150480804117569
"833"	"YDR537C"	0.135046426618565
"834"	"YDR538W"	-0.103013812437481
"835"	"YDR539W"	0.0191612442049341
"836"	"YDR540C"	0.0356767019359516
"837"	"YDR541C"	0.0267387258703665
"838"	"YEL001C"	0.0283371471486254
"839"	"YEL003W"	-6.24862907611973
"840"	"YEL004W"	0.0435516762074499
"841"	"YEL005C"	0.0636058477017634
"842"	"YEL006W"	-0.00802701026586726
"843"	"YEL007W"	-0.767655606976949
"844"	"YEL008W"	-0.302094607644637
"845"	"YEL010W"	-0.836743676383664
"846"	"YEL011W"	-0.0402873297253268
"847"	"YEL012W"	0.0463760204498283
"848"	"YEL013W"	-0.0396318032708702
"849"	"YEL014C"	0.00625302953941053
"850"	"YEL015W"	-0.165521165334322
"851"	"YEL016C"	-0.0887209949299473
"852"	"YEL017C-A"	-0.0690150660502895
"853"	"YEL017W"	0.0217388824118408
"854"	"YEL020C"	0.0413084307150514
"855"	"YEL023C"	-0.00764427192583924
"856"	"YEL025C"	0.0612097261500339
"857"	"YEL028W"	0.00228830685667931
"858"	"YEL031W"	-1.29143551197536
"859"	"YEL033W"	-0.211751976635369
"860"	"YEL037C"	-0.0674876397773703
"861"	"YEL038W"	-0.110244046235351
"862"	"YEL039C"	-0.187671021091757
"863"	"YEL042W"	-0.15456472002215
"864"	"YEL043W"	0.115356433305467
"865"	"YEL047C"	0.0680819943921671
"866"	"YEL048C"	0.0558951113505372
"867"	"YEL049W"	0.145572524732162
"868"	"YEL052W"	0.210538510296269
"869"	"YEL053C"	0.0147800816801534
"870"	"YEL056W"	-0.1233804035149
"871"	"YEL059W"	0.0582650543756286
"872"	"YEL061C"	0.346071692818341
"873"	"YEL063C"	0.0744599426612269
"874"	"YEL065W"	0.0746257092968489
"875"	"YEL066W"	0.13599509790987
"876"	"YEL067C"	0.0598440945327779
"877"	"YEL068C"	0.0353215954631181
"878"	"YEL071W"	0.0722490383484988
"879"	"YER001W"	0.227097982094321
"880"	"YER005W"	-0.0154311382195953
"881"	"YER007C-A"	0.166754810596349
"882"	"YER007W"	-3.57449539626254
"883"	"YER010C"	0.31970448081747
"884"	"YER011W"	-0.438541311262645
"885"	"YER016W"	-0.0131861812526489
"886"	"YER019C-A"	0.0967578449693466
"887"	"YER019W"	0.0605029138750832
"888"	"YER020W"	0.128176839406461
"889"	"YER024W"	0.096208146267887
"890"	"YER027C"	-0.068313807870805
"891"	"YER028C"	0.281583862950862
"892"	"YER030W"	0.223921360703636
"893"	"YER032W"	0.0961959650733223
"894"	"YER033C"	-1.34605706261867
"895"	"YER034W"	-0.16918871809314
"896"	"YER035W"	0.090216499834214
"897"	"YER038W-A"	-0.0669324780524403
"898"	"YER039C-A"	-0.0178642418645566
"899"	"YER041W"	0.0974689277642999
"900"	"YER042W"	0.0830753451124012
"901"	"YER045C"	0.0775136713619509
"902"	"YER046W-A"	-2.06494152478505
"903"	"YER046W"	0.239891549751236
"904"	"YER047C"	-0.660312346934019
"905"	"YER048C"	-0.17552776622196
"906"	"YER052C"	-0.175496464718767
"907"	"YER053C"	0.0457828826508652
"908"	"YER054C"	0.114637057383613
"909"	"YER056C-A"	-0.048170618966336
"910"	"YER056C"	0.0988874031134251
"911"	"YER057C"	0.0621565637525982
"912"	"YER059W"	0.147595378278604
"913"	"YER060W-A"	0.148584376072327
"914"	"YER060W"	-0.160473669530987
"915"	"YER062C"	-0.126260975337701
"916"	"YER063W"	-0.0133158735799467
"917"	"YER064C"	0.0310752944051924
"918"	"YER065C"	-0.00134914870725879
"919"	"YER066C-A"	0.455832247155272
"920"	"YER066W"	-0.252132516893056
"921"	"YER067C-A"	0.236696339154836
"922"	"YER067W"	-0.00381297335996331
"923"	"YER071C"	-0.390669266874421
"924"	"YER072W"	-0.0369817789476484
"925"	"YER073W"	0.029320184339174
"926"	"YER074W"	-0.0297830917718937
"927"	"YER075C"	0.000493245023778439
"928"	"YER078C"	0.150915606030088
"929"	"YER079W"	-0.00949523166351652
"930"	"YER080W"	0.0575951678325228
"931"	"YER081W"	-0.120951918778748
"932"	"YER083C"	0.131531727372937
"933"	"YER084W"	-0.0210604698929095
"934"	"YER085C"	-0.0101732151380233
"935"	"YER087C-A"	-0.0387357355817013
"936"	"YER088C"	-0.145175785637789
"937"	"YER089C"	0.118204931584274
"938"	"YER090W"	0.0394499917311984
"939"	"YER091C-A"	0.0844001140537753
"940"	"YER091C"	0.361610928141392
"941"	"YER092W"	0.280245599028557
"942"	"YER093C-A"	0.0181125903025489
"943"	"YER095W"	-0.191495910903872
"944"	"YER096W"	0.23587628854103
"945"	"YER097W"	-0.454011119190351
"946"	"YER098W"	-0.0856030718969313
"947"	"YER106W"	-0.131101753421861
"948"	"YER108C"	-0.140088074713773
"949"	"YER109C"	0.0814412039208293
"950"	"YER111C"	-0.252143213217436
"951"	"YER113C"	0.0231583591913523
"952"	"YER114C"	0.0251071938214973
"953"	"YER115C"	0.215398046691682
"954"	"YER116C"	-0.660251724896188
"955"	"YER118C"	0.117856481573054
"956"	"YER119C-A"	0.133820201174321
"957"	"YER119C"	-0.0899584571522133
"958"	"YER120W"	0.267785034232639
"959"	"YER121W"	0.152212503225129
"960"	"YER123W"	-0.069804869185151
"961"	"YER124C"	-0.0136015891666872
"962"	"YER128W"	-0.156503184916623
"963"	"YER129W"	0.0280302075248404
"964"	"YER130C"	-1.03893989545435
"965"	"YER131W"	0.00762992567972385
"966"	"YER132C"	0.0728809935721396
"967"	"YER134C"	0.155342957010022
"968"	"YER135C"	0.0525813391841071
"969"	"YER137C"	-0.0924041395443684
"970"	"YER139C"	-0.279391856838276
"971"	"YER140W"	-0.183571762248139
"972"	"YER142C"	-0.00798424979845766
"973"	"YER143W"	-0.0225851452507988
"974"	"YER144C"	0.0554994922838538
"975"	"YER145C"	0.112242065340727
"976"	"YER149C"	0.0410658578923038
"977"	"YER150W"	-0.0566482805156276
"978"	"YER151C"	0.0829728942858144
"979"	"YER152C"	-0.0189558345517308
"980"	"YER153C"	0.094268562541078
"981"	"YER155C"	-0.339089472024533
"982"	"YER156C"	-0.713453293229811
"983"	"YER158C"	0.0224798019486169
"984"	"YER161C"	-0.506941652600345
"985"	"YER162C"	0.0719233828299209
"986"	"YER163C"	0.171178309267046
"987"	"YER164W"	-0.078084478385719
"988"	"YER166W"	-0.0189205036015034
"989"	"YER167W"	-0.0432998990670566
"990"	"YER170W"	-0.0853287572789305
"991"	"YER173W"	-0.258285753602073
"992"	"YER174C"	0.193748387267462
"993"	"YER175C"	-0.0360450749694406
"994"	"YER176W"	0.117680027907862
"995"	"YER177W"	-0.0750353993878209
"996"	"YER178W"	-0.154911952493861
"997"	"YER179W"	0.0458911223106891
"998"	"YER180C"	-0.0113237460246738
"999"	"YER181C"	-0.0555708271296827
"1000"	"YER182W"	0.202231597899084
"1001"	"YER183C"	0.24775292833258
"1002"	"YER184C"	-0.0154911582170528
"1003"	"YER185W"	-0.0576632424733516
"1004"	"YER186C"	0.0248425664748089
"1005"	"YER187W"	-0.0778916190540531
"1006"	"YER188W"	-0.306507728709619
"1007"	"YFL001W"	-0.166692674745788
"1008"	"YFL003C"	-0.0808725059852326
"1009"	"YFL004W"	0.0862935648793113
"1010"	"YFL006W"	-0.101222191685564
"1011"	"YFL007W"	-0.219069414540181
"1012"	"YFL010C"	-0.0539013966374394
"1013"	"YFL010W-A"	0.0475572880456083
"1014"	"YFL011W"	0.149134520174805
"1015"	"YFL012W"	-0.136665666451009
"1016"	"YFL013C"	0.146815990818715
"1017"	"YFL013W-A"	-0.141851609618371
"1018"	"YFL014W"	-0.0802171350955636
"1019"	"YFL015C"	0.154472695609954
"1020"	"YFL018C"	0.0189568014514025
"1021"	"YFL019C"	-0.220798246619951
"1022"	"YFL021W"	0.0559602273437876
"1023"	"YFL025C"	-0.0939987487170861
"1024"	"YFL027C"	0.0896751067607968
"1025"	"YFL028C"	-0.12749168001982
"1026"	"YFL030W"	0.126850400712079
"1027"	"YFL031W"	-0.105635940134023
"1028"	"YFL032W"	-0.285144334330228
"1029"	"YFL033C"	0.206676128847255
"1030"	"YFL034W"	0.0218730572175411
"1031"	"YFL035C-B"	0.145716354243596
"1032"	"YFL040W"	0.18117319886724
"1033"	"YFL041W"	0.177263943697819
"1034"	"YFL042C"	0.0872539262863646
"1035"	"YFL043C"	-0.110158592409826
"1036"	"YFL044C"	0.131614761365201
"1037"	"YFL046W"	0.0627497088448397
"1038"	"YFL047W"	0.0523024783847899
"1039"	"YFL048C"	0.175547156973528
"1040"	"YFL049W"	-0.0825694086802119
"1041"	"YFL050C"	0.199335872552209
"1042"	"YFL051C"	0.192730082345734
"1043"	"YFL052W"	-0.141966667165049
"1044"	"YFL053W"	-0.0610563054470913
"1045"	"YFL054C"	0.0835002525003533
"1046"	"YFL055W"	0.171412292334111
"1047"	"YFL056C"	0.175735608514755
"1048"	"YFL063W"	0.176546456635379
"1049"	"YFR006W"	0.126009951630532
"1050"	"YFR007W"	-0.0750247735770624
"1051"	"YFR008W"	0.018544394956336
"1052"	"YFR009W"	0.503890670462922
"1053"	"YFR010W"	0.0386469865717655
"1054"	"YFR011C"	-1.12324122026233
"1055"	"YFR012W"	0.130683063577311
"1056"	"YFR013W"	-0.0113776622332233
"1057"	"YFR014C"	0.0649034276007023
"1058"	"YFR016C"	0.194089812857846
"1059"	"YFR017C"	0.324983658573462
"1060"	"YFR018C"	0.052745170892777
"1061"	"YFR021W"	0.367032812857714
"1062"	"YFR022W"	-0.0528170498517851
"1063"	"YFR023W"	0.156961457507753
"1064"	"YFR024C-A"	0.0590710077587874
"1065"	"YFR024C"	-0.0306763950571981
"1066"	"YFR026C"	0.0877418649390953
"1067"	"YFR031C-A"	-0.0167131943124461
"1068"	"YFR032C-A"	0.180675556745803
"1069"	"YFR032C"	0.0645114489569206
"1070"	"YFR033C"	0.218128576722078
"1071"	"YFR034C"	-0.971197368208638
"1072"	"YFR038W"	0.0778682457728544
"1073"	"YFR039C"	0.156338056333283
"1074"	"YFR040W"	-0.0511595972897832
"1075"	"YFR041C"	0.0575423755378795
"1076"	"YFR044C"	0.0430426260551268
"1077"	"YFR045W"	-0.0845942769491893
"1078"	"YFR046C"	-0.246874566992351
"1079"	"YFR047C"	0.184762798438622
"1080"	"YFR048W"	-0.0249612798328288
"1081"	"YFR053C"	0.102248293013379
"1082"	"YFR054C"	0.144544689107835
"1083"	"YFR056C"	-0.0405619180269971
"1084"	"YGL002W"	-0.395599570205078
"1085"	"YGL004C"	-0.202622582358567
"1086"	"YGL005C"	-0.000595453046635424
"1087"	"YGL006W"	-0.121466237245279
"1088"	"YGL007W"	0.0176252058750823
"1089"	"YGL009C"	-0.00727454015946503
"1090"	"YGL010W"	0.136920653039371
"1091"	"YGL015C"	-0.017946179677849
"1092"	"YGL016W"	-0.763855236829795
"1093"	"YGL017W"	-0.593511786076452
"1094"	"YGL019W"	0.429403588501509
"1095"	"YGL020C"	-0.158789651296766
"1096"	"YGL021W"	0.0479858164992884
"1097"	"YGL023C"	-0.232260683718517
"1098"	"YGL027C"	-0.141614325817794
"1099"	"YGL028C"	-0.00863876537000697
"1100"	"YGL029W"	0.0300201793923705
"1101"	"YGL031C"	-0.388850074970857
"1102"	"YGL032C"	-0.0415762119344595
"1103"	"YGL035C"	-0.10462148992168
"1104"	"YGL036W"	0.00319957010702602
"1105"	"YGL037C"	-0.0105244837239197
"1106"	"YGL039W"	-0.240594577016108
"1107"	"YGL043W"	-0.0608200436396781
"1108"	"YGL045W"	-0.161245606044683
"1109"	"YGL046W"	-0.122223262569002
"1110"	"YGL049C"	-0.0602668298048423
"1111"	"YGL050W"	0.0766975867997135
"1112"	"YGL051W"	-0.083908293769817
"1113"	"YGL053W"	0.0812321378663161
"1114"	"YGL054C"	-0.0930335528371784
"1115"	"YGL056C"	-0.090122672387841
"1116"	"YGL057C"	0.254831549966185
"1117"	"YGL059W"	0.0467164862565691
"1118"	"YGL060W"	-0.200334950701348
"1119"	"YGL062W"	0.163002066580161
"1120"	"YGL063W"	0.219564016585074
"1121"	"YGL066W"	-0.328608727201396
"1122"	"YGL067W"	-0.0479500252792519
"1123"	"YGL077C"	-0.120354037517873
"1124"	"YGL078C"	-0.184515938391499
"1125"	"YGL079W"	0.0570931713142161
"1126"	"YGL080W"	0.0705346074952037
"1127"	"YGL081W"	0.0641995689604007
"1128"	"YGL082W"	0.0802390565080815
"1129"	"YGL083W"	0.0334022187663316
"1130"	"YGL084C"	-0.0172299934967903
"1131"	"YGL085W"	0.180148962283846
"1132"	"YGL086W"	-0.0476359155047559
"1133"	"YGL087C"	-0.151500435623961
"1134"	"YGL089C"	-0.101086195723266
"1135"	"YGL090W"	0.344290623880212
"1136"	"YGL094C"	-0.21035026438034
"1137"	"YGL096W"	0.0635703702165824
"1138"	"YGL101W"	-0.8712260672817
"1139"	"YGL105W"	0.013136385354867
"1140"	"YGL108C"	-0.0304830541098074
"1141"	"YGL109W"	-0.0353441526730538
"1142"	"YGL110C"	0.31480826755149
"1143"	"YGL114W"	-0.0106380148194561
"1144"	"YGL115W"	-0.109089556728204
"1145"	"YGL117W"	0.109703387638815
"1146"	"YGL121C"	0.129711489285688
"1147"	"YGL124C"	-0.278836228039038
"1148"	"YGL125W"	1.50292436337021
"1149"	"YGL126W"	0.17122041452622
"1150"	"YGL131C"	-0.0211721015933661
"1151"	"YGL132W"	-0.486548292234911
"1152"	"YGL136C"	0.0465532493598647
"1153"	"YGL138C"	-0.584401422386895
"1154"	"YGL139W"	0.0669811378021919
"1155"	"YGL140C"	-0.00976458729669248
"1156"	"YGL141W"	0.0188399783026113
"1157"	"YGL144C"	0.115149969024167
"1158"	"YGL146C"	-0.470759885435388
"1159"	"YGL147C"	-0.114626354863408
"1160"	"YGL148W"	-1.97629076729998
"1161"	"YGL149W"	-0.118532118604655
"1162"	"YGL151W"	-0.0986178341186178
"1163"	"YGL152C"	0.212376351523572
"1164"	"YGL153W"	0.0724888541240523
"1165"	"YGL154C"	-0.22570933762238
"1166"	"YGL156W"	0.0947148704936342
"1167"	"YGL157W"	0.12592342453434
"1168"	"YGL158W"	-0.0425665381813908
"1169"	"YGL159W"	-0.387630181264679
"1170"	"YGL160W"	-0.144918472885439
"1171"	"YGL161C"	0.0857322656998157
"1172"	"YGL162W"	-0.0342029505132534
"1173"	"YGL163C"	0.087809833322299
"1174"	"YGL164C"	-0.1157584867459
"1175"	"YGL165C"	0.023566854549251
"1176"	"YGL166W"	0.0618141200829364
"1177"	"YGL167C"	-0.875430251292329
"1178"	"YGL170C"	0.198126829021569
"1179"	"YGL173C"	-0.803576339855039
"1180"	"YGL175C"	-0.105676339247442
"1181"	"YGL177W"	0.167823618970567
"1182"	"YGL179C"	0.0540609382998997
"1183"	"YGL180W"	-0.101766689379878
"1184"	"YGL181W"	-0.0789684471914663
"1185"	"YGL194C"	0.163931177888172
"1186"	"YGL195W"	-0.0904995242445881
"1187"	"YGL196W"	-0.00183450437237616
"1188"	"YGL197W"	0.395595624510352
"1189"	"YGL198W"	-0.680197243350929
"1190"	"YGL199C"	0.0112218318472045
"1191"	"YGL202W"	-0.0912392752082419
"1192"	"YGL205W"	-0.157369668877443
"1193"	"YGL208W"	0.075577671673347
"1194"	"YGL209W"	-0.0181581964075218
"1195"	"YGL210W"	0.112470809711047
"1196"	"YGL211W"	0.29097917063205
"1197"	"YGL212W"	-0.0754556192413899
"1198"	"YGL213C"	-0.116513517691718
"1199"	"YGL214W"	0.0325968210246973
"1200"	"YGL215W"	-0.110945332685801
"1201"	"YGL216W"	0.0285220774320369
"1202"	"YGL217C"	-0.159984065146051
"1203"	"YGL219C"	-0.140847255287579
"1204"	"YGL221C"	0.0318008434294462
"1205"	"YGL222C"	0.0241390831856236
"1206"	"YGL224C"	0.00845365489091773
"1207"	"YGL226C-A"	-0.0848394984249269
"1208"	"YGL228W"	-0.320442758146692
"1209"	"YGL230C"	0.202822618452985
"1210"	"YGL231C"	-0.0441043198452484
"1211"	"YGL232W"	-0.00965151425361228
"1212"	"YGL234W"	-0.107202278409851
"1213"	"YGL235W"	0.0815734064378756
"1214"	"YGL237C"	0.0221965054800738
"1215"	"YGL241W"	-0.145394306355938
"1216"	"YGL242C"	-0.118468035648709
"1217"	"YGL243W"	-0.014093988254143
"1218"	"YGL244W"	-0.203024500012453
"1219"	"YGL248W"	0.0730304652794497
"1220"	"YGL249W"	0.0970584937829024
"1221"	"YGL250W"	-2.53498641513432
"1222"	"YGL251C"	0.133627145120223
"1223"	"YGL252C"	-0.138674760939594
"1224"	"YGL253W"	-0.178390506844521
"1225"	"YGL254W"	0.115968006079514
"1226"	"YGL255W"	0.0483460288464798
"1227"	"YGL256W"	0.143473199208978
"1228"	"YGL257C"	0.0236735587422257
"1229"	"YGL258W"	-0.0218915973007773
"1230"	"YGL259W"	0.0633269750024483
"1231"	"YGL260W"	-0.197873964554966
"1232"	"YGL261C"	-0.20099473271934
"1233"	"YGL262W"	-0.158382352191539
"1234"	"YGL263W"	0.0323606361211127
"1235"	"YGR001C"	-0.499275887787814
"1236"	"YGR003W"	0.0128573774400608
"1237"	"YGR004W"	0.228656227367547
"1238"	"YGR008C"	-0.128161952298074
"1239"	"YGR010W"	-0.048832774687582
"1240"	"YGR011W"	-0.0412642745908634
"1241"	"YGR012W"	0.157836352092312
"1242"	"YGR014W"	0.556226013579695
"1243"	"YGR015C"	0.0634664477670662
"1244"	"YGR016W"	-0.200306687027106
"1245"	"YGR017W"	-0.137195724910708
"1246"	"YGR018C"	0.0569757497953738
"1247"	"YGR019W"	0.30059567379233
"1248"	"YGR021W"	0.0616406901406652
"1249"	"YGR022C"	-0.201729252312136
"1250"	"YGR023W"	-0.00517003692600896
"1251"	"YGR025W"	-0.087021820626277
"1252"	"YGR026W"	0.237345933920203
"1253"	"YGR028W"	0.153229922381471
"1254"	"YGR031W"	-0.0832719133474858
"1255"	"YGR032W"	0.0403985751975797
"1256"	"YGR033C"	0.169368727441083
"1257"	"YGR034W"	0.0581091016220105
"1258"	"YGR035C"	-0.101240084570877
"1259"	"YGR037C"	-0.0117769986919546
"1260"	"YGR038W"	-0.156884403025876
"1261"	"YGR040W"	-0.0402539768286038
"1262"	"YGR042W"	-0.541852500718538
"1263"	"YGR043C"	-1.29951715351901
"1264"	"YGR044C"	-0.146971449977205
"1265"	"YGR045C"	-0.179737705675714
"1266"	"YGR049W"	-0.0796680604474758
"1267"	"YGR050C"	0.00710907967462589
"1268"	"YGR051C"	0.311057515246549
"1269"	"YGR052W"	-1.63633155287632
"1270"	"YGR053C"	0.0105335288949728
"1271"	"YGR055W"	0.0561135468790833
"1272"	"YGR058W"	-0.210751313949618
"1273"	"YGR059W"	-2.73495409090481
"1274"	"YGR061C"	0.236269402507578
"1275"	"YGR066C"	0.0988919598771162
"1276"	"YGR067C"	0.177158073457535
"1277"	"YGR068C"	-0.10807979858513
"1278"	"YGR069W"	-1.0591013629837
"1279"	"YGR070W"	-1.80138034615383
"1280"	"YGR071C"	0.0497474038765476
"1281"	"YGR072W"	0.100359282776339
"1282"	"YGR077C"	-0.0219564767805411
"1283"	"YGR078C"	-4.72340106044604
"1284"	"YGR079W"	0.0434916294734298
"1285"	"YGR080W"	-0.0471433629827937
"1286"	"YGR084C"	0.0178612097585977
"1287"	"YGR085C"	0.110523489628049
"1288"	"YGR086C"	0.0737409393354845
"1289"	"YGR087C"	-1.11837884589018
"1290"	"YGR088W"	-0.00246914104496608
"1291"	"YGR089W"	-0.422987496776353
"1292"	"YGR092W"	-0.0140010332322858
"1293"	"YGR093W"	-0.338944019791325
"1294"	"YGR096W"	1.50292436337021
"1295"	"YGR097W"	-0.0235759704265389
"1296"	"YGR100W"	0.112221162964173
"1297"	"YGR101W"	-0.370479741580668
"1298"	"YGR106C"	-0.227550050192866
"1299"	"YGR107W"	0.128011579102614
"1300"	"YGR108W"	-0.156694619183916
"1301"	"YGR109C"	-0.091342373394935
"1302"	"YGR111W"	-0.0782387985669408
"1303"	"YGR117C"	-0.0820998684940461
"1304"	"YGR118W"	0.10256950949875
"1305"	"YGR121C"	0.178714420073024
"1306"	"YGR122C-A"	0.0422058292867154
"1307"	"YGR122W"	-0.339617757836297
"1308"	"YGR123C"	0.0248337682659241
"1309"	"YGR125W"	-0.147045199642007
"1310"	"YGR126W"	0.108364061343373
"1311"	"YGR127W"	-0.00646988542287544
"1312"	"YGR129W"	0.0958627748546597
"1313"	"YGR130C"	-0.0356958501791741
"1314"	"YGR131W"	0.20228517196634
"1315"	"YGR133W"	0.149901587079576
"1316"	"YGR134W"	0.0556717245143457
"1317"	"YGR136W"	-0.186532912051474
"1318"	"YGR137W"	-0.520595824927477
"1319"	"YGR141W"	-0.0352304246218224
