"gene"	"Furfural"
"672"	"YDR229W"	-0.218276370889617
"673"	"YDR233C"	0.0323726659152558
"674"	"YDR239C"	-0.266199152110335
"675"	"YDR241W"	0.204203804474534
"676"	"YDR242W"	-0.0638942550230097
"677"	"YDR244W"	0.23115280405996
"678"	"YDR245W"	-0.662920173818339
"679"	"YDR247W"	0.0484792790556671
"680"	"YDR248C"	0.150289737589721
"681"	"YDR249C"	0.0754110898531961
"682"	"YDR250C"	-0.452688934534905
"683"	"YDR251W"	-0.121284617968659
"684"	"YDR252W"	-0.44568950311788
"685"	"YDR253C"	0.1232883043129
"686"	"YDR254W"	-0.143377102185741
"687"	"YDR255C"	0.236804419710026
"688"	"YDR256C"	-0.0198242339884795
"689"	"YDR257C"	-0.271250187689686
"690"	"YDR258C"	0.0065686221064832
"691"	"YDR259C"	-0.0595951223049662
"692"	"YDR260C"	-1.51396169314368
"693"	"YDR261C"	0.0799277425868795
"694"	"YDR262W"	-0.308966453072132
"695"	"YDR263C"	0.0239199446442513
"696"	"YDR265W"	0.16800014103099
"697"	"YDR266C"	-2.08867643303927
"698"	"YDR269C"	0.184078755473678
"699"	"YDR272W"	0.163961332570142
"700"	"YDR273W"	0.349598491663618
"701"	"YDR275W"	0.00675203654125092
"702"	"YDR276C"	0.504123907594633
"703"	"YDR277C"	-0.0842598230253809
"704"	"YDR278C"	-0.127789052352475
"705"	"YDR281C"	0.0597706889652148
"706"	"YDR285W"	-0.389511125921369
"707"	"YDR289C"	-0.276201385627743
"708"	"YDR290W"	0.377259476229447
"709"	"YDR291W"	-0.331725277697698
"710"	"YDR293C"	-0.3596257011061
"711"	"YDR294C"	0.285641610915715
"712"	"YDR297W"	-0.29529786995727
"713"	"YDR304C"	0.11266105468005
"714"	"YDR305C"	0.395604443578736
"715"	"YDR306C"	0.0582547771174108
"716"	"YDR307W"	-0.061702541183917
"717"	"YDR309C"	-0.417742051263393
"718"	"YDR310C"	0.466117061812487
"719"	"YDR312W"	-0.0148006980319017
"720"	"YDR313C"	-0.170291552655005
"721"	"YDR314C"	-0.00759236965954374
"722"	"YDR316W"	-0.17522190709473
"723"	"YDR317W"	0.0128445884437682
"724"	"YDR319C"	0.000769258574426693
"725"	"YDR320C"	0.0501143742365932
"726"	"YDR321W"	-0.450475676104046
"727"	"YDR326C"	-0.315340357663743
"728"	"YDR329C"	0.0927609300329503
"729"	"YDR330W"	0.270204702665488
"730"	"YDR333C"	-0.0719876324711963
"731"	"YDR334W"	-0.196085085192384
"732"	"YDR335W"	0.490970461728572
"733"	"YDR336W"	-0.473765360260493
"734"	"YDR338C"	-0.205070333194648
"735"	"YDR340W"	-1.45333282868491
"736"	"YDR344C"	-0.248470847777395
"737"	"YDR345C"	-0.186438336659268
"738"	"YDR346C"	-1.82803659604366
"739"	"YDR349C"	0.00795929122556069
"740"	"YDR351W"	-0.215471956846611
"741"	"YDR352W"	0.195937292040131
"742"	"YDR354W"	-0.335957433280497
"743"	"YDR357C"	2.90927648903028
"744"	"YDR358W"	-0.709142886185826
"745"	"YDR359C"	0.227717798700532
"746"	"YDR360W"	-1.88458489828081
"747"	"YDR363W"	-0.54234551003884
"748"	"YDR368W"	-0.581090492953246
"749"	"YDR370C"	-0.231276171539122
"750"	"YDR371W"	0.211334678359949
"751"	"YDR372C"	-0.13310237142294
"752"	"YDR375C"	0.119840437887382
"753"	"YDR378C"	-5.6460305494829
"754"	"YDR383C"	-0.0590319195196699
"755"	"YDR385W"	-1.8355899441888
"756"	"YDR386W"	-0.280578873825418
"757"	"YDR388W"	0.620280376050208
"758"	"YDR389W"	-0.326312031953758
"759"	"YDR393W"	-0.159478497027254
"760"	"YDR395W"	-1.38285504900464
"761"	"YDR400W"	-0.0830849824061443
"762"	"YDR402C"	-0.00768813340211597
"763"	"YDR403W"	-0.300426616383682
"764"	"YDR406W"	-0.126938080208477
"765"	"YDR408C"	-2.23823580690695
"766"	"YDR409W"	1.65019706450218
"767"	"YDR411C"	0.00675882513982937
"768"	"YDR414C"	0.0545827903009945
"769"	"YDR415C"	-0.0483754860486484
"770"	"YDR421W"	-0.33467972286307
"771"	"YDR423C"	-0.0781973785918444
"772"	"YDR424C"	-0.387566919246114
"773"	"YDR425W"	0.307425919340283
"774"	"YDR426C"	0.443849626450831
"775"	"YDR428C"	0.101282890775463
"776"	"YDR430C"	-0.0409035448171919
"777"	"YDR431W"	0.0301143371514643
"778"	"YDR435C"	0.663370170864865
"779"	"YDR436W"	-0.0524357435463727
"780"	"YDR440W"	0.369442230370047
"781"	"YDR441C"	-0.0798290796021399
"782"	"YDR445C"	0.276912415839119
"783"	"YDR451C"	-0.925109979045995
"784"	"YDR452W"	-0.808807458349698
"785"	"YDR455C"	0.0898095188367714
"786"	"YDR458C"	-0.395157238623961
"787"	"YDR459C"	-0.0094105430811487
"788"	"YDR461W"	-0.0403543352332274
"789"	"YDR463W"	-0.376277715066187
"790"	"YDR465C"	-0.128024859147486
"791"	"YDR466W"	2.44446416608847
"792"	"YDR467C"	-1.45511196691438
"793"	"YDR474C"	0.00918977687725137
"794"	"YDR475C"	-0.191449294413313
"795"	"YDR476C"	-0.272164139787743
"796"	"YDR477W"	-0.392348962073265
"797"	"YDR479C"	0.217377519489964
"798"	"YDR480W"	-0.29487453622357
"799"	"YDR481C"	-0.0821650338572936
"800"	"YDR482C"	0.0689737003009672
"801"	"YDR483W"	0.0880730543203399
"802"	"YDR485C"	-0.26957729223165
"803"	"YDR486C"	-0.0437165192494314
"804"	"YDR488C"	-0.607888829299405
"805"	"YDR490C"	-0.431128139541833
"806"	"YDR491C"	0.077185859562731
"807"	"YDR492W"	0.0535155339478932
"808"	"YDR493W"	0.172141566270992
"809"	"YDR497C"	0.454180208357787
"810"	"YDR501W"	0.0260408927124038
"811"	"YDR502C"	0.103485219369026
"812"	"YDR503C"	-0.577923665674929
"813"	"YDR504C"	0.0464187520132191
"814"	"YDR505C"	0.276739047796654
"815"	"YDR508C"	0.183663728319534
"816"	"YDR509W"	0.0873291328279118
"817"	"YDR511W"	0.182339953821089
"818"	"YDR512C"	0.481094106893429
"819"	"YDR513W"	0.230108809276015
"820"	"YDR514C"	-0.890637965109735
"821"	"YDR515W"	-0.0428943384374079
"822"	"YDR516C"	0.316881183463158
"823"	"YDR517W"	0.100498001841068
"824"	"YDR519W"	-0.0114493242846248
"825"	"YDR520C"	0.0825283927971221
"826"	"YDR522C"	0.0332561907475296
"827"	"YDR524C"	0.0905977165350627
"828"	"YDR525W-A"	0.0100600206463299
"829"	"YDR525W"	0.0434025229988338
"830"	"YDR528W"	-0.125568059545895
"831"	"YDR530C"	0.0671533019164539
"832"	"YDR533C"	0.0973830005977275
"833"	"YDR534C"	0.0553268778318311
"834"	"YDR535C"	0.205626939688349
"835"	"YDR536W"	-0.0957599094659296
"836"	"YDR537C"	0.15423819681367
"837"	"YDR538W"	0.151212934144066
"838"	"YDR539W"	0.0184435061164852
"839"	"YDR540C"	-0.130815770750038
"840"	"YDR541C"	-0.143750794707004
"841"	"YEL001C"	0.165505641819282
"842"	"YEL003W"	-0.149170749860114
"843"	"YEL004W"	0.0866738230813295
"844"	"YEL005C"	-0.043300108617278
"845"	"YEL006W"	-0.233910115397689
"846"	"YEL007W"	-1.47180530898699
"847"	"YEL008W"	0.242554828374527
"848"	"YEL010W"	-0.654522119905791
"849"	"YEL011W"	0.239745174992496
"850"	"YEL012W"	0.140015673399829
"851"	"YEL013W"	-0.735252475746501
"852"	"YEL014C"	0.192605148180158
"853"	"YEL015W"	-0.0190689234522963
"854"	"YEL016C"	-0.389526081807684
"855"	"YEL017C-A"	0.136507935863353
"856"	"YEL017W"	0.105865009034509
"857"	"YEL020C"	-0.0363171288415658
"858"	"YEL023C"	-0.132171859191967
"859"	"YEL025C"	0.0334490720021562
"860"	"YEL028W"	-0.00664333273760024
"861"	"YEL031W"	-0.872221752176562
"862"	"YEL033W"	0.483773950475309
"863"	"YEL037C"	-0.412118630479549
"864"	"YEL038W"	-0.206995610470361
"865"	"YEL039C"	0.103897327354707
"866"	"YEL042W"	0.149524652763993
"867"	"YEL043W"	-0.271517372034468
"868"	"YEL047C"	0.127344263970755
"869"	"YEL048C"	-0.159357147419857
"870"	"YEL049W"	0.130747312537138
"871"	"YEL052W"	0.219200048339902
"872"	"YEL053C"	-0.078866883991106
"873"	"YEL056W"	0.144460238259713
"874"	"YEL059W"	0.101014162709661
"875"	"YEL061C"	0.520173544498161
"876"	"YEL063C"	0.513706048589241
"877"	"YEL065W"	0.0936007112164725
"878"	"YEL066W"	0.166503309315944
"879"	"YEL067C"	-0.107787383662167
"880"	"YEL068C"	0.291319521959756
"881"	"YEL071W"	-0.148925795659616
"882"	"YER001W"	-0.0915220912025024
"883"	"YER005W"	0.0080958945214811
"884"	"YER007C-A"	0.315281613577723
"885"	"YER007W"	0.0279510094783192
"886"	"YER010C"	0.27729900828604
"887"	"YER011W"	0.515639721256064
"888"	"YER016W"	0.548444305724421
"889"	"YER019C-A"	-0.212246494020499
"890"	"YER019W"	-0.205359393001279
"891"	"YER020W"	0.361703034765637
"892"	"YER024W"	-0.219497520318445
"893"	"YER027C"	-0.349309914700307
"894"	"YER028C"	0.0154151587736412
"895"	"YER030W"	0.642550570162704
"896"	"YER032W"	0.00895049413971305
"897"	"YER033C"	-1.37311743087082
"898"	"YER034W"	-0.148139185363531
"899"	"YER035W"	-0.0405001507810299
"900"	"YER038W-A"	-0.117231798264911
"901"	"YER039C-A"	-0.150995905288162
"902"	"YER041W"	-0.433867474820541
"903"	"YER042W"	-0.180562024507653
"904"	"YER045C"	-0.0475983110604276
"905"	"YER046W-A"	-0.358344283003928
"906"	"YER046W"	0.404694517423455
"907"	"YER047C"	-1.04548274165201
"908"	"YER048C"	0.154013570567979
"909"	"YER052C"	0.6453598850531
"910"	"YER053C"	-0.27928299342235
"911"	"YER054C"	-0.148038052486936
"912"	"YER056C-A"	0.176086910407616
"913"	"YER056C"	0.0196506312370247
"914"	"YER057C"	-0.718224668804411
"915"	"YER059W"	0.197895403838052
"916"	"YER060W-A"	-0.145905996454607
"917"	"YER060W"	0.124120088603469
"918"	"YER062C"	-0.132145117925034
"919"	"YER063W"	0.0520875710698216
"920"	"YER064C"	-0.0100439878340043
"921"	"YER065C"	-0.115603012001858
"922"	"YER066C-A"	0.0696617238823799
"923"	"YER066W"	-0.489688988895022
"924"	"YER067C-A"	-0.251344322718461
"925"	"YER067W"	-0.111819948452325
"926"	"YER071C"	-0.325395835601752
"927"	"YER072W"	-0.271252845254151
"928"	"YER073W"	-0.245443103713228
"929"	"YER074W"	-0.185373432147979
"930"	"YER075C"	0.358183095755859
"931"	"YER078C"	0.00516332730479339
"932"	"YER079W"	0.138948259480789
"933"	"YER080W"	-0.424690920219975
"934"	"YER081W"	0.119389388801979
"935"	"YER083C"	-3.34284499937946
"936"	"YER084W"	0.0535318714007796
"937"	"YER085C"	-0.254338929706181
"938"	"YER087C-A"	-0.073990199819827
"939"	"YER088C"	0.343708423943493
"940"	"YER089C"	-0.130484338095517
"941"	"YER090W"	-0.485954888214261
"942"	"YER091C-A"	-0.211993002304086
"943"	"YER091C"	-0.819056580867823
"944"	"YER092W"	0.429993708360938
"945"	"YER093C-A"	0.0573316480270481
"946"	"YER095W"	-0.0895388513032707
"947"	"YER096W"	0.0291145293187527
"948"	"YER097W"	-0.550299184333886
"949"	"YER098W"	-0.0570877234913362
"950"	"YER106W"	-0.256734906066898
"951"	"YER108C"	0.285441927670502
"952"	"YER109C"	0.148234597698359
"953"	"YER111C"	0.00959107027524037
"954"	"YER113C"	0.162196163025192
"955"	"YER114C"	-0.00712253607337041
"956"	"YER115C"	-0.0192249170919208
"957"	"YER116C"	-0.961106132520711
"958"	"YER118C"	0.0681178571947062
"959"	"YER119C-A"	0.675337834728411
"960"	"YER119C"	-0.0200034587436012
"961"	"YER120W"	0.461256347796149
"962"	"YER121W"	-0.0460306869193401
"963"	"YER123W"	0.104658770047243
"964"	"YER124C"	0.0216372350847325
"965"	"YER128W"	-0.142751040059035
"966"	"YER129W"	-0.487913337738034
"967"	"YER130C"	-0.671172440975772
"968"	"YER131W"	0.111809147135031
"969"	"YER132C"	0.10198100791509
"970"	"YER134C"	0.0926244394461983
"971"	"YER135C"	-0.0440720007237604
"972"	"YER137C"	-0.275049559984953
"973"	"YER139C"	0.380392931466446
"974"	"YER140W"	0.127575469692973
"975"	"YER142C"	-0.0458991542696721
"976"	"YER143W"	-0.202608461881058
"977"	"YER144C"	-0.0103085590810204
"978"	"YER145C"	0.0606422798122544
"979"	"YER149C"	0.250788027648951
"980"	"YER150W"	0.132083209572839
"981"	"YER151C"	-1.77285819614914
"982"	"YER152C"	0.0747833510151199
"983"	"YER153C"	0.178044687248156
"984"	"YER155C"	-0.458040912952475
"985"	"YER156C"	0.250918979144178
"986"	"YER158C"	0.306800168460794
"987"	"YER161C"	-0.772918035158123
"988"	"YER162C"	-0.125157071530013
"989"	"YER163C"	0.195571675665122
"990"	"YER164W"	0.873407645490165
"991"	"YER166W"	0.0414727263624774
"992"	"YER167W"	-0.230192119546644
"993"	"YER170W"	0.180441433298744
"994"	"YER173W"	-0.653972437101571
"995"	"YER174C"	0.0871712459157359
"996"	"YER175C"	0.299909989947476
"997"	"YER176W"	0.300694045235497
"998"	"YER177W"	0.21807274906723
"999"	"YER178W"	1.06564207464723
"1000"	"YER179W"	0.109815946558911
"1001"	"YER180C"	0.151292268494354
"1002"	"YER181C"	0.0431756553024111
"1003"	"YER182W"	0.316752868446388
"1004"	"YER183C"	0.205009787877963
"1005"	"YER184C"	0.0314173127105413
"1006"	"YER185W"	-0.019406187010041
"1007"	"YER186C"	0.0573139769466095
"1008"	"YER187W"	0.13819063236541
"1009"	"YER188W"	0.346690721282358
"1010"	"YFL001W"	-1.9126724914718
"1011"	"YFL003C"	0.0456458735041251
"1012"	"YFL004W"	-0.0440802322419658
"1013"	"YFL006W"	-0.176470726035393
"1014"	"YFL007W"	-0.138503264433672
"1015"	"YFL010C"	-0.0152822407922036
"1016"	"YFL010W-A"	0.0497318876989814
"1017"	"YFL011W"	0.246965876641211
"1018"	"YFL012W"	-0.125066611542568
"1019"	"YFL013C"	0.095881772807293
"1020"	"YFL013W-A"	-0.210993492474118
"1021"	"YFL014W"	-0.070862375638072
"1022"	"YFL015C"	0.0261015415965924
"1023"	"YFL018C"	0.53336683627651
"1024"	"YFL019C"	-0.212490947367195
"1025"	"YFL021W"	0.199317312677007
"1026"	"YFL025C"	0.766848856454363
"1027"	"YFL027C"	0.159729225236898
"1028"	"YFL028C"	0.283965828049269
"1029"	"YFL030W"	0.336849281787119
"1030"	"YFL031W"	0.15242230617657
"1031"	"YFL032W"	-0.0796980210035358
"1032"	"YFL033C"	0.0300738095942747
"1033"	"YFL034W"	0.077553628526707
"1034"	"YFL035C-B"	-0.267587133510448
"1035"	"YFL040W"	0.17592763405093
"1036"	"YFL041W"	0.129339231817759
"1037"	"YFL042C"	-0.0708086350105491
"1038"	"YFL043C"	0.202148750207327
"1039"	"YFL044C"	0.0444407289123891
"1040"	"YFL046W"	0.0620943599194312
"1041"	"YFL047W"	-0.118530050131617
"1042"	"YFL048C"	0.10224434873905
"1043"	"YFL049W"	0.175952622014529
"1044"	"YFL050C"	0.318762709366761
"1045"	"YFL051C"	0.115633006023515
"1046"	"YFL052W"	-0.0472151529676776
"1047"	"YFL053W"	0.0670223312014778
"1048"	"YFL054C"	0.288069407479469
"1049"	"YFL055W"	0.102086102065445
"1050"	"YFL056C"	0.251682456677144
"1051"	"YFL063W"	0.122044080853414
"1052"	"YFR006W"	0.118633048659167
"1053"	"YFR007W"	0.164812658450877
"1054"	"YFR008W"	0.215706176498319
"1055"	"YFR009W"	2.45840839956571
"1056"	"YFR010W"	0.136173214792593
"1057"	"YFR011C"	-0.308385570510135
"1058"	"YFR012W"	0.328905420003619
"1059"	"YFR013W"	0.013092280724148
"1060"	"YFR014C"	0.242505664131837
"1061"	"YFR016C"	0.160420777101079
"1062"	"YFR017C"	0.0283520559022719
"1063"	"YFR018C"	-0.046842831604419
"1064"	"YFR021W"	0.305303344578411
"1065"	"YFR022W"	0.0824222781364059
"1066"	"YFR023W"	-0.159974778922868
"1067"	"YFR024C-A"	0.02683467981231
"1068"	"YFR024C"	-0.0785975954103417
"1069"	"YFR026C"	0.121397483325096
"1070"	"YFR031C-A"	0.528343485324573
"1071"	"YFR032C-A"	0.400394623184355
"1072"	"YFR032C"	0.0683307263770554
"1073"	"YFR033C"	-0.0281432802419515
"1074"	"YFR034C"	-0.604665655868179
"1075"	"YFR038W"	0.107099399190457
"1076"	"YFR039C"	0.380887926314708
"1077"	"YFR040W"	-0.525967497096977
"1078"	"YFR041C"	0.465501125139048
"1079"	"YFR044C"	0.530475712649152
"1080"	"YFR045W"	0.0412898341947888
"1081"	"YFR046C"	-0.169963624221099
"1082"	"YFR047C"	0.31435990054236
"1083"	"YFR048W"	0.391971521605424
"1084"	"YFR053C"	0.105922290236379
"1085"	"YFR054C"	0.0906593764939068
"1086"	"YFR056C"	-0.22755181658163
"1087"	"YGL002W"	-0.222398510530217
"1088"	"YGL004C"	0.0456742909815652
"1089"	"YGL005C"	0.0378227019215177
"1090"	"YGL006W"	-0.489006808703253
"1091"	"YGL007W"	-0.191769995347044
"1092"	"YGL009C"	0.377203797021608
"1093"	"YGL010W"	0.264498000209334
"1094"	"YGL015C"	-1.17767259787939
"1095"	"YGL016W"	0.932530902723334
"1096"	"YGL017W"	0.013375592721984
"1097"	"YGL019W"	-1.00452553247172
"1098"	"YGL020C"	-2.61574289013463
"1099"	"YGL021W"	-0.215479684228734
"1100"	"YGL023C"	-0.158676227937204
"1101"	"YGL027C"	-0.282756322562673
"1102"	"YGL028C"	-0.125220622927941
"1103"	"YGL029W"	-0.353257964986769
"1104"	"YGL031C"	-0.365918552159322
"1105"	"YGL032C"	-0.355520289443179
"1106"	"YGL035C"	-0.327047085489907
"1107"	"YGL036W"	-0.123892877133895
"1108"	"YGL037C"	0.0116524004802663
"1109"	"YGL039W"	0.104205294178134
"1110"	"YGL043W"	-0.0143271812778668
"1111"	"YGL045W"	-0.161594330011068
"1112"	"YGL046W"	-0.261369563597691
"1113"	"YGL049C"	-0.0203510423270504
"1114"	"YGL050W"	-0.0821119205112341
"1115"	"YGL051W"	-0.211624114024036
"1116"	"YGL053W"	-0.159765241123589
"1117"	"YGL054C"	0.55098068120416
"1118"	"YGL056C"	-0.516808033571917
"1119"	"YGL057C"	0.0257185124827452
"1120"	"YGL059W"	-0.125476509936045
"1121"	"YGL060W"	-0.381146276439352
"1122"	"YGL062W"	0.0629326838355368
"1123"	"YGL063W"	0.130030871983038
"1124"	"YGL066W"	0.699498397948319
"1125"	"YGL067W"	-0.127442889788225
"1126"	"YGL077C"	-0.325138091734089
"1127"	"YGL078C"	0.354560354417059
"1128"	"YGL079W"	-0.111974335592841
"1129"	"YGL080W"	0.0678441651538165
"1130"	"YGL081W"	0.703432536343829
"1131"	"YGL082W"	-0.121094314342839
"1132"	"YGL083W"	-0.110133656313603
"1133"	"YGL084C"	1.05548451573257
"1134"	"YGL085W"	-0.0751314055323773
"1135"	"YGL086W"	-0.220168517794032
"1136"	"YGL087C"	-0.205783723517338
"1137"	"YGL089C"	0.106794918205451
"1138"	"YGL090W"	0.20497220714533
"1139"	"YGL094C"	-0.295119663916506
"1140"	"YGL096W"	-0.122843126922207
"1141"	"YGL101W"	-0.523993258428398
"1142"	"YGL105W"	0.492232099658435
"1143"	"YGL108C"	-0.234414623107834
"1144"	"YGL109W"	-0.403299967678477
"1145"	"YGL110C"	0.59255408883329
"1146"	"YGL114W"	-0.185032903389661
"1147"	"YGL115W"	-1.0886865845628
"1148"	"YGL117W"	-0.220837084193559
"1149"	"YGL121C"	0.318650764669225
"1150"	"YGL124C"	0.255481552633415
"1151"	"YGL125W"	0.817868471028797
"1152"	"YGL126W"	-0.0705261431912097
"1153"	"YGL131C"	0.0717417770296513
"1154"	"YGL132W"	-0.874322287334749
"1155"	"YGL136C"	-0.0156982064513477
"1156"	"YGL138C"	-1.1545933192788
"1157"	"YGL139W"	-0.177036171227366
"1158"	"YGL140C"	0.0956471613788004
"1159"	"YGL141W"	0.0405507592284853
"1160"	"YGL144C"	-0.104781221647589
"1161"	"YGL146C"	-0.253854037922777
"1162"	"YGL147C"	0.196095093686464
"1163"	"YGL148W"	-0.057956251659851
"1164"	"YGL149W"	0.0656083438112424
"1165"	"YGL151W"	0.528182405897822
"1166"	"YGL152C"	0.19745615883797
"1167"	"YGL153W"	0.362095091569134
"1168"	"YGL154C"	0.110138321303749
"1169"	"YGL156W"	-0.0497489603966605
"1170"	"YGL157W"	0.0621621406610856
"1171"	"YGL158W"	-0.0316094041451573
"1172"	"YGL159W"	-0.0693984513856842
"1173"	"YGL160W"	-0.279961829963581
"1174"	"YGL161C"	-0.104326554278821
"1175"	"YGL162W"	-0.238249118286054
"1176"	"YGL163C"	-0.0885583682884393
"1177"	"YGL164C"	0.129859952643515
"1178"	"YGL165C"	0.112924988806951
"1179"	"YGL166W"	0.0599802736386656
"1180"	"YGL167C"	-0.224460329326397
"1181"	"YGL170C"	0.160961923388438
"1182"	"YGL173C"	0.0386131327881611
"1183"	"YGL175C"	0.0340044247856268
"1184"	"YGL177W"	0.205119398723022
"1185"	"YGL179C"	0.0702383341091069
"1186"	"YGL180W"	0.201604668538121
"1187"	"YGL181W"	-0.0144775334057695
"1188"	"YGL194C"	-0.328781849947436
"1189"	"YGL195W"	2.86655106163919
"1190"	"YGL196W"	0.138786712536375
"1191"	"YGL197W"	0.303221727105375
"1192"	"YGL198W"	-0.517121105767786
"1193"	"YGL199C"	0.0290175086322468
"1194"	"YGL202W"	0.177163751160036
"1195"	"YGL205W"	-0.0748223800479219
"1196"	"YGL208W"	0.0551494632144641
"1197"	"YGL209W"	0.137149469377688
"1198"	"YGL210W"	0.163095283381754
"1199"	"YGL211W"	-0.221100645921921
"1200"	"YGL212W"	-0.0495522987902605
"1201"	"YGL213C"	0.12801180300498
"1202"	"YGL214W"	-0.250518037554456
"1203"	"YGL215W"	0.219387187548705
"1204"	"YGL216W"	0.288049051152977
"1205"	"YGL217C"	-0.538274557607393
"1206"	"YGL219C"	0.364157354440525
"1207"	"YGL221C"	-0.0836133015674352
"1208"	"YGL222C"	-0.0193485199559685
"1209"	"YGL224C"	-0.115470084832817
"1210"	"YGL226C-A"	-0.293722886078406
"1211"	"YGL228W"	0.0583764821703692
"1212"	"YGL230C"	0.297518629411352
"1213"	"YGL231C"	0.0131455383560751
"1214"	"YGL232W"	-0.135301498790558
"1215"	"YGL234W"	-0.229922809823052
"1216"	"YGL235W"	0.0852397381103744
"1217"	"YGL237C"	-0.133566583972701
"1218"	"YGL241W"	0.425718192716923
"1219"	"YGL242C"	-0.152166748726091
"1220"	"YGL243W"	0.148707498455012
"1221"	"YGL244W"	1.30880172322627
"1222"	"YGL248W"	-0.0756203751991765
"1223"	"YGL249W"	0.175840542273843
"1224"	"YGL250W"	-0.480918405429955
"1225"	"YGL251C"	0.00624188350902635
"1226"	"YGL252C"	-0.0741435421703428
"1227"	"YGL253W"	0.196075739276572
"1228"	"YGL254W"	-0.0283401749519917
"1229"	"YGL255W"	0.180099548696566
"1230"	"YGL256W"	0.341614032349854
"1231"	"YGL257C"	0.0950120447864308
"1232"	"YGL258W"	-0.12538864223145
"1233"	"YGL259W"	-0.0552284670348159
"1234"	"YGL260W"	0.221911635342718
"1235"	"YGL261C"	0.210970107035834
"1236"	"YGL262W"	-0.161656730786423
"1237"	"YGL263W"	0.0274412701155904
"1238"	"YGR001C"	-0.771641506043555
"1239"	"YGR003W"	0.0678534032611101
"1240"	"YGR004W"	0.00523591770087191
"1241"	"YGR007W"	1.72516195959564
"1242"	"YGR008C"	-0.0602017293104113
"1243"	"YGR010W"	-0.221469703280816
"1244"	"YGR011W"	-0.148635241596568
"1245"	"YGR012W"	0.132707439273705
"1246"	"YGR014W"	0.582333671887802
"1247"	"YGR015C"	-0.672896078921862
"1248"	"YGR016W"	-0.568821710468455
"1249"	"YGR017W"	-0.282715356826544
"1250"	"YGR018C"	-0.495266327878085
"1251"	"YGR019W"	-1.04181608133912
"1252"	"YGR021W"	-0.603724014571369
"1253"	"YGR022C"	0.064357882018414
"1254"	"YGR023W"	-0.277744021592521
"1255"	"YGR025W"	-0.179966819071448
"1256"	"YGR026W"	-0.0829333919755439
"1257"	"YGR028W"	0.187298170035155
"1258"	"YGR031W"	-0.264840317788199
"1259"	"YGR032W"	0.258075374410167
"1260"	"YGR033C"	-0.145802455178655
"1261"	"YGR034W"	0.00208908928842887
"1262"	"YGR035C"	-0.328949661314889
"1263"	"YGR037C"	-0.549159437509122
"1264"	"YGR038W"	-0.318081151473109
"1265"	"YGR040W"	-0.603342762834958
"1266"	"YGR042W"	-0.436131510450541
"1267"	"YGR043C"	1.42418503329804
"1268"	"YGR044C"	0.068317570291036
"1269"	"YGR045C"	-0.174968875904864
"1270"	"YGR049W"	-0.335847902236405
"1271"	"YGR050C"	-0.0642471050090051
"1272"	"YGR051C"	-0.108427867494687
"1273"	"YGR052W"	-1.51396169314368
"1274"	"YGR053C"	-0.0565653973610229
"1275"	"YGR055W"	0.481641877076871
"1276"	"YGR058W"	-1.37028514784131
"1277"	"YGR059W"	-2.72085010685557
"1278"	"YGR061C"	-0.141005502554987
"1279"	"YGR066C"	-0.422243480088353
"1280"	"YGR067C"	0.114633077257519
"1281"	"YGR068C"	-0.0895614887197407
"1282"	"YGR069W"	-0.949693010116193
"1283"	"YGR070W"	-0.239207483694967
"1284"	"YGR071C"	-0.198697529018608
"1285"	"YGR072W"	-0.702219316205519
"1286"	"YGR077C"	-0.033615101982463
"1287"	"YGR078C"	0.271241510453514
"1288"	"YGR079W"	-0.198605050786643
"1289"	"YGR080W"	-0.0172489647092129
"1290"	"YGR084C"	-0.231323920835946
"1291"	"YGR085C"	-0.473588182941651
"1292"	"YGR086C"	0.0570545246782979
"1293"	"YGR087C"	-0.732799809978033
"1294"	"YGR088W"	0.256220472159339
"1295"	"YGR089W"	0.230404939869383
"1296"	"YGR092W"	-2.15322430159675
"1297"	"YGR093W"	-0.0756368221074662
"1298"	"YGR096W"	-0.890637965109735
"1299"	"YGR097W"	0.225444526371036
"1300"	"YGR100W"	0.42569754196011
"1301"	"YGR101W"	-0.169496695988075
"1302"	"YGR106C"	-0.564558044994125
"1303"	"YGR107W"	-0.102964555807806
"1304"	"YGR108W"	-0.210117833325026
"1305"	"YGR109C"	0.0238326816720863
"1306"	"YGR111W"	0.151698942608011
"1307"	"YGR117C"	0.00046780299010845
"1308"	"YGR118W"	0.511517086310703
"1309"	"YGR121C"	0.0146317392586163
"1310"	"YGR122C-A"	0.0088691849678487
"1311"	"YGR122W"	0.0378392632183185
"1312"	"YGR123C"	-0.229108131425883
"1313"	"YGR125W"	0.148119037701224
"1314"	"YGR126W"	-0.168823363399579
"1315"	"YGR127W"	-0.196552686219476
"1316"	"YGR129W"	-0.157078895093978
"1317"	"YGR130C"	-0.0712916804645009
"1318"	"YGR131W"	-0.334329798622604
"1319"	"YGR133W"	0.149936880404314
"1320"	"YGR134W"	-0.176362833046217
"1321"	"YGR136W"	-0.524459813221839
"1322"	"YGR137W"	-0.0975374733433718
"1323"	"YGR141W"	-0.166069381273493
"1324"	"YGR142W"	-0.0109730597885385
"1325"	"YGR143W"	-0.176678755788149
"1326"	"YGR144W"	0.0228875692361669
"1327"	"YGR146C"	-0.212353505315927
"1328"	"YGR148C"	-0.435473572187266
"1329"	"YGR149W"	-0.334845081640238
"1330"	"YGR151C"	-0.331136067504348
"1331"	"YGR152C"	-0.372972360299103
"1332"	"YGR153W"	-0.0921750207237589
