gene	22Dipyridyl	24Dimethylimidazole	26Dimethylpyrazine	2Methylimidazole	45Methylimidazole	4OHAcetophenone	4OHBenzaldehyde	4OHBenzoicAcid	5HMF	Acetamide	AcetoSyringone	Acetovanillone	AzelaicAcid	BMIMCl	Benomyl	BenzoicAcid	CV	CaffeicAcid	CinnamicAcid	CoumaricAcid	CoumaroylAmide	DMSO	EMIMCl	EtOH	FerulicAcid	FeruloylAmide	Furfural	GVL	Isobutanol	LevulinicAcid	MBO	Methylglyoxal	Mycobutanil	NAO	SinapicAcid	SodiumGlyoxylate	Syringaldehyde	SyringicAcid	VanillicAcid	Vanillin	SodiumAcetate	SodiumButyrate
414	YCR010C	0.444515003301997	0.0281643671098376	-0.388616814556401	-0.0199577976915169	-0.499864429210141	-0.207269505251829	0.130478631749587	-0.188042199777938	0.102400829719475	0.00406550075243743	0.425929849906603	0.0654988778039584	-0.00741364866155954	0.352372580959782	0.223540403527791	-0.209247562466086	-0.0688956666838771	-0.549898523292651	-0.337808044053341	-0.610939035620706	-0.776557948893539	-0.0844869912220779	0.656632958629684	-0.153023408928312	-1.38062588164575	-1.22019288791035	0.0578547231803862	-0.239694631709653	-0.047594205232532	-0.383925825101224	0.0288023566291292	0.224155555586323	-0.0165355544725138	0.652427578467037	-0.892145839892855	0.26505169824561	-0.526755531434262	-0.466515514943662	-0.320598865966671	-0.219230909446596	0.27137006050794	-0.208525570293017
415	YCR011C	0.0106142916523918	-0.117614381951295	-0.201740277633594	-0.00613997313810539	-0.00640788747675014	-0.0997218454605405	-0.0590702858504103	0.283210893248446	-0.300248327521806	0.213641024779012	-0.0745689504801564	0.0873838212565864	1.02406148130845	0.126717816195477	0.0615595805646435	0.0104149270587559	-0.845866078953418	0.170308037738021	0.142781308805807	0.39560239417718	0.12687536625136	0.382860697230799	0.333131853062325	-0.317149029908932	0.710786683178659	0.110302977536348	-0.207411336457126	-0.41990206117149	-0.23287116053584	0.0736586958226668	-0.0598194780622069	0.0905545756632083	0.0489904806316674	-0.363405746073009	0.225786158856752	-0.29420303345759	0.0601869049358941	0.367145544161272	0.145623853944872	0.119196450586392	-0.403227895120015	0.180029052817211
416	YCR014C	0.0637712977977084	-0.140675636110641	-0.262318345560101	-0.0424768729311109	-0.0317211778491196	-0.104161861517967	-0.177882366861407	-0.0289323721254222	-0.020230096061258	0.144441483488973	-0.0159597393820463	-0.152028721205119	-0.104904988066331	-0.248706724402526	0.0666617325067165	-0.045265770123419	0.227647959755438	-0.0893810586672333	0.0840761201597698	-0.422778588991149	-0.116896136375878	0.0533159205664858	-0.235335020672141	-0.344711352351534	-0.35740828317429	0.0531856047614284	-0.0653652115496541	-0.350562882772154	-0.0571073041111927	0.0750467744073823	-0.322464626792218	-0.0214051624613953	0.00281007770012972	0.490861941785347	-0.338553972732754	0.121414583131648	-0.38209299602659	-0.277266274897518	-0.290516936400233	-0.267876752616899	-0.0120325670302546	-0.311993743464669
417	YCR015C	0.120185389020433	-0.0886943454295684	-0.513313928842823	-0.0707211457150253	-0.190819802542283	-0.0489789372842636	-0.0777160146678488	-0.0969995645062822	-0.372336207672958	-0.0560106740872909	0.0269615438219824	-0.205393810319607	-0.0586713304428687	-0.117241834244315	0.0991318784711833	-0.295438061705631	0.00789351497884284	-0.165197769979604	-0.173292099424581	-0.245905862812859	-0.282651046205617	-0.302174291092747	-0.37678433335808	-0.38994881835314	-0.182485191590827	-0.336304720693672	-0.0859515088786084	-0.337890494936809	-0.119468415573617	-0.10974410292412	0.161919345025038	0.00787622887562756	-0.041296523626141	0.0826907536274273	-0.219347362575133	-0.123577930303011	-0.544247952879616	-0.324766226320815	-0.121050443115327	-0.148696353133924	-0.144704637734042	0.0845869872010882
418	YCR016W	0.0167528778205068	0.144280848779608	-0.113096967368606	0.100730896813905	-0.0846388227019298	-0.164290449799261	-0.192976523520285	0.325215973030574	0.0485896732161952	0.0376371554961139	-0.528591762579585	-0.301880464018638	0.296237234944014	0.21874593735453	0.12844706248749	0.222485255509016	0.600035285410844	0.339468853602594	0.539263912328325	0.359973271978016	-0.062208979855737	0.166179829756477	0.273843251139389	0.353664800337521	0.570294745326626	0.278976801898286	0.782840663688697	-0.298101993141913	-0.134038399068226	0.0950133843159824	-0.119587285643387	0.176425137938549	-7.52493977032101e-05	0.123531740382221	0.252677355090183	0.0447617534043419	0.160686627352047	0.370278993219278	0.199139895772837	-0.353290925287782	-0.354681190043415	0.129329272186388
419	YCR017C	0.180089837586683	0.00589169094661443	-0.0798148017592314	0.014861122003522	-0.0782661107869617	-0.237018946087238	0.14234338080733	0.154905328462309	-0.0942358258877165	0.0760249735784849	0.0789265178400508	-0.451793046188404	0.227891157238667	0.0799583111521726	-0.0454911861369239	-0.273117136923281	1.52635301275686	-0.49796100270702	0.0921767077403376	-0.226998469146112	-0.506680454450561	0.193862563498661	0.284848080087482	-0.038189153621472	-0.37742370259597	-0.675319623298841	0.157925361539204	-0.00990440710817133	-0.0838538357517389	0.125051893516093	0.00146849716588071	0.394211458481195	-0.0455279710972291	0.347891953085941	-0.135573174255784	0.303761301776691	-0.430735082504468	-0.626983993528256	-0.0126981371617296	-0.627047382642124	0.0978718390271173	0.057825690359281
420	YCR019W	-0.0697601505269357	0.0552915807616575	-0.220780464915649	-0.308485033646254	0.103152518524489	-0.180416863997552	-0.109872539226713	0.189641927938615	-0.285671628340332	-0.0794261031556771	-0.471583487044904	-0.354014905777335	-0.045650247813569	0.137311944513172	0.151549936065695	-0.077722408843296	0.549348743535585	-0.0768239079153986	-0.124570363155578	-0.0639164592250395	-0.245409324735432	-0.0183180394489024	0.0582142859612177	-0.0487325181276623	-0.186409961856927	-0.488753051478735	0.069023301162551	-0.185713307513398	-0.190235830960583	-0.12029914452838	-0.0162089857809033	0.00575390172779969	-0.00110014304045772	-0.152738750710201	-0.221765786080363	-0.107589373373752	-0.374065115340309	-0.426431546643551	-0.444143043144329	-0.38264284850191	-0.104339484381858	0.0142309400416376
421	YCR020C	0.083759472430591	0.00752047775939982	-0.286707592676451	-0.164031903913521	-0.0734669041224166	0.252650781204597	0.306181256031392	-0.155226299286849	-0.213264103877838	0.0968039921592716	0.100708325592034	-0.208500355490792	-0.314943993748388	-0.0735014194176048	0.135684038238889	-0.103521884333229	-0.477267243720349	-0.292452181422875	-0.235632399822611	-0.267270646733296	-0.459493564190974	-0.0469408499997945	0.0838327197143467	-0.345524311885107	-0.189791619687647	-0.516698828964615	-0.280759308210842	-0.11473110110381	-0.111370615760762	0.0966919481869473	-0.0515519352976892	-0.0146746773027064	-0.0602533767872478	-0.657014448220953	-0.305851587727021	0.328078662335587	-0.211420355280663	-0.562265586426889	-0.438896632135739	-0.30211102292829	-0.123619239421672	-0.148863640715268
422	YCR020C-A	0.0383357452095423	-0.322877351917839	0.288911725045152	-0.288969927325981	1.17688567674971	2.00261985225375	1.99833761467686	0.413391848609873	1.03739272748046	1.01907125086388	1.26554377429534	1.92039939934382	1.31135915108595	-0.487015364257278	-0.654305573297308	0.635732062880253	-3.11088279395057	-1.08276076221392	1.51980338903908	-0.99663709955658	-0.3872158914581	1.53781358032985	1.12789282230034	0.63059537524619	-0.227896409194448	1.32824183761391	-0.142273454779958	0.513914377950827	-0.475764648401866	0.998605999000958	0.326521218238552	0.686390049231084	-1.20106972003291	0.529835251680448	0.370168862199843	1.05560624576642	-0.261044770030978	-1.44615161677166	-0.14124351626263	0.410197043431961	0.888386795792884	0.737517825734989
423	YCR021C	0.156915065764031	-0.0710783031787025	-0.702167775307847	-0.108725046514464	0.0343121762003216	0.187592830951883	-0.0497629653658051	0.0479396075924456	-0.253253504172176	-0.06520705564337	0.101495817210026	-0.134828330666965	-0.124496598672832	0.198581829061664	0.1391989153519	0.0192630689426381	0.037970956844211	0.0845797567984376	-0.0624079980802788	0.048411683792998	-0.130960207161719	-0.35364779584976	-0.142318503103322	-0.357970280969824	0.000652328679368634	-0.313517730752527	0.0689922468137431	-0.577495199420471	-0.164039880376796	-0.140449288459873	0.0130045287374269	-0.000924851413839698	-0.124111328820558	0.206491862709788	-0.122043478161273	-0.192612928550077	-0.0246405442504983	-0.0722001130219454	-0.243700499507823	-0.0258524519115768	-0.37218175818865	-0.045419576536889
424	YCR022C	0.37475258429176	0.160699038246827	0.390945128887462	-0.214717110645506	0.00525055461590332	0.0467778636528769	-0.0498882717379811	-0.0573392496368061	-0.00683814761336365	0.238452713734554	-0.347431447552904	-0.38078053759261	-0.523148369565145	-0.0326322936145942	0.10833193198211	0.237150039188338	0.395518556437422	-0.0741386846297179	0.209952235327745	-0.346630627238445	0.215074172311575	-0.291566574970027	-0.538444498574769	1.1412150141481	-0.354278803952032	0.0340140043229151	0.14377337125009	0.261523057152087	0.14460973544885	0.0806871934464032	-0.275415680541218	-0.0180639535079492	0.259748041398554	0.0887896948821604	-0.376443019798036	0.126690780735555	0.474610059055962	0.195686044344942	-0.250328775022828	-0.22430745749272	0.0651568631702847	0.268756788101021
425	YCR023C	0.365365420431869	0.0997930502413974	-0.281868017892736	-0.131844832232434	-0.0839914152296912	0.304620533518485	-0.107539723797562	0.164038231541237	-0.11380374055278	0.220634589687347	0.44911715307569	0.486579153617602	0.063796106044326	0.353392712044168	0.417756343562532	0.036661499408772	0.175107599079708	-0.267055554050509	-0.104604086554178	-0.0875842104686344	-0.0996514349236633	0.470684733160629	0.0588554699556657	-0.0522471100293459	-0.256718350511055	0.030172304373357	0.00135560989217128	-0.521900043902425	-0.256913740662158	0.0498607135001506	0.192683542964149	0.196897663140695	0.0464168013966603	0.182984834681419	-0.0937907812203716	-0.105805984989424	-0.0367836113705061	0.00616347101361025	-0.188416933456238	-0.223139466013119	-0.00909584512884645	0.125929452135004
426	YCR024C-A	-0.00160718221339153	0.0197324840215612	-1.01720375347934	0.0964465155340423	0.0628327582783406	0.167790957186117	-0.0540791527178566	-0.113693341484755	-0.176991493099636	-0.145556314477209	0.0126725672151266	0.0562057721186692	0.197067144784441	-0.0987639401013069	-0.0115117685970089	0.0656492821433642	-1.99947200201901	-0.246756637431272	0.121107900297749	-0.128555679860366	-0.373202204183743	-0.213699822948456	0.173056445068506	-0.529667473145692	-0.286611230541625	-0.166356707228831	0.0943154774781325	-0.518864562129727	0.0888649491189942	-0.101408382937883	0.195605177439797	-0.074853265918229	-0.275435324802298	-0.107569500630183	0.0432708729999533	-0.00595509006412718	-0.0175208408420773	-0.176767256172141	-0.182903026203938	0.112984240491123	-0.512080088343757	-0.090310843420612
427	YCR025C	-0.309217689332119	-0.433456291839831	0.416041765617649	-0.375941026793902	0.858099558562842	0.532106211169598	0.461509407233453	0.386680365884229	-0.219469596658793	0.0477503910996851	0.18142342883256	0.848085209128037	-0.178073030713076	-0.356033618910438	-0.237023224148049	0.416659784659448	-1.73101072835991	-0.165860123908122	0.776955034254873	-0.608470439311718	-0.147415671690519	0.218559561624707	-0.308452611854732	-0.24375254683924	-0.139357598049029	0.483600532552199	-0.416429570341776	0.145247508515544	-0.890986250540532	0.106675382744339	-0.434381070649485	-0.650387804151082	-0.430478138409432	-0.00192905111490881	-0.248756555751842	0.0388085230807352	0.888016454944126	0.884781400725826	-0.545156961509298	0.0830782462724036	0.35248643773091	0.342037829168076
428	YCR027C	0.0907495253825693	0.167615394861377	-0.455080092491095	-0.164002403125409	0.0633132801444059	0.199409692222603	-0.0405401530693287	0.0573597575534143	-0.362311368333148	0.0202908749765892	0.492350059045774	0.0835937876415462	0.0580343278740066	-0.19301374883246	0.12533142117097	-0.0197280015130427	0.463168351774948	-0.213615655985756	-0.254582854557202	-0.374577073919927	-0.0687531874070327	0.0263483704185512	0.133307733658431	-0.524504364909297	0.00482481251417727	-0.173748187830292	0.0867532898680374	-0.830824754051455	-0.280233081513342	-0.0135717162727086	0.0211075524442726	0.167002588584744	-0.0663949198892349	0.15370416309128	-0.221097034897839	-0.0332545911775418	-0.246012218563216	-0.188001406545697	-0.249817655684728	-0.157332941569254	-0.0896620005202169	0.00420546475216778
429	YCR028C-A	-3.3471320288896	-0.930286805349587	0.291637472237098	-0.256167844136331	-0.116252117176651	1.01554891233021	0.445968410877103	0.325260005862282	-0.657860362404778	0.304636659017508	2.72870446681505	1.17506984291248	0.864055935092873	-3.48331753669194	-0.0348730053606077	-0.0298895551909244	8.85199922113965	0.0512252500766576	0.461857608752368	1.01500530156656	1.69422072040931	1.1426996624975	-3.3245864450811	0.821475032683426	2.33722513237683	2.79864995949244	0.149875847432738	-0.46454391181129	0.471172433658557	0.213942439343202	0.148343618734312	-0.704319842274421	-0.0178433636342292	1.54225552348579	1.20650908488596	-0.0753802809712443	1.29012329509039	0.846123869275174	1.15446068790933	1.2364463986252	0.244488013171189	-0.397640701612275
430	YCR030C	0.0751418981290521	0.175947285561328	0.402034760043983	0.207852457846529	0.276259874774524	0.145810639592007	-0.294399131027269	-0.263115804163053	0.0157138107171459	0.106091625276728	-0.491294771302124	-0.290096653529864	0.0926022226824312	-0.785591798450789	-0.0945220696477615	0.0398615111767846	0.545456531506825	-0.154169558936157	-0.351861557319221	-0.407083012149758	-0.0337320004757201	-0.160152187830165	-0.283587321831257	0.540614341953606	-0.37430091758115	-0.12652294009948	-0.263674173250403	-0.0182774391636647	-0.404761421851576	-0.067539371966809	0.0104249492300472	-0.132453848603719	-0.258395194699541	-0.071345877588641	-0.267201696306266	-0.0668061145912496	-0.912861114028713	-0.62742776721209	-0.770021524952423	-1.00399617918563	0.0650519071720465	-0.504871936333928
431	YCR031C	0.219509101359719	-0.0299653467750869	-0.0134943070426118	-0.0805485555915768	0.245728401155466	0.415266053630076	0.104176633622976	0.138166015276621	-0.149981419906092	0.147357274249223	0.41807864982673	0.318024832394425	0.174845158718761	-0.0411802180497676	-0.00803857276923744	-0.0585413893274765	1.31859458232375	-0.0407767731210481	0.339808469660095	0.558751495430596	0.150949996445032	0.395374274267164	-0.0124668562032486	-0.399644449133691	0.233098224352054	0.39202788447479	0.650304741504119	0.538590683292743	-0.426518664671605	-0.0144254424379377	0.489192557373327	0.419265951569247	-0.074230507336906	0.782232965085843	-0.0139989112422014	-0.181017183033809	-0.403092992471984	-0.0551212740187463	0.0578362601602207	-0.484680640309556	-0.0673705829724758	-0.0096516712284073
432	YCR032W	0.0310003944730371	-0.0675008170225343	0.0361364439683879	-0.188833632068757	-0.154498182882244	-0.431697532103212	-0.29053073363448	0.139266492973129	-0.292034142621567	0.00724351826096913	-0.531667383908874	-0.478094552728008	-0.0124830232204739	-0.0269796502110641	0.0682710586827537	0.138900026429988	-0.944344140654529	-0.0761940253491394	-0.20885945938968	-0.0143136319516699	0.18846797319875	0.130342182403906	-0.589253391201844	0.200544812970336	-0.264616296146677	-0.362354580874431	0.154645980803334	0.0467111606971926	-0.0928842303970141	-0.00788575553974376	-0.0677574853802104	-0.11333580906106	0.00651291759481108	-0.589832305901252	-0.186481225938151	0.0724693952042151	0.0251247113500636	0.205222420566729	0.137121533107521	-0.274291479674218	-0.329769181469976	0.0680093919434526
433	YCR033W	0.188439904145582	-0.0848509417999834	0.0802335170997223	-0.218035674035812	-0.270425173391098	-0.292497483158758	-0.382026549241876	-0.163910048687844	-0.260966364474471	0.138046192514076	-0.733142016730397	-0.524297528687535	-0.610347033249563	-0.193247901322503	0.0128460037858357	-0.281366437193176	-1.90462759734296	-0.0911359402413936	-0.0519191343531822	-0.00458758984259007	-0.0363323357323765	0.351969112844659	-0.796488226016238	-0.193440580326599	0.566836738705269	-0.789469731300277	0.0197079895457953	0.481326427551752	-0.571094938610264	-0.265268958303851	-0.46949288390769	0.445490727115129	0.232266070795399	-0.891239792127602	-0.00841263300772038	0.0490169506542731	0.218319833709335	0.132228597351104	-0.218912371125234	-0.556065898381876	-0.578495960083049	-0.0930050182538848
434	YCR034W	0.56409657947866	-0.579221020156741	0.0692486606473437	0.165881503952895	0.116603142237693	0.206080145897275	0.119758085345508	-0.0401601492952718	0.10902482496757	-0.0360567405769559	0.244638723486405	0.549909108306066	0.464693062285261	0.937773146775237	0.0372152259691043	0.123246308175422	2.15037752998323	-0.238826659479768	0.1210903667777	0.422860321282171	-0.0950196979169216	0.687948041710005	1.04235932211639	-0.525112494163853	0.554394465013267	0.250528650064646	1.03486743946114	-0.293157593114077	-0.565399447131649	-0.986579938082522	-0.868436012107955	0.844980504220511	-0.364199029505857	1.81179560246337	-0.142114294169462	-0.15941592061747	0.658802894061843	0.244513945005665	0.313282935959079	0.673615546436056	-0.0436164339850827	-0.140020534288282
435	YCR036W	0.296045103555028	0.057471555495902	0.121749662231452	-0.201945088759634	-0.161177286372632	0.160422988467585	-0.103167620268338	0.0455350072680632	-0.103546518213884	0.268610439203225	0.461321672066899	0.446930922784742	-0.228710780664069	0.469531840829522	0.192492191773675	-0.0866717501109039	0.267616267304292	-0.0245752781467808	-0.389553171697473	-0.159985615805988	-0.305344750087055	0.541220638737792	0.106711316318062	-0.207946974665373	-0.688851305020589	0.00703986515530365	-0.034659259594761	-0.467101680464022	0.0630691838502625	-0.113301044753242	0.0657599214296655	-0.0473936801951849	0.206393598855611	0.263484967262379	-0.346458988833974	0.070057551962261	-0.159629966152307	-0.129571930742167	-0.199634495639439	-0.099034466308127	0.13513341512471	0.0739885997432339
436	YCR037C	0.251791155604143	0.027327997718894	0.200098169604546	0.0405860439112111	0.00764301333644502	0.126582017573013	0.00279192778944544	0.0974098487118951	0.0910659873838425	0.0106192961721599	0.0420188098856687	-0.149761275942768	0.654827936621677	0.122862418791341	0.0833949405476911	0.177275962058879	-1.57457833070292	0.043654714879162	0.453578456710061	0.239213794630175	-0.11804028851942	-0.107647067735896	0.388501146401595	0.223083027622999	0.226658353316935	-0.539393708029202	0.143957915623023	0.2061453068507	-0.0339546062477716	-0.0475928433173091	-0.132281900488481	0.55429349608965	0.0981842730274253	0.233441252174275	-0.0979392853294878	0.142108802979324	-0.114488740683275	0.201353877351362	0.13929142284149	-0.177639998050706	-0.003819565604914	-0.0210215369952278
437	YCR043C	0.284705971387705	0.0432326400431168	-0.0759811451761414	-0.185656232727901	-0.12843781307251	0.118978899138878	-0.0162971317970968	-0.148547030826191	-0.195796945690144	-0.104712695882571	0.115345873820842	-0.0170749096451606	-0.0637054807617186	0.317818478663264	0.20745068015111	-0.0540797931901193	1.31111249491948	-0.179109187619404	-0.0396669012156103	-0.0551254633595607	-0.294542332532108	0.0510571330935793	0.182488450642852	-0.101662182262297	-0.168463181174637	-0.370342526556949	0.179735799536885	-0.295703867914596	-0.0177553052773007	0.0790946594772889	0.2018249738904	0.1798884597311	0.154220256437534	0.293974464708727	-0.29549825976016	-0.00318808196607665	-0.203079530564586	-0.318018070156876	-0.171426407486092	-0.283555133933941	0.120788774004425	0.101106418281138
438	YCR044C	0.407696717053829	-0.391908924615644	-0.461538361615036	-0.316547046761441	0.019893153034215	0.53039966358225	0.111922924331036	-0.413623772524918	0.559760398599392	0.386867683331185	1.35176177711283	0.598456784874465	-0.775393648191481	0.333703977644348	-0.0343500537164164	-0.292097072840389	-0.995694772211308	-0.615298048388318	-1.11262032775041	-1.04464085557456	-0.88590251761271	0.585975951130431	0.257474673519515	-0.975009205257342	-2.32772966753096	0.444566927146989	0.548188811686831	-0.696829157699706	-0.162793029769723	-0.0415203105221156	-0.123596915990672	-0.234016232417671	-0.0893825369356222	-0.642732392059824	-0.834607887126384	-0.118257245759103	-0.258624440217554	-1.17457729722031	-0.598362388531733	-0.492757957481705	-1.52909009316351	0.162656917732714
439	YCR045C	-0.0950673435716916	0.0872049784408928	-0.302293038333272	0.0093389413910812	-0.0572403430259531	-0.0921147012210306	-0.0239542473070566	0.00923226448798671	-0.302685373020241	0.00921232140371697	0.0642361171457723	-0.110374367858705	0.278491776829116	0.0137145855163054	0.141829783435276	0.0493391888580559	0.563018901952792	-0.0950809549162781	0.00330200614051212	-0.217841767804339	-0.217011482250062	-0.0335649190158432	0.109070285098788	-0.413920980928743	0.104369453655435	-0.384576795636915	0.0563666825631264	-0.29627507181239	0.0104707493409284	-0.118639852416367	0.110710357904502	0.18503436423519	0.00511290325258746	-0.105747468018585	-0.136965025222505	0.100624083918733	-0.309059341667671	-0.152181069679387	-0.32908643400891	-0.0131981256717123	-0.165997908360661	0.0504003277795501
440	YCR048W	0.173785800905331	-0.105102153427743	0.758664042453322	0.0135080700739473	-0.125390401983342	-0.27320618197533	-0.105056487024582	0.00592659508738003	0.173251118423611	0.184626126205621	-0.57190838471778	-0.629692533872808	-0.0166120470609655	-0.561090465993821	0.0248788303251921	-0.0287629790949646	-2.7635547541187	0.221400516236856	0.0786058967416384	0.0546353342800527	0.302065611332204	0.00403332207584461	-0.985138187815084	0.711459678003277	-0.138635208148409	0.146050132292698	0.238309507175577	0.697281214440196	-0.118898527711227	0.0646489612682872	-0.371766789494402	-0.303425124338733	0.0858773132809938	-0.911669855947866	0.0277363196699881	0.0496934809181901	0.118229251353301	0.461367266824815	0.466287755317527	-0.255163229150887	0.000713176710954848	-0.19342569402448
441	YCR049C	0.0688740385327417	0.123451726742199	-0.457010173496667	-0.00605397893393398	-0.0619732825437143	-0.0660340333634091	-0.0931180307794038	0.180049093056232	-0.100401204991853	0.232003735216496	-0.130230692033563	-0.208463117175584	0.120597121981605	0.0656083357625346	0.141442881225035	-0.0687046139184964	0.811548236678721	-0.23195311127572	-0.0490760781645121	0.0411326579448308	-0.245062472531574	-0.325144671430306	0.0127951570027437	-0.410058709032046	-0.0450136363863621	-0.836169121350178	0.0384393446272891	-0.255405671144387	0.0778009755137957	0.196031597907292	0.0977458870827864	0.280255530121398	0.0409217109976783	0.334241133596961	-0.322013945432732	0.111863767507252	-0.38744847697236	-0.188802072566759	-0.205956287023395	-0.322382947294665	-0.208349481579178	0.0395233516636982
442	YCR050C	-0.0649847688247632	-0.0998801373832388	-0.279360056602332	-0.00890888089789018	-0.155887579807327	0.0966340963166566	0.0396507495596531	0.0100480268814155	-0.149863681748854	-0.0449627963009263	-0.144879444846396	0.0255874277636781	0.145236252426281	-0.0232197001323936	-0.00795273669647741	0.138642026977048	0.301932617585412	-0.168900093620834	-0.0125278241517911	0.292623507660001	-0.139951593783574	-0.208590085680786	0.251073366128465	-0.340646625344827	0.0673355381861665	-0.129488891513718	-0.0499679235212741	-0.324977724598827	-0.160588643534448	-0.0147753131286115	0.172400791498764	0.291590444775337	-0.174148555074297	-0.0541496357432962	-0.202809743225897	-0.0326865079471417	-0.0435023857999258	-0.386844748592669	-0.0719879077140927	-0.245723193855127	-0.129978853381787	-0.0276852210177397
443	YCR051W	0.221503248808391	-0.0871262023811709	-0.536744990928229	0.0152651703653337	-0.0176561671575743	0.32637852221826	-0.0478553753016207	-0.169954410266714	-0.191072928022011	0.0166579705674217	0.101696575863254	-0.0224239980307621	-0.06399411991924	0.196650318066994	0.101099714483474	-0.135678446076571	0.254032765859539	0.0130191618852005	0.056488275668549	0.153848925740565	-0.0140406914599694	-0.0952693025480221	0.374090496488426	-0.249410475383941	0.213195557627447	-0.273784031273106	0.222492353678948	-0.287388029208076	0.0515601221048187	-0.000864416089291281	0.312251638934291	0.285912266721335	0.209183672850805	0.066497752285937	0.154562420913516	-0.0587879596561464	-0.33710847232766	-0.231338126674696	-0.153797830365421	0.0318814712604181	-0.0864968260394846	-0.0697418869438472
444	YCR053W	0.339293560339165	-0.121926495736435	-1.16102842857105	-0.0703243764901785	-0.279805754560225	-1.95976756030546	-1.82742944117	-0.836232609551449	-0.374315337042037	-0.361276602408593	-1.69694670820229	-0.488674219145471	-1.36130382866967	0.129444553556867	0.284810326408809	-0.122744537506484	-0.960799721067757	-0.959079059086753	-0.845245748870207	-1.24525751467486	-0.355757028300762	0.373866212196635	-1.13290353229997	1.95403351722027	-0.963024844320133	-6.87592608681936	-3.19526626327538	-1.59061327408803	-0.783413765627731	-0.288275731379607	-2.5779121628457	-1.12935187723952	0.0939269739845922	-0.87361932679908	-0.642114503215088	0.233699308353939	0.675044646657196	-1.90539799168205	-0.477485392367229	0.543308576986218	-1.63436195628742	0.169970308059282
445	YCR059C	0.238063563985637	-0.0962394258793735	0.754186091123524	0.0107960808831836	-0.263788965403124	0.32456731208521	-0.201984343518028	-0.162000051383388	-0.277058953446923	0.444792406738712	0.882648299529547	0.794123417053449	-0.323926751693759	0.4391915141019	0.085421658304985	-0.136879103948059	-0.593441316121936	0.0114986495840459	-0.960346569700542	0.0643196494489973	-0.144267854849721	1.17380127535776	0.134093136969042	-0.0849052293465951	-0.991148604077989	0.548330590726025	-0.155668587001255	-1.18368985349194	-0.691301460284018	-0.0521489460786925	-0.222461757555416	-1.05873612933218	0.0932753059935844	0.0937156883732656	-0.221506434583704	0.046323645157832	0.0783210625698302	0.0490250810539734	-0.0954945104679472	0.195589588988949	0.326611942512811	0.21773154891001
446	YCR060W	0.187652569798802	0.0793861155948857	0.833815756776894	-0.0473873637284322	0.200665805024123	-0.207234447291968	-0.606821898811221	-0.0124254431964647	-0.131188333647573	-0.0786931836931678	-1.0863251212883	-0.520043384224022	-0.490885199259965	-0.0618939468634507	-0.035422115179661	0.202194474744485	1.20331806638731	0.277139870212698	0.311204326055787	-0.658716229360397	0.0947418041513395	-0.21405379937768	-0.846292580087582	0.431460025738109	-0.50527111982117	0.0189042457093623	0.439734475868821	-0.16418311915211	-1.89684709002933	0.231929210465027	-2.05408574290772	-0.601997358016487	-0.0928332047498947	0.200313794278369	-0.540552020675149	-0.0959106026289009	0.864835359460204	0.929376636727411	-0.0563937806373338	0.0540510190944168	0.0987447131271174	0.0106089714643158
447	YCR061W	0.16935014472109	0.0278934011300293	0.273941969477398	-0.139182192538523	-0.186715021241927	-0.272000445012093	-0.29671607149672	-0.146562464866559	0.0883564860447935	0.131655475035965	-0.779155098555432	-0.706588224368805	-0.41507760697589	0.0114910963267562	0.142656931456705	-0.150815009555998	-2.08414658156622	-0.170072464776673	0.0543692455043724	-0.124774315356011	0.1914582621978	0.0100947820499616	-0.453237472158188	0.673723853729578	0.0810146911923777	0.0107971351833656	0.234556693049189	0.75925465713199	0.037351919652406	0.111254362965189	0.0175675796878597	-0.223530528669297	0.163195065997362	-0.951345557713948	-0.220382491314702	0.111011218380589	-0.012488488124612	-0.0105177282205555	-0.0748510827869646	-0.251256510095522	-0.0328610171752452	0.0968500836651933
448	YCR062W	-0.708204466533514	-0.202199920309369	-0.183757174358773	0.118905177059649	0.839600395159696	0.680187601689755	0.877982202452868	1.0988802853588	-0.452274371193906	-0.360080900695379	0.196253179486303	0.941603510751822	0.533052407101699	-0.407673598561756	-0.0354564713138668	-0.285086868615028	0.342723113125952	0.103888580390036	1.35986382416293	-0.228736661404328	0.195986869362477	-0.585906197921996	-0.430729700344625	-2.14561494391038	1.20318769527374	0.673512878675614	-0.21092087003221	-0.496942522041314	-1.46254656321144	-0.895299527614086	-0.0430716653832549	-0.367571547931732	-0.524552494480302	0.178951851919735	0.187870055698367	0.0728612754032356	0.502504923321196	0.825153576703773	-0.70693974842242	0.413088140448543	0.289928896091499	0.630453839510101
449	YCR063W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
