"gene"	"LevulinicAcid"
"1325"	"YGR144W"	0.0712995400156896
"1326"	"YGR146C"	-0.192824491366157
"1327"	"YGR148C"	-0.0568333527220747
"1328"	"YGR149W"	-0.588666885531315
"1329"	"YGR151C"	-0.0268307217664594
"1330"	"YGR152C"	-0.19828167469528
"1331"	"YGR153W"	1.88359600786874
"1332"	"YGR157W"	-0.120252953007599
"1333"	"YGR163W"	0.0846788911852547
"1334"	"YGR164W"	-0.538985910415464
"1335"	"YGR168C"	0.071899526462827
"1336"	"YGR169C"	-0.13863631465391
"1337"	"YGR170W"	-0.0866680835482112
"1338"	"YGR174C"	-0.129032153265979
"1339"	"YGR177C"	0.00244092529616254
"1340"	"YGR178C"	0.292500189173624
"1341"	"YGR181W"	0.365535056139922
"1342"	"YGR182C"	0.527066755919381
"1343"	"YGR183C"	0.523935614768481
"1344"	"YGR184C"	-0.443379163293925
"1345"	"YGR187C"	0.0955216856287949
"1346"	"YGR188C"	0.056355865242371
"1347"	"YGR189C"	0.0665994339707915
"1348"	"YGR192C"	0.138753036985932
"1349"	"YGR193C"	-0.150029505787682
"1350"	"YGR194C"	0.114982693411787
"1351"	"YGR197C"	-0.0533170477056581
"1352"	"YGR199W"	0.104504109025204
"1353"	"YGR200C"	0.0197252689256129
"1354"	"YGR201C"	-0.56336373151463
"1355"	"YGR202C"	-0.0842490916841585
"1356"	"YGR203W"	-0.281127029657028
"1357"	"YGR205W"	-0.0454536726377086
"1358"	"YGR206W"	-0.0686247700134071
"1359"	"YGR207C"	0.0379482620599284
"1360"	"YGR208W"	0.156146209822858
"1361"	"YGR209C"	-0.0754059718823446
"1362"	"YGR210C"	0.0603901190614232
"1363"	"YGR212W"	-0.0909556453511504
"1364"	"YGR213C"	0.382508323424925
"1365"	"YGR214W"	-0.150318669823039
"1366"	"YGR221C"	-0.0207898066684685
"1367"	"YGR223C"	-0.220664100396477
"1368"	"YGR224W"	-0.237474355460228
"1369"	"YGR225W"	0.275146878409655
"1370"	"YGR226C"	0.0651703922418335
"1371"	"YGR227W"	0.108494713656004
"1372"	"YGR228W"	-0.0762546927841532
"1373"	"YGR229C"	-0.294369443668181
"1374"	"YGR230W"	0.00333033433559045
"1375"	"YGR232W"	-0.0509776507964556
"1376"	"YGR233C"	0.14381161968806
"1377"	"YGR235C"	0.0847609151716952
"1378"	"YGR236C"	-0.00984472477924248
"1379"	"YGR237C"	0.1893178596974
"1380"	"YGR238C"	0.0694454757729243
"1381"	"YGR239C"	0.0586836316987887
"1382"	"YGR241C"	-0.124319755661578
"1383"	"YGR242W"	-0.0135479649619485
"1384"	"YGR243W"	-2.64512914990518
"1385"	"YGR244C"	0.0276767817970608
"1386"	"YGR247W"	0.378477160339787
"1387"	"YGR249W"	0.0882113959579962
"1388"	"YGR250C"	0.0513102579542527
"1389"	"YGR256W"	0.314195413618949
"1390"	"YGR259C"	0.306585084774447
"1391"	"YGR260W"	-0.0219371059501571
"1392"	"YGR263C"	0.141609560008699
"1393"	"YGR266W"	-0.101401578769398
"1394"	"YGR268C"	0.0886320997598281
"1395"	"YGR271W"	1.78592550961529
"1396"	"YGR273C"	0.201734765190613
"1397"	"YGR275W"	-0.377216873405734
"1398"	"YGR276C"	0.0919937293269139
"1399"	"YGR279C"	0.305331769963922
"1400"	"YGR281W"	-0.0826385685510897
"1401"	"YGR283C"	0.164376141727979
"1402"	"YGR284C"	-0.0894720005055092
"1403"	"YGR287C"	0.0905221380111494
"1404"	"YGR288W"	0.0496273764739509
"1405"	"YGR289C"	1.72805372223251
"1406"	"YGR291C"	-0.0364810383246773
"1407"	"YGR292W"	-0.226514617473645
"1408"	"YGR295C"	0.0633049069355774
"1409"	"YHL002W"	-0.203484267837924
"1410"	"YHL003C"	-0.326375553780413
"1411"	"YHL005C"	-0.435283589614031
"1412"	"YHL006C"	-0.020048950054207
"1413"	"YHL008C"	-0.180551678070384
"1414"	"YHL009C"	-0.259054773077488
"1415"	"YHL010C"	-0.0846728661412842
"1416"	"YHL012W"	-0.065210420535077
"1417"	"YHL013C"	-0.107016019989945
"1418"	"YHL014C"	-0.0293356216816556
"1419"	"YHL016C"	0.196547143397177
"1420"	"YHL017W"	0.146604677755941
"1421"	"YHL019C"	-0.161720543017983
"1422"	"YHL020C"	0.331400950186774
"1423"	"YHL021C"	-0.194176387589548
"1424"	"YHL022C"	0.148255930094086
"1425"	"YHL024W"	-0.232667139569802
"1426"	"YHL025W"	-1.23601543345591
"1427"	"YHL026C"	1.71060232236602
"1428"	"YHL027W"	0.0634285277310137
"1429"	"YHL028W"	-0.272573485214525
"1430"	"YHL029C"	-0.129424551061585
"1431"	"YHL030W"	-0.371048571850326
"1432"	"YHL031C"	0.100298465742711
"1433"	"YHL032C"	3.10583133790198
"1434"	"YHL033C"	-0.771794841454797
"1435"	"YHL034C"	-0.0596659239880538
"1436"	"YHL035C"	-0.418005781886711
"1437"	"YHL036W"	-0.508234564296988
"1438"	"YHL039W"	0.193128121164715
"1439"	"YHL040C"	-0.239354295017161
"1440"	"YHL043W"	-0.997819549010555
"1441"	"YHL045W"	-0.114041025921072
"1442"	"YHL047C"	-0.0918837936364265
"1443"	"YHR001W-A"	-0.0324311049300184
"1444"	"YHR003C"	-0.147382321091224
"1445"	"YHR004C"	1.0419440472596
"1446"	"YHR006W"	-0.0277330902093498
"1447"	"YHR009C"	0.330118679311943
"1448"	"YHR014W"	0.286271023524704
"1449"	"YHR016C"	0.057555304006721
"1450"	"YHR017W"	-0.120938217986565
"1451"	"YHR018C"	0.0127072131988503
"1452"	"YHR021C"	-0.517149839901896
"1453"	"YHR021W-A"	-0.0176688779404701
"1454"	"YHR022C"	0.060408267180103
"1455"	"YHR025W"	-0.14358026589389
"1456"	"YHR028C"	-0.0694746585504349
"1457"	"YHR031C"	0.0432086881088432
"1458"	"YHR032W"	0.0541223827208313
"1459"	"YHR033W"	0.0396616897324197
"1460"	"YHR034C"	-0.339403635531611
"1461"	"YHR035W"	-0.176254987576212
"1462"	"YHR037W"	-0.387024390014711
"1463"	"YHR039C"	0.0137451176834439
"1464"	"YHR041C"	-0.389935549872816
"1465"	"YHR043C"	-0.286964035370464
"1466"	"YHR044C"	0.101319324492717
"1467"	"YHR045W"	-0.127222986175732
"1468"	"YHR047C"	-0.0954708130321436
"1469"	"YHR049C-A"	0.0794108754266988
"1470"	"YHR049W"	-0.210983821985196
"1471"	"YHR057C"	0.151329411726634
"1472"	"YHR061C"	-0.28270958338361
"1473"	"YHR066W"	-0.083035735745703
"1474"	"YHR067W"	0.236020251856994
"1475"	"YHR073W"	-0.31340375990324
"1476"	"YHR075C"	-0.124939727286443
"1477"	"YHR076W"	-0.0338306981697396
"1478"	"YHR077C"	0.0509033932130956
"1479"	"YHR078W"	0.259321003867946
"1480"	"YHR079C-B"	0.0943262380496454
"1481"	"YHR079C"	-0.40201142698223
"1482"	"YHR080C"	0.258387623403035
"1483"	"YHR081W"	0.0847758989401762
"1484"	"YHR082C"	-0.0577366015037307
"1485"	"YHR087W"	0.327713320774884
"1486"	"YHR092C"	-0.0900153123670991
"1487"	"YHR093W"	0.491751613832674
"1488"	"YHR094C"	0.0249426959311451
"1489"	"YHR095W"	-0.641015915007672
"1490"	"YHR096C"	-0.875855811733271
"1491"	"YHR097C"	0.229929232004696
"1492"	"YHR103W"	0.022886562277147
"1493"	"YHR104W"	-0.0219262590931046
"1494"	"YHR105W"	0.0469562526725853
"1495"	"YHR106W"	-0.0778213087211757
"1496"	"YHR108W"	-0.0825827323276705
"1497"	"YHR109W"	3.16389636492612
"1498"	"YHR110W"	-0.196241645596188
"1499"	"YHR111W"	1.73932747672302
"1500"	"YHR112C"	0.440304391053863
"1501"	"YHR113W"	-0.128655332062415
"1502"	"YHR114W"	0.0500813671894786
"1503"	"YHR115C"	-0.213524681083941
"1504"	"YHR116W"	-0.0295589624515065
"1505"	"YHR121W"	-0.116475588642045
"1506"	"YHR123W"	-0.0416287262474459
"1507"	"YHR124W"	0.058214384758256
"1508"	"YHR125W"	-0.0397564474886027
"1509"	"YHR126C"	-0.0553526645380131
"1510"	"YHR127W"	-0.441078960226986
"1511"	"YHR129C"	0.32675629058461
"1512"	"YHR130C"	0.0557149741439484
"1513"	"YHR131C"	0.0126259090475318
"1514"	"YHR132C"	0.0580200927832415
"1515"	"YHR132W-A"	0.0442498536425897
"1516"	"YHR133C"	-0.026208111983339
"1517"	"YHR134W"	0.200001272503069
"1518"	"YHR135C"	0.0185893949538951
"1519"	"YHR136C"	-0.049638698978928
"1520"	"YHR137W"	0.106012108656679
"1521"	"YHR138C"	-0.18327498319056
"1522"	"YHR139C-A"	0.0533510406638786
"1523"	"YHR139C"	0.17646113350857
"1524"	"YHR140W"	0.314513783460402
"1525"	"YHR142W"	0.112094864161053
"1526"	"YHR143W"	0.236794070199042
"1527"	"YHR150W"	0.136085196835125
"1528"	"YHR151C"	-0.00782164104258577
"1529"	"YHR153C"	-0.093924008221823
"1530"	"YHR155W"	0.0230652273343412
"1531"	"YHR156C"	0.00683379875184374
"1532"	"YHR157W"	-0.550638339173676
"1533"	"YHR158C"	-0.225191352568159
"1534"	"YHR161C"	-0.000357011446014116
"1535"	"YHR162W"	-0.140585170852744
"1536"	"YHR163W"	-0.257021646550026
"1537"	"YHR167W"	-1.9269366173806
"1538"	"YHR171W"	0.141843900799071
"1539"	"YHR178W"	0.86935224089405
"1540"	"YHR179W"	0.0299373724163282
"1541"	"YHR180W"	-0.227461445160113
"1542"	"YHR181W"	-0.358398554487454
"1543"	"YHR182W"	0.061848782770328
"1544"	"YHR184W"	-0.388094791518136
"1545"	"YHR185C"	-0.225909067156712
"1546"	"YHR189W"	0.0399454500276541
"1547"	"YHR191C"	0.000754919844249501
"1548"	"YHR193C"	-0.197934611890869
"1549"	"YHR195W"	0.191743076108938
"1550"	"YHR198C"	0.0748691949418757
"1551"	"YHR199C"	-0.00408030104899643
"1552"	"YHR200W"	-0.0616388954610708
"1553"	"YHR202W"	0.182456032894497
"1554"	"YHR206W"	0.0782579592309025
"1555"	"YHR207C"	0.113657560567615
"1556"	"YHR209W"	-0.0362101925858428
"1557"	"YHR210C"	0.0833774558693141
"1558"	"YIL001W"	0.120385179544864
"1559"	"YIL005W"	-0.176127134616697
"1560"	"YIL006W"	-0.106090974763218
"1561"	"YIL007C"	-0.064146785356911
"1562"	"YIL008W"	0.144552409777672
"1563"	"YIL009C-A"	0.193207172306305
"1564"	"YIL009W"	0.0894451069521833
"1565"	"YIL010W"	-0.0249362871477334
"1566"	"YIL012W"	-0.469428330975009
"1567"	"YIL013C"	-0.0342909307822965
"1568"	"YIL015C-A"	0.0124484785079459
"1569"	"YIL016W"	0.23079811519863
"1570"	"YIL020C"	0.228114514160752
"1571"	"YIL023C"	-0.166047457263373
"1572"	"YIL024C"	3.02772915996388
"1573"	"YIL025C"	2.46429580687366
"1574"	"YIL027C"	-0.410482339346999
"1575"	"YIL028W"	0.0114236770769843
"1576"	"YIL030C"	0.180565758117732
"1577"	"YIL036W"	0.023031107948341
"1578"	"YIL037C"	-0.200224417385497
"1579"	"YIL039W"	-0.110674138722627
"1580"	"YIL040W"	-0.13975381382347
"1581"	"YIL041W"	-0.0838789855664407
"1582"	"YIL042C"	0.304668416943564
"1583"	"YIL043C"	0.00498707434468141
"1584"	"YIL044C"	-0.243186720570668
"1585"	"YIL045W"	-0.0143344822100768
"1586"	"YIL050W"	-0.0286013143562289
"1587"	"YIL053W"	0.303913404219084
"1588"	"YIL054W"	0.128335876676062
"1589"	"YIL055C"	0.0132081731328796
"1590"	"YIL056W"	0.207613440186786
"1591"	"YIL057C"	-0.199713048750306
"1592"	"YIL058W"	-0.0766890591299238
"1593"	"YIL059C"	0.407473332516193
"1594"	"YIL060W"	0.102708376812076
"1595"	"YIL064W"	-0.293253829069837
"1596"	"YIL065C"	-0.110973483650023
"1597"	"YIL066C"	0.122457811662456
"1598"	"YIL067C"	0.200434201156032
"1599"	"YIL072W"	-0.148187707291799
"1600"	"YIL073C"	-0.161583282495906
"1601"	"YIL074C"	0.191039063425015
"1602"	"YIL076W"	0.0263037245015436
"1603"	"YIL079C"	0.0648610004889907
"1604"	"YIL085C"	-0.0406927114552542
"1605"	"YIL086C"	-0.0830923280883108
"1606"	"YIL087C"	-0.0290498836115226
"1607"	"YIL088C"	0.0225318617879409
"1608"	"YIL090W"	-0.408680111358879
"1609"	"YIL092W"	0.0721786144378323
"1610"	"YIL094C"	0.119833362100928
"1611"	"YIL095W"	-0.0201957106884816
"1612"	"YIL096C"	0.000603165555682305
"1613"	"YIL097W"	0.358603387037544
"1614"	"YIL098C"	-0.0895533673689219
"1615"	"YIL099W"	0.0282947644525529
"1616"	"YIL100W"	0.370000387133388
"1617"	"YIL101C"	-0.346880494937288
"1618"	"YIL102C"	-0.128666409348648
"1619"	"YIL103W"	0.0639773445362261
"1620"	"YIL105C"	-0.195358355142713
"1621"	"YIL107C"	0.0158631802106827
"1622"	"YIL108W"	0.210788812322413
"1623"	"YIL110W"	0.164393323832889
"1624"	"YIL111W"	0.043352482271652
"1625"	"YIL112W"	-0.150513663776612
"1626"	"YIL113W"	-0.138829115048237
"1627"	"YIL114C"	-0.0782085046781155
"1628"	"YIL117C"	0.10987273710384
"1629"	"YIL119C"	-0.0234571219591639
"1630"	"YIL120W"	0.226664344956727
"1631"	"YIL122W"	0.0422609408545681
"1632"	"YIL123W"	0.0389081635524468
"1633"	"YIL124W"	-0.127838132198407
"1634"	"YIL128W"	-0.102317603816036
"1635"	"YIL130W"	-0.271954511743197
"1636"	"YIL131C"	0.0433115485010584
"1637"	"YIL133C"	-0.234343984923417
"1638"	"YIL134W"	-0.155456057610359
"1639"	"YIL135C"	0.0886412216781338
"1640"	"YIL136W"	0.0366105442285504
"1641"	"YIL137C"	-0.107264387750793
"1642"	"YIL139C"	-0.0785503010262197
"1643"	"YIL140W"	-0.237738793695128
"1644"	"YIL141W"	-0.144278189206897
"1645"	"YIL145C"	0.144213202594181
"1646"	"YIL146C"	0.0291904085144888
"1647"	"YIL148W"	0.147209425028821
"1648"	"YIL149C"	0.00443606582181961
"1649"	"YIL152W"	-0.137539403354187
"1650"	"YIL153W"	0.0695899651024631
"1651"	"YIL155C"	0.0303535976568588
"1652"	"YIL156W"	-0.0643817261454382
"1653"	"YIL158W"	0.0315651804388275
"1654"	"YIL159W"	-0.0640910344106222
"1655"	"YIL160C"	-0.439159342569744
"1656"	"YIL161W"	0.0346986200900704
"1657"	"YIL162W"	0.160293613962759
"1658"	"YIL164C"	-0.0562784163259035
"1659"	"YIL165C"	0.235716592223575
"1660"	"YIL167W"	-0.0118289904038136
"1661"	"YIL168W"	-0.00672128211624786
"1662"	"YIL170W"	-0.0370571532523891
"1663"	"YIL173W"	0.171568935468919
"1664"	"YIR001C"	-0.0247443738487408
"1665"	"YIR002C"	-0.451018490984731
"1666"	"YIR003W"	-0.104696439243223
"1667"	"YIR005W"	-0.0654080801551206
"1668"	"YIR007W"	-0.342038677481722
"1669"	"YIR013C"	0.00806357422526588
"1670"	"YIR014W"	0.0578727603281857
"1671"	"YIR016W"	-0.140301192623922
"1672"	"YIR017C"	-1.68798560580853
"1673"	"YIR018W"	0.1370877924625
"1674"	"YIR019C"	-0.135243725097363
"1675"	"YIR020C"	-0.126864540380736
"1676"	"YIR020W-B"	0.0550387284198545
"1677"	"YIR024C"	-0.138612104972018
"1678"	"YIR025W"	0.219090228766332
"1679"	"YIR027C"	0.405618788915142
"1680"	"YIR028W"	0.00174012666714104
"1681"	"YIR029W"	-0.176706007612381
"1682"	"YIR030C"	-0.203693857918548
"1683"	"YIR031C"	0.104334965270354
"1684"	"YIR032C"	0.0224408606493033
"1685"	"YIR033W"	0.273538367121037
"1686"	"YIR035C"	-0.00739207667408796
"1687"	"YIR036C"	-0.0488996918339277
"1688"	"YIR037W"	-0.210420749586648
"1689"	"YIR038C"	-0.129125037014915
"1690"	"YIR039C"	-0.0495718003457504
"1691"	"YIR043C"	0.0404271899891912
"1692"	"YIR044C"	-0.839406227771304
"1693"	"YJL004C"	-0.311127789651266
"1694"	"YJL007C"	-0.151909637054451
"1695"	"YJL013C"	-0.0945159585119369
"1696"	"YJL016W"	-0.191830255887095
"1697"	"YJL020C"	0.251095809186172
"1698"	"YJL021C"	0.348561846194608
"1699"	"YJL024C"	-0.307594227366792
"1700"	"YJL028W"	0.713619448003089
"1701"	"YJL030W"	0.308750660532235
"1702"	"YJL036W"	-0.112540011731012
"1703"	"YJL037W"	0.0201104012460995
"1704"	"YJL038C"	0.239016170937705
"1705"	"YJL042W"	0.0246820266022504
"1706"	"YJL043W"	0.154982271967186
"1707"	"YJL044C"	-0.231295596793357
"1708"	"YJL045W"	0.144193613747539
"1709"	"YJL046W"	0.225896853580104
"1710"	"YJL047C"	0.198979543746528
"1711"	"YJL048C"	0.160953732815133
"1712"	"YJL049W"	-0.0905291506032935
"1713"	"YJL051W"	0.151019085833438
"1714"	"YJL055W"	-0.0217143497487541
"1715"	"YJL057C"	0.112863750426493
"1716"	"YJL058C"	0.0709711692310395
"1717"	"YJL060W"	0.0534658574004518
"1718"	"YJL062W"	-0.467291012216586
"1719"	"YJL065C"	0.463186915708287
"1720"	"YJL067W"	-0.11790268070851
"1721"	"YJL068C"	-0.158806095084232
"1722"	"YJL070C"	0.171808315012329
"1723"	"YJL071W"	0.381468398460888
"1724"	"YJL073W"	0.0472664064305604
"1725"	"YJL077C"	0.204155588277917
"1726"	"YJL079C"	-0.0736100556226429
"1727"	"YJL082W"	0.0071780390999804
"1728"	"YJL083W"	-0.0731611809167354
"1729"	"YJL084C"	-0.0967884583022496
"1730"	"YJL089W"	-0.0436210678144458
"1731"	"YJL092W"	0.0476618386281367
"1732"	"YJL093C"	-0.0310089450580334
"1733"	"YJL094C"	0.185585561765401
"1734"	"YJL095W"	0.134839808430824
"1735"	"YJL098W"	0.132161627997683
"1736"	"YJL099W"	-0.385626561512058
"1737"	"YJL100W"	0.164586357228715
"1738"	"YJL101C"	0.265837810024588
"1739"	"YJL103C"	0.0682100107175402
"1740"	"YJL105W"	-0.216137248951301
"1741"	"YJL106W"	0.141136966484966
"1742"	"YJL107C"	0.112699698546815
"1743"	"YJL108C"	0.0474698947533184
"1744"	"YJL110C"	-1.19376243850249
"1745"	"YJL112W"	-0.0103272804565903
"1746"	"YJL115W"	0.252332615421168
"1747"	"YJL116C"	-0.0814411294635717
"1748"	"YJL117W"	0.0819817942122984
"1749"	"YJL119C"	0.0899257105114611
"1750"	"YJL120W"	1.90622692832341
"1751"	"YJL122W"	0.290598228329693
"1752"	"YJL123C"	0.0414938394826642
"1753"	"YJL124C"	-0.951305669045439
"1754"	"YJL126W"	-1.07668902734713
"1755"	"YJL128C"	-0.281978034103783
"1756"	"YJL130C"	-0.014418005333536
"1757"	"YJL132W"	0.0159775256605467
"1758"	"YJL133W"	0.272100942908309
"1759"	"YJL134W"	-0.25753567237495
"1760"	"YJL135W"	0.113788113052179
"1761"	"YJL136C"	0.729507075894929
"1762"	"YJL137C"	0.0766743097533642
"1763"	"YJL138C"	-0.26527431067206
"1764"	"YJL141C"	-0.194651211814705
"1765"	"YJL142C"	-0.191749729785096
"1766"	"YJL144W"	0.262874107602564
"1767"	"YJL145W"	-0.0904533658246005
"1768"	"YJL146W"	-0.226699746076271
"1769"	"YJL148W"	-0.121270146019324
"1770"	"YJL149W"	-0.0859580717197442
"1771"	"YJL150W"	0.184029927038121
"1772"	"YJL151C"	-0.3144930801487
"1773"	"YJL152W"	0.0379534359321087
"1774"	"YJL153C"	0.00893012920976649
"1775"	"YJL154C"	-0.35187580515622
"1776"	"YJL155C"	-0.136319950619661
"1777"	"YJL157C"	0.260560346959574
"1778"	"YJL158C"	0.0707055433377624
"1779"	"YJL160C"	-0.0577289154884279
"1780"	"YJL161W"	0.594087490049257
"1781"	"YJL162C"	-0.146636134945215
"1782"	"YJL163C"	3.06307546760599
"1783"	"YJL164C"	-0.0498093570200764
"1784"	"YJL165C"	-0.0499008058676878
"1785"	"YJL168C"	0.141132876937781
"1786"	"YJL169W"	-0.264752389487668
"1787"	"YJL170C"	-0.0617250495931915
"1788"	"YJL171C"	0.213389694604792
"1789"	"YJL172W"	0.376223612668237
"1790"	"YJL175W"	-0.758086208811393
"1791"	"YJL177W"	0.155635425301032
"1792"	"YJL178C"	-0.150676659936963
"1793"	"YJL181W"	-0.0968151540589002
"1794"	"YJL182C"	-0.0710751366985236
"1795"	"YJL185C"	-0.103665243021599
"1796"	"YJL186W"	-0.0459765122173762
"1797"	"YJL187C"	-0.111381984823471
"1798"	"YJL190C"	0.087166814763904
"1799"	"YJL192C"	-0.154189785718512
"1800"	"YJL193W"	-0.178287211847218
"1801"	"YJL196C"	-0.0792286019440362
"1802"	"YJL197W"	0.120486002663253
"1803"	"YJL198W"	-0.024818842347128
"1804"	"YJL199C"	-0.0526585355334774
"1805"	"YJL201W"	-0.0610819486971802
"1806"	"YJL204C"	-0.45045703351754
"1807"	"YJL206C-A"	-0.178003154408871
"1808"	"YJL206C"	0.0510238952247084
"1809"	"YJL207C"	-0.598687778258147
"1810"	"YJL208C"	-1.09292900730649
"1811"	"YJL210W"	0.00353529622785654
"1812"	"YJL211C"	-0.0402537205969686
"1813"	"YJL212C"	-0.255164237375448
"1814"	"YJL213W"	-0.133394580502363
"1815"	"YJL214W"	0.0987227541334247
"1816"	"YJL215C"	-0.181617507798456
"1817"	"YJL216C"	0.06445056971328
"1818"	"YJL217W"	-0.0105284764039696
"1819"	"YJL218W"	0.210612988186052
"1820"	"YJR001W"	0.196832635805228
"1821"	"YJR003C"	-0.084741794967847
"1822"	"YJR005W"	-0.191323447138111
"1823"	"YJR008W"	0.0566118767441569
"1824"	"YJR009C"	-0.0935291046837583
"1825"	"YJR010W"	-0.209151833031174
"1826"	"YJR014W"	-0.0911297101681654
"1827"	"YJR015W"	0.194117140836027
"1828"	"YJR019C"	0.0329397491502919
"1829"	"YJR020W"	-0.311294375797071
"1830"	"YJR026W"	-0.153493693746025
"1831"	"YJR030C"	-1.87973718214978
"1832"	"YJR031C"	0.000675040490411547
"1833"	"YJR033C"	-0.138143594460462
"1834"	"YJR036C"	2.59364709587912
"1835"	"YJR037W"	-0.0996522889848481
"1836"	"YJR038C"	0.247442181421851
"1837"	"YJR039W"	-0.00368433486172465
"1838"	"YJR040W"	0.198749838950791
"1839"	"YJR043C"	0.00436508527093859
"1840"	"YJR044C"	0.140441296014237
"1841"	"YJR047C"	2.37406517025993
"1842"	"YJR050W"	-0.451162242448914
"1843"	"YJR051W"	-1.78789464790357
"1844"	"YJR052W"	-0.51808166440674
"1845"	"YJR053W"	-0.665509450275982
"1846"	"YJR054W"	0.112123928699958
"1847"	"YJR058C"	-0.114322658735689
"1848"	"YJR059W"	-0.140009243728305
"1849"	"YJR060W"	-0.108282927813351
"1850"	"YJR061W"	-0.0736291790437385
"1851"	"YJR062C"	-0.276608115424464
"1852"	"YJR066W"	0.110108774724059
"1853"	"YJR069C"	0.0141098209783555
"1854"	"YJR073C"	-0.119838666298909
"1855"	"YJR075W"	0.049446331730155
"1856"	"YJR077C"	-0.295577350764498
"1857"	"YJR080C"	-0.0438843733914573
"1858"	"YJR083C"	-0.147186135203995
"1859"	"YJR087W"	0.359156973672166
"1860"	"YJR088C"	-0.386770179647922
"1861"	"YJR090C"	0.166007745368859
"1862"	"YJR091C"	-0.0620155700457538
"1863"	"YJR092W"	-0.151281360518728
"1864"	"YJR094C"	0.100518897206812
"1865"	"YJR094W-A"	0.154415178278226
"1866"	"YJR096W"	-0.0338938730521151
"1867"	"YJR097W"	1.2573279600639
"1868"	"YJR098C"	0.451644804792456
"1869"	"YJR099W"	-0.103988715793989
"1870"	"YJR100C"	-0.116308868304804
"1871"	"YJR103W"	-0.072259509507705
"1872"	"YJR106W"	0.292420561850068
"1873"	"YJR108W"	-0.136963916318464
"1874"	"YJR109C"	-1.49289939095354
"1875"	"YJR110W"	0.0781347984290821
"1876"	"YJR111C"	-0.0404466993219394
"1877"	"YJR115W"	-0.0810110344513266
"1878"	"YJR116W"	0.106420866568568
"1879"	"YJR117W"	0.227518152953548
"1880"	"YJR118C"	-0.0336246801230291
"1881"	"YJR119C"	0.300396814195411
"1882"	"YJR120W"	0.00562375360876536
"1883"	"YJR126C"	0.0704521760909041
"1884"	"YJR127C"	-0.0512700329666739
"1885"	"YJR128W"	-0.0106187244250729
"1886"	"YJR129C"	-0.0476790208694914
"1887"	"YJR130C"	0.137916969639852
"1888"	"YJR131W"	0.00034394633318272
"1889"	"YJR133W"	0.144501440328177
"1890"	"YJR134C"	-0.118017807033019
"1891"	"YJR135C"	0.0285882966234133
"1892"	"YJR137C"	-0.666015892431254
"1893"	"YJR139C"	-0.366485156145444
"1894"	"YJR140C"	-0.0313635041597374
"1895"	"YJR142W"	-0.050514689589426
"1896"	"YJR145C"	0.104507830746589
"1897"	"YJR146W"	0.0398254459671604
"1898"	"YJR147W"	-0.0471851571667478
"1899"	"YJR148W"	-0.076335169110537
"1900"	"YJR149W"	0.0840827118391568
"1901"	"YJR150C"	0.281015482675357
"1902"	"YJR152W"	0.0721449822901292
"1903"	"YJR154W"	0.0180959682233724
"1904"	"YKL001C"	0.15653676428499
"1905"	"YKL005C"	0.732002294711366
"1906"	"YKL006W"	0.0866100016739464
"1907"	"YKL007W"	0.00766627668149701
"1908"	"YKL008C"	-0.100841843894253
"1909"	"YKL010C"	0.00046260001979825
"1910"	"YKL015W"	0.0422173273790758
"1911"	"YKL017C"	0.061046906765707
"1912"	"YKL020C"	0.511668407114664
"1913"	"YKL023W"	0.306151130597322
"1914"	"YKL027W"	0.063066836075159
"1915"	"YKL029C"	0.0436704215409635
"1916"	"YKL030W"	0.237886655797017
"1917"	"YKL032C"	0.472400594019846
"1918"	"YKL033W-A"	0.0875088900919259
"1919"	"YKL038W"	-0.0435971087643497
"1920"	"YKL039W"	0.0380951775272268
"1921"	"YKL040C"	0.21407827252259
"1922"	"YKL044W"	0.658587710253329
"1923"	"YKL046C"	-0.829448293184028
"1924"	"YKL047W"	0.106902069376101
"1925"	"YKL048C"	-0.127376526364088
"1926"	"YKL050C"	0.0263039371022432
"1927"	"YKL051W"	-0.00418751787470658
"1928"	"YKL053C-A"	0.233521699689899
"1929"	"YKL053W"	-0.0482041919841458
"1930"	"YKL055C"	0.344424387069344
"1931"	"YKL057C"	0.27145033391668
"1932"	"YKL061W"	0.260368757389068
"1933"	"YKL062W"	0.0628734955185516
"1934"	"YKL063C"	-0.0571047157451507
"1935"	"YKL064W"	0.14831938334169
"1936"	"YKL065C"	0.317784325760487
"1937"	"YKL066W"	-0.0034920241218731
"1938"	"YKL067W"	-0.0749667173031036
"1939"	"YKL068W"	-0.301355996584903
"1940"	"YKL070W"	0.20406393488501
"1941"	"YKL071W"	0.293412313246197
"1942"	"YKL072W"	-0.00719025406919593
"1943"	"YKL074C"	0.240646505498737
"1944"	"YKL075C"	0.118145470435739
"1945"	"YKL076C"	-0.151413144159626
"1946"	"YKL077W"	-0.103179769854894
"1947"	"YKL079W"	0.0184482194980033
"1948"	"YKL081W"	0.260314459232595
"1949"	"YKL085W"	0.255264415906434
"1950"	"YKL086W"	-0.0505498042406221
"1951"	"YKL090W"	0.150823358258981
"1952"	"YKL091C"	-0.222823737479341
"1953"	"YKL092C"	0.081469896140979
"1954"	"YKL093W"	0.394060909397551
"1955"	"YKL094W"	0.131264542470649
"1956"	"YKL096W-A"	0.290193792838167
"1957"	"YKL096W"	-0.121244854558232
"1958"	"YKL098W"	-0.161642614650268
"1959"	"YKL100C"	0.0795249490262603
"1960"	"YKL101W"	0.0818897982651146
"1961"	"YKL102C"	-0.0688274597870608
