"gene"	"CoumaroylAmide"
"672"	"YDR229W"	-0.311839237667794
"673"	"YDR233C"	-0.364104189508377
"674"	"YDR239C"	-0.0904264220825829
"675"	"YDR241W"	-0.141911077544954
"676"	"YDR242W"	0.0439031034809559
"677"	"YDR244W"	0.807017643127086
"678"	"YDR245W"	-0.336873348033337
"679"	"YDR247W"	0.206849321841483
"680"	"YDR248C"	-0.461078284600144
"681"	"YDR249C"	-0.171225351256189
"682"	"YDR250C"	0.0241958636725956
"683"	"YDR251W"	0.320944504211269
"684"	"YDR252W"	1.07286435326053
"685"	"YDR253C"	0.396097860803394
"686"	"YDR254W"	0.00759146751776791
"687"	"YDR255C"	-0.029498268604896
"688"	"YDR256C"	-0.319130554778445
"689"	"YDR257C"	-0.113521618887946
"690"	"YDR258C"	-0.0958168680407388
"691"	"YDR259C"	-0.0577578588781249
"692"	"YDR260C"	-0.502893462901989
"693"	"YDR261C"	-0.051740296592183
"694"	"YDR262W"	-0.0942522266190117
"695"	"YDR263C"	-0.256984860677195
"696"	"YDR265W"	0.289214986094666
"697"	"YDR266C"	-1.00407628230732
"698"	"YDR269C"	0.445402530441184
"699"	"YDR272W"	0.268825604824888
"700"	"YDR273W"	0.40437649355563
"701"	"YDR275W"	-0.193797745509622
"702"	"YDR276C"	2.17548213538166
"703"	"YDR277C"	0.27559421014656
"704"	"YDR278C"	0.0134837198533345
"705"	"YDR281C"	0.27604560656614
"706"	"YDR285W"	0.366433651119542
"707"	"YDR289C"	-0.285151768400244
"708"	"YDR290W"	0.391287970289285
"709"	"YDR291W"	-0.279973705230256
"710"	"YDR293C"	0.0892686175006102
"711"	"YDR294C"	-1.71626701663291
"712"	"YDR297W"	-0.0256840053387526
"713"	"YDR304C"	-0.0108166324889553
"714"	"YDR305C"	0.335826743111194
"715"	"YDR306C"	0.102560605663333
"716"	"YDR307W"	-0.0659338435136931
"717"	"YDR309C"	0.230336726316291
"718"	"YDR310C"	-0.438656299342179
"719"	"YDR312W"	-0.339119617671404
"720"	"YDR313C"	-0.120799947959231
"721"	"YDR314C"	-0.134105791403258
"722"	"YDR316W"	0.0396254784883144
"723"	"YDR317W"	-0.108753101744421
"724"	"YDR319C"	-0.132682434480923
"725"	"YDR320C"	-0.758633550258661
"726"	"YDR321W"	-0.0629785433333849
"727"	"YDR326C"	-0.34978679385392
"728"	"YDR329C"	0.526807986336734
"729"	"YDR330W"	0.0849825028036676
"730"	"YDR333C"	0.2587343085253
"731"	"YDR334W"	-1.65007605109514
"732"	"YDR335W"	-0.361936855731672
"733"	"YDR336W"	0.507773407660254
"734"	"YDR338C"	-0.531993081886265
"735"	"YDR340W"	-0.429309860700283
"736"	"YDR344C"	-0.0426915084152266
"737"	"YDR345C"	0.304831334387852
"738"	"YDR346C"	0.144717125187005
"739"	"YDR349C"	-0.166724703625761
"740"	"YDR351W"	-0.277574263417232
"741"	"YDR352W"	0.193625936890524
"742"	"YDR354W"	-0.192136002692145
"743"	"YDR357C"	-3.52243657547996
"744"	"YDR358W"	-0.408600949230465
"745"	"YDR359C"	-2.42576819192891
"746"	"YDR360W"	-0.0681405667447092
"747"	"YDR363W"	-0.431537753945395
"748"	"YDR368W"	-0.361655866355735
"749"	"YDR370C"	-0.0962141973324556
"750"	"YDR371W"	-0.197436649727563
"751"	"YDR372C"	-0.828059867851065
"752"	"YDR375C"	-0.255541932251968
"753"	"YDR378C"	-0.219773126090021
"754"	"YDR383C"	0.222181001865629
"755"	"YDR385W"	-1.1261167782064
"756"	"YDR386W"	0.06686851623582
"757"	"YDR388W"	-0.150841408142677
"758"	"YDR389W"	-1.68442318405
"759"	"YDR393W"	2.08260500614684
"760"	"YDR395W"	0.0498152278064803
"761"	"YDR400W"	-0.0897912013953521
"762"	"YDR402C"	-0.0491459275761483
"763"	"YDR403W"	-0.00926958247942613
"764"	"YDR406W"	-0.246315783114326
"765"	"YDR409W"	-0.301812415893187
"766"	"YDR411C"	0.0890673183712835
"767"	"YDR414C"	0.0911482550034184
"768"	"YDR415C"	-0.259285758383112
"769"	"YDR421W"	-0.145465984329518
"770"	"YDR423C"	-0.0306653610457145
"771"	"YDR424C"	-0.348651726787841
"772"	"YDR425W"	-0.133665639496744
"773"	"YDR426C"	0.345086839818195
"774"	"YDR428C"	-0.323706107649119
"775"	"YDR430C"	-0.109168556541852
"776"	"YDR431W"	-0.164340087196763
"777"	"YDR435C"	0.0277565890288391
"778"	"YDR436W"	-0.266681845590667
"779"	"YDR440W"	0.248473427313321
"780"	"YDR441C"	0.230290232875458
"781"	"YDR445C"	0.258956591008361
"782"	"YDR451C"	-0.300776786543041
"783"	"YDR452W"	0.132439707971814
"784"	"YDR455C"	-0.355446736169738
"785"	"YDR458C"	0.744605338055645
"786"	"YDR459C"	0.269919412408396
"787"	"YDR461W"	0.360279013438978
"788"	"YDR463W"	0.273550965843649
"789"	"YDR465C"	-0.25643682210606
"790"	"YDR466W"	-0.859831703461037
"791"	"YDR474C"	0.336463368812105
"792"	"YDR475C"	-0.55088228257768
"793"	"YDR476C"	0.017979290847423
"794"	"YDR477W"	0.208120054870306
"795"	"YDR479C"	-1.17479377046047
"796"	"YDR480W"	-0.0443635383074224
"797"	"YDR481C"	0.32267812823737
"798"	"YDR482C"	0.382113614849452
"799"	"YDR483W"	0.364130952446838
"800"	"YDR485C"	-1.83548659927276
"801"	"YDR486C"	0.12875188216004
"802"	"YDR488C"	-0.240831362085538
"803"	"YDR490C"	0.0671026010829111
"804"	"YDR491C"	-0.101992230537607
"805"	"YDR492W"	-0.364311017738552
"806"	"YDR493W"	-0.141812897867882
"807"	"YDR497C"	-0.200690249345852
"808"	"YDR501W"	-0.141774140009262
"809"	"YDR502C"	-0.231919543301948
"810"	"YDR503C"	0.108787768781836
"811"	"YDR504C"	-0.155803019416349
"812"	"YDR505C"	0.16147267777664
"813"	"YDR508C"	-0.18021153661966
"814"	"YDR509W"	0.524552482664039
"815"	"YDR511W"	0.008460723354864
"816"	"YDR512C"	0.157674272714962
"817"	"YDR513W"	-0.719027604144411
"818"	"YDR515W"	-0.2686994224095
"819"	"YDR516C"	-0.0195919874241766
"820"	"YDR517W"	0.2404628781013
"821"	"YDR519W"	-0.179764056191218
"822"	"YDR520C"	-0.168142865026081
"823"	"YDR522C"	0.443724945170218
"824"	"YDR524C"	-0.0849238722995446
"825"	"YDR525W-A"	0.208653977679922
"826"	"YDR525W"	-0.30059198084553
"827"	"YDR528W"	-0.33383170794593
"828"	"YDR530C"	0.085859069831054
"829"	"YDR533C"	0.304256726505322
"830"	"YDR534C"	-0.100111274119834
"831"	"YDR535C"	0.0273113935685666
"832"	"YDR536W"	-0.00579819017014348
"833"	"YDR537C"	-0.0963098571201192
"834"	"YDR538W"	-0.142843190535378
"835"	"YDR539W"	0.135237090509023
"836"	"YDR540C"	-0.0627966704089535
"837"	"YDR541C"	-0.247935595548932
"838"	"YEL001C"	-0.0192274375779358
"839"	"YEL003W"	0.015992235421402
"840"	"YEL004W"	0.229199418532395
"841"	"YEL005C"	0.30412991615221
"842"	"YEL006W"	-0.214096295320966
"843"	"YEL007W"	0.332934071119234
"844"	"YEL008W"	0.0556191786977893
"845"	"YEL010W"	-0.273231876412969
"846"	"YEL011W"	0.361902171143529
"847"	"YEL012W"	-0.516908323350186
"848"	"YEL013W"	-0.025615489608358
"849"	"YEL014C"	0.346368918173158
"850"	"YEL015W"	-0.0805584447655872
"851"	"YEL016C"	0.105226997744692
"852"	"YEL017C-A"	-0.245794174829238
"853"	"YEL017W"	0.0335492937729025
"854"	"YEL020C"	-0.288665320545465
"855"	"YEL023C"	0.118300382764948
"856"	"YEL025C"	-0.115884463636373
"857"	"YEL028W"	-0.00175620781088345
"858"	"YEL031W"	0.411601687836226
"859"	"YEL033W"	0.941609879312312
"860"	"YEL037C"	-0.243831320737257
"861"	"YEL038W"	-0.137642194468099
"862"	"YEL039C"	0.247676051409439
"863"	"YEL042W"	-0.194715518692343
"864"	"YEL043W"	0.0391068098449906
"865"	"YEL047C"	-0.093952169263093
"866"	"YEL048C"	-0.159140035352529
"867"	"YEL049W"	0.263952631625073
"868"	"YEL052W"	-0.130420367458512
"869"	"YEL053C"	-1.58469324150463
"870"	"YEL056W"	-0.0233122512826848
"871"	"YEL059W"	0.0758076022405629
"872"	"YEL061C"	-0.080705013754993
"873"	"YEL063C"	2.20014910842259
"874"	"YEL065W"	0.36798175587964
"875"	"YEL066W"	-0.0516294353690146
"876"	"YEL067C"	0.150142011567042
"877"	"YEL068C"	0.48672790218084
"878"	"YEL071W"	-0.103141479054716
"879"	"YER001W"	-0.14593214341373
"880"	"YER005W"	-0.334585139505262
"881"	"YER007C-A"	0.0552837389912618
"882"	"YER007W"	-0.244346957296999
"883"	"YER010C"	0.157593223542516
"884"	"YER011W"	0.451874397590843
"885"	"YER016W"	-0.616782093286687
"886"	"YER019C-A"	-0.222368073423222
"887"	"YER019W"	-0.160607969048888
"888"	"YER020W"	-0.247874988840698
"889"	"YER024W"	-0.272289992045072
"890"	"YER027C"	-0.0981525719191113
"891"	"YER028C"	0.0454946024863011
"892"	"YER030W"	0.165677973836271
"893"	"YER032W"	-0.195830442819594
"894"	"YER033C"	0.680210068313585
"895"	"YER034W"	0.49926085463582
"896"	"YER035W"	-0.266658133453181
"897"	"YER038W-A"	0.120080897869019
"898"	"YER039C-A"	-0.148950875475188
"899"	"YER041W"	-0.219035464967607
"900"	"YER042W"	-0.365500536509735
"901"	"YER045C"	-0.000780769991202675
"902"	"YER046W-A"	-1.63534362692745
"903"	"YER046W"	-0.00634071809988605
"904"	"YER047C"	-1.31955189753618
"905"	"YER048C"	-0.056299092781342
"906"	"YER052C"	-0.0446156507522503
"907"	"YER053C"	-0.110064483780016
"908"	"YER054C"	-0.174964096379594
"909"	"YER056C-A"	0.414687872830324
"910"	"YER056C"	1.12941810440283
"911"	"YER057C"	-0.159482570419226
"912"	"YER059W"	0.21255820057728
"913"	"YER060W-A"	-0.323487627070406
"914"	"YER060W"	0.0952784542829324
"915"	"YER062C"	-1.41788321474128
"916"	"YER063W"	0.277304964473047
"917"	"YER064C"	-0.320539339700916
"918"	"YER065C"	0.138690760598134
"919"	"YER066C-A"	0.209849729344479
"920"	"YER066W"	0.375531185914968
"921"	"YER067C-A"	-0.127250060948861
"922"	"YER067W"	-0.381121236769246
"923"	"YER071C"	-0.289710360637076
"924"	"YER072W"	0.00736457541557773
"925"	"YER073W"	-0.0721537829822731
"926"	"YER074W"	0.37848361322197
"927"	"YER075C"	-0.207213483476782
"928"	"YER078C"	-0.217189711579274
"929"	"YER079W"	0.412002285989397
"930"	"YER080W"	-0.0304734119117681
"931"	"YER081W"	-0.0999601608802484
"932"	"YER083C"	-2.32097077651717
"933"	"YER084W"	0.383395058215113
"934"	"YER085C"	-0.179194857565258
"935"	"YER087C-A"	0.0658850030700732
"936"	"YER088C"	-0.296426683739275
"937"	"YER089C"	-0.175086594243739
"938"	"YER090W"	0.426208038685617
"939"	"YER091C-A"	0.547548405710552
"940"	"YER091C"	0.967664674480921
"941"	"YER092W"	0.060438092001772
"942"	"YER093C-A"	-0.140523782543763
"943"	"YER095W"	0.636776062584267
"944"	"YER096W"	-0.189444999539919
"945"	"YER097W"	0.458805362840437
"946"	"YER098W"	-0.167183055553638
"947"	"YER106W"	-0.304781628646724
"948"	"YER108C"	1.07727567243973
"949"	"YER109C"	0.331017115167536
"950"	"YER111C"	-0.528671842577987
"951"	"YER113C"	0.296342648641524
"952"	"YER114C"	-0.277513534123254
"953"	"YER115C"	-0.124987323810979
"954"	"YER116C"	0.851492927049255
"955"	"YER118C"	-0.178647551181133
"956"	"YER119C-A"	-0.110993725262464
"957"	"YER119C"	0.332644460802574
"958"	"YER120W"	-0.0791128249376194
"959"	"YER121W"	-0.0735323612918926
"960"	"YER123W"	0.0339965098985908
"961"	"YER124C"	0.347169653401015
"962"	"YER128W"	-0.0852513767167574
"963"	"YER129W"	-0.299921364731492
"964"	"YER130C"	-0.0962499376873379
"965"	"YER131W"	0.328968204645035
"966"	"YER132C"	-0.0599040164782155
"967"	"YER134C"	-0.261714098634259
"968"	"YER135C"	-0.0342898197597014
"969"	"YER137C"	-0.512351168785175
"970"	"YER139C"	-0.0348990252483296
"971"	"YER140W"	0.276058512275438
"972"	"YER142C"	-0.227390937292832
"973"	"YER143W"	-0.122640546227277
"974"	"YER144C"	0.164432034876621
"975"	"YER145C"	-0.113311651676787
"976"	"YER149C"	-0.0285904582873481
"977"	"YER150W"	0.261483534850545
"978"	"YER151C"	-0.208188061580891
"979"	"YER152C"	-0.09838186792351
"980"	"YER153C"	-0.111369035046857
"981"	"YER155C"	-1.21653001675755
"982"	"YER156C"	-0.632985449010593
"983"	"YER158C"	-0.155380945042105
"984"	"YER161C"	0.357264287119675
"985"	"YER162C"	0.18357690888747
"986"	"YER163C"	0.207366149744438
"987"	"YER164W"	-0.0613968220344337
"988"	"YER166W"	-0.195304255686959
"989"	"YER167W"	-0.839891229817287
"990"	"YER170W"	0.190635850616695
"991"	"YER173W"	0.815345149993023
"992"	"YER174C"	-0.0196530098781626
"993"	"YER175C"	0.309365010652648
"994"	"YER176W"	0.196368333594483
"995"	"YER177W"	0.964709464089405
"996"	"YER178W"	0.719106087204614
"997"	"YER179W"	0.0398375957688886
"998"	"YER180C"	-0.0712753812971728
"999"	"YER181C"	0.194339271182016
"1000"	"YER182W"	0.405665394566754
"1001"	"YER183C"	0.386859418381964
"1002"	"YER184C"	-0.122660027813881
"1003"	"YER185W"	-0.119564014214807
"1004"	"YER186C"	-0.165357425582742
"1005"	"YER187W"	-0.300973362393602
"1006"	"YER188W"	0.254026458126101
"1007"	"YFL001W"	-2.15327624781544
"1008"	"YFL003C"	-0.192384550185749
"1009"	"YFL004W"	0.0361802084445897
"1010"	"YFL006W"	-0.355976216601746
"1011"	"YFL007W"	-0.30054839510555
"1012"	"YFL010C"	0.0847319104371982
"1013"	"YFL010W-A"	-0.165343914508307
"1014"	"YFL011W"	0.241468098408357
"1015"	"YFL012W"	-0.136276800587076
"1016"	"YFL013C"	-0.0761715867316559
"1017"	"YFL013W-A"	0.102508812043962
"1018"	"YFL014W"	0.21163915945572
"1019"	"YFL015C"	-0.377047804387309
"1020"	"YFL018C"	0.517829598615101
"1021"	"YFL019C"	-0.203307557738523
"1022"	"YFL021W"	0.104711474555461
"1023"	"YFL025C"	-0.799568923534544
"1024"	"YFL027C"	0.371130565012035
"1025"	"YFL028C"	0.0643711417881155
"1026"	"YFL030W"	0.375728944934504
"1027"	"YFL031W"	0.0974330956550741
"1028"	"YFL032W"	-0.208547404566393
"1029"	"YFL033C"	0.0432136499220105
"1030"	"YFL034W"	-0.0921946358759932
"1031"	"YFL035C-B"	-0.0397583408975854
"1032"	"YFL040W"	-0.0244219228245392
"1033"	"YFL041W"	0.190229599413969
"1034"	"YFL042C"	0.341592032430495
"1035"	"YFL043C"	0.399114027330526
"1036"	"YFL044C"	-0.145716425509173
"1037"	"YFL046W"	-0.310330246487521
"1038"	"YFL047W"	1.60426069024285
"1039"	"YFL048C"	-0.338374731575012
"1040"	"YFL049W"	-0.126652913128505
"1041"	"YFL050C"	0.138544879792018
"1042"	"YFL051C"	0.20044577016769
"1043"	"YFL052W"	0.144228744509749
"1044"	"YFL053W"	0.415042294825442
"1045"	"YFL054C"	0.189432170043766
"1046"	"YFL055W"	-0.174194249753897
"1047"	"YFL056C"	-0.166164978049311
"1048"	"YFL063W"	-0.212855721068834
"1049"	"YFR006W"	0.30950155213003
"1050"	"YFR007W"	0.392858891261784
"1051"	"YFR008W"	0.384687661175755
"1052"	"YFR009W"	0.403689964159823
"1053"	"YFR010W"	-0.138705127818733
"1054"	"YFR011C"	-1.20366059215268
"1055"	"YFR012W"	0.373333021390655
"1056"	"YFR013W"	0.126104221733137
"1057"	"YFR014C"	-0.0409471723982604
"1058"	"YFR016C"	0.11747151701515
"1059"	"YFR017C"	-0.209302468804972
"1060"	"YFR018C"	0.0586077351700216
"1061"	"YFR021W"	-0.183651997852612
"1062"	"YFR022W"	-0.308470715497467
"1063"	"YFR023W"	-0.253874888612961
"1064"	"YFR024C-A"	-1.4573776531569
"1065"	"YFR024C"	0.155107316852007
"1066"	"YFR026C"	0.343281689915098
"1067"	"YFR031C-A"	0.24526277860109
"1068"	"YFR032C-A"	-0.0897759911313911
"1069"	"YFR032C"	-0.142315590516045
"1070"	"YFR033C"	-0.165981570291704
"1071"	"YFR034C"	-0.780886837148374
"1072"	"YFR038W"	-0.0987455122107801
"1073"	"YFR039C"	0.174666501053622
"1074"	"YFR040W"	-0.0998076647683268
"1075"	"YFR041C"	-0.383034175474305
"1076"	"YFR044C"	-0.189655359265122
"1077"	"YFR045W"	-0.102561007579084
"1078"	"YFR046C"	-0.141555325624188
"1079"	"YFR047C"	-0.179173717633882
"1080"	"YFR048W"	0.385472444591054
"1081"	"YFR053C"	-0.468425633757587
"1082"	"YFR054C"	-0.157072659290729
"1083"	"YFR056C"	0.109939478147943
"1084"	"YGL002W"	0.696574419768772
"1085"	"YGL004C"	1.99322601435829
"1086"	"YGL005C"	1.97388916963306
"1087"	"YGL006W"	-0.123212454570149
"1088"	"YGL007W"	1.1205731619841
"1089"	"YGL009C"	1.90534324582026
"1090"	"YGL010W"	1.76527474092483
"1091"	"YGL015C"	-0.392914516377728
"1092"	"YGL016W"	0.716118169375156
"1093"	"YGL017W"	0.948730677090615
"1094"	"YGL019W"	-0.556565897156201
"1095"	"YGL020C"	-0.368624845808694
"1096"	"YGL021W"	-0.158101293048055
"1097"	"YGL023C"	0.121884058070691
"1098"	"YGL027C"	0.165321698034711
"1099"	"YGL028C"	0.133283478938696
"1100"	"YGL029W"	0.27321763420906
"1101"	"YGL031C"	0.122516375666407
"1102"	"YGL032C"	-0.295152870822996
"1103"	"YGL035C"	0.0247718424818269
"1104"	"YGL036W"	0.290057308490603
"1105"	"YGL037C"	-0.407384833032192
"1106"	"YGL039W"	0.166903824286311
"1107"	"YGL043W"	-0.175913426850751
"1108"	"YGL045W"	-0.524897757602145
"1109"	"YGL046W"	-0.615448755022054
"1110"	"YGL049C"	0.14102841786303
"1111"	"YGL050W"	0.0147093162228798
"1112"	"YGL051W"	0.0661151710372498
"1113"	"YGL053W"	-0.0554287990491199
"1114"	"YGL054C"	-0.453771939340037
"1115"	"YGL056C"	0.106808370312263
"1116"	"YGL057C"	-0.145673825606449
"1117"	"YGL059W"	-0.128968664180529
"1118"	"YGL060W"	0.404093106628293
"1119"	"YGL062W"	0.0736406558400605
"1120"	"YGL063W"	0.15074024075619
"1121"	"YGL066W"	-1.45605361132547
"1122"	"YGL067W"	-0.218993926893473
"1123"	"YGL077C"	-0.00533086254719081
"1124"	"YGL078C"	0.250293184312494
"1125"	"YGL079W"	-0.0520920371600233
"1126"	"YGL080W"	0.287906121749483
"1127"	"YGL081W"	0.0730023477595234
"1128"	"YGL082W"	-0.40725327635208
"1129"	"YGL083W"	-0.203877692617883
"1130"	"YGL084C"	-0.763160180517224
"1131"	"YGL085W"	0.378590916120646
"1132"	"YGL086W"	0.297884593395746
"1133"	"YGL087C"	9.61508272350654e-05
"1134"	"YGL089C"	0.0185252025698937
"1135"	"YGL090W"	0.143767168777674
"1136"	"YGL094C"	-0.420662157525827
"1137"	"YGL096W"	-0.097282336909231
"1138"	"YGL101W"	-0.284620131426878
"1139"	"YGL105W"	2.29437511673297
"1140"	"YGL108C"	-0.316695638830783
"1141"	"YGL109W"	-0.124537051611022
"1142"	"YGL110C"	-0.97412595066782
"1143"	"YGL114W"	-0.102448022814763
"1144"	"YGL115W"	-0.236939821015764
"1145"	"YGL117W"	0.0190558883046444
"1146"	"YGL121C"	0.37945493432578
"1147"	"YGL124C"	0.205132501501721
"1148"	"YGL125W"	-1.76941455276633
"1149"	"YGL126W"	-0.0891866146096403
"1150"	"YGL131C"	-0.269004771348616
"1151"	"YGL132W"	0.00881178482849143
"1152"	"YGL136C"	1.49053727025991
"1153"	"YGL138C"	-0.553461841529592
"1154"	"YGL139W"	-0.0357697352603493
"1155"	"YGL140C"	0.00801738941155405
"1156"	"YGL141W"	-0.177520146245198
"1157"	"YGL144C"	-0.141334224251655
"1158"	"YGL146C"	0.479543911884428
"1159"	"YGL147C"	0.28567651903585
"1160"	"YGL148W"	0.633803061069727
"1161"	"YGL149W"	-0.0179752152775603
"1162"	"YGL151W"	0.266475898584576
"1163"	"YGL152C"	0.0988785973964863
"1164"	"YGL153W"	0.358862700837061
"1165"	"YGL154C"	1.67943629962905
"1166"	"YGL156W"	-0.181792224192509
"1167"	"YGL157W"	-0.115120956567839
"1168"	"YGL158W"	-0.188794887095912
"1169"	"YGL159W"	-0.0352933151910286
"1170"	"YGL160W"	-0.0980486756224383
"1171"	"YGL161C"	-0.203405249606631
"1172"	"YGL162W"	0.174042749173893
"1173"	"YGL163C"	0.248233959332356
"1174"	"YGL164C"	-0.0562163297346638
"1175"	"YGL165C"	-0.251055468392098
"1176"	"YGL166W"	-0.103507531889049
"1177"	"YGL167C"	1.11800909737063
"1178"	"YGL170C"	-0.133897722438727
"1179"	"YGL173C"	-1.2813463117032
"1180"	"YGL174W"	-0.859831703461037
"1181"	"YGL175C"	0.48736424878539
"1182"	"YGL177W"	-0.322733690153888
"1183"	"YGL179C"	-0.0053350437617349
"1184"	"YGL180W"	-0.0573636645626018
"1185"	"YGL181W"	-0.0789050278006525
"1186"	"YGL194C"	-0.664780855389836
"1187"	"YGL195W"	0.640810641533648
"1188"	"YGL196W"	-0.222844206993276
"1189"	"YGL197W"	-0.327215348677225
"1190"	"YGL198W"	0.0688379792950002
"1191"	"YGL199C"	-0.111004133093843
"1192"	"YGL202W"	0.32177184280132
"1193"	"YGL205W"	0.350424717875828
"1194"	"YGL208W"	0.233359635645421
"1195"	"YGL209W"	0.355287648284562
"1196"	"YGL210W"	0.199313253896394
"1197"	"YGL211W"	0.0386814671960739
"1198"	"YGL212W"	0.434329961575253
"1199"	"YGL213C"	0.389486443529173
"1200"	"YGL214W"	-0.109118767873766
"1201"	"YGL215W"	-0.229065795027683
"1202"	"YGL216W"	0.635608988837166
"1203"	"YGL217C"	-0.12864115383876
"1204"	"YGL219C"	0.0395417307657446
"1205"	"YGL221C"	0.0843291656574403
"1206"	"YGL222C"	0.0644770947485238
"1207"	"YGL224C"	0.2579871211841
"1208"	"YGL226C-A"	-0.156670490814579
"1209"	"YGL228W"	0.172412182214895
"1210"	"YGL230C"	0.375763233759796
"1211"	"YGL231C"	-0.28010763854501
"1212"	"YGL232W"	0.247806342083604
"1213"	"YGL234W"	0.289747480298799
"1214"	"YGL235W"	-0.31712893370376
"1215"	"YGL237C"	-0.131676324880748
"1216"	"YGL241W"	-0.127898749225168
"1217"	"YGL242C"	-0.27524731330101
"1218"	"YGL243W"	-0.0797204563490689
"1219"	"YGL244W"	-0.489359865204163
"1220"	"YGL248W"	-0.271375836173945
"1221"	"YGL249W"	-0.150260111138777
"1222"	"YGL250W"	-0.237338955269336
"1223"	"YGL251C"	0.11153483757976
"1224"	"YGL252C"	-0.358890086381273
"1225"	"YGL253W"	-0.453922600889461
"1226"	"YGL254W"	0.270969226826105
"1227"	"YGL255W"	0.264211098283781
"1228"	"YGL256W"	0.0400217885176585
"1229"	"YGL257C"	0.174001877367511
"1230"	"YGL258W"	0.280983497563724
"1231"	"YGL259W"	-0.368601740815747
"1232"	"YGL260W"	0.44233246040893
"1233"	"YGL261C"	0.309547790149822
"1234"	"YGL262W"	0.0504223183597458
"1235"	"YGL263W"	0.078222929846013
"1236"	"YGR001C"	0.00775194997977109
"1237"	"YGR003W"	0.378541571629855
"1238"	"YGR004W"	-0.0892782702651351
"1239"	"YGR007W"	-0.133683253697851
"1240"	"YGR008C"	0.333451885983309
"1241"	"YGR010W"	-0.0858263536585013
"1242"	"YGR011W"	0.339945291866974
"1243"	"YGR012W"	-0.0937145478597864
"1244"	"YGR014W"	-1.72586252839986
"1245"	"YGR015C"	-0.345954973414752
"1246"	"YGR016W"	0.527772529647828
"1247"	"YGR017W"	1.42045883075164
"1248"	"YGR018C"	-0.0488563442631873
"1249"	"YGR019W"	-0.481462000758051
"1250"	"YGR021W"	-0.285061345959906
"1251"	"YGR022C"	2.02786257367267
"1252"	"YGR023W"	0.43164478071083
"1253"	"YGR025W"	-0.0260221912696132
"1254"	"YGR026W"	-0.229610409362195
"1255"	"YGR028W"	0.457928846580452
"1256"	"YGR031W"	-0.0797674264729024
"1257"	"YGR032W"	1.92728869943837
"1258"	"YGR033C"	-0.237986156869967
"1259"	"YGR034W"	0.339136843944086
"1260"	"YGR035C"	-0.148466289961293
"1261"	"YGR037C"	-0.441191499913528
"1262"	"YGR038W"	0.0542130997799385
"1263"	"YGR040W"	0.351823031347783
"1264"	"YGR042W"	-0.375959619765148
"1265"	"YGR043C"	-2.67599677035459
"1266"	"YGR044C"	-0.0769308529571621
"1267"	"YGR045C"	0.619366421308499
"1268"	"YGR049W"	0.309439810589679
"1269"	"YGR050C"	0.554221418639806
"1270"	"YGR051C"	-0.171695587494035
"1271"	"YGR053C"	0.111789863196001
"1272"	"YGR055W"	0.71108714384622
"1273"	"YGR058W"	-0.0222289917687553
"1274"	"YGR059W"	0.391522106239138
"1275"	"YGR061C"	0.258821185341101
"1276"	"YGR066C"	-0.0723133899560853
"1277"	"YGR067C"	-0.0690708143482953
"1278"	"YGR068C"	-0.185609007902058
"1279"	"YGR069W"	-0.145823444711691
"1280"	"YGR070W"	-0.943656021869489
"1281"	"YGR071C"	-0.42200253507453
"1282"	"YGR072W"	0.582947802429788
"1283"	"YGR077C"	0.484419122613939
"1284"	"YGR078C"	0.319645900765854
"1285"	"YGR079W"	0.313798666279943
"1286"	"YGR080W"	0.480349295441191
"1287"	"YGR084C"	-0.175063212150197
"1288"	"YGR085C"	0.427148238835664
"1289"	"YGR086C"	-1.04096273508324
"1290"	"YGR087C"	-0.250584819442577
"1291"	"YGR088W"	-0.0821633986714305
"1292"	"YGR089W"	1.67918161968726
"1293"	"YGR092W"	-1.0690355326335
"1294"	"YGR093W"	0.170650822289252
"1295"	"YGR096W"	-0.947220250554752
"1296"	"YGR097W"	0.492377732642458
"1297"	"YGR100W"	0.189199229846746
"1298"	"YGR101W"	1.86247348000002
"1299"	"YGR106C"	-0.200681962332409
"1300"	"YGR107W"	0.074638466396228
"1301"	"YGR108W"	0.143751879432087
"1302"	"YGR109C"	0.0456970812807937
"1303"	"YGR111W"	0.167336704056509
"1304"	"YGR117C"	-0.115236812528298
"1305"	"YGR118W"	0.233693219680887
"1306"	"YGR121C"	-0.162315746899797
"1307"	"YGR122C-A"	0.244603522706619
"1308"	"YGR122W"	1.35563331142666
"1309"	"YGR123C"	0.0492533658638689
"1310"	"YGR125W"	0.626470119533848
"1311"	"YGR126W"	-0.184325509942978
"1312"	"YGR127W"	-0.0594459485456374
"1313"	"YGR129W"	0.0653059413495945
"1314"	"YGR130C"	0.261832316478335
"1315"	"YGR131W"	-0.0723734994403038
"1316"	"YGR133W"	0.3649693117584
"1317"	"YGR134W"	0.122556245046842
"1318"	"YGR136W"	-0.201515132505297
"1319"	"YGR137W"	0.491453575469446
"1320"	"YGR141W"	-0.0504684263985209
"1321"	"YGR142W"	0.0460111180955315
"1322"	"YGR143W"	0.0521156436355423
"1323"	"YGR144W"	-0.103818638023845
"1324"	"YGR146C"	-0.3895183921372
"1325"	"YGR148C"	0.214312319313818
"1326"	"YGR149W"	0.650128924703903
"1327"	"YGR151C"	-0.399666133339964
"1328"	"YGR152C"	-0.0934767014924478
"1329"	"YGR153W"	-0.477914505327947
"1330"	"YGR157W"	0.493780137069384
"1331"	"YGR163W"	-0.0498558756279597
"1332"	"YGR164W"	-3.37757166302335
