"gene"	"AzelaicAcid"
"677"	"YDR233C"	0.0838614942856555
"678"	"YDR239C"	0.450831454357482
"679"	"YDR241W"	0.579149040693272
"680"	"YDR242W"	0.152783441363528
"681"	"YDR244W"	0.680988323866526
"682"	"YDR245W"	-0.680598174211482
"683"	"YDR247W"	-0.0889570134260388
"684"	"YDR248C"	0.590004875202831
"685"	"YDR249C"	-0.162777035118047
"686"	"YDR250C"	0.608668082318024
"687"	"YDR251W"	0.562826094790101
"688"	"YDR252W"	1.53555795916972
"689"	"YDR253C"	0.330984867407848
"690"	"YDR254W"	0.302550210256012
"691"	"YDR255C"	0.298069143711688
"692"	"YDR256C"	0.326964491268388
"693"	"YDR257C"	0.542170793052717
"694"	"YDR258C"	0.402300950452372
"695"	"YDR259C"	0.0417346205968199
"696"	"YDR260C"	0.669554505684595
"697"	"YDR261C"	0.0816112545090004
"698"	"YDR262W"	0.114109556939669
"699"	"YDR263C"	-0.1926511792855
"700"	"YDR265W"	0.220663262738613
"701"	"YDR266C"	-0.795536908375106
"702"	"YDR269C"	-0.107895617127853
"703"	"YDR272W"	-0.352468317986146
"704"	"YDR273W"	-0.480363846396701
"705"	"YDR275W"	0.229971543310139
"706"	"YDR276C"	0.588757115423145
"707"	"YDR277C"	0.0836900125247238
"708"	"YDR278C"	0.387100278407961
"709"	"YDR281C"	-0.579254942984842
"710"	"YDR285W"	0.069467538314538
"711"	"YDR289C"	-0.380701291539404
"712"	"YDR290W"	0.210827531591438
"713"	"YDR291W"	0.0957281891191955
"714"	"YDR293C"	0.813709512820928
"715"	"YDR294C"	-0.224276824083939
"716"	"YDR297W"	0.406943788059596
"717"	"YDR304C"	-0.633235840466391
"718"	"YDR305C"	-0.673157986622532
"719"	"YDR306C"	-0.228765303243618
"720"	"YDR307W"	0.154989570606877
"721"	"YDR309C"	0.755640476244652
"722"	"YDR310C"	-0.64841961654487
"723"	"YDR312W"	-0.361265585310938
"724"	"YDR313C"	0.265755601251306
"725"	"YDR314C"	0.17899654638929
"726"	"YDR316W"	0.457043951065891
"727"	"YDR317W"	0.0895783472891084
"728"	"YDR319C"	-0.526753596596529
"729"	"YDR320C"	0.474268496283766
"730"	"YDR321W"	0.076103916567291
"731"	"YDR326C"	-0.529800878246112
"732"	"YDR329C"	0.366349992415992
"733"	"YDR330W"	0.226509291506638
"734"	"YDR333C"	-0.0543548114070349
"735"	"YDR334W"	-0.655594704524938
"736"	"YDR335W"	0.861209831159999
"737"	"YDR336W"	0.287649043554233
"738"	"YDR338C"	-0.0145330820818786
"739"	"YDR340W"	0.986576846215674
"740"	"YDR344C"	-0.0344883921918103
"741"	"YDR345C"	0.0571838072508498
"742"	"YDR346C"	-1.59851460960781
"743"	"YDR349C"	0.345257275897729
"744"	"YDR351W"	0.201990173685225
"745"	"YDR352W"	-0.607797346321438
"746"	"YDR354W"	0.48323976926859
"747"	"YDR357C"	0.168907250129793
"748"	"YDR358W"	0.338594019068852
"749"	"YDR359C"	-0.670995014269275
"750"	"YDR360W"	-0.135168696081897
"751"	"YDR363W"	-0.0890172141343363
"752"	"YDR368W"	0.045015512658953
"753"	"YDR370C"	0.0987730861776744
"754"	"YDR371W"	0.0866760215640711
"755"	"YDR372C"	-1.22621500446034
"756"	"YDR375C"	-0.431225753179984
"757"	"YDR378C"	1.61789766628506
"758"	"YDR383C"	0.167231687464699
"759"	"YDR385W"	-1.82023111196523
"760"	"YDR386W"	-0.273451609023189
"761"	"YDR388W"	-0.579679031487779
"762"	"YDR389W"	0.699184513132566
"763"	"YDR393W"	0.813779006399169
"764"	"YDR395W"	-0.0541038875236498
"765"	"YDR400W"	0.270244595199299
"766"	"YDR402C"	-0.146499171329508
"767"	"YDR403W"	-0.0791985742722584
"768"	"YDR406W"	-0.0286845189723525
"769"	"YDR408C"	2.39915347370488
"770"	"YDR409W"	0.619432990702155
"771"	"YDR411C"	-0.0304992847675965
"772"	"YDR414C"	-0.833894602232655
"773"	"YDR415C"	-0.052323135611457
"774"	"YDR421W"	0.0903597979691294
"775"	"YDR423C"	-0.0718052006399826
"776"	"YDR424C"	0.0863581283556658
"777"	"YDR425W"	-1.94600386588865
"778"	"YDR426C"	-2.01873238253863
"779"	"YDR428C"	-0.681253150651334
"780"	"YDR430C"	-0.0336228515567716
"781"	"YDR431W"	0.281522419766919
"782"	"YDR435C"	0.0290768970503279
"783"	"YDR436W"	-0.209193348090067
"784"	"YDR440W"	0.0202382947190359
"785"	"YDR441C"	-1.01860611179118
"786"	"YDR445C"	-0.464893532573522
"787"	"YDR451C"	-0.356502734676865
"788"	"YDR452W"	0.709973533945816
"789"	"YDR455C"	0.720842445377956
"790"	"YDR458C"	0.851733016804982
"791"	"YDR459C"	0.415851160420652
"792"	"YDR461W"	-0.370420834511581
"793"	"YDR463W"	0.0974830486679867
"794"	"YDR465C"	0.0248845394457339
"795"	"YDR466W"	-2.62826008285557
"796"	"YDR467C"	-1.06759372318578
"797"	"YDR474C"	-0.119967117628266
"798"	"YDR475C"	-0.0528787892831598
"799"	"YDR476C"	-0.15010251904861
"800"	"YDR477W"	-3.5010957593702
"801"	"YDR479C"	-0.0566983929971068
"802"	"YDR480W"	-0.296339726440529
"803"	"YDR481C"	-0.0319576206779039
"804"	"YDR482C"	-0.47476180230842
"805"	"YDR483W"	-1.07595076222622
"806"	"YDR485C"	-0.616277223956605
"807"	"YDR486C"	0.310444669293712
"808"	"YDR488C"	-0.0480857206497612
"809"	"YDR490C"	0.0474600673329588
"810"	"YDR491C"	-0.336092174084415
"811"	"YDR492W"	0.0994863312037406
"812"	"YDR493W"	0.237545114290912
"813"	"YDR497C"	-0.363873064962151
"814"	"YDR501W"	-0.0740272425944934
"815"	"YDR502C"	0.33777907552659
"816"	"YDR503C"	0.715239959187224
"817"	"YDR504C"	-0.004394394410155
"818"	"YDR505C"	-0.126233862017968
"819"	"YDR508C"	0.0356338600433153
"820"	"YDR509W"	-0.532593832719841
"821"	"YDR511W"	-0.654370308454043
"822"	"YDR512C"	0.317047102362827
"823"	"YDR513W"	-0.979224255567846
"824"	"YDR515W"	-0.361571888676041
"825"	"YDR516C"	-0.0407387614462753
"826"	"YDR517W"	-0.388575622840182
"827"	"YDR519W"	-0.0402348844334255
"828"	"YDR520C"	0.174426428414969
"829"	"YDR522C"	-0.414937597143298
"830"	"YDR524C"	-0.3819146209502
"831"	"YDR525W-A"	-0.953719493872342
"832"	"YDR525W"	-0.46930975302825
"833"	"YDR528W"	-0.172058488987346
"834"	"YDR530C"	-0.598323096829033
"835"	"YDR533C"	-0.239595928108941
"836"	"YDR534C"	0.0447347217292253
"837"	"YDR535C"	-0.546010880865488
"838"	"YDR536W"	-0.172025866381485
"839"	"YDR537C"	0.152975202422924
"840"	"YDR538W"	0.25130370263579
"841"	"YDR539W"	-0.754223699417253
"842"	"YDR540C"	0.0208615509263675
"843"	"YDR541C"	0.129647629670923
"844"	"YEL001C"	-0.0863256581694151
"845"	"YEL003W"	0.871059539058166
"846"	"YEL004W"	-0.37216479974498
"847"	"YEL005C"	0.0971039875278572
"848"	"YEL006W"	0.462081458710942
"849"	"YEL007W"	0.18821012512505
"850"	"YEL008W"	0.205740680307806
"851"	"YEL010W"	0.564209599404107
"852"	"YEL011W"	-0.117294005621782
"853"	"YEL012W"	-0.0985023902257993
"854"	"YEL013W"	-0.273212314609341
"855"	"YEL014C"	-0.0137213023354909
"856"	"YEL015W"	0.294773590126954
"857"	"YEL016C"	0.125456197009835
"858"	"YEL017C-A"	0.312757692282632
"859"	"YEL017W"	0.124946533968764
"860"	"YEL020C"	0.341444315771678
"861"	"YEL023C"	0.22329083967471
"862"	"YEL025C"	0.47937446247773
"863"	"YEL028W"	0.234192515505227
"864"	"YEL031W"	0.136773289885277
"865"	"YEL033W"	-0.172599603252162
"866"	"YEL037C"	0.268123000042165
"867"	"YEL038W"	0.250685121590668
"868"	"YEL039C"	0.082049812254019
"869"	"YEL042W"	-0.0229700554008386
"870"	"YEL043W"	-0.868461933657374
"871"	"YEL047C"	-0.286865140987096
"872"	"YEL048C"	0.0536350212657615
"873"	"YEL049W"	-0.110088330367283
"874"	"YEL052W"	0.213884960139168
"875"	"YEL053C"	-1.65032394628348
"876"	"YEL056W"	0.0868488205517904
"877"	"YEL059W"	-0.128213943203033
"878"	"YEL061C"	-0.11781063659916
"879"	"YEL063C"	-0.996315869855161
"880"	"YEL065W"	0.184787364893063
"881"	"YEL066W"	0.273630920060541
"882"	"YEL067C"	0.303319979766859
"883"	"YEL068C"	-0.133284630174069
"884"	"YEL071W"	0.0906902504307685
"885"	"YER001W"	0.0642927470636554
"886"	"YER005W"	0.230685776138743
"887"	"YER007C-A"	0.271034331326974
"888"	"YER007W"	0.114970655613101
"889"	"YER010C"	0.222321287333472
"890"	"YER011W"	0.644565539710813
"891"	"YER016W"	-0.0513965282265988
"892"	"YER019C-A"	0.0352153473200454
"893"	"YER019W"	0.795025468762163
"894"	"YER020W"	0.244098884403358
"895"	"YER024W"	0.101804451501777
"896"	"YER027C"	-0.220973386843107
"897"	"YER028C"	0.166025056084223
"898"	"YER030W"	0.0948523851579023
"899"	"YER032W"	0.283438360778567
"900"	"YER033C"	-0.00492373472423356
"901"	"YER034W"	-0.0910161666296953
"902"	"YER035W"	0.169905474781964
"903"	"YER038W-A"	0.0452595900600557
"904"	"YER039C-A"	0.239965789827021
"905"	"YER041W"	0.378202669987658
"906"	"YER042W"	0.353490168431052
"907"	"YER045C"	0.443424431465076
"908"	"YER046W-A"	1.78350265324837
"909"	"YER046W"	-0.556337429923146
"910"	"YER047C"	-0.116925301969497
"911"	"YER048C"	0.173511224030356
"912"	"YER052C"	-2.60662830197612
"913"	"YER053C"	0.198575041562795
"914"	"YER054C"	0.062932591981477
"915"	"YER056C-A"	0.154699500660038
"916"	"YER056C"	-0.272450360326211
"917"	"YER057C"	0.013970197788817
"918"	"YER059W"	-0.69025446819482
"919"	"YER060W-A"	0.321220466173081
"920"	"YER060W"	-0.358903106975301
"921"	"YER062C"	-0.152478223913888
"922"	"YER063W"	-0.526482951257213
"923"	"YER064C"	0.227361422604062
"924"	"YER065C"	0.311201615988173
"925"	"YER066C-A"	-0.579751545299267
"926"	"YER066W"	0.189405199678629
"927"	"YER067C-A"	0.12258747861754
"928"	"YER067W"	0.325647597152114
"929"	"YER071C"	0.355228190066714
"930"	"YER072W"	-0.136441501776729
"931"	"YER073W"	-0.27441117999114
"932"	"YER074W"	0.962636275070241
"933"	"YER075C"	-0.324872939803489
"934"	"YER078C"	0.486273815567382
"935"	"YER079W"	-0.160096001536981
"936"	"YER080W"	0.103344148975592
"937"	"YER081W"	0.335795981169945
"938"	"YER083C"	-0.707437663544001
"939"	"YER084W"	-0.204646154331454
"940"	"YER085C"	0.0345303510921623
"941"	"YER087C-A"	-0.382971719659683
"942"	"YER088C"	0.149588256126427
"943"	"YER089C"	0.151228699881146
"944"	"YER090W"	0.858884310789743
"945"	"YER091C-A"	-0.0317248476620127
"946"	"YER091C"	1.28169758676042
"947"	"YER092W"	0.53028977203096
"948"	"YER093C-A"	0.187172125806187
"949"	"YER095W"	0.377990390113834
"950"	"YER096W"	0.320475817973684
"951"	"YER097W"	0.210353737909741
"952"	"YER098W"	-0.303174402490125
"953"	"YER106W"	0.27109587986374
"954"	"YER108C"	0.00135192198009653
"955"	"YER109C"	-0.233739969470748
"956"	"YER111C"	0.394128867977685
"957"	"YER113C"	-0.519496184369454
"958"	"YER114C"	0.414352968651233
"959"	"YER115C"	0.121384622731787
"960"	"YER116C"	0.332460263740987
"961"	"YER118C"	-0.390500804866056
"962"	"YER119C-A"	-0.112964066050397
"963"	"YER119C"	0.287658279926559
"964"	"YER120W"	0.341608890016939
"965"	"YER121W"	0.295416806129575
"966"	"YER123W"	0.273088574461501
"967"	"YER124C"	-0.117750103713778
"968"	"YER128W"	0.26309253180822
"969"	"YER129W"	-0.363373589272454
"970"	"YER130C"	1.22563623360652
"971"	"YER131W"	0.0353652377976404
"972"	"YER132C"	-0.588561942135603
"973"	"YER134C"	0.198321253052556
"974"	"YER135C"	0.235310959096175
"975"	"YER137C"	-0.0719549183816832
"976"	"YER139C"	0.478411547363986
"977"	"YER140W"	0.0302303506441745
"978"	"YER142C"	0.0263853298133279
"979"	"YER143W"	-0.228032999134599
"980"	"YER144C"	-0.187361268286527
"981"	"YER145C"	0.13060487326047
"982"	"YER149C"	-0.251925930406206
"983"	"YER150W"	0.0404348111839761
"984"	"YER151C"	-2.27924672674186
"985"	"YER152C"	0.00964523902142956
"986"	"YER153C"	0.558484540193858
"987"	"YER155C"	0.416682557261546
"988"	"YER156C"	0.0307032046272704
"989"	"YER158C"	-0.464120909286825
"990"	"YER161C"	1.51198774124389
"991"	"YER162C"	-0.225968895774006
"992"	"YER163C"	-0.358749940472241
"993"	"YER164W"	-0.519736316376998
"994"	"YER166W"	-0.0283886152369285
"995"	"YER167W"	-0.195210054387428
"996"	"YER170W"	-0.400382540676947
"997"	"YER173W"	-1.12565892347472
"998"	"YER174C"	0.232053970245281
"999"	"YER175C"	-0.585542620452848
"1000"	"YER176W"	-0.406634901203349
"1001"	"YER177W"	-0.478448113966158
"1002"	"YER178W"	0.638068279663844
"1003"	"YER179W"	-0.732622683022644
"1004"	"YER180C"	-0.132211470062389
"1005"	"YER181C"	-0.173711178258657
"1006"	"YER182W"	-0.2239341404102
"1007"	"YER183C"	-0.910460401278192
"1008"	"YER184C"	0.287669764188235
"1009"	"YER185W"	-0.158355277710497
"1010"	"YER186C"	0.00455861687346375
"1011"	"YER187W"	-0.15296351656511
"1012"	"YER188W"	-0.878949171779585
"1013"	"YFL001W"	0.67003063918188
"1014"	"YFL003C"	-0.0628852166972263
"1015"	"YFL004W"	-0.0686571414558221
"1016"	"YFL006W"	0.00368394642937004
"1017"	"YFL007W"	0.300471797082812
"1018"	"YFL010C"	-0.309899135304169
"1019"	"YFL010W-A"	0.717204718160162
"1020"	"YFL011W"	-0.166025547112602
"1021"	"YFL012W"	0.591419584359375
"1022"	"YFL013C"	0.124175499853091
"1023"	"YFL013W-A"	0.195749826383868
"1024"	"YFL014W"	0.024964687926257
"1025"	"YFL015C"	0.484974374398208
"1026"	"YFL018C"	0.873901841993297
"1027"	"YFL019C"	-0.121358538787886
"1028"	"YFL021W"	-0.276155030977285
"1029"	"YFL025C"	-1.32458744617818
"1030"	"YFL027C"	-0.440834877500741
"1031"	"YFL028C"	0.322394615523667
"1032"	"YFL030W"	-0.601281389250646
"1033"	"YFL031W"	-1.29513096359426
"1034"	"YFL032W"	-2.06396987849668
"1035"	"YFL033C"	-0.503979701313321
"1036"	"YFL034W"	0.642024294030523
"1037"	"YFL035C-B"	-0.173569301153926
"1038"	"YFL040W"	-0.266899921705735
"1039"	"YFL041W"	-0.196333453402383
"1040"	"YFL042C"	-0.507384200312755
"1041"	"YFL043C"	-0.542847890039641
"1042"	"YFL044C"	0.149160937458107
"1043"	"YFL046W"	-0.0769904189298945
"1044"	"YFL047W"	0.0918759340961179
"1045"	"YFL048C"	-0.18920038166584
"1046"	"YFL049W"	-0.369983156940136
"1047"	"YFL050C"	0.199031291501333
"1048"	"YFL051C"	-1.16675011791508
"1049"	"YFL052W"	-0.332725144475351
"1050"	"YFL053W"	-0.135357894646609
"1051"	"YFL054C"	0.194787825249004
"1052"	"YFL055W"	0.16430395014551
"1053"	"YFL056C"	0.124599832357094
"1054"	"YFL063W"	0.114801141002869
"1055"	"YFR006W"	-0.486595024287156
"1056"	"YFR007W"	-0.0602379743438787
"1057"	"YFR008W"	-1.17425895353524
"1058"	"YFR009W"	-0.316632833503249
"1059"	"YFR010W"	0.391196529682695
"1060"	"YFR011C"	1.47769247833526
"1061"	"YFR012W"	-0.300863567556731
"1062"	"YFR013W"	0.206614637738747
"1063"	"YFR014C"	-0.18003472146712
"1064"	"YFR016C"	-0.0276481013640112
"1065"	"YFR017C"	0.0416747873166399
"1066"	"YFR018C"	0.235796890066262
"1067"	"YFR021W"	0.745919288238271
"1068"	"YFR022W"	-0.0867915457360058
"1069"	"YFR023W"	0.0836229599181042
"1070"	"YFR024C-A"	-0.632996159098641
"1071"	"YFR024C"	-0.264064587715754
"1072"	"YFR026C"	-0.421496510406647
"1073"	"YFR031C-A"	-0.143939369068983
"1074"	"YFR032C-A"	0.365846417807081
"1075"	"YFR032C"	-0.241740088095772
"1076"	"YFR033C"	0.174682065385851
"1077"	"YFR034C"	1.15024838847877
"1078"	"YFR038W"	-0.0147267345994414
"1079"	"YFR039C"	-0.210368295220466
"1080"	"YFR040W"	0.0302153406740212
"1081"	"YFR041C"	-1.13048802383352
"1082"	"YFR044C"	-0.699506299407661
"1083"	"YFR045W"	-0.151524870656159
"1084"	"YFR046C"	0.385528591446084
"1085"	"YFR047C"	0.0338388563415575
"1086"	"YFR048W"	-0.68610517560127
"1087"	"YFR053C"	-0.125599728873787
"1088"	"YFR054C"	-0.131700989764709
"1089"	"YFR056C"	0.397463492256282
"1090"	"YGL002W"	0.374249961758463
"1091"	"YGL004C"	0.639201556038358
"1092"	"YGL005C"	0.841808367098644
"1093"	"YGL006W"	-0.467906188477612
"1094"	"YGL007W"	-0.765115327673076
"1095"	"YGL009C"	0.794640257617039
"1096"	"YGL010W"	0.747877306600673
"1097"	"YGL015C"	-0.0784718040742142
"1098"	"YGL016W"	-0.928625431571535
"1099"	"YGL017W"	0.59642822397465
"1100"	"YGL019W"	-0.388681877468167
"1101"	"YGL020C"	-0.201591832444494
"1102"	"YGL021W"	0.539366680941828
"1103"	"YGL023C"	-0.542578570115108
"1104"	"YGL027C"	-1.09308834198508
"1105"	"YGL028C"	0.34990387729041
"1106"	"YGL029W"	0.309011517040691
"1107"	"YGL031C"	0.240713794719223
"1108"	"YGL032C"	0.304411210343563
"1109"	"YGL035C"	-0.336649780536466
"1110"	"YGL036W"	0.266111376174991
"1111"	"YGL037C"	0.154815915406368
"1112"	"YGL039W"	-0.223901984232886
"1113"	"YGL043W"	-0.94159832673256
"1114"	"YGL045W"	-0.928995590849971
"1115"	"YGL046W"	-0.914534706735669
"1116"	"YGL049C"	0.231471647929467
"1117"	"YGL050W"	-0.133636132990518
"1118"	"YGL051W"	0.501934177734615
"1119"	"YGL053W"	-0.0728464402572121
"1120"	"YGL054C"	-2.34424688610896
"1121"	"YGL056C"	0.268787814333147
"1122"	"YGL057C"	0.345741179000961
"1123"	"YGL059W"	-0.10869564751792
"1124"	"YGL060W"	-0.164987141271314
"1125"	"YGL062W"	-0.385967298465577
"1126"	"YGL063W"	0.0480919823846933
"1127"	"YGL066W"	-0.278799195929401
"1128"	"YGL067W"	0.873313982196325
"1129"	"YGL077C"	0.698855001605182
"1130"	"YGL078C"	-0.296813707235729
"1131"	"YGL079W"	-0.0917905482953022
"1132"	"YGL080W"	-0.171261495863194
"1133"	"YGL081W"	0.391660451168547
"1134"	"YGL082W"	0.365294326940788
"1135"	"YGL083W"	0.0420761825628489
"1136"	"YGL084C"	-0.535870224999572
"1137"	"YGL085W"	-0.47346120278264
"1138"	"YGL086W"	0.28730708306002
"1139"	"YGL087C"	0.6036733447735
"1140"	"YGL089C"	0.162058567244806
"1141"	"YGL090W"	-0.483585834863779
"1142"	"YGL094C"	-0.482190017133697
"1143"	"YGL096W"	0.312212560705032
"1144"	"YGL101W"	0.577846231671136
"1145"	"YGL105W"	-1.04567172255135
"1146"	"YGL108C"	0.307891572771859
"1147"	"YGL109W"	0.257463140646692
"1148"	"YGL110C"	0.180414140321865
"1149"	"YGL114W"	0.110197984364709
"1150"	"YGL115W"	-2.2905437017233
"1151"	"YGL117W"	0.330046910980832
"1152"	"YGL121C"	-0.605290217843304
"1153"	"YGL124C"	-0.604044374859255
"1154"	"YGL125W"	-0.64999856078585
"1155"	"YGL126W"	-0.0562355354733415
"1156"	"YGL131C"	-0.232756234952076
"1157"	"YGL132W"	-0.278864339306897
"1158"	"YGL136C"	-0.917212186845837
"1159"	"YGL138C"	-0.217416143393879
"1160"	"YGL139W"	0.0866093386283519
"1161"	"YGL140C"	-0.270488020423671
"1162"	"YGL141W"	-0.284335183352604
"1163"	"YGL144C"	0.399648823851955
"1164"	"YGL146C"	0.16110301280509
"1165"	"YGL147C"	0.977254463104468
"1166"	"YGL148W"	0.447352364303453
"1167"	"YGL149W"	0.343924881675595
"1168"	"YGL151W"	-0.940129004450515
"1169"	"YGL152C"	0.636600365340264
"1170"	"YGL153W"	0.281108687943127
"1171"	"YGL154C"	0.567072161775712
"1172"	"YGL156W"	0.547235112291649
"1173"	"YGL157W"	0.115426325271737
"1174"	"YGL158W"	0.208144929733347
"1175"	"YGL159W"	-0.362021472695546
"1176"	"YGL160W"	0.206233098199347
"1177"	"YGL161C"	0.266375337083254
"1178"	"YGL162W"	0.18654602348197
"1179"	"YGL163C"	0.189841961260256
"1180"	"YGL164C"	-0.554875667427524
"1181"	"YGL165C"	-0.426809659647681
"1182"	"YGL166W"	0.0434985656754007
"1183"	"YGL167C"	2.22307464407598
"1184"	"YGL170C"	0.218729253737687
"1185"	"YGL173C"	-0.808602406247371
"1186"	"YGL174W"	-0.939719087079012
"1187"	"YGL175C"	0.0901702149419152
"1188"	"YGL177W"	0.0382685217446605
"1189"	"YGL179C"	0.132691244302979
"1190"	"YGL180W"	0.40449539943553
"1191"	"YGL181W"	-0.0721236553402674
"1192"	"YGL194C"	0.0867854905940237
"1193"	"YGL195W"	-0.278299260339458
"1194"	"YGL196W"	0.0525658339866647
"1195"	"YGL197W"	0.212100311056578
"1196"	"YGL198W"	0.311992500872163
"1197"	"YGL199C"	0.206662058433028
"1198"	"YGL202W"	-0.0829196855827892
"1199"	"YGL205W"	-0.0192652550071456
"1200"	"YGL208W"	-0.431931886098714
"1201"	"YGL209W"	-0.079079418196061
"1202"	"YGL210W"	-0.723498555159712
"1203"	"YGL211W"	0.122735367652905
"1204"	"YGL212W"	-0.459751662699272
"1205"	"YGL213C"	-0.309328464145071
"1206"	"YGL214W"	0.724276502468784
"1207"	"YGL215W"	-0.31780127147034
"1208"	"YGL216W"	-0.503519012476673
"1209"	"YGL217C"	0.465659569528706
"1210"	"YGL219C"	-0.18444392419299
"1211"	"YGL221C"	-0.508061465934411
"1212"	"YGL222C"	-0.0581167006131083
"1213"	"YGL224C"	0.0783481636496846
"1214"	"YGL226C-A"	0.445710631443009
"1215"	"YGL228W"	0.0658602511198002
"1216"	"YGL230C"	-0.375080950362484
"1217"	"YGL231C"	-0.214572240350667
"1218"	"YGL232W"	0.161121288518484
"1219"	"YGL234W"	-0.162906242025549
"1220"	"YGL235W"	0.417884257147638
"1221"	"YGL237C"	0.220233102890053
"1222"	"YGL241W"	0.326791242629829
"1223"	"YGL242C"	-0.0497641189128671
"1224"	"YGL243W"	0.0396053023617256
"1225"	"YGL244W"	-0.764304281699132
"1226"	"YGL248W"	0.242465119007086
"1227"	"YGL249W"	0.375888077665442
"1228"	"YGL250W"	-0.272629779454322
"1229"	"YGL251C"	-0.14121820112819
"1230"	"YGL252C"	0.263752081440826
"1231"	"YGL253W"	-0.541042950647898
"1232"	"YGL254W"	-0.196757711843583
"1233"	"YGL255W"	0.244965225256803
"1234"	"YGL256W"	-0.0146291873258037
"1235"	"YGL257C"	-0.0829013298490421
"1236"	"YGL258W"	-0.0487389938475946
"1237"	"YGL259W"	0.332577382104722
"1238"	"YGL260W"	-0.454087141991417
"1239"	"YGL261C"	-0.560880974657467
"1240"	"YGL262W"	0.103990059723613
"1241"	"YGL263W"	-0.0452969947549231
"1242"	"YGR001C"	0.387531536738436
"1243"	"YGR003W"	-0.530212698585941
"1244"	"YGR004W"	0.403045265028781
"1245"	"YGR007W"	-3.09932998817204
"1246"	"YGR008C"	0.130159795489397
"1247"	"YGR010W"	0.404043431548349
"1248"	"YGR011W"	0.456704294308107
"1249"	"YGR012W"	0.0615129246807984
"1250"	"YGR014W"	-0.549300094458013
"1251"	"YGR015C"	0.0465587195019396
"1252"	"YGR016W"	0.452268592456311
"1253"	"YGR017W"	0.278285642393583
"1254"	"YGR018C"	0.344954001851739
"1255"	"YGR019W"	-0.0906379525184696
"1256"	"YGR021W"	0.0496638939011065
"1257"	"YGR022C"	1.32746635021974
"1258"	"YGR023W"	0.310271085875565
"1259"	"YGR025W"	0.0661838638027241
"1260"	"YGR026W"	0.527236991455662
"1261"	"YGR028W"	0.0676750962693671
"1262"	"YGR031W"	0.365958608394933
"1263"	"YGR032W"	0.87697592982338
"1264"	"YGR033C"	0.510768852557944
"1265"	"YGR034W"	0.384095695912095
"1266"	"YGR035C"	0.284347035917939
"1267"	"YGR037C"	-0.916208202297388
"1268"	"YGR038W"	0.208449649533323
"1269"	"YGR040W"	0.503592583328287
"1270"	"YGR042W"	0.627656845118593
"1271"	"YGR043C"	0.827631338765801
"1272"	"YGR044C"	0.521719883829658
"1273"	"YGR045C"	0.00939733929899049
"1274"	"YGR049W"	0.014354533297192
"1275"	"YGR050C"	-0.0860619933700208
"1276"	"YGR051C"	0.264190434697303
"1277"	"YGR053C"	0.211273197909636
"1278"	"YGR055W"	1.20747472670281
"1279"	"YGR058W"	0.569282890886323
"1280"	"YGR059W"	0.437406358547708
"1281"	"YGR061C"	0.204344223399228
"1282"	"YGR066C"	0.414357618430524
"1283"	"YGR067C"	0.290170034630891
"1284"	"YGR068C"	-0.138112735256619
"1285"	"YGR069W"	0.39556202877986
"1286"	"YGR070W"	1.67220493538973
"1287"	"YGR071C"	0.0752919845535153
"1288"	"YGR072W"	0.162911873388607
"1289"	"YGR077C"	0.467185552078051
"1290"	"YGR078C"	-0.213533924509074
"1291"	"YGR079W"	-0.239525427147616
"1292"	"YGR080W"	0.237173519065895
"1293"	"YGR084C"	0.442761806602205
"1294"	"YGR085C"	0.165433087839191
"1295"	"YGR086C"	0.0891441573637236
"1296"	"YGR087C"	0.293856647516844
"1297"	"YGR088W"	0.614219254853166
"1298"	"YGR089W"	-0.166211541474813
"1299"	"YGR092W"	0.265919032099132
"1300"	"YGR093W"	-0.237205092957147
"1301"	"YGR096W"	0.359670941626539
"1302"	"YGR097W"	0.0435245530324405
"1303"	"YGR100W"	-0.636609264646318
"1304"	"YGR101W"	0.666672274794718
"1305"	"YGR105W"	-2.33888563214412
"1306"	"YGR106C"	0.21753696535447
"1307"	"YGR107W"	0.116044664321747
"1308"	"YGR108W"	0.460032770939557
"1309"	"YGR109C"	-0.532223405344285
"1310"	"YGR111W"	-0.0612276176111048
"1311"	"YGR117C"	0.201366223734982
"1312"	"YGR118W"	0.117523918129809
"1313"	"YGR121C"	0.0281952305452176
"1314"	"YGR122C-A"	0.0284758181577833
"1315"	"YGR122W"	-3.38163015561145
"1316"	"YGR123C"	0.266806701911442
"1317"	"YGR125W"	-0.240257392099399
"1318"	"YGR126W"	0.283765561358218
"1319"	"YGR127W"	0.0686001437267916
"1320"	"YGR129W"	0.18011240229737
"1321"	"YGR130C"	0.31484444871734
"1322"	"YGR131W"	0.130145069029518
"1323"	"YGR133W"	0.632669253024053
"1324"	"YGR134W"	0.17477304753559
"1325"	"YGR136W"	0.484305486400612
"1326"	"YGR137W"	-0.0466004200433096
"1327"	"YGR141W"	-0.119872654661748
"1328"	"YGR142W"	0.222242476611412
"1329"	"YGR143W"	-0.34891395725627
"1330"	"YGR144W"	-0.0574355870452551
"1331"	"YGR146C"	0.139110051229121
"1332"	"YGR148C"	0.436976750974028
"1333"	"YGR149W"	-0.0533784725887352
"1334"	"YGR151C"	-0.138058335075286
"1335"	"YGR152C"	-0.0127180574867176
"1336"	"YGR153W"	0.914159926020264
"1337"	"YGR157W"	-1.00492511028355
"1338"	"YGR163W"	-0.470279381050368
"1339"	"YGR164W"	-0.50937460653122
"1340"	"YGR168C"	-0.598233100475668
"1341"	"YGR169C"	-0.320425507230213
