"gene"	"SyringicAcid"
"673"	"YDR222W"	-0.506631165486202
"674"	"YDR223W"	-0.4810443755388
"675"	"YDR229W"	-0.393900136100571
"676"	"YDR233C"	-0.282858692139582
"677"	"YDR239C"	-0.268436072203177
"678"	"YDR241W"	-0.184157968237428
"679"	"YDR242W"	-0.203428012174908
"680"	"YDR244W"	0.427546348615491
"681"	"YDR245W"	0.38009813659001
"682"	"YDR247W"	0.189018714061734
"683"	"YDR248C"	-0.774028166620365
"684"	"YDR249C"	-0.375301911370546
"685"	"YDR250C"	-0.333659685921065
"686"	"YDR251W"	0.268032403863913
"687"	"YDR252W"	0.934638074611831
"688"	"YDR253C"	0.293528667941172
"689"	"YDR254W"	-0.235826193877627
"690"	"YDR255C"	0.694208464190966
"691"	"YDR256C"	-0.27939632033125
"692"	"YDR257C"	-0.087576460188716
"693"	"YDR258C"	0.143345040165386
"694"	"YDR259C"	-0.589453343139535
"695"	"YDR260C"	-3.59935914062294
"696"	"YDR261C"	-0.165989246698949
"697"	"YDR262W"	-0.411137787289328
"698"	"YDR263C"	-0.69673398006353
"699"	"YDR265W"	-0.124619672988672
"700"	"YDR266C"	0.228876347230512
"701"	"YDR269C"	0.0371007667609574
"702"	"YDR272W"	-0.0578948516806396
"703"	"YDR273W"	0.256005721863563
"704"	"YDR275W"	-0.340837666323411
"705"	"YDR276C"	1.03495193548454
"706"	"YDR277C"	-0.0601123243914989
"707"	"YDR278C"	-0.100313447022483
"708"	"YDR281C"	-0.147212432197926
"709"	"YDR285W"	1.09355048843365
"710"	"YDR289C"	-0.34464425333175
"711"	"YDR290W"	-0.014355936487202
"712"	"YDR291W"	-0.408057814642607
"713"	"YDR293C"	-0.3033160615011
"714"	"YDR294C"	-0.371637402397139
"715"	"YDR297W"	0.0565977792178363
"716"	"YDR304C"	0.438471403559499
"717"	"YDR305C"	0.00248229018465364
"718"	"YDR306C"	0.0295353635425963
"719"	"YDR307W"	-0.560128373705091
"720"	"YDR309C"	0.543147587742898
"721"	"YDR310C"	-0.919336257435713
"722"	"YDR312W"	-0.148309794583372
"723"	"YDR313C"	-0.164844597624225
"724"	"YDR314C"	-0.462678193050337
"725"	"YDR316W"	-0.50759889246282
"726"	"YDR317W"	-0.638695363097849
"727"	"YDR319C"	0.176498639035849
"728"	"YDR320C"	-0.333158128386999
"729"	"YDR321W"	-0.187038424061343
"730"	"YDR326C"	-0.530812153968889
"731"	"YDR329C"	-0.0985110565646672
"732"	"YDR330W"	-0.18185509123603
"733"	"YDR333C"	0.39548451423036
"734"	"YDR334W"	-0.621806571003447
"735"	"YDR335W"	-0.782565642827525
"736"	"YDR336W"	2.01838428713583
"737"	"YDR338C"	-0.618207761741484
"738"	"YDR340W"	-2.17625105180696
"739"	"YDR344C"	0.127083873721945
"740"	"YDR345C"	0.00455982957134126
"741"	"YDR346C"	0.903561283950238
"742"	"YDR349C"	-0.225842690936514
"743"	"YDR351W"	-0.415868646155362
"744"	"YDR352W"	0.663658629509169
"745"	"YDR354W"	-0.58979285780516
"746"	"YDR357C"	-1.06724233834139
"747"	"YDR358W"	0.721707432024604
"748"	"YDR359C"	0.0476932540991375
"749"	"YDR360W"	-0.456099193853731
"750"	"YDR363W"	-0.61095298191911
"751"	"YDR368W"	-0.624981227498857
"752"	"YDR370C"	-0.361254221959035
"753"	"YDR371W"	0.409346513405376
"754"	"YDR372C"	-0.265033126670946
"755"	"YDR375C"	0.0583840901813602
"756"	"YDR378C"	2.25227982574952
"757"	"YDR383C"	-0.523823585046798
"758"	"YDR385W"	-1.71395310844602
"759"	"YDR386W"	-0.0722628777764477
"760"	"YDR388W"	0.295509861520516
"761"	"YDR389W"	-0.662086081019401
"762"	"YDR393W"	1.46537607067617
"763"	"YDR395W"	0.0576230147004934
"764"	"YDR400W"	-0.376727300884844
"765"	"YDR402C"	-0.15905312983653
"766"	"YDR403W"	-0.548925482819886
"767"	"YDR406W"	-0.428313655970997
"768"	"YDR408C"	0.604278546016508
"769"	"YDR409W"	-0.399580197237521
"770"	"YDR411C"	-0.0943088867896986
"771"	"YDR414C"	-0.477057176265875
"772"	"YDR415C"	-0.850409808491383
"773"	"YDR421W"	-0.510442291032276
"774"	"YDR423C"	0.132368715877709
"775"	"YDR424C"	-0.332258842950594
"776"	"YDR425W"	-0.729792630528316
"777"	"YDR426C"	-0.0489916358709087
"778"	"YDR428C"	0.282051480506334
"779"	"YDR430C"	-0.000111440471051639
"780"	"YDR431W"	-0.321318536194944
"781"	"YDR435C"	-2.35956264491016
"782"	"YDR436W"	-0.0579318445654106
"783"	"YDR440W"	1.34799311394493
"784"	"YDR441C"	0.384448657416335
"785"	"YDR445C"	-0.0447601104162042
"786"	"YDR451C"	-0.368986568671926
"787"	"YDR452W"	-0.248235378789491
"788"	"YDR455C"	0.0273797830696004
"789"	"YDR458C"	1.83074297347746
"790"	"YDR459C"	-0.336049858449837
"791"	"YDR461W"	-0.00394887059839412
"792"	"YDR463W"	-0.0548349452002188
"793"	"YDR465C"	-0.282485173983425
"794"	"YDR466W"	-2.49481578568835
"795"	"YDR467C"	-0.886182663346197
"796"	"YDR474C"	-0.383625054302226
"797"	"YDR475C"	-0.0692287021496156
"798"	"YDR476C"	-0.631757086621726
"799"	"YDR477W"	1.06665048652458
"800"	"YDR479C"	-0.592799526028394
"801"	"YDR480W"	-0.198269921847784
"802"	"YDR481C"	0.140413405989902
"803"	"YDR482C"	0.0919660376544399
"804"	"YDR483W"	-0.0243460789434793
"805"	"YDR485C"	-0.95452661931677
"806"	"YDR486C"	-0.387224674006536
"807"	"YDR488C"	-0.249235930844998
"808"	"YDR490C"	-0.0268839559219383
"809"	"YDR491C"	0.247174527885056
"810"	"YDR492W"	0.105862516403641
"811"	"YDR493W"	-0.412318121777551
"812"	"YDR497C"	-0.60455049234832
"813"	"YDR501W"	-0.227185641520516
"814"	"YDR502C"	-0.408242269325848
"815"	"YDR503C"	0.309555010572709
"816"	"YDR504C"	-0.142224939413843
"817"	"YDR505C"	0.187462883006497
"818"	"YDR508C"	-0.114810503873058
"819"	"YDR509W"	0.22593257086252
"820"	"YDR511W"	0.0355881855803794
"821"	"YDR512C"	0.263392579531309
"822"	"YDR513W"	-0.0266353118874796
"823"	"YDR515W"	-0.128668340632996
"824"	"YDR516C"	0.0511356324169149
"825"	"YDR517W"	0.290369825107812
"826"	"YDR519W"	-0.240761883534565
"827"	"YDR520C"	-0.201761401561651
"828"	"YDR522C"	0.144367708827405
"829"	"YDR524C"	-0.272509038216671
"830"	"YDR525W-A"	-0.250308161154278
"831"	"YDR525W"	-0.410692498217057
"832"	"YDR528W"	-0.136690554345716
"833"	"YDR530C"	0.512617318956376
"834"	"YDR533C"	0.316860647940745
"835"	"YDR534C"	-0.151356531207842
"836"	"YDR535C"	0.176486525214342
"837"	"YDR536W"	-0.0156397984887489
"838"	"YDR537C"	-0.0949402821633248
"839"	"YDR538W"	0.417086918977587
"840"	"YDR539W"	0.657468941947851
"841"	"YDR540C"	-0.0779864471342433
"842"	"YDR541C"	-0.00424424364576234
"843"	"YEL001C"	-0.353923542130714
"844"	"YEL003W"	0.212908409726496
"845"	"YEL004W"	0.409536079023873
"846"	"YEL005C"	-0.0243833415716387
"847"	"YEL006W"	-0.223608552208855
"848"	"YEL007W"	-2.7985553824126
"849"	"YEL008W"	0.941772772239678
"850"	"YEL010W"	0.801328464739904
"851"	"YEL011W"	1.47267202637163
"852"	"YEL012W"	0.437242250727398
"853"	"YEL013W"	0.460560764816225
"854"	"YEL014C"	0.393237181737705
"855"	"YEL015W"	-0.272861551660172
"856"	"YEL016C"	-0.193481236359249
"857"	"YEL017C-A"	-0.54757950560101
"858"	"YEL017W"	0.452483945135642
"859"	"YEL020C"	-0.0478724075184959
"860"	"YEL023C"	0.0122406976565715
"861"	"YEL025C"	-0.282621281354627
"862"	"YEL028W"	-0.0502337277285452
"863"	"YEL031W"	-3.33137822054925
"864"	"YEL033W"	0.084907333404299
"865"	"YEL037C"	0.324787389445808
"866"	"YEL038W"	-0.234325403990247
"867"	"YEL039C"	0.43769794593575
"868"	"YEL042W"	-0.099025602923285
"869"	"YEL043W"	0.46974587348757
"870"	"YEL047C"	0.41984081566302
"871"	"YEL048C"	0.0863042547774078
"872"	"YEL049W"	0.444184259076588
"873"	"YEL052W"	0.328305762473536
"874"	"YEL053C"	-1.60259290241539
"875"	"YEL056W"	-0.242749515278821
"876"	"YEL059W"	0.220153708312191
"877"	"YEL061C"	-0.0808893203354901
"878"	"YEL063C"	-0.0279603748954085
"879"	"YEL065W"	-0.288687080592853
"880"	"YEL066W"	-0.0968183184311373
"881"	"YEL067C"	-0.00655458082633135
"882"	"YEL068C"	0.550560404230172
"883"	"YEL071W"	0.246486230121131
"884"	"YER001W"	-0.082803424668123
"885"	"YER005W"	-0.263126828329674
"886"	"YER007C-A"	-0.0240079657493838
"887"	"YER007W"	-0.11029545966203
"888"	"YER010C"	-0.1840468590982
"889"	"YER011W"	0.764727302607937
"890"	"YER016W"	-0.286561702493927
"891"	"YER019C-A"	-0.115841018152736
"892"	"YER019W"	-0.0211815834915126
"893"	"YER020W"	-0.127339225358738
"894"	"YER024W"	-0.406024770491179
"895"	"YER027C"	-0.17965233025894
"896"	"YER028C"	0.11018811366593
"897"	"YER030W"	0.181519907668188
"898"	"YER032W"	0.034978719641867
"899"	"YER033C"	-0.0618601425938412
"900"	"YER034W"	0.0724473959126663
"901"	"YER035W"	-0.179408000950272
"902"	"YER038W-A"	0.0428452983917346
"903"	"YER039C-A"	-0.107108493398247
"904"	"YER041W"	0.0802183583391993
"905"	"YER042W"	-0.217375496035649
"906"	"YER045C"	-0.247071491820917
"907"	"YER046W-A"	-0.82568902409024
"908"	"YER046W"	0.49491067983898
"909"	"YER047C"	-0.0584595167551977
"910"	"YER048C"	0.540557855623836
"911"	"YER052C"	-0.820071906373663
"912"	"YER053C"	-0.0367575278068174
"913"	"YER054C"	0.064712942738129
"914"	"YER056C-A"	0.968697669585303
"915"	"YER056C"	0.371160142157468
"916"	"YER057C"	-0.533304821783992
"917"	"YER059W"	-0.0159870662168934
"918"	"YER060W-A"	-0.112184001578189
"919"	"YER060W"	0.160244111368156
"920"	"YER062C"	-0.174202868086952
"921"	"YER063W"	0.574214818783603
"922"	"YER064C"	-0.102287379766624
"923"	"YER065C"	0.0886612413740808
"924"	"YER066C-A"	1.17017652599297
"925"	"YER066W"	1.18063411777677
"926"	"YER067C-A"	-0.383979524544962
"927"	"YER067W"	-0.506620399854844
"928"	"YER071C"	-0.270655331219664
"929"	"YER072W"	-0.166181190789695
"930"	"YER073W"	-0.655573119926218
"931"	"YER074W"	-0.0468664695688658
"932"	"YER075C"	0.572268416409282
"933"	"YER078C"	-0.220713475833635
"934"	"YER079W"	0.355917681427703
"935"	"YER080W"	0.17119380814809
"936"	"YER081W"	0.00489898728203894
"937"	"YER083C"	-1.13129137374678
"938"	"YER084W"	0.655221932002659
"939"	"YER085C"	-0.345667998466649
"940"	"YER087C-A"	0.143804969794961
"941"	"YER088C"	0.194236174723927
"942"	"YER089C"	-0.14795873919858
"943"	"YER090W"	0.63381753287494
"944"	"YER091C-A"	0.374331097178231
"945"	"YER091C"	-0.714511049209012
"946"	"YER092W"	0.347619979606186
"947"	"YER093C-A"	0.131386517046759
"948"	"YER095W"	1.44298835183475
"949"	"YER096W"	0.0525519826830628
"950"	"YER097W"	1.13766008120478
"951"	"YER098W"	-0.0679178401958364
"952"	"YER106W"	-0.374065974151667
"953"	"YER108C"	0.488637156357411
"954"	"YER109C"	0.508458050771578
"955"	"YER111C"	-0.220213512588402
"956"	"YER113C"	0.568661318487697
"957"	"YER114C"	-0.149488137753342
"958"	"YER115C"	-0.16269872723484
"959"	"YER116C"	-0.310307936992165
"960"	"YER118C"	0.145970420178611
"961"	"YER119C-A"	-0.696598402000085
"962"	"YER119C"	0.281345457141514
"963"	"YER120W"	-0.545851075840827
"964"	"YER121W"	0.160532118727252
"965"	"YER123W"	-0.172224978516689
"966"	"YER124C"	0.179970008043969
"967"	"YER128W"	-0.350295200513422
"968"	"YER129W"	0.0969892393429057
"969"	"YER130C"	-0.984736949786561
"970"	"YER131W"	0.327554825442074
"971"	"YER132C"	0.588796165812468
"972"	"YER134C"	-0.0569140819719818
"973"	"YER135C"	-0.102018233713181
"974"	"YER137C"	-0.169658826832115
"975"	"YER139C"	-0.589170722699854
"976"	"YER140W"	0.336721136285981
"977"	"YER142C"	-0.472586549101638
"978"	"YER143W"	-0.256142726754725
"979"	"YER144C"	0.392151093444505
"980"	"YER145C"	0.0905497338645545
"981"	"YER149C"	-0.32607320128211
"982"	"YER150W"	0.420674477890054
"983"	"YER151C"	-0.899844693365955
"984"	"YER152C"	-0.266686304146182
"985"	"YER153C"	-0.196772169026471
"986"	"YER155C"	0.36261648607676
"987"	"YER156C"	-0.545331212079507
"988"	"YER158C"	0.0388482421108325
"989"	"YER161C"	-3.17421726902535
"990"	"YER162C"	0.137010553372589
"991"	"YER163C"	0.523378864285697
"992"	"YER164W"	-0.216221526357948
"993"	"YER166W"	-0.0820634553730279
"994"	"YER167W"	-0.21679551666822
"995"	"YER170W"	0.311181378339745
"996"	"YER173W"	0.491042800574725
"997"	"YER174C"	0.108221613191908
"998"	"YER175C"	0.602060295164742
"999"	"YER176W"	0.601276743667363
"1000"	"YER177W"	0.660684712809341
"1001"	"YER178W"	0.350355449748193
"1002"	"YER179W"	0.328423591604733
"1003"	"YER180C"	-0.113113389225454
"1004"	"YER181C"	0.0645875741402337
"1005"	"YER182W"	0.371903370870354
"1006"	"YER183C"	-0.397444601286871
"1007"	"YER184C"	-0.0193002068131024
"1008"	"YER185W"	-0.118155783707251
"1009"	"YER186C"	-0.188066468049837
"1010"	"YER187W"	-0.0621421098584002
"1011"	"YER188W"	0.817169120958829
"1012"	"YFL001W"	-0.317447478419394
"1013"	"YFL003C"	-0.314573529508203
"1014"	"YFL004W"	0.193504248722763
"1015"	"YFL006W"	-0.290796590076412
"1016"	"YFL007W"	-0.293530560154214
"1017"	"YFL010C"	0.117136622532371
"1018"	"YFL010W-A"	-0.118963567515717
"1019"	"YFL011W"	0.250646985014955
"1020"	"YFL012W"	-0.252584046039527
"1021"	"YFL013C"	0.375670933281402
"1022"	"YFL013W-A"	0.204095269416274
"1023"	"YFL014W"	0.0561044251160016
"1024"	"YFL015C"	-0.421514447042635
"1025"	"YFL018C"	0.203018239209516
"1026"	"YFL019C"	-0.178552412897214
"1027"	"YFL021W"	0.271301595700184
"1028"	"YFL025C"	-0.778608532951587
"1029"	"YFL027C"	0.201131101200886
"1030"	"YFL028C"	0.495859126571429
"1031"	"YFL030W"	0.385706129018798
"1032"	"YFL031W"	-0.13165699941603
"1033"	"YFL032W"	0.0568054123518301
"1034"	"YFL033C"	0.0570120124164011
"1035"	"YFL034W"	0.237785859421036
"1036"	"YFL035C-B"	0.553489726919382
"1037"	"YFL040W"	-0.438477403067636
"1038"	"YFL041W"	0.159770980438591
"1039"	"YFL042C"	0.621754698603983
"1040"	"YFL043C"	0.103647873935265
"1041"	"YFL044C"	-0.108311225256992
"1042"	"YFL046W"	-0.0746335788937116
"1043"	"YFL047W"	0.645078753504079
"1044"	"YFL048C"	-0.383266114299945
"1045"	"YFL049W"	0.0328058583008595
"1046"	"YFL050C"	0.100484738439282
"1047"	"YFL051C"	0.13134270654434
"1048"	"YFL052W"	-0.411272550529617
"1049"	"YFL053W"	0.495234376275985
"1050"	"YFL054C"	-0.331191458642699
"1051"	"YFL055W"	-0.139146707789378
"1052"	"YFL056C"	-0.126867523219424
"1053"	"YFL063W"	0.00853602521991512
"1054"	"YFR006W"	0.431282670193476
"1055"	"YFR007W"	0.294915195060211
"1056"	"YFR008W"	0.259293783781494
"1057"	"YFR009W"	0.182940092184352
"1058"	"YFR010W"	-0.414356621822494
"1059"	"YFR011C"	-1.39084052079562
"1060"	"YFR012W"	0.00960501881278265
"1061"	"YFR013W"	0.0564475630946375
"1062"	"YFR014C"	-0.0454899258963029
"1063"	"YFR016C"	-0.0249733630099591
"1064"	"YFR017C"	-0.13279264843331
"1065"	"YFR018C"	-0.0260762520607598
"1066"	"YFR021W"	0.0473949665153238
"1067"	"YFR022W"	-0.0771455541851039
"1068"	"YFR023W"	-0.304440318028329
"1069"	"YFR024C-A"	-0.107842365366165
"1070"	"YFR024C"	-0.173276847035106
"1071"	"YFR026C"	0.450859106079352
"1072"	"YFR031C-A"	0.00384371054722071
"1073"	"YFR032C-A"	-0.100824980675737
"1074"	"YFR032C"	-0.125683798133509
"1075"	"YFR033C"	0.0353909980011124
"1076"	"YFR034C"	-1.13336905892784
"1077"	"YFR038W"	-0.0312912256224775
"1078"	"YFR039C"	0.395766559427154
"1079"	"YFR040W"	0.0138615630077762
"1080"	"YFR041C"	0.360063026257023
"1081"	"YFR044C"	0.112073525541469
"1082"	"YFR045W"	-0.159644304156281
"1083"	"YFR046C"	0.866703050633579
"1084"	"YFR047C"	-0.187497875707352
"1085"	"YFR048W"	-1.20461568174976
"1086"	"YFR053C"	-0.328599282338377
"1087"	"YFR054C"	-0.227507408313952
"1088"	"YFR056C"	-0.252268255693205
"1089"	"YGL002W"	0.66492366470408
"1090"	"YGL004C"	1.26466938729087
"1091"	"YGL005C"	0.87168236459295
"1092"	"YGL006W"	-0.47581822625301
"1093"	"YGL007W"	-1.39736668287708
"1094"	"YGL009C"	1.01501786815426
"1095"	"YGL010W"	0.993315704627683
"1096"	"YGL015C"	-0.296195198604929
"1097"	"YGL016W"	-4.95280626319879
"1098"	"YGL017W"	0.425737979472848
"1099"	"YGL019W"	-4.78666511094097
"1100"	"YGL020C"	-0.673144042467728
"1101"	"YGL021W"	-0.646470885989945
"1102"	"YGL023C"	0.378881353397351
"1103"	"YGL027C"	-0.191652535978596
"1104"	"YGL028C"	-0.545032192798981
"1105"	"YGL029W"	-0.13116119850534
"1106"	"YGL031C"	1.51537237627883
"1107"	"YGL032C"	-0.315408098887998
"1108"	"YGL035C"	0.152469016783126
"1109"	"YGL036W"	0.641083366542566
"1110"	"YGL037C"	-0.368015855956883
"1111"	"YGL039W"	0.270695527262748
"1112"	"YGL043W"	-0.657378299709967
"1113"	"YGL045W"	-0.37234255040186
"1114"	"YGL046W"	0.00775012730283895
"1115"	"YGL049C"	0.160630539091017
"1116"	"YGL050W"	-0.178241490876527
"1117"	"YGL051W"	-0.260140465627013
"1118"	"YGL053W"	-0.0604459579767164
"1119"	"YGL054C"	-1.19760979046585
"1120"	"YGL056C"	-0.403343862685142
"1121"	"YGL057C"	-0.170380028350978
"1122"	"YGL059W"	-0.565481060144734
"1123"	"YGL060W"	1.9914784609507
"1124"	"YGL062W"	0.465401733529705
"1125"	"YGL063W"	0.537257231139153
"1126"	"YGL066W"	-0.744450486891596
"1127"	"YGL067W"	-0.540843402195757
"1128"	"YGL077C"	-0.263018549803432
"1129"	"YGL078C"	0.767402789492382
"1130"	"YGL079W"	0.333921088069931
"1131"	"YGL080W"	0.0761252864902851
"1132"	"YGL081W"	-0.463519216673276
"1133"	"YGL082W"	0.187014476391451
"1134"	"YGL083W"	-0.289587684669093
"1135"	"YGL084C"	-0.150883475766722
"1136"	"YGL085W"	0.403379862714067
"1137"	"YGL086W"	-0.0710250698363302
"1138"	"YGL087C"	0.266059931298088
"1139"	"YGL089C"	-0.0893213770779397
"1140"	"YGL090W"	0.359022575675918
"1141"	"YGL094C"	-0.228796750739173
"1142"	"YGL096W"	-0.504689004183214
"1143"	"YGL101W"	-1.80829277609313
"1144"	"YGL105W"	0.0252561063605755
"1145"	"YGL108C"	-0.0795526869149528
"1146"	"YGL109W"	0.220084679957924
"1147"	"YGL110C"	-0.811966945302905
"1148"	"YGL114W"	-0.0877255968695516
"1149"	"YGL115W"	0.14004414066157
"1150"	"YGL117W"	0.106350354008694
"1151"	"YGL121C"	0.0735127909743788
"1152"	"YGL124C"	-1.27969551140374
"1153"	"YGL125W"	-2.77075008188404
"1154"	"YGL126W"	-0.144570196456975
"1155"	"YGL131C"	0.36513567801782
"1156"	"YGL132W"	0.909333118904416
"1157"	"YGL136C"	0.43979466461598
"1158"	"YGL138C"	0.484905830381507
"1159"	"YGL139W"	-0.190885604501064
"1160"	"YGL140C"	0.109153534891137
"1161"	"YGL141W"	-0.243276514654355
"1162"	"YGL144C"	-0.203785135089907
"1163"	"YGL146C"	0.994408499575383
"1164"	"YGL147C"	0.143469471768414
"1165"	"YGL148W"	-6.54816365867709
"1166"	"YGL149W"	-0.117774262445821
"1167"	"YGL151W"	-0.139845457468294
"1168"	"YGL152C"	0.174551994505614
"1169"	"YGL153W"	-0.255605875101369
"1170"	"YGL154C"	1.25161176477175
"1171"	"YGL156W"	-0.112638987061086
"1172"	"YGL157W"	-0.0173936466725158
"1173"	"YGL158W"	-0.244774348672266
"1174"	"YGL159W"	0.420558527046089
"1175"	"YGL160W"	-0.218516411369123
"1176"	"YGL161C"	-0.239831965924395
"1177"	"YGL162W"	0.244814874394701
"1178"	"YGL163C"	0.159545834097796
"1179"	"YGL164C"	0.352618624153003
"1180"	"YGL165C"	-3.81954524889865
"1181"	"YGL166W"	-3.08828297618461
"1182"	"YGL167C"	-0.59441141034599
"1183"	"YGL170C"	-0.149379039005838
"1184"	"YGL173C"	-0.0931771390600834
"1185"	"YGL174W"	-1.15618827321225
"1186"	"YGL175C"	0.457381539342543
"1187"	"YGL177W"	-0.0556563465356755
"1188"	"YGL179C"	-0.00773160378072572
"1189"	"YGL180W"	-0.0321795085859132
"1190"	"YGL181W"	0.135483095449941
"1191"	"YGL194C"	0.107817132842293
"1192"	"YGL195W"	0.726613751548974
"1193"	"YGL196W"	-0.318764450203525
"1194"	"YGL197W"	0.0393223059820638
"1195"	"YGL198W"	1.28022844130142
"1196"	"YGL199C"	-0.139906768263102
"1197"	"YGL202W"	-0.412225782495686
"1198"	"YGL205W"	0.284690974291255
"1199"	"YGL208W"	0.323368351576575
"1200"	"YGL209W"	0.118618512787419
"1201"	"YGL210W"	0.177171939600175
"1202"	"YGL211W"	0.341497251307717
"1203"	"YGL212W"	-0.687528395238012
"1204"	"YGL213C"	0.416062972213543
"1205"	"YGL214W"	0.0978359566625493
"1206"	"YGL215W"	-0.26000579393923
"1207"	"YGL216W"	0.329380255562415
"1208"	"YGL217C"	0.0341496295424663
"1209"	"YGL219C"	0.157089276139115
"1210"	"YGL221C"	0.263203558347826
"1211"	"YGL222C"	0.216190446032388
"1212"	"YGL224C"	-0.50451223167628
"1213"	"YGL226C-A"	-0.359614357699588
"1214"	"YGL228W"	0.905088498013495
"1215"	"YGL230C"	0.525955987653637
"1216"	"YGL231C"	0.316528339200768
"1217"	"YGL232W"	0.30300878897329
"1218"	"YGL234W"	0.0153198300137903
"1219"	"YGL235W"	-0.528450734353488
"1220"	"YGL237C"	-0.506047983887171
"1221"	"YGL241W"	0.00165537328283017
"1222"	"YGL242C"	-0.296222744269515
"1223"	"YGL243W"	-0.089473826496723
"1224"	"YGL244W"	0.0088490107974759
"1225"	"YGL248W"	-0.0341928951423187
"1226"	"YGL249W"	0.0394314703675155
"1227"	"YGL250W"	-0.981360219289753
"1228"	"YGL251C"	0.483562280510475
"1229"	"YGL252C"	-0.21635680052646
"1230"	"YGL253W"	-0.38654348543709
"1231"	"YGL254W"	0.397655413554583
"1232"	"YGL255W"	0.123730351035019
"1233"	"YGL256W"	0.171326393151212
"1234"	"YGL257C"	0.775759299145996
"1235"	"YGL258W"	1.15509931206459
"1236"	"YGL259W"	-0.0891462361622839
"1237"	"YGL260W"	0.224063755312569
"1238"	"YGL261C"	0.0608882308413734
"1239"	"YGL262W"	-0.242983494745815
"1240"	"YGL263W"	0.258493433603236
"1241"	"YGR001C"	0.312790985971666
"1242"	"YGR003W"	-0.460577315456641
"1243"	"YGR004W"	-0.214420045959819
"1244"	"YGR007W"	-0.62409366599523
"1245"	"YGR008C"	0.193118711686164
"1246"	"YGR010W"	-0.48379873402164
"1247"	"YGR011W"	0.174784011136274
"1248"	"YGR012W"	-0.594651852803053
"1249"	"YGR014W"	-0.742627829101389
"1250"	"YGR015C"	-0.0111081272309728
"1251"	"YGR016W"	-0.0957869562325884
"1252"	"YGR017W"	0.415781010137917
"1253"	"YGR018C"	-0.493542468184849
"1254"	"YGR019W"	-0.156893059580029
"1255"	"YGR021W"	-0.626726757181975
"1256"	"YGR022C"	1.29899494653244
"1257"	"YGR023W"	-0.480956478761718
"1258"	"YGR025W"	0.634536710948574
"1259"	"YGR026W"	-0.178609571812087
"1260"	"YGR028W"	0.214959995683989
"1261"	"YGR031W"	-0.47194344602837
"1262"	"YGR032W"	1.17286173304865
"1263"	"YGR033C"	-0.218263348855625
"1264"	"YGR034W"	-0.0444495804720423
"1265"	"YGR035C"	-0.822536866233033
"1266"	"YGR037C"	-0.423726026709432
"1267"	"YGR038W"	-0.0592051062071202
"1268"	"YGR040W"	0.480651594747987
"1269"	"YGR042W"	0.644523189519345
"1270"	"YGR043C"	-0.0796811980111639
"1271"	"YGR044C"	0.483196608124472
"1272"	"YGR045C"	0.345048362720942
"1273"	"YGR049W"	-0.945596126520261
"1274"	"YGR050C"	0.0949783744829414
"1275"	"YGR051C"	-0.230351267620202
"1276"	"YGR053C"	0.0201431998709614
"1277"	"YGR055W"	-0.549792450476714
"1278"	"YGR058W"	0.140507921843187
"1279"	"YGR059W"	-0.581311884828958
"1280"	"YGR061C"	0.236491960031849
"1281"	"YGR066C"	-0.453666683404155
"1282"	"YGR067C"	-0.44316662528409
"1283"	"YGR068C"	-1.13877707537773
"1284"	"YGR069W"	0.821345937124294
"1285"	"YGR070W"	-1.35104219960954
"1286"	"YGR071C"	0.170392333932706
"1287"	"YGR072W"	-0.383478057912313
"1288"	"YGR077C"	0.0797153665107359
"1289"	"YGR078C"	0.830018263599395
"1290"	"YGR079W"	-0.0322015592068247
"1291"	"YGR080W"	0.269056227750414
"1292"	"YGR084C"	-0.0580995972080338
"1293"	"YGR085C"	0.555999701506901
"1294"	"YGR086C"	-0.138889026341614
"1295"	"YGR087C"	0.657038137752228
"1296"	"YGR088W"	0.0230576364234768
"1297"	"YGR089W"	0.567358762805097
"1298"	"YGR092W"	-1.23463538577194
"1299"	"YGR093W"	-0.295968964538671
"1300"	"YGR096W"	-1.10318687620764
"1301"	"YGR097W"	1.00085247117898
"1302"	"YGR100W"	-0.10346807697454
"1303"	"YGR101W"	1.1732362267325
"1304"	"YGR105W"	-1.9443727722287
"1305"	"YGR106C"	0.501077964344173
"1306"	"YGR107W"	-0.171423933941154
"1307"	"YGR108W"	0.122754851372262
"1308"	"YGR109C"	0.478516141909399
"1309"	"YGR111W"	-0.0775439223444326
"1310"	"YGR117C"	-0.0369815700398024
"1311"	"YGR118W"	-0.0897597244259176
"1312"	"YGR121C"	-0.219985378667433
"1313"	"YGR122C-A"	-0.413839837982737
"1314"	"YGR122W"	0.672887655936173
"1315"	"YGR123C"	0.656925720898831
"1316"	"YGR125W"	-0.0294673740003889
"1317"	"YGR126W"	-0.0653729082570334
"1318"	"YGR127W"	0.0742103865654131
"1319"	"YGR129W"	-0.502362255171314
"1320"	"YGR130C"	0.152726181449585
"1321"	"YGR131W"	-0.223323267690499
"1322"	"YGR133W"	0.630797719344349
"1323"	"YGR134W"	0.574975842218143
"1324"	"YGR136W"	0.423091264039319
"1325"	"YGR137W"	1.09555024510772
"1326"	"YGR141W"	-0.0729068389232212
"1327"	"YGR142W"	-0.0531708673913908
"1328"	"YGR143W"	0.41796325481443
"1329"	"YGR144W"	-0.134236270755819
"1330"	"YGR146C"	0.111003447619121
"1331"	"YGR148C"	0.361928600621779
"1332"	"YGR149W"	1.39558846866717
"1333"	"YGR151C"	-0.434787854947465
"1334"	"YGR152C"	-0.474388841190234
