"gene"	"Syringaldehyde"
"1337"	"YGR170W"	-0.416616781567074
"1338"	"YGR174C"	-0.32673322180282
"1339"	"YGR177C"	-0.0926139261341022
"1340"	"YGR178C"	0.573855198686925
"1341"	"YGR181W"	1.17467038945827
"1342"	"YGR182C"	1.16200367746621
"1343"	"YGR183C"	0.328299749998901
"1344"	"YGR184C"	-1.61592982516196
"1345"	"YGR187C"	0.346455143422828
"1346"	"YGR188C"	0.552307078385294
"1347"	"YGR189C"	-0.110178095881106
"1348"	"YGR192C"	-0.0393923641440796
"1349"	"YGR193C"	0.286484217622153
"1350"	"YGR194C"	0.119883218116794
"1351"	"YGR197C"	-0.490458071690594
"1352"	"YGR199W"	-0.367660058801234
"1353"	"YGR200C"	0.170214944377362
"1354"	"YGR201C"	0.685863163353313
"1355"	"YGR202C"	0.00218875406045747
"1356"	"YGR203W"	0.123473438979231
"1357"	"YGR205W"	-0.32394567064862
"1358"	"YGR206W"	0.581166347094018
"1359"	"YGR207C"	0.00876670208150658
"1360"	"YGR208W"	-0.182107626934341
"1361"	"YGR209C"	0.061985475950552
"1362"	"YGR210C"	0.372559647853338
"1363"	"YGR212W"	-0.215388038055095
"1364"	"YGR213C"	0.532488109599132
"1365"	"YGR214W"	-0.0817496633186703
"1366"	"YGR221C"	-0.109185054160185
"1367"	"YGR223C"	0.196645147543763
"1368"	"YGR224W"	0.386230435111228
"1369"	"YGR225W"	0.0361569045198788
"1370"	"YGR226C"	-0.136348922780703
"1371"	"YGR227W"	-0.339916808555864
"1372"	"YGR228W"	0.271272598690759
"1373"	"YGR229C"	-0.250425031618665
"1374"	"YGR230W"	-0.101093084670256
"1375"	"YGR232W"	0.442473777887362
"1376"	"YGR233C"	0.0819224374306539
"1377"	"YGR235C"	0.0380092921087029
"1378"	"YGR236C"	0.239805172101462
"1379"	"YGR237C"	-0.191183743111959
"1380"	"YGR238C"	0.125447407044844
"1381"	"YGR239C"	-0.238540129494884
"1382"	"YGR241C"	-0.260721876640216
"1383"	"YGR242W"	0.0418338844268033
"1384"	"YGR243W"	0.278797184042997
"1385"	"YGR244C"	0.46536579063601
"1386"	"YGR247W"	0.0505815487217498
"1387"	"YGR249W"	-0.0213901306631079
"1388"	"YGR250C"	0.379374046990257
"1389"	"YGR256W"	-0.336079113644402
"1390"	"YGR259C"	-0.00167965156799191
"1391"	"YGR260W"	0.293669678468541
"1392"	"YGR263C"	-0.236933779633419
"1393"	"YGR266W"	-0.164359521129168
"1394"	"YGR268C"	-0.0155741846128263
"1395"	"YGR271W"	0.501216356094448
"1396"	"YGR273C"	-0.198612765192614
"1397"	"YGR275W"	0.760893991767861
"1398"	"YGR276C"	-0.124416277371268
"1399"	"YGR279C"	0.715512517124112
"1400"	"YGR281W"	-0.775953442151194
"1401"	"YGR283C"	0.307398764031552
"1402"	"YGR284C"	-0.187467402481657
"1403"	"YGR287C"	0.371890830247512
"1404"	"YGR288W"	0.638843282242928
"1405"	"YGR289C"	-0.163940581781472
"1406"	"YGR291C"	0.453720181185027
"1407"	"YGR292W"	0.0240442973405412
"1408"	"YGR295C"	-0.0964461373556086
"1409"	"YHL002W"	-0.319472374420491
"1410"	"YHL003C"	-0.39091876383905
"1411"	"YHL005C"	-0.10530937155005
"1412"	"YHL006C"	0.234936077371576
"1413"	"YHL008C"	0.365826065978148
"1414"	"YHL009C"	0.189602577360973
"1415"	"YHL010C"	-0.038230594243726
"1416"	"YHL012W"	0.341425077349512
"1417"	"YHL013C"	-0.17420614840593
"1418"	"YHL014C"	-0.0573096241836941
"1419"	"YHL016C"	0.122452921115094
"1420"	"YHL017W"	-0.0779674509299697
"1421"	"YHL019C"	0.254126444116265
"1422"	"YHL020C"	-0.111507922799163
"1423"	"YHL021C"	0.177963562504408
"1424"	"YHL022C"	0.21176709437602
"1425"	"YHL024W"	0.266046841825267
"1426"	"YHL025W"	-1.39066295822489
"1427"	"YHL026C"	-0.411313570495625
"1428"	"YHL027W"	0.0531977474548224
"1429"	"YHL028W"	0.467384737257648
"1430"	"YHL029C"	-1.02344398011138
"1431"	"YHL030W"	-0.315769240164147
"1432"	"YHL031C"	-0.483855824335911
"1433"	"YHL032C"	-2.32014163434389
"1434"	"YHL033C"	0.849277248803196
"1435"	"YHL034C"	-0.120776991325732
"1436"	"YHL035C"	0.414729045646252
"1437"	"YHL036W"	0.748897628171905
"1438"	"YHL039W"	0.066289976904594
"1439"	"YHL040C"	0.426547765416354
"1440"	"YHL043W"	1.3380023241749
"1441"	"YHL045W"	-0.0372551836045924
"1442"	"YHL047C"	0.0778587195512404
"1443"	"YHR001W-A"	-0.200948838255998
"1444"	"YHR003C"	-0.345459968436807
"1445"	"YHR004C"	-0.0250911809267271
"1446"	"YHR006W"	0.258040582820968
"1447"	"YHR009C"	0.493556178247341
"1448"	"YHR014W"	0.8239420220084
"1449"	"YHR016C"	0.0444781310702977
"1450"	"YHR017W"	0.234763551734533
"1451"	"YHR018C"	1.32280274195609
"1452"	"YHR021C"	0.0277368152029316
"1453"	"YHR021W-A"	-0.327781241023839
"1454"	"YHR022C"	0.0955221641324807
"1455"	"YHR025W"	-0.361410417548562
"1456"	"YHR028C"	-0.0469552964924397
"1457"	"YHR031C"	-0.172453580499671
"1458"	"YHR032W"	0.185006199228917
"1459"	"YHR033W"	0.199477916638107
"1460"	"YHR034C"	0.320646542855985
"1461"	"YHR035W"	-0.031339496269004
"1462"	"YHR037W"	0.0821626969858864
"1463"	"YHR039C"	-0.0613133582562213
"1464"	"YHR041C"	-0.75911047302698
"1465"	"YHR043C"	0.121524966432521
"1466"	"YHR044C"	-0.121211662437634
"1467"	"YHR045W"	0.0420006388673048
"1468"	"YHR047C"	-0.824719526447149
"1469"	"YHR049C-A"	-0.178366857246747
"1470"	"YHR049W"	0.242173314381858
"1471"	"YHR057C"	-0.234459854167242
"1472"	"YHR061C"	1.14532000221063
"1473"	"YHR066W"	0.240604927196877
"1474"	"YHR067W"	0.480293234729225
"1475"	"YHR073W"	0.126132588128559
"1476"	"YHR075C"	0.0892490484659494
"1477"	"YHR076W"	-0.189352076561437
"1478"	"YHR077C"	0.102797395809551
"1479"	"YHR078W"	-0.291801766990838
"1480"	"YHR079C-B"	-0.117774472725459
"1481"	"YHR079C"	0.39562249828556
"1482"	"YHR080C"	0.109073261701475
"1483"	"YHR081W"	-0.920703226800737
"1484"	"YHR082C"	0.464673947964941
"1485"	"YHR087W"	0.068693296186252
"1486"	"YHR092C"	-0.393984700348554
"1487"	"YHR093W"	0.853181781684697
"1488"	"YHR094C"	-1.39278950497186
"1489"	"YHR095W"	-0.247026585101074
"1490"	"YHR096C"	1.56150578166612
"1491"	"YHR097C"	-0.0957905125315444
"1492"	"YHR103W"	-0.301028521381279
"1493"	"YHR104W"	0.222576065453556
"1494"	"YHR105W"	-0.162695394744512
"1495"	"YHR106W"	-0.165379548970592
"1496"	"YHR108W"	0.00846547426245547
"1497"	"YHR109W"	-0.313525224798232
"1498"	"YHR110W"	0.0593132538816758
"1499"	"YHR111W"	2.49315508717826
"1500"	"YHR112C"	0.68814156482176
"1501"	"YHR113W"	0.192168607651215
"1502"	"YHR114W"	0.195818776251345
"1503"	"YHR115C"	0.217843857845247
"1504"	"YHR116W"	-0.176463425468051
"1505"	"YHR121W"	0.154575946958256
"1506"	"YHR123W"	-0.127650674606693
"1507"	"YHR124W"	-0.0204251525620389
"1508"	"YHR125W"	-0.0176333168675394
"1509"	"YHR126C"	0.157556595094398
"1510"	"YHR127W"	-0.0150457634500443
"1511"	"YHR129C"	0.99221616098962
"1512"	"YHR130C"	0.0957247842323498
"1513"	"YHR131C"	0.00388377718773474
"1514"	"YHR132C"	-0.254754897211006
"1515"	"YHR132W-A"	0.0331357831964395
"1516"	"YHR133C"	-0.23938450654256
"1517"	"YHR134W"	0.595810041433709
"1518"	"YHR135C"	0.203968467259456
"1519"	"YHR136C"	0.0393316715344428
"1520"	"YHR137W"	0.222768178805859
"1521"	"YHR138C"	0.0162875664416032
"1522"	"YHR139C-A"	-0.267692602176299
"1523"	"YHR139C"	-0.0943623335929752
"1524"	"YHR140W"	0.550435014872608
"1525"	"YHR142W"	-0.100901829516164
"1526"	"YHR143W"	0.169508274104264
"1527"	"YHR150W"	0.448978205850206
"1528"	"YHR151C"	0.246870962013242
"1529"	"YHR153C"	0.00368351349974269
"1530"	"YHR155W"	-0.274566877278761
"1531"	"YHR156C"	0.0992078899957759
"1532"	"YHR157W"	1.5043141136963
"1533"	"YHR158C"	-0.345347962512998
"1534"	"YHR161C"	-0.078825962737558
"1535"	"YHR162W"	-0.314698425025907
"1536"	"YHR163W"	0.0763527848133571
"1537"	"YHR167W"	0.370266672682543
"1538"	"YHR171W"	-0.162232289293284
"1539"	"YHR178W"	-0.0669445524989007
"1540"	"YHR179W"	0.245220022356563
"1541"	"YHR180W"	0.445770806614075
"1542"	"YHR181W"	-0.339711829147768
"1543"	"YHR182W"	0.159258611335419
"1544"	"YHR184W"	0.0717343753258058
"1545"	"YHR185C"	0.142085503134072
"1546"	"YHR189W"	-0.0576737432540968
"1547"	"YHR191C"	-0.531007039715303
"1548"	"YHR193C"	0.146713010442214
"1549"	"YHR195W"	-0.229541746218726
"1550"	"YHR198C"	-0.0526356435200257
"1551"	"YHR199C"	0.0892778223010006
"1552"	"YHR200W"	0.0995086092167137
"1553"	"YHR202W"	0.367881508619739
"1554"	"YHR206W"	-0.00223023157368624
"1555"	"YHR207C"	0.0321508717634241
"1556"	"YHR209W"	0.215073198229117
"1557"	"YHR210C"	-0.130360517346387
"1558"	"YIL001W"	-0.093270625269909
"1559"	"YIL005W"	0.665816255109654
"1560"	"YIL006W"	-0.0882207274097592
"1561"	"YIL007C"	0.196456641917817
"1562"	"YIL008W"	0.047375064469882
"1563"	"YIL009C-A"	0.77750806733373
"1564"	"YIL009W"	0.134311165098638
"1565"	"YIL010W"	-0.00429882400997296
"1566"	"YIL012W"	-0.222337303932068
"1567"	"YIL013C"	-0.932876194176786
"1568"	"YIL015C-A"	0.0749965898069022
"1569"	"YIL016W"	0.400743546839108
"1570"	"YIL020C"	1.56673243059789
"1571"	"YIL023C"	0.278400192964132
"1572"	"YIL024C"	2.02150635726006
"1573"	"YIL025C"	-0.286300213389363
"1574"	"YIL027C"	0.0111844295704885
"1575"	"YIL028W"	0.34324446758516
"1576"	"YIL030C"	-0.359608129084526
"1577"	"YIL036W"	-0.299226423614897
"1578"	"YIL037C"	0.14631949582379
"1579"	"YIL039W"	0.206769240133323
"1580"	"YIL040W"	0.243779706816571
"1581"	"YIL041W"	0.237955947073292
"1582"	"YIL042C"	0.408814632872687
"1583"	"YIL043C"	0.0863271861663543
"1584"	"YIL044C"	-0.152013918513006
"1585"	"YIL045W"	0.341992579997226
"1586"	"YIL050W"	0.158152418142052
"1587"	"YIL053W"	0.926661463190978
"1588"	"YIL054W"	0.268064371736945
"1589"	"YIL055C"	-0.106293094050876
"1590"	"YIL056W"	-0.179036224123532
"1591"	"YIL057C"	0.730278751144212
"1592"	"YIL058W"	0.350597694536547
"1593"	"YIL059C"	-0.0351355143628687
"1594"	"YIL060W"	-0.0221504813371513
"1595"	"YIL064W"	0.0329028740988251
"1596"	"YIL065C"	0.154919857191412
"1597"	"YIL066C"	0.0999267228172386
"1598"	"YIL067C"	-0.225062499578763
"1599"	"YIL072W"	0.236681988756198
"1600"	"YIL073C"	0.304482186527534
"1601"	"YIL074C"	0.079158210724095
"1602"	"YIL076W"	0.0186249493490949
"1603"	"YIL079C"	-0.266156827849642
"1604"	"YIL085C"	-0.0367554088936985
"1605"	"YIL086C"	0.339658319672887
"1606"	"YIL087C"	0.0249786914735761
"1607"	"YIL088C"	0.611267589607239
"1608"	"YIL089W"	-0.220990084490236
"1609"	"YIL090W"	-0.139844524947671
"1610"	"YIL092W"	0.184799207522111
"1611"	"YIL094C"	1.1094267215263
"1612"	"YIL095W"	-0.150967997321702
"1613"	"YIL096C"	-0.0547154725022662
"1614"	"YIL097W"	-0.362843035386695
"1615"	"YIL098C"	-0.195093449225245
"1616"	"YIL099W"	-0.0361000370476222
"1617"	"YIL100W"	-0.0957880563176783
"1618"	"YIL101C"	0.529943323297478
"1619"	"YIL102C"	-0.339176045462933
"1620"	"YIL103W"	0.0160450708592796
"1621"	"YIL105C"	-0.267277468806543
"1622"	"YIL107C"	-0.219247809384834
"1623"	"YIL108W"	0.242256154714743
"1624"	"YIL110W"	0.39664482635427
"1625"	"YIL111W"	0.232924338628477
"1626"	"YIL112W"	-0.428378500329749
"1627"	"YIL113W"	0.697457977286273
"1628"	"YIL114C"	-0.117759881461853
"1629"	"YIL117C"	0.823188573220995
"1630"	"YIL119C"	0.610648644204043
"1631"	"YIL120W"	-0.116545447809096
"1632"	"YIL122W"	-0.281764748612991
"1633"	"YIL123W"	-0.137748292442357
"1634"	"YIL124W"	0.0278363053850148
"1635"	"YIL128W"	-0.743281910183874
"1636"	"YIL130W"	0.110282504611724
"1637"	"YIL131C"	-0.0745356706180967
"1638"	"YIL133C"	0.466003661144689
"1639"	"YIL134W"	0.43554063993608
"1640"	"YIL135C"	-0.0537711471433645
"1641"	"YIL136W"	0.33370757116457
"1642"	"YIL137C"	-0.0818495201099765
"1643"	"YIL139C"	0.144059945769908
"1644"	"YIL140W"	-0.322692675090113
"1645"	"YIL141W"	-0.105059149371872
"1646"	"YIL145C"	0.438675699382372
"1647"	"YIL146C"	-0.0747671204173194
"1648"	"YIL148W"	0.522302615436495
"1649"	"YIL149C"	0.244515904477919
"1650"	"YIL152W"	-3.41682583326729
"1651"	"YIL153W"	1.13698708982215
"1652"	"YIL155C"	0.860833592898661
"1653"	"YIL156W"	0.0061296313464608
"1654"	"YIL158W"	-0.377273174265215
"1655"	"YIL159W"	-0.192121330382056
"1656"	"YIL160C"	0.196790481701804
"1657"	"YIL161W"	0.178926743855232
"1658"	"YIL162W"	-0.0466164349394526
"1659"	"YIL164C"	0.0360653712868401
"1660"	"YIL165C"	-0.0870096634842122
"1661"	"YIL167W"	-0.00652546385426405
"1662"	"YIL168W"	0.123138540330964
"1663"	"YIL170W"	0.0259476176315353
"1664"	"YIL173W"	-0.0719067197879096
"1665"	"YIR001C"	0.0523053389792425
"1666"	"YIR002C"	-0.237956713231614
"1667"	"YIR003W"	0.115134111587238
"1668"	"YIR005W"	0.438561397351897
"1669"	"YIR007W"	0.340065925982615
"1670"	"YIR013C"	-0.119412663023218
"1671"	"YIR014W"	-0.911582800553466
"1672"	"YIR016W"	0.0149657513094649
"1673"	"YIR018W"	0.569156710051175
"1674"	"YIR019C"	0.231771924526688
"1675"	"YIR020C"	0.0729128144520704
"1676"	"YIR020W-B"	-0.0179900601422877
"1677"	"YIR024C"	0.0736824863172428
"1678"	"YIR025W"	-0.0951604207080248
"1679"	"YIR027C"	0.722911546418626
"1680"	"YIR028W"	0.20052946572551
"1681"	"YIR029W"	-0.138628027608328
"1682"	"YIR030C"	-0.0222175459708102
"1683"	"YIR031C"	-0.856129696422007
"1684"	"YIR032C"	0.150210982306995
"1685"	"YIR033W"	0.598125324866746
"1686"	"YIR035C"	0.111373130215452
"1687"	"YIR036C"	0.0919890386787452
"1688"	"YIR037W"	0.381073140411577
"1689"	"YIR038C"	0.378732555443018
"1690"	"YIR039C"	0.357063864347493
"1691"	"YIR043C"	-0.0473107322158351
"1692"	"YIR044C"	1.08794263994351
"1693"	"YJL004C"	-0.705880372691754
"1694"	"YJL007C"	0.164914556291524
"1695"	"YJL013C"	-0.0819461033515678
"1696"	"YJL016W"	0.157362048188063
"1697"	"YJL020C"	0.34119193823307
"1698"	"YJL021C"	-0.284061789814126
"1699"	"YJL024C"	0.311624105937472
"1700"	"YJL028W"	-2.6483261123579
"1701"	"YJL030W"	0.0536000860329522
"1702"	"YJL036W"	0.00315232537193626
"1703"	"YJL037W"	0.0316201856314753
"1704"	"YJL038C"	-0.23718805703504
"1705"	"YJL042W"	0.115428437119704
"1706"	"YJL043W"	0.24006323335469
"1707"	"YJL044C"	-0.253043807167932
"1708"	"YJL045W"	-0.41154646536371
"1709"	"YJL046W"	1.14154361238775
"1710"	"YJL047C"	-0.0216765347983287
"1711"	"YJL048C"	0.111551184717121
"1712"	"YJL049W"	-0.199382860882102
"1713"	"YJL051W"	-0.0498589603099319
"1714"	"YJL055W"	0.343948262074654
"1715"	"YJL057C"	-0.24391579170121
"1716"	"YJL058C"	-0.0303976000674079
"1717"	"YJL060W"	-0.871496057714403
"1718"	"YJL062W"	0.504142995024071
"1719"	"YJL065C"	0.620304224348726
"1720"	"YJL067W"	-0.185923541817084
"1721"	"YJL068C"	-0.19514498337098
"1722"	"YJL070C"	-0.126944198289953
"1723"	"YJL071W"	1.53472044996851
"1724"	"YJL073W"	0.317737939416089
"1725"	"YJL077C"	0.694040642665089
"1726"	"YJL079C"	-0.283736440177943
"1727"	"YJL082W"	0.164977523251064
"1728"	"YJL083W"	-0.390981932007304
"1729"	"YJL084C"	0.0249672643802065
"1730"	"YJL089W"	-0.204262495271641
"1731"	"YJL092W"	-0.190871791877994
"1732"	"YJL093C"	-0.0470404206915613
"1733"	"YJL094C"	-0.119745198331078
"1734"	"YJL095W"	0.1532308068709
"1735"	"YJL098W"	0.672262795115335
"1736"	"YJL099W"	0.0103897757060725
"1737"	"YJL100W"	-0.109104338528599
"1738"	"YJL101C"	-1.51106722111133
"1739"	"YJL103C"	-0.115989575902274
"1740"	"YJL105W"	-0.118198924526076
"1741"	"YJL106W"	0.256302514477528
"1742"	"YJL107C"	-0.134032392952461
"1743"	"YJL108C"	-0.0542023951196121
"1744"	"YJL110C"	-0.983688756293505
"1745"	"YJL112W"	-0.026722596043489
"1746"	"YJL115W"	-0.398224517945523
"1747"	"YJL116C"	-0.00881120456460686
"1748"	"YJL117W"	-0.204277421083085
"1749"	"YJL119C"	-0.0983207284247844
"1750"	"YJL120W"	4.33825756167104
"1751"	"YJL122W"	-0.00512549386437606
"1752"	"YJL123C"	-0.404542829740916
"1753"	"YJL124C"	0.326361004700911
"1754"	"YJL128C"	0.0746714450068561
"1755"	"YJL130C"	0.0776244066637487
"1756"	"YJL132W"	-0.222884048081377
"1757"	"YJL133W"	-0.891090970968814
"1758"	"YJL134W"	-0.554665956572714
"1759"	"YJL135W"	-0.401815414324314
"1760"	"YJL136C"	0.531983100654213
"1761"	"YJL137C"	-0.283975870928616
"1762"	"YJL138C"	-0.0834611199917202
"1763"	"YJL141C"	0.383250153262098
"1764"	"YJL142C"	-0.158855895770317
"1765"	"YJL144W"	0.397256482984369
"1766"	"YJL145W"	-0.411266398808795
"1767"	"YJL146W"	0.00811871566806409
"1768"	"YJL148W"	0.0408172335595588
"1769"	"YJL149W"	0.881517786982713
"1770"	"YJL150W"	0.0537572581899908
"1771"	"YJL151C"	0.209284068597423
"1772"	"YJL152W"	-0.0656109845107753
"1773"	"YJL153C"	0.370738344530304
"1774"	"YJL154C"	-0.141111603451451
"1775"	"YJL155C"	0.0670708368627089
"1776"	"YJL157C"	0.0811088436230278
"1777"	"YJL158C"	-0.358928137490019
"1778"	"YJL160C"	0.246874436711003
"1779"	"YJL161W"	0.282540300145173
"1780"	"YJL162C"	0.466455302936464
"1781"	"YJL163C"	-0.945234441184901
"1782"	"YJL164C"	-0.0698556081563294
"1783"	"YJL165C"	0.232575065856316
"1784"	"YJL168C"	-0.122321257272069
"1785"	"YJL169W"	-0.373939386828869
"1786"	"YJL170C"	-0.223394952504942
"1787"	"YJL171C"	-0.213621228157493
"1788"	"YJL172W"	-0.143260268664101
"1789"	"YJL175W"	-0.489478168787618
"1790"	"YJL177W"	0.646509921896591
"1791"	"YJL178C"	-0.0107517949773463
"1792"	"YJL181W"	-0.120363246143394
"1793"	"YJL182C"	0.177352923642294
"1794"	"YJL185C"	-0.0902864941447742
"1795"	"YJL186W"	-0.0244356943673725
"1796"	"YJL187C"	0.0411184628813501
"1797"	"YJL190C"	0.214816871641989
"1798"	"YJL192C"	0.119482426939494
"1799"	"YJL193W"	0.172526668537765
"1800"	"YJL196C"	0.250749970761131
"1801"	"YJL197W"	-0.171663270148571
"1802"	"YJL198W"	-0.0588944906836139
"1803"	"YJL199C"	-0.0877690243998844
"1804"	"YJL201W"	-0.354612168243573
"1805"	"YJL204C"	1.60039516019992
"1806"	"YJL206C-A"	-0.302181205325366
"1807"	"YJL206C"	-0.213114758987871
"1808"	"YJL207C"	-0.522655781855167
"1809"	"YJL208C"	1.00888126686022
"1810"	"YJL210W"	0.264431265662736
"1811"	"YJL211C"	-0.207397923268762
"1812"	"YJL212C"	0.593248566018827
"1813"	"YJL213W"	-0.0817495649412668
"1814"	"YJL214W"	-0.0393557433420791
"1815"	"YJL215C"	0.170713531696161
"1816"	"YJL216C"	0.105523527154366
"1817"	"YJL217W"	-0.683709077782286
"1818"	"YJL218W"	-0.964898614001992
"1819"	"YJR001W"	-0.300816387170553
"1820"	"YJR003C"	-0.219160148930909
"1821"	"YJR005W"	0.159044117185628
"1822"	"YJR008W"	-0.273453579857521
"1823"	"YJR009C"	0.0291647187213255
"1824"	"YJR010W"	0.261521384475126
"1825"	"YJR014W"	0.65962921101805
"1826"	"YJR015W"	0.548354618462953
"1827"	"YJR019C"	-0.204454686117374
"1828"	"YJR020W"	1.36382427799974
"1829"	"YJR026W"	-0.24032373603216
"1830"	"YJR031C"	0.0915481722545202
"1831"	"YJR033C"	-0.0850909152288177
"1832"	"YJR036C"	0.1857826637446
"1833"	"YJR037W"	0.115798892771704
"1834"	"YJR038C"	-0.25625097417569
"1835"	"YJR039W"	-0.0763736898456597
"1836"	"YJR040W"	0.218876426034112
"1837"	"YJR043C"	-0.0687037194764227
"1838"	"YJR044C"	-0.124911494506058
"1839"	"YJR047C"	0.756098668668128
"1840"	"YJR050W"	-1.10839810330156
"1841"	"YJR051W"	0.992553363194364
"1842"	"YJR052W"	1.06128404654495
"1843"	"YJR053W"	0.577229212386358
"1844"	"YJR054W"	-0.0235672625786724
"1845"	"YJR058C"	0.18598093722621
"1846"	"YJR059W"	-0.354196864277119
"1847"	"YJR060W"	0.204695931316419
"1848"	"YJR061W"	-0.0806624164254083
"1849"	"YJR062C"	-0.0835666361418614
"1850"	"YJR066W"	-0.778409871296677
"1851"	"YJR069C"	0.191493022800628
"1852"	"YJR073C"	-1.2861996760852
"1853"	"YJR075W"	-0.0101486402545735
"1854"	"YJR077C"	0.15004568140657
"1855"	"YJR080C"	-0.0911794968082549
"1856"	"YJR083C"	0.181106057055036
"1857"	"YJR087W"	0.592532120012423
"1858"	"YJR088C"	1.35401818531444
"1859"	"YJR090C"	0.0579346618396588
"1860"	"YJR091C"	0.307720190156979
"1861"	"YJR092W"	0.571517061517627
"1862"	"YJR094C"	0.237911164267803
"1863"	"YJR094W-A"	0.644020665093126
"1864"	"YJR096W"	0.081769905603784
"1865"	"YJR097W"	0.415705759054859
"1866"	"YJR098C"	0.879110853942381
"1867"	"YJR099W"	0.513085572292893
"1868"	"YJR100C"	0.656448663645695
"1869"	"YJR103W"	-0.0085188448343733
"1870"	"YJR106W"	-0.101297103518933
"1871"	"YJR108W"	0.221743793788912
"1872"	"YJR109C"	-0.281469670752952
"1873"	"YJR110W"	-0.153080568192092
"1874"	"YJR111C"	-0.159582175108831
"1875"	"YJR115W"	0.280610349408096
"1876"	"YJR116W"	0.718020276436971
"1877"	"YJR117W"	0.0866583265737555
"1878"	"YJR118C"	0.0519105591333927
"1879"	"YJR119C"	-0.0933076144472251
"1880"	"YJR120W"	-0.384869722086199
"1881"	"YJR126C"	0.231987650079551
"1882"	"YJR127C"	0.0579625899450879
"1883"	"YJR128W"	0.474092457712117
"1884"	"YJR129C"	0.199567740369322
"1885"	"YJR130C"	0.574398283407798
"1886"	"YJR131W"	0.0574578615994091
"1887"	"YJR133W"	0.187342386818282
"1888"	"YJR134C"	0.0261149108938756
"1889"	"YJR135C"	0.325414894499263
"1890"	"YJR137C"	0.133903786131234
"1891"	"YJR139C"	0.431364566777584
"1892"	"YJR140C"	0.763840618724201
"1893"	"YJR142W"	-0.00366979190554519
"1894"	"YJR145C"	0.468573441554739
"1895"	"YJR146W"	-0.101402747365671
"1896"	"YJR147W"	-0.00202104094961271
"1897"	"YJR148W"	0.49146169554264
"1898"	"YJR149W"	-0.0595911123909084
"1899"	"YJR150C"	0.980408428631763
"1900"	"YJR152W"	-0.28515234296828
"1901"	"YJR154W"	-0.0647444075931681
"1902"	"YKL001C"	-0.0646294794795483
"1903"	"YKL005C"	0.6474526470228
"1904"	"YKL006W"	0.843019247097217
"1905"	"YKL007W"	-0.597282378775123
"1906"	"YKL008C"	0.554840098749658
"1907"	"YKL010C"	-0.12924549628839
"1908"	"YKL015W"	-0.0253148803064324
"1909"	"YKL017C"	-0.172911030378853
"1910"	"YKL020C"	-0.54477411993833
"1911"	"YKL023W"	-0.223618933225543
"1912"	"YKL027W"	-0.478945667119782
"1913"	"YKL029C"	0.174542985324183
"1914"	"YKL030W"	0.427737216962686
"1915"	"YKL032C"	-0.667425616536045
"1916"	"YKL033W-A"	0.521947082745706
"1917"	"YKL038W"	-0.201516335212252
"1918"	"YKL039W"	0.254796641820844
"1919"	"YKL040C"	-0.0755121312764811
"1920"	"YKL044W"	0.760930695338691
"1921"	"YKL046C"	-0.176519783657262
"1922"	"YKL047W"	0.432125779823453
"1923"	"YKL048C"	-0.0836296091061188
"1924"	"YKL050C"	0.171875914617076
"1925"	"YKL051W"	-0.138177242780887
"1926"	"YKL053C-A"	0.413043776569923
"1927"	"YKL053W"	-0.0945638967498854
"1928"	"YKL055C"	0.147671346018731
"1929"	"YKL057C"	-0.0480920215599778
"1930"	"YKL061W"	-0.267091843558767
"1931"	"YKL062W"	-0.224853166651104
"1932"	"YKL063C"	-0.271611890751011
"1933"	"YKL064W"	0.654861238597327
"1934"	"YKL065C"	-0.0919511996325595
"1935"	"YKL066W"	-0.216051293907719
"1936"	"YKL067W"	-0.112413296328272
"1937"	"YKL068W"	0.297765029036126
"1938"	"YKL070W"	0.133086157753734
"1939"	"YKL071W"	-1.13909330022473
"1940"	"YKL072W"	-0.171607993202991
"1941"	"YKL074C"	-0.192625028261424
"1942"	"YKL075C"	-0.108269712373142
"1943"	"YKL076C"	-0.35177225298461
"1944"	"YKL077W"	-1.37712373416492
"1945"	"YKL079W"	0.0299116971125179
"1946"	"YKL081W"	0.135774748660399
"1947"	"YKL085W"	-0.0525754979962904
"1948"	"YKL086W"	0.279984977493777
"1949"	"YKL090W"	0.856777144443264
"1950"	"YKL091C"	0.27213356579065
"1951"	"YKL092C"	0.84507947516046
"1952"	"YKL093W"	0.670300210054004
"1953"	"YKL094W"	-0.488356922708968
"1954"	"YKL096W-A"	-0.034801180453293
"1955"	"YKL096W"	0.202224843647036
"1956"	"YKL098W"	0.0910687027164075
"1957"	"YKL100C"	0.113213304248723
"1958"	"YKL101W"	-0.0697343616626373
"1959"	"YKL102C"	-0.320114710565063
"1960"	"YKL103C"	0.217252350709857
"1961"	"YKL105C"	-0.242328777726368
"1962"	"YKL106W"	-0.290593006900359
"1963"	"YKL107W"	0.505579237526246
"1964"	"YKL109W"	0.568726664232326
"1965"	"YKL110C"	0.203724903442543
"1966"	"YKL113C"	-0.417267661799391
"1967"	"YKL114C"	0.193044842592224
"1968"	"YKL116C"	-0.360198865747142
"1969"	"YKL117W"	-0.343086629292353
"1970"	"YKL120W"	-0.00699595352053843
"1971"	"YKL121W"	0.267106566731257
"1972"	"YKL123W"	0.164682249843125
"1973"	"YKL124W"	0.724755694279577
"1974"	"YKL127W"	0.798077317489768
"1975"	"YKL130C"	-0.117113953813185
"1976"	"YKL131W"	0.368061583761704
"1977"	"YKL132C"	0.494098157864519
"1978"	"YKL133C"	0.314998537144663
"1979"	"YKL137W"	1.48083418366253
