"gene"	"Dimethylpyrazine26"
"1340"	"YGR188C"	0.239404688945123
"1341"	"YGR189C"	0.0331596553988291
"1342"	"YGR192C"	-0.364346746085586
"1343"	"YGR193C"	0.0851864777438538
"1344"	"YGR194C"	0.443728431443031
"1345"	"YGR197C"	-0.759353541243842
"1346"	"YGR199W"	-0.440484767210869
"1347"	"YGR200C"	0.0636693468700407
"1348"	"YGR201C"	-0.104166007196934
"1349"	"YGR202C"	-0.434790249290806
"1350"	"YGR203W"	0.200727733104127
"1351"	"YGR205W"	-0.607951465956599
"1352"	"YGR206W"	0.710885501177703
"1353"	"YGR207C"	-0.0155475883512713
"1354"	"YGR208W"	-0.0503259306753002
"1355"	"YGR209C"	0.530818714727576
"1356"	"YGR210C"	-0.15621469535201
"1357"	"YGR212W"	-0.364598660476157
"1358"	"YGR213C"	0.855660330421536
"1359"	"YGR214W"	0.563335301155217
"1360"	"YGR221C"	-0.0758628246190363
"1361"	"YGR223C"	0.430957613148647
"1362"	"YGR224W"	-0.87816447193592
"1363"	"YGR225W"	0.515448605308338
"1364"	"YGR226C"	-0.11977696847661
"1365"	"YGR227W"	0.178088741470751
"1366"	"YGR228W"	-0.192168174960302
"1367"	"YGR229C"	-0.880795616076407
"1368"	"YGR230W"	-0.326130387150255
"1369"	"YGR232W"	0.352775340824891
"1370"	"YGR233C"	-0.167940672778835
"1371"	"YGR235C"	-0.229295772627989
"1372"	"YGR236C"	0.491050522255223
"1373"	"YGR237C"	-0.234833370410987
"1374"	"YGR238C"	-0.17079662737514
"1375"	"YGR239C"	-0.0361801928044185
"1376"	"YGR241C"	-0.597375967162337
"1377"	"YGR242W"	0.146424590111126
"1378"	"YGR243W"	-0.237888864942556
"1379"	"YGR244C"	0.728958785761409
"1380"	"YGR247W"	-0.230615874144629
"1381"	"YGR249W"	0.259409747910144
"1382"	"YGR250C"	0.780697154372057
"1383"	"YGR256W"	-0.0110599678623993
"1384"	"YGR259C"	0.226511853371781
"1385"	"YGR260W"	0.500364148118908
"1386"	"YGR263C"	0.70694317769198
"1387"	"YGR266W"	-0.300130330430611
"1388"	"YGR268C"	-0.0731178829462595
"1389"	"YGR271W"	3.27251012742548
"1390"	"YGR273C"	0.054943421826713
"1391"	"YGR275W"	1.22993562999
"1392"	"YGR276C"	-0.0918825843202001
"1393"	"YGR279C"	1.29497210951501
"1394"	"YGR281W"	0.496510061187945
"1395"	"YGR283C"	0.321459853361283
"1396"	"YGR284C"	-0.731503331577038
"1397"	"YGR287C"	0.158626746482983
"1398"	"YGR288W"	0.730673435749345
"1399"	"YGR289C"	1.77918876501588
"1400"	"YGR291C"	0.765049577421226
"1401"	"YGR292W"	-0.640374418438177
"1402"	"YGR295C"	-0.207755062843249
"1403"	"YHL002W"	-0.0959596286597101
"1404"	"YHL003C"	-0.625375594860999
"1405"	"YHL005C"	0.0656675602702422
"1406"	"YHL006C"	0.490863923898998
"1407"	"YHL008C"	0.315229912928391
"1408"	"YHL009C"	-0.181182981982489
"1409"	"YHL010C"	0.247631670325592
"1410"	"YHL012W"	0.108629921539226
"1411"	"YHL013C"	-0.191537073868023
"1412"	"YHL014C"	0.262464555946881
"1413"	"YHL016C"	0.484545462206204
"1414"	"YHL017W"	0.0880838583700848
"1415"	"YHL019C"	0.329760250030272
"1416"	"YHL020C"	-0.829551356272717
"1417"	"YHL021C"	0.383512946749693
"1418"	"YHL022C"	0.57291522148544
"1419"	"YHL024W"	0.0192797784528368
"1420"	"YHL025W"	-1.30175133752227
"1421"	"YHL026C"	2.93100741331899
"1422"	"YHL027W"	-0.0635314742353734
"1423"	"YHL028W"	0.660599510885993
"1424"	"YHL029C"	-1.00970653592389
"1425"	"YHL030W"	-0.533400425058099
"1426"	"YHL031C"	-2.71157290777349
"1427"	"YHL032C"	1.93361433481196
"1428"	"YHL033C"	-1.89079237679429
"1429"	"YHL034C"	0.120935464804189
"1430"	"YHL035C"	-0.351820969732476
"1431"	"YHL036W"	1.27450030172756
"1432"	"YHL039W"	0.127194658180112
"1433"	"YHL040C"	0.192470407661186
"1434"	"YHL043W"	-1.04323745679692
"1435"	"YHL045W"	0.104636636705333
"1436"	"YHL047C"	0.151491083970428
"1437"	"YHR001W-A"	-0.142966767289643
"1438"	"YHR003C"	-0.461324465459489
"1439"	"YHR004C"	0.161263519056623
"1440"	"YHR006W"	0.39379540947976
"1441"	"YHR009C"	0.818993273965462
"1442"	"YHR014W"	0.748809207586228
"1443"	"YHR016C"	-0.143340603346415
"1444"	"YHR017W"	0.0143018110723523
"1445"	"YHR018C"	0.408856982620841
"1446"	"YHR021C"	0.227829649578872
"1447"	"YHR021W-A"	0.0496670594383479
"1448"	"YHR022C"	0.224735679969509
"1449"	"YHR025W"	-0.750009630612564
"1450"	"YHR028C"	-0.120975368694057
"1451"	"YHR031C"	0.487098620484116
"1452"	"YHR032W"	0.0276425973284384
"1453"	"YHR033W"	0.22824806051747
"1454"	"YHR034C"	0.719015476843161
"1455"	"YHR035W"	-0.148620566672207
"1456"	"YHR037W"	0.163698645540457
"1457"	"YHR039C"	-0.27319152532037
"1458"	"YHR041C"	-1.9879394976868
"1459"	"YHR043C"	0.226235901110257
"1460"	"YHR044C"	-0.153648398841338
"1461"	"YHR045W"	0.45995605994763
"1462"	"YHR047C"	0.516229549566674
"1463"	"YHR049C-A"	-0.260786199727573
"1464"	"YHR049W"	-0.100124075434137
"1465"	"YHR057C"	-0.0200171531466212
"1466"	"YHR061C"	0.856505701886406
"1467"	"YHR066W"	0.533217487126712
"1468"	"YHR067W"	-0.0359356161837205
"1469"	"YHR073W"	0.384846292564096
"1470"	"YHR075C"	0.124163822784659
"1471"	"YHR076W"	0.0693065258303458
"1472"	"YHR077C"	0.0922181241821045
"1473"	"YHR078W"	0.286309498216654
"1474"	"YHR079C-B"	-0.382226062733377
"1475"	"YHR079C"	-0.396351052738322
"1476"	"YHR080C"	0.379954188426747
"1477"	"YHR081W"	1.35970613584723
"1478"	"YHR082C"	0.380462559344246
"1479"	"YHR087W"	0.0506856002732763
"1480"	"YHR092C"	-0.0071119869088324
"1481"	"YHR093W"	1.10412682302228
"1482"	"YHR094C"	0.52285719816023
"1483"	"YHR095W"	-0.284067160499923
"1484"	"YHR096C"	0.629113323781896
"1485"	"YHR097C"	-0.248178136733725
"1486"	"YHR103W"	-0.617188913332394
"1487"	"YHR104W"	0.206952472483888
"1488"	"YHR105W"	-0.0570329863905412
"1489"	"YHR106W"	0.0566939198629431
"1490"	"YHR108W"	0.523072713778944
"1491"	"YHR109W"	3.77144497492902
"1492"	"YHR110W"	-0.0722380681704291
"1493"	"YHR111W"	0.474233693256876
"1494"	"YHR112C"	0.586092848714457
"1495"	"YHR113W"	0.0325666988923277
"1496"	"YHR114W"	0.24066488969137
"1497"	"YHR115C"	-0.241808032797629
"1498"	"YHR116W"	-0.133102713344486
"1499"	"YHR121W"	0.489929130552008
"1500"	"YHR123W"	0.629876133418039
"1501"	"YHR124W"	0.298694051446779
"1502"	"YHR125W"	0.21649984254742
"1503"	"YHR126C"	0.0146081199559484
"1504"	"YHR127W"	-0.324039878593682
"1505"	"YHR129C"	0.607884696605156
"1506"	"YHR130C"	0.177676825682006
"1507"	"YHR131C"	0.208321082062574
"1508"	"YHR132C"	-0.27902602916352
"1509"	"YHR132W-A"	0.141134278860299
"1510"	"YHR133C"	-0.325826268950561
"1511"	"YHR134W"	0.217033598947249
"1512"	"YHR135C"	0.228841545093098
"1513"	"YHR136C"	0.0889510051819491
"1514"	"YHR137W"	0.257855866662205
"1515"	"YHR138C"	0.351144878211743
"1516"	"YHR139C-A"	-0.42628451297184
"1517"	"YHR139C"	-0.141983380797028
"1518"	"YHR140W"	0.0308317372752508
"1519"	"YHR142W"	-0.515825400540287
"1520"	"YHR143W"	-0.20715246547969
"1521"	"YHR150W"	0.467095896100316
"1522"	"YHR151C"	0.484161594991254
"1523"	"YHR153C"	-0.502943624127763
"1524"	"YHR155W"	-0.359357170107896
"1525"	"YHR156C"	0.55181387105761
"1526"	"YHR157W"	1.19606801819247
"1527"	"YHR158C"	-0.395676644850216
"1528"	"YHR161C"	0.407661121538357
"1529"	"YHR162W"	-0.291933793914224
"1530"	"YHR163W"	0.255919926299534
"1531"	"YHR167W"	-1.86085521716948
"1532"	"YHR171W"	0.09323540179609
"1533"	"YHR178W"	0.167196155023698
"1534"	"YHR179W"	-0.293354338734363
"1535"	"YHR180W"	-1.01817537211554
"1536"	"YHR181W"	-0.196586145147268
"1537"	"YHR182W"	0.342014356519599
"1538"	"YHR184W"	0.0184145040783661
"1539"	"YHR185C"	0.154647544704201
"1540"	"YHR189W"	-0.223735462908525
"1541"	"YHR191C"	-0.143095343701173
"1542"	"YHR193C"	-0.267219607618531
"1543"	"YHR195W"	0.315766301326008
"1544"	"YHR198C"	0.3821256220087
"1545"	"YHR199C"	0.56758115157736
"1546"	"YHR200W"	0.443336850874031
"1547"	"YHR202W"	0.543219892045544
"1548"	"YHR206W"	0.573882736807803
"1549"	"YHR207C"	-0.277047844372235
"1550"	"YHR209W"	0.225142056331813
"1551"	"YHR210C"	0.48595422254673
"1552"	"YIL001W"	-0.266425776911926
"1553"	"YIL005W"	0.527651838117888
"1554"	"YIL006W"	-0.270892944080073
"1555"	"YIL007C"	0.533856212138132
"1556"	"YIL008W"	-0.407511318040864
"1557"	"YIL009C-A"	0.0705687704266566
"1558"	"YIL009W"	0.0743122273784841
"1559"	"YIL010W"	0.0969417714213511
"1560"	"YIL012W"	-0.185228517975921
"1561"	"YIL013C"	0.574020705312961
"1562"	"YIL015C-A"	0.0331473472590775
"1563"	"YIL016W"	0.952306462319019
"1564"	"YIL020C"	1.00412620539626
"1565"	"YIL023C"	0.0725588954323274
"1566"	"YIL024C"	4.06772941122337
"1567"	"YIL025C"	2.62056268099304
"1568"	"YIL027C"	-0.0865596368644636
"1569"	"YIL028W"	0.274332252628697
"1570"	"YIL030C"	-0.584606445719277
"1571"	"YIL036W"	-0.318237138203697
"1572"	"YIL037C"	0.0901487380696198
"1573"	"YIL039W"	-0.376780027694114
"1574"	"YIL040W"	0.382907840960286
"1575"	"YIL041W"	0.392890954508407
"1576"	"YIL042C"	0.868796458047382
"1577"	"YIL043C"	0.371654590002028
"1578"	"YIL044C"	-0.04551836052229
"1579"	"YIL045W"	-0.0947638288202473
"1580"	"YIL050W"	0.0611228798488023
"1581"	"YIL053W"	0.80401721985213
"1582"	"YIL054W"	-0.131573399372697
"1583"	"YIL055C"	0.113623035268131
"1584"	"YIL056W"	-0.319562255160003
"1585"	"YIL057C"	0.670904422823189
"1586"	"YIL058W"	0.53901570393918
"1587"	"YIL059C"	0.212048020809347
"1588"	"YIL060W"	-0.344801230038278
"1589"	"YIL064W"	-0.236431325211053
"1590"	"YIL065C"	0.330641506238673
"1591"	"YIL066C"	0.704936658811685
"1592"	"YIL067C"	-0.0972752784230665
"1593"	"YIL072W"	0.0817745053971839
"1594"	"YIL073C"	0.0317775184430761
"1595"	"YIL074C"	0.19970599065523
"1596"	"YIL076W"	-0.219578838842206
"1597"	"YIL079C"	0.335805661282481
"1598"	"YIL085C"	0.136324093316335
"1599"	"YIL086C"	0.301438666418267
"1600"	"YIL087C"	-0.0740898205174416
"1601"	"YIL088C"	0.571785931293
"1602"	"YIL089W"	1.51986852718566
"1603"	"YIL090W"	-0.742929039546061
"1604"	"YIL092W"	0.368542972722355
"1605"	"YIL094C"	0.14630451869598
"1606"	"YIL095W"	-0.461934776209549
"1607"	"YIL096C"	-0.46153057350631
"1608"	"YIL097W"	0.586485949622509
"1609"	"YIL098C"	-0.274512965721076
"1610"	"YIL099W"	-0.349062498605041
"1611"	"YIL100W"	-0.343354626767995
"1612"	"YIL101C"	0.27484225191649
"1613"	"YIL102C"	0.227023588933183
"1614"	"YIL103W"	-0.0228626048999302
"1615"	"YIL105C"	-0.0299280990735086
"1616"	"YIL107C"	0.162156741854654
"1617"	"YIL108W"	0.119048160414209
"1618"	"YIL110W"	0.783473152977726
"1619"	"YIL111W"	0.23293380874554
"1620"	"YIL112W"	-1.21899335935754
"1621"	"YIL113W"	0.288619509827796
"1622"	"YIL114C"	-0.428344990281588
"1623"	"YIL117C"	0.824107458953299
"1624"	"YIL119C"	0.190727788549884
"1625"	"YIL120W"	-0.0509905071297062
"1626"	"YIL122W"	-0.560300847299422
"1627"	"YIL123W"	0.0761689305379217
"1628"	"YIL124W"	-0.535098072047535
"1629"	"YIL128W"	-2.27692086664045
"1630"	"YIL130W"	-0.36245262262136
"1631"	"YIL131C"	0.0622897063369674
"1632"	"YIL133C"	0.54142954783317
"1633"	"YIL134W"	0.305767655867351
"1634"	"YIL135C"	-0.565156335015036
"1635"	"YIL136W"	0.166735398836575
"1636"	"YIL137C"	-0.189697022111455
"1637"	"YIL139C"	0.00188822329141675
"1638"	"YIL140W"	-0.822160424831999
"1639"	"YIL141W"	-0.502886221643034
"1640"	"YIL145C"	0.565645189768056
"1641"	"YIL146C"	-0.0168088405939908
"1642"	"YIL148W"	0.698994407946983
"1643"	"YIL149C"	0.263289717440532
"1644"	"YIL152W"	-0.096866124431741
"1645"	"YIL153W"	1.90366006826908
"1646"	"YIL155C"	0.846470850625398
"1647"	"YIL156W"	-0.271675795576057
"1648"	"YIL158W"	-0.370074000872027
"1649"	"YIL159W"	-0.151815614510934
"1650"	"YIL160C"	0.305742245725723
"1651"	"YIL161W"	0.644430511427769
"1652"	"YIL162W"	0.0743833324148253
"1653"	"YIL164C"	-0.379978727354653
"1654"	"YIL165C"	-0.308378404611606
"1655"	"YIL167W"	-0.501470154677721
"1656"	"YIL168W"	0.158527395383938
"1657"	"YIL170W"	-0.419138178780707
"1658"	"YIL173W"	-0.361648941310499
"1659"	"YIR001C"	-0.284721214855855
"1660"	"YIR002C"	0.0182437225649756
"1661"	"YIR003W"	0.308935297968207
"1662"	"YIR005W"	0.398972876602283
"1663"	"YIR007W"	-0.155918217256671
"1664"	"YIR013C"	-0.177222408822523
"1665"	"YIR014W"	0.567649941551737
"1666"	"YIR016W"	-0.00540870798238274
"1667"	"YIR017C"	-1.76530269625544
"1668"	"YIR018W"	0.717201957274676
"1669"	"YIR019C"	0.382651780511259
"1670"	"YIR020C"	-0.169189460381861
"1671"	"YIR020W-B"	-0.318762967274086
"1672"	"YIR024C"	-0.120101119746942
"1673"	"YIR025W"	-0.0580117864677643
"1674"	"YIR027C"	0.993034930829808
"1675"	"YIR028W"	-0.240071782798759
"1676"	"YIR029W"	-0.258224428430367
"1677"	"YIR030C"	-0.39602803260609
"1678"	"YIR031C"	0.357781375294299
"1679"	"YIR032C"	0.000819812739317653
"1680"	"YIR033W"	0.748462647715381
"1681"	"YIR035C"	-0.0790777911041175
"1682"	"YIR036C"	-0.454637111715625
"1683"	"YIR037W"	0.187328444270376
"1684"	"YIR038C"	0.075987666234911
"1685"	"YIR039C"	-0.316785298526973
"1686"	"YIR043C"	-0.0112432494833015
"1687"	"YIR044C"	-0.994520823801854
"1688"	"YJL004C"	-2.0033648833462
"1689"	"YJL007C"	0.223460974152666
"1690"	"YJL013C"	-0.233970232357656
"1691"	"YJL016W"	-0.0810986995748175
"1692"	"YJL020C"	0.439691613463665
"1693"	"YJL021C"	0.204255717670108
"1694"	"YJL024C"	0.730713337620865
"1695"	"YJL028W"	0.253712782138456
"1696"	"YJL030W"	0.0462039912888057
"1697"	"YJL036W"	-0.0822999651951104
"1698"	"YJL037W"	-0.341496613375412
"1699"	"YJL038C"	-0.189007133752914
"1700"	"YJL042W"	0.00608868210990594
"1701"	"YJL043W"	0.566669836120823
"1702"	"YJL044C"	-0.371505848618566
"1703"	"YJL045W"	-0.496081160919438
"1704"	"YJL046W"	0.0813762507779425
"1705"	"YJL047C"	-0.717671257803841
"1706"	"YJL048C"	-0.190196052060256
"1707"	"YJL049W"	-0.566404118004241
"1708"	"YJL051W"	-0.312026513944517
"1709"	"YJL055W"	0.22969306876068
"1710"	"YJL057C"	-0.0844186829650221
"1711"	"YJL058C"	0.0571575083895223
"1712"	"YJL060W"	0.311523596913879
"1713"	"YJL062W"	-0.408342906950618
"1714"	"YJL065C"	2.00127064340913
"1715"	"YJL067W"	-0.554810166308632
"1716"	"YJL068C"	-0.561129765069633
"1717"	"YJL070C"	-0.334619576288772
"1718"	"YJL071W"	1.06633597703253
"1719"	"YJL073W"	0.554927423372788
"1720"	"YJL077C"	0.524542285386113
"1721"	"YJL079C"	-0.526734876996672
"1722"	"YJL082W"	0.153032683037659
"1723"	"YJL083W"	-0.568805394545711
"1724"	"YJL084C"	-0.232331091691546
"1725"	"YJL089W"	-0.481819495397335
"1726"	"YJL092W"	-0.23243054789922
"1727"	"YJL093C"	0.0607727933737469
"1728"	"YJL094C"	-0.0343923625772086
"1729"	"YJL095W"	0.422416417042432
"1730"	"YJL098W"	0.562648501014046
"1731"	"YJL099W"	0.821005976229747
"1732"	"YJL100W"	-0.0272576602870991
"1733"	"YJL101C"	0.142227443096165
"1734"	"YJL103C"	-0.0534599827279533
"1735"	"YJL105W"	-0.330672667546623
"1736"	"YJL106W"	0.64182892373011
"1737"	"YJL107C"	-0.364960236147293
"1738"	"YJL108C"	-0.139190977399033
"1739"	"YJL110C"	-1.08264888568365
"1740"	"YJL112W"	-0.304268732635718
"1741"	"YJL115W"	-0.281438756811911
"1742"	"YJL116C"	-0.264988496331887
"1743"	"YJL117W"	-0.437486944032963
"1744"	"YJL119C"	0.111544626867757
"1745"	"YJL120W"	0.735890475758483
"1746"	"YJL122W"	0.159802947408066
"1747"	"YJL123C"	-0.437338200758304
"1748"	"YJL124C"	-1.31451408528967
"1749"	"YJL126W"	-1.04563502031828
"1750"	"YJL128C"	-0.662516188313493
"1751"	"YJL130C"	-0.499659182415125
"1752"	"YJL132W"	-0.415598158355136
"1753"	"YJL133W"	0.209041468345099
"1754"	"YJL134W"	0.180794006779769
"1755"	"YJL135W"	0.591857865990678
"1756"	"YJL136C"	2.1367795831109
"1757"	"YJL137C"	-0.0336575734151539
"1758"	"YJL138C"	0.207946930701793
"1759"	"YJL141C"	-0.318878760607326
"1760"	"YJL142C"	-0.321028644862613
"1761"	"YJL144W"	0.731846461967762
"1762"	"YJL145W"	-0.517607607457287
"1763"	"YJL146W"	-0.202018106556246
"1764"	"YJL148W"	0.789195063903548
"1765"	"YJL149W"	0.138660614180088
"1766"	"YJL150W"	0.452829387553391
"1767"	"YJL151C"	-0.256901483948875
"1768"	"YJL152W"	-0.280120636673049
"1769"	"YJL153C"	0.528094517539276
"1770"	"YJL154C"	-0.557238874867057
"1771"	"YJL155C"	-0.406075715618133
"1772"	"YJL157C"	0.103297862965078
"1773"	"YJL158C"	0.066509051106352
"1774"	"YJL160C"	0.469893941754385
"1775"	"YJL161W"	1.20101311531517
"1776"	"YJL162C"	0.316551107858008
"1777"	"YJL163C"	2.9726885065458
"1778"	"YJL164C"	0.0819915125932273
"1779"	"YJL165C"	0.524623212144851
"1780"	"YJL168C"	-0.199748291389789
"1781"	"YJL169W"	-1.49933213432385
"1782"	"YJL170C"	-0.435240843908948
"1783"	"YJL171C"	0.00428481428366955
"1784"	"YJL172W"	0.7668275690553
"1785"	"YJL175W"	0.0725931465188564
"1786"	"YJL177W"	0.842657004959602
"1787"	"YJL178C"	0.0804306453385898
"1788"	"YJL181W"	-0.320590157663153
"1789"	"YJL182C"	0.0160538655101058
"1790"	"YJL185C"	0.337703218161388
"1791"	"YJL186W"	-0.307049622721204
"1792"	"YJL187C"	-0.223301508893967
"1793"	"YJL190C"	0.447561137106826
"1794"	"YJL192C"	0.464587640724251
"1795"	"YJL193W"	0.386161952301705
"1796"	"YJL196C"	0.240741989158022
"1797"	"YJL197W"	-0.305572176973749
"1798"	"YJL198W"	-0.164104163083864
"1799"	"YJL199C"	-0.56142318611645
"1800"	"YJL201W"	-0.313353990425549
"1801"	"YJL204C"	0.0413531391860437
"1802"	"YJL206C-A"	-0.563473234232733
"1803"	"YJL206C"	-0.606516912938468
"1804"	"YJL207C"	0.508887942175562
"1805"	"YJL208C"	1.94114769692044
"1806"	"YJL210W"	0.786760993047533
"1807"	"YJL211C"	-0.0188930976368078
"1808"	"YJL212C"	0.257801601942563
"1809"	"YJL213W"	-0.545461594867958
"1810"	"YJL214W"	-0.608608330891293
"1811"	"YJL215C"	0.109427951852839
"1812"	"YJL216C"	0.37678416319743
"1813"	"YJL217W"	0.492624592290031
"1814"	"YJL218W"	0.687935624041694
"1815"	"YJR001W"	0.202515322510665
"1816"	"YJR003C"	-0.470037680749613
"1817"	"YJR005W"	0.213482529232651
"1818"	"YJR008W"	-0.330660752885757
"1819"	"YJR009C"	-0.551887411822645
"1820"	"YJR010W"	-0.0261347840605736
"1821"	"YJR014W"	1.1334818039623
"1822"	"YJR015W"	0.675504962321676
"1823"	"YJR019C"	-0.0217603453245056
"1824"	"YJR020W"	0.790787744379008
"1825"	"YJR026W"	-0.621492950045726
"1826"	"YJR030C"	-1.81467773714957
"1827"	"YJR031C"	-0.134376737157349
"1828"	"YJR033C"	-1.00866959900665
"1829"	"YJR036C"	1.49409697279532
"1830"	"YJR037W"	-0.022952006945137
"1831"	"YJR038C"	-0.149776301192833
"1832"	"YJR039W"	0.136094842097379
"1833"	"YJR040W"	0.372580020955818
"1834"	"YJR043C"	-0.12996395260126
"1835"	"YJR044C"	0.477005795345258
"1836"	"YJR047C"	2.29955462554738
"1837"	"YJR050W"	0.962321936432413
"1838"	"YJR051W"	1.7288479993996
"1839"	"YJR052W"	1.25826892238162
"1840"	"YJR053W"	-0.284872427543217
"1841"	"YJR054W"	0.0230159901585667
"1842"	"YJR058C"	0.4860260098424
"1843"	"YJR059W"	0.0350718374009453
"1844"	"YJR060W"	0.329027497126447
"1845"	"YJR061W"	-0.571429202196493
"1846"	"YJR062C"	0.369695622309604
"1847"	"YJR066W"	-1.82505384515207
"1848"	"YJR069C"	0.123733528084634
"1849"	"YJR073C"	-2.07889280431211
"1850"	"YJR075W"	0.189165830693499
"1851"	"YJR077C"	-0.749910956008553
"1852"	"YJR080C"	-0.307401856027495
"1853"	"YJR083C"	0.493114408791899
"1854"	"YJR087W"	1.41162990890316
"1855"	"YJR088C"	0.977289094814674
"1856"	"YJR090C"	-1.22140882970504
"1857"	"YJR091C"	0.459488381133764
"1858"	"YJR092W"	0.279296412182179
"1859"	"YJR094C"	0.469961438275281
"1860"	"YJR094W-A"	0.952906954932902
"1861"	"YJR096W"	0.0964652543672795
"1862"	"YJR097W"	-2.99379737398601
"1863"	"YJR098C"	0.844348348089566
"1864"	"YJR099W"	0.378910875731882
"1865"	"YJR100C"	0.651882108418893
"1866"	"YJR103W"	-0.0330324343475962
"1867"	"YJR106W"	-0.290312870506829
"1868"	"YJR108W"	0.320735344094672
"1869"	"YJR109C"	-1.39036779029573
"1870"	"YJR110W"	-0.46560864539248
"1871"	"YJR111C"	-0.141280725409764
"1872"	"YJR115W"	0.409886059572932
"1873"	"YJR116W"	0.841931115278247
"1874"	"YJR117W"	0.0238899210660605
"1875"	"YJR118C"	0.745724852355595
"1876"	"YJR119C"	0.0544999035442968
"1877"	"YJR120W"	-0.138971508416799
"1878"	"YJR126C"	0.594959206318733
"1879"	"YJR127C"	-0.0214622253306225
"1880"	"YJR128W"	0.910706610588445
"1881"	"YJR129C"	0.290786618120346
"1882"	"YJR130C"	0.872864331264795
"1883"	"YJR131W"	0.124236000615565
"1884"	"YJR133W"	0.642050960326062
"1885"	"YJR134C"	0.171347434646809
"1886"	"YJR135C"	0.404138437370818
"1887"	"YJR137C"	-1.18844020952914
"1888"	"YJR139C"	0.254349146773097
"1889"	"YJR140C"	0.91108936551163
"1890"	"YJR142W"	-0.321985577156405
"1891"	"YJR145C"	0.0994790659793711
"1892"	"YJR146W"	-0.191156696341569
"1893"	"YJR147W"	-0.24358093377957
"1894"	"YJR148W"	0.41425586921497
"1895"	"YJR149W"	-0.0323481289106715
"1896"	"YJR150C"	1.1758209726616
"1897"	"YJR152W"	-0.551123795514546
"1898"	"YJR154W"	-0.476988589702924
"1899"	"YKL001C"	-0.523615719403921
"1900"	"YKL005C"	1.85653029749544
"1901"	"YKL006W"	0.756542897917359
"1902"	"YKL007W"	-0.421412559045179
"1903"	"YKL008C"	0.136499730676689
"1904"	"YKL010C"	0.149967797894456
"1905"	"YKL015W"	-0.0693789495722852
"1906"	"YKL017C"	-0.121800691432664
"1907"	"YKL020C"	0.0853779939821266
"1908"	"YKL023W"	0.0567895128395015
"1909"	"YKL027W"	-0.507232967992433
"1910"	"YKL029C"	0.372125329733989
"1911"	"YKL030W"	0.512124930108679
"1912"	"YKL032C"	0.249166802766452
"1913"	"YKL033W-A"	0.515282892404593
"1914"	"YKL038W"	-0.686324189534857
"1915"	"YKL039W"	0.429359877963629
"1916"	"YKL040C"	0.258163247533798
"1917"	"YKL044W"	1.56873794437921
"1918"	"YKL046C"	-1.3125179482915
"1919"	"YKL047W"	0.700887925794662
"1920"	"YKL048C"	-0.0859878024048326
"1921"	"YKL050C"	-1.3764359680164
"1922"	"YKL051W"	0.287448587057617
"1923"	"YKL053C-A"	-0.00955409127633402
"1924"	"YKL053W"	0.694379732539157
"1925"	"YKL055C"	-0.313843478605806
"1926"	"YKL057C"	0.775696565114417
"1927"	"YKL061W"	-0.0722207355793908
"1928"	"YKL062W"	-0.664806369176664
"1929"	"YKL063C"	-0.630038088220899
"1930"	"YKL064W"	0.430858247838399
"1931"	"YKL065C"	-0.180919690702634
"1932"	"YKL066W"	-0.264243698494246
"1933"	"YKL067W"	-0.585843140544234
"1934"	"YKL068W"	0.255440010175996
"1935"	"YKL070W"	0.054120411660835
"1936"	"YKL071W"	0.649250514525729
"1937"	"YKL072W"	-0.248623110359866
"1938"	"YKL074C"	0.254309786926769
"1939"	"YKL075C"	0.387532415020933
"1940"	"YKL076C"	-0.564877308371218
"1941"	"YKL077W"	0.234250573463004
"1942"	"YKL079W"	0.694006705111591
"1943"	"YKL081W"	0.677448453505644
"1944"	"YKL085W"	0.290236655683499
"1945"	"YKL086W"	0.0335856396350751
"1946"	"YKL090W"	0.789360486948834
"1947"	"YKL091C"	-0.480860513184775
"1948"	"YKL092C"	0.695050483045971
"1949"	"YKL093W"	0.848070389821608
"1950"	"YKL094W"	-0.366097981744196
"1951"	"YKL096W-A"	0.719272691804357
"1952"	"YKL096W"	0.198649978074639
"1953"	"YKL098W"	-0.630604958284026
"1954"	"YKL100C"	-0.0788197193677393
"1955"	"YKL101W"	-0.981564743052647
"1956"	"YKL102C"	-0.536440884090416
"1957"	"YKL103C"	-0.216285781360984
"1958"	"YKL105C"	-0.150896529604871
"1959"	"YKL106W"	-0.502265202024016
"1960"	"YKL107W"	0.226261938950442
"1961"	"YKL109W"	-0.336473867787181
"1962"	"YKL110C"	-0.13655536211345
"1963"	"YKL113C"	0.728706306223302
"1964"	"YKL114C"	0.0488163890092827
"1965"	"YKL116C"	-0.317883934352418
"1966"	"YKL117W"	-0.367244282351636
"1967"	"YKL120W"	-0.043469909231099
"1968"	"YKL121W"	0.512770712184889
"1969"	"YKL123W"	0.414023194122904
"1970"	"YKL124W"	0.144033167630679
"1971"	"YKL127W"	1.75025026370986
"1972"	"YKL130C"	0.0575598080082836
"1973"	"YKL131W"	0.0653576980297682
"1974"	"YKL132C"	0.562865304013927
"1975"	"YKL133C"	0.0505136059017896
"1976"	"YKL137W"	-0.00595383752390033
"1977"	"YKL139W"	0.513372980236271
"1978"	"YKL140W"	0.336181877408098
"1979"	"YKL146W"	0.0367675931840982
"1980"	"YKL147C"	0.122446761893812
"1981"	"YKL148C"	-0.113129796374166
"1982"	"YKL149C"	0.366220058503102
"1983"	"YKL150W"	-0.298450784781638
"1984"	"YKL151C"	-0.370680535295139
"1985"	"YKL156W"	0.654018687610706
