"gene"	"SinapicAcid"
"673"	"YDR222W"	0.30949512034366
"674"	"YDR223W"	-0.262298856363915
"675"	"YDR229W"	0.236381072039134
"676"	"YDR233C"	0.325179147455545
"677"	"YDR239C"	0.157140819835644
"678"	"YDR241W"	0.627830665334499
"679"	"YDR242W"	0.00380857236066144
"680"	"YDR244W"	0.521101891503497
"681"	"YDR245W"	0.346393650678492
"682"	"YDR247W"	0.0636282692562379
"683"	"YDR248C"	0.334999848570507
"684"	"YDR249C"	0.199264833321322
"685"	"YDR250C"	0.292670186245665
"686"	"YDR251W"	0.378532768770711
"687"	"YDR252W"	0.785368092922872
"688"	"YDR253C"	0.280907621584537
"689"	"YDR254W"	0.0454903020535014
"690"	"YDR255C"	0.117639641334385
"691"	"YDR256C"	0.112968849751748
"692"	"YDR257C"	0.569023085371817
"693"	"YDR258C"	0.152556784187661
"694"	"YDR259C"	0.0317085467358318
"695"	"YDR260C"	0.357318691826557
"696"	"YDR261C"	0.0757414588470756
"697"	"YDR262W"	0.0636916311585173
"698"	"YDR263C"	0.060631836747656
"699"	"YDR265W"	0.384322975114035
"700"	"YDR266C"	0.158294996035798
"701"	"YDR269C"	0.395400594376305
"702"	"YDR272W"	0.15296545576199
"703"	"YDR273W"	0.253801825616374
"704"	"YDR275W"	0.472686609791009
"705"	"YDR276C"	1.25293609403603
"706"	"YDR277C"	0.323334774201935
"707"	"YDR278C"	0.480807897967301
"708"	"YDR281C"	0.00304263290948282
"709"	"YDR285W"	0.1571460380065
"710"	"YDR289C"	0.0346371190632803
"711"	"YDR290W"	0.132543706018993
"712"	"YDR291W"	0.170398446600752
"713"	"YDR293C"	0.341065453496641
"714"	"YDR294C"	-0.217458967455648
"715"	"YDR297W"	0.17202918433215
"716"	"YDR304C"	-0.152621808898843
"717"	"YDR305C"	0.201120624975211
"718"	"YDR306C"	-0.0193920260795272
"719"	"YDR307W"	0.169155684111752
"720"	"YDR309C"	0.324776667205509
"721"	"YDR310C"	-2.30590189032791
"722"	"YDR312W"	-0.223721869663105
"723"	"YDR313C"	0.0914393354673697
"724"	"YDR314C"	0.405338736046407
"725"	"YDR316W"	-0.000629042675234212
"726"	"YDR317W"	0.385621893116864
"727"	"YDR319C"	0.19114557793111
"728"	"YDR320C"	-0.064215329256042
"729"	"YDR321W"	0.150181035518224
"730"	"YDR326C"	-0.527777109269312
"731"	"YDR329C"	0.317905989042376
"732"	"YDR330W"	0.338570442552502
"733"	"YDR333C"	0.122540981606324
"734"	"YDR334W"	-0.120805745311995
"735"	"YDR335W"	0.599625814457255
"736"	"YDR336W"	0.546856522388404
"737"	"YDR338C"	-0.0977890329052648
"738"	"YDR340W"	0.610488950784676
"739"	"YDR344C"	-0.296717168053637
"740"	"YDR345C"	0.317415751561265
"741"	"YDR346C"	0.160548523563273
"742"	"YDR349C"	0.0825075392015815
"743"	"YDR351W"	0.0700479515736172
"744"	"YDR352W"	-0.16756908130734
"745"	"YDR354W"	0.287828981987818
"746"	"YDR357C"	-1.76110058977739
"747"	"YDR358W"	-0.439683688015686
"748"	"YDR359C"	0.206463288467509
"749"	"YDR360W"	0.0981428043442802
"750"	"YDR363W"	0.100039591407042
"751"	"YDR368W"	-0.177956143006338
"752"	"YDR370C"	0.153270892635574
"753"	"YDR371W"	0.222034041351388
"754"	"YDR372C"	-0.70563903467167
"755"	"YDR375C"	-0.00401953555770349
"756"	"YDR378C"	0.808206674806517
"757"	"YDR383C"	0.655246869510684
"758"	"YDR385W"	0.16171896870681
"759"	"YDR386W"	0.0917750342629389
"760"	"YDR388W"	0.305768932332974
"761"	"YDR389W"	0.702561186166522
"762"	"YDR393W"	1.36288779575367
"763"	"YDR395W"	0.642745139157787
"764"	"YDR400W"	0.110366722123126
"765"	"YDR402C"	-0.0614933620502985
"766"	"YDR403W"	-0.105155036582457
"767"	"YDR406W"	-0.0991545175618113
"768"	"YDR408C"	-1.42644366713602
"769"	"YDR409W"	0.112627038122187
"770"	"YDR411C"	0.162641417667007
"771"	"YDR414C"	-0.0849064419423435
"772"	"YDR415C"	-0.264718039795994
"773"	"YDR421W"	-0.125339545345443
"774"	"YDR423C"	0.192687422671828
"775"	"YDR424C"	-0.224595466933848
"776"	"YDR425W"	-0.125006281091173
"777"	"YDR426C"	0.104383461931176
"778"	"YDR428C"	-0.376667020230559
"779"	"YDR430C"	0.0283335783555757
"780"	"YDR431W"	-0.239478068729582
"781"	"YDR435C"	0.269729485658515
"782"	"YDR436W"	0.0990199775510473
"783"	"YDR440W"	-0.0541425072369375
"784"	"YDR441C"	-0.147506386044986
"785"	"YDR445C"	-0.286640103736367
"786"	"YDR451C"	0.325873964949873
"787"	"YDR452W"	0.0244028088292031
"788"	"YDR455C"	-0.316002359806156
"789"	"YDR458C"	0.511992279112131
"790"	"YDR459C"	-0.0571745653971002
"791"	"YDR461W"	-0.0893823970127177
"792"	"YDR463W"	-0.478612295513677
"793"	"YDR465C"	0.0200585101678761
"794"	"YDR466W"	-2.30451755276842
"795"	"YDR467C"	-0.898098208210432
"796"	"YDR474C"	-0.0632044424596156
"797"	"YDR475C"	-0.254813766700182
"798"	"YDR476C"	-0.151406007732583
"799"	"YDR477W"	0.867742227247588
"800"	"YDR479C"	-1.6801438679102
"801"	"YDR480W"	-0.330222350983764
"802"	"YDR481C"	0.039013901109243
"803"	"YDR482C"	-0.0374587472761882
"804"	"YDR483W"	0.0781276371124783
"805"	"YDR485C"	-0.672818830350749
"806"	"YDR486C"	0.175905597475724
"807"	"YDR488C"	0.0132107329105595
"808"	"YDR490C"	0.297221284709995
"809"	"YDR491C"	-0.10674248467938
"810"	"YDR492W"	0.178273125727879
"811"	"YDR493W"	-0.111267783163413
"812"	"YDR497C"	-0.850444850602443
"813"	"YDR501W"	-0.161925232289627
"814"	"YDR502C"	0.0447803453740718
"815"	"YDR503C"	0.353438461424845
"816"	"YDR504C"	-0.1898471067312
"817"	"YDR505C"	-0.227035259987493
"818"	"YDR508C"	0.298775843751372
"819"	"YDR509W"	0.093733353289366
"820"	"YDR511W"	-0.00433888310733119
"821"	"YDR512C"	0.593230493024435
"822"	"YDR513W"	-0.440297405077452
"823"	"YDR515W"	-0.394170580017854
"824"	"YDR516C"	0.0804423862371941
"825"	"YDR517W"	-0.0671668509354013
"826"	"YDR519W"	-0.210574683527643
"827"	"YDR520C"	0.0802047669933853
"828"	"YDR522C"	-0.14607343730209
"829"	"YDR524C"	-0.104416414495545
"830"	"YDR525W-A"	-0.392144094961915
"831"	"YDR525W"	-0.0634737662841503
"832"	"YDR528W"	-0.201995908165555
"833"	"YDR530C"	-0.164359879350222
"834"	"YDR533C"	-0.0228465148225155
"835"	"YDR534C"	0.135711212839971
"836"	"YDR535C"	-0.0383284229474515
"837"	"YDR536W"	-0.269856890913731
"838"	"YDR537C"	-0.161685056398475
"839"	"YDR538W"	-0.019951140331305
"840"	"YDR539W"	-0.3843214878562
"841"	"YDR540C"	0.172904195721719
"842"	"YDR541C"	-0.134561388339779
"843"	"YEL001C"	-0.263916959235643
"844"	"YEL003W"	0.589155154420428
"845"	"YEL004W"	-0.0264352166137469
"846"	"YEL005C"	0.0605401410248968
"847"	"YEL006W"	0.0484608482930622
"848"	"YEL007W"	-1.19836612377613
"849"	"YEL008W"	-0.0132278297896494
"850"	"YEL010W"	0.140122737398789
"851"	"YEL011W"	-0.216391391480224
"852"	"YEL012W"	-0.53900417430112
"853"	"YEL013W"	-0.0411028337731126
"854"	"YEL014C"	0.0981247744721287
"855"	"YEL015W"	0.0845751870180022
"856"	"YEL016C"	0.0354609651732184
"857"	"YEL017C-A"	-0.406338014629622
"858"	"YEL017W"	-0.0230608361622998
"859"	"YEL020C"	-0.0346044828594075
"860"	"YEL023C"	-0.111992370051386
"861"	"YEL025C"	-0.191007609982294
"862"	"YEL028W"	-0.154939463282084
"863"	"YEL031W"	-0.812069333854781
"864"	"YEL033W"	0.419732370663589
"865"	"YEL037C"	-0.00254069303025535
"866"	"YEL038W"	0.08232032488461
"867"	"YEL039C"	0.191623296822131
"868"	"YEL042W"	-0.303305236936089
"869"	"YEL043W"	-0.301373762073247
"870"	"YEL047C"	-0.171358163151821
"871"	"YEL048C"	0.191136652708731
"872"	"YEL049W"	0.0606143148732803
"873"	"YEL052W"	0.012872066526227
"874"	"YEL053C"	-1.74154968727941
"875"	"YEL056W"	0.0441309402775533
"876"	"YEL059W"	-0.0874326499251806
"877"	"YEL061C"	0.132262105163433
"878"	"YEL063C"	0.882175167433477
"879"	"YEL065W"	0.158422474335362
"880"	"YEL066W"	-0.0847255684633029
"881"	"YEL067C"	-0.129166581646707
"882"	"YEL068C"	-0.20333029641471
"883"	"YEL071W"	0.0407885005873302
"884"	"YER001W"	-0.0651948605381665
"885"	"YER005W"	-0.361683284233158
"886"	"YER007C-A"	-0.00882940029205652
"887"	"YER007W"	-0.0967399765964251
"888"	"YER010C"	-0.0552980659586683
"889"	"YER011W"	-0.0284058248176602
"890"	"YER016W"	0.0736136707738563
"891"	"YER019C-A"	-0.212414799995203
"892"	"YER019W"	0.192821717689597
"893"	"YER020W"	0.100029636587465
"894"	"YER024W"	-0.14304088623074
"895"	"YER027C"	-0.285986493006602
"896"	"YER028C"	0.135219091986313
"897"	"YER030W"	0.2029729537499
"898"	"YER032W"	0.071054484705138
"899"	"YER033C"	-1.64918254453575
"900"	"YER034W"	0.0137237502587162
"901"	"YER035W"	0.144490424489131
"902"	"YER038W-A"	-0.0905012931251719
"903"	"YER039C-A"	-0.0138790768676427
"904"	"YER041W"	0.122725023958131
"905"	"YER042W"	0.120120020645724
"906"	"YER045C"	-0.0295137141938854
"907"	"YER046W-A"	1.09393841513092
"908"	"YER046W"	-0.201209187345796
"909"	"YER047C"	-0.97623984574102
"910"	"YER048C"	0.235681368179149
"911"	"YER052C"	0.260518521729401
"912"	"YER053C"	0.0596749772470104
"913"	"YER054C"	0.206816902702913
"914"	"YER056C-A"	-0.354129348516612
"915"	"YER056C"	0.250473911942285
"916"	"YER057C"	0.0661476066419155
"917"	"YER059W"	-0.414888285501846
"918"	"YER060W-A"	0.143917695393374
"919"	"YER060W"	0.1014630668564
"920"	"YER062C"	-0.481119805229018
"921"	"YER063W"	-0.373502377568715
"922"	"YER064C"	-0.0442368948371608
"923"	"YER065C"	0.259711589347177
"924"	"YER066C-A"	0.781986195648516
"925"	"YER066W"	0.629767803449201
"926"	"YER067C-A"	0.101783800707646
"927"	"YER067W"	-0.0132001090701184
"928"	"YER071C"	-0.08074759548632
"929"	"YER072W"	0.17736507106834
"930"	"YER073W"	-0.0522949109918426
"931"	"YER074W"	-0.111078647165387
"932"	"YER075C"	-0.233307938585237
"933"	"YER078C"	0.0798810384962681
"934"	"YER079W"	0.065625932908365
"935"	"YER080W"	0.0540327873357151
"936"	"YER081W"	-0.0410947776102345
"937"	"YER083C"	-0.385164504479476
"938"	"YER084W"	0.104375863819946
"939"	"YER085C"	-0.0830443957620706
"940"	"YER087C-A"	-0.360167448759596
"941"	"YER088C"	0.218401346829221
"942"	"YER089C"	0.218265930596362
"943"	"YER090W"	0.414046494320092
"944"	"YER091C-A"	0.125168802823817
"945"	"YER091C"	0.48693642827006
"946"	"YER092W"	0.689427799323673
"947"	"YER093C-A"	-0.1844209655795
"948"	"YER095W"	0.377887983429565
"949"	"YER096W"	-0.0124736796022996
"950"	"YER097W"	0.186634732564786
"951"	"YER098W"	0.211964784511694
"952"	"YER106W"	0.0714106091646462
"953"	"YER108C"	0.636069580028742
"954"	"YER109C"	-0.0675927279287596
"955"	"YER111C"	0.650696021664733
"956"	"YER113C"	0.0861044275591485
"957"	"YER114C"	0.106411417297998
"958"	"YER115C"	-0.114872740413472
"959"	"YER116C"	0.103582160048253
"960"	"YER118C"	-0.385226561294062
"961"	"YER119C-A"	-0.369966267631032
"962"	"YER119C"	0.145585206855226
"963"	"YER120W"	-0.155370340132941
"964"	"YER121W"	0.216469063714865
"965"	"YER123W"	-0.332664853825309
"966"	"YER124C"	0.0328336936515213
"967"	"YER128W"	0.231733495120132
"968"	"YER129W"	-0.138014267243141
"969"	"YER130C"	0.326142196001152
"970"	"YER131W"	-0.0610610597858524
"971"	"YER132C"	-0.43894156523867
"972"	"YER134C"	0.100800980601549
"973"	"YER135C"	0.194250181977794
"974"	"YER137C"	-0.0709622449726984
"975"	"YER139C"	0.0470990299109936
"976"	"YER140W"	-0.0130310829760716
"977"	"YER142C"	-0.0935977018955227
"978"	"YER143W"	-0.225311863645919
"979"	"YER144C"	-0.125295385917295
"980"	"YER145C"	0.214569918068206
"981"	"YER149C"	-0.094239588785809
"982"	"YER150W"	-0.101420578970806
"983"	"YER151C"	-0.597437432556975
"984"	"YER152C"	-0.0765726998181761
"985"	"YER153C"	0.172343470029616
"986"	"YER155C"	-0.179341671885948
"987"	"YER156C"	-0.106637229154729
"988"	"YER158C"	-0.480144600514947
"989"	"YER161C"	0.781567776171945
"990"	"YER162C"	0.171199644900782
"991"	"YER163C"	-0.274493538761155
"992"	"YER164W"	-0.597648181376741
"993"	"YER166W"	-0.382930869553065
"994"	"YER167W"	-0.0989560627127946
"995"	"YER170W"	-0.155782874386467
"996"	"YER173W"	-1.02483855031428
"997"	"YER174C"	-0.134691456679025
"998"	"YER175C"	-0.248836292908617
"999"	"YER176W"	-0.0613796068834494
"1000"	"YER177W"	0.00404540560454072
"1001"	"YER178W"	0.21266313111565
"1002"	"YER179W"	-0.0783817451403358
"1003"	"YER180C"	-0.00457052441640985
"1004"	"YER181C"	0.0078415757349826
"1005"	"YER182W"	-0.0566005146177696
"1006"	"YER183C"	-0.19932816239084
"1007"	"YER184C"	0.0186628979434986
"1008"	"YER185W"	-0.0732010791875063
"1009"	"YER186C"	-0.0269118038331099
"1010"	"YER187W"	-0.185302925844592
"1011"	"YER188W"	-0.10215887679155
"1012"	"YFL001W"	-0.110222466862073
"1013"	"YFL003C"	-0.284315095223792
"1014"	"YFL004W"	-0.400183942287809
"1015"	"YFL006W"	-0.670894549999639
"1016"	"YFL007W"	-0.425153291097742
"1017"	"YFL010C"	-0.165859198710896
"1018"	"YFL010W-A"	-0.189303927721222
"1019"	"YFL011W"	0.0128521030191138
"1020"	"YFL012W"	0.175103043553354
"1021"	"YFL013C"	0.024855458048333
"1022"	"YFL013W-A"	0.23813672259249
"1023"	"YFL014W"	-0.0764686897815669
"1024"	"YFL015C"	-0.14709365335866
"1025"	"YFL018C"	0.062512457140256
"1026"	"YFL019C"	-0.32035634144754
"1027"	"YFL021W"	-0.238461688558533
"1028"	"YFL025C"	-0.92430425623751
"1029"	"YFL027C"	-0.201646080492617
"1030"	"YFL028C"	0.406232920117454
"1031"	"YFL030W"	-0.262939471959671
"1032"	"YFL031W"	-0.754034243835397
"1033"	"YFL032W"	-0.946217111506248
"1034"	"YFL033C"	-0.733064126265763
"1035"	"YFL034W"	0.00476998724316173
"1036"	"YFL035C-B"	-0.246539780105747
"1037"	"YFL040W"	-0.142537369582318
"1038"	"YFL041W"	-0.126483587816776
"1039"	"YFL042C"	-0.292681473054417
"1040"	"YFL043C"	0.0781650177834165
"1041"	"YFL044C"	-0.0153552994482698
"1042"	"YFL046W"	-0.163837268222043
"1043"	"YFL047W"	0.717720882542591
"1044"	"YFL048C"	-0.387552560410557
"1045"	"YFL049W"	-0.38838612604737
"1046"	"YFL050C"	-0.465651145397208
"1047"	"YFL051C"	-0.653795379916297
"1048"	"YFL052W"	-0.286711170640886
"1049"	"YFL053W"	0.0548218188891403
"1050"	"YFL054C"	-0.0261289253501138
"1051"	"YFL055W"	-0.177394511450806
"1052"	"YFL056C"	-0.162249269744429
"1053"	"YFL063W"	-0.18392052801923
"1054"	"YFR006W"	-0.110367559896497
"1055"	"YFR007W"	-0.0885086510878704
"1056"	"YFR008W"	-0.110206396845453
"1057"	"YFR009W"	0.0492122821035619
"1058"	"YFR010W"	0.636074477226522
"1059"	"YFR011C"	-0.993743310241472
"1060"	"YFR012W"	-0.0443593090047836
"1061"	"YFR013W"	-0.0581898426514974
"1062"	"YFR014C"	-0.269169729747157
"1063"	"YFR016C"	-0.280138903047146
"1064"	"YFR017C"	-0.254316213438782
"1065"	"YFR018C"	0.0276725778894562
"1066"	"YFR021W"	-0.204127113852756
"1067"	"YFR022W"	-0.414303077190665
"1068"	"YFR023W"	-0.263844810713662
"1069"	"YFR024C-A"	-0.286610915668618
"1070"	"YFR024C"	-0.21849934169439
"1071"	"YFR026C"	-0.137931942848774
"1072"	"YFR031C-A"	0.268998177170672
"1073"	"YFR032C-A"	-0.0265115898030506
"1074"	"YFR032C"	-0.232814299373506
"1075"	"YFR033C"	0.0101813379456386
"1076"	"YFR034C"	0.481155029078882
"1077"	"YFR038W"	-0.2320883069961
"1078"	"YFR039C"	-0.159887701325591
"1079"	"YFR040W"	0.0439455673067466
"1080"	"YFR041C"	-0.717222460767228
"1081"	"YFR044C"	-0.344443401553598
"1082"	"YFR045W"	-0.197438538306537
"1083"	"YFR046C"	-0.264259299135921
"1084"	"YFR047C"	-0.039681056433337
"1085"	"YFR048W"	0.232244212994513
"1086"	"YFR053C"	-0.222663012967808
"1087"	"YFR054C"	-0.18900082818109
"1088"	"YFR056C"	-0.0640526231741466
"1089"	"YGL002W"	0.40046145308026
"1090"	"YGL004C"	1.54208519735658
"1091"	"YGL005C"	1.41014590531649
"1092"	"YGL006W"	-0.522676766532247
"1093"	"YGL007W"	0.142701518272494
"1094"	"YGL009C"	1.45827572167935
"1095"	"YGL010W"	1.45807916126855
"1096"	"YGL015C"	0.282965803411793
"1097"	"YGL016W"	-0.83426428517497
"1098"	"YGL017W"	1.15236095603073
"1099"	"YGL019W"	-0.972700023110204
"1100"	"YGL020C"	-0.0125405287092644
"1101"	"YGL021W"	0.110521137515603
"1102"	"YGL023C"	0.52252404397383
"1103"	"YGL027C"	0.380724175368275
"1104"	"YGL028C"	0.236707217262958
"1105"	"YGL029W"	0.302681531362051
"1106"	"YGL031C"	0.492511349570186
"1107"	"YGL032C"	0.334693756329123
"1108"	"YGL035C"	0.513708282263399
"1109"	"YGL036W"	0.672948117338356
"1110"	"YGL037C"	0.0679256727406879
"1111"	"YGL039W"	-0.0657911647916504
"1112"	"YGL043W"	0.569428063063003
"1113"	"YGL045W"	0.329250636636493
"1114"	"YGL046W"	0.469630602892257
"1115"	"YGL049C"	0.111717407654714
"1116"	"YGL050W"	-0.0954593232092416
"1117"	"YGL051W"	0.532000583430425
"1118"	"YGL053W"	0.0394117481145296
"1119"	"YGL054C"	-1.41433491894151
"1120"	"YGL056C"	0.077026550182095
"1121"	"YGL057C"	0.176279081911798
"1122"	"YGL059W"	0.223311663957027
"1123"	"YGL060W"	0.546167827400383
"1124"	"YGL062W"	-0.192964756140236
"1125"	"YGL063W"	0.0229192082176668
"1126"	"YGL066W"	-0.266929002477213
"1127"	"YGL067W"	0.489711471042217
"1128"	"YGL077C"	-0.0234219822625581
"1129"	"YGL078C"	-0.161661047138342
"1130"	"YGL079W"	0.211479957663011
"1131"	"YGL080W"	0.212308995323927
"1132"	"YGL081W"	0.217566556925442
"1133"	"YGL082W"	0.167981140234262
"1134"	"YGL083W"	-0.207486331186379
"1135"	"YGL084C"	-0.608871318560406
"1136"	"YGL085W"	0.0342711829857515
"1137"	"YGL086W"	0.275897261636071
"1138"	"YGL087C"	0.211635642078281
"1139"	"YGL089C"	0.146761286760008
"1140"	"YGL090W"	-0.336806408742791
"1141"	"YGL094C"	0.0771399546947841
"1142"	"YGL096W"	0.106467240727265
"1143"	"YGL101W"	0.209505961273274
"1144"	"YGL105W"	0.956068547235145
"1145"	"YGL108C"	0.080477058543617
"1146"	"YGL109W"	-0.0335911136537611
"1147"	"YGL110C"	-0.326209805789984
"1148"	"YGL114W"	-0.0160602503509463
"1149"	"YGL115W"	-0.534960449568458
"1150"	"YGL117W"	0.494474197737656
"1151"	"YGL121C"	0.286776167511494
"1152"	"YGL124C"	0.424339642945822
"1153"	"YGL125W"	-2.02543149672992
"1154"	"YGL126W"	0.171433287657199
"1155"	"YGL131C"	-0.0938979986667072
"1156"	"YGL132W"	-0.150307639184925
"1157"	"YGL136C"	0.929873569658887
"1158"	"YGL138C"	0.0345251472590054
"1159"	"YGL139W"	-0.13492821940055
"1160"	"YGL140C"	-0.204725108488825
"1161"	"YGL141W"	-0.115463420928571
"1162"	"YGL144C"	-0.0463127768700612
"1163"	"YGL146C"	0.339230190151505
"1164"	"YGL147C"	0.524208138835199
"1165"	"YGL148W"	-1.00698565782181
"1166"	"YGL149W"	0.154949407091554
"1167"	"YGL151W"	0.46528125408008
"1168"	"YGL152C"	0.250289099109747
"1169"	"YGL153W"	0.142576851894308
"1170"	"YGL154C"	1.33597110003335
"1171"	"YGL156W"	0.189036734665191
"1172"	"YGL157W"	0.0813874110107373
"1173"	"YGL158W"	0.196313269457833
"1174"	"YGL159W"	-0.315791085813582
"1175"	"YGL160W"	0.0753831618030915
"1176"	"YGL161C"	-0.013063790339646
"1177"	"YGL162W"	0.23425639337205
"1178"	"YGL163C"	0.0807105568919459
"1179"	"YGL164C"	-0.470221511462121
"1180"	"YGL165C"	-0.88849045521027
"1181"	"YGL166W"	-0.945127041250946
"1182"	"YGL167C"	1.06718121134508
"1183"	"YGL170C"	0.102679625068353
"1184"	"YGL173C"	-0.160589883833625
"1185"	"YGL174W"	-0.89445711961625
"1186"	"YGL175C"	0.173288001664779
"1187"	"YGL177W"	-0.124765751376883
"1188"	"YGL179C"	0.0316044095949586
"1189"	"YGL180W"	0.274309804720163
"1190"	"YGL181W"	-0.0263455199657189
"1191"	"YGL194C"	0.168111185457115
"1192"	"YGL195W"	0.343668664344613
"1193"	"YGL196W"	-0.0591096597655884
"1194"	"YGL197W"	0.0845837630238664
"1195"	"YGL198W"	-0.0680237588507887
"1196"	"YGL199C"	-0.0525775250479022
"1197"	"YGL202W"	-0.0236004228784797
"1198"	"YGL205W"	0.0860981133348673
"1199"	"YGL208W"	0.0339067255596569
"1200"	"YGL209W"	0.0744101134735713
"1201"	"YGL210W"	0.0729982320866564
"1202"	"YGL211W"	-0.0299015969546361
"1203"	"YGL212W"	0.00378131661169878
"1204"	"YGL213C"	-0.42841914732852
"1205"	"YGL214W"	0.089643534748062
"1206"	"YGL215W"	-0.0322197726225551
"1207"	"YGL216W"	0.287177214090868
"1208"	"YGL217C"	0.279720859059773
"1209"	"YGL219C"	0.376329196006063
"1210"	"YGL221C"	-0.135045294446016
"1211"	"YGL222C"	-0.175997879604401
"1212"	"YGL224C"	-0.188350276717041
"1213"	"YGL226C-A"	-0.141652337134893
"1214"	"YGL226W"	2.19002277876497
"1215"	"YGL228W"	-0.143019654267486
"1216"	"YGL230C"	0.0204488665020688
"1217"	"YGL231C"	-0.433680234029872
"1218"	"YGL232W"	-0.281522780209673
"1219"	"YGL234W"	-0.175055201392035
"1220"	"YGL235W"	-0.0562394713818133
"1221"	"YGL237C"	-0.0770360709791894
"1222"	"YGL241W"	-0.0863418018277785
"1223"	"YGL242C"	-0.169961004962346
"1224"	"YGL243W"	0.108600832190328
"1225"	"YGL244W"	0.215763047359089
"1226"	"YGL248W"	-0.0457684769737075
"1227"	"YGL249W"	0.0432569144264307
"1228"	"YGL250W"	-2.1486437961731
"1229"	"YGL251C"	-0.0159595028312257
"1230"	"YGL252C"	0.043152526354686
"1231"	"YGL253W"	0.286466132191001
"1232"	"YGL254W"	-0.149641442833236
"1233"	"YGL255W"	0.344291025888124
"1234"	"YGL256W"	-0.300803892930743
"1235"	"YGL257C"	-0.225847315408053
"1236"	"YGL258W"	0.136856009726254
"1237"	"YGL259W"	0.226309669045522
"1238"	"YGL260W"	0.28514221765623
"1239"	"YGL261C"	0.234604225394743
"1240"	"YGL262W"	0.27355699058481
"1241"	"YGL263W"	-0.298574280928204
"1242"	"YGR001C"	-0.0209828011939548
"1243"	"YGR003W"	-0.543678114254609
"1244"	"YGR004W"	0.360556025263141
"1245"	"YGR007W"	-1.14252613554722
"1246"	"YGR008C"	0.196863666931818
"1247"	"YGR010W"	-0.182736715267027
"1248"	"YGR011W"	-0.0248526839114081
"1249"	"YGR012W"	0.0755143452043629
"1250"	"YGR014W"	-0.105584419071222
"1251"	"YGR015C"	0.0790196850256526
"1252"	"YGR016W"	0.202710384906105
"1253"	"YGR017W"	1.01053453091277
"1254"	"YGR018C"	-0.0223644340904565
"1255"	"YGR019W"	0.0924798934027136
"1256"	"YGR021W"	0.0957864627375931
"1257"	"YGR022C"	1.46776803922142
"1258"	"YGR023W"	0.528713588470084
"1259"	"YGR025W"	-0.297264956711356
"1260"	"YGR026W"	0.269969134942455
"1261"	"YGR028W"	0.211911653147368
"1262"	"YGR031W"	0.109052566951443
"1263"	"YGR032W"	1.37705146962761
"1264"	"YGR033C"	0.140620622183257
"1265"	"YGR034W"	0.237188777136649
"1266"	"YGR035C"	-0.075869150573321
"1267"	"YGR037C"	-0.175033841069439
"1268"	"YGR038W"	0.0878563764259454
"1269"	"YGR040W"	0.0765638660660377
"1270"	"YGR042W"	0.364067136320114
"1271"	"YGR043C"	0.211225456793481
"1272"	"YGR044C"	0.578477993829566
"1273"	"YGR045C"	0.34526572585441
"1274"	"YGR049W"	-0.130063123807039
"1275"	"YGR050C"	0.0638618575979099
"1276"	"YGR051C"	0.16088511167701
"1277"	"YGR053C"	0.213867040425517
"1278"	"YGR055W"	-0.649927118444645
"1279"	"YGR058W"	0.401920550185712
"1280"	"YGR059W"	-0.978709085607212
"1281"	"YGR061C"	0.344281209668744
"1282"	"YGR066C"	0.0657495173885501
"1283"	"YGR067C"	0.131909564112835
"1284"	"YGR068C"	-0.0164081237570495
"1285"	"YGR069W"	0.574741986072717
"1286"	"YGR070W"	0.936339620229134
"1287"	"YGR071C"	0.127983745803672
"1288"	"YGR072W"	0.384810821850225
"1289"	"YGR077C"	0.217608409021587
"1290"	"YGR078C"	0.308862489551329
"1291"	"YGR079W"	0.178570663399303
"1292"	"YGR080W"	0.140358325640128
"1293"	"YGR084C"	0.130661604275393
"1294"	"YGR085C"	0.517575940343171
"1295"	"YGR086C"	0.130324043408777
"1296"	"YGR087C"	0.342673714575497
"1297"	"YGR088W"	0.40939792117973
"1298"	"YGR089W"	1.08962661434852
"1299"	"YGR092W"	0.422328775554644
"1300"	"YGR093W"	0.657346779502737
"1301"	"YGR096W"	-0.0765140668919155
"1302"	"YGR097W"	0.278172799063183
"1303"	"YGR100W"	-0.150074996327597
"1304"	"YGR101W"	1.36211062825367
"1305"	"YGR105W"	-1.9807458998924
"1306"	"YGR106C"	0.194855598185178
"1307"	"YGR107W"	-0.108386097995592
"1308"	"YGR108W"	0.0849393341516563
"1309"	"YGR109C"	-0.528598011441038
"1310"	"YGR111W"	0.057105303711236
"1311"	"YGR117C"	0.0210889886966149
"1312"	"YGR118W"	0.253775076913482
"1313"	"YGR121C"	0.0702170172158376
"1314"	"YGR122C-A"	0.428730531638469
"1315"	"YGR122W"	0.960181468225564
"1316"	"YGR123C"	0.283748456325342
"1317"	"YGR125W"	0.213322669604687
"1318"	"YGR126W"	-0.0180158670080978
"1319"	"YGR127W"	0.133978097191428
"1320"	"YGR129W"	0.1969455789963
"1321"	"YGR130C"	0.16320390372326
"1322"	"YGR131W"	-0.0292809109118053
"1323"	"YGR133W"	0.720861769681348
"1324"	"YGR134W"	0.351051976883294
"1325"	"YGR136W"	0.316773807115537
"1326"	"YGR137W"	0.4902428899046
"1327"	"YGR141W"	-0.182447405902826
"1328"	"YGR142W"	0.116681284338712
"1329"	"YGR143W"	0.152665776546156
"1330"	"YGR144W"	-0.025227121346668
"1331"	"YGR146C"	0.249408081058947
"1332"	"YGR148C"	0.511449647802854
"1333"	"YGR149W"	0.517370030625362
"1334"	"YGR151C"	-0.0229930752573669
