"gene"	"Methylglyoxal"
"675"	"YDR242W"	-0.0776957074728942
"676"	"YDR244W"	-0.325046296150344
"677"	"YDR245W"	-0.376217099276668
"678"	"YDR247W"	-0.260713932659461
"679"	"YDR248C"	0.262362505104383
"680"	"YDR249C"	0.139761987790029
"681"	"YDR250C"	0.139649915859183
"682"	"YDR251W"	0.0380794508790423
"683"	"YDR252W"	0.856095554078893
"684"	"YDR253C"	-0.229859450028099
"685"	"YDR254W"	-0.00263057106237976
"686"	"YDR255C"	-0.186750231186893
"687"	"YDR256C"	0.0395066220923307
"688"	"YDR257C"	-0.990522290173443
"689"	"YDR258C"	0.0142557319980601
"690"	"YDR259C"	-0.112819705207856
"691"	"YDR261C"	0.150547643562634
"692"	"YDR262W"	0.0785948715631035
"693"	"YDR263C"	0.0382436645371323
"694"	"YDR265W"	0.131622643034972
"695"	"YDR266C"	-4.25011804071055
"696"	"YDR269C"	-0.491281872809277
"697"	"YDR272W"	-7.27941996323656
"698"	"YDR273W"	-0.144694020329241
"699"	"YDR275W"	0.339071164213559
"700"	"YDR276C"	-0.733233734312834
"701"	"YDR277C"	-0.323778896384764
"702"	"YDR278C"	0.0357526499451857
"703"	"YDR281C"	-0.467423434957674
"704"	"YDR285W"	-1.02581428727288
"705"	"YDR289C"	-0.281530355499909
"706"	"YDR290W"	-0.0320202927555257
"707"	"YDR291W"	0.139364233853048
"708"	"YDR293C"	1.05973000809166
"709"	"YDR294C"	0.278725351812696
"710"	"YDR297W"	-0.290571250588933
"711"	"YDR304C"	-0.359037051596554
"712"	"YDR305C"	-0.214711384099948
"713"	"YDR306C"	-0.380025938605914
"714"	"YDR307W"	0.213893593088427
"715"	"YDR309C"	0.30331134911498
"716"	"YDR310C"	1.06014593357404
"717"	"YDR312W"	0.144217914393438
"718"	"YDR313C"	0.0151465924439207
"719"	"YDR314C"	0.144775186142454
"720"	"YDR316W"	0.0938471965209007
"721"	"YDR317W"	0.183294431010992
"722"	"YDR319C"	0.0492836589055006
"723"	"YDR320C"	0.466596932999012
"724"	"YDR321W"	-0.181611715543179
"725"	"YDR326C"	-0.554490429607675
"726"	"YDR329C"	0.382738165864289
"727"	"YDR330W"	0.21464367048997
"728"	"YDR333C"	-0.496986698738557
"729"	"YDR334W"	0.462360735991272
"730"	"YDR335W"	0.392744526147883
"731"	"YDR336W"	-1.15608526814458
"732"	"YDR338C"	-0.122942719945052
"733"	"YDR340W"	1.28860195661912
"734"	"YDR344C"	0.000121733729835207
"735"	"YDR345C"	-0.165990207472494
"736"	"YDR346C"	-2.03825365569236
"737"	"YDR349C"	0.261020039815358
"738"	"YDR351W"	0.0199997414205102
"739"	"YDR352W"	-0.298711523310536
"740"	"YDR354W"	0.475993627609748
"741"	"YDR358W"	-0.0975137921074536
"742"	"YDR359C"	1.55830653255388
"743"	"YDR360W"	-0.138957139157219
"744"	"YDR363W"	-0.769848862538128
"745"	"YDR368W"	0.0766541288863001
"746"	"YDR370C"	0.215926777626575
"747"	"YDR371W"	0.0477042919946963
"748"	"YDR372C"	0.321640648255115
"749"	"YDR375C"	-0.18221283408032
"750"	"YDR378C"	0.831815735339989
"751"	"YDR383C"	0.180742180028108
"752"	"YDR385W"	-1.01942402188251
"753"	"YDR386W"	-0.548461114510969
"754"	"YDR388W"	-1.08649215919736
"755"	"YDR389W"	0.305581437299893
"756"	"YDR393W"	-0.694874646700776
"757"	"YDR395W"	0.0884290707371891
"758"	"YDR400W"	0.2710364778705
"759"	"YDR402C"	0.146579824290478
"760"	"YDR403W"	-0.0105889341619626
"761"	"YDR406W"	0.0971964387943516
"762"	"YDR408C"	-1.44752049938508
"763"	"YDR409W"	0.18732232083985
"764"	"YDR411C"	0.252918962389946
"765"	"YDR414C"	0.0765605393859681
"766"	"YDR415C"	0.0762356045641762
"767"	"YDR421W"	0.303002688257018
"768"	"YDR423C"	-0.0162481732410262
"769"	"YDR424C"	0.147132786435993
"770"	"YDR425W"	0.188180905136265
"771"	"YDR426C"	-0.359855804526923
"772"	"YDR428C"	-0.375399413335734
"773"	"YDR430C"	0.0183451391611128
"774"	"YDR431W"	0.375677081932123
"775"	"YDR435C"	0.744942155033096
"776"	"YDR436W"	0.334359157619566
"777"	"YDR440W"	-0.54869375000658
"778"	"YDR441C"	-0.194143482813489
"779"	"YDR445C"	-0.0248846730798957
"780"	"YDR451C"	0.163937454379373
"781"	"YDR452W"	0.667359123971388
"782"	"YDR455C"	0.310342830864897
"783"	"YDR458C"	-0.456142161838972
"784"	"YDR459C"	0.793671154971299
"785"	"YDR461W"	-0.53061378004501
"786"	"YDR463W"	-0.857400200931198
"787"	"YDR465C"	0.223742364516353
"788"	"YDR466W"	-1.26159365031815
"789"	"YDR467C"	0.513663604431258
"790"	"YDR474C"	0.0771225364009414
"791"	"YDR475C"	0.723033697009062
"792"	"YDR476C"	-0.107577262136625
"793"	"YDR477W"	-1.39573332992038
"794"	"YDR479C"	-2.60845957039144
"795"	"YDR480W"	-0.487642790296058
"796"	"YDR481C"	-0.0401083494091727
"797"	"YDR482C"	-0.555939316676666
"798"	"YDR483W"	-0.601484037696191
"799"	"YDR485C"	0.679729049262498
"800"	"YDR486C"	0.180988049569505
"801"	"YDR488C"	0.373799635317285
"802"	"YDR490C"	-0.40260287458186
"803"	"YDR491C"	-0.064005840609519
"804"	"YDR492W"	0.38012556850947
"805"	"YDR493W"	0.198263849248806
"806"	"YDR497C"	0.294789307126636
"807"	"YDR501W"	0.340543135574249
"808"	"YDR502C"	0.175771188983093
"809"	"YDR503C"	0.816502857640632
"810"	"YDR504C"	0.317206540413795
"811"	"YDR505C"	-0.1784026106782
"812"	"YDR508C"	0.2746270811514
"813"	"YDR509W"	-0.673256705251525
"814"	"YDR511W"	0.205244354099308
"815"	"YDR512C"	0.238926555619183
"816"	"YDR513W"	0.182470787827481
"817"	"YDR515W"	-0.754979171013782
"818"	"YDR516C"	0.124189123333427
"819"	"YDR517W"	-0.0496401048019188
"820"	"YDR519W"	0.495813044637131
"821"	"YDR520C"	0.3614995853409
"822"	"YDR522C"	-0.463859730454293
"823"	"YDR524C"	0.304834707090996
"824"	"YDR525W-A"	-0.345036818879774
"825"	"YDR525W"	0.774958292744973
"826"	"YDR528W"	0.275822198683412
"827"	"YDR530C"	-0.499501102475081
"828"	"YDR533C"	-0.334390540882642
"829"	"YDR534C"	0.214677405384796
"830"	"YDR535C"	0.339143896348631
"831"	"YDR536W"	0.105261754347534
"832"	"YDR537C"	0.266476168071855
"833"	"YDR538W"	0.124669953071723
"834"	"YDR539W"	-0.319018038893196
"835"	"YDR540C"	0.300370724139904
"836"	"YDR541C"	0.308959414387204
"837"	"YEL001C"	0.0263194128650449
"838"	"YEL003W"	0.243501868070028
"839"	"YEL004W"	-0.728213394702544
"840"	"YEL005C"	-0.253881949972287
"841"	"YEL006W"	0.117938270977671
"842"	"YEL007W"	-0.2088215588791
"843"	"YEL008W"	-0.125972786756755
"844"	"YEL010W"	-0.70893548831207
"845"	"YEL011W"	-0.513320263153309
"846"	"YEL012W"	-0.0975286920844662
"847"	"YEL013W"	-0.0611822431969073
"848"	"YEL014C"	-0.475423322633689
"849"	"YEL015W"	0.5107515126081
"850"	"YEL016C"	0.249099111557542
"851"	"YEL017C-A"	0.184581312331763
"852"	"YEL017W"	0.0490848342485357
"853"	"YEL020C"	0.173919546874547
"854"	"YEL023C"	0.351298500876507
"855"	"YEL025C"	0.026448754735447
"856"	"YEL028W"	0.107716872930958
"857"	"YEL031W"	0.338072434751629
"858"	"YEL033W"	-0.347208938037252
"859"	"YEL037C"	0.207208627840784
"860"	"YEL038W"	0.48146677042108
"861"	"YEL039C"	-0.257382568239032
"862"	"YEL042W"	0.820933768387353
"863"	"YEL043W"	0.0111466230869949
"864"	"YEL047C"	-0.264677974759248
"865"	"YEL048C"	-0.0852171038488938
"866"	"YEL049W"	-0.226957066018074
"867"	"YEL052W"	-0.0346501589355891
"868"	"YEL053C"	-0.44398481605633
"869"	"YEL056W"	0.278606871000739
"870"	"YEL059W"	0.0331280043282703
"871"	"YEL061C"	-0.369545202907904
"872"	"YEL063C"	-0.23422949218655
"873"	"YEL065W"	0.336350317584989
"874"	"YEL066W"	0.0993659036660945
"875"	"YEL067C"	0.173061990774506
"876"	"YEL068C"	-0.137790999505279
"877"	"YEL071W"	-0.0982738800297921
"878"	"YER001W"	-0.0914533676118925
"879"	"YER005W"	0.705379409096563
"880"	"YER007C-A"	0.334980811122011
"881"	"YER007W"	0.120400950666519
"882"	"YER010C"	0.392193166263442
"883"	"YER011W"	-0.852674764952718
"884"	"YER016W"	0.806534479125648
"885"	"YER019C-A"	-0.0874120163946463
"886"	"YER019W"	0.496017105239916
"887"	"YER020W"	-0.107773967818434
"888"	"YER024W"	0.240107914249604
"889"	"YER027C"	0.236966705627408
"890"	"YER028C"	0.241385776727994
"891"	"YER030W"	0.169297958387664
"892"	"YER032W"	0.0140980076436122
"893"	"YER033C"	1.90405455094362
"894"	"YER034W"	-0.349784003034388
"895"	"YER035W"	0.220556609769761
"896"	"YER038W-A"	0.0455912403258341
"897"	"YER039C-A"	0.0813547489064859
"898"	"YER041W"	-0.281983888519611
"899"	"YER042W"	0.35963143946228
"900"	"YER045C"	0.350030722231223
"901"	"YER046W-A"	3.11545512229557
"902"	"YER046W"	-0.127744490227697
"903"	"YER047C"	-0.227988309081809
"904"	"YER048C"	0.707903247075893
"905"	"YER052C"	0.54921315500784
"906"	"YER053C"	0.263478869944784
"907"	"YER054C"	-0.232172378074502
"908"	"YER056C-A"	-1.31414660997218
"909"	"YER056C"	0.557541683270563
"910"	"YER057C"	-0.34718477645646
"911"	"YER059W"	-0.235039708789438
"912"	"YER060W-A"	0.437228972595023
"913"	"YER060W"	-0.327954149331292
"914"	"YER062C"	0.175124538656916
"915"	"YER063W"	-0.473202300774936
"916"	"YER064C"	0.252167589853047
"917"	"YER065C"	0.0719642007610307
"918"	"YER066C-A"	-0.571037826863025
"919"	"YER066W"	-0.769390950033644
"920"	"YER067C-A"	0.214208202812695
"921"	"YER067W"	0.185741387565103
"922"	"YER071C"	0.10794773586709
"923"	"YER072W"	0.0612848144035403
"924"	"YER073W"	0.211095293554938
"925"	"YER074W"	-0.699047141166832
"926"	"YER075C"	-0.226883931606411
"927"	"YER078C"	0.127450974951804
"928"	"YER079W"	-0.665235713939247
"929"	"YER080W"	0.168611265473528
"930"	"YER081W"	0.390957566027569
"931"	"YER083C"	0.830380261278485
"932"	"YER084W"	-0.279965347822152
"933"	"YER085C"	0.184372032542455
"934"	"YER087C-A"	-0.0177447953395339
"935"	"YER088C"	0.488034311604771
"936"	"YER089C"	0.157482351814834
"937"	"YER090W"	-0.514434454395923
"938"	"YER091C-A"	-0.237705538727531
"939"	"YER091C"	1.55851027341997
"940"	"YER092W"	-0.191378823693067
"941"	"YER093C-A"	0.361917089400068
"942"	"YER095W"	-2.91691119269028
"943"	"YER096W"	0.419561507337469
"944"	"YER097W"	-0.837726762102736
"945"	"YER098W"	-0.034065495474154
"946"	"YER106W"	0.265009533073648
"947"	"YER108C"	-0.172990670299319
"948"	"YER109C"	-0.448119412223686
"949"	"YER111C"	0.34890756437012
"950"	"YER113C"	-0.550810251322112
"951"	"YER114C"	0.352617524864
"952"	"YER115C"	0.25556466578886
"953"	"YER116C"	-1.66646933054026
"954"	"YER118C"	-0.124785486207674
"955"	"YER119C-A"	0.308633815219207
"956"	"YER119C"	-0.527492311042397
"957"	"YER120W"	-0.0566284353836257
"958"	"YER121W"	0.110126737628603
"959"	"YER123W"	0.0993744701550757
"960"	"YER124C"	-0.235464806275451
"961"	"YER128W"	0.241708344587243
"962"	"YER129W"	-0.19731712506124
"963"	"YER130C"	1.73734265343897
"964"	"YER131W"	-0.282589586293959
"965"	"YER132C"	-0.412251060720558
"966"	"YER134C"	0.410871830114518
"967"	"YER135C"	0.0370248195038494
"968"	"YER137C"	0.0686456939982048
"969"	"YER139C"	0.643943743529602
"970"	"YER140W"	-0.0195400497825524
"971"	"YER142C"	0.286706364272559
"972"	"YER143W"	0.0131721101988773
"973"	"YER144C"	-0.466158604473958
"974"	"YER145C"	0.188698834211347
"975"	"YER149C"	0.380897408539457
"976"	"YER150W"	-0.308643797540255
"977"	"YER151C"	-0.802922464140801
"978"	"YER152C"	0.205438595324138
"979"	"YER153C"	0.241131410900793
"980"	"YER155C"	-0.232857910582286
"981"	"YER156C"	0.35746958064993
"982"	"YER158C"	-0.715018513613094
"983"	"YER161C"	1.85919850148377
"984"	"YER162C"	-0.536776937609138
"985"	"YER163C"	-0.230022945933049
"986"	"YER164W"	0.0224495845472694
"987"	"YER166W"	0.155755402518871
"988"	"YER167W"	0.537217353551455
"989"	"YER170W"	-0.237007103938701
"990"	"YER173W"	-1.78263155608009
"991"	"YER174C"	0.218535671453044
"992"	"YER175C"	-0.355450475006436
"993"	"YER176W"	-0.644124629793066
"994"	"YER177W"	0.448536721799854
"995"	"YER178W"	-0.0892665580937064
"996"	"YER179W"	-0.321904936836428
"997"	"YER180C"	0.152498947743485
"998"	"YER181C"	-0.1101741296587
"999"	"YER182W"	-0.0325938636429504
"1000"	"YER183C"	0.085041979674746
"1001"	"YER184C"	0.181540607400544
"1002"	"YER185W"	0.244036243152968
"1003"	"YER186C"	0.508021705700419
"1004"	"YER187W"	0.327139416936189
"1005"	"YER188W"	-0.654934755134956
"1006"	"YFL001W"	-0.860556462683694
"1007"	"YFL003C"	0.266488818053198
"1008"	"YFL004W"	-0.405729123455421
"1009"	"YFL006W"	0.226259143635772
"1010"	"YFL007W"	0.147633919036166
"1011"	"YFL010C"	0.30431575709383
"1012"	"YFL010W-A"	0.162590788625084
"1013"	"YFL011W"	-0.364316393581434
"1014"	"YFL012W"	0.214736725630184
"1015"	"YFL013C"	0.0709198842930703
"1016"	"YFL013W-A"	-0.62782351546542
"1017"	"YFL014W"	-0.193117611837246
"1018"	"YFL015C"	0.240764868075921
"1019"	"YFL018C"	0.666755204214132
"1020"	"YFL019C"	-0.102822635898232
"1021"	"YFL021W"	0.280846033036065
"1022"	"YFL025C"	-0.985658962032198
"1023"	"YFL027C"	-0.309511113389886
"1024"	"YFL028C"	-0.482988677262733
"1025"	"YFL030W"	-0.503640980125521
"1026"	"YFL031W"	-0.175459912429056
"1027"	"YFL032W"	-0.110683626670156
"1028"	"YFL033C"	-0.0303983778824892
"1029"	"YFL034W"	0.0814113221808934
"1030"	"YFL035C-B"	-0.2439884645412
"1031"	"YFL040W"	0.291740327716069
"1032"	"YFL041W"	0.0956145791597066
"1033"	"YFL042C"	-0.699077049379429
"1034"	"YFL043C"	-0.230938739055113
"1035"	"YFL044C"	0.102994049374554
"1036"	"YFL046W"	0.475688946477761
"1037"	"YFL047W"	-0.326697473510701
"1038"	"YFL048C"	0.379526751862569
"1039"	"YFL049W"	-0.457065328061602
"1040"	"YFL050C"	0.028785449803706
"1041"	"YFL051C"	-0.311687824781106
"1042"	"YFL052W"	0.0404304291811446
"1043"	"YFL053W"	-0.495705181990226
"1044"	"YFL054C"	0.509724410271589
"1045"	"YFL055W"	0.395999697709917
"1046"	"YFL056C"	0.303923552568681
"1047"	"YFL063W"	0.234103646039063
"1048"	"YFR006W"	-0.530916468211219
"1049"	"YFR007W"	-0.318146759593229
"1050"	"YFR008W"	-0.242754150413161
"1051"	"YFR009W"	-0.30612939217898
"1052"	"YFR010W"	-0.237205814551053
"1053"	"YFR011C"	-0.215227485948911
"1054"	"YFR012W"	-0.126789543539188
"1055"	"YFR013W"	0.22261348678812
"1056"	"YFR014C"	0.0500733996471497
"1057"	"YFR016C"	-0.283780984119177
"1058"	"YFR017C"	0.295601052767869
"1059"	"YFR018C"	0.310349695452362
"1060"	"YFR021W"	0.677743998430266
"1061"	"YFR022W"	-0.0638800627372829
"1062"	"YFR023W"	0.372274952286305
"1063"	"YFR024C-A"	-0.029960656728997
"1064"	"YFR024C"	-0.19710727984773
"1065"	"YFR026C"	-0.586561916042065
"1066"	"YFR031C-A"	0.852487146786711
"1067"	"YFR032C-A"	0.565894584880557
"1068"	"YFR032C"	0.0690836779450631
"1069"	"YFR033C"	0.0492072763162722
"1070"	"YFR034C"	1.32353357779871
"1071"	"YFR038W"	0.242657026198064
"1072"	"YFR039C"	-0.190434159331436
"1073"	"YFR040W"	0.0509428396725334
"1074"	"YFR041C"	-0.519322803753074
"1075"	"YFR044C"	-0.523664703919799
"1076"	"YFR045W"	0.0752998023336395
"1077"	"YFR046C"	-0.176765074894987
"1078"	"YFR047C"	0.260558710438934
"1079"	"YFR048W"	0.552689832477641
"1080"	"YFR053C"	0.289988939916151
"1081"	"YFR054C"	0.0657144165410687
"1082"	"YFR056C"	0.282940089836849
"1083"	"YGL002W"	-0.586427089194271
"1084"	"YGL004C"	-1.16597213865367
"1085"	"YGL005C"	-0.364662983643641
"1086"	"YGL006W"	0.0943340996297704
"1087"	"YGL007W"	-2.02672323654452
"1088"	"YGL009C"	-0.6634119490888
"1089"	"YGL010W"	-0.776346105613475
"1090"	"YGL015C"	-1.03664025941719
"1091"	"YGL016W"	0.884725415270225
"1092"	"YGL017W"	-0.710008422899771
"1093"	"YGL019W"	1.78548897416989
"1094"	"YGL020C"	0.240612265430224
"1095"	"YGL021W"	0.391388848879764
"1096"	"YGL023C"	0.302742568028195
"1097"	"YGL027C"	0.0327869649541864
"1098"	"YGL028C"	0.235004002812263
"1099"	"YGL029W"	0.358398943086882
"1100"	"YGL031C"	-0.0241526184231457
"1101"	"YGL032C"	-0.0348526189849432
"1102"	"YGL035C"	-0.110672549143194
"1103"	"YGL036W"	0.439537609584856
"1104"	"YGL037C"	0.0746815670004641
"1105"	"YGL039W"	-0.310558675505143
"1106"	"YGL043W"	-0.767180968051995
"1107"	"YGL045W"	-0.00528984748506489
"1108"	"YGL046W"	-0.179404771153235
"1109"	"YGL049C"	0.057074588235977
"1110"	"YGL050W"	-0.354509357697146
"1111"	"YGL051W"	-0.0209337530368122
"1112"	"YGL053W"	0.0349523603234038
"1113"	"YGL054C"	0.111963601728707
"1114"	"YGL056C"	0.229875286035017
"1115"	"YGL057C"	0.352205334226906
"1116"	"YGL059W"	0.223686473086805
"1117"	"YGL060W"	-1.44176419922805
"1118"	"YGL062W"	-0.369984200460326
"1119"	"YGL063W"	-0.760492975438699
"1120"	"YGL066W"	-0.187531293402277
"1121"	"YGL067W"	0.562356960615737
"1122"	"YGL077C"	0.389783276389324
"1123"	"YGL078C"	-0.207481133155435
"1124"	"YGL079W"	-0.673081774578797
"1125"	"YGL080W"	-0.458022360104759
"1126"	"YGL081W"	0.406999585039006
"1127"	"YGL082W"	0.369613354957606
"1128"	"YGL083W"	0.0808758639709915
"1129"	"YGL084C"	-0.400359834274285
"1130"	"YGL085W"	-0.331013604396232
"1131"	"YGL086W"	0.037474670186016
"1132"	"YGL087C"	-2.18262917479646
"1133"	"YGL089C"	-0.00625670440176234
"1134"	"YGL090W"	-0.628295225559064
"1135"	"YGL094C"	-0.189835047958826
"1136"	"YGL096W"	0.219724177282195
"1137"	"YGL101W"	1.05609559471569
"1138"	"YGL105W"	0.114357254825285
"1139"	"YGL108C"	0.189119548643957
"1140"	"YGL109W"	-0.0293182518381101
"1141"	"YGL110C"	0.0593765201059652
"1142"	"YGL114W"	-1.06318933204488
"1143"	"YGL115W"	-2.61792279982189
"1144"	"YGL117W"	-0.0840067292906986
"1145"	"YGL121C"	-0.156908653718223
"1146"	"YGL124C"	0.00363419744955698
"1147"	"YGL125W"	-2.26520316986142
"1148"	"YGL126W"	0.405175341102497
"1149"	"YGL131C"	-0.164036271254144
"1150"	"YGL132W"	-0.965518528831179
"1151"	"YGL136C"	0.126078893933077
"1152"	"YGL138C"	-0.331362686781838
"1153"	"YGL139W"	0.0719357258708838
"1154"	"YGL140C"	-0.225688854138453
"1155"	"YGL141W"	0.353755631872061
"1156"	"YGL144C"	0.224927397214742
"1157"	"YGL146C"	-0.930817523078347
"1158"	"YGL147C"	0.870584220787831
"1159"	"YGL148W"	1.21817410781589
"1160"	"YGL149W"	0.361230288102886
"1161"	"YGL151W"	-0.427005177599762
"1162"	"YGL152C"	0.625137008218186
"1163"	"YGL153W"	0.320505255898732
"1164"	"YGL154C"	-0.904017850197482
"1165"	"YGL156W"	0.437552876508049
"1166"	"YGL157W"	0.208191765322124
"1167"	"YGL158W"	0.234126969634234
"1168"	"YGL159W"	-0.346932756619257
"1169"	"YGL160W"	-0.214035206328554
"1170"	"YGL161C"	0.337662198410895
"1171"	"YGL162W"	-0.0439089731674658
"1172"	"YGL163C"	-1.43220009773241
"1173"	"YGL164C"	-0.37749300703214
"1174"	"YGL165C"	-2.1100986884992
"1175"	"YGL166W"	-2.07433339853624
"1176"	"YGL167C"	1.68731353005789
"1177"	"YGL170C"	0.296104145841414
"1178"	"YGL173C"	-1.45832244762533
"1179"	"YGL175C"	-0.321346047229526
"1180"	"YGL177W"	0.0809982844942766
"1181"	"YGL179C"	0.128179252252037
"1182"	"YGL180W"	0.187994213427711
"1183"	"YGL181W"	0.184323902651438
"1184"	"YGL194C"	-0.00505577626459406
"1185"	"YGL195W"	-0.0445883061725756
"1186"	"YGL196W"	0.201006870072223
"1187"	"YGL197W"	0.436763414176941
"1188"	"YGL198W"	-0.496893958631172
"1189"	"YGL199C"	0.210631315074351
"1190"	"YGL202W"	0.0683667404028204
"1191"	"YGL205W"	-0.555966849467823
"1192"	"YGL208W"	-0.640750047598053
"1193"	"YGL209W"	-0.210124623096473
"1194"	"YGL210W"	-0.431481421965963
"1195"	"YGL211W"	0.390500732995693
"1196"	"YGL212W"	-0.0476263122681366
"1197"	"YGL213C"	-2.51173373447642
"1198"	"YGL214W"	-1.58847926123734
"1199"	"YGL215W"	0.230678168837516
"1200"	"YGL216W"	-0.353407296568076
"1201"	"YGL217C"	-1.98911240363033
"1202"	"YGL219C"	0.260189170357176
"1203"	"YGL221C"	-0.381669990109048
"1204"	"YGL222C"	-0.335504686954857
"1205"	"YGL224C"	-0.160056306871088
"1206"	"YGL226C-A"	0.398021755156911
"1207"	"YGL228W"	-0.0989505743116448
"1208"	"YGL230C"	-0.228501676276994
"1209"	"YGL231C"	-0.0332708532364195
"1210"	"YGL232W"	0.264646564981775
"1211"	"YGL234W"	-0.21906445412422
"1212"	"YGL235W"	0.484070607393104
"1213"	"YGL237C"	0.303962419554875
"1214"	"YGL241W"	0.150531126645589
"1215"	"YGL242C"	0.123994514270496
"1216"	"YGL243W"	0.205659932530201
"1217"	"YGL244W"	-0.40848736834875
"1218"	"YGL248W"	0.392802920500323
"1219"	"YGL249W"	0.446841062690918
"1220"	"YGL250W"	-1.53268207720374
"1221"	"YGL251C"	0.159766755284816
"1222"	"YGL252C"	0.419758531467886
"1223"	"YGL253W"	0.677737100156126
"1224"	"YGL254W"	-0.10534167812848
"1225"	"YGL255W"	0.869859260821766
"1226"	"YGL256W"	-0.130235066747497
"1227"	"YGL257C"	-0.016616728641059
"1228"	"YGL258W"	-0.112640968477058
"1229"	"YGL259W"	0.376417020760667
"1230"	"YGL260W"	-0.161825601366803
"1231"	"YGL261C"	-0.222397630643059
"1232"	"YGL262W"	-0.0406593726141262
"1233"	"YGL263W"	0.312971293578924
"1234"	"YGR001C"	-0.4470859365806
"1235"	"YGR003W"	-0.374894512004016
"1236"	"YGR004W"	0.391534622252899
"1237"	"YGR008C"	-0.233664271484
"1238"	"YGR010W"	-0.0474055627540734
"1239"	"YGR011W"	-0.316386226938127
"1240"	"YGR012W"	0.251030957125972
"1241"	"YGR014W"	1.23066835187724
"1242"	"YGR015C"	-0.36667780041458
"1243"	"YGR016W"	-0.104080462180439
"1244"	"YGR017W"	0.00991104873357254
"1245"	"YGR018C"	0.0336581441473454
"1246"	"YGR019W"	-0.731678964314613
"1247"	"YGR021W"	-0.21027507555367
"1248"	"YGR022C"	-0.998502358756797
"1249"	"YGR023W"	-0.0362691478311219
"1250"	"YGR025W"	-0.590817682614104
"1251"	"YGR026W"	0.0204030864699561
"1252"	"YGR028W"	-0.376604924541679
"1253"	"YGR031W"	-0.00391221235525716
"1254"	"YGR032W"	-0.716876337666786
"1255"	"YGR033C"	0.155945621555269
"1256"	"YGR034W"	-0.100650869315205
"1257"	"YGR035C"	0.0219102659030349
"1258"	"YGR037C"	0.424105175923983
"1259"	"YGR038W"	-0.131451076788192
"1260"	"YGR040W"	-0.507977368315416
"1261"	"YGR042W"	-0.370260692356651
"1262"	"YGR043C"	-2.40266339875657
"1263"	"YGR044C"	0.0922724924881721
"1264"	"YGR045C"	-0.633536448323138
"1265"	"YGR049W"	-0.0913534297070107
"1266"	"YGR050C"	-0.519379003393188
"1267"	"YGR051C"	0.0881629248070046
"1268"	"YGR053C"	-0.0667970578668364
"1269"	"YGR055W"	-0.915510535410579
"1270"	"YGR058W"	0.33400862855129
"1271"	"YGR059W"	-1.98578323091083
"1272"	"YGR061C"	0.235803018290199
"1273"	"YGR066C"	0.24399270620841
"1274"	"YGR067C"	0.295788826193308
"1275"	"YGR068C"	-0.12595165157472
"1276"	"YGR069W"	-0.67046955678604
"1277"	"YGR070W"	2.40411029959316
"1278"	"YGR071C"	0.550118553374312
"1279"	"YGR072W"	0.064466036282746
"1280"	"YGR077C"	0.163585499607736
"1281"	"YGR078C"	-0.795404049162442
"1282"	"YGR079W"	-0.12028340910026
"1283"	"YGR080W"	-0.573017919966386
"1284"	"YGR084C"	0.33196334625996
"1285"	"YGR085C"	-0.0415788112534832
"1286"	"YGR086C"	-0.148693090559871
"1287"	"YGR087C"	-0.395562400698538
"1288"	"YGR088W"	0.568282386142027
"1289"	"YGR089W"	-0.281840412735025
"1290"	"YGR092W"	1.72666304752731
"1291"	"YGR093W"	-0.106020388855169
"1292"	"YGR096W"	1.54532661639875
"1293"	"YGR097W"	-0.324323971063577
"1294"	"YGR100W"	-0.0996925449504607
"1295"	"YGR101W"	-0.96216842529823
"1296"	"YGR106C"	-0.154742379045615
"1297"	"YGR107W"	0.270370572982478
"1298"	"YGR108W"	0.19406242985888
"1299"	"YGR109C"	-0.41777473793529
"1300"	"YGR111W"	-0.315378065275273
"1301"	"YGR117C"	-0.201807022208091
"1302"	"YGR118W"	0.373761494800413
"1303"	"YGR121C"	0.245283812481799
"1304"	"YGR122C-A"	0.0978962765265037
"1305"	"YGR122W"	0.578663131113288
"1306"	"YGR123C"	-0.161867584714244
"1307"	"YGR125W"	-0.209685108679017
"1308"	"YGR126W"	0.0852382263432509
"1309"	"YGR127W"	0.0572065483202529
"1310"	"YGR129W"	0.284082377800882
"1311"	"YGR130C"	-0.458659886250466
"1312"	"YGR131W"	0.279032630254686
"1313"	"YGR133W"	0.290730043127283
"1314"	"YGR134W"	-0.460497744075292
"1315"	"YGR136W"	-0.24091010080488
"1316"	"YGR137W"	-0.691589946458433
"1317"	"YGR141W"	-0.142775443275448
"1318"	"YGR142W"	-0.0849647747425337
"1319"	"YGR143W"	-0.385353855719696
"1320"	"YGR144W"	0.135047126149729
"1321"	"YGR146C"	0.211167483791654
"1322"	"YGR148C"	-0.204404190905554
"1323"	"YGR149W"	-0.784338441248201
"1324"	"YGR151C"	0.113617910503922
"1325"	"YGR152C"	0.101089663522869
"1326"	"YGR153W"	1.47593121916843
"1327"	"YGR157W"	-4.99737598726668
"1328"	"YGR163W"	-0.0701168012216432
"1329"	"YGR164W"	-0.787045582527203
"1330"	"YGR168C"	-0.204109425795316
"1331"	"YGR169C"	0.0567628444379926
"1332"	"YGR170W"	-1.4158816586642
"1333"	"YGR174C"	0.223134747652127
"1334"	"YGR177C"	-0.188950919466855
"1335"	"YGR178C"	0.0747830285598341
"1336"	"YGR181W"	-0.015063500107199
"1337"	"YGR182C"	0.419790360984293
"1338"	"YGR183C"	0.34168273198251
