"gene"	"Dipyridyl22"
"1327"	"YGR152C"	-0.118402019464981
"1328"	"YGR153W"	-0.280669178107052
"1329"	"YGR157W"	0.95355177136296
"1330"	"YGR163W"	-0.0347456118588264
"1331"	"YGR164W"	-0.593089546557204
"1332"	"YGR168C"	0.0524272173823485
"1333"	"YGR169C"	0.12362863651193
"1334"	"YGR170W"	0.293673213552002
"1335"	"YGR174C"	-0.0470724119347609
"1336"	"YGR177C"	-0.0553397947548316
"1337"	"YGR178C"	0.129469514933865
"1338"	"YGR181W"	0.560128701041985
"1339"	"YGR182C"	0.282286790006809
"1340"	"YGR183C"	-0.290697949071612
"1341"	"YGR184C"	0.189951994548685
"1342"	"YGR187C"	-0.18195837222118
"1343"	"YGR188C"	-3.83302930415737
"1344"	"YGR189C"	-0.0180643769175158
"1345"	"YGR192C"	0.145980160944987
"1346"	"YGR193C"	0.0824067799552197
"1347"	"YGR194C"	0.236651765271912
"1348"	"YGR197C"	-0.136112185101831
"1349"	"YGR199W"	0.152246009506792
"1350"	"YGR200C"	0.250257602380727
"1351"	"YGR201C"	-0.628619677040335
"1352"	"YGR202C"	0.0585865991501097
"1353"	"YGR203W"	0.058970543223306
"1354"	"YGR205W"	-0.161342009135818
"1355"	"YGR206W"	0.0190632207663696
"1356"	"YGR207C"	0.0503580327352454
"1357"	"YGR208W"	-0.195198550038201
"1358"	"YGR209C"	0.315574300864043
"1359"	"YGR210C"	-0.0057865804239129
"1360"	"YGR212W"	-0.131565416301571
"1361"	"YGR213C"	0.223444294278188
"1362"	"YGR214W"	0.27865329724075
"1363"	"YGR221C"	0.0196967121121718
"1364"	"YGR223C"	0.0632164381076182
"1365"	"YGR224W"	0.521001009755199
"1366"	"YGR225W"	-0.0594688103676144
"1367"	"YGR226C"	-0.203696642185637
"1368"	"YGR227W"	0.126258597738497
"1369"	"YGR228W"	0.217243202223032
"1370"	"YGR229C"	0.131882235116089
"1371"	"YGR230W"	0.000236645110919205
"1372"	"YGR232W"	0.174338418242107
"1373"	"YGR233C"	-0.140550160281168
"1374"	"YGR235C"	-0.17312052525868
"1375"	"YGR236C"	-0.0218600324686307
"1376"	"YGR237C"	-0.0216804412695495
"1377"	"YGR238C"	0.131171299001863
"1378"	"YGR239C"	0.0546487958617132
"1379"	"YGR241C"	0.117942625273237
"1380"	"YGR242W"	-0.0160354214287324
"1381"	"YGR243W"	-1.46082302684269
"1382"	"YGR244C"	-0.638921455106477
"1383"	"YGR247W"	0.0654247328852585
"1384"	"YGR249W"	-0.0629694122414639
"1385"	"YGR250C"	0.0987332137640653
"1386"	"YGR256W"	-0.155769106700871
"1387"	"YGR259C"	-0.154368842859729
"1388"	"YGR260W"	-0.164505182234831
"1389"	"YGR263C"	0.150107720243605
"1390"	"YGR266W"	-0.0299371109182368
"1391"	"YGR268C"	-0.0395590525909673
"1392"	"YGR273C"	0.0883862377199036
"1393"	"YGR275W"	-0.739885960658005
"1394"	"YGR276C"	0.0448244706612024
"1395"	"YGR279C"	0.202702179005116
"1396"	"YGR281W"	0.0132571421787369
"1397"	"YGR283C"	-0.111590443842795
"1398"	"YGR284C"	0.199460917202257
"1399"	"YGR287C"	0.19874508336557
"1400"	"YGR288W"	-0.00237255340621962
"1401"	"YGR289C"	-0.509486064657544
"1402"	"YGR291C"	0.191980678351428
"1403"	"YGR292W"	0.00746338235455084
"1404"	"YGR295C"	0.00162739143886184
"1405"	"YHL002W"	-0.1775387020331
"1406"	"YHL003C"	0.205547518712196
"1407"	"YHL005C"	-0.501270958345031
"1408"	"YHL006C"	0.100099731025484
"1409"	"YHL008C"	0.279458181045068
"1410"	"YHL009C"	0.234430572122825
"1411"	"YHL010C"	0.262838823543523
"1412"	"YHL012W"	0.338919379316987
"1413"	"YHL013C"	0.348065674021855
"1414"	"YHL014C"	0.103620811179432
"1415"	"YHL016C"	0.0446346210015524
"1416"	"YHL017W"	0.0656001967279252
"1417"	"YHL019C"	-0.0721981213575047
"1418"	"YHL020C"	0.0136996881655233
"1419"	"YHL021C"	0.181757266440009
"1420"	"YHL022C"	0.0427244063001783
"1421"	"YHL024W"	0.182450529392089
"1422"	"YHL025W"	-0.0741985572216074
"1423"	"YHL026C"	-0.0460094768924007
"1424"	"YHL027W"	-0.211588013969713
"1425"	"YHL028W"	-0.616824247739747
"1426"	"YHL029C"	0.16391697459921
"1427"	"YHL030W"	0.264905031106517
"1428"	"YHL031C"	0.102809226989463
"1429"	"YHL032C"	-0.150930051486235
"1430"	"YHL033C"	-0.553433175163362
"1431"	"YHL034C"	-0.0829001321609053
"1432"	"YHL035C"	-0.626781926914491
"1433"	"YHL036W"	-0.652768484375321
"1434"	"YHL039W"	-0.00402047674918433
"1435"	"YHL040C"	-0.0228944384328357
"1436"	"YHL043W"	-1.91351236605529
"1437"	"YHL045W"	0.109707033568192
"1438"	"YHL047C"	0.0743460773896169
"1439"	"YHR001W-A"	0.0970414257765991
"1440"	"YHR003C"	0.194575275079298
"1441"	"YHR004C"	-0.146861133961664
"1442"	"YHR006W"	0.150509418792091
"1443"	"YHR009C"	-0.0382107486394108
"1444"	"YHR014W"	0.260400644135465
"1445"	"YHR016C"	0.0137044411709171
"1446"	"YHR017W"	-0.171692088581705
"1447"	"YHR018C"	-1.49317202222464
"1448"	"YHR021C"	0.26065942737956
"1449"	"YHR021W-A"	0.044867057536898
"1450"	"YHR022C"	0.122118310841969
"1451"	"YHR025W"	0.059883337989069
"1452"	"YHR028C"	-0.0808566584176397
"1453"	"YHR031C"	0.0676486811746842
"1454"	"YHR032W"	-0.114111048898452
"1455"	"YHR033W"	-0.0115445781927635
"1456"	"YHR034C"	0.13130013915338
"1457"	"YHR035W"	-0.0346994692059912
"1458"	"YHR037W"	-0.153703919578199
"1459"	"YHR039C"	-0.153922210029435
"1460"	"YHR041C"	0.413716670087355
"1461"	"YHR043C"	0.162603789889372
"1462"	"YHR044C"	0.123598328403612
"1463"	"YHR045W"	-0.020743327965427
"1464"	"YHR047C"	-0.0274511349767302
"1465"	"YHR049C-A"	0.00117021951687163
"1466"	"YHR049W"	-0.22676481575235
"1467"	"YHR057C"	0.286448392604832
"1468"	"YHR061C"	-0.554227803379842
"1469"	"YHR066W"	-0.03420297396579
"1470"	"YHR067W"	0.0266530265431449
"1471"	"YHR073W"	-0.0173713464411775
"1472"	"YHR075C"	-0.227873381547388
"1473"	"YHR076W"	-0.00896721747180523
"1474"	"YHR077C"	0.0660245444250986
"1475"	"YHR078W"	-0.0401257034326283
"1476"	"YHR079C-B"	0.0847117029933545
"1477"	"YHR079C"	0.257063955013111
"1478"	"YHR080C"	-0.0205014158383901
"1479"	"YHR081W"	0.607171747229221
"1480"	"YHR082C"	-0.324837653999976
"1481"	"YHR087W"	0.0404834204505349
"1482"	"YHR092C"	-0.00965717751259071
"1483"	"YHR093W"	0.255456789122028
"1484"	"YHR094C"	0.0825314581745939
"1485"	"YHR095W"	0.0486222001819928
"1486"	"YHR096C"	-0.720848835973197
"1487"	"YHR097C"	-0.102833849728683
"1488"	"YHR103W"	0.139899388864752
"1489"	"YHR104W"	-0.0138393911757677
"1490"	"YHR105W"	0.0614454830382615
"1491"	"YHR106W"	0.132909595745041
"1492"	"YHR108W"	0.151204203671282
"1493"	"YHR110W"	0.0891832192693708
"1494"	"YHR111W"	-2.14392512613003
"1495"	"YHR112C"	0.0704872009893255
"1496"	"YHR113W"	-0.0675752246640341
"1497"	"YHR114W"	0.161653851676733
"1498"	"YHR115C"	0.0853565209547259
"1499"	"YHR116W"	0.256885282682456
"1500"	"YHR121W"	0.0650341202596098
"1501"	"YHR123W"	0.170818604397223
"1502"	"YHR124W"	0.00306549003219712
"1503"	"YHR125W"	-0.108272747578138
"1504"	"YHR126C"	0.00271466671881745
"1505"	"YHR127W"	-0.160346532803119
"1506"	"YHR129C"	0.530938493698858
"1507"	"YHR130C"	0.0136356549709533
"1508"	"YHR131C"	-0.932056552715358
"1509"	"YHR132C"	0.0452794758439501
"1510"	"YHR132W-A"	0.0821529092357381
"1511"	"YHR133C"	-0.0923198747417795
"1512"	"YHR134W"	-1.86585039556673
"1513"	"YHR135C"	0.364664782675405
"1514"	"YHR136C"	0.0254225669625357
"1515"	"YHR137W"	0.0707972621159179
"1516"	"YHR138C"	-0.0244466595464772
"1517"	"YHR139C-A"	-0.022214057293534
"1518"	"YHR139C"	-0.0162754433383437
"1519"	"YHR140W"	-0.0277369502166516
"1520"	"YHR142W"	-0.076786132454009
"1521"	"YHR143W"	-0.247227888691003
"1522"	"YHR150W"	0.0442988618831968
"1523"	"YHR151C"	0.0538000327262448
"1524"	"YHR153C"	0.064517477606208
"1525"	"YHR155W"	0.0396643198288799
"1526"	"YHR156C"	0.0329478933962869
"1527"	"YHR157W"	-1.40755814825367
"1528"	"YHR158C"	-0.091082614207637
"1529"	"YHR161C"	0.304236567244661
"1530"	"YHR162W"	0.00483380918992753
"1531"	"YHR163W"	0.0764557643461191
"1532"	"YHR167W"	-0.414137450034979
"1533"	"YHR171W"	0.0310295771999489
"1534"	"YHR178W"	-0.580330395172534
"1535"	"YHR179W"	0.0192797200427316
"1536"	"YHR180W"	0.156345301226559
"1537"	"YHR181W"	0.127660053171204
"1538"	"YHR182W"	0.224679029486827
"1539"	"YHR184W"	0.0854347642196009
"1540"	"YHR185C"	-0.199887662306336
"1541"	"YHR189W"	0.159036545256132
"1542"	"YHR191C"	-0.400010657307517
"1543"	"YHR193C"	-0.353380744420113
"1544"	"YHR195W"	-0.236117643149145
"1545"	"YHR198C"	0.0875329370785243
"1546"	"YHR199C"	0.0808769032402183
"1547"	"YHR200W"	-0.186281784121282
"1548"	"YHR202W"	0.219491134027612
"1549"	"YHR206W"	0.0465839605245187
"1550"	"YHR207C"	-0.0894172110041808
"1551"	"YHR209W"	0.0116455184162815
"1552"	"YHR210C"	-0.202501857380632
"1553"	"YIL001W"	0.128684167139607
"1554"	"YIL005W"	-0.172809652388071
"1555"	"YIL006W"	-0.00382039177080944
"1556"	"YIL007C"	0.0897991510399693
"1557"	"YIL008W"	0.148916942402107
"1558"	"YIL009C-A"	0.600062912508798
"1559"	"YIL009W"	0.142619259752898
"1560"	"YIL010W"	0.0561103512203531
"1561"	"YIL012W"	-0.0753386396375378
"1562"	"YIL013C"	-0.011320134190647
"1563"	"YIL015C-A"	0.121133109208527
"1564"	"YIL016W"	0.089741364304901
"1565"	"YIL020C"	-3.09688618491175
"1566"	"YIL023C"	0.183913637646448
"1567"	"YIL024C"	-0.338285593129642
"1568"	"YIL025C"	-0.214791099369588
"1569"	"YIL027C"	-0.0722030795320741
"1570"	"YIL028W"	-0.212000897795459
"1571"	"YIL030C"	0.069168674116601
"1572"	"YIL036W"	-0.134722485355667
"1573"	"YIL037C"	0.023890951525694
"1574"	"YIL039W"	0.124247554030397
"1575"	"YIL040W"	0.302999885594981
"1576"	"YIL041W"	0.00191171959806911
"1577"	"YIL042C"	-0.0888751821329166
"1578"	"YIL043C"	0.0733555821101138
"1579"	"YIL044C"	0.179952011662298
"1580"	"YIL045W"	0.467413094475232
"1581"	"YIL050W"	0.046869089766109
"1582"	"YIL053W"	0.0437292375820704
"1583"	"YIL054W"	0.020274084775575
"1584"	"YIL055C"	0.283788937175022
"1585"	"YIL056W"	0.140752732123833
"1586"	"YIL057C"	-1.02571980879838
"1587"	"YIL058W"	-0.0431861077335774
"1588"	"YIL059C"	-0.156146663417241
"1589"	"YIL060W"	0.0941957101356707
"1590"	"YIL064W"	0.0603334588166949
"1591"	"YIL065C"	0.459450546035025
"1592"	"YIL066C"	0.154994046892086
"1593"	"YIL067C"	0.110766291004351
"1594"	"YIL072W"	0.141972402170056
"1595"	"YIL073C"	0.161254365771613
"1596"	"YIL074C"	-0.0465496715351268
"1597"	"YIL076W"	0.433421605709577
"1598"	"YIL079C"	0.0269344918624488
"1599"	"YIL085C"	0.268205493718346
"1600"	"YIL086C"	0.121156624334826
"1601"	"YIL087C"	0.241193907734995
"1602"	"YIL088C"	-0.0444143583668232
"1603"	"YIL089W"	0.660374441773781
"1604"	"YIL090W"	0.124410354455675
"1605"	"YIL092W"	0.127433479770136
"1606"	"YIL094C"	-2.92715862489436
"1607"	"YIL095W"	0.263303298829041
"1608"	"YIL096C"	0.181549361190241
"1609"	"YIL097W"	-0.0768298724065407
"1610"	"YIL098C"	0.45398413702292
"1611"	"YIL099W"	0.102850404450738
"1612"	"YIL100W"	0.00242859768151904
"1613"	"YIL101C"	0.106649182133784
"1614"	"YIL102C"	0.198001978495187
"1615"	"YIL103W"	0.120306254857902
"1616"	"YIL105C"	-0.0377388718994588
"1617"	"YIL107C"	-0.0987342711736788
"1618"	"YIL108W"	0.144616297346725
"1619"	"YIL110W"	1.96802672457189
"1620"	"YIL111W"	0.2754929516145
"1621"	"YIL112W"	0.374572926894754
"1622"	"YIL113W"	-0.118967333504591
"1623"	"YIL114C"	0.169475295106446
"1624"	"YIL117C"	-0.164169898542696
"1625"	"YIL119C"	0.236266563307308
"1626"	"YIL120W"	0.0198463077003761
"1627"	"YIL122W"	0.0936747611822269
"1628"	"YIL123W"	0.0632355967465812
"1629"	"YIL124W"	0.0594615862868466
"1630"	"YIL128W"	0.342376343800155
"1631"	"YIL130W"	0.241359144752538
"1632"	"YIL131C"	-0.0200713003995151
"1633"	"YIL133C"	0.415700028841983
"1634"	"YIL134W"	-0.134694800267734
"1635"	"YIL135C"	0.304036720740567
"1636"	"YIL136W"	0.0750933416406441
"1637"	"YIL137C"	0.0994100554265672
"1638"	"YIL139C"	0.0609897974877353
"1639"	"YIL140W"	-0.211025117725969
"1640"	"YIL141W"	-0.0145346084620702
"1641"	"YIL145C"	0.232006805383401
"1642"	"YIL146C"	0.150450322769638
"1643"	"YIL148W"	0.00668421929146833
"1644"	"YIL149C"	0.0476978222075317
"1645"	"YIL152W"	-0.00342756376303999
"1646"	"YIL153W"	0.0153585571606836
"1647"	"YIL155C"	-0.0195467460923815
"1648"	"YIL156W"	0.120671918973532
"1649"	"YIL158W"	0.057431062729053
"1650"	"YIL159W"	0.00735368764180176
"1651"	"YIL160C"	0.126301816269064
"1652"	"YIL161W"	0.056857944999623
"1653"	"YIL162W"	0.152376077835259
"1654"	"YIL164C"	-0.0281496074249398
"1655"	"YIL165C"	-0.0454868831524181
"1656"	"YIL167W"	-0.0476984221856079
"1657"	"YIL168W"	-0.0797414317383932
"1658"	"YIL170W"	0.0418220866186775
"1659"	"YIL173W"	0.176486011080349
"1660"	"YIR001C"	0.0604744677067969
"1661"	"YIR002C"	0.0590462846933564
"1662"	"YIR003W"	0.198766627723614
"1663"	"YIR005W"	0.685749217668364
"1664"	"YIR007W"	0.235046998249301
"1665"	"YIR013C"	0.16101353941816
"1666"	"YIR014W"	0.00278068552137242
"1667"	"YIR016W"	0.0815574381155369
"1668"	"YIR017C"	-2.4126280935577
"1669"	"YIR018W"	0.104962287332297
"1670"	"YIR019C"	0.172550395385395
"1671"	"YIR020C"	0.116635384465862
"1672"	"YIR020W-B"	-0.0142866129569647
"1673"	"YIR024C"	0.106366965973672
"1674"	"YIR025W"	-0.0281961039979616
"1675"	"YIR027C"	0.211704103266254
"1676"	"YIR028W"	0.0731670484327791
"1677"	"YIR029W"	0.159725962827322
"1678"	"YIR030C"	0.0552493796561846
"1679"	"YIR031C"	0.073812471994863
"1680"	"YIR032C"	0.075322808978964
"1681"	"YIR033W"	-0.0378185394307338
"1682"	"YIR035C"	-0.015733894132575
"1683"	"YIR036C"	-0.129038603723376
"1684"	"YIR037W"	0.12234710807374
"1685"	"YIR038C"	-0.335441452697325
"1686"	"YIR039C"	-0.341292298414975
"1687"	"YIR043C"	-0.0147913305077368
"1688"	"YIR044C"	-2.56125018029477
"1689"	"YJL004C"	0.154456049432175
"1690"	"YJL007C"	0.0324692786555936
"1691"	"YJL013C"	-0.171614116003886
"1692"	"YJL016W"	-0.0228474340827632
"1693"	"YJL020C"	0.0131151580129908
"1694"	"YJL021C"	0.188577373792058
"1695"	"YJL024C"	0.475523371566861
"1696"	"YJL028W"	-0.885791992499093
"1697"	"YJL030W"	0.0102800926389243
"1698"	"YJL036W"	-0.340661972133857
"1699"	"YJL037W"	-0.0536604622377032
"1700"	"YJL038C"	0.0815461044553818
"1701"	"YJL042W"	0.000325455211466952
"1702"	"YJL043W"	0.0891690685172193
"1703"	"YJL044C"	-0.0920026893849057
"1704"	"YJL045W"	-0.0223387873965098
"1705"	"YJL046W"	-3.93441075504402
"1706"	"YJL047C"	0.285104675282449
"1707"	"YJL048C"	-0.0825998457358198
"1708"	"YJL049W"	-0.0655377369336229
"1709"	"YJL051W"	0.0720242144312417
"1710"	"YJL055W"	0.0346663953484031
"1711"	"YJL057C"	0.049003028790792
"1712"	"YJL058C"	0.0702450463245201
"1713"	"YJL059W"	-0.988604182520896
"1714"	"YJL060W"	-0.0663845824711478
"1715"	"YJL062W"	0.0630527420041029
"1716"	"YJL065C"	0.139554827106123
"1717"	"YJL067W"	-0.185829524931074
"1718"	"YJL068C"	0.0236167560625287
"1719"	"YJL070C"	0.0432707951141708
"1720"	"YJL071W"	-4.31257257161038
"1721"	"YJL073W"	0.0789519547124984
"1722"	"YJL077C"	0.182380476325488
"1723"	"YJL079C"	0.243145302542592
"1724"	"YJL082W"	0.188160423090784
"1725"	"YJL083W"	-0.149624896258928
"1726"	"YJL084C"	-0.100013919490125
"1727"	"YJL089W"	-0.0435502810866163
"1728"	"YJL092W"	0.0214449292070558
"1729"	"YJL093C"	-0.066515057969046
"1730"	"YJL094C"	0.301694984118854
"1731"	"YJL095W"	-0.0548258167879358
"1732"	"YJL098W"	0.12119498358734
"1733"	"YJL099W"	-0.701979033097249
"1734"	"YJL100W"	-0.0353673575490025
"1735"	"YJL101C"	0.833925185321028
"1736"	"YJL103C"	-0.0816507094077129
"1737"	"YJL105W"	0.0238170597794338
"1738"	"YJL106W"	-0.0754220096137559
"1739"	"YJL107C"	0.00808771293731039
"1740"	"YJL108C"	0.0112437587034332
"1741"	"YJL112W"	-0.0257655493822014
"1742"	"YJL115W"	0.236809252099573
"1743"	"YJL116C"	0.0731196972884025
"1744"	"YJL117W"	0.0678418873658516
"1745"	"YJL119C"	0.141300178935195
"1746"	"YJL120W"	0.153430197647257
"1747"	"YJL122W"	-0.104360199182754
"1748"	"YJL123C"	-0.0278217952883697
"1749"	"YJL124C"	0.552325670076011
"1750"	"YJL126W"	-1.44508320057093
"1751"	"YJL128C"	0.105176468725417
"1752"	"YJL130C"	-0.0804124764528238
"1753"	"YJL132W"	-0.170365367325006
"1754"	"YJL133W"	-0.263891902584619
"1755"	"YJL134W"	-0.13282841985371
"1756"	"YJL135W"	-0.173408268166792
"1757"	"YJL136C"	1.2470659098376
"1758"	"YJL137C"	-0.225891362169791
"1759"	"YJL138C"	-0.184268969126802
"1760"	"YJL141C"	0.0762821359638951
"1761"	"YJL142C"	-0.0176326014352836
"1762"	"YJL144W"	0.0846168901646844
"1763"	"YJL145W"	0.19159339440548
"1764"	"YJL146W"	0.07377068410459
"1765"	"YJL148W"	0.219495494296336
"1766"	"YJL149W"	-0.573246870413685
"1767"	"YJL150W"	-0.0156956859429178
"1768"	"YJL151C"	0.139976053708401
"1769"	"YJL152W"	-0.0569250563367762
"1770"	"YJL153C"	0.0813482343026554
"1771"	"YJL154C"	0.174035067007834
"1772"	"YJL155C"	0.130148949877299
"1773"	"YJL157C"	-0.192370603960004
"1774"	"YJL158C"	0.000973882202954621
"1775"	"YJL160C"	0.253701625408658
"1776"	"YJL161W"	-0.422413432858293
"1777"	"YJL162C"	-0.0876864544316674
"1778"	"YJL163C"	-3.17180803461344
"1779"	"YJL164C"	0.0634285421871511
"1780"	"YJL165C"	0.0441212255064619
"1781"	"YJL168C"	0.0568137925190546
"1782"	"YJL169W"	0.0746205026849745
"1783"	"YJL170C"	-0.0189446117239757
"1784"	"YJL171C"	-0.221366659461791
"1785"	"YJL172W"	0.117438006907101
"1786"	"YJL175W"	0.36566507480859
"1787"	"YJL177W"	0.537218938361007
"1788"	"YJL178C"	0.345635659767286
"1789"	"YJL181W"	0.108701461748611
"1790"	"YJL182C"	0.243066852548603
"1791"	"YJL185C"	-0.0544748842782819
"1792"	"YJL186W"	-0.01304513253117
"1793"	"YJL187C"	-0.0695082975356584
"1794"	"YJL190C"	-0.0974066198662443
"1795"	"YJL192C"	0.176961582873582
"1796"	"YJL193W"	0.121135911949749
"1797"	"YJL196C"	0.148044127532087
"1798"	"YJL197W"	-0.199256717676082
"1799"	"YJL198W"	-0.116760984680735
"1800"	"YJL199C"	-0.19699647168109
"1801"	"YJL201W"	0.0830027155346339
"1802"	"YJL204C"	0.297583402701299
"1803"	"YJL206C-A"	-0.104978740214976
"1804"	"YJL206C"	-0.179611221613472
"1805"	"YJL207C"	-0.0172255417585775
"1806"	"YJL208C"	-0.217958155138584
"1807"	"YJL210W"	-0.042745850947665
"1808"	"YJL211C"	-0.11329711434429
"1809"	"YJL212C"	0.252822984109591
"1810"	"YJL213W"	0.0820691443862138
"1811"	"YJL214W"	0.143326760412401
"1812"	"YJL215C"	0.11784372952696
"1813"	"YJL216C"	0.336253248556892
"1814"	"YJL217W"	-0.158576521021934
"1815"	"YJL218W"	0.0508369827024095
"1816"	"YJR001W"	0.103048954898228
"1817"	"YJR003C"	0.130873448442134
"1818"	"YJR005W"	0.0480813661555014
"1819"	"YJR008W"	-0.227680232488689
"1820"	"YJR009C"	-0.100657038920606
"1821"	"YJR010W"	-0.0666190811781194
"1822"	"YJR014W"	0.265598329978342
"1823"	"YJR015W"	-0.0575873182796779
"1824"	"YJR019C"	0.0113413210131629
"1825"	"YJR020W"	-1.42608899911035
"1826"	"YJR026W"	-0.0918566156114784
"1827"	"YJR030C"	-1.91444281528199
"1828"	"YJR031C"	-0.0233602851479695
"1829"	"YJR033C"	-0.107951693657239
"1830"	"YJR036C"	-1.57943999226601
"1831"	"YJR037W"	0.0837413603751117
"1832"	"YJR038C"	0.131819152717058
"1833"	"YJR039W"	-0.20413230045528
"1834"	"YJR040W"	0.255511223514946
"1835"	"YJR043C"	0.0176735316744763
"1836"	"YJR044C"	-0.20014994791734
"1837"	"YJR047C"	-2.05348577128129
"1838"	"YJR050W"	0.206340602234484
"1839"	"YJR051W"	2.43483444196998
"1840"	"YJR052W"	-0.371785386345339
"1841"	"YJR053W"	-0.732413906440445
"1842"	"YJR054W"	0.0958028882151966
"1843"	"YJR058C"	0.268319979234882
"1844"	"YJR059W"	0.100758358353191
"1845"	"YJR060W"	0.113556044035468
"1846"	"YJR061W"	-0.220179217353553
"1847"	"YJR062C"	0.0995080272832762
"1848"	"YJR066W"	-0.0802494216650154
"1849"	"YJR069C"	-0.0722144253505731
"1850"	"YJR073C"	0.0374037180364171
"1851"	"YJR075W"	0.504241800920935
"1852"	"YJR077C"	-0.183086640205319
"1853"	"YJR080C"	-0.154905753558439
"1854"	"YJR082C"	1.62846107425468
"1855"	"YJR083C"	-0.0530109025259298
"1856"	"YJR087W"	-0.0383340862536484
"1857"	"YJR088C"	-0.781523755111552
"1858"	"YJR090C"	0.0169932745289472
"1859"	"YJR091C"	0.0235612967895557
"1860"	"YJR092W"	-0.0992526710442256
"1861"	"YJR094C"	0.252882554356531
"1862"	"YJR094W-A"	0.0850432740472331
"1863"	"YJR096W"	0.129184003369116
"1864"	"YJR097W"	-1.0343760630936
"1865"	"YJR098C"	0.00184940788437245
"1866"	"YJR099W"	-0.0431804073189622
"1867"	"YJR100C"	-0.664077461213594
"1868"	"YJR103W"	0.256543942644901
"1869"	"YJR106W"	-0.137085308594353
"1870"	"YJR108W"	0.0834298857647044
"1871"	"YJR109C"	-0.921927087758643
"1872"	"YJR110W"	-0.0246017375451713
"1873"	"YJR111C"	-0.0621682867509268
"1874"	"YJR115W"	0.00933125283867491
"1875"	"YJR116W"	0.00290264214203977
"1876"	"YJR117W"	-0.0588075557773837
"1877"	"YJR118C"	0.406040075520789
"1878"	"YJR119C"	-0.0556538846108393
"1879"	"YJR120W"	-0.650021110660565
"1880"	"YJR126C"	0.216007523583626
"1881"	"YJR127C"	-0.116884351616164
"1882"	"YJR128W"	0.0705187575709255
"1883"	"YJR129C"	0.131207460243906
"1884"	"YJR130C"	-0.0819911690333704
"1885"	"YJR131W"	0.0356950217234028
"1886"	"YJR133W"	0.140994589812949
"1887"	"YJR134C"	0.0274148793838874
"1888"	"YJR135C"	0.0128358028165806
"1889"	"YJR137C"	0.0970416863180167
"1890"	"YJR139C"	-0.527994427584496
"1891"	"YJR140C"	-0.0466301150994297
"1892"	"YJR142W"	0.0934128320463258
"1893"	"YJR145C"	-0.142355286951736
"1894"	"YJR146W"	0.00451810752020775
"1895"	"YJR147W"	-0.100036933148739
"1896"	"YJR148W"	-0.0531744463604144
"1897"	"YJR149W"	-0.132748697602664
"1898"	"YJR150C"	-0.075829937324177
"1899"	"YJR152W"	0.100276761899184
"1900"	"YJR154W"	0.116279874477389
"1901"	"YKL001C"	0.0483972129188046
"1902"	"YKL005C"	1.09011253023768
"1903"	"YKL006W"	0.056661525199821
"1904"	"YKL007W"	0.0992181807039016
"1905"	"YKL008C"	0.122566540167213
"1906"	"YKL010C"	-0.00281201130759438
"1907"	"YKL015W"	-0.201709170432334
"1908"	"YKL017C"	0.124327534695309
"1909"	"YKL020C"	0.0928726017530902
"1910"	"YKL023W"	0.161157763391565
"1911"	"YKL027W"	0.348104303199156
"1912"	"YKL029C"	0.190685510536018
"1913"	"YKL030W"	0.044864042341529
"1914"	"YKL032C"	-0.137939129499532
"1915"	"YKL033W-A"	-0.0769201272459644
"1916"	"YKL038W"	0.0163398249710472
"1917"	"YKL039W"	-0.071534385009877
"1918"	"YKL040C"	-0.0008059620159255
"1919"	"YKL044W"	-0.586875329230687
"1920"	"YKL046C"	0.526338131005671
"1921"	"YKL047W"	-0.057835207582543
"1922"	"YKL048C"	0.145310953669881
"1923"	"YKL050C"	-0.172430625406568
"1924"	"YKL051W"	-0.119975194995871
"1925"	"YKL053C-A"	-0.0859678392589275
"1926"	"YKL053W"	0.0903830454567423
"1927"	"YKL055C"	0.0259833710876413
"1928"	"YKL057C"	0.215092613953099
"1929"	"YKL061W"	0.0143420140156695
"1930"	"YKL062W"	0.117457147872687
"1931"	"YKL063C"	-0.104185609759791
"1932"	"YKL064W"	-0.155534878325106
"1933"	"YKL065C"	-0.0747895026379283
"1934"	"YKL066W"	-0.031225247740954
"1935"	"YKL067W"	0.0307557780826626
"1936"	"YKL068W"	-0.0140521716990702
"1937"	"YKL070W"	-0.291508668779639
"1938"	"YKL071W"	0.033905295763501
"1939"	"YKL072W"	-0.104781968665679
"1940"	"YKL074C"	0.442350638230512
"1941"	"YKL075C"	-0.198496135169011
"1942"	"YKL076C"	-0.0438550159881806
"1943"	"YKL077W"	0.247889636033985
"1944"	"YKL079W"	0.1417797474721
"1945"	"YKL081W"	0.143761183743809
"1946"	"YKL085W"	-0.0516488873725169
"1947"	"YKL086W"	0.00876937748162787
"1948"	"YKL090W"	-0.0508525431331562
"1949"	"YKL091C"	0.19546739589454
"1950"	"YKL092C"	-0.038416485291535
"1951"	"YKL093W"	0.0196850881293962
"1952"	"YKL094W"	-0.316135499254904
"1953"	"YKL096W-A"	-0.48704308170252
"1954"	"YKL096W"	0.044979714936194
"1955"	"YKL098W"	-0.444793020088083
"1956"	"YKL100C"	0.214113380597235
"1957"	"YKL101W"	-0.125236838641246
"1958"	"YKL102C"	-0.103885737244365
"1959"	"YKL103C"	0.279955252665972
"1960"	"YKL105C"	-0.0727611295610166
"1961"	"YKL106W"	0.0992955683684005
"1962"	"YKL107W"	-0.73357376411394
"1963"	"YKL109W"	-1.14952778477747
"1964"	"YKL110C"	-0.0903747435969802
"1965"	"YKL113C"	0.0476318449574624
