"gene"	"BMIMCl"
"673"	"YDR229W"	0.263453438471136
"674"	"YDR233C"	0.238337255220592
"675"	"YDR239C"	0.448340369300193
"676"	"YDR241W"	0.455267713325164
"677"	"YDR242W"	0.313241493898051
"678"	"YDR244W"	-0.227383939933752
"679"	"YDR245W"	-0.273250018235751
"680"	"YDR247W"	0.0866958252690552
"681"	"YDR248C"	0.254923330713519
"682"	"YDR249C"	0.15529322946809
"683"	"YDR250C"	0.00589431951223788
"684"	"YDR251W"	0.307157780673908
"685"	"YDR252W"	0.196072108666295
"686"	"YDR253C"	-0.0861026226404445
"687"	"YDR254W"	-0.170405923926598
"688"	"YDR255C"	0.353752556809252
"689"	"YDR256C"	0.203491302735414
"690"	"YDR257C"	0.107167231235786
"691"	"YDR258C"	0.302693028111387
"692"	"YDR259C"	0.411351165504443
"693"	"YDR260C"	-1.18773641139317
"694"	"YDR261C"	0.163875560990396
"695"	"YDR262W"	0.0897564276597944
"696"	"YDR263C"	0.0355638453478441
"697"	"YDR265W"	-0.0598678492040388
"698"	"YDR266C"	-1.0732833906366
"699"	"YDR269C"	-0.162929649904535
"700"	"YDR272W"	0.0509811645641125
"701"	"YDR273W"	0.0545696627274533
"702"	"YDR275W"	0.200744677969588
"703"	"YDR276C"	-2.46576959745372
"704"	"YDR277C"	-0.656247646691361
"705"	"YDR278C"	0.043496438682898
"706"	"YDR281C"	-0.179156683854939
"707"	"YDR285W"	-0.762153371538027
"708"	"YDR289C"	0.234748174894627
"709"	"YDR290W"	-0.0111890258263099
"710"	"YDR291W"	-0.140749289421936
"711"	"YDR293C"	0.590428687522741
"712"	"YDR294C"	0.2203151906953
"713"	"YDR297W"	-0.273255491319556
"714"	"YDR304C"	-0.0826934580663523
"715"	"YDR305C"	-0.101145030984947
"716"	"YDR306C"	-0.270954648641919
"717"	"YDR307W"	0.279709492712801
"718"	"YDR309C"	-0.0458252748377678
"719"	"YDR310C"	-2.3139174389719
"720"	"YDR312W"	0.179202504115728
"721"	"YDR313C"	0.128519886269015
"722"	"YDR314C"	0.0816602411199526
"723"	"YDR316W"	0.223873084320911
"724"	"YDR317W"	0.223699594849419
"725"	"YDR319C"	-0.2900965943527
"726"	"YDR320C"	0.515799143580972
"727"	"YDR321W"	-0.0777599601858917
"728"	"YDR326C"	0.291354773190827
"729"	"YDR329C"	0.111091850891029
"730"	"YDR330W"	-0.109434595619279
"731"	"YDR333C"	-0.00464480975608179
"732"	"YDR334W"	0.108282800561664
"733"	"YDR335W"	0.296780859743113
"734"	"YDR336W"	-0.0242917357439069
"735"	"YDR338C"	0.00115403907261098
"736"	"YDR340W"	-0.835367555992054
"737"	"YDR344C"	-0.041083202811087
"738"	"YDR345C"	-0.0401693436714882
"739"	"YDR346C"	-1.23556730692983
"740"	"YDR349C"	0.023927280981947
"741"	"YDR351W"	-0.109186865219268
"742"	"YDR352W"	-0.208958852775406
"743"	"YDR354W"	-0.0955613600871386
"744"	"YDR358W"	-0.351917766194708
"745"	"YDR359C"	-0.0791030814976086
"746"	"YDR360W"	-0.492725446718543
"747"	"YDR363W"	0.0171879046282303
"748"	"YDR368W"	-0.382080246782609
"749"	"YDR370C"	-0.187084354482735
"750"	"YDR371W"	-0.267385180903729
"751"	"YDR372C"	0.00611938144942496
"752"	"YDR375C"	-0.00692408025475339
"753"	"YDR378C"	0.846396240968017
"754"	"YDR383C"	-0.959057778844627
"755"	"YDR385W"	-1.75479939362556
"756"	"YDR386W"	0.0434372896249657
"757"	"YDR388W"	-0.314061089409308
"758"	"YDR389W"	-0.752441924880921
"759"	"YDR393W"	-3.0665388988475
"760"	"YDR395W"	0.131812276821415
"761"	"YDR400W"	0.29837135876356
"762"	"YDR402C"	0.0883641812781688
"763"	"YDR403W"	-0.130526439753144
"764"	"YDR406W"	-0.161548273666436
"765"	"YDR408C"	-2.32020932088262
"766"	"YDR409W"	0.0484280940444514
"767"	"YDR411C"	-0.0569677465760483
"768"	"YDR414C"	-0.455454438092654
"769"	"YDR415C"	0.160371809205108
"770"	"YDR421W"	-0.514093481427913
"771"	"YDR423C"	0.235250279444274
"772"	"YDR424C"	-0.137239359367165
"773"	"YDR425W"	-0.500878340810671
"774"	"YDR426C"	-0.542900360846932
"775"	"YDR428C"	0.0146572159044511
"776"	"YDR430C"	-0.100029913510355
"777"	"YDR431W"	0.526802630611922
"778"	"YDR435C"	-0.0186168420901571
"779"	"YDR436W"	0.206023439817824
"780"	"YDR440W"	0.0907046147345568
"781"	"YDR441C"	-0.449103553005848
"782"	"YDR445C"	-0.30043612251135
"783"	"YDR451C"	-0.098749610776764
"784"	"YDR452W"	0.571162919854064
"785"	"YDR455C"	0.782472289481566
"786"	"YDR458C"	-0.251256348294705
"787"	"YDR459C"	0.196807136325464
"788"	"YDR461W"	-0.350815907981974
"789"	"YDR463W"	0.0477655854709399
"790"	"YDR465C"	-0.0668874799819267
"791"	"YDR466W"	1.76366483804959
"792"	"YDR467C"	-1.50888114833583
"793"	"YDR474C"	-0.612598679498331
"794"	"YDR475C"	0.43150406558899
"795"	"YDR476C"	-0.252290762730409
"796"	"YDR477W"	0.21397436612964
"797"	"YDR479C"	0.797277998478998
"798"	"YDR480W"	-0.0737105803803899
"799"	"YDR481C"	-0.041286997638518
"800"	"YDR482C"	-0.0878084726964783
"801"	"YDR483W"	-0.139110343646783
"802"	"YDR485C"	-0.132103100283548
"803"	"YDR486C"	0.0971575481359139
"804"	"YDR488C"	0.0894336201040561
"805"	"YDR490C"	-0.707095717953089
"806"	"YDR491C"	-0.605089000238815
"807"	"YDR492W"	0.204743563575192
"808"	"YDR493W"	0.107020019030155
"809"	"YDR497C"	0.239703412011374
"810"	"YDR501W"	0.30481613424236
"811"	"YDR502C"	0.162293871068345
"812"	"YDR503C"	0.653270786090089
"813"	"YDR504C"	-0.0162382407967874
"814"	"YDR505C"	-0.315813658997997
"815"	"YDR508C"	0.292926581610908
"816"	"YDR509W"	-0.0230325246821231
"817"	"YDR511W"	-0.0627946003360887
"818"	"YDR512C"	-0.376899458840547
"819"	"YDR513W"	0.196598035570031
"820"	"YDR514C"	-0.68585743285122
"821"	"YDR515W"	-0.0896951732942349
"822"	"YDR516C"	0.439672174058853
"823"	"YDR517W"	-0.137899774596821
"824"	"YDR519W"	0.0879248139063343
"825"	"YDR520C"	0.0455404556440095
"826"	"YDR522C"	-0.189405602184894
"827"	"YDR524C"	-0.0546106257262103
"828"	"YDR525W-A"	0.0374547902275541
"829"	"YDR525W"	0.183631777560235
"830"	"YDR528W"	0.0629202811949275
"831"	"YDR530C"	-0.131677438597655
"832"	"YDR533C"	-0.437058291641537
"833"	"YDR534C"	0.0549944406521562
"834"	"YDR535C"	-0.332227988634246
"835"	"YDR536W"	0.0535765002688528
"836"	"YDR537C"	-0.0956306529750548
"837"	"YDR538W"	-0.172581486002378
"838"	"YDR539W"	-0.00982046391022649
"839"	"YDR540C"	-0.137765593058049
"840"	"YDR541C"	0.0400888703545313
"841"	"YEL001C"	0.22728519628537
"842"	"YEL003W"	-0.130706909390034
"843"	"YEL004W"	-0.262979147662802
"844"	"YEL005C"	0.0144832554615669
"845"	"YEL006W"	0.0871324866569226
"846"	"YEL007W"	-1.13302109196047
"847"	"YEL008W"	-0.381740619545927
"848"	"YEL010W"	-0.888797625227595
"849"	"YEL011W"	-0.574239657051761
"850"	"YEL012W"	-0.0124773978477173
"851"	"YEL013W"	0.489753366989759
"852"	"YEL014C"	-0.127436917635044
"853"	"YEL015W"	-0.000785712708251213
"854"	"YEL016C"	-0.0325032804002301
"855"	"YEL017C-A"	0.159477117280481
"856"	"YEL017W"	0.0620080712893716
"857"	"YEL020C"	-0.080305913843037
"858"	"YEL023C"	-0.22169835139697
"859"	"YEL025C"	-0.118977799197014
"860"	"YEL028W"	-0.0362343075132579
"861"	"YEL031W"	-2.00228431569933
"862"	"YEL033W"	-0.106631655631553
"863"	"YEL037C"	-0.0983369055051999
"864"	"YEL038W"	0.0778246753960432
"865"	"YEL039C"	-0.181031349398295
"866"	"YEL042W"	0.245011851715505
"867"	"YEL043W"	0.054096030900034
"868"	"YEL047C"	0.135695826044554
"869"	"YEL048C"	-0.133635961868617
"870"	"YEL049W"	0.0141548921838418
"871"	"YEL052W"	-0.0910110723652968
"872"	"YEL053C"	0.730220514234804
"873"	"YEL056W"	0.0826255332928287
"874"	"YEL059W"	-0.0269168613902218
"875"	"YEL061C"	-0.260941644743848
"876"	"YEL063C"	0.908609570985289
"877"	"YEL065W"	0.10680518631346
"878"	"YEL066W"	0.150932148417421
"879"	"YEL067C"	0.0514851443205746
"880"	"YEL068C"	-0.0330243328737545
"881"	"YEL071W"	0.212606947376805
"882"	"YER001W"	0.226760534912084
"883"	"YER005W"	0.41322149848814
"884"	"YER007C-A"	0.265121283894167
"885"	"YER007W"	0.207635074534847
"886"	"YER010C"	0.129023048060406
"887"	"YER011W"	-0.973096148879901
"888"	"YER016W"	0.353756456564375
"889"	"YER019C-A"	-0.123695907379636
"890"	"YER019W"	0.183528699896204
"891"	"YER020W"	0.10726786161716
"892"	"YER024W"	-0.104706608088237
"893"	"YER027C"	0.240112742807566
"894"	"YER028C"	0.228408099315215
"895"	"YER030W"	0.0468515918454754
"896"	"YER032W"	0.245528674974918
"897"	"YER033C"	-1.51927983151216
"898"	"YER034W"	-0.348536279069069
"899"	"YER035W"	0.146279570268449
"900"	"YER038W-A"	-0.189425012945109
"901"	"YER039C-A"	0.250024144909416
"902"	"YER041W"	0.0672890424196394
"903"	"YER042W"	0.221416531807805
"904"	"YER045C"	0.264131403163526
"905"	"YER046W-A"	-0.615022021065012
"906"	"YER046W"	0.0624210118544461
"907"	"YER047C"	0.0533972304066644
"908"	"YER048C"	0.0981122544942671
"909"	"YER052C"	-0.122336334818068
"910"	"YER053C"	0.0429983168460043
"911"	"YER054C"	0.233871759511039
"912"	"YER056C-A"	0.0561165225624595
"913"	"YER056C"	0.248895928368458
"914"	"YER057C"	-0.0495896537850266
"915"	"YER059W"	0.478839799952781
"916"	"YER060W-A"	0.174285905526622
"917"	"YER060W"	-0.00875929500293803
"918"	"YER062C"	0.032669086092875
"919"	"YER063W"	-0.238544705906538
"920"	"YER064C"	0.19459472961886
"921"	"YER065C"	-0.165001539830037
"922"	"YER066C-A"	-0.971366605127615
"923"	"YER066W"	-0.932953506546903
"924"	"YER067C-A"	0.0339747090441976
"925"	"YER067W"	0.085928364572565
"926"	"YER071C"	0.00213747329588021
"927"	"YER072W"	0.156960740180909
"928"	"YER073W"	-0.113680778662949
"929"	"YER074W"	0.262637343459452
"930"	"YER075C"	-0.000140455105156533
"931"	"YER078C"	0.218177323478345
"932"	"YER079W"	-0.232567783473095
"933"	"YER080W"	0.228164857537256
"934"	"YER081W"	0.157889093826197
"935"	"YER083C"	0.737704975318436
"936"	"YER084W"	-0.348012317013097
"937"	"YER085C"	0.195388303648545
"938"	"YER087C-A"	0.114175317814507
"939"	"YER088C"	-0.141797289196515
"940"	"YER089C"	0.264208111966763
"941"	"YER090W"	-0.0765232340534271
"942"	"YER091C-A"	-0.216606144711039
"943"	"YER091C"	0.89520850400268
"944"	"YER092W"	-0.242372938192843
"945"	"YER093C-A"	-0.281429683327834
"946"	"YER095W"	-0.0620475128778085
"947"	"YER096W"	0.312423787247629
"948"	"YER097W"	-1.02000069886905
"949"	"YER098W"	0.225903788281356
"950"	"YER106W"	-0.0559859035115133
"951"	"YER108C"	0.596463508038739
"952"	"YER109C"	-0.175872538203923
"953"	"YER111C"	0.00346869996675369
"954"	"YER113C"	-0.235003270991421
"955"	"YER114C"	0.0963436047693985
"956"	"YER115C"	0.324390532739871
"957"	"YER116C"	-1.58957503685846
"958"	"YER118C"	-0.0703230980714217
"959"	"YER119C-A"	0.41481712343618
"960"	"YER119C"	-0.407989388874499
"961"	"YER120W"	0.478357750226004
"962"	"YER121W"	-0.0921633394162593
"963"	"YER123W"	0.146491565086405
"964"	"YER124C"	-0.366981336219945
"965"	"YER128W"	0.0448828172771779
"966"	"YER129W"	0.0121874341511248
"967"	"YER130C"	-1.30471528195013
"968"	"YER131W"	-0.286429539459014
"969"	"YER132C"	0.11015968000878
"970"	"YER134C"	0.27453092755185
"971"	"YER135C"	0.0460049436133957
"972"	"YER137C"	0.309322034316002
"973"	"YER139C"	-0.012126907555166
"974"	"YER140W"	-0.0857519468367225
"975"	"YER142C"	-0.0741776174546473
"976"	"YER143W"	0.131400426002892
"977"	"YER144C"	-0.415394018452195
"978"	"YER145C"	0.338749829860924
"979"	"YER149C"	0.241387480829537
"980"	"YER150W"	-0.230729327560577
"981"	"YER151C"	0.4615474794586
"982"	"YER152C"	0.184194140807373
"983"	"YER153C"	0.1032873626849
"984"	"YER155C"	-0.155381402687308
"985"	"YER156C"	0.251270011588834
"986"	"YER158C"	-0.0490440807779772
"987"	"YER161C"	-1.05305692779003
"988"	"YER162C"	0.29014308623357
"989"	"YER163C"	-0.198329024973286
"990"	"YER164W"	-0.0322678785436038
"991"	"YER166W"	0.287777707311167
"992"	"YER167W"	0.0910150052260556
"993"	"YER170W"	-0.0107833556492247
"994"	"YER173W"	-0.485606115632004
"995"	"YER174C"	-0.046979310093769
"996"	"YER175C"	-0.257222795421798
"997"	"YER176W"	-0.0941077617773223
"998"	"YER177W"	0.0878385031345751
"999"	"YER178W"	0.431769646365142
"1000"	"YER179W"	-0.322237438026504
"1001"	"YER180C"	0.290204117750924
"1002"	"YER181C"	-0.347891431156039
"1003"	"YER182W"	-0.100121265880816
"1004"	"YER183C"	0.136094093815683
"1005"	"YER184C"	-0.000869271774527364
"1006"	"YER185W"	0.0349261037942235
"1007"	"YER186C"	-0.0401192785130269
"1008"	"YER187W"	-0.180411091611682
"1009"	"YER188W"	-0.887705400394143
"1010"	"YFL001W"	-0.694055140353432
"1011"	"YFL003C"	-0.189199992460935
"1012"	"YFL004W"	-0.0791730353422264
"1013"	"YFL006W"	-0.35981600313808
"1014"	"YFL007W"	-0.0809282281388395
"1015"	"YFL010C"	0.180602039114111
"1016"	"YFL010W-A"	-0.412454758488684
"1017"	"YFL011W"	-0.0059814169686014
"1018"	"YFL012W"	-0.116094925058339
"1019"	"YFL013C"	0.080802567617205
"1020"	"YFL013W-A"	-0.484045545629538
"1021"	"YFL014W"	-0.824710260180406
"1022"	"YFL015C"	0.156567892975096
"1023"	"YFL018C"	0.349039602744483
"1024"	"YFL019C"	-0.57499009910056
"1025"	"YFL021W"	-0.163135853646506
"1026"	"YFL025C"	-0.292365700072478
"1027"	"YFL027C"	-0.221167354819758
"1028"	"YFL028C"	-0.775823340737098
"1029"	"YFL030W"	0.0159151223433635
"1030"	"YFL031W"	-0.149887683598872
"1031"	"YFL032W"	-0.132106945770994
"1032"	"YFL033C"	0.222708675726708
"1033"	"YFL034W"	-0.105887172500823
"1034"	"YFL035C-B"	-0.48108122709058
"1035"	"YFL040W"	0.394413161726301
"1036"	"YFL041W"	-0.0395387769556888
"1037"	"YFL042C"	-0.22197285439868
"1038"	"YFL043C"	-0.0533138899790381
"1039"	"YFL044C"	0.0877139777812054
"1040"	"YFL046W"	-0.130627891418429
"1041"	"YFL047W"	-0.22719957557337
"1042"	"YFL048C"	0.120586507608183
"1043"	"YFL049W"	-0.0869025802298165
"1044"	"YFL050C"	-0.115311959318598
"1045"	"YFL051C"	0.0611908511662511
"1046"	"YFL052W"	-0.0111930629462566
"1047"	"YFL053W"	-0.361406240632665
"1048"	"YFL054C"	0.0380154424505803
"1049"	"YFL055W"	0.0776389009356643
"1050"	"YFL056C"	0.252699478558413
"1051"	"YFL063W"	0.147442596759483
"1052"	"YFR006W"	-0.148448177609396
"1053"	"YFR007W"	-0.177500477281415
"1054"	"YFR008W"	0.208292408993688
"1055"	"YFR009W"	-0.451543612271565
"1056"	"YFR010W"	-0.200987634965864
"1057"	"YFR011C"	-0.154599376952479
"1058"	"YFR012W"	0.329928938631851
"1059"	"YFR013W"	-0.293716912855907
"1060"	"YFR014C"	-0.167209931464917
"1061"	"YFR016C"	-0.115893423194851
"1062"	"YFR017C"	0.155833860155374
"1063"	"YFR018C"	-0.236650915063607
"1064"	"YFR021W"	0.445027493699197
"1065"	"YFR022W"	-0.0253622479554672
"1066"	"YFR023W"	0.0614437224392899
"1067"	"YFR024C-A"	0.538275290590939
"1068"	"YFR024C"	-0.272624770900819
"1069"	"YFR026C"	-0.323040013339796
"1070"	"YFR030W"	1.75647446116789
"1071"	"YFR031C-A"	0.276478200198197
"1072"	"YFR032C-A"	0.219076855830746
"1073"	"YFR032C"	0.395984279047032
"1074"	"YFR033C"	0.0273665302112224
"1075"	"YFR034C"	-1.3458943748861
"1076"	"YFR038W"	0.0275567234348937
"1077"	"YFR039C"	-0.0629510876776883
"1078"	"YFR040W"	0.084520721426797
"1079"	"YFR041C"	0.0516695511120678
"1080"	"YFR044C"	-0.046242476226397
"1081"	"YFR045W"	-0.0885525070991514
"1082"	"YFR046C"	-0.691401903845907
"1083"	"YFR047C"	0.189565281158442
"1084"	"YFR048W"	-0.0750910419731955
"1085"	"YFR053C"	-0.000107932202262167
"1086"	"YFR054C"	0.250957257520603
"1087"	"YFR056C"	-0.0469748726851941
"1088"	"YGL002W"	-1.00136774009193
"1089"	"YGL004C"	-2.75433065622888
"1090"	"YGL005C"	-1.63640312038421
"1091"	"YGL006W"	-0.402418767445595
"1092"	"YGL007W"	0.482626900961881
"1093"	"YGL009C"	-2.48924756134845
"1094"	"YGL010W"	-2.7402778143987
"1095"	"YGL015C"	-0.282004160855655
"1096"	"YGL016W"	-1.57364494447695
"1097"	"YGL017W"	-2.45076320844994
"1098"	"YGL019W"	-2.67542312542395
"1099"	"YGL020C"	0.0557642794577143
"1100"	"YGL021W"	-0.23474937206726
"1101"	"YGL023C"	0.0377982769644098
"1102"	"YGL027C"	0.476010781777651
"1103"	"YGL028C"	0.0154783282522795
"1104"	"YGL029W"	-0.0603330568140029
"1105"	"YGL031C"	-0.493348732985435
"1106"	"YGL032C"	-0.363087069416534
"1107"	"YGL035C"	-0.270917000240219
"1108"	"YGL036W"	-1.93746090039367
"1109"	"YGL037C"	0.193327018557006
"1110"	"YGL039W"	-0.426273540844854
"1111"	"YGL043W"	-0.0686703604270937
"1112"	"YGL045W"	-0.415242130891373
"1113"	"YGL046W"	-0.430762917753578
"1114"	"YGL049C"	-0.208116477755126
"1115"	"YGL050W"	-0.183792312864773
"1116"	"YGL051W"	-0.562926015194485
"1117"	"YGL053W"	-0.126169341394591
"1118"	"YGL054C"	0.117737722189523
"1119"	"YGL056C"	-0.0506139649020391
"1120"	"YGL057C"	0.209683666384469
"1121"	"YGL059W"	0.0479271803409972
"1122"	"YGL060W"	-0.10146782890688
"1123"	"YGL062W"	0.0639921920719347
"1124"	"YGL063W"	0.0998409837619391
"1125"	"YGL066W"	-1.3501375920708
"1126"	"YGL067W"	-0.797446224182195
"1127"	"YGL077C"	-0.388574979593259
"1128"	"YGL078C"	-0.209673641465287
"1129"	"YGL079W"	0.211754883461311
"1130"	"YGL080W"	-0.533853433196536
"1131"	"YGL081W"	0.415395343049719
"1132"	"YGL082W"	0.296583444080421
"1133"	"YGL083W"	-0.173745525783329
"1134"	"YGL084C"	0.50982031901033
"1135"	"YGL085W"	-0.342978114696937
"1136"	"YGL086W"	-0.121320004379907
"1137"	"YGL087C"	-0.173315312095031
"1138"	"YGL089C"	-0.241541059887345
"1139"	"YGL090W"	-0.0746858057627893
"1140"	"YGL094C"	-0.0828700395657733
"1141"	"YGL096W"	0.22407881610772
"1142"	"YGL101W"	-1.2091446236571
"1143"	"YGL105W"	0.885599457593073
"1144"	"YGL108C"	-0.18174758507142
"1145"	"YGL109W"	-0.567775316217972
"1146"	"YGL110C"	0.164647261115578
"1147"	"YGL114W"	-0.0323649090003799
"1148"	"YGL115W"	0.364308323773364
"1149"	"YGL117W"	0.0118245696348765
"1150"	"YGL121C"	-0.0241183962614181
"1151"	"YGL124C"	0.155898569649125
"1152"	"YGL125W"	1.60958133106637
"1153"	"YGL126W"	0.392482187226855
"1154"	"YGL131C"	-0.124180231004986
"1155"	"YGL132W"	-1.366265614239
"1156"	"YGL136C"	0.194288887342507
"1157"	"YGL138C"	-0.866292110836863
"1158"	"YGL139W"	-0.000385778763385298
"1159"	"YGL140C"	-0.0525009862181298
"1160"	"YGL141W"	-0.130060002059142
"1161"	"YGL144C"	0.175914910048724
"1162"	"YGL146C"	-0.727428374358403
"1163"	"YGL147C"	0.112768152614551
"1164"	"YGL148W"	0.478757118352768
"1165"	"YGL149W"	-0.448822949091116
"1166"	"YGL151W"	-0.507145783871855
"1167"	"YGL152C"	0.281290913896044
"1168"	"YGL153W"	0.32528112762236
"1169"	"YGL154C"	-2.84037078253009
"1170"	"YGL156W"	-0.182044784028164
"1171"	"YGL157W"	0.000155356901346338
"1172"	"YGL158W"	-0.270167042955053
"1173"	"YGL159W"	-0.634506019330753
"1174"	"YGL160W"	-0.234834650252224
"1175"	"YGL161C"	-0.112413808373864
"1176"	"YGL162W"	0.122740819190225
"1177"	"YGL163C"	-0.162779310598211
"1178"	"YGL164C"	-0.54399144989909
"1179"	"YGL165C"	-0.432982500545907
"1180"	"YGL166W"	-0.506983161337594
"1181"	"YGL167C"	-0.457916771824801
"1182"	"YGL170C"	0.182270355487689
"1183"	"YGL173C"	0.244513361796501
"1184"	"YGL175C"	-0.0990164148830234
"1185"	"YGL177W"	-0.0919286559066302
"1186"	"YGL179C"	-0.0358319684464237
"1187"	"YGL180W"	-0.0313196331769081
"1188"	"YGL181W"	-0.0900456291031339
"1189"	"YGL194C"	-0.541188700848187
"1190"	"YGL195W"	-0.00256062564724185
"1191"	"YGL196W"	0.0406941209815188
"1192"	"YGL197W"	0.24352202222501
"1193"	"YGL198W"	-0.283422135786758
"1194"	"YGL199C"	-0.0958792217892791
"1195"	"YGL202W"	0.00374576801384758
"1196"	"YGL205W"	-0.384828596881831
"1197"	"YGL208W"	-0.409493411091252
"1198"	"YGL209W"	-0.254004044311421
"1199"	"YGL210W"	-0.232848118278226
"1200"	"YGL211W"	0.207474517997509
"1201"	"YGL212W"	-0.0600865571637198
"1202"	"YGL213C"	-0.0701690937701876
"1203"	"YGL214W"	-0.332545604671894
"1204"	"YGL215W"	-0.346163228162936
"1205"	"YGL216W"	-0.0594886860507077
"1206"	"YGL217C"	-0.310347172583036
"1207"	"YGL219C"	-0.41220533205907
"1208"	"YGL221C"	-0.101208318445722
"1209"	"YGL222C"	-0.176219224046528
"1210"	"YGL224C"	0.0800636200438223
"1211"	"YGL226C-A"	-0.152482230880437
"1212"	"YGL228W"	-0.54217220353432
"1213"	"YGL230C"	-0.291221509890693
"1214"	"YGL231C"	-0.106875086004497
"1215"	"YGL232W"	0.177464862300112
"1216"	"YGL234W"	0.231730492912602
"1217"	"YGL235W"	-0.294804666512679
"1218"	"YGL237C"	-0.217499599760584
"1219"	"YGL241W"	-0.283473518025536
"1220"	"YGL242C"	0.0673638247015036
"1221"	"YGL243W"	-0.0982803081138562
"1222"	"YGL244W"	-0.00199032780841635
"1223"	"YGL248W"	-0.180578466062853
"1224"	"YGL249W"	0.142559691364896
"1225"	"YGL250W"	-0.87756823032407
"1226"	"YGL251C"	0.361653682846652
"1227"	"YGL252C"	0.102823451296001
"1228"	"YGL253W"	0.0448146682192624
"1229"	"YGL254W"	-0.180626165668458
"1230"	"YGL255W"	-0.848601781286373
"1231"	"YGL256W"	-0.011530889941737
"1232"	"YGL257C"	-0.13608270734263
"1233"	"YGL258W"	-0.0277814283694367
"1234"	"YGL259W"	0.0528735383607686
"1235"	"YGL260W"	-0.111390032741717
"1236"	"YGL261C"	-0.357411185964387
"1237"	"YGL262W"	-0.449411881140361
"1238"	"YGL263W"	-0.0701310127213031
"1239"	"YGR001C"	-0.581342214670941
"1240"	"YGR003W"	-0.320179918510703
"1241"	"YGR004W"	0.469809192551739
"1242"	"YGR008C"	-0.422452143252018
"1243"	"YGR010W"	-0.508987882052846
"1244"	"YGR011W"	-0.471010519181253
"1245"	"YGR012W"	0.297738827618225
"1246"	"YGR014W"	1.02255935715808
"1247"	"YGR015C"	0.331229478736645
"1248"	"YGR016W"	0.314420539260127
"1249"	"YGR017W"	0.00790942505142584
"1250"	"YGR018C"	0.29823929473605
"1251"	"YGR019W"	0.356394216253294
"1252"	"YGR021W"	-0.201217025153547
"1253"	"YGR022C"	-1.65342560068941
"1254"	"YGR023W"	0.377537114549922
"1255"	"YGR025W"	-0.241000172054378
"1256"	"YGR026W"	-0.0574043356386192
"1257"	"YGR028W"	-0.392412996223643
"1258"	"YGR031W"	-0.0663335198470671
"1259"	"YGR032W"	-2.89671995053708
"1260"	"YGR033C"	-0.122867447289292
"1261"	"YGR034W"	-0.231485999018961
"1262"	"YGR035C"	-0.10878854967583
"1263"	"YGR037C"	0.140961473182483
"1264"	"YGR038W"	-0.209498273215905
"1265"	"YGR040W"	-0.596980558079554
"1266"	"YGR042W"	-0.709566009347603
"1267"	"YGR043C"	-1.50888114833583
"1268"	"YGR044C"	-0.279707750152889
"1269"	"YGR045C"	-0.506327967253421
"1270"	"YGR049W"	-0.39266828634205
"1271"	"YGR050C"	-0.358157618685586
"1272"	"YGR051C"	0.203560706776342
"1273"	"YGR052W"	-1.18773641139317
"1274"	"YGR053C"	-0.333658064128285
"1275"	"YGR055W"	0.460094192192905
"1276"	"YGR058W"	0.255792695724195
"1277"	"YGR059W"	-2.84457686791435
"1278"	"YGR061C"	-0.278871132864643
"1279"	"YGR066C"	0.106880629945371
"1280"	"YGR067C"	0.0219675123563194
"1281"	"YGR068C"	-0.241900732840718
"1282"	"YGR069W"	-0.801552834053535
"1283"	"YGR070W"	-2.99343403965604
"1284"	"YGR071C"	-0.0910558796560819
"1285"	"YGR072W"	-0.0502543298075139
"1286"	"YGR077C"	-0.0413417572925312
"1287"	"YGR078C"	-0.351638800639318
"1288"	"YGR079W"	0.110261369042933
"1289"	"YGR080W"	-0.094201597228602
"1290"	"YGR084C"	-0.397118008609813
"1291"	"YGR085C"	-0.078865999917231
"1292"	"YGR086C"	-0.0862854538125142
"1293"	"YGR087C"	-0.499321388062158
"1294"	"YGR088W"	0.56290664751493
"1295"	"YGR089W"	0.397792676760129
"1296"	"YGR092W"	0.0883215188701034
"1297"	"YGR093W"	-1.50835700407155
"1298"	"YGR096W"	-0.68585743285122
"1299"	"YGR097W"	-0.301887485642577
"1300"	"YGR100W"	0.25899193713945
"1301"	"YGR101W"	-2.93420129493113
"1302"	"YGR106C"	-0.51696078463253
"1303"	"YGR107W"	0.205022796071553
"1304"	"YGR108W"	-0.00369973642857089
"1305"	"YGR109C"	0.169987758859526
"1306"	"YGR111W"	-0.0272557267798184
"1307"	"YGR117C"	0.282951812746824
"1308"	"YGR118W"	0.193219149018114
"1309"	"YGR121C"	0.195125075054239
"1310"	"YGR122C-A"	0.0482304850816608
"1311"	"YGR122W"	0.924128609887185
"1312"	"YGR123C"	-0.243888462226345
"1313"	"YGR125W"	-0.0925583586091648
"1314"	"YGR126W"	0.265478288531242
"1315"	"YGR127W"	0.186651588895657
"1316"	"YGR129W"	0.0745435818190677
"1317"	"YGR130C"	-0.505125807847304
"1318"	"YGR131W"	0.0126442320107409
"1319"	"YGR133W"	-0.000513812219396822
"1320"	"YGR134W"	0.0399465323300993
"1321"	"YGR136W"	-0.565008511449252
"1322"	"YGR137W"	-0.668148083813084
"1323"	"YGR141W"	0.0684942618856474
"1324"	"YGR142W"	-0.0190817878262807
"1325"	"YGR143W"	-0.104238382186323
"1326"	"YGR144W"	0.172230970137949
"1327"	"YGR146C"	0.279053300027522
"1328"	"YGR148C"	0.234378223742398
"1329"	"YGR149W"	-0.723727428978576
"1330"	"YGR151C"	0.206248020211376
"1331"	"YGR152C"	-0.00253895822231658
