"gene"	"MBO"
"672"	"YDR222W"	-1.82269197452504
"673"	"YDR223W"	-0.955983842910102
"674"	"YDR229W"	0.314820309928327
"675"	"YDR233C"	0.0826108507160021
"676"	"YDR239C"	0.469435113513757
"677"	"YDR241W"	-0.103284333300343
"678"	"YDR242W"	-0.128793876049472
"679"	"YDR244W"	-1.19280002292471
"680"	"YDR245W"	-1.84296768179086
"681"	"YDR247W"	0.459087296148875
"682"	"YDR248C"	0.11922984873053
"683"	"YDR249C"	0.0364799105728843
"684"	"YDR250C"	0.0509390172383672
"685"	"YDR251W"	0.0822460687225091
"686"	"YDR252W"	-2.88616613520245
"687"	"YDR253C"	0.0630986271599161
"688"	"YDR254W"	-0.762886021270221
"689"	"YDR255C"	-1.25766395816309
"690"	"YDR256C"	0.312925952033993
"691"	"YDR257C"	-0.0917220629655725
"692"	"YDR258C"	-0.122607430615249
"693"	"YDR259C"	0.201160768060063
"694"	"YDR260C"	-1.55055011087426
"695"	"YDR261C"	0.332073546193763
"696"	"YDR262W"	0.338014723624265
"697"	"YDR263C"	0.132044095274769
"698"	"YDR265W"	-0.730517795667462
"699"	"YDR266C"	0.00285557948555058
"700"	"YDR269C"	-0.0468932114048756
"701"	"YDR272W"	-0.071055002001951
"702"	"YDR273W"	-0.209556162547738
"703"	"YDR275W"	0.0882081420495834
"704"	"YDR276C"	0.28608680533392
"705"	"YDR277C"	0.0311961350364479
"706"	"YDR278C"	0.4547521725383
"707"	"YDR281C"	-0.102442515319725
"708"	"YDR285W"	-0.443852529921665
"709"	"YDR289C"	-0.00594965363697584
"710"	"YDR290W"	0.771424809958766
"711"	"YDR291W"	0.207825365872244
"712"	"YDR293C"	-2.66785080749528
"713"	"YDR294C"	-0.253939646260148
"714"	"YDR297W"	-0.108198717494744
"715"	"YDR304C"	-0.15030487969077
"716"	"YDR305C"	0.0441466456760413
"717"	"YDR306C"	0.270062239021931
"718"	"YDR307W"	0.357872513276342
"719"	"YDR309C"	-0.683039891356479
"720"	"YDR310C"	-0.608026785658325
"721"	"YDR312W"	0.0445722857912234
"722"	"YDR313C"	0.327989475157616
"723"	"YDR314C"	0.577192862489734
"724"	"YDR316W"	0.107612866544324
"725"	"YDR317W"	0.0774236667217208
"726"	"YDR319C"	-0.112908332055534
"727"	"YDR320C"	0.328955807985747
"728"	"YDR321W"	0.255341764030978
"729"	"YDR326C"	-0.941525275456716
"730"	"YDR329C"	-0.55444938864163
"731"	"YDR330W"	0.435493714308707
"732"	"YDR333C"	-0.883786323762511
"733"	"YDR334W"	0.330589675969094
"734"	"YDR335W"	-0.768548361583287
"735"	"YDR336W"	-1.34660845696608
"736"	"YDR338C"	0.287863000604994
"737"	"YDR340W"	0.362344851573544
"738"	"YDR344C"	-0.469980868750792
"739"	"YDR345C"	0.303175048105669
"740"	"YDR346C"	-0.914193938631897
"741"	"YDR349C"	0.262111495467827
"742"	"YDR351W"	0.0250211692980703
"743"	"YDR352W"	-0.209412765620784
"744"	"YDR354W"	-4.86800499324809
"745"	"YDR358W"	-1.51721534120759
"746"	"YDR359C"	0.752630942374813
"747"	"YDR360W"	-0.188054484098242
"748"	"YDR363W"	0.373071797716052
"749"	"YDR368W"	0.0434469133350939
"750"	"YDR370C"	-0.00418306712083755
"751"	"YDR371W"	-0.015880061827428
"752"	"YDR372C"	-0.630688378478529
"753"	"YDR375C"	0.576148905225044
"754"	"YDR378C"	1.40894055758253
"755"	"YDR383C"	-0.203629866898158
"756"	"YDR385W"	-1.82478190147049
"757"	"YDR386W"	0.250672185183683
"758"	"YDR388W"	-0.10775866325256
"759"	"YDR389W"	-2.19244619703907
"760"	"YDR393W"	0.215205185641182
"761"	"YDR395W"	1.54723715643782
"762"	"YDR400W"	0.377304467064588
"763"	"YDR402C"	0.150153784000575
"764"	"YDR403W"	-0.159077623951941
"765"	"YDR406W"	0.107577174968404
"766"	"YDR408C"	-2.16201970785799
"767"	"YDR409W"	0.153097702221724
"768"	"YDR411C"	0.107790187939687
"769"	"YDR414C"	-0.279785393884644
"770"	"YDR415C"	0.285740311511027
"771"	"YDR421W"	0.081842252627258
"772"	"YDR423C"	-0.0757001927581868
"773"	"YDR424C"	-1.19364327269351
"774"	"YDR425W"	-0.0134146202232227
"775"	"YDR426C"	0.135284042685946
"776"	"YDR428C"	-0.291051506542451
"777"	"YDR430C"	0.13756772069668
"778"	"YDR431W"	0.881698690516123
"779"	"YDR435C"	-1.00361313766145
"780"	"YDR436W"	-0.010027105425618
"781"	"YDR440W"	-0.960082980330266
"782"	"YDR441C"	-0.179748052972243
"783"	"YDR445C"	0.124030647162298
"784"	"YDR451C"	-1.41629948756007
"785"	"YDR452W"	-3.88367721726987
"786"	"YDR455C"	-3.6773191158372
"787"	"YDR458C"	-0.673178545089787
"788"	"YDR459C"	-0.623803945591623
"789"	"YDR461W"	0.0883649430626837
"790"	"YDR463W"	-0.00961233968370606
"791"	"YDR465C"	0.360510868460558
"792"	"YDR466W"	2.48136119990577
"793"	"YDR467C"	-1.42898514549426
"794"	"YDR474C"	-0.292359314929545
"795"	"YDR475C"	-1.47598946854564
"796"	"YDR476C"	-0.226470938944155
"797"	"YDR477W"	0.376129143132309
"798"	"YDR479C"	-0.862778254889623
"799"	"YDR480W"	0.0996960726503986
"800"	"YDR481C"	0.190752263796126
"801"	"YDR482C"	0.118861689390263
"802"	"YDR483W"	-0.149542862895762
"803"	"YDR485C"	0.176119534695065
"804"	"YDR486C"	-0.261783169582527
"805"	"YDR488C"	-0.745802796796683
"806"	"YDR490C"	-0.360468634764883
"807"	"YDR491C"	-0.295831209775289
"808"	"YDR492W"	0.412821300989207
"809"	"YDR493W"	0.195546365550346
"810"	"YDR497C"	-1.0999174483768
"811"	"YDR501W"	0.262525017921782
"812"	"YDR502C"	0.37778376012874
"813"	"YDR503C"	-3.20930874423925
"814"	"YDR504C"	0.231115080105921
"815"	"YDR505C"	-0.0366448289703334
"816"	"YDR508C"	0.618296379553343
"817"	"YDR509W"	0.420778690607886
"818"	"YDR511W"	0.041012968057033
"819"	"YDR512C"	-0.989085696334488
"820"	"YDR513W"	0.512032110664153
"821"	"YDR514C"	-0.896457159813967
"822"	"YDR515W"	-0.0943147287258652
"823"	"YDR516C"	0.26594967386514
"824"	"YDR517W"	-0.169076396593964
"825"	"YDR519W"	0.108739633266601
"826"	"YDR520C"	0.201445184592424
"827"	"YDR522C"	0.234594851876031
"828"	"YDR524C"	0.267681151027747
"829"	"YDR525W-A"	-0.249171812247295
"830"	"YDR525W"	0.0789287953415538
"831"	"YDR528W"	-0.0994406547075463
"832"	"YDR530C"	-0.797519398999253
"833"	"YDR533C"	-0.111280288724883
"834"	"YDR534C"	0.209793847233269
"835"	"YDR535C"	0.046301818873254
"836"	"YDR536W"	-0.0394169036023106
"837"	"YDR537C"	0.00330604956536212
"838"	"YDR538W"	-0.208046425199491
"839"	"YDR539W"	-0.451649824396587
"840"	"YDR540C"	0.253322773000266
"841"	"YDR541C"	0.0958113917031141
"842"	"YEL001C"	0.142799153630514
"843"	"YEL003W"	-0.397293571545908
"844"	"YEL004W"	0.200121592947815
"845"	"YEL005C"	0.250954181286153
"846"	"YEL006W"	0.254867259388994
"847"	"YEL007W"	0.337550055429715
"848"	"YEL008W"	-0.414233598413128
"849"	"YEL010W"	-0.816873706265614
"850"	"YEL011W"	-1.69489493354335
"851"	"YEL012W"	-1.4204057926914
"852"	"YEL013W"	-1.04994130300385
"853"	"YEL014C"	-0.0468047060170618
"854"	"YEL015W"	0.415326983161245
"855"	"YEL016C"	0.398880619410098
"856"	"YEL017C-A"	0.445875774385882
"857"	"YEL017W"	-0.108206218059406
"858"	"YEL020C"	0.167039242074703
"859"	"YEL023C"	-0.202362833148311
"860"	"YEL025C"	0.200874463174859
"861"	"YEL028W"	0.236895478678715
"862"	"YEL031W"	-4.02803944186454
"863"	"YEL033W"	-0.169765692509563
"864"	"YEL037C"	-0.648161250820453
"865"	"YEL038W"	0.333631474097288
"866"	"YEL039C"	0.0122260837863753
"867"	"YEL042W"	-0.04536956432503
"868"	"YEL043W"	-0.343979368184108
"869"	"YEL047C"	0.059242131541656
"870"	"YEL048C"	0.0744208407636252
"871"	"YEL049W"	0.109711215035543
"872"	"YEL052W"	0.00266719029977554
"873"	"YEL053C"	-0.629099106677343
"874"	"YEL056W"	0.435815754871997
"875"	"YEL059W"	0.264121027921361
"876"	"YEL061C"	-0.58963693413831
"877"	"YEL063C"	-1.93119184250433
"878"	"YEL065W"	0.641298768057596
"879"	"YEL066W"	0.058331064899047
"880"	"YEL067C"	0.202780889362181
"881"	"YEL068C"	-0.341233705573166
"882"	"YEL071W"	0.0847484205594284
"883"	"YER001W"	0.00658426526815654
"884"	"YER005W"	-0.335458723487508
"885"	"YER007C-A"	0.15435731323942
"886"	"YER007W"	0.286357047610323
"887"	"YER010C"	0.245816715806272
"888"	"YER011W"	0.481162812318522
"889"	"YER016W"	-2.39236433268192
"890"	"YER019C-A"	-0.0186294488000954
"891"	"YER019W"	0.0396706911813074
"892"	"YER020W"	1.01580917901946
"893"	"YER024W"	0.308864818801332
"894"	"YER027C"	-0.0235668370549032
"895"	"YER028C"	0.058346548501921
"896"	"YER030W"	0.73967129718035
"897"	"YER032W"	0.261001761717557
"898"	"YER033C"	-1.31426668185045
"899"	"YER034W"	0.137560573050962
"900"	"YER035W"	0.412875328778893
"901"	"YER038W-A"	-0.0283971712341011
"902"	"YER039C-A"	0.0646856058866785
"903"	"YER041W"	-0.169828387249326
"904"	"YER042W"	0.425316217245362
"905"	"YER045C"	0.381115596153633
"906"	"YER046W-A"	-0.192415409541399
"907"	"YER046W"	0.132660729497689
"908"	"YER047C"	-0.351470131766854
"909"	"YER048C"	0.243373603102809
"910"	"YER052C"	1.06626623590727
"911"	"YER053C"	0.28377035986785
"912"	"YER054C"	0.0942862623194847
"913"	"YER056C-A"	-0.332776965529705
"914"	"YER056C"	0.659819846640032
"915"	"YER057C"	-0.789523660596914
"916"	"YER059W"	-0.748240837884797
"917"	"YER060W-A"	0.13228710872673
"918"	"YER060W"	-0.090079743722365
"919"	"YER062C"	-1.11535384511353
"920"	"YER063W"	-0.0814573262800352
"921"	"YER064C"	0.427941889505725
"922"	"YER065C"	0.28302885807378
"923"	"YER066C-A"	-0.0557495419196608
"924"	"YER066W"	-0.19310069278
"925"	"YER067C-A"	0.179951346098636
"926"	"YER067W"	0.487431903117018
"927"	"YER071C"	0.115401576463643
"928"	"YER072W"	0.201582323464963
"929"	"YER073W"	0.618070559536898
"930"	"YER074W"	0.385553759313493
"931"	"YER075C"	0.0032341481122198
"932"	"YER078C"	-0.097350360934632
"933"	"YER079W"	0.172046625998664
"934"	"YER080W"	0.0242189309189011
"935"	"YER081W"	0.475224805111766
"936"	"YER083C"	-1.39318158121755
"937"	"YER084W"	-0.406787887544435
"938"	"YER085C"	0.145551565312642
"939"	"YER087C-A"	-0.789057497805309
"940"	"YER088C"	-0.326930671119893
"941"	"YER089C"	0.0395368891505292
"942"	"YER090W"	-12.018584237434
"943"	"YER091C-A"	0.0807904943730264
"944"	"YER091C"	-2.02951271866687
"945"	"YER092W"	0.38545729226101
"946"	"YER093C-A"	-0.0390105737364414
"947"	"YER095W"	-1.75133224726738
"948"	"YER096W"	0.178069408849088
"949"	"YER097W"	-0.445672272167862
"950"	"YER098W"	-0.0732667200683323
"951"	"YER106W"	0.121693979633367
"952"	"YER108C"	-0.00251329497421624
"953"	"YER109C"	0.0729890157340833
"954"	"YER111C"	-3.5609226838185
"955"	"YER113C"	-0.264633109039303
"956"	"YER114C"	-0.0242624581159205
"957"	"YER115C"	0.194339472047263
"958"	"YER116C"	0.735738914898505
"959"	"YER118C"	-0.0624389491673048
"960"	"YER119C-A"	0.571918764455781
"961"	"YER119C"	0.0955054410387914
"962"	"YER120W"	0.709701678002542
"963"	"YER121W"	0.196105925163848
"964"	"YER123W"	-0.107923939318775
"965"	"YER124C"	0.184859766560671
"966"	"YER128W"	0.0327883882905739
"967"	"YER129W"	-0.393699530752512
"968"	"YER130C"	-1.29670468727355
"969"	"YER131W"	0.203827053277458
"970"	"YER132C"	-0.301462854569461
"971"	"YER134C"	0.0404410783507715
"972"	"YER135C"	0.194350665496737
"973"	"YER137C"	-0.112221234158792
"974"	"YER139C"	-0.459803687368489
"975"	"YER140W"	0.0166072532654131
"976"	"YER142C"	0.16566673653259
"977"	"YER143W"	-0.105952294713493
"978"	"YER144C"	0.155379201548116
"979"	"YER145C"	0.320640797814368
"980"	"YER149C"	0.372412784304455
"981"	"YER150W"	0.03012006134544
"982"	"YER151C"	-2.19305169369418
"983"	"YER152C"	0.113363511139331
"984"	"YER153C"	0.423172079088688
"985"	"YER155C"	-3.92396517148178
"986"	"YER156C"	-0.85969455375969
"987"	"YER158C"	-0.768374629144493
"988"	"YER161C"	-1.86379463008944
"989"	"YER162C"	-0.0860380498124398
"990"	"YER163C"	-0.093473176695009
"991"	"YER164W"	-0.98737165557609
"992"	"YER166W"	-0.123159177829224
"993"	"YER167W"	-1.80369062135592
"994"	"YER170W"	-0.41634750535488
"995"	"YER173W"	0.545731004996973
"996"	"YER174C"	0.105231741284642
"997"	"YER175C"	-0.236196459751018
"998"	"YER176W"	0.166555548970653
"999"	"YER177W"	-0.922337547115482
"1000"	"YER178W"	-1.41784718041456
"1001"	"YER179W"	-0.297570736160018
"1002"	"YER180C"	-0.016270879158396
"1003"	"YER181C"	-0.0734873038614401
"1004"	"YER182W"	-0.249266444712053
"1005"	"YER183C"	-0.305326067885504
"1006"	"YER184C"	0.0784211238019554
"1007"	"YER185W"	0.0875777198673892
"1008"	"YER186C"	0.107209534575384
"1009"	"YER187W"	-0.125568857924546
"1010"	"YER188W"	-0.557550501807835
"1011"	"YFL001W"	-5.23968138781899
"1012"	"YFL003C"	0.241949730661882
"1013"	"YFL004W"	-0.068172511689635
"1014"	"YFL006W"	0.141025909614395
"1015"	"YFL007W"	-0.188696547515237
"1016"	"YFL010C"	-0.396389397442272
"1017"	"YFL010W-A"	0.0548197236138159
"1018"	"YFL011W"	0.0923406127409238
"1019"	"YFL012W"	-0.561562102338114
"1020"	"YFL013C"	0.529436786660582
"1021"	"YFL013W-A"	-0.00682574718196033
"1022"	"YFL014W"	0.0514498131707545
"1023"	"YFL015C"	0.0592821738496958
"1024"	"YFL018C"	0.306711236371619
"1025"	"YFL019C"	-0.17648356580076
"1026"	"YFL021W"	0.0408998289423098
"1027"	"YFL025C"	-0.476656278315001
"1028"	"YFL027C"	-0.000761271957194729
"1029"	"YFL028C"	-0.281639565212037
"1030"	"YFL030W"	-0.14591073684049
"1031"	"YFL031W"	-0.253908262656451
"1032"	"YFL032W"	-0.555289489559683
"1033"	"YFL033C"	-0.704917116212106
"1034"	"YFL034W"	-0.0332317024490579
"1035"	"YFL035C-B"	0.0926954794091471
"1036"	"YFL040W"	0.205449199401999
"1037"	"YFL041W"	0.0767061292699359
"1038"	"YFL042C"	-0.281125202981218
"1039"	"YFL043C"	-0.365783860602107
"1040"	"YFL044C"	0.102209229514637
"1041"	"YFL046W"	-0.00857551640132682
"1042"	"YFL047W"	-0.732385155672593
"1043"	"YFL048C"	-0.113619171885749
"1044"	"YFL049W"	-0.494056070870085
"1045"	"YFL050C"	-0.444038610410821
"1046"	"YFL051C"	-0.426065520989802
"1047"	"YFL052W"	-0.368694568940417
"1048"	"YFL053W"	-0.236070587575772
"1049"	"YFL054C"	0.0226979713286932
"1050"	"YFL055W"	0.126624779497318
"1051"	"YFL056C"	0.289086064702413
"1052"	"YFL063W"	0.18580597854229
"1053"	"YFR006W"	-0.0206015686544455
"1054"	"YFR007W"	-0.00689188682178524
"1055"	"YFR008W"	0.0910514008001757
"1056"	"YFR009W"	0.57965275899674
"1057"	"YFR010W"	-0.324468814138585
"1058"	"YFR011C"	-3.09092511966778
"1059"	"YFR012W"	0.150132905102728
"1060"	"YFR013W"	0.608696553357358
"1061"	"YFR014C"	0.210704988191589
"1062"	"YFR016C"	-0.300011648690888
"1063"	"YFR017C"	0.239692933069971
"1064"	"YFR018C"	0.208593881120994
"1065"	"YFR021W"	0.141028717710734
"1066"	"YFR022W"	-0.0819192574010739
"1067"	"YFR023W"	0.388173247261643
"1068"	"YFR024C-A"	-0.602177975304502
"1069"	"YFR024C"	-0.331914628408606
"1070"	"YFR026C"	-0.106328635798888
"1071"	"YFR031C-A"	0.193105249129119
"1072"	"YFR032C-A"	0.384184986402422
"1073"	"YFR032C"	0.0405442362569588
"1074"	"YFR033C"	0.180162366094302
"1075"	"YFR034C"	-0.125671222671919
"1076"	"YFR038W"	0.131283244119717
"1077"	"YFR039C"	0.301531107516028
"1078"	"YFR040W"	-0.198562555738647
"1079"	"YFR041C"	-1.56701377793751
"1080"	"YFR044C"	-0.153207244249153
"1081"	"YFR045W"	0.0564671509681382
"1082"	"YFR046C"	-0.811674000711303
"1083"	"YFR047C"	0.0694840260430397
"1084"	"YFR048W"	-0.0477746159340778
"1085"	"YFR053C"	0.171017726446397
"1086"	"YFR054C"	0.192277708782463
"1087"	"YFR056C"	-0.849610158617234
"1088"	"YGL002W"	-0.21356191284061
"1089"	"YGL004C"	0.124340168103142
"1090"	"YGL005C"	-0.402596929198316
"1091"	"YGL006W"	-0.551142825353003
"1092"	"YGL007W"	-2.48455147368807
"1093"	"YGL009C"	0.412326149419543
"1094"	"YGL010W"	0.0946416645595976
"1095"	"YGL015C"	-0.220262180347148
"1096"	"YGL016W"	-0.693416808414923
"1097"	"YGL017W"	0.478827067690848
"1098"	"YGL019W"	-0.986921555736663
"1099"	"YGL020C"	-1.82571034910025
"1100"	"YGL021W"	0.281792579221907
"1101"	"YGL023C"	-3.36755588465666
"1102"	"YGL027C"	-0.651988527236519
"1103"	"YGL028C"	0.294179151332727
"1104"	"YGL029W"	0.361411103777654
"1105"	"YGL031C"	-0.597726727969941
"1106"	"YGL032C"	0.298647892333792
"1107"	"YGL035C"	-0.441180525780807
"1108"	"YGL036W"	-0.0827536049868431
"1109"	"YGL037C"	0.413938321989988
"1110"	"YGL039W"	-0.382157209949022
"1111"	"YGL043W"	-2.25750600453094
"1112"	"YGL045W"	-0.699237831576772
"1113"	"YGL046W"	-0.800573177214416
"1114"	"YGL049C"	-0.154115294588821
"1115"	"YGL050W"	-0.116797653027493
"1116"	"YGL051W"	0.117425630370415
"1117"	"YGL053W"	0.00210208715978749
"1118"	"YGL054C"	-1.00633208487225
"1119"	"YGL056C"	0.149062944599336
"1120"	"YGL057C"	0.342836437957341
"1121"	"YGL059W"	0.375267933553266
"1122"	"YGL060W"	-0.503690495735785
"1123"	"YGL062W"	-0.0320982286898408
"1124"	"YGL063W"	0.390766432485277
"1125"	"YGL066W"	-3.27640627259304
"1126"	"YGL067W"	0.191396094509559
"1127"	"YGL077C"	0.241536271581852
"1128"	"YGL078C"	-0.1858473964378
"1129"	"YGL079W"	-0.374572596853935
"1130"	"YGL080W"	-0.18258138896682
"1131"	"YGL081W"	0.144297095261892
"1132"	"YGL082W"	0.0118600052475725
"1133"	"YGL083W"	-0.0814657855800617
"1134"	"YGL084C"	-0.134346487478367
"1135"	"YGL085W"	-0.282582675213755
"1136"	"YGL086W"	-0.105991088341143
"1137"	"YGL087C"	-0.276687951538972
"1138"	"YGL089C"	0.202280864439912
"1139"	"YGL090W"	-0.782265453934944
"1140"	"YGL094C"	0.258329502263804
"1141"	"YGL096W"	0.196276539221583
"1142"	"YGL101W"	-0.518066910727338
"1143"	"YGL105W"	-1.97059745815083
"1144"	"YGL108C"	0.185664594845365
"1145"	"YGL109W"	-0.0273077923286069
"1146"	"YGL110C"	1.11743816678442
"1147"	"YGL114W"	0.0373595576423934
"1148"	"YGL115W"	1.1900611197979
"1149"	"YGL117W"	0.0366156869558484
"1150"	"YGL121C"	0.0863201017198571
"1151"	"YGL124C"	-0.419783273409691
"1152"	"YGL125W"	1.04458664368728
"1153"	"YGL126W"	0.328865054445531
"1154"	"YGL131C"	-0.0730149721508282
"1155"	"YGL132W"	-0.354202701940736
"1156"	"YGL136C"	1.01959675417182
"1157"	"YGL138C"	-0.0889220234182497
"1158"	"YGL139W"	0.0411288380340869
"1159"	"YGL140C"	0.176934559099914
"1160"	"YGL141W"	0.0496927915261015
"1161"	"YGL144C"	0.435042318553111
"1162"	"YGL146C"	-0.307358689278396
"1163"	"YGL147C"	0.56939420003647
"1164"	"YGL148W"	-7.31207758677501
"1165"	"YGL149W"	0.546415373318565
"1166"	"YGL151W"	-0.175272961807972
"1167"	"YGL152C"	-0.846010119898699
"1168"	"YGL153W"	-0.573452747609454
"1169"	"YGL154C"	0.1953686404833
"1170"	"YGL156W"	0.343824587423009
"1171"	"YGL157W"	0.299232838607479
"1172"	"YGL158W"	0.303792169085565
"1173"	"YGL159W"	-0.205003759672525
"1174"	"YGL160W"	0.188257491453814
"1175"	"YGL161C"	0.325809763002321
"1176"	"YGL162W"	0.0643593981252155
"1177"	"YGL163C"	-1.60711529181989
"1178"	"YGL164C"	-0.420958675775379
"1179"	"YGL165C"	0.0906830593300672
"1180"	"YGL166W"	0.295141107488952
"1181"	"YGL167C"	0.0157451254417824
"1182"	"YGL170C"	0.296718644643928
"1183"	"YGL173C"	-1.63408874994843
"1184"	"YGL175C"	0.110313487124468
"1185"	"YGL177W"	0.341673944559455
"1186"	"YGL179C"	0.225687964933755
"1187"	"YGL180W"	0.374556422867256
"1188"	"YGL181W"	0.0356968751417829
"1189"	"YGL194C"	-0.703470058994104
"1190"	"YGL195W"	0.886835441649604
"1191"	"YGL196W"	0.163145517770679
"1192"	"YGL197W"	-0.168184848034995
"1193"	"YGL198W"	-0.371388008419132
"1194"	"YGL199C"	0.142316496058247
"1195"	"YGL202W"	-0.0522840647238195
"1196"	"YGL205W"	0.100808280027818
"1197"	"YGL208W"	-0.0319480007869802
"1198"	"YGL209W"	0.235426767137298
"1199"	"YGL210W"	-0.00612753365163708
"1200"	"YGL211W"	-1.69696956505246
"1201"	"YGL212W"	-0.401560832254334
"1202"	"YGL213C"	-1.1730134957899
"1203"	"YGL214W"	-0.0415073021698887
"1204"	"YGL215W"	0.120747582103003
"1205"	"YGL216W"	-0.876305183682759
"1206"	"YGL217C"	-1.7124498100536
"1207"	"YGL219C"	-3.44332685178446
"1208"	"YGL221C"	-0.0818497339437917
"1209"	"YGL222C"	-0.177889816709069
"1210"	"YGL224C"	-0.363293565222226
"1211"	"YGL226C-A"	0.478776779672162
"1212"	"YGL228W"	-0.109635200932367
"1213"	"YGL230C"	0.102074422144022
"1214"	"YGL231C"	0.0424286477359515
"1215"	"YGL232W"	0.327482850867847
"1216"	"YGL234W"	0.46154551691204
"1217"	"YGL235W"	0.16563589768785
"1218"	"YGL237C"	-0.384379131910093
"1219"	"YGL241W"	-0.243195922865043
"1220"	"YGL242C"	-0.279632084900506
"1221"	"YGL243W"	0.191308426949411
"1222"	"YGL244W"	-3.08041455006172
"1223"	"YGL248W"	0.2318435758904
"1224"	"YGL249W"	0.197470888399092
"1225"	"YGL250W"	-0.757996973622656
"1226"	"YGL251C"	0.325842528849663
"1227"	"YGL252C"	-1.04707373838839
"1228"	"YGL253W"	-0.190502464122863
"1229"	"YGL254W"	0.259063057998069
"1230"	"YGL255W"	-0.123558128471267
"1231"	"YGL256W"	-0.243849217730218
"1232"	"YGL257C"	-0.366109077024373
"1233"	"YGL258W"	0.161826532774805
"1234"	"YGL259W"	0.338822827804978
"1235"	"YGL260W"	-0.0161096348679244
"1236"	"YGL261C"	0.0555076956387186
"1237"	"YGL262W"	-0.112963232950332
"1238"	"YGL263W"	-0.750004051951761
"1239"	"YGR001C"	-0.0537699205391626
"1240"	"YGR003W"	-1.15343388798612
"1241"	"YGR004W"	0.263767298557451
"1242"	"YGR007W"	1.62990632332776
"1243"	"YGR008C"	0.244655424957325
"1244"	"YGR010W"	0.300452313077309
"1245"	"YGR011W"	-1.24690501195073
"1246"	"YGR012W"	0.518864343692476
"1247"	"YGR014W"	1.69889822264273
"1248"	"YGR015C"	-0.311380893760992
"1249"	"YGR016W"	0.71244076062679
"1250"	"YGR017W"	-0.476656442454631
"1251"	"YGR018C"	0.317224058225015
"1252"	"YGR019W"	-0.29957775207304
"1253"	"YGR021W"	0.0206595497482807
"1254"	"YGR022C"	-0.0725393531800511
"1255"	"YGR023W"	0.836084617196616
"1256"	"YGR025W"	-0.693661433765478
"1257"	"YGR026W"	-0.0943629154316898
"1258"	"YGR028W"	-0.0660487048709286
"1259"	"YGR031W"	0.327575738634401
"1260"	"YGR032W"	0.225171377645256
"1261"	"YGR033C"	-0.207659003399312
"1262"	"YGR034W"	0.494580826983771
"1263"	"YGR035C"	0.177637829765523
"1264"	"YGR037C"	0.371539995364673
"1265"	"YGR038W"	0.357025304971183
"1266"	"YGR040W"	0.14279426995722
"1267"	"YGR042W"	0.183741258764685
"1268"	"YGR043C"	-1.42898514549426
"1269"	"YGR044C"	-0.020181547989889
"1270"	"YGR045C"	0.0734214410398991
"1271"	"YGR049W"	-0.0442788095131695
"1272"	"YGR050C"	0.154865763389652
"1273"	"YGR051C"	0.160247599461204
"1274"	"YGR052W"	-1.55055011087426
"1275"	"YGR053C"	0.233887296757061
"1276"	"YGR055W"	-0.995615843264361
"1277"	"YGR058W"	-2.53139244098065
"1278"	"YGR059W"	-2.64310586300085
"1279"	"YGR061C"	0.555223326770915
"1280"	"YGR066C"	0.269361714834586
"1281"	"YGR067C"	0.555061143740475
"1282"	"YGR068C"	0.00730640414794858
"1283"	"YGR069W"	-0.0568601178518093
"1284"	"YGR070W"	-0.370362084585996
"1285"	"YGR071C"	-0.170827625266939
"1286"	"YGR072W"	-0.0803465257105297
"1287"	"YGR077C"	-0.686381204385393
"1288"	"YGR078C"	-2.77366361618932
"1289"	"YGR079W"	0.328981315653131
"1290"	"YGR080W"	0.110755837325878
"1291"	"YGR084C"	-0.468031612493594
"1292"	"YGR085C"	-0.16719399917765
"1293"	"YGR086C"	-0.0384025246046287
"1294"	"YGR087C"	-0.540346288179263
"1295"	"YGR088W"	0.343523329556681
"1296"	"YGR089W"	-0.858746149523635
"1297"	"YGR092W"	-5.69835149669293
"1298"	"YGR093W"	0.15708535576618
"1299"	"YGR096W"	1.04458664368728
"1300"	"YGR097W"	0.199113152584153
"1301"	"YGR100W"	0.206626924417057
"1302"	"YGR101W"	0.0734020681044641
"1303"	"YGR106C"	-0.261365636960838
"1304"	"YGR107W"	0.00138789925617707
"1305"	"YGR108W"	-0.274835830218873
"1306"	"YGR109C"	-0.153195990807011
"1307"	"YGR111W"	0.100592292913771
"1308"	"YGR117C"	0.270904795352253
"1309"	"YGR118W"	-0.0202808589424916
"1310"	"YGR121C"	0.391216344625581
"1311"	"YGR122C-A"	0.335259096287497
"1312"	"YGR122W"	-0.287961081839139
"1313"	"YGR123C"	-0.126459703877699
"1314"	"YGR125W"	0.274912495280696
"1315"	"YGR126W"	0.306058053559697
"1316"	"YGR127W"	0.244874789034789
"1317"	"YGR129W"	0.420639786068412
"1318"	"YGR130C"	0.268964543116049
"1319"	"YGR131W"	0.180148952058906
"1320"	"YGR133W"	-0.623101159452249
"1321"	"YGR134W"	0.198463791403071
"1322"	"YGR136W"	-0.135244334419068
"1323"	"YGR137W"	-0.206903718868958
"1324"	"YGR141W"	0.0736562612077451
"1325"	"YGR142W"	0.226346717203096
"1326"	"YGR143W"	-0.204638902993339
"1327"	"YGR144W"	0.166700432897096
"1328"	"YGR146C"	0.162877594170045
"1329"	"YGR148C"	0.376258343831676
"1330"	"YGR149W"	-0.332579033103461
"1331"	"YGR151C"	-0.628030711831467
"1332"	"YGR152C"	-0.841993547429763
"1333"	"YGR153W"	0.316229018458233
"1334"	"YGR157W"	-3.1947907800971
"1335"	"YGR163W"	-1.30923533788048
