"gene"	"AcetoSyringone"
"676"	"YDR233C"	0.86831095076743
"677"	"YDR239C"	0.545278206546222
"678"	"YDR241W"	0.0317760083190234
"679"	"YDR242W"	0.127433798590648
"680"	"YDR244W"	-0.509366900131041
"681"	"YDR245W"	-0.906352681072403
"682"	"YDR247W"	0.0851922592002647
"683"	"YDR248C"	0.769559131334668
"684"	"YDR249C"	0.10791523910187
"685"	"YDR250C"	0.390626189473516
"686"	"YDR251W"	0.153406059160303
"687"	"YDR252W"	-0.182136835119132
"688"	"YDR253C"	-0.398639422107479
"689"	"YDR254W"	-0.838509654598723
"690"	"YDR255C"	0.374674557259166
"691"	"YDR256C"	-0.0589096888994764
"692"	"YDR257C"	0.211139946136187
"693"	"YDR258C"	-0.248525820465211
"694"	"YDR259C"	-0.228392736575154
"695"	"YDR260C"	-0.0238381366252809
"696"	"YDR261C"	0.0497742349363541
"697"	"YDR262W"	0.203087694216688
"698"	"YDR263C"	0.258150672310965
"699"	"YDR265W"	-0.228773885335949
"700"	"YDR266C"	0.715625744257687
"701"	"YDR269C"	-0.299731907702257
"702"	"YDR272W"	-0.169539654989094
"703"	"YDR273W"	-0.578659156955199
"704"	"YDR275W"	0.343819071429281
"705"	"YDR276C"	2.5286666915436
"706"	"YDR277C"	-0.0376207340851374
"707"	"YDR278C"	0.522595604215902
"708"	"YDR281C"	-0.308222423498281
"709"	"YDR282C"	1.89696375332768
"710"	"YDR285W"	-0.253552106998445
"711"	"YDR289C"	1.35664927293621
"712"	"YDR290W"	0.709255661933362
"713"	"YDR291W"	0.486572210899596
"714"	"YDR293C"	-0.912268440947619
"715"	"YDR294C"	0.230427881388061
"716"	"YDR297W"	0.00204314279097807
"717"	"YDR304C"	-0.368766910331917
"718"	"YDR305C"	0.203699064806827
"719"	"YDR306C"	-0.285198402706904
"720"	"YDR307W"	0.302441288579742
"721"	"YDR309C"	0.00588538357866931
"722"	"YDR310C"	0.570454222296601
"723"	"YDR312W"	-0.528051237588599
"724"	"YDR313C"	0.149909748143414
"725"	"YDR314C"	0.29727564638397
"726"	"YDR316W"	0.213175141002028
"727"	"YDR317W"	0.315723021423576
"728"	"YDR319C"	-0.00204807489403798
"729"	"YDR320C"	0.542782398771407
"730"	"YDR321W"	0.319558959404156
"731"	"YDR326C"	0.498102364550511
"732"	"YDR329C"	0.344395826200319
"733"	"YDR330W"	-0.190414167406203
"734"	"YDR333C"	-0.219153214914127
"735"	"YDR334W"	-6.08509332065181
"736"	"YDR335W"	-0.195939981369299
"737"	"YDR336W"	-0.895658021284802
"738"	"YDR338C"	0.0801126943788961
"739"	"YDR340W"	0.456291501640405
"740"	"YDR344C"	-0.787303435360523
"741"	"YDR345C"	0.322197385600789
"742"	"YDR346C"	0.408382456396829
"743"	"YDR349C"	0.13942602525007
"744"	"YDR351W"	0.061824609621651
"745"	"YDR352W"	-0.7590074240842
"746"	"YDR354W"	-0.13389562772698
"747"	"YDR357C"	-1.33121432242487
"748"	"YDR358W"	-0.220530831661592
"749"	"YDR359C"	-1.70369893085417
"750"	"YDR360W"	-0.288926053044117
"751"	"YDR363W"	-0.0487410112016784
"752"	"YDR368W"	0.0347283454445597
"753"	"YDR370C"	0.202573843689216
"754"	"YDR371W"	-0.013765293121269
"755"	"YDR372C"	-0.087707865176506
"756"	"YDR375C"	0.088146071741754
"757"	"YDR378C"	-1.57559571861093
"758"	"YDR383C"	0.229527575649438
"759"	"YDR385W"	-1.70825321203201
"760"	"YDR386W"	0.215016171469433
"761"	"YDR388W"	0.0229135653226067
"762"	"YDR389W"	0.334043265751695
"763"	"YDR393W"	3.00852293919924
"764"	"YDR395W"	0.777493995107581
"765"	"YDR400W"	0.14512453560997
"766"	"YDR402C"	-0.166568422919331
"767"	"YDR403W"	-0.103775154925298
"768"	"YDR406W"	0.264158908574459
"769"	"YDR408C"	-1.48425996898159
"770"	"YDR409W"	0.242409729072373
"771"	"YDR411C"	-0.33850202249335
"772"	"YDR414C"	0.0822122028433786
"773"	"YDR415C"	0.187312532027668
"774"	"YDR421W"	0.146873578276512
"775"	"YDR423C"	-0.0560821501769482
"776"	"YDR424C"	-0.07535592489521
"777"	"YDR425W"	0.731848201154735
"778"	"YDR426C"	0.0884500641608653
"779"	"YDR428C"	-0.703360463120566
"780"	"YDR430C"	-0.315564831448977
"781"	"YDR431W"	0.534350961405116
"782"	"YDR435C"	0.290715923231648
"783"	"YDR436W"	-0.060657620725586
"784"	"YDR438W"	1.89696375332768
"785"	"YDR440W"	-0.689906184322826
"786"	"YDR441C"	-0.640720910423034
"787"	"YDR445C"	0.22283179551415
"788"	"YDR451C"	0.10232582816437
"789"	"YDR452W"	-1.08633109846683
"790"	"YDR455C"	-2.23203349887534
"791"	"YDR458C"	-0.0862574684017778
"792"	"YDR459C"	-0.314794999224626
"793"	"YDR461W"	-0.34472496662155
"794"	"YDR463W"	0.0750697062484219
"795"	"YDR465C"	0.19676741218889
"796"	"YDR466W"	-2.53381642858123
"797"	"YDR467C"	-0.93251969067007
"798"	"YDR474C"	-0.255219317161226
"799"	"YDR475C"	-0.380517280794009
"800"	"YDR476C"	-0.101511779793845
"801"	"YDR477W"	1.92310407174657
"802"	"YDR479C"	-1.59668833158413
"803"	"YDR480W"	-0.312347031665789
"804"	"YDR481C"	-0.427000650497815
"805"	"YDR482C"	0.0724437744245691
"806"	"YDR483W"	0.0463604039336032
"807"	"YDR485C"	-5.97375611772424
"808"	"YDR486C"	-0.465601377758479
"809"	"YDR488C"	0.325162292811087
"810"	"YDR490C"	0.229310860492688
"811"	"YDR491C"	-0.854542530942968
"812"	"YDR492W"	-0.126153527215401
"813"	"YDR493W"	0.0254643091844824
"814"	"YDR497C"	-0.418186240095223
"815"	"YDR501W"	-0.231369947850478
"816"	"YDR502C"	0.566857440693399
"817"	"YDR503C"	-1.1079140422567
"818"	"YDR504C"	-0.0761043182620312
"819"	"YDR505C"	-0.286830165655165
"820"	"YDR508C"	0.071715645965416
"821"	"YDR509W"	-0.0461457298035115
"822"	"YDR511W"	0.445176967362563
"823"	"YDR512C"	0.502190106996152
"824"	"YDR513W"	0.616696486275084
"825"	"YDR515W"	-0.144399320299716
"826"	"YDR516C"	-0.286459839871166
"827"	"YDR517W"	-0.698170439365658
"828"	"YDR519W"	0.120616873628315
"829"	"YDR520C"	0.0756730639117555
"830"	"YDR522C"	-0.371963311396218
"831"	"YDR524C"	0.0658996928637046
"832"	"YDR525W-A"	0.17026789970054
"833"	"YDR525W"	-0.185207738304562
"834"	"YDR528W"	-0.237905219698589
"835"	"YDR530C"	-0.818071712771357
"836"	"YDR533C"	-0.503954493670912
"837"	"YDR534C"	-0.0207176535562581
"838"	"YDR535C"	-0.330386739517414
"839"	"YDR536W"	-0.10530174118369
"840"	"YDR537C"	-0.251728476339242
"841"	"YDR538W"	-0.208145998798958
"842"	"YDR539W"	-0.692508786841636
"843"	"YDR540C"	0.0416242991550486
"844"	"YDR541C"	0.12394966163284
"845"	"YEL001C"	0.432949242679967
"846"	"YEL003W"	-0.00193146982970515
"847"	"YEL004W"	-0.379998554880408
"848"	"YEL005C"	0.0764567135718205
"849"	"YEL006W"	0.477302030939817
"850"	"YEL007W"	0.795869905515224
"851"	"YEL008W"	-0.265727976198579
"852"	"YEL010W"	-0.132614588440381
"853"	"YEL011W"	-1.09580811881109
"854"	"YEL012W"	-0.422942970768782
"855"	"YEL013W"	-0.398482699519144
"856"	"YEL014C"	-0.244341570908578
"857"	"YEL015W"	1.26425036905513
"858"	"YEL016C"	0.366013980792095
"859"	"YEL017C-A"	0.141393192829535
"860"	"YEL017W"	-0.513523526045756
"861"	"YEL020C"	-0.0154164610382103
"862"	"YEL023C"	-0.256770636068908
"863"	"YEL025C"	-0.0347228580021455
"864"	"YEL028W"	-0.248009275795605
"865"	"YEL031W"	-0.816813336662582
"866"	"YEL033W"	0.500457252200406
"867"	"YEL037C"	-3.06519442098808
"868"	"YEL038W"	0.0790676791658347
"869"	"YEL039C"	0.120516864997866
"870"	"YEL042W"	-0.980259299599434
"871"	"YEL043W"	-0.373650833114186
"872"	"YEL047C"	-0.28432503867265
"873"	"YEL048C"	-0.308075934739685
"874"	"YEL049W"	-0.0824428108931033
"875"	"YEL052W"	-0.236326970623941
"876"	"YEL053C"	-0.169909709043072
"877"	"YEL056W"	-0.208883596913535
"878"	"YEL059W"	-0.0457350267563978
"879"	"YEL061C"	0.744680096469548
"880"	"YEL063C"	3.80777721292594
"881"	"YEL065W"	1.4953282228199
"882"	"YEL066W"	-0.168563598323864
"883"	"YEL067C"	0.0172975088693698
"884"	"YEL068C"	-0.843436884237783
"885"	"YEL071W"	0.401846751841609
"886"	"YER001W"	0.357485079456778
"887"	"YER005W"	-0.557617240363647
"888"	"YER007C-A"	-0.0644454518504724
"889"	"YER007W"	0.14740912920472
"890"	"YER010C"	0.327392374245782
"891"	"YER011W"	0.838157450245208
"892"	"YER016W"	-0.201990114443013
"893"	"YER019C-A"	-0.0133136722490963
"894"	"YER019W"	0.190942905774191
"895"	"YER020W"	0.450512481886444
"896"	"YER024W"	0.21324512676554
"897"	"YER027C"	0.260598803664142
"898"	"YER028C"	0.210619368445724
"899"	"YER030W"	0.00907305004479436
"900"	"YER032W"	0.0476977164545846
"901"	"YER033C"	-1.88572051972852
"902"	"YER034W"	0.604637959061239
"903"	"YER035W"	0.247195612871443
"904"	"YER038W-A"	-0.186813638917817
"905"	"YER039C-A"	-0.0581254956037117
"906"	"YER041W"	0.656753518799699
"907"	"YER042W"	0.181326080540504
"908"	"YER045C"	0.272382442124025
"909"	"YER046W-A"	-0.567008738069559
"910"	"YER046W"	-0.432900270199764
"911"	"YER047C"	-0.930320061551234
"912"	"YER048C"	0.594069491792868
"913"	"YER052C"	0.240230758820229
"914"	"YER053C"	0.119843940464273
"915"	"YER054C"	0.0109068150660836
"916"	"YER056C-A"	-0.68203696068947
"917"	"YER056C"	0.610367930082686
"918"	"YER057C"	0.720821034311235
"919"	"YER059W"	-0.141817078911961
"920"	"YER060W-A"	-0.0827808526076671
"921"	"YER060W"	0.316273506762336
"922"	"YER062C"	-0.364631326945355
"923"	"YER063W"	-0.478384477084451
"924"	"YER064C"	0.288153612805501
"925"	"YER065C"	0.159524316621346
"926"	"YER066C-A"	0.219308332711801
"927"	"YER066W"	-0.0111561529459831
"928"	"YER067C-A"	0.252621251460811
"929"	"YER067W"	0.0492816404466242
"930"	"YER071C"	0.245057315395231
"931"	"YER072W"	0.224467417207123
"932"	"YER073W"	0.0154024831074103
"933"	"YER074W"	0.291004984775699
"934"	"YER075C"	-0.469419589979333
"935"	"YER078C"	0.0220312994188034
"936"	"YER079W"	-0.27519465858118
"937"	"YER080W"	0.508347828119047
"938"	"YER081W"	0.458946236459265
"939"	"YER083C"	0.185961945633578
"940"	"YER084W"	-0.741044455489931
"941"	"YER085C"	0.0464070679040782
"942"	"YER087C-A"	0.0955665555959394
"943"	"YER088C"	0.437706121354072
"944"	"YER089C"	0.136372895994293
"945"	"YER090W"	-0.0526288253507197
"946"	"YER091C-A"	-0.151390613495463
"947"	"YER091C"	-0.276826705386431
"948"	"YER092W"	2.18910297738697
"949"	"YER093C-A"	0.0801246647641788
"950"	"YER095W"	-0.941436709680256
"951"	"YER096W"	0.20560737425315
"952"	"YER097W"	-0.144683111123515
"953"	"YER098W"	0.537735456393996
"954"	"YER106W"	0.240999413069265
"955"	"YER108C"	2.27257245619758
"956"	"YER109C"	-0.562289493878227
"957"	"YER111C"	-0.247813461750763
"958"	"YER113C"	-0.355320812588609
"959"	"YER114C"	-0.125809381747664
"960"	"YER115C"	-0.0757877277628934
"961"	"YER116C"	-0.973765622219088
"962"	"YER118C"	-0.541225758874944
"963"	"YER119C-A"	1.15920279720115
"964"	"YER119C"	-0.540760855412853
"965"	"YER120W"	1.23006849473563
"966"	"YER121W"	0.383400430130193
"967"	"YER123W"	-0.300389921515158
"968"	"YER124C"	-0.075437536012322
"969"	"YER128W"	0.270445577851258
"970"	"YER129W"	1.05960498300746
"971"	"YER130C"	-0.747833594026992
"972"	"YER131W"	-0.168971426169101
"973"	"YER132C"	-0.420931275954147
"974"	"YER134C"	-0.0309422995501641
"975"	"YER135C"	0.145179491246204
"976"	"YER137C"	0.0265027179319179
"977"	"YER139C"	-0.00706803448317941
"978"	"YER140W"	-0.220517749491558
"979"	"YER142C"	0.156281427785665
"980"	"YER143W"	-0.0610857797985807
"981"	"YER144C"	-0.231853757325751
"982"	"YER145C"	0.62172758158155
"983"	"YER149C"	0.114034845285134
"984"	"YER150W"	-0.351199415247257
"985"	"YER151C"	1.08040102477448
"986"	"YER152C"	0.208370322839746
"987"	"YER153C"	0.187351000362432
"988"	"YER155C"	-0.645043463165762
"989"	"YER156C"	0.180213645948304
"990"	"YER158C"	-0.952125018961645
"991"	"YER161C"	1.61457819997407
"992"	"YER162C"	0.666057106486661
"993"	"YER163C"	-0.693469407964574
"994"	"YER164W"	-1.34723094283019
"995"	"YER166W"	-0.23027381418631
"996"	"YER167W"	0.00224903798440875
"997"	"YER170W"	-0.730677388527689
"998"	"YER173W"	-3.94627866591161
"999"	"YER174C"	-0.328871871639966
"1000"	"YER175C"	-0.836352112079032
"1001"	"YER176W"	-0.515558127333039
"1002"	"YER177W"	0.467745791106026
"1003"	"YER178W"	-0.360989870841357
"1004"	"YER179W"	-0.425338304205441
"1005"	"YER180C"	-0.181704319386619
"1006"	"YER181C"	0.0133054925909345
"1007"	"YER182W"	-0.122787109155947
"1008"	"YER183C"	-0.263624644210727
"1009"	"YER184C"	-0.108355971581499
"1010"	"YER185W"	-0.179008492660851
"1011"	"YER186C"	-0.16504368040493
"1012"	"YER187W"	-0.0592101683860449
"1013"	"YER188W"	-1.08857633768558
"1014"	"YFL001W"	-1.83591664575509
"1015"	"YFL003C"	0.2823377269281
"1016"	"YFL004W"	-0.167766486222378
"1017"	"YFL006W"	0.45816667084133
"1018"	"YFL007W"	0.296991060837558
"1019"	"YFL010C"	-0.265664999352617
"1020"	"YFL010W-A"	0.174808186386803
"1021"	"YFL011W"	-0.12714136041031
"1022"	"YFL012W"	-0.0564084426065356
"1023"	"YFL013C"	1.41429860064923
"1024"	"YFL013W-A"	1.00633688933212
"1025"	"YFL014W"	-0.492833343735711
"1026"	"YFL015C"	-0.0594190890593736
"1027"	"YFL018C"	-0.517993345263298
"1028"	"YFL019C"	-0.367034269176935
"1029"	"YFL021W"	-0.472991429248865
"1030"	"YFL025C"	0.940474466932212
"1031"	"YFL027C"	-0.727812710791433
"1032"	"YFL028C"	0.431252337120704
"1033"	"YFL030W"	0.0817738198002971
"1034"	"YFL031W"	-0.94343134873995
"1035"	"YFL032W"	-1.1509724714014
"1036"	"YFL033C"	-0.614581945850179
"1037"	"YFL034W"	-0.565501709711294
"1038"	"YFL035C-B"	0.322659495146609
"1039"	"YFL040W"	-0.277951044356244
"1040"	"YFL041W"	-0.470422951950596
"1041"	"YFL042C"	-0.815703130094599
"1042"	"YFL043C"	0.316555545390484
"1043"	"YFL044C"	-0.201609854256577
"1044"	"YFL046W"	0.171911245903156
"1045"	"YFL047W"	-0.401176278536138
"1046"	"YFL048C"	-0.0953502242936217
"1047"	"YFL049W"	-1.01640111225329
"1048"	"YFL050C"	-0.228785993095354
"1049"	"YFL051C"	-1.29547327339024
"1050"	"YFL052W"	-0.464303420710814
"1051"	"YFL053W"	-0.261791526019346
"1052"	"YFL054C"	-0.213594977386211
"1053"	"YFL055W"	-0.119247255778712
"1054"	"YFL056C"	-0.373709868738061
"1055"	"YFL063W"	0.00109677187296776
"1056"	"YFR006W"	-0.613447717301779
"1057"	"YFR007W"	-0.38221313365155
"1058"	"YFR008W"	0.373181031607356
"1059"	"YFR009W"	0.485787684955628
"1060"	"YFR010W"	0.455602057003307
"1061"	"YFR011C"	-3.08515066352621
"1062"	"YFR012W"	0.511553698423502
"1063"	"YFR013W"	0.161406201427867
"1064"	"YFR014C"	-0.174692987329881
"1065"	"YFR016C"	-0.218461642293988
"1066"	"YFR017C"	-0.213974854782146
"1067"	"YFR018C"	0.188309798972607
"1068"	"YFR021W"	-0.229083179259508
"1069"	"YFR022W"	-0.271895348570973
"1070"	"YFR023W"	0.152217878386874
"1071"	"YFR024C-A"	-0.506614271848171
"1072"	"YFR024C"	-0.100722467086957
"1073"	"YFR026C"	-0.427440785442833
"1074"	"YFR031C-A"	-0.561871981096293
"1075"	"YFR032C-A"	-0.00240754908168005
"1076"	"YFR032C"	-0.0654652703203919
"1077"	"YFR033C"	0.116354396397862
"1078"	"YFR034C"	0.293479104156104
"1079"	"YFR038W"	0.0426507496351847
"1080"	"YFR039C"	-0.305428347247928
"1081"	"YFR040W"	0.512154860360724
"1082"	"YFR041C"	-1.0988277194833
"1083"	"YFR044C"	-0.715354783203671
"1084"	"YFR045W"	0.0680414931569231
"1085"	"YFR046C"	-0.718352229585167
"1086"	"YFR047C"	-0.310514334032047
"1087"	"YFR048W"	0.13992424299379
"1088"	"YFR053C"	-0.161634043230829
"1089"	"YFR054C"	-0.151876465449521
"1090"	"YFR056C"	-0.608553415880406
"1091"	"YGL002W"	0.239973388619171
"1092"	"YGL004C"	2.39807677583889
"1093"	"YGL005C"	3.242719607914
"1094"	"YGL006W"	-0.442002209270945
"1095"	"YGL007W"	3.15550359990334
"1096"	"YGL009C"	2.89903729839751
"1097"	"YGL010W"	2.76434625257393
"1098"	"YGL015C"	1.06753008829249
"1099"	"YGL016W"	-2.03843128093326
"1100"	"YGL017W"	2.85571068476099
"1101"	"YGL019W"	-1.25516152693791
"1102"	"YGL020C"	-0.0437061195563806
"1103"	"YGL021W"	-0.00516914034158869
"1104"	"YGL023C"	-1.71167243343149
"1105"	"YGL027C"	1.59892425540759
"1106"	"YGL028C"	0.611080674947112
"1107"	"YGL029W"	0.960115271884741
"1108"	"YGL031C"	0.0810432652746863
"1109"	"YGL032C"	0.177611226934914
"1110"	"YGL035C"	0.22532771452112
"1111"	"YGL036W"	0.199790639559094
"1112"	"YGL037C"	0.658618791205233
"1113"	"YGL039W"	-0.505648944055468
"1114"	"YGL043W"	-0.463195630190724
"1115"	"YGL045W"	0.814107737189337
"1116"	"YGL046W"	0.313860412889553
"1117"	"YGL049C"	0.250007678305071
"1118"	"YGL050W"	-0.0539669889110656
"1119"	"YGL051W"	0.351797169355847
"1120"	"YGL053W"	0.0259643833000673
"1121"	"YGL054C"	-2.21104377444826
"1122"	"YGL056C"	0.190732618966983
"1123"	"YGL057C"	0.253577156079507
"1124"	"YGL059W"	0.24956685162932
"1125"	"YGL060W"	-0.621686164917222
"1126"	"YGL062W"	-0.471629054513685
"1127"	"YGL063W"	0.00341595599418337
"1128"	"YGL066W"	-1.66232385256976
"1129"	"YGL067W"	0.231639928315072
"1130"	"YGL077C"	0.169218363168355
"1131"	"YGL078C"	-0.534099790317381
"1132"	"YGL079W"	-0.290479662754311
"1133"	"YGL080W"	-0.496745016228526
"1134"	"YGL081W"	0.492688409887545
"1135"	"YGL082W"	0.51170153124073
"1136"	"YGL083W"	-0.0642427277400102
"1137"	"YGL084C"	0.781644759015729
"1138"	"YGL085W"	-0.45479835278957
"1139"	"YGL086W"	-0.0845882062037486
"1140"	"YGL087C"	-0.226849354687364
"1141"	"YGL089C"	0.251119566404682
"1142"	"YGL090W"	-0.969547945989737
"1143"	"YGL094C"	0.372368621992686
"1144"	"YGL096W"	0.367421227715206
"1145"	"YGL101W"	0.217215914834052
"1146"	"YGL105W"	3.85883521139973
"1147"	"YGL108C"	0.248436651479455
"1148"	"YGL109W"	-0.0276317969479803
"1149"	"YGL110C"	1.5693736994592
"1150"	"YGL114W"	0.159993118220762
"1151"	"YGL115W"	2.16706269935919
"1152"	"YGL117W"	0.483968020469558
"1153"	"YGL121C"	-0.00957963374868046
"1154"	"YGL124C"	0.326167979282887
"1155"	"YGL125W"	-1.83158714870767
"1156"	"YGL126W"	0.392358915332503
"1157"	"YGL131C"	0.0191222554129967
"1158"	"YGL132W"	-0.938350113886013
"1159"	"YGL136C"	2.88278331247848
"1160"	"YGL138C"	-0.227663654014251
"1161"	"YGL139W"	0.181250073701184
"1162"	"YGL140C"	-0.492296124187906
"1163"	"YGL141W"	-0.090567262449076
"1164"	"YGL144C"	0.275160823050893
"1165"	"YGL146C"	0.159571823657657
"1166"	"YGL147C"	1.03830718457278
"1167"	"YGL148W"	1.02105525851015
"1168"	"YGL149W"	1.23157454436296
"1169"	"YGL151W"	-0.15815700704271
"1170"	"YGL152C"	-0.171978802327513
"1171"	"YGL153W"	-0.428857492117214
"1172"	"YGL154C"	2.92256342016963
"1173"	"YGL156W"	0.215613020116972
"1174"	"YGL157W"	0.199710550408683
"1175"	"YGL158W"	0.15450170979471
"1176"	"YGL159W"	-0.816879934105949
"1177"	"YGL160W"	-0.0398244576045541
"1178"	"YGL161C"	-0.0247342891999742
"1179"	"YGL162W"	0.00732883150773155
"1180"	"YGL163C"	-0.384897732080082
"1181"	"YGL164C"	-0.538861387442844
"1182"	"YGL165C"	-3.55285801888798
"1183"	"YGL166W"	-2.9985121991482
"1184"	"YGL167C"	3.41386655895031
"1185"	"YGL170C"	0.301728859952233
"1186"	"YGL173C"	1.4221610687566
"1187"	"YGL174W"	-1.09412810768231
"1188"	"YGL175C"	-0.177546393931222
"1189"	"YGL177W"	1.23515731496021
"1190"	"YGL179C"	-0.0154077447117285
"1191"	"YGL180W"	0.107878096052248
"1192"	"YGL181W"	0.00425296929776082
"1193"	"YGL194C"	0.682311265914531
"1194"	"YGL195W"	1.32380547161357
"1195"	"YGL196W"	0.337863866683177
"1196"	"YGL197W"	-0.0797850879691349
"1197"	"YGL198W"	-0.554545807250127
"1198"	"YGL199C"	0.163197536043521
"1199"	"YGL202W"	-0.539620831792577
"1200"	"YGL205W"	-0.420301095699455
"1201"	"YGL208W"	-0.551965009581351
"1202"	"YGL209W"	0.204857111489848
"1203"	"YGL210W"	-0.447764784885939
"1204"	"YGL211W"	0.169422361058716
"1205"	"YGL212W"	0.476077885140692
"1206"	"YGL213C"	-0.019472506898126
"1207"	"YGL214W"	0.25935250564105
"1208"	"YGL215W"	0.252399908779723
"1209"	"YGL216W"	-0.281972662993422
"1210"	"YGL217C"	-0.824854545843544
"1211"	"YGL219C"	-0.644141671297541
"1212"	"YGL221C"	-0.385154175966046
"1213"	"YGL222C"	-0.369011350683933
"1214"	"YGL224C"	-0.315682460087466
"1215"	"YGL226C-A"	0.651977923668422
"1216"	"YGL228W"	-0.431510621997608
"1217"	"YGL230C"	-0.69422688379471
"1218"	"YGL231C"	0.167752911611331
"1219"	"YGL232W"	0.114680015532989
"1220"	"YGL234W"	0.228316995832512
"1221"	"YGL235W"	0.77355769146351
"1222"	"YGL237C"	-0.288262635328559
"1223"	"YGL241W"	-0.782134314876156
"1224"	"YGL242C"	-0.0477628208797071
"1225"	"YGL243W"	-0.0179106734784804
"1226"	"YGL244W"	-1.51307477985843
"1227"	"YGL248W"	-0.247109577425186
"1228"	"YGL249W"	-0.0476281437462908
"1229"	"YGL250W"	-0.621267133146584
"1230"	"YGL251C"	0.0107564634714258
"1231"	"YGL252C"	0.452486917803986
"1232"	"YGL253W"	-0.207360001300444
"1233"	"YGL254W"	-0.535609944994745
"1234"	"YGL255W"	-0.023361324775638
"1235"	"YGL256W"	-0.541423250367362
"1236"	"YGL257C"	-0.895836066839561
"1237"	"YGL258W"	-0.178101488208149
"1238"	"YGL259W"	-0.0860028208377186
"1239"	"YGL260W"	0.257449260967835
"1240"	"YGL261C"	0.441580299172883
"1241"	"YGL262W"	-0.165090392374588
"1242"	"YGL263W"	-0.903568997525847
"1243"	"YGR001C"	0.458072034090091
"1244"	"YGR003W"	-1.18295990673392
"1245"	"YGR004W"	0.00252703749782397
"1246"	"YGR007W"	0.788011416268516
"1247"	"YGR008C"	-0.244662124878254
"1248"	"YGR010W"	0.555593838110272
"1249"	"YGR011W"	-0.304395038036802
"1250"	"YGR012W"	0.570310214612848
"1251"	"YGR014W"	1.68066887286436
"1252"	"YGR015C"	1.20349630362355
"1253"	"YGR016W"	0.668494826359698
"1254"	"YGR017W"	0.54604660374642
"1255"	"YGR018C"	0.454704706730993
"1256"	"YGR019W"	1.32599032240278
"1257"	"YGR021W"	0.395186381264992
"1258"	"YGR022C"	2.99495343106989
"1259"	"YGR023W"	2.02538800016588
"1260"	"YGR025W"	-0.543620122576421
"1261"	"YGR026W"	0.0159772555696968
"1262"	"YGR028W"	-0.560207074898278
"1263"	"YGR031W"	0.211037323186944
"1264"	"YGR032W"	3.0632664745468
"1265"	"YGR033C"	0.423019373723079
"1266"	"YGR034W"	0.17903068820489
"1267"	"YGR035C"	0.289655630217504
"1268"	"YGR037C"	0.694790636696349
"1269"	"YGR038W"	-0.0331906914655359
"1270"	"YGR040W"	-0.0264947810346484
"1271"	"YGR042W"	0.408133484757875
"1272"	"YGR043C"	-4.16132587439048
"1273"	"YGR044C"	0.538202560127163
"1274"	"YGR045C"	0.000994004556937571
"1275"	"YGR049W"	0.137860953714296
"1276"	"YGR050C"	-0.115440915093898
"1277"	"YGR051C"	0.164567868499245
"1278"	"YGR053C"	0.0330881751893937
"1279"	"YGR055W"	0.655231707896998
"1280"	"YGR058W"	-1.0909076316757
"1281"	"YGR059W"	-0.275811553449092
"1282"	"YGR061C"	1.16988158429987
"1283"	"YGR066C"	0.511528174727691
"1284"	"YGR067C"	0.389959365647299
"1285"	"YGR068C"	0.810683051799152
"1286"	"YGR069W"	0.669584461986722
"1287"	"YGR070W"	0.396960088789525
"1288"	"YGR071C"	0.0344519012090455
"1289"	"YGR072W"	0.673427740520929
"1290"	"YGR077C"	0.284501240962238
"1291"	"YGR078C"	-0.74779718837322
"1292"	"YGR079W"	0.0880135671404851
"1293"	"YGR080W"	-0.27159729472723
"1294"	"YGR084C"	0.378801749700747
"1295"	"YGR085C"	0.184700860726184
"1296"	"YGR086C"	-0.242336968419521
"1297"	"YGR087C"	0.0231234343530123
"1298"	"YGR088W"	0.564919756660978
"1299"	"YGR089W"	3.09965984583866
"1300"	"YGR092W"	-5.57406588829934
"1301"	"YGR093W"	-0.460291095859821
"1302"	"YGR096W"	0.852524845179102
"1303"	"YGR097W"	0.390663941843774
"1304"	"YGR100W"	0.807169673707843
"1305"	"YGR101W"	2.94502841846032
"1306"	"YGR105W"	-2.06117906652936
"1307"	"YGR106C"	0.449399260065774
"1308"	"YGR107W"	0.263568291290358
"1309"	"YGR108W"	-0.0489203318121741
"1310"	"YGR109C"	-0.626969264058883
"1311"	"YGR111W"	-0.19312457088562
"1312"	"YGR117C"	-0.0680735375146255
"1313"	"YGR118W"	0.434694865077586
"1314"	"YGR121C"	0.337073078399639
"1315"	"YGR122C-A"	0.421459767451272
"1316"	"YGR122W"	-0.331007190062926
"1317"	"YGR123C"	0.661070966816166
"1318"	"YGR125W"	0.360746132500512
"1319"	"YGR126W"	0.22890969867229
"1320"	"YGR127W"	0.231823327572619
"1321"	"YGR129W"	0.491444270074707
"1322"	"YGR130C"	-0.2706201349943
"1323"	"YGR131W"	0.505776606762651
"1324"	"YGR133W"	-0.200662002745047
"1325"	"YGR134W"	-0.183276024050709
"1326"	"YGR136W"	0.440171239972344
"1327"	"YGR137W"	-0.437456853188362
"1328"	"YGR141W"	0.109798710363267
"1329"	"YGR142W"	0.0365410434083777
"1330"	"YGR143W"	-0.571655683112084
"1331"	"YGR144W"	0.219304098233836
"1332"	"YGR146C"	0.0171369081395715
"1333"	"YGR148C"	0.81988392398197
"1334"	"YGR149W"	0.196512242142266
"1335"	"YGR151C"	0.44395816467448
"1336"	"YGR152C"	-0.144638432182886
"1337"	"YGR153W"	0.27214350669919
"1338"	"YGR157W"	-1.61149024265142
"1339"	"YGR163W"	0.00484514185811476
