"gene"	"NAO"
"680"	"YDR247W"	0.694077770953333
"681"	"YDR248C"	-0.273271701703955
"682"	"YDR249C"	0.0947549158035383
"683"	"YDR250C"	-0.0664409555711918
"684"	"YDR251W"	0.174981042851377
"685"	"YDR252W"	2.20839409777385
"686"	"YDR253C"	-1.13626038740796
"687"	"YDR254W"	-0.532760262870086
"688"	"YDR255C"	0.142554336703748
"689"	"YDR256C"	0.0372201170840248
"690"	"YDR257C"	0.214065761842376
"691"	"YDR258C"	0.226366054319848
"692"	"YDR259C"	-0.139687344942153
"693"	"YDR260C"	-0.0310421391333449
"694"	"YDR261C"	0.183199149910844
"695"	"YDR262W"	0.0380874097315335
"696"	"YDR263C"	-0.16902336716667
"697"	"YDR265W"	-0.930722107783349
"698"	"YDR266C"	0.893398025694719
"699"	"YDR269C"	-0.639827750891431
"700"	"YDR272W"	-0.727876054993265
"701"	"YDR273W"	-0.79514375617499
"702"	"YDR275W"	0.311415944651139
"703"	"YDR276C"	1.92267052333192
"704"	"YDR277C"	-0.472979427273529
"705"	"YDR278C"	0.327856233894521
"706"	"YDR281C"	-0.887767237171091
"707"	"YDR285W"	-0.335294884528721
"708"	"YDR289C"	0.172160013408787
"709"	"YDR290W"	-0.396374584679735
"710"	"YDR291W"	0.256017832397556
"711"	"YDR293C"	2.147894055314
"712"	"YDR294C"	0.472493691313414
"713"	"YDR297W"	0.427812048787662
"714"	"YDR304C"	-0.165215507919931
"715"	"YDR305C"	-0.480483486810877
"716"	"YDR306C"	-0.624157620740099
"717"	"YDR307W"	0.115722856353581
"718"	"YDR309C"	1.52288193062215
"719"	"YDR310C"	-0.218754478213762
"720"	"YDR312W"	-0.170425301062456
"721"	"YDR313C"	0.0156155740179502
"722"	"YDR314C"	-0.0574179884143457
"723"	"YDR316W"	-0.0505830062615052
"724"	"YDR317W"	-0.0840513144508195
"725"	"YDR319C"	-0.34252909585375
"726"	"YDR320C"	0.565882432808173
"727"	"YDR321W"	0.0418400339996071
"728"	"YDR326C"	-0.717504148864518
"729"	"YDR329C"	-0.272434799218033
"730"	"YDR330W"	0.269457844305866
"731"	"YDR333C"	-0.339328277008564
"732"	"YDR334W"	-0.100678568038672
"733"	"YDR335W"	1.15015814422973
"734"	"YDR336W"	-0.402389453655057
"735"	"YDR338C"	0.0411019012866691
"736"	"YDR340W"	1.07690572367265
"737"	"YDR344C"	0.17352698097143
"738"	"YDR345C"	-0.354166555102632
"739"	"YDR346C"	-0.631596671334221
"740"	"YDR349C"	0.440678991140006
"741"	"YDR351W"	-0.0156067348557345
"742"	"YDR352W"	-0.0601623883235053
"743"	"YDR354W"	0.612590516810689
"744"	"YDR357C"	3.21176686050451
"745"	"YDR358W"	1.31454544697326
"746"	"YDR359C"	1.24538081121744
"747"	"YDR360W"	-0.717648650335403
"748"	"YDR363W"	0.181803947330005
"749"	"YDR368W"	-0.12001170478271
"750"	"YDR370C"	-0.15277152501886
"751"	"YDR371W"	-0.144183977822804
"752"	"YDR372C"	0.840857414906843
"753"	"YDR375C"	0.657551216346031
"754"	"YDR378C"	2.13464622373203
"755"	"YDR383C"	-0.274688629356783
"756"	"YDR385W"	0.28240281479543
"757"	"YDR386W"	-0.01402939824537
"758"	"YDR388W"	0.34206212302087
"759"	"YDR389W"	-0.152652752964283
"760"	"YDR393W"	1.49298494947107
"761"	"YDR395W"	1.04919670308797
"762"	"YDR400W"	0.357313560529166
"763"	"YDR402C"	0.205925586851336
"764"	"YDR403W"	-0.0454092879669403
"765"	"YDR406W"	-0.233883082275576
"766"	"YDR408C"	-2.24846290493387
"767"	"YDR409W"	0.104276273336734
"768"	"YDR411C"	-0.362750379285326
"769"	"YDR414C"	1.00103959251868
"770"	"YDR415C"	-0.431308884625139
"771"	"YDR421W"	-0.142540341557122
"772"	"YDR423C"	-0.16891351436436
"773"	"YDR424C"	-0.280962401896598
"774"	"YDR425W"	-0.156190111602927
"775"	"YDR426C"	-1.42760570900154
"776"	"YDR428C"	-0.210519149189952
"777"	"YDR430C"	-0.664807436280166
"778"	"YDR431W"	0.376485271997488
"779"	"YDR435C"	0.0742396671949589
"780"	"YDR436W"	-0.0381356290849601
"781"	"YDR440W"	0.491416059839357
"782"	"YDR441C"	0.191338431903364
"783"	"YDR445C"	-1.09807023249268
"784"	"YDR451C"	-0.952959563338151
"785"	"YDR452W"	1.6042016585339
"786"	"YDR455C"	2.64355518896007
"787"	"YDR458C"	0.831303285018545
"788"	"YDR459C"	1.21122177081623
"789"	"YDR461W"	-0.442864307254301
"790"	"YDR463W"	0.298852137668952
"791"	"YDR465C"	0.404064178577617
"792"	"YDR467C"	-1.02526176232184
"793"	"YDR474C"	-0.152124237167031
"794"	"YDR475C"	1.00150013470598
"795"	"YDR476C"	-0.059495869679131
"796"	"YDR477W"	1.09381276529845
"797"	"YDR479C"	-0.163252044037304
"798"	"YDR480W"	-0.292505959181112
"799"	"YDR481C"	-0.614168708416008
"800"	"YDR482C"	-0.479575450472888
"801"	"YDR483W"	-0.3927230257565
"802"	"YDR485C"	-0.225148654926154
"803"	"YDR486C"	1.31445098286136
"804"	"YDR488C"	0.07180994229717
"805"	"YDR490C"	-0.212681147265886
"806"	"YDR491C"	-0.457795256460841
"807"	"YDR492W"	-0.164538730909306
"808"	"YDR493W"	0.0542602913693753
"809"	"YDR497C"	-0.487431658524497
"810"	"YDR501W"	0.0614755365845598
"811"	"YDR502C"	0.497468849749062
"812"	"YDR503C"	1.957473903813
"813"	"YDR504C"	0.320567331758859
"814"	"YDR505C"	-0.760799995400344
"815"	"YDR508C"	0.260481296073401
"816"	"YDR509W"	-0.672458431764188
"817"	"YDR511W"	0.059257243069221
"818"	"YDR512C"	-1.88891054710422
"819"	"YDR513W"	0.253340092291955
"820"	"YDR514C"	-1.11765700438129
"821"	"YDR515W"	0.155743990165105
"822"	"YDR516C"	-0.0386560502147599
"823"	"YDR517W"	-0.310679310453232
"824"	"YDR519W"	0.198562228326517
"825"	"YDR520C"	-0.0539605893685771
"826"	"YDR522C"	-1.06393546936764
"827"	"YDR524C"	-0.27579026421025
"828"	"YDR525W-A"	0.232154526790969
"829"	"YDR525W"	0.208214487984414
"830"	"YDR528W"	-0.102210102165071
"831"	"YDR530C"	0.0705465764485829
"832"	"YDR533C"	-0.998238828655157
"833"	"YDR534C"	-0.274959078945879
"834"	"YDR535C"	0.0968265651494169
"835"	"YDR536W"	0.140385990233214
"836"	"YDR537C"	0.072716389195348
"837"	"YDR538W"	-0.0961213523345587
"838"	"YDR539W"	-0.0147780066768487
"839"	"YDR540C"	0.0816064766075676
"840"	"YDR541C"	0.120545686812494
"841"	"YEL001C"	0.316603745463956
"842"	"YEL003W"	-0.0999261995607402
"843"	"YEL004W"	-0.762606449843326
"844"	"YEL005C"	0.052918630295328
"845"	"YEL006W"	-0.0144314544438958
"846"	"YEL007W"	-2.00174017400317
"847"	"YEL008W"	-0.300196773868702
"848"	"YEL010W"	-0.456378858429185
"849"	"YEL011W"	0.0847480095737505
"850"	"YEL012W"	-0.568844555280013
"851"	"YEL013W"	0.610137477561069
"852"	"YEL014C"	-0.868784866445236
"853"	"YEL015W"	0.224818188191993
"854"	"YEL016C"	0.382545651348052
"855"	"YEL017C-A"	-0.182106036179401
"856"	"YEL017W"	-0.402737323438394
"857"	"YEL020C"	-0.130866389832715
"858"	"YEL023C"	-0.0728767742835146
"859"	"YEL025C"	0.201272036055171
"860"	"YEL028W"	-0.280836564660318
"861"	"YEL031W"	0.294506334856239
"862"	"YEL033W"	-0.548290439710221
"863"	"YEL037C"	-0.299217467524909
"864"	"YEL038W"	0.173689990431584
"865"	"YEL039C"	-0.768354399235685
"866"	"YEL042W"	-0.049633345764218
"867"	"YEL043W"	1.10742558824483
"868"	"YEL047C"	-0.0914098345401823
"869"	"YEL048C"	-0.512542749346911
"870"	"YEL049W"	-0.712003730585328
"871"	"YEL052W"	-0.0463635739471346
"872"	"YEL053C"	0.801124625186926
"873"	"YEL056W"	-0.105944153989604
"874"	"YEL059W"	-0.208539690012875
"875"	"YEL061C"	0.194408447122723
"876"	"YEL063C"	6.52525018772735
"877"	"YEL065W"	4.6436833978394
"878"	"YEL066W"	0.0314698271366907
"879"	"YEL067C"	0.221433407020074
"880"	"YEL068C"	-0.0440122801046411
"881"	"YEL071W"	0.246202980376632
"882"	"YER001W"	0.138943475831901
"883"	"YER005W"	0.339268125013121
"884"	"YER007C-A"	0.415336887688101
"885"	"YER007W"	0.178703247982833
"886"	"YER010C"	0.186375618085421
"887"	"YER011W"	-0.872200760625697
"888"	"YER016W"	0.170698000153341
"889"	"YER019C-A"	0.420532238852193
"890"	"YER019W"	1.24813840748506
"891"	"YER020W"	0.059057309401846
"892"	"YER024W"	-0.0316021798734935
"893"	"YER027C"	0.0927093847119947
"894"	"YER028C"	0.0731170520204567
"895"	"YER030W"	-0.274780374052332
"896"	"YER032W"	0.155463751352388
"897"	"YER033C"	0.555557764910335
"898"	"YER034W"	-0.547819192541197
"899"	"YER035W"	0.149237870115631
"900"	"YER038W-A"	-0.062700110229027
"901"	"YER039C-A"	-0.0490957862597892
"902"	"YER041W"	-0.00713877884806393
"903"	"YER042W"	0.127936152716262
"904"	"YER045C"	-0.0323257715625179
"905"	"YER046W-A"	0.940273478310611
"906"	"YER046W"	0.0348869099654774
"907"	"YER047C"	2.45339203616819
"908"	"YER048C"	0.429622277379876
"909"	"YER052C"	2.42365852779733
"910"	"YER053C"	0.0846709272847835
"911"	"YER054C"	0.245210864662408
"912"	"YER056C-A"	-0.0741447622860273
"913"	"YER056C"	-0.160175013850764
"914"	"YER057C"	-0.876793779057766
"915"	"YER059W"	0.42964072402528
"916"	"YER060W-A"	-0.178126107408856
"917"	"YER060W"	-0.696980267683004
"918"	"YER062C"	0.163302960140441
"919"	"YER063W"	-0.243858944780584
"920"	"YER064C"	0.300954064665038
"921"	"YER065C"	0.255802061402278
"922"	"YER066C-A"	0.957263740999087
"923"	"YER066W"	0.107386476472097
"924"	"YER067C-A"	0.134438448624707
"925"	"YER067W"	0.174584613650292
"926"	"YER071C"	-0.306604280705704
"927"	"YER072W"	-0.0909649292054144
"928"	"YER073W"	-0.443208997075211
"929"	"YER074W"	1.03521123864552
"930"	"YER075C"	0.0251439106186988
"931"	"YER078C"	-0.134209106412547
"932"	"YER079W"	-0.580576858994439
"933"	"YER080W"	0.62470973988649
"934"	"YER081W"	0.103207315250077
"935"	"YER083C"	2.88176377018245
"936"	"YER084W"	-0.378504698613807
"937"	"YER085C"	-0.030822500464653
"938"	"YER087C-A"	0.636388796536846
"939"	"YER088C"	-0.213929279776495
"940"	"YER089C"	0.251041155873085
"941"	"YER090W"	-0.875350403936906
"942"	"YER091C-A"	-0.808894904582193
"943"	"YER091C"	2.59827694217477
"944"	"YER092W"	1.30076141794445
"945"	"YER093C-A"	-0.205950506243735
"946"	"YER095W"	-0.00921372693788942
"947"	"YER096W"	0.340936833821926
"948"	"YER097W"	-0.424404923809032
"949"	"YER098W"	-0.329713342665229
"950"	"YER106W"	-0.127434083704717
"951"	"YER108C"	3.79852858333015
"952"	"YER109C"	-1.19236637910934
"953"	"YER111C"	1.37269290650693
"954"	"YER113C"	-0.94189303964692
"955"	"YER114C"	0.103321745264412
"956"	"YER115C"	0.0674553897987976
"957"	"YER116C"	-0.713828608151954
"958"	"YER118C"	-0.171969402535003
"959"	"YER119C-A"	0.0629808345516629
"960"	"YER119C"	-0.688483191808966
"961"	"YER120W"	-0.250743076104858
"962"	"YER121W"	-0.0694006041104663
"963"	"YER123W"	0.258990681930465
"964"	"YER124C"	-0.557439976656267
"965"	"YER128W"	0.121650716662468
"966"	"YER129W"	0.199485145699547
"967"	"YER130C"	-0.576012685067863
"968"	"YER131W"	-0.283425937539303
"969"	"YER132C"	-0.180420617799192
"970"	"YER134C"	-0.138375463539107
"971"	"YER135C"	-0.0986978514219752
"972"	"YER137C"	0.0541097939645699
"973"	"YER139C"	0.256385523043494
"974"	"YER140W"	-0.100285853835318
"975"	"YER142C"	-0.0325637360006974
"976"	"YER143W"	0.192440020210205
"977"	"YER144C"	-0.905414467025258
"978"	"YER145C"	0.227811583279015
"979"	"YER149C"	0.323747305153448
"980"	"YER150W"	-1.02339512411622
"981"	"YER151C"	2.13303760584216
"982"	"YER152C"	-0.0931800318855107
"983"	"YER153C"	0.0907889327667503
"984"	"YER155C"	0.176539390974541
"985"	"YER156C"	0.745490548354844
"986"	"YER158C"	-0.568139743356784
"987"	"YER161C"	-0.557661860082271
"988"	"YER162C"	-0.527383346723257
"989"	"YER163C"	-0.15061757565711
"990"	"YER164W"	-0.379782433612552
"991"	"YER166W"	0.0927210264393031
"992"	"YER167W"	0.463275486466537
"993"	"YER170W"	-0.150418349526394
"994"	"YER173W"	-0.551134769949086
"995"	"YER174C"	-0.136522126209562
"996"	"YER175C"	-0.292231433412176
"997"	"YER176W"	-0.745033730691653
"998"	"YER177W"	0.0798618989757747
"999"	"YER178W"	0.753811693589716
"1000"	"YER179W"	-1.15027646902059
"1001"	"YER180C"	-0.00390911107429104
"1002"	"YER181C"	-0.572577527526657
"1003"	"YER182W"	-0.748353000009832
"1004"	"YER183C"	0.107842641573891
"1005"	"YER184C"	-0.194027267717825
"1006"	"YER185W"	0.0730334297692093
"1007"	"YER186C"	-0.137097131676966
"1008"	"YER187W"	0.0555617152880049
"1009"	"YER188W"	-0.0988364241805071
"1010"	"YFL001W"	1.2368187216234
"1011"	"YFL003C"	0.349994023315271
"1012"	"YFL004W"	-0.557969905633994
"1013"	"YFL006W"	0.224342210273993
"1014"	"YFL007W"	0.0774935703952298
"1015"	"YFL010C"	0.208809210487184
"1016"	"YFL010W-A"	0.326433848179639
"1017"	"YFL011W"	-0.705574038033053
"1018"	"YFL012W"	0.918781582376565
"1019"	"YFL013C"	0.96326259657342
"1020"	"YFL013W-A"	0.943639112991666
"1021"	"YFL014W"	-1.00602054893194
"1022"	"YFL015C"	-0.09946019459089
"1023"	"YFL018C"	0.169419738434011
"1024"	"YFL019C"	-0.535438036545731
"1025"	"YFL021W"	-0.35988972455151
"1026"	"YFL025C"	-1.49713118045679
"1027"	"YFL027C"	-0.997061559181865
"1028"	"YFL028C"	0.636475801162974
"1029"	"YFL030W"	-0.593237864411015
"1030"	"YFL031W"	-0.922965668069783
"1031"	"YFL032W"	0.0262015579664888
"1032"	"YFL033C"	0.614545358037318
"1033"	"YFL034W"	-0.267185528681578
"1034"	"YFL035C-B"	0.0917246872198145
"1035"	"YFL040W"	-0.0475958412249244
"1036"	"YFL041W"	-0.298902132761201
"1037"	"YFL042C"	-1.20139037560169
"1038"	"YFL043C"	-0.88922932295522
"1039"	"YFL044C"	-0.0668489687857356
"1040"	"YFL046W"	0.264250019748125
"1041"	"YFL047W"	-0.260476706931475
"1042"	"YFL048C"	0.15576851143791
"1043"	"YFL049W"	-1.52971488893793
"1044"	"YFL050C"	0.0208458254010199
"1045"	"YFL051C"	-0.386045449636735
"1046"	"YFL052W"	-0.307847528606514
"1047"	"YFL053W"	-0.815344493328614
"1048"	"YFL054C"	0.319153183461426
"1049"	"YFL055W"	0.217256238291971
"1050"	"YFL056C"	0.0702982343833617
"1051"	"YFL063W"	0.248262961932774
"1052"	"YFR006W"	-0.873461255743609
"1053"	"YFR007W"	-0.768828704428118
"1054"	"YFR008W"	-0.331498071325729
"1055"	"YFR009W"	-0.27108929145635
"1056"	"YFR010W"	0.522534506930585
"1057"	"YFR011C"	-0.927998174459225
"1058"	"YFR012W"	-0.417896989630093
"1059"	"YFR013W"	-0.562683754436359
"1060"	"YFR014C"	0.185411512025441
"1061"	"YFR016C"	-0.175600841995727
"1062"	"YFR017C"	-0.0702849611269181
"1063"	"YFR018C"	-0.0645921522065817
"1064"	"YFR021W"	0.649370105168433
"1065"	"YFR022W"	0.0298877670075868
"1066"	"YFR023W"	0.328226103702336
"1067"	"YFR024C-A"	1.38919810058097
"1068"	"YFR024C"	-0.148428172987762
"1069"	"YFR026C"	-1.00590068291193
"1070"	"YFR031C-A"	0.872398021071368
"1071"	"YFR032C-A"	0.719632196267526
"1072"	"YFR032C"	-0.0217090645836324
"1073"	"YFR033C"	0.00550098882150905
"1074"	"YFR034C"	0.512609329042242
"1075"	"YFR038W"	0.150703540946605
"1076"	"YFR039C"	-0.472451501764007
"1077"	"YFR040W"	1.29324330963943
"1078"	"YFR041C"	0.108543424308005
"1079"	"YFR044C"	-0.164337603687994
"1080"	"YFR045W"	0.0149287298594001
"1081"	"YFR046C"	-0.0587985782216985
"1082"	"YFR047C"	-0.0673730617001669
"1083"	"YFR048W"	0.667104231323458
"1084"	"YFR053C"	0.127659068827378
"1085"	"YFR054C"	0.254609754560354
"1086"	"YFR056C"	0.979170086921606
"1087"	"YGL002W"	-0.598999374137962
"1088"	"YGL004C"	1.69400985347898
"1089"	"YGL005C"	4.52171424016399
"1090"	"YGL006W"	0.404271803946687
"1091"	"YGL007W"	5.35906509417219
"1092"	"YGL009C"	1.57377335628689
"1093"	"YGL010W"	1.83113616447471
"1094"	"YGL015C"	0.596167743180428
"1095"	"YGL016W"	-0.634289831748051
"1096"	"YGL017W"	3.04057816570025
"1097"	"YGL019W"	1.48573616950162
"1098"	"YGL020C"	1.7803891753737
"1099"	"YGL021W"	-0.0692774783633822
"1100"	"YGL023C"	0.745662226461805
"1101"	"YGL027C"	0.0318371889853854
"1102"	"YGL028C"	0.306800534896892
"1103"	"YGL029W"	0.446115783401379
"1104"	"YGL031C"	0.832116622994681
"1105"	"YGL032C"	0.0190563164672195
"1106"	"YGL035C"	0.127406759451575
"1107"	"YGL036W"	-0.0544378330285676
"1108"	"YGL037C"	0.225634787594817
"1109"	"YGL039W"	0.0243218686866262
"1110"	"YGL043W"	-0.892520345204384
"1111"	"YGL045W"	-0.987438575649866
"1112"	"YGL046W"	-1.24783119102267
"1113"	"YGL049C"	0.14581596235821
"1114"	"YGL050W"	-0.0285286140552577
"1115"	"YGL051W"	-0.297826328586889
"1116"	"YGL053W"	0.0334964058389178
"1117"	"YGL054C"	-0.0836881013745206
"1118"	"YGL056C"	-0.401127404136875
"1119"	"YGL057C"	0.254790297264642
"1120"	"YGL059W"	0.236322616064057
"1121"	"YGL060W"	0.315257020338334
"1122"	"YGL062W"	-0.0914108121026219
"1123"	"YGL063W"	-0.228476611046493
"1124"	"YGL066W"	0.64999390864257
"1125"	"YGL067W"	-0.253235844832052
"1126"	"YGL077C"	0.206728453082754
"1127"	"YGL078C"	-0.0885853875231363
"1128"	"YGL079W"	0.614766475766051
"1129"	"YGL080W"	-0.979246227828789
"1130"	"YGL081W"	0.242135397045286
"1131"	"YGL082W"	-0.0504490116927492
"1132"	"YGL083W"	-0.0846368999341672
"1133"	"YGL084C"	-1.05171531554341
"1134"	"YGL085W"	-0.12370205693143
"1135"	"YGL086W"	-0.315751514441321
"1136"	"YGL087C"	0.546418906078015
"1137"	"YGL089C"	-0.128169573412743
"1138"	"YGL090W"	-0.369087232071773
"1139"	"YGL094C"	0.267389715122919
"1140"	"YGL096W"	0.368041638985238
"1141"	"YGL101W"	0.350327318547956
"1142"	"YGL105W"	6.31921674822422
"1143"	"YGL108C"	0.0502872136935609
"1144"	"YGL109W"	-0.0332227666283127
"1145"	"YGL110C"	0.123064435882849
"1146"	"YGL114W"	0.124096562571551
"1147"	"YGL115W"	1.06379673213514
"1148"	"YGL117W"	0.397539216159714
"1149"	"YGL121C"	-0.640696888884436
"1150"	"YGL124C"	1.85799194041246
"1151"	"YGL125W"	1.43291074735057
"1152"	"YGL126W"	0.0561299405551776
"1153"	"YGL131C"	-0.176214685430203
"1154"	"YGL132W"	-0.406524789695126
"1155"	"YGL136C"	4.66126730234994
"1156"	"YGL138C"	1.08896730727146
"1157"	"YGL139W"	-0.0582211620598791
"1158"	"YGL140C"	-0.752495161920763
"1159"	"YGL141W"	-0.0359593640467172
"1160"	"YGL144C"	0.135856147692569
"1161"	"YGL146C"	-0.229293697198348
"1162"	"YGL147C"	0.800620054410411
"1163"	"YGL148W"	1.22710464524233
"1164"	"YGL149W"	0.472502389312743
"1165"	"YGL151W"	-0.979687428312298
"1166"	"YGL152C"	-0.0146125382464073
"1167"	"YGL153W"	0.0165920887130194
"1168"	"YGL154C"	2.10750216821116
"1169"	"YGL156W"	0.234988246543224
"1170"	"YGL157W"	0.0521441992258176
"1171"	"YGL158W"	-0.0765087252345238
"1172"	"YGL159W"	-0.0860140532087657
"1173"	"YGL160W"	-0.366365038832673
"1174"	"YGL161C"	-0.180309628768053
"1175"	"YGL162W"	-0.31100941980985
"1176"	"YGL163C"	0.447293782020594
"1177"	"YGL164C"	-0.00340376064103984
"1178"	"YGL165C"	-0.0722200182449865
"1179"	"YGL166W"	-0.331254306271985
"1180"	"YGL167C"	5.2634466973469
"1181"	"YGL170C"	0.0367725479588646
"1182"	"YGL173C"	2.41494870710209
"1183"	"YGL174W"	3.22585645522154
"1184"	"YGL175C"	-0.613752606075888
"1185"	"YGL177W"	0.190653396005415
"1186"	"YGL179C"	0.106316545860834
"1187"	"YGL180W"	0.355941756697636
"1188"	"YGL181W"	-0.0823039746372228
"1189"	"YGL194C"	-0.529032480393787
"1190"	"YGL195W"	0.426978188405858
"1191"	"YGL196W"	0.170701371896761
"1192"	"YGL197W"	-0.0243409395224481
"1193"	"YGL198W"	0.104622364253601
"1194"	"YGL199C"	-0.153297817229822
"1195"	"YGL202W"	0.0721593803189652
"1196"	"YGL205W"	-0.729534786592175
"1197"	"YGL208W"	-0.867119883875175
"1198"	"YGL209W"	-0.826161425077695
"1199"	"YGL210W"	-0.845749973224782
"1200"	"YGL211W"	1.43067806553761
"1201"	"YGL212W"	1.07350914078724
"1202"	"YGL213C"	0.760447646883979
"1203"	"YGL214W"	0.43654855398873
"1204"	"YGL215W"	-0.538860841323528
"1205"	"YGL216W"	-0.852347445187894
"1206"	"YGL217C"	0.504592327645374
"1207"	"YGL219C"	0.290906108178289
"1208"	"YGL221C"	-0.915023015281439
"1209"	"YGL222C"	-0.758473451809419
"1210"	"YGL224C"	-0.289870955115494
"1211"	"YGL226C-A"	0.0167142590865667
"1212"	"YGL228W"	0.0250905161592857
"1213"	"YGL230C"	-0.806173086617976
"1214"	"YGL231C"	0.291147104421392
"1215"	"YGL232W"	-0.276578999032449
"1216"	"YGL234W"	0.252418778327807
"1217"	"YGL235W"	0.345348968206609
"1218"	"YGL237C"	-0.0939736150350747
"1219"	"YGL241W"	-0.500452428984313
"1220"	"YGL242C"	0.190849224985634
"1221"	"YGL243W"	-0.0397451521717343
"1222"	"YGL244W"	-0.26817423341968
"1223"	"YGL248W"	0.0292966819268074
"1224"	"YGL249W"	-0.00496690202417849
"1225"	"YGL250W"	0.892166144606664
"1226"	"YGL251C"	0.193963794080885
"1227"	"YGL252C"	-0.0206239816847084
"1228"	"YGL253W"	-0.353701155722176
"1229"	"YGL254W"	-0.674851969664576
"1230"	"YGL255W"	0.712024790473306
"1231"	"YGL256W"	-0.270863339724892
"1232"	"YGL257C"	-0.0761245081220348
"1233"	"YGL258W"	0.0807558759005371
"1234"	"YGL259W"	-0.0404036727108908
"1235"	"YGL260W"	-0.465580758999823
"1236"	"YGL261C"	-0.306044424903181
"1237"	"YGL262W"	-0.0162564388712762
"1238"	"YGL263W"	0.102658497124766
"1239"	"YGR001C"	0.0434134142604737
"1240"	"YGR003W"	-2.84880449492136
"1241"	"YGR004W"	0.678542175406113
"1242"	"YGR007W"	2.7822701286927
"1243"	"YGR008C"	-0.767306168568854
"1244"	"YGR010W"	0.0555045879692744
"1245"	"YGR011W"	-1.43025812537138
"1246"	"YGR012W"	0.510809973682103
"1247"	"YGR014W"	1.14665149762782
"1248"	"YGR015C"	-0.266419885578248
"1249"	"YGR016W"	1.50766250866524
"1250"	"YGR017W"	0.946242372716963
"1251"	"YGR018C"	0.378795178601948
"1252"	"YGR019W"	-0.0487458899848471
"1253"	"YGR021W"	-0.205232694278149
"1254"	"YGR022C"	2.18098351968009
"1255"	"YGR023W"	4.62605245909983
"1256"	"YGR025W"	-0.0792723877154655
"1257"	"YGR026W"	0.425575884992505
"1258"	"YGR028W"	-1.02434485841924
"1259"	"YGR031W"	0.200122230388893
"1260"	"YGR032W"	2.1440694811556
"1261"	"YGR033C"	0.111042262135241
"1262"	"YGR034W"	0.227224223560725
"1263"	"YGR035C"	0.0512828519988432
"1264"	"YGR037C"	0.549528461574064
"1265"	"YGR038W"	-0.407691116634095
"1266"	"YGR040W"	-0.565860240362334
"1267"	"YGR042W"	0.318090353039936
"1268"	"YGR043C"	3.38188081727466
"1269"	"YGR044C"	0.103678016564194
"1270"	"YGR045C"	-0.773824721345644
"1271"	"YGR049W"	-0.238445137538214
"1272"	"YGR050C"	-0.864229904486864
"1273"	"YGR051C"	0.0707847478136042
"1274"	"YGR052W"	-1.89797612827172
"1275"	"YGR053C"	-0.870231783877015
"1276"	"YGR055W"	1.25670228198586
"1277"	"YGR058W"	0.944592080015397
"1278"	"YGR059W"	-0.681205777026858
"1279"	"YGR061C"	0.103128694826238
"1280"	"YGR066C"	0.14238410291672
"1281"	"YGR067C"	0.554697249548612
"1282"	"YGR068C"	0.410326154826506
"1283"	"YGR069W"	0.758584600680688
"1284"	"YGR070W"	-0.310066973690006
"1285"	"YGR071C"	0.0150022636324011
"1286"	"YGR072W"	0.08247835897524
"1287"	"YGR077C"	-0.788646195948916
"1288"	"YGR078C"	-0.213134232904333
"1289"	"YGR079W"	-0.297594177008987
"1290"	"YGR080W"	-0.883428547191209
"1291"	"YGR084C"	-0.126824793846176
"1292"	"YGR085C"	-0.0398962785197613
"1293"	"YGR086C"	-0.191497232689638
"1294"	"YGR087C"	-0.352578610345905
"1295"	"YGR088W"	0.208826039973322
"1296"	"YGR089W"	4.76438246759238
"1297"	"YGR092W"	-0.580945731315957
"1298"	"YGR093W"	-0.750167712059489
"1299"	"YGR096W"	2.51107999348823
"1300"	"YGR097W"	-0.814633383366274
"1301"	"YGR100W"	-0.212876805962039
"1302"	"YGR101W"	1.49955707493585
"1303"	"YGR105W"	2.7822701286927
"1304"	"YGR106C"	0.550781204862666
"1305"	"YGR107W"	-0.301594931358556
"1306"	"YGR108W"	-0.288710803391326
"1307"	"YGR109C"	0.122588071038446
"1308"	"YGR111W"	-0.46917285361998
"1309"	"YGR117C"	-0.335153221468249
"1310"	"YGR118W"	1.01002841756238
"1311"	"YGR121C"	0.198295058253375
"1312"	"YGR122C-A"	0.205686775049261
"1313"	"YGR122W"	0.401516231246608
"1314"	"YGR123C"	0.00849413623259871
"1315"	"YGR125W"	-0.373454344408401
"1316"	"YGR126W"	0.220125763609809
"1317"	"YGR127W"	-0.447386521357208
"1318"	"YGR129W"	0.275724477765847
"1319"	"YGR130C"	-1.17088701312975
"1320"	"YGR131W"	0.185721015213097
"1321"	"YGR133W"	-0.187476546151327
"1322"	"YGR134W"	-0.720474695552059
"1323"	"YGR136W"	-0.18092193470709
"1324"	"YGR137W"	-1.22177108180918
"1325"	"YGR141W"	0.351664446695547
"1326"	"YGR142W"	-0.310602943609512
"1327"	"YGR143W"	-0.837607598625901
"1328"	"YGR144W"	0.244073722353624
"1329"	"YGR146C"	-0.265693965790086
"1330"	"YGR148C"	0.554882140965997
"1331"	"YGR149W"	-0.514481960242014
"1332"	"YGR151C"	0.191744603343625
"1333"	"YGR152C"	-0.226463105283012
"1334"	"YGR153W"	0.578661618224306
"1335"	"YGR157W"	0.892055113656026
"1336"	"YGR163W"	-0.244130662541126
"1337"	"YGR164W"	1.07694555840286
"1338"	"YGR168C"	-1.10582804192922
"1339"	"YGR169C"	-0.209742946277703
"1340"	"YGR170W"	-0.240241887722151
"1341"	"YGR174C"	-0.0104844735621906
"1342"	"YGR177C"	0.175724742847
