"gene"	"OHBenzoicAcid4"
"1324"	"YGR141W"	0.0101199106327869
"1325"	"YGR142W"	0.0703401603934419
"1326"	"YGR143W"	0.253193816426753
"1327"	"YGR144W"	-0.0472166215334233
"1328"	"YGR146C"	0.0548384378281822
"1329"	"YGR148C"	0.156863475469498
"1330"	"YGR149W"	0.861303631102403
"1331"	"YGR151C"	0.0982309820855043
"1332"	"YGR152C"	0.201926226222656
"1333"	"YGR153W"	0.0234457689837129
"1334"	"YGR157W"	-0.38430675409835
"1335"	"YGR163W"	-0.0294655517605092
"1336"	"YGR164W"	0.543007871351891
"1337"	"YGR168C"	-0.00221328658665028
"1338"	"YGR169C"	-0.0313712197843087
"1339"	"YGR170W"	-0.735907001952418
"1340"	"YGR174C"	0.0558203770568105
"1341"	"YGR177C"	-0.116706104837419
"1342"	"YGR178C"	0.0727876154044181
"1343"	"YGR181W"	0.122416515643911
"1344"	"YGR182C"	0.322943596369189
"1345"	"YGR183C"	0.998597601013353
"1346"	"YGR184C"	-0.883176839310369
"1347"	"YGR187C"	0.0261440334712627
"1348"	"YGR188C"	0.0603958584763582
"1349"	"YGR189C"	-0.00211777848298323
"1350"	"YGR192C"	-0.171053342779752
"1351"	"YGR193C"	0.0669973596517345
"1352"	"YGR194C"	0.101581145010533
"1353"	"YGR197C"	-0.142416481168751
"1354"	"YGR199W"	-0.207099880427525
"1355"	"YGR200C"	-0.0210267905898713
"1356"	"YGR201C"	0.731534636880342
"1357"	"YGR202C"	-0.159108437004498
"1358"	"YGR203W"	0.0957396624285275
"1359"	"YGR205W"	0.0232581208143427
"1360"	"YGR206W"	-0.22241432486489
"1361"	"YGR207C"	-0.0155277956081461
"1362"	"YGR208W"	0.0649977011001826
"1363"	"YGR209C"	0.0066884392982542
"1364"	"YGR210C"	0.0732284649299545
"1365"	"YGR212W"	0.14087878580737
"1366"	"YGR213C"	-0.12537300977947
"1367"	"YGR214W"	0.0751413993789843
"1368"	"YGR221C"	0.128666932429159
"1369"	"YGR223C"	-0.0406655754500949
"1370"	"YGR224W"	0.0786596164655821
"1371"	"YGR225W"	0.143087626874683
"1372"	"YGR226C"	-0.0247154753112959
"1373"	"YGR227W"	-0.091847776521942
"1374"	"YGR228W"	-0.340088594186212
"1375"	"YGR229C"	0.0198930024389183
"1376"	"YGR230W"	-0.0645503846905676
"1377"	"YGR232W"	0.0125197626309322
"1378"	"YGR233C"	-0.0360749734418392
"1379"	"YGR235C"	0.053691346413381
"1380"	"YGR236C"	0.135965286045561
"1381"	"YGR237C"	-0.102866785785265
"1382"	"YGR238C"	-0.0731147153916808
"1383"	"YGR239C"	0.075890560298177
"1384"	"YGR241C"	-0.18980126894549
"1385"	"YGR242W"	-0.069932574206585
"1386"	"YGR243W"	1.52603265450212
"1387"	"YGR244C"	0.349444718252592
"1388"	"YGR247W"	-0.0308162111133373
"1389"	"YGR249W"	0.128122308507927
"1390"	"YGR250C"	0.115669391995503
"1391"	"YGR256W"	-0.0194534271804095
"1392"	"YGR259C"	0.022882620226151
"1393"	"YGR260W"	0.255217604511966
"1394"	"YGR263C"	-0.104698112262641
"1395"	"YGR266W"	0.124494855050971
"1396"	"YGR268C"	-0.200932522649406
"1397"	"YGR271W"	-1.01803818496993
"1398"	"YGR273C"	0.0179725463651773
"1399"	"YGR275W"	1.48454535095712
"1400"	"YGR276C"	-0.0896212001126662
"1401"	"YGR279C"	-0.0876280096084865
"1402"	"YGR281W"	-0.0775036216302769
"1403"	"YGR283C"	0.139705223754333
"1404"	"YGR284C"	-0.0570057952225006
"1405"	"YGR287C"	0.0235867077303516
"1406"	"YGR288W"	-0.0110162665744298
"1407"	"YGR289C"	-0.170174043601406
"1408"	"YGR291C"	-0.152064742264029
"1409"	"YGR292W"	-0.13344764000574
"1410"	"YGR295C"	-0.077051836013976
"1411"	"YHL002W"	-0.196653435931767
"1412"	"YHL003C"	-0.25706388232122
"1413"	"YHL005C"	0.878781288410997
"1414"	"YHL006C"	0.195989839666349
"1415"	"YHL008C"	-0.137293894227233
"1416"	"YHL009C"	-0.138394796948742
"1417"	"YHL010C"	-0.174245092792318
"1418"	"YHL012W"	-0.0483076360232395
"1419"	"YHL013C"	-0.114845803089502
"1420"	"YHL014C"	-0.00639293377285489
"1421"	"YHL016C"	-0.110828126275205
"1422"	"YHL017W"	-0.0228774046833874
"1423"	"YHL019C"	0.063474456786576
"1424"	"YHL020C"	0.143074905594537
"1425"	"YHL021C"	0.0831787794290249
"1426"	"YHL022C"	-0.0936569569986174
"1427"	"YHL024W"	0.0353846467527631
"1428"	"YHL025W"	-0.459679783072066
"1429"	"YHL026C"	-0.36531164372283
"1430"	"YHL027W"	-0.0339561771329254
"1431"	"YHL028W"	1.09828111299359
"1432"	"YHL029C"	-0.200990744477676
"1433"	"YHL030W"	-0.226408708820944
"1434"	"YHL031C"	-0.340696257849086
"1435"	"YHL032C"	1.67519314517064
"1436"	"YHL033C"	0.322431724088031
"1437"	"YHL034C"	0.0333452348926166
"1438"	"YHL035C"	0.462310348940779
"1439"	"YHL036W"	1.02529753689343
"1440"	"YHL039W"	0.0469205649618634
"1441"	"YHL040C"	0.433797890696731
"1442"	"YHL043W"	-1.6052828658424
"1443"	"YHL045W"	-0.10236801425819
"1444"	"YHL047C"	0.0810509290156971
"1445"	"YHR001W-A"	-0.00370423823776996
"1446"	"YHR003C"	0.0865538775972718
"1447"	"YHR004C"	0.0020957601800604
"1448"	"YHR006W"	-0.0961060018890894
"1449"	"YHR009C"	-0.113940886383066
"1450"	"YHR014W"	0.0919212205929797
"1451"	"YHR016C"	-0.0845402613468994
"1452"	"YHR017W"	-0.0267552553218607
"1453"	"YHR018C"	0.203530596173611
"1454"	"YHR021C"	0.0318949784417863
"1455"	"YHR021W-A"	0.0899729981540963
"1456"	"YHR022C"	-0.0682129689597301
"1457"	"YHR025W"	0.0157062542353871
"1458"	"YHR028C"	0.0315829933936942
"1459"	"YHR031C"	0.00994809408092861
"1460"	"YHR032W"	-4.08197405806739e-06
"1461"	"YHR033W"	0.0483593388753741
"1462"	"YHR034C"	0.0415865531244635
"1463"	"YHR035W"	0.145724766594339
"1464"	"YHR037W"	-0.00697016394600712
"1465"	"YHR039C"	-0.0967558113539779
"1466"	"YHR041C"	-0.260960686220771
"1467"	"YHR043C"	0.0358496009392862
"1468"	"YHR044C"	-0.145672652139207
"1469"	"YHR045W"	0.089111578755896
"1470"	"YHR047C"	-0.103813012883162
"1471"	"YHR049C-A"	0.0203845828635609
"1472"	"YHR049W"	0.508218745188256
"1473"	"YHR057C"	0.002532012898458
"1474"	"YHR061C"	0.850127500665445
"1475"	"YHR066W"	-0.133181183938235
"1476"	"YHR067W"	0.221910780796581
"1477"	"YHR073W"	0.0144563113913608
"1478"	"YHR075C"	0.015135970642362
"1479"	"YHR076W"	0.0361221013542021
"1480"	"YHR077C"	0.0298874941889961
"1481"	"YHR078W"	-0.151203864893167
"1482"	"YHR079C-B"	0.0141623225548845
"1483"	"YHR079C"	-0.207603166437659
"1484"	"YHR080C"	0.207072602816667
"1485"	"YHR081W"	0.523374862750211
"1486"	"YHR082C"	0.689377791976593
"1487"	"YHR087W"	-0.0441424837651736
"1488"	"YHR092C"	-0.26343958130329
"1489"	"YHR093W"	-0.0441602888111865
"1490"	"YHR094C"	-0.124869444242037
"1491"	"YHR095W"	-0.121079623575263
"1492"	"YHR096C"	0.97496827583047
"1493"	"YHR097C"	0.0343849442802776
"1494"	"YHR103W"	-0.089865990757741
"1495"	"YHR104W"	0.17972637472551
"1496"	"YHR105W"	-0.176293836892708
"1497"	"YHR106W"	-0.13081801377844
"1498"	"YHR108W"	0.011138755471217
"1499"	"YHR109W"	0.337077547074698
"1500"	"YHR110W"	0.140324246919498
"1501"	"YHR112C"	0.0267693773206992
"1502"	"YHR113W"	0.176195855477139
"1503"	"YHR114W"	-0.0155865690737544
"1504"	"YHR115C"	0.173396876735495
"1505"	"YHR116W"	-0.11390007730935
"1506"	"YHR121W"	0.0749519021020889
"1507"	"YHR123W"	-0.290238243557762
"1508"	"YHR124W"	0.0720526864901003
"1509"	"YHR125W"	0.00141366681368102
"1510"	"YHR126C"	-0.0100924770107499
"1511"	"YHR127W"	0.033024877556676
"1512"	"YHR129C"	-0.352037302089269
"1513"	"YHR130C"	0.190574266458227
"1514"	"YHR131C"	0.248009823156498
"1515"	"YHR132C"	-0.0451514130783735
"1516"	"YHR132W-A"	0.142931994008673
"1517"	"YHR133C"	-0.131948663721726
"1518"	"YHR134W"	0.177994892419839
"1519"	"YHR135C"	-0.116863274449335
"1520"	"YHR136C"	0.146797168512611
"1521"	"YHR137W"	0.103367631552992
"1522"	"YHR138C"	0.0522653388265888
"1523"	"YHR139C-A"	0.157718490719862
"1524"	"YHR139C"	-0.160564130900691
"1525"	"YHR140W"	0.659161108071593
"1526"	"YHR142W"	0.134201774822889
"1527"	"YHR143W"	0.0992573018111848
"1528"	"YHR150W"	0.155337961519551
"1529"	"YHR151C"	0.210443800412758
"1530"	"YHR153C"	-0.0962231622779357
"1531"	"YHR155W"	-0.240834405185232
"1532"	"YHR156C"	0.0745830704729361
"1533"	"YHR157W"	0.93555751588985
"1534"	"YHR158C"	0.00771732722721692
"1535"	"YHR161C"	0.130515036897331
"1536"	"YHR162W"	-0.10528868536718
"1537"	"YHR163W"	0.0330355046414141
"1538"	"YHR167W"	0.281174215269177
"1539"	"YHR171W"	-0.252914860602048
"1540"	"YHR178W"	0.227119238930517
"1541"	"YHR179W"	0.284156913789206
"1542"	"YHR180W"	0.511998956271097
"1543"	"YHR181W"	0.020406644419288
"1544"	"YHR182W"	-0.203111224870283
"1545"	"YHR184W"	0.134749199637683
"1546"	"YHR185C"	-0.0801733286160475
"1547"	"YHR189W"	0.0619283315849513
"1548"	"YHR191C"	0.0228378473094829
"1549"	"YHR193C"	0.502152253741999
"1550"	"YHR195W"	-0.0664134894937173
"1551"	"YHR198C"	-0.0411499918206097
"1552"	"YHR199C"	0.0603204176402341
"1553"	"YHR200W"	-0.297351818665688
"1554"	"YHR202W"	0.0097933278355836
"1555"	"YHR206W"	-0.147156701999289
"1556"	"YHR207C"	0.0507889714541065
"1557"	"YHR209W"	0.0980975594518522
"1558"	"YHR210C"	0.113803660791943
"1559"	"YIL001W"	0.174830318957608
"1560"	"YIL005W"	0.38353101255908
"1561"	"YIL006W"	0.133184662343557
"1562"	"YIL007C"	-0.0971898504748055
"1563"	"YIL008W"	0.125477741290533
"1564"	"YIL009C-A"	0.352612410636267
"1565"	"YIL009W"	0.038064324683915
"1566"	"YIL010W"	-0.175746266943354
"1567"	"YIL012W"	-0.27082747946534
"1568"	"YIL013C"	-0.105591936933573
"1569"	"YIL015C-A"	0.0354201851769814
"1570"	"YIL016W"	-0.3021268318284
"1571"	"YIL020C"	0.620549939508105
"1572"	"YIL023C"	-0.0682628645973033
"1573"	"YIL024C"	1.02965609383331
"1574"	"YIL025C"	-0.0667318799014141
"1575"	"YIL027C"	-0.387536751709911
"1576"	"YIL028W"	0.464573659190993
"1577"	"YIL030C"	0.104469666931355
"1578"	"YIL036W"	-0.189863657436034
"1579"	"YIL037C"	-0.151684574590376
"1580"	"YIL039W"	0.103070747114487
"1581"	"YIL040W"	0.133288279840159
"1582"	"YIL041W"	0.0391903019038273
"1583"	"YIL042C"	0.579856143924636
"1584"	"YIL043C"	-0.00551903598869122
"1585"	"YIL044C"	0.202844502760538
"1586"	"YIL045W"	0.119406415356367
"1587"	"YIL050W"	0.25902114386051
"1588"	"YIL053W"	0.0764426953722631
"1589"	"YIL054W"	0.169478974474133
"1590"	"YIL055C"	-0.0559344760334094
"1591"	"YIL056W"	0.0598045356449558
"1592"	"YIL057C"	0.897346870156592
"1593"	"YIL058W"	0.248337144437109
"1594"	"YIL059C"	0.209886999271312
"1595"	"YIL060W"	-0.0512097571239528
"1596"	"YIL064W"	0.0684193373025152
"1597"	"YIL065C"	-0.0704555651206516
"1598"	"YIL066C"	-0.0943286004026562
"1599"	"YIL067C"	-0.0821477547097475
"1600"	"YIL072W"	-0.254763543646771
"1601"	"YIL073C"	0.195502807501347
"1602"	"YIL074C"	0.00884328332814785
"1603"	"YIL076W"	-0.123630152281251
"1604"	"YIL079C"	0.00869254833521003
"1605"	"YIL085C"	-0.301031116869827
"1606"	"YIL086C"	-0.138213537881846
"1607"	"YIL087C"	0.0292878843297117
"1608"	"YIL088C"	-0.170706510233395
"1609"	"YIL089W"	-1.82745067872429
"1610"	"YIL090W"	-0.194062001371267
"1611"	"YIL092W"	0.111721845260488
"1612"	"YIL094C"	0.249372051679834
"1613"	"YIL095W"	0.235397689769758
"1614"	"YIL096C"	-0.0237797482605932
"1615"	"YIL097W"	-0.175399108788375
"1616"	"YIL098C"	-0.277827061537328
"1617"	"YIL099W"	0.169574636143768
"1618"	"YIL100W"	-0.134717868075456
"1619"	"YIL101C"	0.0622998713043882
"1620"	"YIL102C"	-0.157446121038751
"1621"	"YIL103W"	-0.0463520919783372
"1622"	"YIL105C"	0.0800975994575751
"1623"	"YIL107C"	-0.11894878292382
"1624"	"YIL108W"	0.12449683318983
"1625"	"YIL110W"	0.457902478438239
"1626"	"YIL111W"	0.0135315570319261
"1627"	"YIL112W"	-0.0157428489008127
"1628"	"YIL113W"	0.241612655562851
"1629"	"YIL114C"	0.224351751311757
"1630"	"YIL117C"	-0.0881537875372602
"1631"	"YIL119C"	-0.0647298669569973
"1632"	"YIL120W"	-0.08294575208336
"1633"	"YIL122W"	-0.0451524245798023
"1634"	"YIL123W"	-0.240844559394189
"1635"	"YIL124W"	0.166540764928849
"1636"	"YIL128W"	-0.31608066198204
"1637"	"YIL130W"	-0.0649620596592867
"1638"	"YIL131C"	-0.112410476281286
"1639"	"YIL133C"	-0.0225006591977359
"1640"	"YIL134W"	0.853504025385164
"1641"	"YIL135C"	-0.0348487636887337
"1642"	"YIL136W"	-0.163080065177519
"1643"	"YIL137C"	-0.181258381549955
"1644"	"YIL139C"	-0.0518554006773732
"1645"	"YIL140W"	-0.114467395113926
"1646"	"YIL141W"	-0.0811986626323174
"1647"	"YIL145C"	0.076629550888948
"1648"	"YIL146C"	0.11626971868435
"1649"	"YIL148W"	0.138690263414109
"1650"	"YIL149C"	-0.128534518987302
"1651"	"YIL152W"	0.0991428682074788
"1652"	"YIL153W"	0.978405433767757
"1653"	"YIL155C"	-0.0341258245966542
"1654"	"YIL156W"	-0.0738797884555712
"1655"	"YIL158W"	0.0458225918489213
"1656"	"YIL159W"	-0.0688194254460085
"1657"	"YIL160C"	-0.193239330021352
"1658"	"YIL161W"	-0.073581354537974
"1659"	"YIL162W"	-0.0791461516272678
"1660"	"YIL164C"	0.116487006507824
"1661"	"YIL165C"	0.112553387351786
"1662"	"YIL167W"	-0.0527816165531509
"1663"	"YIL168W"	0.0253887942445515
"1664"	"YIL170W"	-0.0216648001406783
"1665"	"YIL173W"	0.144550197558783
"1666"	"YIR001C"	-0.0103121768103272
"1667"	"YIR002C"	-0.0493534885475066
"1668"	"YIR003W"	-0.122236562189627
"1669"	"YIR005W"	0.134931105488382
"1670"	"YIR007W"	-0.0599632276247963
"1671"	"YIR013C"	0.0854829958866057
"1672"	"YIR014W"	-0.146050365123218
"1673"	"YIR016W"	-0.327737067883744
"1674"	"YIR017C"	1.56547330769626
"1675"	"YIR018W"	-0.0368792682780933
"1676"	"YIR019C"	-0.236796780031681
"1677"	"YIR020C"	-0.0189700314327742
"1678"	"YIR020W-B"	0.112759318937739
"1679"	"YIR024C"	0.119782753107676
"1680"	"YIR025W"	-0.0337259650397891
"1681"	"YIR027C"	-0.296528726958672
"1682"	"YIR028W"	0.020426601034534
"1683"	"YIR029W"	0.0203751676362544
"1684"	"YIR030C"	0.162924479850409
"1685"	"YIR031C"	0.170669839108841
"1686"	"YIR032C"	0.0864805326340585
"1687"	"YIR033W"	-0.260354936100186
"1688"	"YIR035C"	0.137201332617748
"1689"	"YIR036C"	0.0835905219161056
"1690"	"YIR037W"	-0.241764271141907
"1691"	"YIR038C"	0.744782317566232
"1692"	"YIR039C"	0.505299425614449
"1693"	"YIR043C"	-0.205870275307107
"1694"	"YIR044C"	-1.01803818496993
"1695"	"YJL004C"	-0.439955976778795
"1696"	"YJL007C"	-0.000263163380864555
"1697"	"YJL013C"	-0.023223198190165
"1698"	"YJL016W"	-0.0616002040471469
"1699"	"YJL020C"	-0.0347911295558384
"1700"	"YJL021C"	-0.045853522072953
"1701"	"YJL024C"	-0.277235315915202
"1702"	"YJL028W"	-1.05325390650183
"1703"	"YJL030W"	0.0820196021985412
"1704"	"YJL036W"	0.0144070174550279
"1705"	"YJL037W"	0.339847646109684
"1706"	"YJL038C"	0.257040874165781
"1707"	"YJL042W"	0.156821877833833
"1708"	"YJL043W"	0.0492137175043945
"1709"	"YJL044C"	-0.073121051511263
"1710"	"YJL045W"	0.00764756607538955
"1711"	"YJL046W"	0.274060088238205
"1712"	"YJL047C"	0.0408151258917892
"1713"	"YJL048C"	0.258571137958185
"1714"	"YJL049W"	-0.105534948255803
"1715"	"YJL051W"	0.0451784198469362
"1716"	"YJL055W"	0.0804100677885308
"1717"	"YJL057C"	-0.0934855417972976
"1718"	"YJL058C"	0.0119316399411696
"1719"	"YJL060W"	-0.0736250745126848
"1720"	"YJL062W"	0.864618162734392
"1721"	"YJL065C"	0.0302575949551632
"1722"	"YJL067W"	-0.00862275333015696
"1723"	"YJL068C"	-0.0615323502176549
"1724"	"YJL070C"	-0.252450111729455
"1725"	"YJL071W"	0.340961052949609
"1726"	"YJL073W"	0.0626461285532149
"1727"	"YJL077C"	-0.000591771227108847
"1728"	"YJL079C"	0.0494336289612393
"1729"	"YJL082W"	-0.0843488077201883
"1730"	"YJL083W"	-0.37401041001944
"1731"	"YJL084C"	0.00648645257442503
"1732"	"YJL089W"	0.0501494457818019
"1733"	"YJL092W"	0.0355368293127116
"1734"	"YJL093C"	-0.166424616548156
"1735"	"YJL094C"	-0.109148050341181
"1736"	"YJL095W"	-0.134875277844244
"1737"	"YJL098W"	-0.164522275920406
"1738"	"YJL099W"	0.514283494191261
"1739"	"YJL100W"	-0.0685449387340007
"1740"	"YJL101C"	-0.441357057387888
"1741"	"YJL103C"	0.0704638894405197
"1742"	"YJL105W"	0.120073059136817
"1743"	"YJL106W"	-0.0981136233159917
"1744"	"YJL107C"	-0.149061108330023
"1745"	"YJL108C"	0.152747644759156
"1746"	"YJL110C"	-0.964773321199847
"1747"	"YJL112W"	0.0446365768044958
"1748"	"YJL115W"	0.562632015731041
"1749"	"YJL116C"	0.0712952732611893
"1750"	"YJL117W"	-0.159589439362648
"1751"	"YJL119C"	-0.116757639957142
"1752"	"YJL120W"	1.03979347765488
"1753"	"YJL122W"	-0.189287637706409
"1754"	"YJL123C"	-0.0941652049225882
"1755"	"YJL124C"	-0.441005681434337
"1756"	"YJL128C"	0.708906129164616
"1757"	"YJL130C"	-0.170777859151407
"1758"	"YJL132W"	-0.0524663957742437
"1759"	"YJL133W"	-0.284823260945969
"1760"	"YJL134W"	0.0957912219511301
"1761"	"YJL135W"	-0.171302441530942
"1762"	"YJL136C"	1.04096233654942
"1763"	"YJL137C"	-0.000420148643301997
"1764"	"YJL138C"	0.00621513391812448
"1765"	"YJL141C"	-0.0744639411881504
"1766"	"YJL142C"	-0.133326417394847
"1767"	"YJL144W"	-0.0842689386234658
"1768"	"YJL145W"	-0.0391542317492235
"1769"	"YJL146W"	-0.031788059643423
"1770"	"YJL148W"	-0.0597465361118298
"1771"	"YJL149W"	0.474857330976533
"1772"	"YJL150W"	0.139770954224419
"1773"	"YJL151C"	-0.154469728217568
"1774"	"YJL152W"	0.0951610352875625
"1775"	"YJL153C"	0.0398883712358992
"1776"	"YJL154C"	-0.122613242298859
"1777"	"YJL155C"	-0.0941298954818218
"1778"	"YJL157C"	0.148396033645469
"1779"	"YJL158C"	-0.0526782002782867
"1780"	"YJL160C"	0.135058267303285
"1781"	"YJL161W"	-0.0441901938796607
"1782"	"YJL162C"	0.00806346597554772
"1783"	"YJL163C"	0.276516163855048
"1784"	"YJL164C"	0.0578531730570663
"1785"	"YJL165C"	-0.0418902715507131
"1786"	"YJL168C"	-0.0211263501387804
"1787"	"YJL169W"	-0.23560344100514
"1788"	"YJL170C"	0.0958829176526275
"1789"	"YJL171C"	0.0353254868334158
"1790"	"YJL172W"	0.0145090262519061
"1791"	"YJL175W"	0.0391640701084376
"1792"	"YJL177W"	0.187684754240036
"1793"	"YJL178C"	-0.312326500685714
"1794"	"YJL181W"	0.0381597479684109
"1795"	"YJL182C"	-0.233645860291003
"1796"	"YJL185C"	0.053217577657309
"1797"	"YJL186W"	-0.0382287072320872
"1798"	"YJL187C"	-0.156885747252104
"1799"	"YJL190C"	0.154777992644566
"1800"	"YJL192C"	0.133811979656474
"1801"	"YJL193W"	0.00778510840739989
"1802"	"YJL196C"	-0.00617449403622749
"1803"	"YJL197W"	-0.043889389622617
"1804"	"YJL198W"	0.0731508699203064
"1805"	"YJL199C"	0.0190377435404814
"1806"	"YJL201W"	-0.0468515627488652
"1807"	"YJL204C"	0.713921693850435
"1808"	"YJL206C-A"	-0.265017792408889
"1809"	"YJL206C"	-0.15196575159392
"1810"	"YJL207C"	0.0905428876026793
"1811"	"YJL208C"	0.547494755155218
"1812"	"YJL210W"	0.152742406374909
"1813"	"YJL211C"	-0.0672416115739191
"1814"	"YJL212C"	-0.0578030671888818
"1815"	"YJL213W"	-0.0520808835612839
"1816"	"YJL214W"	-0.23048096113899
"1817"	"YJL215C"	-0.107073455555749
"1818"	"YJL216C"	-0.16428950322002
"1819"	"YJL217W"	-0.0549145017360918
"1820"	"YJL218W"	-0.130104631790008
"1821"	"YJR001W"	0.0760773783481211
"1822"	"YJR003C"	-0.08869620653767
"1823"	"YJR005W"	-0.0650288786557646
"1824"	"YJR008W"	0.069083563414935
"1825"	"YJR009C"	0.0312856588609678
"1826"	"YJR010W"	0.07569718282431
"1827"	"YJR014W"	-0.0141996186637688
"1828"	"YJR015W"	-0.0113623755413937
"1829"	"YJR019C"	0.0843798784864494
"1830"	"YJR020W"	0.821573870838236
"1831"	"YJR026W"	-0.193005705775491
"1832"	"YJR031C"	0.0350192487609757
"1833"	"YJR033C"	0.407301748921291
"1834"	"YJR036C"	-0.928847072244175
"1835"	"YJR037W"	0.106465742938397
"1836"	"YJR038C"	-0.0823350831994036
"1837"	"YJR039W"	0.110894697618808
"1838"	"YJR040W"	-0.00159801074013825
"1839"	"YJR043C"	-0.00785834979593977
"1840"	"YJR044C"	0.216836852349725
"1841"	"YJR047C"	0.372772196756005
"1842"	"YJR050W"	0.475655008645577
"1843"	"YJR051W"	1.31532026373574
"1844"	"YJR052W"	1.12852889518207
"1845"	"YJR053W"	0.898098638874722
"1846"	"YJR054W"	0.06496503999656
"1847"	"YJR058C"	-0.0133556248095046
"1848"	"YJR059W"	-0.432061312077973
"1849"	"YJR060W"	0.0428870804757778
"1850"	"YJR061W"	0.0479756438539808
"1851"	"YJR062C"	-0.129660681123982
"1852"	"YJR066W"	-0.573686617808005
"1853"	"YJR069C"	0.0938882823427587
"1854"	"YJR073C"	-0.229490959985434
"1855"	"YJR075W"	-0.148519804941077
"1856"	"YJR077C"	0.0285301786156482
"1857"	"YJR080C"	0.144137719474325
"1858"	"YJR083C"	-0.128572197760175
"1859"	"YJR087W"	0.191246931455893
"1860"	"YJR088C"	1.13080275562445
"1861"	"YJR090C"	-0.478777616205456
"1862"	"YJR091C"	0.0742564721583631
"1863"	"YJR092W"	-0.0938131168774874
"1864"	"YJR094C"	-0.136937789409952
"1865"	"YJR094W-A"	0.0806244753300479
"1866"	"YJR096W"	0.0895306133648835
"1867"	"YJR097W"	-0.734290046821736
"1868"	"YJR098C"	0.0344828382638641
"1869"	"YJR099W"	0.0124869026488961
"1870"	"YJR100C"	0.4653590353555
"1871"	"YJR103W"	0.0982918764481481
"1872"	"YJR106W"	-0.191531928064391
"1873"	"YJR108W"	0.021381352664373
"1874"	"YJR109C"	-0.844719799330787
"1875"	"YJR110W"	-0.0798571403917277
"1876"	"YJR111C"	0.0778725103746727
"1877"	"YJR115W"	-0.141815864760742
"1878"	"YJR116W"	0.178483989176107
"1879"	"YJR117W"	0.0171515304563872
"1880"	"YJR118C"	0.20337727987401
"1881"	"YJR119C"	0.0273454877233289
"1882"	"YJR120W"	-0.345830339362072
"1883"	"YJR126C"	0.0597568420496512
"1884"	"YJR127C"	0.0496722107361521
"1885"	"YJR128W"	0.132095397210586
"1886"	"YJR129C"	-0.0335880202383385
"1887"	"YJR130C"	0.797764738249722
"1888"	"YJR131W"	0.0964559313401567
"1889"	"YJR133W"	0.0492860445549066
"1890"	"YJR134C"	-0.0002222818039834
"1891"	"YJR135C"	0.0994944460941463
"1892"	"YJR137C"	-0.440462770670197
"1893"	"YJR139C"	0.586472268383672
"1894"	"YJR140C"	-0.205803913582729
"1895"	"YJR142W"	0.0135569159727028
"1896"	"YJR145C"	0.232706094728705
"1897"	"YJR146W"	-0.0773528213786066
"1898"	"YJR147W"	-0.0218123449880573
"1899"	"YJR148W"	0.0276688652662634
"1900"	"YJR149W"	0.0971114278015242
"1901"	"YJR150C"	0.154888969494365
"1902"	"YJR152W"	-0.113770060343531
"1903"	"YJR154W"	0.0894003717212691
"1904"	"YKL001C"	0.0417567163378784
"1905"	"YKL005C"	0.750725939784042
"1906"	"YKL006W"	0.0809094353025125
"1907"	"YKL007W"	0.0771110326729977
"1908"	"YKL008C"	0.311038381361732
"1909"	"YKL010C"	-0.0108089758829377
"1910"	"YKL015W"	0.0968693391468636
"1911"	"YKL017C"	-0.0912936072328685
"1912"	"YKL020C"	0.00801303921435392
"1913"	"YKL023W"	-0.09087857138712
"1914"	"YKL027W"	-0.0501896941936695
"1915"	"YKL029C"	-0.336492510017287
"1916"	"YKL030W"	-0.235453084278606
"1917"	"YKL032C"	0.537031274168512
"1918"	"YKL033W-A"	0.216327987736039
"1919"	"YKL038W"	0.232273495335344
"1920"	"YKL039W"	0.196590223094651
"1921"	"YKL040C"	0.0405648711661248
"1922"	"YKL044W"	1.07073898366582
"1923"	"YKL046C"	-0.606445216933212
"1924"	"YKL047W"	-0.248318309922887
"1925"	"YKL048C"	0.0171460072101847
"1926"	"YKL050C"	0.744432705287056
"1927"	"YKL051W"	-0.120301117036901
"1928"	"YKL053C-A"	0.0737325499259645
"1929"	"YKL053W"	-0.101680753907723
"1930"	"YKL055C"	0.330281394858606
"1931"	"YKL057C"	-0.151505592518196
"1932"	"YKL061W"	0.109153670205978
"1933"	"YKL062W"	-0.0487249745584903
"1934"	"YKL063C"	-0.0979669382840215
"1935"	"YKL064W"	-0.0330002991120205
"1936"	"YKL065C"	0.0330711271279916
"1937"	"YKL066W"	-0.0270683170113156
"1938"	"YKL067W"	-0.00827310988700994
"1939"	"YKL068W"	0.16560945863013
"1940"	"YKL070W"	0.0979510724957936
"1941"	"YKL071W"	-0.0978732532565989
"1942"	"YKL072W"	0.0414585364566646
"1943"	"YKL074C"	0.0521153424974389
"1944"	"YKL075C"	-0.210150599418646
"1945"	"YKL076C"	0.132267940291969
"1946"	"YKL077W"	-0.210603550326015
"1947"	"YKL079W"	-0.184026625679385
"1948"	"YKL081W"	-0.0646528024799299
"1949"	"YKL085W"	-0.0543461701042393
"1950"	"YKL086W"	-0.0402241791830023
"1951"	"YKL090W"	-0.24967940691358
"1952"	"YKL091C"	-0.0792317503777017
"1953"	"YKL092C"	0.0601211541257973
"1954"	"YKL093W"	-0.0892586157216093
"1955"	"YKL094W"	0.114212334179796
"1956"	"YKL096W-A"	0.63840003800749
"1957"	"YKL096W"	-0.126528537276631
"1958"	"YKL097C"	1.56547330769626
"1959"	"YKL098W"	0.409817250830014
