gene	Dipyridyl22	Dimethylimidazole24	Dimethylpyrazine26	Methylimidazole2	Methylimidazole45	OHAcetophenone4	OHBenzaldehyde4	OHBenzoicAcid4	Acetamide	AcetoSyringone	Acetovanillone	AzelaicAcid	BMIMCl	Benomyl	BenzoicAcid	CV	CaffeicAcid	CinnamicAcid	CoumaricAcid	CoumaroylAmide	DMSO	EMIMCl	EtOH	FerulicAcid	FeruloylAmide	Furfural	GVL	Isobutanol	LevulinicAcid	MBO	Methylglyoxal	Mycobutanil	NAO	SinapicAcid	SodiumGlyoxylate	Syringaldehyde	SyringicAcid	VanillicAcid	Vanillin	HMF5
562	YDR026C	0.679191707419117	0.530903029917908	0.580580304651647	0.694469488132519	0.63012586186202	0.58852329711576	0.616620282281131	0.56862639801638	0.552203635348478	0.659779390195117	0.656537705473753	0.739518042518568	0.661495367762847	0.725690285473786	0.722313962371742	0.837957621045207	0.717040372548782	0.555324233132772	0.62508864003682	0.84242950585528	0.692964928975093	0.624576280035928	0.680037654720436	0.749754604657173	0.722504342826915	0.600303240348441	0.718906600343879	0.718907668130989	0.568712863284541	0.718077594172168	0.660121336806453	0.563789812253935	0.641410840783209	0.800725663586035	0.541246089986432	0.599250271596979	0.74505658147568	0.668663107413479	0.444601320589333	0.50065530663175
564	YDR033W	0.688587537494597	0.56048259592818	0.582425235716565	0.739039322869831	0.656150873956682	0.48055974513573	0.606095933014286	0.52000022000728	0.526063147499144	0.467668150729363	0.524433158435391	0.73897220115189	0.763069732617392	0.727046850314889	0.729126686305178	0.651856176991095	0.697045227894073	0.453758090318519	0.581920150955637	0.707082226363274	0.668451903642844	0.692153526121016	0.633383987514145	0.531727187750224	0.64723217876608	0.578504185767144	0.556645200128396	0.590846850071138	0.527914009124595	0.570330944623115	0.676218447357679	0.567346430512066	0.575115148732454	0.622589770598323	0.541995271952191	0.56742363152057	0.695876433411349	0.654583385452028	0.469667904800984	0.499196461697438
565	YDR035W	0.693026605831894	0.558218258639966	0.507023476577164	0.699162022279429	0.639196363454324	0.551946932519564	0.578170652207416	0.563461505707176	0.554257979200228	0.614323142682397	0.658631383888903	0.709849407868835	0.731994472033183	0.745783634406143	0.685242186027021	0.602337238198005	0.674678989750028	0.521953201279023	0.611443128776326	0.70947878200642	0.673918558435783	0.639082002004537	0.591365454267708	0.621195641310577	0.65397111769491	0.62274814648486	0.648963751871029	0.694518608258083	0.552711608498448	0.758051267241874	0.678209684036681	0.561853688200234	0.498532590051277	0.632066609900118	0.530871682668821	0.480555383166465	0.657630681162426	0.667913852146927	0.416720074105847	0.49226274964642
566	YDR036C	0.705875196380898	0.555858527716075	0.66396499686658	0.689465449898702	0.625359443373506	0.547352241096738	0.607075521021394	0.499719314778555	0.553339099454576	0.545367336737264	0.600697310684276	0.626656483910451	0.646846838947038	0.711994481818447	0.75776475180148	0.610897921262276	0.698813594849228	0.563586035398202	0.539805700842538	0.735152043987157	0.654049475449605	0.534084964820365	0.798166641772902	0.54477612670495	0.663651126772331	0.611783906229247	0.770828225228517	0.694529070199041	0.589813573047582	0.723357777790697	0.604359724355016	0.580401768997161	0.476317037942451	0.560676829484342	0.528492816685525	0.64092103743561	0.737458492227856	0.674769918427268	0.445169073304198	0.516930576015051
568	YDR048C	0.672517383646805	0.544753523687893	0.564165062824403	0.688904428558319	0.586005690120828	0.569524269302973	0.568612184811447	0.530667939068944	0.571586764670653	0.582321528121431	0.616213667664433	0.712181397055378	0.68079323389142	0.736805163691955	0.72646907614716	0.525806984112294	0.700061363483084	0.560382861603985	0.56379631238165	0.715079592546264	0.658465288304614	0.609742756115603	0.660814221333301	0.569918163434644	0.65907619908135	0.339654670706835	0.766713767507285	0.731072033068721	0.548969169217311	0.714295579232276	0.567579284218709	0.560750173335713	0.45350549042713	0.657731504501998	0.540699145242536	0.489066408684473	0.636167279789702	0.618223554819933	0.418957567684887	0.445761427086358
569	YDR049W	0.644136881274004	0.566089027628941	0.662005488960537	0.684526186230594	0.600137420668949	0.596647283628111	0.636072391829392	0.54556180356022	0.48947695521964	0.647953331004046	0.654217704026575	0.650790381375751	0.772774257238006	0.723225227858048	0.709553869524153	0.959757486828477	0.736299105554448	0.501492439503241	0.560961202809016	0.757648241521556	0.638106270047585	0.758485804890202	0.748412044777753	0.613232183727819	0.724290051029273	0.120126687808236	0.686801310822642	0.711938246357672	0.568876941745687	0.695072104553438	0.562679083571817	0.573881640143468	0.876952893639815	0.709965486930663	0.538217129162296	0.551052653877451	0.741859924853287	0.663466790104284	0.502873593500062	0.379882480205596
570	YDR051C	0.680543105806867	0.577794566730013	0.518394171805761	0.669586553198689	0.62235967427771	0.52555421622994	0.549181676892892	0.535587292306915	0.529916645866521	0.592009889609884	0.628029078700596	0.70496725194765	0.68371149608733	0.740901246504036	0.688355533485464	0.543563269219732	0.700268714763966	0.532645118674491	0.568240141103488	0.680846233498482	0.654456880937259	0.613739351042046	0.628200109679698	0.580186282339942	0.646615245766102	0.613719984986767	0.720784035040147	0.736470082636273	0.546155003784425	0.750880039109109	0.675880315150866	0.56908594567095	0.455907863852944	0.628553978937797	0.48751553329695	0.498684223952064	0.667576598361883	0.60801161040209	0.415611426780624	0.470425630980256
571	YDR055W	0.607513013283748	0.514012991110768	0.694760389383474	0.682095308729948	0.790313032954746	0.617618320138528	0.634547253929831	0.729356522418849	0.499655521944261	0.557521767644397	0.716566274830046	0.668216444571114	0.589114938670378	0.684764614045108	0.793509325738643	0.491620750388122	0.625332403500773	0.702033993117903	0.608244771720992	0.736437421728402	0.605425505724946	0.422499920509329	0.622212735229919	0.701042844468334	0.692232353728918	0.549367311399281	0.780295012370428	0.647853122227772	0.484462799596827	0.70233799439881	0.557494369478123	0.450785649706131	0.491861819545783	0.623846872196692	0.550677623769133	0.673130985031675	0.835303258475542	0.618290700186644	0.454725208163626	0.539434014079481
572	YDR057W	0.603955465953203	0.516984350315446	0.563753087107314	0.697856195524791	0.730519451330589	0.636426477790003	0.635310229076594	0.660605599141825	0.534286252569977	0.61071598232849	0.726840709923717	0.750477143157626	0.603547022751579	0.683440141019576	0.747646129606565	0.547775226517259	0.660447208573416	0.702136092760511	0.598233567552794	0.732912289400911	0.614868842570993	0.556209540742303	0.551462545124138	0.76515873161604	0.678455967434457	0.556601735392992	0.761914932594283	0.661771714553887	0.529034593566284	0.708541035648918	0.626286339731932	0.49082575880101	0.460720822713	0.714609492109779	0.515475326162579	0.577722293308921	0.781656520042626	0.637855102728525	0.477767560615273	0.441916905743031
573	YDR058C	0.690619249241132	0.554494309664051	0.608116612351965	0.677465367314902	0.63857083251344	0.491451852534543	0.52947160469079	0.573185907465736	0.577055174166977	0.51634786380011	0.611510289078157	0.6699115245916	0.663656708094447	0.71691171352009	0.791412204467378	0.460820522676187	0.736829545019849	0.555560020261682	0.581478290551703	0.765204796759947	0.672218300700281	0.579491894333928	0.701595217460751	0.60818482810224	0.676915329920602	0.610674473742269	0.730290727350777	0.38402658077938	0.542913270824306	0.415433918626113	0.621439589283488	0.579004361067358	0.391207898313799	0.679495284015308	0.531536737583743	0.576570337688154	0.722311102392164	0.67390674742198	0.446691965534596	0.48892740218448
577	YDR067C	0.668918550483803	0.553710510423345	0.559055899583736	0.734028134039057	0.624860817294567	0.60278284709813	0.542994307968251	0.565147999265867	0.551807706562936	0.625293086777007	0.6606088500264	0.721825406336844	0.639784940483289	0.711462213010139	0.749445719546938	0.539006682429237	0.723907535905842	0.516501496714779	0.500065451751175	0.648272497412822	0.635035017374367	0.569338508522292	0.629574235014615	0.430831099951644	0.602691058864182	0.406161201719822	0.728413398941693	0.711661425502165	0.557496430905654	0.730645649328673	0.662452132915033	0.561718329484105	0.464149222901362	0.496565460002677	0.546335090228664	0.513062986982778	0.674048603460949	0.644807990951606	0.393804056138971	0.463325864453115
579	YDR070C	0.679694564793714	0.497850066388205	0.670048313096115	0.650511514641989	0.687962580413398	0.504946017857062	0.56689950116223	0.637172188485341	0.511699014737688	0.423293974788542	0.58555401103189	0.570878277094623	0.535749068374809	0.661589417015499	0.753792361962459	0.505614860636484	0.642165717025865	0.616016173798245	0.478159448033004	0.666129084220291	0.585034680251823	0.427385422187283	0.700743692142975	0.613336748038643	0.653217091660867	0.550791150438085	0.766260543766684	0.646563647798013	0.490595147768998	0.652174252749087	0.577990731420782	0.512155663754469	0.457148503489009	0.572962108785416	0.545428776414092	0.634818622131721	0.788128189669563	0.614660460929324	0.420053382584036	0.563129505340445
580	YDR071C	0.717543591890176	0.545172461214039	0.621398912980925	0.686200941443836	0.591100494492028	0.540822795661592	0.522018996620576	0.396955731267106	0.57176787663374	0.608250588699346	0.663325489821096	0.571953827715546	0.709369021349335	0.734097984811383	0.69041420890736	0.485784807638729	0.689235937266398	0.482968677398978	0.516537538525591	0.741789732450512	0.697463954887943	0.573031977525748	0.709299906450832	0.451174028151587	0.617798834377624	0.644922891347088	0.699330275605522	0.703038961522961	0.539424805510162	0.707039047660205	0.633193159521723	0.572182027122821	0.402378016344351	0.629469020942545	0.56210171010903	0.517138200619884	0.677588904929272	0.62288711967954	0.381456114023412	0.563775991268772
582	YDR073W	0.630209261189851	0.550080098625382	0.561285900791219	0.680223689418394	0.660770991902185	0.539400434744589	0.61149279000713	0.578571153864286	0.566567110658201	0.635120498915006	0.682037455706872	0.769165820567239	0.651675423247306	0.733835934493501	0.717061420843004	0.49043261585891	0.71085822806591	0.479037439736376	0.578416956133407	0.728395977376046	0.677076366538173	0.617047305103181	0.623218112033182	0.598294506227913	0.652716228020724	0.568749795345237	0.715468914132096	0.691566517470547	0.533246465297397	0.746054887839077	0.62449755887232	0.508446763145695	0.438948313164735	0.678808966585513	0.495070484712774	0.505972154586156	0.709325352452784	0.656923831295477	0.436016708811342	0.487376967785412
583	YDR074W	0.625429897580861	0.517423483891891	0.55673858280522	0.71412539963438	0.678191973139969	0.618327874061387	0.711341841245738	0.496688943158476	0.382426301747291	0.60473935566997	0.652371177264431	0.46108163164396	0.610523377272429	0.699674260241907	0.682685221719835	0.409806529130263	0.632364494576808	0.544243844062585	0.567771423498888	0.711931515422177	0.613989943794963	0.500176518245378	0.744125729521991	0.432924823520787	0.463152686156513	0.645506086929215	0.806043794667333	0.644201898172017	0.46624450347695	0.69331508018567	0.698666750895551	0.565322488743911	0.344324901119842	0.570111157120698	0.536330227821188	0.604672911447133	0.623573965814982	0.615349042699868	0.516114735862578	0.595567403055239
584	YDR076W	0.729023091855658	0.570004173690876	0.67063948952417	0.70844770150204	0.614064939076175	0.525938049317511	0.589178940168223	0.507739786057398	0.556001871259071	0.50773120309565	0.61481237054947	0.622613322211967	0.680948435265561	0.726909457890012	0.761465815473595	0.574150155809672	0.717950903062368	0.550442018887352	0.568106533005032	0.725710799766439	0.655220720417693	0.569043581450936	0.762957689939261	0.594428555015069	0.633097521887939	0.630857479383951	0.732413641783257	0.702536859918654	0.619386326104934	0.65201080218609	0.500575965075837	0.616241046805677	0.491893762328023	0.583609584118533	0.55033558685313	0.58997165428976	0.732713318605906	0.667290233542045	0.440923268633448	0.528605459935165
586	YDR083W	0.682463583003648	0.571050303342438	0.555305013795764	0.740924608736631	0.62627176819525	0.453350899225279	0.628132555600073	0.449417890066915	0.451133406829918	0.509853570418883	0.551630982591422	0.794619693205995	0.772426587636017	0.665984121690794	0.733603234130453	0.64432147968738	0.660884824236724	0.527842931299738	0.659792165753243	0.765177976467867	0.566066113072302	0.725878009102373	0.627215602778579	0.600190364984604	0.62153415054552	0.577935677030269	0.413141935161957	0.618922693782601	0.524775457519193	0.578401338060422	0.725326073378429	0.539442327778283	0.638168990744848	0.628618898900258	0.533937593943148	0.559963350611139	0.652051462640449	0.672624368485833	0.459406276683084	0.526804532328134
589	YDR090C	0.695186108059347	0.548006431780215	0.571508603800939	0.683060473606815	0.643927516310693	0.578029666119585	0.613991232593373	0.592492087486129	0.565201584019788	0.601908601544643	0.658662780996615	0.700916369620793	0.244525513753825	0.718672004381819	0.755963870076759	0.452200967150727	0.697450473599697	0.503263580188788	0.614368232340239	0.747084340576923	0.682750396990051	0.144921115261441	0.748427953186286	0.611444753878728	0.663068364262712	0.609821737665024	0.757120088542523	0.709940200783722	0.535158106952695	0.72941060136902	0.642678294088055	0.581946119915373	0.41170547793969	0.663020239922113	0.572752471982783	0.560988102792816	0.710142210742474	0.662997900458196	0.444562984441994	0.546378504483061
590	YDR093W	0.605956060664789	0.502682887251717	0.678130795739875	0.670972232128569	0.769471573043543	0.593621336580866	0.634954569116971	0.691012481213803	0.501221301788185	0.517693749030551	0.672054871001853	0.745678740388643	0.522260377351304	0.702743481558793	0.785662983012886	0.50200010210532	0.696504779065819	0.689872094877586	0.571154093397862	0.725635787035128	0.618017277477388	0.485983525997015	0.615583058296917	0.588090559311547	0.693314025544001	0.568603314452022	0.752833537480744	0.589692661427901	0.527595204571126	0.654920577043064	0.566669827952184	0.45080279742717	0.449016860889403	0.620555751988578	0.529800104170256	0.650002221135191	0.803131482093908	0.6119045532136	0.448672697045841	0.494094587575629
594	YDR098C	0.7099645942547	0.558120692198026	0.6232901148848	0.668791377164217	0.668452335094016	0.524367766538931	0.505367513622217	0.529529228577394	0.571408478995718	0.569743336025772	0.616382702923706	0.661278278410764	0.697035845506387	0.708515814699654	0.716251855174474	0.544778660891196	0.680723352432884	0.456793940511698	0.550698209721786	0.748980345412892	0.657462491790261	0.560116996829719	0.735247289601958	0.552498457305775	0.66003994234042	0.574036327824276	0.732684439730005	0.676297166865104	0.583395390496872	0.707869175344866	0.618805211073167	0.550010882508306	0.458388206908338	0.589599969144669	0.51070105573185	0.406587204188576	0.623733734982257	0.508813833298398	0.293841860225576	0.501510179480053
596	YDR100W	0.606145033283732	0.526483548363403	0.5377557044896	0.653903884017239	0.76090547193935	0.604625240616427	0.637148597575472	0.700012265017656	0.485009138766703	0.600305012748023	0.7160124199697	0.680218981852565	0.634233842456205	0.703740221083814	0.732501879347848	0.538840160550229	0.605934467301238	0.644317511747648	0.537846785948509	0.722719217155706	0.598460133221223	0.59927837269987	0.497991529916637	0.671165060926084	0.687329230445922	0.543521796628592	0.72333643930246	0.64656074080905	0.529618391748656	0.712181181978407	0.605257824015089	0.485734877353818	0.510176921545526	0.626980871462753	0.538905153119473	0.545813332286998	0.779327747495665	0.567560881977251	0.468062242639674	0.480568726948704
597	YDR101C	0.698265371163026	0.546750103967805	0.675073397068946	0.665127100147556	0.602517558829469	0.544175776763898	0.546675702261467	0.458209768546883	0.562964495479168	0.552319253059784	0.585984014645912	0.665265474318779	0.727313165854411	0.701909957280107	0.72938638197882	0.559387895881678	0.677508372367212	0.553450216432941	0.550708339455834	0.729564491648547	0.675513246889525	0.588838735942886	0.796166400428972	0.514367223711212	0.655189292526047	0.617881938948053	0.770215487129661	0.610640663854113	0.536100182234316	0.577528328875212	0.693479650509174	0.552840569755905	0.485985355042463	0.609731537572825	0.524166194829573	0.513558638250532	0.659663084050155	0.605396116509214	0.354219096912557	0.531416744769736
600	YDR108W	0.680211080629673	0.571190897298377	0.494977583033434	0.699847160431808	0.612214473927486	0.577443272329414	0.674342509192966	0.552307603557591	0.498681483773289	0.313101698649913	0.499109287879193	0.533255955955128	0.783708365247278	0.71863760687717	0.767124265516712	0.661382139198726	0.628812736648767	0.489636235800224	0.444319021138451	0.602253471781111	0.426104790069477	0.709656720046942	0.659553427187762	0.257696882380595	0.352573257389492	0.666341724506103	0.514577497001282	0.788405873471952	0.492442663240749	0.817740375225446	0.698764689177233	0.613467518673245	0.612542984440395	0.384944094735063	0.552745264626113	0.624083904024925	0.597820719864702	0.484373164577905	0.578672176103106	0.619572651326149
603	YDR111C	0.657169414992458	0.535031443018948	0.510027950747247	0.695284863964997	0.66417412537576	0.548325083805856	0.603131351051804	0.599002075491368	0.53155363731877	0.599479055044789	0.663994168728899	0.751434049317889	0.66223908971149	0.710139908835335	0.726591442525641	0.568969415720406	0.687424910958878	0.570724964893168	0.580928407070307	0.706054904280512	0.62853602735786	0.58031419458581	0.616248528095904	0.624911677569975	0.638288880794958	0.557308378412189	0.704341310860297	0.713445975519287	0.528746517543653	0.743532558177416	0.662601805536205	0.531065698828312	0.447132004243386	0.63991194457449	0.486891038639908	0.538503895302781	0.654554426080856	0.642345179232985	0.423763999426697	0.438143680360993
605	YDR116C	0.655932958791526	0.542592795281568	0.58401603687188	0.715841307398035	0.613416379056265	0.586631696778944	0.569330118135313	0.633380276605285	0.584773938272776	0.615108627185009	0.683858734671394	0.807980959748566	0.660079064815079	0.743594449481005	0.734369840311415	0.522017363402806	0.715232907963979	0.572098387509138	0.587804232766701	0.704751558302282	0.673587958391203	0.618570153732337	0.63300008623689	0.616442789424772	0.663424293218816	0.609547871011816	0.74314815367007	0.736484615155481	0.59416777446353	0.770067173232802	0.671138992675867	0.555697830562261	0.448291199537402	0.6525832887915	0.583286158276018	0.52909156860675	0.650583458002557	0.643454272852724	0.447698079781508	0.507158876906995
608	YDR120C	0.635111776656635	0.473036260255519	0.696897753820795	0.708299266470421	0.654158676872325	0.651777491098643	0.728474992534825	0.540590907352883	0.659826340946272	0.638917539983705	0.835651585922729	0.835466696240798	0.551113593691283	0.655377124172206	0.829962107455857	0.534963188680054	0.64319372006342	0.583758180724541	0.518412006003733	0.738250303796499	0.785089170616368	0.799970019959676	0.656921839421974	0.610322122758247	0.697729267297812	0.49735265509681	0.716452263392612	0.566386122433606	0.601557158779731	0.650090439233448	0.749345084961067	0.399727198966199	0.537698170345725	0.718980626061419	0.624749922829196	0.583366259299093	0.642113754238368	0.695841073682003	0.516028926303835	0.638143125917667
609	YDR121W	0.734053819243901	0.566968044593555	0.574934652296946	0.679954631027242	0.66260271585279	0.688101341394003	0.76837233348566	0.557407847238412	0.443167113834819	0.614604364566944	0.692074816005566	0.780973998538107	0.780281603725785	0.740202200522881	0.768381405469521	0.531070283079993	0.707394971058785	0.544776503618116	0.714687871170948	0.76176434678926	0.673440157103479	0.736601950380835	0.600130663050094	0.769958896967554	0.609861743649352	0.570897349129585	0.843186857197533	0.777740896670897	0.540556994971612	0.762887383322228	0.722520987413351	0.556948869577999	0.501231336343038	0.546259220177969	0.560433836620887	0.479697403636511	0.631749890726112	0.708844428760876	0.516042201912963	0.548699441065151
611	YDR123C	0.715275904343905	0.53543679877092	0.556106516208223	0.657852479704096	0.646323055466616	0.568796187544226	0.59877326395868	0.401873783122419	0.536349982343818	0.589105329921205	0.675679178213806	0.657252722726469	0.758907888915571	0.719557675849455	0.671982929300877	0.595539682833715	0.604005962471347	0.454253691162964	0.476246923718617	0.670348535635533	0.705054664038262	0.64192580100909	0.704868458343849	0.491656234862799	0.666143589307148	0.624425199468697	0.642451823069494	0.70284757924469	0.521137872621213	0.70767620515381	0.687310069953949	0.557058381480668	0.503537763445343	0.563695673703789	0.517871307030747	0.494328212718481	0.6082682231884	0.610661515419186	0.467367376046288	0.540593745754075
614	YDR126W	0.69967926544399	0.547756160325505	0.522318762476333	0.673783475065685	0.578253003109723	0.669486330160093	0.604308472957625	0.444928525482384	0.522382823503233	0.81384718177944	0.739991361919939	0.662585343766156	0.753634837714599	0.738886145455582	0.680315917707949	0.932522645407484	0.68974130652154	0.492279190215657	0.574060621054229	0.844618647693386	0.684541572878689	0.651505258408903	0.742881514207924	0.713165513395634	0.766764704928902	0.644069730321479	0.727944100818302	0.730944660535653	0.537898890427637	0.712724485760147	0.662967919567405	0.567186994515406	0.831441781542846	0.794216462887742	0.510208489595717	0.658179539819105	0.789174223621705	0.687673464973312	0.522508453165702	0.551804375252512
615	YDR127W	0.643974193350888	0.55603533381461	0.66459407271826	0.578935481353789	0.700974118024549	0.722115170215486	0.636105141623134	0.871639735591072	0.465146517399263	0.634621132388863	0.781934213671896	0.736583038586528	0.756290009383763	0.770780936020724	0.844900446848249	0.564113862160937	0.407101665214582	0.708992161882526	0.635281015352093	0.791100392079929	0.616160288258812	0.674593709728689	0.267663243012191	0.782669804407959	0.661591237547118	0.650065080264235	0.52714746662477	0.103289857688472	0.406820349549216	0.330504998567989	0.657860380097994	0.445411827348896	0.702300859417864	0.490529576085972	0.659338264492415	0.597944645141844	0.598445541977305	0.6194700343093	0.589343453468846	0.564529366581343
617	YDR130C	0.629771269174751	0.544966786079902	0.566087510234588	0.66536457287304	0.688852977410632	0.566233249654857	0.650935867858523	0.594306515761041	0.542281952303759	0.561910405489882	0.663718433603872	0.744237614232174	0.637421571706504	0.722182583862233	0.758356497449098	0.545688753150165	0.694848288736908	0.597884984643501	0.580350003899285	0.726829657057689	0.645771670183751	0.602827456106026	0.607753115537929	0.646043972373091	0.671113679521826	0.554683333396732	0.72252251942456	0.647738603004368	0.556053521730065	0.690769321550974	0.655738681276247	0.514718554327009	0.476473877592625	0.655862852648163	0.494896515562737	0.569354068673386	0.72456542199157	0.628830401854952	0.43150050766962	0.490170811949882
618	YDR131C	0.678516260616813	0.558855141517251	0.553589351167703	0.699963561979908	0.621876348373466	0.559690107794217	0.606038353985383	0.555306992306686	0.588337410855876	0.589699436219455	0.65958389058626	0.72680370876082	0.669048791738569	0.736332866761658	0.728730240649079	0.535325159928545	0.631827770661929	0.57423221794055	0.597456942486984	0.717844446599481	0.653910465031304	0.621825141607356	0.628281088635248	0.609139965385934	0.660304744270579	0.574604917437729	0.739602163953747	0.699425801399042	0.587339753371671	0.73376421762785	0.680471513526005	0.551788155707331	0.458902795274413	0.664468336391599	0.55810639319055	0.517215331541071	0.636075085031605	0.634154732450009	0.435465854957093	0.523845484070738
619	YDR132C	0.66057645169299	0.557597423666447	0.615582525728813	0.68951021997158	0.637838959797339	0.535128641263516	0.551457628766483	0.535859126314432	0.570343074590365	0.569050532910276	0.620116588974463	0.698863447749673	0.655085775513415	0.73007994883043	0.72864902452692	0.545059584689415	0.647842692701495	0.542866513118472	0.594577849013838	0.726352070119004	0.676446703014594	0.583556793785575	0.69628911662949	0.601483846219553	0.649278404902225	0.591013682624517	0.736254956117785	0.713425076293608	0.553990746009104	0.729370419155275	0.665892855785892	0.557817788555015	0.440869737851314	0.623262242653808	0.468765719577624	0.447525365514282	0.617874100482268	0.586712479994567	0.338477974154629	0.461214872045626
623	YDR139C	0.372270094003961	0.29803463833184	0.503857503728241	0.73200202970114	0.87021564705092	0.723432721819575	0.703271700224772	0.692994876679584	0.474522638674237	0.726193847718393	0.878172297708616	0.853956102916264	0.453207217756371	0.499471422718124	0.838064334416702	0.431166572566008	0.625597752354915	0.859337265355175	0.753208836697459	0.719848614145953	0.485740859993748	0.451688332559281	0	0.885985530448046	0.716013480120076	0.378732926423976	0.669990495582264	0.54415015497843	0.496757270748576	0.663663978983679	0.576150459562195	0.275338847437327	0.577422875930037	0.784075309268796	0.540216590061158	0.753744915683564	0.791379827738599	0.653683139246088	0.632336147103685	0.598544900579303
627	YDR146C	0.756050700700632	0.602618406586587	0.653609050983631	0.725185308078397	0.674135186617278	0.676507171056614	0.682011517812359	0.724534336722317	0.569153582243706	0.717977495288083	0.739006608431486	0.826922677352535	0.740338650694435	0.753219153583843	0.834781218260568	0.594602524632169	0.687336086845409	0.587380995953174	0.685159045913824	0.82139567028415	0.688862821121505	0.691470776040323	0.753937344252071	0.740098972446362	0.795078040610302	0.74110429293764	0.806626971589193	0.76763595938731	0.539658650701052	0.815227689052735	0.740266150482943	0.569232069334174	0.588416294918319	0.706221178585686	0.59476560739015	0.645520740675881	0.715656973734708	0.720478279968344	0.572265640823858	0.619169741390921
628	YDR147W	0.661731621908132	0.534150969450076	0.536968234919942	0.706572656029631	0.622162409226816	0.538013497622092	0.580336619029446	0.527662300977667	0.571614201302885	0.617492465939549	0.640249839968086	0.740426534444871	0.714591406292313	0.725286298317159	0.734852169724231	0.553032982951029	0.666587488806981	0.503909736925552	0.55502076285458	0.696172178523168	0.695081050323754	0.635687422595093	0.607424422496568	0.564774450666754	0.662398187694937	0.584222961152473	0.628784225429406	0.709291807985002	0.577182033592282	0.736936934472284	0.66626621577553	0.554793727135067	0.459970606482739	0.630006549095461	0.526221006165851	0.540549482390066	0.673207068632017	0.634223289462751	0.430303554786701	0.475121428002
629	YDR148C	0.685310423734291	0.567413582805368	0.54283597560277	0.686716354826486	0.600022893435375	0.514874548556813	0.569784296330696	0.463501373181673	0.565609420385372	0.574018305532449	0.64691204475514	0.699978368666794	0.736581332722293	0.740056450370272	0.69887722023791	0.541152587559302	0.672196877741021	0.55730624825174	0.55507840293614	0.695405862366043	0.672819951553444	0.623893926082294	0.604144182580523	0.612543512031762	0.633861799402154	0.593132724698305	0.732884307335543	0.737137262296766	0.532474943141841	0.730172770782957	0.67744971895463	0.570696762502028	0.44084241858766	0.675032479515874	0.514036100805715	0.520105632111145	0.597468981907079	0.650474315110199	0.430461970539136	0.487112256147652
632	YDR153C	0.648883609111502	0.559661350456566	0.564294709251329	0.73195708957633	0.630758621125333	0.582487225252641	0.636175393078769	0.539385021504135	0.565226074181137	0.628466323851258	0.680022952895879	0.752709251872423	0.704365542839064	0.730596153843295	0.744964067329543	0.543292973322728	0.727273062362963	0.554499738367722	0.577599240509789	0.727659515521719	0.70387416560306	0.636559292809375	0.623355650687993	0.491771866264257	0.661915431754704	0.60052899536564	0.728476877416015	0.729013861997422	0.574925153429277	0.733328144081777	0.708694681827838	0.547074015849752	0.453198115208492	0.633870408759852	0.5452685712436	0.556765658288905	0.631755327759519	0.632976493209354	0.455812386224435	0.503078324985262
635	YDR156W	0.701331447176433	0.565127463537486	0.714230849754428	0.703203918786056	0.626849683289927	0.529679216416954	0.565867778720138	0.476912618835949	0.529883520759494	0.541149458986161	0.597206236047158	0.692106378774417	0.750964928446872	0.731666103814908	0.826166950709504	0.48616242303676	0.680489769979893	0.567137682117429	0.558162424198353	0.778838687380073	0.642318914800527	0.673428519754888	0.701929857502882	0.541758763847937	0.577353535693592	0.631105009014285	0.767387905091668	0.645683903372624	0.562706204297991	0.500960641693393	0.66328365430961	0.604635357227746	0.505926171456283	0.526919347966344	0.582968867731124	0.57028797084018	0.696878753555809	0.639030237009585	0.436390992948889	0.54492516284729
636	YDR157W	0.705791793369384	0.5211281302651	0.546330821868892	0.638593513742095	0.634735858819081	0.591366142374668	0.594932813677363	0.575939195185686	0.626951777989714	0.589107987201532	0.626023578214876	0.669643850475581	0.761497308646422	0.736532514085428	0.688981322136582	0.604700933822022	0.604257351323471	0.517673774177189	0.509064886929979	0.649085926875462	0.679525874910447	0.717695767580107	0.64707927793137	0.516712071769835	0.582529434101124	0.631470049203205	0.586536500451534	0.69954376796571	0.565410266494054	0.725458323003564	0.68281823175993	0.594879888789162	0.551766345728368	0.544844417912283	0.567180922745828	0.560741280684147	0.652432355004136	0.610641146269788	0.433345189085228	0.547901974390441
637	YDR158W	0.692584506041347	0.512816340566926	0.617657295946525	0.717970538745703	0.727393906093723	0.628779007216069	0.662647563274796	0.674627674660187	0.543054219865544	0.675075510658643	0.793954529084499	0.691119837061291	0.650492753139454	0.689442281607473	0.760730537156971	0.511722282574492	0.647361271435634	0.5830459656141	0.595292138469878	0.706689575871926	0.736211450788022	0.555269449188476	0.535869324613923	0.580115284979985	0.698576331476039	0.524664330515366	0.701149895464375	0.601069854037321	0.530821760952523	0.686559780200457	0.542040702851839	0.495621257366518	0.469960332725192	0.67026729628301	0.582509223572868	0.628073000961131	0.766967365464458	0.617793197202316	0.502412775881432	0.470795223986314
