"Deletion"	"Inhibitor"	"logFC"	"max_logFC"	"min_logFC"	"largest_logFC_change"	"numb_sig_conditions"
"5628"	"YFL013C"	"GVL"	0.695329503746043	2.19704343289902	0.375670933281399	1.82137249961762	16
"5629"	"YFL013C"	"EtOH"	0.623387358526204	2.19704343289902	0.375670933281399	1.82137249961762	16
"5630"	"YFL013C"	"VanillicAcid"	0.455305351171544	2.19704343289902	0.375670933281399	1.82137249961762	16
"5631"	"YFL013C"	"4OHBenzaldehyde"	0.855093429936374	2.19704343289902	0.375670933281399	1.82137249961762	16
"5632"	"YFL013C"	"CinnamicAcid"	0.490047652320807	2.19704343289902	0.375670933281399	1.82137249961762	16
"5633"	"YFL013C"	"MBO"	0.529436786660112	2.19704343289902	0.375670933281399	1.82137249961762	16
"5634"	"YFL013C"	"CV"	2.19704343289902	2.19704343289902	0.375670933281399	1.82137249961762	16
"5635"	"YFL013C"	"SyringicAcid"	0.375670933281399	2.19704343289902	0.375670933281399	1.82137249961762	16
"5636"	"YFL013C"	"AcetoSyringone"	1.41429860065501	2.19704343289902	0.375670933281399	1.82137249961762	16
"5637"	"YFL013C"	"Vanillin"	0.970201641303325	2.19704343289902	0.375670933281399	1.82137249961762	16
"5638"	"YFL013C"	"Acetovanillone"	1.04193063631187	2.19704343289902	0.375670933281399	1.82137249961762	16
"5639"	"YFL013C"	"FeruloylAmide"	0.538567587443381	2.19704343289902	0.375670933281399	1.82137249961762	16
"5640"	"YFL013C"	"4OHAcetophenone"	1.55496827013048	2.19704343289902	0.375670933281399	1.82137249961762	16
"5641"	"YFL013W-A"	"FerulicAcid"	1.26907647955315	1.26907647955315	0.537824925976678	0.731251553576472	10
"5642"	"YFL013W-A"	"NAO"	0.943639112989813	1.26907647955315	0.537824925976678	0.731251553576472	10
"5643"	"YFL013W-A"	"4OHAcetophenone"	1.26686602695074	1.26907647955315	0.537824925976678	0.731251553576472	10
"5644"	"YFL013W-A"	"AcetoSyringone"	1.00633688933342	1.26907647955315	0.537824925976678	0.731251553576472	10
"5645"	"YFL013W-A"	"EtOH"	0.537824925976678	1.26907647955315	0.537824925976678	0.731251553576472	10
"5646"	"YFL013W-A"	"26Dimethylpyrazine"	0.71811851111404	1.26907647955315	0.537824925976678	0.731251553576472	10
"5647"	"YFL013W-A"	"Acetovanillone"	0.759024468886837	1.26907647955315	0.537824925976678	0.731251553576472	10
"5648"	"YFL013W-A"	"CV"	1.06825471663254	1.26907647955315	0.537824925976678	0.731251553576472	10
"5649"	"YFL013W-A"	"FeruloylAmide"	0.670186929923813	1.26907647955315	0.537824925976678	0.731251553576472	10
"5650"	"YFL013W-A"	"Vanillin"	1.12089796599044	1.26907647955315	0.537824925976678	0.731251553576472	10
"5651"	"YFL014W"	"GVL"	0.888689086393525	0.888689086393525	-2.08853611788468	2.97722520427821	6
"5652"	"YFL014W"	"EtOH"	0.724242115340785	0.888689086393525	-2.08853611788468	2.97722520427821	6
"5653"	"YFL014W"	"CinnamicAcid"	0.426736691726388	0.888689086393525	-2.08853611788468	2.97722520427821	6
"5654"	"YFL014W"	"AcetoSyringone"	-0.492833343734486	0.888689086393525	-2.08853611788468	2.97722520427821	6
"5655"	"YFL014W"	"NAO"	-1.00602054893088	0.888689086393525	-2.08853611788468	2.97722520427821	6
"5656"	"YFL014W"	"CV"	-2.08853611788468	0.888689086393525	-2.08853611788468	2.97722520427821	6
"5657"	"YFL015C"	"26Dimethylpyrazine"	-0.424160790184632	0.484974374678958	-0.424160790184632	0.90913516486359	3
"5658"	"YFL015C"	"AzelaicAcid"	0.484974374678958	0.484974374678958	-0.424160790184632	0.90913516486359	3
"5659"	"YFL015C"	"SyringicAcid"	-0.42151444704269	0.484974374678958	-0.424160790184632	0.90913516486359	3
"5660"	"YFL018C"	"FerulicAcid"	0.873791860727615	1.30869694453669	0.873791860727615	0.434905083809075	5
"5661"	"YFL018C"	"AzelaicAcid"	0.873901841997885	1.30869694453669	0.873791860727615	0.434905083809075	5
"5662"	"YFL018C"	"EMIMCl"	0.903736729793732	1.30869694453669	0.873791860727615	0.434905083809075	5
"5663"	"YFL018C"	"FeruloylAmide"	0.905564042612451	1.30869694453669	0.873791860727615	0.434905083809075	5
"5664"	"YFL018C"	"CV"	1.30869694453669	1.30869694453669	0.873791860727615	0.434905083809075	5
"5665"	"YFL019C"	"NAO"	-0.53543803654347	0.93966016220176	-0.953207470182852	1.89286763238461	9
"5666"	"YFL019C"	"26Dimethylpyrazine"	0.440876504196156	0.93966016220176	-0.953207470182852	1.89286763238461	9
"5667"	"YFL019C"	"GVL"	0.347255405876969	0.93966016220176	-0.953207470182852	1.89286763238461	9
"5668"	"YFL019C"	"EtOH"	0.93966016220176	0.93966016220176	-0.953207470182852	1.89286763238461	9
"5669"	"YFL019C"	"Acetovanillone"	-0.483710484713142	0.93966016220176	-0.953207470182852	1.89286763238461	9
"5670"	"YFL019C"	"Syringaldehyde"	-0.953207470182852	0.93966016220176	-0.953207470182852	1.89286763238461	9
"5671"	"YFL019C"	"VanillicAcid"	-0.56544404587364	0.93966016220176	-0.953207470182852	1.89286763238461	9
"5672"	"YFL019C"	"Vanillin"	-0.938507620404186	0.93966016220176	-0.953207470182852	1.89286763238461	9
"5673"	"YFL019C"	"BMIMCl"	-0.574990099651729	0.93966016220176	-0.953207470182852	1.89286763238461	9
"5674"	"YFL021W"	"AcetoSyringone"	-0.472991429247991	1.06918739560258	-0.569754809137475	1.63894220474005	8
"5675"	"YFL021W"	"Syringaldehyde"	0.479492387739377	1.06918739560258	-0.569754809137475	1.63894220474005	8
"5676"	"YFL021W"	"Acetovanillone"	-0.483699824469502	1.06918739560258	-0.569754809137475	1.63894220474005	8
"5677"	"YFL021W"	"EtOH"	1.06918739560258	1.06918739560258	-0.569754809137475	1.63894220474005	8
"5678"	"YFL021W"	"NAO"	-0.359889724551426	1.06918739560258	-0.569754809137475	1.63894220474005	8
"5679"	"YFL021W"	"26Dimethylpyrazine"	0.528228229146665	1.06918739560258	-0.569754809137475	1.63894220474005	8
"5680"	"YFL021W"	"CV"	-0.569754809137475	1.06918739560258	-0.569754809137475	1.63894220474005	8
"5681"	"YFL021W"	"EMIMCl"	-0.523309049240068	1.06918739560258	-0.569754809137475	1.63894220474005	8
"5682"	"YFL025C"	"AzelaicAcid"	-1.3245874462834	0.952836252803948	-2.91954867733114	3.87238493013509	15
"5683"	"YFL025C"	"Methylglyoxal"	-0.985658962032121	0.952836252803948	-2.91954867733114	3.87238493013509	15
"5684"	"YFL025C"	"FeruloylAmide"	0.647408134353134	0.952836252803948	-2.91954867733114	3.87238493013509	15
"5685"	"YFL025C"	"Acetovanillone"	0.524871049255314	0.952836252803948	-2.91954867733114	3.87238493013509	15
"5686"	"YFL025C"	"SyringicAcid"	-0.778608532951713	0.952836252803948	-2.91954867733114	3.87238493013509	15
"5687"	"YFL025C"	"CoumaricAcid"	-1.07613315661115	0.952836252803948	-2.91954867733114	3.87238493013509	15
"5688"	"YFL025C"	"Furfural"	0.766848856474824	0.952836252803948	-2.91954867733114	3.87238493013509	15
"5689"	"YFL025C"	"CinnamicAcid"	-1.13080878047844	0.952836252803948	-2.91954867733114	3.87238493013509	15
"5690"	"YFL025C"	"EtOH"	0.550680764245038	0.952836252803948	-2.91954867733114	3.87238493013509	15
"5691"	"YFL025C"	"FerulicAcid"	-2.69337680653129	0.952836252803948	-2.91954867733114	3.87238493013509	15
"5692"	"YFL025C"	"NAO"	-1.49713118045756	0.952836252803948	-2.91954867733114	3.87238493013509	15
"5693"	"YFL025C"	"CV"	-2.91954867733114	0.952836252803948	-2.91954867733114	3.87238493013509	15
"5694"	"YFL025C"	"DMSO"	0.952836252803948	0.952836252803948	-2.91954867733114	3.87238493013509	15
"5695"	"YFL025C"	"AcetoSyringone"	0.940474466924928	0.952836252803948	-2.91954867733114	3.87238493013509	15
"5696"	"YFL025C"	"CoumaroylAmide"	-0.799568923566301	0.952836252803948	-2.91954867733114	3.87238493013509	15
"5697"	"YFL027C"	"NAO"	-0.997061559179806	0.830565075077175	-2.60448865298706	3.43505372806424	9
"5698"	"YFL027C"	"AzelaicAcid"	-0.440834877633669	0.830565075077175	-2.60448865298706	3.43505372806424	9
"5699"	"YFL027C"	"26Dimethylpyrazine"	0.503443930697066	0.830565075077175	-2.60448865298706	3.43505372806424	9
"5700"	"YFL027C"	"AcetoSyringone"	-0.727812710790149	0.830565075077175	-2.60448865298706	3.43505372806424	9
"5701"	"YFL027C"	"GVL"	0.731462581716341	0.830565075077175	-2.60448865298706	3.43505372806424	9
"5702"	"YFL027C"	"EtOH"	0.830565075077175	0.830565075077175	-2.60448865298706	3.43505372806424	9
"5703"	"YFL027C"	"CoumaroylAmide"	0.371130564689786	0.830565075077175	-2.60448865298706	3.43505372806424	9
"5704"	"YFL027C"	"CV"	-2.60448865298706	0.830565075077175	-2.60448865298706	3.43505372806424	9
"5705"	"YFL027C"	"Acetovanillone"	-0.417949829051524	0.830565075077175	-2.60448865298706	3.43505372806424	9
"5706"	"YFL028C"	"EtOH"	-2.34412451047969	-2.34412451047969	-2.34412451047969	0	1
"5707"	"YFL030W"	"Furfural"	0.33684928182468	0.903848317062269	-1.64924701958163	2.5530953366439	8
"5708"	"YFL030W"	"CoumaroylAmide"	0.375728944295717	0.903848317062269	-1.64924701958163	2.5530953366439	8
"5709"	"YFL030W"	"EtOH"	0.903848317062269	0.903848317062269	-1.64924701958163	2.5530953366439	8
"5710"	"YFL030W"	"EMIMCl"	-0.514088942662682	0.903848317062269	-1.64924701958163	2.5530953366439	8
"5711"	"YFL030W"	"NAO"	-0.59323786440985	0.903848317062269	-1.64924701958163	2.5530953366439	8
"5712"	"YFL030W"	"Methylglyoxal"	-0.503640980120683	0.903848317062269	-1.64924701958163	2.5530953366439	8
"5713"	"YFL030W"	"AzelaicAcid"	-0.601281389321953	0.903848317062269	-1.64924701958163	2.5530953366439	8
"5714"	"YFL030W"	"CV"	-1.64924701958163	0.903848317062269	-1.64924701958163	2.5530953366439	8
"5715"	"YFL031W"	"Isobutanol"	-0.969327682838125	0.413397662322477	-4.74233262209872	5.1557302844212	14
"5716"	"YFL031W"	"CV"	-4.74233262209872	0.413397662322477	-4.74233262209872	5.1557302844212	14
"5717"	"YFL031W"	"AzelaicAcid"	-1.29513096410366	0.413397662322477	-4.74233262209872	5.1557302844212	14
"5718"	"YFL031W"	"Acetovanillone"	-0.667643977924078	0.413397662322477	-4.74233262209872	5.1557302844212	14
"5719"	"YFL031W"	"EMIMCl"	-0.582320169961794	0.413397662322477	-4.74233262209872	5.1557302844212	14
"5720"	"YFL031W"	"CinnamicAcid"	-0.886959602812514	0.413397662322477	-4.74233262209872	5.1557302844212	14
"5721"	"YFL031W"	"26Dimethylpyrazine"	-1.39796798560645	0.413397662322477	-4.74233262209872	5.1557302844212	14
"5722"	"YFL031W"	"VanillicAcid"	-0.455133937134616	0.413397662322477	-4.74233262209872	5.1557302844212	14
"5723"	"YFL031W"	"CoumaricAcid"	-0.481771377390811	0.413397662322477	-4.74233262209872	5.1557302844212	14
"5724"	"YFL031W"	"GVL"	-3.47191271450968	0.413397662322477	-4.74233262209872	5.1557302844212	14
"5725"	"YFL031W"	"Syringaldehyde"	0.413397662322477	0.413397662322477	-4.74233262209872	5.1557302844212	14
"5726"	"YFL031W"	"AcetoSyringone"	-0.943431348732454	0.413397662322477	-4.74233262209872	5.1557302844212	14
"5727"	"YFL031W"	"NAO"	-0.922965668067625	0.413397662322477	-4.74233262209872	5.1557302844212	14
"5728"	"YFL031W"	"4OHAcetophenone"	-1.63708001360766	0.413397662322477	-4.74233262209872	5.1557302844212	14
"5729"	"YFL032W"	"AzelaicAcid"	-2.06396988069968	1.48220236311753	-2.94792364930962	4.43012601242715	10
"5730"	"YFL032W"	"CV"	-1.01991184511334	1.48220236311753	-2.94792364930962	4.43012601242715	10
"5731"	"YFL032W"	"26Dimethylpyrazine"	-1.52246516229458	1.48220236311753	-2.94792364930962	4.43012601242715	10
"5732"	"YFL032W"	"Isobutanol"	-1.60851038747688	1.48220236311753	-2.94792364930962	4.43012601242715	10
"5733"	"YFL032W"	"EMIMCl"	-0.71906291211002	1.48220236311753	-2.94792364930962	4.43012601242715	10
"5734"	"YFL032W"	"FerulicAcid"	1.48220236311753	1.48220236311753	-2.94792364930962	4.43012601242715	10
"5735"	"YFL032W"	"4OHAcetophenone"	-1.83819894085852	1.48220236311753	-2.94792364930962	4.43012601242715	10
"5736"	"YFL032W"	"VanillicAcid"	-1.43468243117268	1.48220236311753	-2.94792364930962	4.43012601242715	10
"5737"	"YFL032W"	"EtOH"	-2.08731069848151	1.48220236311753	-2.94792364930962	4.43012601242715	10
"5738"	"YFL032W"	"GVL"	-2.94792364930962	1.48220236311753	-2.94792364930962	4.43012601242715	10
"5739"	"YFL033C"	"Isobutanol"	-0.598273499434144	1.09526914895425	-0.704917116211993	1.80018626516624	10
"5740"	"YFL033C"	"FerulicAcid"	-0.549738653586228	1.09526914895425	-0.704917116211993	1.80018626516624	10
"5741"	"YFL033C"	"AcetoSyringone"	-0.614581945848682	1.09526914895425	-0.704917116211993	1.80018626516624	10
"5742"	"YFL033C"	"AzelaicAcid"	-0.503979700951039	1.09526914895425	-0.704917116211993	1.80018626516624	10
"5743"	"YFL033C"	"Acetovanillone"	-0.662499820837415	1.09526914895425	-0.704917116211993	1.80018626516624	10
"5744"	"YFL033C"	"4OHAcetophenone"	-0.475494866149324	1.09526914895425	-0.704917116211993	1.80018626516624	10
"5745"	"YFL033C"	"NAO"	0.614545358037298	1.09526914895425	-0.704917116211993	1.80018626516624	10
"5746"	"YFL033C"	"26Dimethylpyrazine"	0.408910764873619	1.09526914895425	-0.704917116211993	1.80018626516624	10
"5747"	"YFL033C"	"CV"	1.09526914895425	1.09526914895425	-0.704917116211993	1.80018626516624	10
"5748"	"YFL033C"	"MBO"	-0.704917116211993	1.09526914895425	-0.704917116211993	1.80018626516624	10
"5749"	"YFL034W"	"Syringaldehyde"	0.458316124422901	0.897490950448958	-0.56550170970773	1.46299266015669	7
"5750"	"YFL034W"	"AzelaicAcid"	0.64202429392173	0.897490950448958	-0.56550170970773	1.46299266015669	7
"5751"	"YFL034W"	"CV"	0.897490950448958	0.897490950448958	-0.56550170970773	1.46299266015669	7
"5752"	"YFL034W"	"EtOH"	0.533118191795331	0.897490950448958	-0.56550170970773	1.46299266015669	7
"5753"	"YFL034W"	"Acetovanillone"	-0.378561786840924	0.897490950448958	-0.56550170970773	1.46299266015669	7
"5754"	"YFL034W"	"CinnamicAcid"	0.592660131005892	0.897490950448958	-0.56550170970773	1.46299266015669	7
"5755"	"YFL034W"	"AcetoSyringone"	-0.56550170970773	0.897490950448958	-0.56550170970773	1.46299266015669	7
"5756"	"YFL035C-B"	"Acetovanillone"	0.628204510514105	0.628204510514105	-0.589796337126472	1.21800084764058	2
"5757"	"YFL035C-B"	"EtOH"	-0.589796337126472	0.628204510514105	-0.589796337126472	1.21800084764058	2
"5758"	"YFL040W"	"SyringicAcid"	-0.438477403067655	0.628305749617677	-0.640227515480181	1.26853326509786	3
"5759"	"YFL040W"	"CV"	0.628305749617677	0.628305749617677	-0.640227515480181	1.26853326509786	3
"5760"	"YFL040W"	"26Dimethylpyrazine"	-0.640227515480181	0.628305749617677	-0.640227515480181	1.26853326509786	3
"5761"	"YFL041W"	"EtOH"	0.405545576425545	0.411066383075884	-0.719341914240361	1.13040829731625	3
"5762"	"YFL041W"	"GVL"	0.411066383075884	0.411066383075884	-0.719341914240361	1.13040829731625	3
"5763"	"YFL041W"	"CV"	-0.719341914240361	0.411066383075884	-0.719341914240361	1.13040829731625	3
"5764"	"YFL042C"	"Acetovanillone"	-0.611157769580245	0.625110071930378	-3.1548149247848	3.77992499671518	11
"5765"	"YFL042C"	"AcetoSyringone"	-0.815703130092845	0.625110071930378	-3.1548149247848	3.77992499671518	11
"5766"	"YFL042C"	"AzelaicAcid"	-0.507384201276928	0.625110071930378	-3.1548149247848	3.77992499671518	11
"5767"	"YFL042C"	"4OHAcetophenone"	-0.355655093240709	0.625110071930378	-3.1548149247848	3.77992499671518	11
"5768"	"YFL042C"	"GVL"	0.543232032775172	0.625110071930378	-3.1548149247848	3.77992499671518	11
"5769"	"YFL042C"	"NAO"	-1.20139037559932	0.625110071930378	-3.1548149247848	3.77992499671518	11
"5770"	"YFL042C"	"Methylglyoxal"	-0.699077049401782	0.625110071930378	-3.1548149247848	3.77992499671518	11
"5771"	"YFL042C"	"CV"	-3.1548149247848	0.625110071930378	-3.1548149247848	3.77992499671518	11
"5772"	"YFL042C"	"EMIMCl"	-0.873478174805516	0.625110071930378	-3.1548149247848	3.77992499671518	11
"5773"	"YFL042C"	"EtOH"	0.625110071930378	0.625110071930378	-3.1548149247848	3.77992499671518	11
"5774"	"YFL042C"	"SyringicAcid"	0.621754698604008	0.625110071930378	-3.1548149247848	3.77992499671518	11
"5775"	"YFL043C"	"MBO"	-0.365783860602668	0.952076839566355	-2.47464252931632	3.42671936888267	8
"5776"	"YFL043C"	"CoumaroylAmide"	0.399114027361972	0.952076839566355	-2.47464252931632	3.42671936888267	8
"5777"	"YFL043C"	"NAO"	-0.88922932295232	0.952076839566355	-2.47464252931632	3.42671936888267	8
"5778"	"YFL043C"	"AzelaicAcid"	-0.542847890399273	0.952076839566355	-2.47464252931632	3.42671936888267	8
"5779"	"YFL043C"	"CV"	-2.47464252931632	0.952076839566355	-2.47464252931632	3.42671936888267	8
"5780"	"YFL043C"	"EMIMCl"	-0.583470938555538	0.952076839566355	-2.47464252931632	3.42671936888267	8
"5781"	"YFL043C"	"Syringaldehyde"	0.419663021137462	0.952076839566355	-2.47464252931632	3.42671936888267	8
"5782"	"YFL043C"	"EtOH"	0.952076839566355	0.952076839566355	-2.47464252931632	3.42671936888267	8
"5783"	"YFL044C"	"FeruloylAmide"	-0.61603452006403	0.498733657108604	-0.61603452006403	1.11476817717263	3
"5784"	"YFL044C"	"CV"	0.498733657108604	0.498733657108604	-0.61603452006403	1.11476817717263	3
"5785"	"YFL044C"	"26Dimethylpyrazine"	-0.565101264811222	0.498733657108604	-0.61603452006403	1.11476817717263	3
"5786"	"YFL046W"	"Methylglyoxal"	0.475688946469542	0.771669962514757	-0.58877350556076	1.36044346807552	4
"5787"	"YFL046W"	"FeruloylAmide"	-0.58877350556076	0.771669962514757	-0.58877350556076	1.36044346807552	4
"5788"	"YFL046W"	"GVL"	0.555478718079199	0.771669962514757	-0.58877350556076	1.36044346807552	4
"5789"	"YFL046W"	"FerulicAcid"	0.771669962514757	0.771669962514757	-0.58877350556076	1.36044346807552	4
"5790"	"YFL047W"	"GVL"	0.617128955469436	1.60426069008558	-2.1503247803815	3.75458547046708	12
"5791"	"YFL047W"	"CoumaroylAmide"	1.60426069008558	1.60426069008558	-2.1503247803815	3.75458547046708	12
"5792"	"YFL047W"	"EMIMCl"	-0.788380047020307	1.60426069008558	-2.1503247803815	3.75458547046708	12
"5793"	"YFL047W"	"Acetovanillone"	-0.698286725373114	1.60426069008558	-2.1503247803815	3.75458547046708	12
"5794"	"YFL047W"	"AcetoSyringone"	-0.401176278532636	1.60426069008558	-2.1503247803815	3.75458547046708	12
"5795"	"YFL047W"	"MBO"	-0.732385155673269	1.60426069008558	-2.1503247803815	3.75458547046708	12
"5796"	"YFL047W"	"Vanillin"	-0.433367854985831	1.60426069008558	-2.1503247803815	3.75458547046708	12
"5797"	"YFL047W"	"SyringicAcid"	0.64507875350409	1.60426069008558	-2.1503247803815	3.75458547046708	12
"5798"	"YFL047W"	"FerulicAcid"	1.1447164907824	1.60426069008558	-2.1503247803815	3.75458547046708	12
"5799"	"YFL047W"	"CV"	-2.1503247803815	1.60426069008558	-2.1503247803815	3.75458547046708	12
"5800"	"YFL047W"	"VanillicAcid"	0.358793500355364	1.60426069008558	-2.1503247803815	3.75458547046708	12
"5801"	"YFL047W"	"FeruloylAmide"	1.14134557440014	1.60426069008558	-2.1503247803815	3.75458547046708	12
"5802"	"YFL048C"	"SyringicAcid"	-0.383266114299918	-0.383266114299918	-0.383266114299918	0	1
"5803"	"YFL049W"	"EMIMCl"	-0.482916691910506	-0.369983156985065	-4.82589648621318	4.45591332922811	12
"5804"	"YFL049W"	"CV"	-4.82589648621318	-0.369983156985065	-4.82589648621318	4.45591332922811	12
"5805"	"YFL049W"	"Acetovanillone"	-0.713661870053137	-0.369983156985065	-4.82589648621318	4.45591332922811	12
"5806"	"YFL049W"	"FeruloylAmide"	-0.407269059781455	-0.369983156985065	-4.82589648621318	4.45591332922811	12
"5807"	"YFL049W"	"4OHAcetophenone"	-0.920606105713703	-0.369983156985065	-4.82589648621318	4.45591332922811	12
"5808"	"YFL049W"	"Isobutanol"	-0.469190601450622	-0.369983156985065	-4.82589648621318	4.45591332922811	12
"5809"	"YFL049W"	"MBO"	-0.494056070870182	-0.369983156985065	-4.82589648621318	4.45591332922811	12
"5810"	"YFL049W"	"AcetoSyringone"	-1.01640111225094	-0.369983156985065	-4.82589648621318	4.45591332922811	12
"5811"	"YFL049W"	"Methylglyoxal"	-0.457065328062071	-0.369983156985065	-4.82589648621318	4.45591332922811	12
"5812"	"YFL049W"	"AzelaicAcid"	-0.369983156985065	-0.369983156985065	-4.82589648621318	4.45591332922811	12
"5813"	"YFL049W"	"NAO"	-1.52971488893515	-0.369983156985065	-4.82589648621318	4.45591332922811	12
"5814"	"YFL049W"	"Vanillin"	-0.447318746972373	-0.369983156985065	-4.82589648621318	4.45591332922811	12
"5815"	"YFL050C"	"EtOH"	0.676292608115966	0.676292608115966	0.676292608115966	0	1
"5816"	"YFL051C"	"26Dimethylpyrazine"	1.14213307105458	1.61403908142534	-1.29547327339033	2.90951235481567	7
"5817"	"YFL051C"	"Acetovanillone"	-0.867270442409619	1.61403908142534	-1.29547327339033	2.90951235481567	7
"5818"	"YFL051C"	"EtOH"	1.61403908142534	1.61403908142534	-1.29547327339033	2.90951235481567	7
"5819"	"YFL051C"	"EMIMCl"	-0.683796084418074	1.61403908142534	-1.29547327339033	2.90951235481567	7
"5820"	"YFL051C"	"Syringaldehyde"	0.886424407102911	1.61403908142534	-1.29547327339033	2.90951235481567	7
"5821"	"YFL051C"	"AcetoSyringone"	-1.29547327339033	1.61403908142534	-1.29547327339033	2.90951235481567	7
"5822"	"YFL051C"	"AzelaicAcid"	-1.1667501177998	1.61403908142534	-1.29547327339033	2.90951235481567	7
"5823"	"YFL052W"	"Vanillin"	-0.979610541535713	0.804026518328503	-0.979610541535713	1.78363705986422	5
"5824"	"YFL052W"	"Syringaldehyde"	-0.937177331592916	0.804026518328503	-0.979610541535713	1.78363705986422	5
"5825"	"YFL052W"	"26Dimethylpyrazine"	0.654282063432945	0.804026518328503	-0.979610541535713	1.78363705986422	5
"5826"	"YFL052W"	"VanillicAcid"	-0.87130865004945	0.804026518328503	-0.979610541535713	1.78363705986422	5
"5827"	"YFL052W"	"EtOH"	0.804026518328503	0.804026518328503	-0.979610541535713	1.78363705986422	5
"5828"	"YFL053W"	"FerulicAcid"	0.338647872630229	0.801393347097654	-1.07565617709668	1.87704952419433	11
"5829"	"YFL053W"	"FeruloylAmide"	0.365336077340015	0.801393347097654	-1.07565617709668	1.87704952419433	11
"5830"	"YFL053W"	"EMIMCl"	-0.606481465277085	0.801393347097654	-1.07565617709668	1.87704952419433	11
"5831"	"YFL053W"	"CV"	-1.07565617709668	0.801393347097654	-1.07565617709668	1.87704952419433	11
"5832"	"YFL053W"	"GVL"	0.646266594619704	0.801393347097654	-1.07565617709668	1.87704952419433	11
"5833"	"YFL053W"	"NAO"	-0.815344493325547	0.801393347097654	-1.07565617709668	1.87704952419433	11
"5834"	"YFL053W"	"Methylglyoxal"	-0.49570518198709	0.801393347097654	-1.07565617709668	1.87704952419433	11
"5835"	"YFL053W"	"CoumaroylAmide"	0.41504229483106	0.801393347097654	-1.07565617709668	1.87704952419433	11
"5836"	"YFL053W"	"SyringicAcid"	0.495234376275985	0.801393347097654	-1.07565617709668	1.87704952419433	11
"5837"	"YFL053W"	"EtOH"	0.801393347097654	0.801393347097654	-1.07565617709668	1.87704952419433	11
"5838"	"YFL053W"	"Acetovanillone"	-0.419897209045598	0.801393347097654	-1.07565617709668	1.87704952419433	11
"5839"	"YFL054C"	"Methylglyoxal"	0.509724410272043	0.509724410272043	0.509724410272043	0	1
"5840"	"YFL055W"	"Methylglyoxal"	0.395999697712898	0.601239387283276	-0.454651302300356	1.05589068958363	3
"5841"	"YFL055W"	"26Dimethylpyrazine"	-0.454651302300356	0.601239387283276	-0.454651302300356	1.05589068958363	3
"5842"	"YFL055W"	"CV"	0.601239387283276	0.601239387283276	-0.454651302300356	1.05589068958363	3
"5843"	"YFL056C"	"FeruloylAmide"	-0.564699402516853	-0.373709868735135	-0.564699402516853	0.190989533781718	2
"5844"	"YFL056C"	"AcetoSyringone"	-0.373709868735135	-0.373709868735135	-0.564699402516853	0.190989533781718	2
"5845"	"YFL063W"	"GVL"	-0.350146696183006	-0.350146696183006	-0.350146696183006	0	1
"5846"	"YFR006W"	"NAO"	-0.873461255742322	0.809153806335735	-2.09150427014381	2.90065807647954	11
"5847"	"YFR006W"	"Syringaldehyde"	0.307893683969468	0.809153806335735	-2.09150427014381	2.90065807647954	11
"5848"	"YFR006W"	"Methylglyoxal"	-0.53091646822004	0.809153806335735	-2.09150427014381	2.90065807647954	11
"5849"	"YFR006W"	"Acetovanillone"	-0.57065811689608	0.809153806335735	-2.09150427014381	2.90065807647954	11
"5850"	"YFR006W"	"AcetoSyringone"	-0.613447717297443	0.809153806335735	-2.09150427014381	2.90065807647954	11
"5851"	"YFR006W"	"SyringicAcid"	0.431282670193479	0.809153806335735	-2.09150427014381	2.90065807647954	11
"5852"	"YFR006W"	"EMIMCl"	-0.839710917772251	0.809153806335735	-2.09150427014381	2.90065807647954	11
"5853"	"YFR006W"	"CV"	-2.09150427014381	0.809153806335735	-2.09150427014381	2.90065807647954	11
"5854"	"YFR006W"	"EtOH"	0.652175754304186	0.809153806335735	-2.09150427014381	2.90065807647954	11
"5855"	"YFR006W"	"AzelaicAcid"	-0.486595024502977	0.809153806335735	-2.09150427014381	2.90065807647954	11
"5856"	"YFR006W"	"GVL"	0.809153806335735	0.809153806335735	-2.09150427014381	2.90065807647954	11
"5857"	"YFR007W"	"GVL"	0.642161416269818	0.685477471842887	-1.14374392190855	1.82922139375144	11
"5858"	"YFR007W"	"NAO"	-0.768828704425971	0.685477471842887	-1.14374392190855	1.82922139375144	11
"5859"	"YFR007W"	"26Dimethylpyrazine"	0.376939291801737	0.685477471842887	-1.14374392190855	1.82922139375144	11
"5860"	"YFR007W"	"CV"	-1.14374392190855	0.685477471842887	-1.14374392190855	1.82922139375144	11
"5861"	"YFR007W"	"EMIMCl"	-0.514167559020199	0.685477471842887	-1.14374392190855	1.82922139375144	11
"5862"	"YFR007W"	"Acetovanillone"	-0.406236745388943	0.685477471842887	-1.14374392190855	1.82922139375144	11
"5863"	"YFR007W"	"AcetoSyringone"	-0.382213133649998	0.685477471842887	-1.14374392190855	1.82922139375144	11
"5864"	"YFR007W"	"CoumaroylAmide"	0.39285889112992	0.685477471842887	-1.14374392190855	1.82922139375144	11
"5865"	"YFR007W"	"FeruloylAmide"	0.360374163402323	0.685477471842887	-1.14374392190855	1.82922139375144	11
"5866"	"YFR007W"	"FerulicAcid"	0.352346752490448	0.685477471842887	-1.14374392190855	1.82922139375144	11
"5867"	"YFR007W"	"EtOH"	0.685477471842887	0.685477471842887	-1.14374392190855	1.82922139375144	11
"5868"	"YFR008W"	"CoumaroylAmide"	0.38468765949436	0.647586650565104	-1.17425895378625	1.82184560435135	9
