x
1170	YGL160W
1171	YGL161C
1172	YGL162W
1173	YGL163C
1174	YGL164C
1175	YGL165C
1176	YGL166W
1177	YGL167C
1178	YGL170C
1179	YGL173C
1180	YGL175C
1181	YGL177W
1182	YGL179C
1183	YGL180W
1184	YGL181W
1185	YGL194C
1186	YGL195W
1187	YGL196W
1188	YGL197W
1189	YGL198W
1190	YGL199C
1191	YGL202W
1192	YGL205W
1193	YGL208W
1194	YGL209W
1195	YGL210W
1196	YGL211W
1197	YGL212W
1198	YGL213C
1199	YGL214W
1200	YGL215W
1201	YGL216W
1202	YGL217C
1203	YGL219C
1204	YGL221C
1205	YGL222C
1206	YGL224C
1207	YGL226C-A
1208	YGL228W
1209	YGL230C
1210	YGL231C
1211	YGL232W
1212	YGL234W
1213	YGL235W
1214	YGL237C
1215	YGL241W
1216	YGL242C
1217	YGL243W
1218	YGL244W
1219	YGL248W
1220	YGL249W
1221	YGL250W
1222	YGL251C
1223	YGL252C
1224	YGL253W
1225	YGL254W
1226	YGL255W
1227	YGL256W
1228	YGL257C
1229	YGL258W
1230	YGL259W
1231	YGL260W
1232	YGL261C
1233	YGL262W
1234	YGL263W
1235	YGR001C
1236	YGR003W
1237	YGR004W
1238	YGR008C
1239	YGR010W
1240	YGR011W
1241	YGR012W
1242	YGR014W
1243	YGR015C
1244	YGR016W
1245	YGR017W
1246	YGR018C
1247	YGR019W
1248	YGR021W
1249	YGR022C
1250	YGR023W
1251	YGR025W
1252	YGR026W
1253	YGR028W
1254	YGR031W
1255	YGR032W
1256	YGR033C
1257	YGR034W
1258	YGR035C
1259	YGR037C
1260	YGR038W
1261	YGR040W
1262	YGR042W
1263	YGR043C
1264	YGR044C
1265	YGR045C
1266	YGR049W
1267	YGR050C
1268	YGR051C
1269	YGR052W
1270	YGR053C
1271	YGR055W
1272	YGR058W
1273	YGR059W
1274	YGR061C
1275	YGR066C
1276	YGR067C
1277	YGR068C
1278	YGR069W
1279	YGR070W
1280	YGR071C
1281	YGR072W
1282	YGR077C
1283	YGR078C
1284	YGR079W
1285	YGR080W
1286	YGR084C
1287	YGR085C
1288	YGR086C
1289	YGR087C
1290	YGR088W
1291	YGR089W
1292	YGR092W
1293	YGR093W
1294	YGR096W
1295	YGR097W
1296	YGR100W
1297	YGR101W
1298	YGR106C
1299	YGR107W
1300	YGR108W
1301	YGR109C
1302	YGR111W
1303	YGR117C
1304	YGR118W
1305	YGR121C
1306	YGR122C-A
1307	YGR122W
1308	YGR123C
1309	YGR125W
1310	YGR126W
1311	YGR127W
1312	YGR129W
1313	YGR130C
1314	YGR131W
1315	YGR133W
1316	YGR134W
1317	YGR136W
1318	YGR137W
1319	YGR141W
1320	YGR142W
1321	YGR143W
1322	YGR144W
1323	YGR146C
1324	YGR148C
1325	YGR149W
1326	YGR151C
1327	YGR152C
1328	YGR153W
1329	YGR157W
1330	YGR163W
1331	YGR164W
1332	YGR168C
1333	YGR169C
1334	YGR170W
1335	YGR174C
1336	YGR177C
1337	YGR178C
1338	YGR181W
1339	YGR182C
1340	YGR183C
1341	YGR184C
1342	YGR187C
1343	YGR188C
1344	YGR189C
1345	YGR192C
1346	YGR193C
1347	YGR194C
1348	YGR197C
1349	YGR199W
1350	YGR200C
1351	YGR201C
1352	YGR202C
1353	YGR203W
1354	YGR205W
1355	YGR206W
1356	YGR207C
1357	YGR208W
1358	YGR209C
1359	YGR210C
1360	YGR212W
1361	YGR213C
1362	YGR214W
1363	YGR221C
1364	YGR223C
1365	YGR224W
1366	YGR225W
1367	YGR226C
1368	YGR227W
1369	YGR228W
1370	YGR229C
1371	YGR230W
1372	YGR232W
1373	YGR233C
1374	YGR235C
1375	YGR236C
1376	YGR237C
1377	YGR238C
1378	YGR239C
1379	YGR241C
1380	YGR242W
1381	YGR243W
1382	YGR244C
1383	YGR247W
1384	YGR249W
1385	YGR250C
1386	YGR256W
1387	YGR259C
1388	YGR260W
1389	YGR263C
1390	YGR266W
1391	YGR268C
1392	YGR273C
1393	YGR275W
1394	YGR276C
1395	YGR279C
1396	YGR281W
1397	YGR283C
1398	YGR284C
1399	YGR287C
1400	YGR288W
1401	YGR289C
1402	YGR291C
1403	YGR292W
1404	YGR295C
1405	YHL002W
1406	YHL003C
1407	YHL005C
1408	YHL006C
1409	YHL008C
1410	YHL009C
1411	YHL010C
1412	YHL012W
1413	YHL013C
1414	YHL014C
1415	YHL016C
1416	YHL017W
1417	YHL019C
1418	YHL020C
1419	YHL021C
1420	YHL022C
1421	YHL024W
1422	YHL025W
1423	YHL026C
1424	YHL027W
1425	YHL028W
1426	YHL029C
1427	YHL030W
1428	YHL031C
1429	YHL032C
1430	YHL033C
1431	YHL034C
1432	YHL035C
1433	YHL036W
1434	YHL039W
1435	YHL040C
1436	YHL043W
1437	YHL045W
1438	YHL047C
1439	YHR001W-A
1440	YHR003C
1441	YHR004C
1442	YHR006W
1443	YHR009C
1444	YHR014W
1445	YHR016C
1446	YHR017W
1447	YHR018C
1448	YHR021C
1449	YHR021W-A
1450	YHR022C
1451	YHR025W
1452	YHR028C
1453	YHR031C
1454	YHR032W
1455	YHR033W
1456	YHR034C
1457	YHR035W
1458	YHR037W
1459	YHR039C
1460	YHR041C
1461	YHR043C
1462	YHR044C
1463	YHR045W
1464	YHR047C
1465	YHR049C-A
1466	YHR049W
1467	YHR057C
1468	YHR061C
1469	YHR066W
1470	YHR067W
1471	YHR073W
1472	YHR075C
1473	YHR076W
1474	YHR077C
1475	YHR078W
1476	YHR079C
1477	YHR079C-B
1478	YHR080C
1479	YHR081W
1480	YHR082C
1481	YHR087W
1482	YHR092C
1483	YHR093W
1484	YHR094C
1485	YHR095W
1486	YHR096C
1487	YHR097C
1488	YHR103W
1489	YHR104W
1490	YHR105W
1491	YHR106W
1492	YHR108W
1493	YHR110W
1494	YHR111W
1495	YHR112C
1496	YHR113W
1497	YHR114W
1498	YHR115C
1499	YHR116W
1500	YHR121W
1501	YHR123W
1502	YHR124W
1503	YHR125W
1504	YHR126C
1505	YHR127W
1506	YHR129C
1507	YHR130C
1508	YHR131C
1509	YHR132C
1510	YHR132W-A
1511	YHR133C
1512	YHR134W
1513	YHR135C
1514	YHR136C
1515	YHR137W
1516	YHR138C
1517	YHR139C
1518	YHR139C-A
1519	YHR140W
1520	YHR142W
1521	YHR143W
1522	YHR150W
1523	YHR151C
1524	YHR153C
1525	YHR155W
1526	YHR156C
1527	YHR157W
1528	YHR158C
1529	YHR161C
1530	YHR162W
1531	YHR163W
1532	YHR167W
1533	YHR171W
1534	YHR178W
1535	YHR179W
1536	YHR180W
1537	YHR181W
1538	YHR182W
1539	YHR184W
1540	YHR185C
1541	YHR189W
1542	YHR191C
1543	YHR193C
1544	YHR195W
1545	YHR198C
1546	YHR199C
1547	YHR200W
1548	YHR202W
1549	YHR206W
1550	YHR207C
1551	YHR209W
1552	YHR210C
1553	YIL001W
1554	YIL005W
1555	YIL006W
1556	YIL007C
1557	YIL008W
1558	YIL009C-A
1559	YIL009W
1560	YIL010W
1561	YIL012W
1562	YIL013C
1563	YIL015C-A
1564	YIL016W
1565	YIL020C
1566	YIL023C
1567	YIL024C
1568	YIL025C
1569	YIL027C
1570	YIL028W
1571	YIL030C
1572	YIL036W
1573	YIL037C
1574	YIL039W
1575	YIL040W
1576	YIL041W
1577	YIL042C
1578	YIL043C
1579	YIL044C
1580	YIL045W
1581	YIL050W
1582	YIL053W
1583	YIL054W
1584	YIL055C
1585	YIL056W
1586	YIL057C
1587	YIL058W
1588	YIL059C
1589	YIL060W
1590	YIL064W
1591	YIL065C
1592	YIL066C
1593	YIL067C
1594	YIL072W
1595	YIL073C
1596	YIL074C
1597	YIL076W
1598	YIL079C
1599	YIL085C
1600	YIL086C
1601	YIL087C
1602	YIL088C
1603	YIL089W
1604	YIL090W
1605	YIL092W
1606	YIL094C
1607	YIL095W
1608	YIL096C
1609	YIL097W
1610	YIL098C
1611	YIL099W
1612	YIL100W
1613	YIL101C
1614	YIL102C
1615	YIL103W
1616	YIL105C
1617	YIL107C
1618	YIL108W
1619	YIL110W
1620	YIL111W
1621	YIL112W
1622	YIL113W
1623	YIL114C
1624	YIL117C
1625	YIL119C
1626	YIL120W
1627	YIL122W
1628	YIL123W
1629	YIL124W
1630	YIL128W
1631	YIL130W
1632	YIL131C
1633	YIL133C
1634	YIL134W
1635	YIL135C
1636	YIL136W
1637	YIL137C
1638	YIL139C
1639	YIL140W
1640	YIL141W
1641	YIL145C
1642	YIL146C
1643	YIL148W
1644	YIL149C
1645	YIL152W
1646	YIL153W
1647	YIL155C
1648	YIL156W
1649	YIL158W
1650	YIL159W
1651	YIL160C
1652	YIL161W
1653	YIL162W
1654	YIL164C
1655	YIL165C
1656	YIL167W
1657	YIL168W
1658	YIL170W
1659	YIL173W
1660	YIR001C
1661	YIR002C
1662	YIR003W
1663	YIR005W
1664	YIR007W
1665	YIR013C
1666	YIR014W
1667	YIR016W
1668	YIR017C
1669	YIR018W
