Inhibitor	Direction	Deletion
1411	AcetoSyringone	up	YDR011W
1412	AcetoSyringone	up	YBR001C
1413	AcetoSyringone	up	YGL005C
1414	AcetoSyringone	up	YDR007W
1415	AcetoSyringone	up	YBR009C
1416	AcetoSyringone	up	YJL071W
1417	AcetoSyringone	up	YDL012C
1418	AcetoSyringone	up	YIL148W
1419	AcetoSyringone	up	YGL004C
1420	AcetoSyringone	up	YDL002C
1421	AcetoSyringone	up	YPR191W
1422	AcetoSyringone	up	YNL003C
1423	AcetoSyringone	up	YCR028C-A
1424	AcetoSyringone	up	YKL081W
1425	AcetoSyringone	up	YHR021C
1426	AcetoSyringone	up	YNL081C
1427	AcetoSyringone	up	YBR266C
1428	AcetoSyringone	up	YGR184C
1429	AcetoSyringone	up	YGR170W
1430	AcetoSyringone	up	YDR276C
1431	AcetoSyringone	up	YDL001W
1432	AcetoSyringone	up	YDL006W
1433	AcetoSyringone	up	YOR221C
1434	AcetoSyringone	up	YBR030W
1435	AcetoSyringone	up	YGL009C
1436	AcetoSyringone	up	YEL065W
1437	AcetoSyringone	up	YKL057C
1438	AcetoSyringone	up	YDL136W
1439	AcetoSyringone	up	YDL078C
1440	AcetoSyringone	up	YNL299W
1441	AcetoSyringone	up	YPL178W
1442	AcetoSyringone	up	YGL017W
1443	AcetoSyringone	up	YKL048C
1444	AcetoSyringone	up	YJL204C
1445	AcetoSyringone	up	YGR208W
1446	AcetoSyringone	up	YOR327C
1447	AcetoSyringone	up	YBR200W
1448	AcetoSyringone	up	YOL095C
1449	AcetoSyringone	up	YPR173C
1450	AcetoSyringone	up	YDR019C
1451	AcetoSyringone	up	YBR204C
1452	AcetoSyringone	up	YOR182C
1453	AcetoSyringone	up	YOR243C
1454	AcetoSyringone	up	YJL130C
1455	AcetoSyringone	up	YNL273W
1456	AcetoSyringone	up	YLR420W
1457	AcetoSyringone	up	YBR018C
1458	AcetoSyringone	up	YGL010W
1459	AcetoSyringone	up	YLR238W
1460	AcetoSyringone	up	YBL005W
1461	AcetoSyringone	up	YDR026C
1462	AcetoSyringone	up	YDR289C
1463	AcetoSyringone	up	YDR004W
1464	AcetoSyringone	up	YBR082C
1465	AcetoSyringone	up	YML121W
1466	AcetoSyringone	up	YGR022C
1467	AcetoSyringone	up	YML001W
1468	AcetoSyringone	up	YDL081C
1469	AcetoSyringone	up	YPL066W
1470	AcetoSyringone	up	YBR291C
1471	AcetoSyringone	up	YDR174W
1472	AcetoSyringone	up	YER120W
1473	AcetoSyringone	up	YOR125C
1474	AcetoSyringone	up	YOR363C
1475	AcetoSyringone	up	YMR294W
1476	AcetoSyringone	up	YER129W
1477	AcetoSyringone	up	YKR048C
1478	AcetoSyringone	up	YKL023W
1479	AcetoSyringone	up	YJL046W
1480	AcetoSyringone	up	YOR304W
1481	AcetoSyringone	up	YBR119W
1482	AcetoSyringone	up	YOR167C
1483	AcetoSyringone	up	YPR123C
1484	AcetoSyringone	up	YOL050C
1485	AcetoSyringone	up	YGR019W
1486	AcetoSyringone	up	YEL015W
1487	AcetoSyringone	up	YOR003W
1488	AcetoSyringone	up	YMR201C
1489	AcetoSyringone	up	YPL212C
1490	AcetoSyringone	up	YML066C
1491	AcetoSyringone	up	YMR216C
1492	AcetoSyringone	up	YGR015C
1493	AcetoSyringone	up	YGR227W
1494	AcetoSyringone	up	YMR116C
1495	AcetoSyringone	up	YGL154C
1496	AcetoSyringone	up	YBR248C
1497	AcetoSyringone	up	YJL141C
1498	AcetoSyringone	up	YPR151C
1499	AcetoSyringone	up	YPL179W
1500	AcetoSyringone	up	YOR293W
1501	AcetoSyringone	up	YGL177W
1502	AcetoSyringone	up	YJL120W
1503	AcetoSyringone	up	YNL167C
1504	AcetoSyringone	up	YIL053W
1505	AcetoSyringone	up	YPL125W
1506	AcetoSyringone	up	YDR477W
1507	AcetoSyringone	up	YJR003C
1508	AcetoSyringone	up	YKR072C
1509	AcetoSyringone	up	YNL322C
1510	AcetoSyringone	up	YJR118C
1511	AcetoSyringone	up	YKL053C-A
1512	AcetoSyringone	up	YKL079W
1513	AcetoSyringone	up	YOR377W
1514	AcetoSyringone	up	YFL013C
1515	AcetoSyringone	up	YLR264W
1516	AcetoSyringone	up	YOR085W
1517	AcetoSyringone	up	YML107C
1518	AcetoSyringone	up	YDL096C
1519	AcetoSyringone	up	YGL147C
1520	AcetoSyringone	up	YML007W
1521	AcetoSyringone	up	YOR070C
1522	AcetoSyringone	up	YHR076W
1523	AcetoSyringone	up	YMR022W
1524	AcetoSyringone	up	YMR016C
1525	AcetoSyringone	up	YML036W
1526	AcetoSyringone	up	YPL101W
1527	AcetoSyringone	up	YDL218W
1528	AcetoSyringone	up	YJR077C
1529	AcetoSyringone	up	YDR219C
1530	AcetoSyringone	up	YLR087C
1531	AcetoSyringone	up	YBR065C
1532	AcetoSyringone	up	YLR292C
1533	AcetoSyringone	up	YMR029C
1534	AcetoSyringone	up	YKR024C
1535	AcetoSyringone	up	YKR035W-A
1536	AcetoSyringone	up	YHR158C
1537	AcetoSyringone	up	YAR015W
1538	AcetoSyringone	up	YCR044C
1539	AcetoSyringone	up	YLL047W
1540	AcetoSyringone	up	YOR215C
1541	AcetoSyringone	up	YBR086C
1542	AcetoSyringone	up	YDR022C
1543	AcetoSyringone	up	YMR145C
1544	AcetoSyringone	up	YCL064C
1545	AcetoSyringone	up	YIR033W
1546	AcetoSyringone	up	YPL037C
1547	AcetoSyringone	up	YMR052C-A
1548	AcetoSyringone	up	YDR030C
1549	AcetoSyringone	up	YGL115W
1550	AcetoSyringone	up	YKL040C
1551	AcetoSyringone	up	YBR095C
1552	AcetoSyringone	up	YBR168W
1553	AcetoSyringone	up	YOR191W
1554	AcetoSyringone	up	YBL072C
1555	AcetoSyringone	up	YKL074C
1556	AcetoSyringone	up	YMR265C
1557	AcetoSyringone	up	YCR059C
1558	AcetoSyringone	up	YOR382W
1559	AcetoSyringone	up	YGR263C
1560	AcetoSyringone	up	YGL015C
1561	AcetoSyringone	up	YMR054W
1562	AcetoSyringone	up	YOR135C
1563	AcetoSyringone	up	YKL046C
1564	AcetoSyringone	up	YDR395W
1565	AcetoSyringone	up	YOL009C
1566	AcetoSyringone	up	YGR100W
1567	AcetoSyringone	up	YDR049W
1568	AcetoSyringone	up	YFL013W-A
1569	AcetoSyringone	up	YER119C-A
1570	AcetoSyringone	up	YPL102C
1571	AcetoSyringone	up	YDR233C
1572	AcetoSyringone	up	YDR024W
1573	AcetoSyringone	up	YKR057W
1574	AcetoSyringone	up	YKL149C
1575	AcetoSyringone	up	YGL149W
1576	AcetoSyringone	up	YPL195W
1577	AcetoSyringone	up	YCL029C
1578	AcetoSyringone	up	YGL029W
1579	AcetoSyringone	up	YDR146C
1580	AcetoSyringone	up	YMR052W
1581	AcetoSyringone	up	YOR049C
1582	AcetoSyringone	up	YMR080C
1583	AcetoSyringone	up	YGR148C
1584	AcetoSyringone	up	YMR167W
1585	AcetoSyringone	up	YBR113W
1586	AcetoSyringone	up	YPL158C
1587	Acetovanillone	up	YER092W
1588	Acetovanillone	up	YOR106W
1589	Acetovanillone	up	YCL063W
1590	Acetovanillone	up	YIL020C
1591	Acetovanillone	up	YBR266C
1592	Acetovanillone	up	YHR018C
1593	Acetovanillone	up	YIL148W
1594	Acetovanillone	up	YKL124W
1595	Acetovanillone	up	YGL007W
1596	Acetovanillone	up	YDR006C
1597	Acetovanillone	up	YGL105W
1598	Acetovanillone	up	YOR304W
1599	Acetovanillone	up	YEL063C
1600	Acetovanillone	up	YGL212W
1601	Acetovanillone	up	YMR143W
1602	Acetovanillone	up	YOL095C
1603	Acetovanillone	up	YKL057C
1604	Acetovanillone	up	YPL101W
1605	Acetovanillone	up	YDR393W
1606	Acetovanillone	up	YBR291C
1607	Acetovanillone	up	YGL005C
1608	Acetovanillone	up	YKR035W-A
1609	Acetovanillone	up	YKR048C
1610	Acetovanillone	up	YBR082C
1611	Acetovanillone	up	YBR115C
1612	Acetovanillone	up	YIL094C
1613	Acetovanillone	up	YJL071W
1614	Acetovanillone	up	YDL013W
1615	Acetovanillone	up	YBR005W
1616	Acetovanillone	up	YPR173C
1617	Acetovanillone	up	YOR327C
1618	Acetovanillone	up	YGR089W
1619	Acetovanillone	up	YPL095C
1620	Acetovanillone	up	YGR032W
1621	Acetovanillone	up	YJL120W
1622	Acetovanillone	up	YGR208W
1623	Acetovanillone	up	YFL013C
1624	Acetovanillone	up	YDL136W
1625	Acetovanillone	up	YDL142C
1626	Acetovanillone	up	YIR033W
1627	Acetovanillone	up	YOL050C
1628	Acetovanillone	up	YNL297C
1629	Acetovanillone	up	YDR019C
1630	Acetovanillone	up	YMR039C
1631	Acetovanillone	up	YGL027C
1632	Acetovanillone	up	YJR118C
1633	Acetovanillone	up	YNL003C
1634	Acetovanillone	up	YGL017W
1635	Acetovanillone	up	YLL047W
1636	Acetovanillone	up	YOR070C
1637	Acetovanillone	up	YPR191W
1638	Acetovanillone	up	YML007W
1639	Acetovanillone	up	YGL136C
1640	Acetovanillone	up	YPL026C
1641	Acetovanillone	up	YDR289C
1642	Acetovanillone	up	YNL322C
1643	Acetovanillone	up	YDR007W
1644	Acetovanillone	up	YPL212C
1645	Acetovanillone	up	YNR041C
1646	Acetovanillone	up	YOR382W
1647	Acetovanillone	up	YDL006W
1648	Acetovanillone	up	YKR057W
1649	Acetovanillone	up	YDL078C
1650	Acetovanillone	up	YDL002C
1651	Acetovanillone	up	YGR004W
1652	Acetovanillone	up	YER120W
1653	Acetovanillone	up	YNL167C
1654	Acetovanillone	up	YNL235C
1655	Acetovanillone	up	YDL096C
1656	Acetovanillone	up	YGL009C
1657	Acetovanillone	up	YKL212W
1658	Acetovanillone	up	YML001W
1659	Acetovanillone	up	YDR126W
1660	Acetovanillone	up	YNL081C
1661	Acetovanillone	up	YOR221C
1662	Acetovanillone	up	YDR011W
1663	Acetovanillone	up	YDR477W
1664	Acetovanillone	up	YPL179W
1665	Acetovanillone	up	YGR022C
1666	Acetovanillone	up	YGL010W
1667	Acetovanillone	up	YMR145C
1668	Acetovanillone	up	YGL147C
1669	Acetovanillone	up	YGL154C
1670	Acetovanillone	up	YGL115W
1671	Acetovanillone	up	YPL178W
1672	Acetovanillone	up	YKR024C
1673	Acetovanillone	up	YDL001W
1674	Acetovanillone	up	YOR233W
1675	Acetovanillone	up	YGR184C
1676	Acetovanillone	up	YML107C
1677	Acetovanillone	up	YDR276C
1678	Acetovanillone	up	YHR021C
1679	Acetovanillone	up	YCR028C-A
1680	Acetovanillone	up	YML036W
1681	Acetovanillone	up	YJR059W
1682	Acetovanillone	up	YMR294W
1683	Acetovanillone	up	YGR101W
1684	Acetovanillone	up	YNR006W
1685	Acetovanillone	up	YGL015C
1686	Acetovanillone	up	YHR025W
1687	Acetovanillone	up	YDL081C
1688	Acetovanillone	up	YLR087C
1689	Acetovanillone	up	YBR248C
1690	Acetovanillone	up	YKR074W
1691	Acetovanillone	up	YOR125C
1692	Acetovanillone	up	YER119C-A
1693	Acetovanillone	up	YGR055W
1694	Acetovanillone	up	YBR118W
1695	Acetovanillone	up	YDR120C
1696	Acetovanillone	up	YDR004W
1697	Acetovanillone	up	YBR200W
1698	Acetovanillone	up	YJL046W
1699	Acetovanillone	up	YGL149W
1700	Acetovanillone	up	YLR427W
1701	Acetovanillone	up	YDR213W
1702	Acetovanillone	up	YDR158W
1703	Acetovanillone	up	YDR174W
1704	Acetovanillone	up	YBR113W
1705	Acetovanillone	up	YLR392C
1706	Acetovanillone	up	YPL102C
1707	Acetovanillone	up	YHR082C
1708	Acetovanillone	up	YGL004C
1709	Acetovanillone	up	YPL158C
1710	AzelaicAcid	up	YHR018C
1711	AzelaicAcid	up	YML001W
1712	AzelaicAcid	up	YBR115C
1713	AzelaicAcid	up	YBR266C
1714	AzelaicAcid	up	YMR312W
1715	AzelaicAcid	up	YDL013W
1716	AzelaicAcid	up	YDR006C
1717	AzelaicAcid	up	YJL101C
1718	AzelaicAcid	up	YER090W
1719	AzelaicAcid	up	YER019W
1720	AzelaicAcid	up	YOL095C
1721	AzelaicAcid	up	YGL147C
1722	AzelaicAcid	up	YKL110C
1723	AzelaicAcid	up	YBR147W
1724	AzelaicAcid	up	YNL119W
1725	AzelaicAcid	up	YDL052C
1726	AzelaicAcid	up	YEL003W
1727	AzelaicAcid	up	YER074W
1728	AzelaicAcid	up	YML129C
1729	AzelaicAcid	up	YCR037C
1730	AzelaicAcid	up	YPR191W
1731	AzelaicAcid	up	YPR173C
1732	AzelaicAcid	up	YFR021W
1733	AzelaicAcid	up	YIL020C
1734	AzelaicAcid	up	YCR011C
1735	AzelaicAcid	up	YGR022C
1736	AzelaicAcid	up	YHL039W
1737	AzelaicAcid	up	YFL034W
1738	AzelaicAcid	up	YGL214W
1739	AzelaicAcid	up	YGR088W
1740	AzelaicAcid	up	YDL001W
1741	AzelaicAcid	up	YCR088W
1742	AzelaicAcid	up	YHR143W
1743	AzelaicAcid	up	YDL002C
1744	AzelaicAcid	up	YKL032C
1745	AzelaicAcid	up	YDR004W
1746	AzelaicAcid	up	YOR061W
1747	AzelaicAcid	up	YJL071W
1748	AzelaicAcid	up	YOR038C
1749	AzelaicAcid	up	YNL081C
1750	AzelaicAcid	up	YCL063W
1751	AzelaicAcid	up	YOR291W
1752	AzelaicAcid	up	YDR244W
1753	AzelaicAcid	up	YIL008W
1754	AzelaicAcid	up	YLR207W
1755	AzelaicAcid	up	YPL060W
1756	AzelaicAcid	up	YBR005W
1757	AzelaicAcid	up	YCL062W
1758	AzelaicAcid	up	YNL003C
1759	AzelaicAcid	up	YDR116C
1760	AzelaicAcid	up	YCR028C-A
1761	AzelaicAcid	up	YBR104W
1762	AzelaicAcid	up	YKL167C
1763	AzelaicAcid	up	YOL052C
1764	AzelaicAcid	up	YLR387C
1765	AzelaicAcid	up	YGL067W
1766	AzelaicAcid	up	YNR041C
1767	AzelaicAcid	up	YKL065C
1768	AzelaicAcid	up	YJR117W
1769	AzelaicAcid	up	YDR121W
1770	AzelaicAcid	up	YBR082C
1771	AzelaicAcid	up	YLR184W
1772	AzelaicAcid	up	YBR248C
1773	AzelaicAcid	up	YDR409W
1774	AzelaicAcid	up	YLL045C
1775	AzelaicAcid	up	YKR009C
1776	AzelaicAcid	up	YJL190C
1777	AzelaicAcid	up	YBR028C
1778	AzelaicAcid	up	YDR019C
1779	AzelaicAcid	up	YDR203W
1780	AzelaicAcid	up	YIL094C
1781	AzelaicAcid	up	YNL327W
1782	AzelaicAcid	up	YFL012W
1783	AzelaicAcid	up	YCR071C
1784	AzelaicAcid	up	YBR065C
1785	AzelaicAcid	up	YGL077C
1786	AzelaicAcid	up	YMR232W
1787	AzelaicAcid	up	YGL152C
1788	AzelaicAcid	up	YDR095C
1789	AzelaicAcid	up	YBL024W
1790	AzelaicAcid	up	YGL005C
1791	AzelaicAcid	up	YGR040W
1792	AzelaicAcid	up	YDR161W
1793	AzelaicAcid	up	YJL214W
1794	AzelaicAcid	up	YOL089C
1795	AzelaicAcid	up	YIL030C
1796	AzelaicAcid	up	YDL142C
1797	AzelaicAcid	up	YLR315W
1798	AzelaicAcid	up	YGL156W
1799	AzelaicAcid	up	YKR084C
1800	AzelaicAcid	up	YMR088C
1801	AzelaicAcid	up	YBR007C
1802	AzelaicAcid	up	YDR250C
1803	AzelaicAcid	up	YDR393W
1804	AzelaicAcid	up	YLR286C
1805	AzelaicAcid	up	YBR185C
1806	AzelaicAcid	up	YPL105C
1807	AzelaicAcid	up	YBR258C
1808	AzelaicAcid	up	YDL006W
1809	AzelaicAcid	up	YGR032W
1810	AzelaicAcid	up	YOR118W
1811	AzelaicAcid	up	YHR073W
1812	AzelaicAcid	up	YMR022W
1813	AzelaicAcid	up	YDL134C
1814	AzelaicAcid	up	YGL087C
1815	AzelaicAcid	up	YLR246W
1816	AzelaicAcid	up	YER178W
1817	AzelaicAcid	up	YER011W
1818	AzelaicAcid	up	YLR131C
1819	AzelaicAcid	up	YJL132W
1820	AzelaicAcid	up	YDR222W
1821	AzelaicAcid	up	YKL008C
1822	AzelaicAcid	up	YJL046W
1823	AzelaicAcid	up	YLL025W
1824	AzelaicAcid	up	YOR111W
1825	BMIMCl	up	YHL031C
1826	BMIMCl	up	YAL023C
1827	BMIMCl	up	YGL105W
1828	BMIMCl	up	YCR034W
1829	BMIMCl	up	YLR371W
1830	BMIMCl	up	YIL076W
1831	BMIMCl	up	YEL053C
1832	BMIMCl	up	YNL166C
1833	BMIMCl	up	YMR143W
1834	BMIMCl	up	YJL004C
1835	BMIMCl	up	YEL063C
1836	BMIMCl	up	YDR049W
1837	BMIMCl	up	YGR184C
1838	BMIMCl	up	YML121W
1839	BMIMCl	up	YOR067C
1840	BMIMCl	up	YDR121W
1841	BMIMCl	up	YPR123C
1842	BMIMCl	up	YKL074C
1843	BMIMCl	up	YDR455C
1844	BMIMCl	up	YOL124C
1845	BMIMCl	up	YJL154C
1846	BMIMCl	up	YJL141C
1847	BMIMCl	up	YMR003W
1848	BMIMCl	up	YIL135C
1849	BMIMCl	up	YGR224W
1850	BMIMCl	up	YBR164C
1851	BMIMCl	up	YHR057C
1852	BMIMCl	up	YGR208W
1853	BMIMCl	up	YOR309C
1854	BMIMCl	up	YOL129W
1855	BMIMCl	up	YJL101C
1856	BMIMCl	up	YML048W
1857	BMIMCl	up	YNL322C
1858	BMIMCl	up	YPL189W
1859	BMIMCl	up	YLR182W
1860	BMIMCl	up	YLL025W
1861	BMIMCl	up	YPL120W
1862	BMIMCl	up	YNL296W
1863	BMIMCl	up	YNL226W
1864	BMIMCl	up	YDR431W
1865	BMIMCl	up	YIL055C
1866	BMIMCl	up	YDR033W
1867	BMIMCl	up	YKL079W
1868	BMIMCl	up	YOR171C
1869	BMIMCl	up	YMR216C
1870	BMIMCl	up	YOR091W
1871	BMIMCl	up	YHR103W
1872	BMIMCl	up	YOR068C
1873	BMIMCl	up	YMR269W
1874	BMIMCl	up	YLR266C
1875	BMIMCl	up	YBR200W
1876	BMIMCl	up	YOR002W
1877	BMIMCl	up	YGR088W
1878	BMIMCl	up	YBR250W
1879	BMIMCl	up	YIL136W
1880	BMIMCl	up	YPR179C
1881	BMIMCl	up	YOL158C
1882	BMIMCl	up	YKR088C
1883	BMIMCl	up	YDR503C
1884	BMIMCl	up	YFR021W
1885	BMIMCl	up	YOL083W
1886	BMIMCl	up	YOR304W
1887	BMIMCl	up	YML071C
1888	BMIMCl	up	YCR088W
1889	BMIMCl	up	YHR108W
1890	BMIMCl	up	YEL013W
1891	BMIMCl	up	YNL098C
1892	BMIMCl	up	YBL027W
1893	BMIMCl	up	YPL195W
1894	BMIMCl	up	YJL044C
1895	BMIMCl	up	YHR081W
1896	BMIMCl	up	YNL242W
1897	BMIMCl	up	YNR007C
1898	BMIMCl	up	YGR276C
1899	BMIMCl	up	YBR207W
1900	BMIMCl	up	YNL229C
1901	BMIMCl	up	YDR123C
1902	BMIMCl	up	YOR069W
1903	BMIMCl	up	YLR309C
1904	BMIMCl	up	YDR452W
1905	BMIMCl	up	YCR036W
1906	BMIMCl	up	YLR315W
1907	BMIMCl	up	YPL192C
1908	BMIMCl	up	YNL274C
1909	BMIMCl	up	YBL079W
1910	BMIMCl	up	YKL100C
1911	BMIMCl	up	YBR095C
1912	BMIMCl	up	YNL199C
1913	BMIMCl	up	YOR061W
1914	BMIMCl	up	YIL120W
1915	BMIMCl	up	YLL045C
1916	BMIMCl	up	YKR019C
1917	BMIMCl	up	YGL027C
1918	BMIMCl	up	YBR229C
1919	BMIMCl	up	YJL079C
1920	BMIMCl	up	YLR341W
1921	BMIMCl	up	YCL010C
1922	BMIMCl	up	YLR360W
1923	BMIMCl	up	YKL187C
1924	BMIMCl	up	YCR059C
1925	BMIMCl	up	YJL177W
1926	BMIMCl	up	YPL105C
1927	BMIMCl	up	YOR071C
1928	BMIMCl	up	YDR156W
1929	BMIMCl	up	YMR187C
1930	BMIMCl	up	YJL120W
1931	BMIMCl	up	YDR241W
1932	BMIMCl	up	YGR200C
1933	BMIMCl	up	YMR307W
1934	BMIMCl	up	YDR320C
1935	BMIMCl	up	YER108C
1936	BMIMCl	up	YJR118C
1937	BMIMCl	up	YGR192C
1938	BMIMCl	up	YGL126W
1939	BMIMCl	up	YBR289W
1940	BMIMCl	up	YBL054W
1941	BMIMCl	up	YOR039W
1942	BMIMCl	up	YHR106W
1943	BMIMCl	up	YGR004W
1944	BMIMCl	up	YDL154W
1945	BMIMCl	up	YOL029C
1946	BMIMCl	up	YHR079C-B
1947	BMIMCl	up	YNL326C
1948	BMIMCl	up	YGL007W
1949	BMIMCl	up	YOR382W
1950	BMIMCl	up	YPL053C
1951	BMIMCl	up	YMR132C
1952	BMIMCl	up	YML104C
1953	BMIMCl	up	YFR032C
1954	BMIMCl	up	YIL096C
1955	BMIMCl	up	YGR089W
1956	BMIMCl	up	YER005W
1957	BMIMCl	up	YER120W
1958	BMIMCl	up	YLL048C
1959	BMIMCl	up	YMR278W
1960	BMIMCl	up	YAL026C
1961	BMIMCl	up	YOR144C
1962	BMIMCl	up	YBR126C
1963	BMIMCl	up	YKL061W
1964	BMIMCl	up	YML129C
1965	BMIMCl	up	YOR327C
1966	BMIMCl	up	YHR095W
1967	BMIMCl	up	YBR287W
1968	BMIMCl	up	YPL051W
1969	BMIMCl	up	YKL001C
1970	BMIMCl	up	YKL124W
1971	BMIMCl	up	YOR365C
1972	BMIMCl	up	YDR475C
1973	BMIMCl	up	YER091C
1974	BMIMCl	up	YKL057C
1975	BMIMCl	up	YDR108W
1976	BMIMCl	up	YOL106W
1977	BMIMCl	up	YDR185C
1978	BMIMCl	up	YGR205W
1979	BMIMCl	up	YDR072C
1980	BMIMCl	up	YOR049C
1981	BMIMCl	up	YBR292C
1982	BMIMCl	up	YML124C
1983	BMIMCl	up	YDR126W
1984	Benomyl	up	YPR141C
1985	Benomyl	up	YMR198W
1986	Benomyl	up	YAL019W
1987	Benomyl	up	YGL197W
1988	Benomyl	up	YCR023C
1989	Benomyl	up	YGR208W
1990	Benomyl	up	YPL220W
1991	Benomyl	up	YIL096C
1992	Benomyl	up	YOL128C
1993	Benomyl	up	YCR005C
1994	Benomyl	up	YBR207W
1995	Benomyl	up	YNL166C
1996	Benomyl	up	YNL265C
1997	Benomyl	up	YIL009W
1998	Benomyl	up	YFR021W
1999	Benomyl	up	YER010C
2000	Benomyl	up	YIL098C
2001	Benomyl	up	YOL052C
2002	Benomyl	up	YDL187C
2003	Benomyl	up	YDR516C
2004	Benomyl	up	YAL045C
2005	Benomyl	up	YDL156W
2006	Benomyl	up	YNR007C
2007	Benomyl	up	YPR188C
2008	Benomyl	up	YJL108C
2009	Benomyl	up	YFR017C
2010	Benomyl	up	YIL141W
2011	Benomyl	up	YOR304W
2012	Benomyl	up	YGR247W
2013	Benomyl	up	YOR284W
2014	Benomyl	up	YCR068W
2015	Benomyl	up	YLR315W
2016	Benomyl	up	YPL202C
2017	Benomyl	up	YPL206C
2018	Benomyl	up	YJL169W
2019	Benomyl	up	YMR278W
2020	Benomyl	up	YER028C
2021	Benomyl	up	YBR216C
2022	Benomyl	up	YDL227C
2023	Benomyl	up	YKR102W
2024	Benomyl	up	YIL135C
2025	Benomyl	up	YCL025C
2026	Benomyl	up	YNL116W
2027	Benomyl	up	YJL051W
2028	Benomyl	up	YER183C
2029	Benomyl	up	YIL133C
2030	Benomyl	up	YML121W
2031	Benomyl	up	YGR051C
2032	Benomyl	up	YHR116W
2033	Benomyl	up	YMR153C-A
2034	Benomyl	up	YML028W
2035	Benomyl	up	YNL009W
2036	Benomyl	up	YKL074C
2037	Benomyl	up	YDL025C
2038	Benomyl	up	YOL070C
2039	Benomyl	up	YOR039W
2040	Benomyl	up	YAL020C
2041	Benomyl	up	YCL010C
2042	Benomyl	up	YJL178C
2043	Benomyl	up	YKR088C
2044	Benomyl	up	YPL192C
2045	Benomyl	up	YDL149W
2046	Benomyl	up	YNL206C
2047	Benomyl	up	YBR241C
2048	Benomyl	up	YGL090W
2049	Benomyl	up	YEL061C
2050	Benomyl	up	YNL274C
2051	Benomyl	up	YDL229W
2052	Benomyl	up	YJR037W
2053	Benomyl	up	YPL205C
2054	Benomyl	up	YIL055C
2055	Benomyl	up	YOL082W
2056	Benomyl	up	YGL211W
2057	Benomyl	up	YAL031C
2058	Benomyl	up	YBR148W
2059	Benomyl	up	YAL015C
2060	Benomyl	up	YKR048C
2061	Benomyl	up	YFR009W
2062	Benomyl	up	YAL037W
2063	Benomyl	up	YGR241C
2064	Benomyl	up	YAR047C
2065	Benomyl	up	YBR280C
2066	Benomyl	up	YMR162C
2067	Benomyl	up	YER096W
2068	Benomyl	up	YCL035C
2069	Benomyl	up	YDL233W
2070	Benomyl	up	YER001W
2071	Benomyl	up	YGL057C
2072	Benomyl	up	YDL200C
2073	Benomyl	up	YCL026C-A
2074	Benomyl	up	YNL049C
2075	Benomyl	up	YER030W
2076	Benomyl	up	YKL079W
2077	Benomyl	up	YNL299W
2078	Benomyl	up	YCR107W
2079	Benomyl	up	YFR033C
2080	Benomyl	up	YGR212W
2081	Benomyl	up	YMR055C
2082	Benomyl	up	YBL104C
2083	Benomyl	up	YJL145W
2084	Benomyl	up	YOR041C
2085	Benomyl	up	YKL149C
2086	Benomyl	up	YHR079C-B
2087	Benomyl	up	YIL156W
2088	Benomyl	up	YOL015W
2089	Benomyl	up	YOR280C
2090	Benomyl	up	YLR372W
2091	Benomyl	up	YJL048C
2092	Benomyl	up	YHR094C
2093	Benomyl	up	YPL229W
2094	Benomyl	up	YDR241W
2095	Benomyl	up	YFL033C
2096	Benomyl	up	YAL042W
2097	Benomyl	up	YGL230C
2098	Benomyl	up	YKR058W
2099	Benomyl	up	YIL164C
2100	Benomyl	up	YHL008C
2101	Benomyl	up	YGR019W
2102	Benomyl	up	YBL107C
2103	Benomyl	up	YDL230W
2104	Benomyl	up	YJL094C
2105	Benomyl	up	YHR043C
2106	Benomyl	up	YOR084W
2107	Benomyl	up	YER182W
2108	Benomyl	up	YLR017W
2109	Benomyl	up	YMR019W
2110	Benomyl	up	YHR057C
2111	Benomyl	up	YCR043C
2112	Benomyl	up	YOL024W
2113	Benomyl	up	YAL053W
2114	Benomyl	up	YER067C-A
2115	Benomyl	up	YPL149W
2116	Benomyl	up	YJL155C
2117	Benomyl	up	YER120W
2118	Benomyl	up	YHL017W
2119	Benomyl	up	YNR061C
2120	Benomyl	up	YER115C
2121	Benomyl	up	YEL052W
2122	Benomyl	up	YKL100C
2123	Benomyl	up	YER046W
2124	Benomyl	up	YLR234W
2125	Benomyl	up	YGL170C
2126	Benomyl	up	YKL114C
2127	Benomyl	up	YOR164C
2128	Benomyl	up	YKL010C
2129	Benomyl	up	YDR424C
2130	Benomyl	up	YBR077C
2131	Benomyl	up	YML048W
2132	Benomyl	up	YHR161C
2133	Benomyl	up	YNR014W
2134	Benomyl	up	YGR214W
2135	Benomyl	up	YAL054C
2136	Benomyl	up	YOL062C
2137	Benomyl	up	YDR431W
2138	Benomyl	up	YKL048C
2139	Benomyl	up	YBL091C
2140	Benomyl	up	YGR237C
2141	Benomyl	up	YER174C
2142	Benomyl	up	YOR367W
2143	Benomyl	up	YBR001C
2144	Benomyl	up	YDR213W
2145	Benomyl	up	YMR317W
2146	Benomyl	up	YER092W
2147	Benomyl	up	YJL132W
2148	Benomyl	up	YBL003C
2149	Benomyl	up	YLR386W
2150	Benomyl	up	YNL013C
2151	Benomyl	up	YAR029W
2152	BenzoicAcid	up	YDR156W
2153	BenzoicAcid	up	YMR289W
2154	BenzoicAcid	up	YJR087W
2155	BenzoicAcid	up	YJR014W
2156	BenzoicAcid	up	YNL147W
2157	BenzoicAcid	up	YPR115W
