Inhibitor	Significant_up_deletions	Significant_down_deletions
74	EtOH	YHR121W	NA
75	EtOH	YGR109C	NA
76	EtOH	YOR279C	NA
77	EtOH	YHL009C	NA
78	EtOH	YJL106W	NA
79	EtOH	YGL062W	NA
80	EtOH	YJR150C	NA
81	EtOH	YIR027C	NA
82	EtOH	YDR010C	NA
83	EtOH	YBR225W	NA
84	EtOH	YBR090C	NA
85	EtOH	YIR018W	NA
86	EtOH	YOR245C	NA
87	EtOH	YIR031C	NA
88	EtOH	YOR359W	NA
89	EtOH	YPL074W	NA
90	EtOH	YPR156C	NA
91	EtOH	YGL131C	NA
92	EtOH	YER011W	NA
93	EtOH	YKL205W	NA
94	EtOH	YPL230W	NA
95	EtOH	YOR040W	NA
96	EtOH	YGL159W	NA
97	EtOH	YKL198C	NA
98	EtOH	YJL065C	NA
99	EtOH	YPR198W	NA
100	EtOH	YDR525W-A	NA
101	EtOH	YBL079W	NA
102	EtOH	YHR112C	NA
103	EtOH	YJR116W	NA
104	EtOH	YOL081W	NA
105	EtOH	YNL065W	NA
106	EtOH	YER158C	NA
107	EtOH	YMR318C	NA
108	EtOH	YPL130W	NA
109	EtOH	YOL104C	NA
110	EtOH	YEL017W	NA
111	EtOH	YIL040W	NA
112	EtOH	YOR140W	NA
113	EtOH	YNL239W	NA
114	EtOH	YMR269W	NA
115	EtOH	YHR009C	NA
116	EtOH	YNL120C	NA
117	EtOH	YKR026C	NA
118	EtOH	YJL216C	NA
119	EtOH	YCL075W	NA
120	EtOH	YPR170C	NA
121	EtOH	YMR306C-A	NA
122	EtOH	YGR125W	NA
123	EtOH	YGL164C	NA
124	EtOH	YDR476C	NA
125	EtOH	YKL047W	NA
126	EtOH	YAL034C	NA
127	EtOH	YKL093W	NA
128	EtOH	YJR098C	NA
129	EtOH	YNL175C	NA
130	EtOH	YDR477W	NA
131	EtOH	YGL261C	NA
132	EtOH	YJR094W-A	NA
133	EtOH	YHR129C	NA
134	EtOH	YKL183W	NA
135	EtOH	YEL001C	NA
136	EtOH	YIL155C	NA
137	EtOH	YPL224C	NA
138	EtOH	YEL068C	NA
139	EtOH	YLR422W	NA
140	EtOH	YOR094W	NA
141	EtOH	YJL071W	NA
142	EtOH	YOR189W	NA
143	EtOH	YER027C	NA
144	EtOH	YMR306W	NA
145	EtOH	YDL239C	NA
146	EtOH	YOL006C	NA
147	EtOH	YGR022C	NA
148	EtOH	YLR436C	NA
149	EtOH	YJL160C	NA
150	EtOH	YPL023C	NA
151	EtOH	YFL030W	NA
152	EtOH	YAL036C	NA
153	EtOH	YBR226C	NA
154	EtOH	YGL085W	NA
155	EtOH	YMR300C	NA
156	EtOH	YFR024C	NA
157	EtOH	YLR285W	NA
158	EtOH	YLL054C	NA
159	EtOH	YIL117C	NA
160	EtOH	YBR263W	NA
161	EtOH	YKL071W	NA
162	EtOH	YJR148W	NA
163	EtOH	YNL070W	NA
164	EtOH	YKL006W	NA
165	EtOH	YMR153W	NA
166	EtOH	YFL021W	NA
167	EtOH	YPL164C	NA
168	EtOH	YDR304C	NA
169	EtOH	YKR092C	NA
170	EtOH	YGR250C	NA
171	EtOH	YDR428C	NA
172	EtOH	YMR009W	NA
173	EtOH	YNL318C	NA
174	EtOH	YIL045W	NA
175	EtOH	YCL026C-A	NA
176	EtOH	YOR153W	NA
177	EtOH	YDL083C	NA
178	EtOH	YOR028C	NA
179	EtOH	YPL004C	NA
180	EtOH	YPL240C	NA
181	EtOH	YKR067W	NA
182	EtOH	YNL130C	NA
183	EtOH	YGL154C	NA
184	EtOH	YKR055W	NA
185	EtOH	YBL027W	NA
186	EtOH	YOR173W	NA
187	EtOH	YPR191W	NA
188	EtOH	YDR101C	NA
189	EtOH	YKL064W	NA
190	EtOH	YFL011W	NA
191	EtOH	YDR352W	NA
192	EtOH	YJL151C	NA
193	EtOH	YPL115C	NA
194	EtOH	YMR025W	NA
195	EtOH	YDL088C	NA
196	EtOH	YMR313C	NA
197	EtOH	YOL055C	NA
198	EtOH	YDR445C	NA
199	EtOH	YLL042C	NA
200	EtOH	YGL216W	NA
201	EtOH	YKL086W	NA
202	EtOH	YML001W	NA
203	EtOH	YBR255W	NA
204	EtOH	YBL055C	NA
205	EtOH	YPL067C	NA
206	EtOH	YOR234C	NA
207	EtOH	YGR025W	NA
208	EtOH	YOR088W	NA
209	EtOH	YDR036C	NA
210	EtOH	YJR014W	NA
211	EtOH	YBR275C	NA
212	EtOH	YNL147W	NA
213	EtOH	YGL234W	NA
214	EtOH	YML118W	NA
215	EtOH	YIR014W	NA
216	EtOH	YOR101W	NA
217	EtOH	YBR048W	NA
218	EtOH	YOR221C	NA
219	EtOH	YNL162W	NA
220	EtOH	YFL019C	NA
221	EtOH	YJR140C	NA
222	EtOH	YER175C	NA
223	EtOH	YGL090W	NA
224	EtOH	YOR165W	NA
225	EtOH	YAL059W	NA
226	EtOH	YFL043C	NA
227	EtOH	YNL208W	NA
228	EtOH	YGL195W	NA
