Inhibitor	Significant_up_deletions	Significant_down_deletions
67	FeruloylAmide	YOR221C	NA
68	FeruloylAmide	YMR092C	NA
69	FeruloylAmide	YDL077C	NA
70	FeruloylAmide	YHR021C	NA
71	FeruloylAmide	YDR174W	NA
72	FeruloylAmide	YML129C	NA
73	FeruloylAmide	YDR001C	NA
74	FeruloylAmide	YGR017W	NA
75	FeruloylAmide	YPL095C	NA
76	FeruloylAmide	YHR108W	NA
77	FeruloylAmide	YGL136C	NA
78	FeruloylAmide	YDR146C	NA
79	FeruloylAmide	YDL011C	NA
80	FeruloylAmide	YBR001C	NA
81	FeruloylAmide	YKL039W	NA
82	FeruloylAmide	YER108C	NA
83	FeruloylAmide	YMR269W	NA
84	FeruloylAmide	YFL047W	NA
85	FeruloylAmide	YDL136W	NA
86	FeruloylAmide	YJR087W	NA
87	FeruloylAmide	YKL057C	NA
88	FeruloylAmide	YOR309C	NA
89	FeruloylAmide	YER092W	NA
90	FeruloylAmide	YDR009W	NA
91	FeruloylAmide	YPR123C	NA
92	FeruloylAmide	YDR049W	NA
93	FeruloylAmide	YDL082W	NA
94	FeruloylAmide	YDL018C	NA
95	FeruloylAmide	YKL185W	NA
96	FeruloylAmide	YJR145C	NA
97	FeruloylAmide	YHR081W	NA
98	FeruloylAmide	YGR184C	NA
99	FeruloylAmide	YDR022C	NA
100	FeruloylAmide	YER011W	NA
101	FeruloylAmide	YOR327C	NA
102	FeruloylAmide	YDR005C	NA
103	FeruloylAmide	YBR289W	NA
104	FeruloylAmide	YDR018C	NA
105	FeruloylAmide	YDR026C	NA
106	FeruloylAmide	YNL296W	NA
107	FeruloylAmide	YOR054C	NA
108	FeruloylAmide	YPL154C	NA
109	FeruloylAmide	YBR267W	NA
110	FeruloylAmide	YER056C-A	NA
111	FeruloylAmide	YGR148C	NA
112	FeruloylAmide	YBR010W	NA
113	FeruloylAmide	YOR363C	NA
114	FeruloylAmide	YMR230W	NA
115	FeruloylAmide	YDR497C	NA
116	FeruloylAmide	YDL083C	NA
117	FeruloylAmide	YHR156C	NA
118	FeruloylAmide	YPL195W	NA
119	FeruloylAmide	YLR056W	NA
120	FeruloylAmide	YGR023W	NA
121	FeruloylAmide	YBR294W	NA
122	FeruloylAmide	YDL020C	NA
123	FeruloylAmide	YER178W	NA
124	FeruloylAmide	YGR055W	NA
125	FeruloylAmide	YMR006C	NA
126	FeruloylAmide	YJR118C	NA
127	FeruloylAmide	YBR200W	NA
128	FeruloylAmide	YML121W	NA
129	FeruloylAmide	YMR022W	NA
130	FeruloylAmide	YDR244W	NA
131	FeruloylAmide	YNL190W	NA
132	FeruloylAmide	YBL009W	NA
133	FeruloylAmide	YJL101C	NA
134	FeruloylAmide	YNL069C	NA
135	FeruloylAmide	YKR035W-A	NA
136	FeruloylAmide	YKL053W	NA
137	FeruloylAmide	YKL032C	NA
138	FeruloylAmide	YGR085C	NA
139	FeruloylAmide	YBL072C	NA
140	FeruloylAmide	YDR202C	NA
141	FeruloylAmide	YOR209C	NA
142	FeruloylAmide	YBR278W	NA
143	FeruloylAmide	YPL101W	NA
144	FeruloylAmide	YBR084C-A	NA
145	FeruloylAmide	YBR009C	NA
146	FeruloylAmide	YLR407W	NA
147	FeruloylAmide	YBR291C	NA
148	FeruloylAmide	YOL029C	NA
149	FeruloylAmide	YNR006W	NA
150	FeruloylAmide	YNL119W	NA
151	FeruloylAmide	YDR099W	NA
