Inhibitor	Significant_up_deletions	Significant_down_deletions
135	22Dipyridyl	YAL059W	NA
136	22Dipyridyl	YAR027W	NA
137	22Dipyridyl	YCR036W	NA
138	22Dipyridyl	YJR094C	NA
139	22Dipyridyl	YCR037C	NA
140	22Dipyridyl	YFR008W	NA
141	22Dipyridyl	YFR021W	NA
142	22Dipyridyl	YFL025C	NA
143	22Dipyridyl	YLR373C	NA
144	22Dipyridyl	YJL212C	NA
145	22Dipyridyl	YML107C	NA
146	22Dipyridyl	YCR086W	NA
147	22Dipyridyl	YKR027W	NA
148	22Dipyridyl	YOR309C	NA
149	22Dipyridyl	YPL197C	NA
150	22Dipyridyl	YIL095W	NA
151	22Dipyridyl	YFR032C-A	NA
152	22Dipyridyl	YKL077W	NA
153	22Dipyridyl	YFR006W	NA
154	22Dipyridyl	YAL048C	NA
155	22Dipyridyl	YOR288C	NA
156	22Dipyridyl	YLR371W	NA
157	22Dipyridyl	YJL094C	NA
158	22Dipyridyl	YNR010W	NA
159	22Dipyridyl	YCL026C	NA
160	22Dipyridyl	YNL198C	NA
161	22Dipyridyl	YHR057C	NA
162	22Dipyridyl	YOL050C	NA
163	22Dipyridyl	YFL011W	NA
164	22Dipyridyl	YOR059C	NA
165	22Dipyridyl	YPL147W	NA
166	22Dipyridyl	YMR178W	NA
167	22Dipyridyl	YPL227C	NA
168	22Dipyridyl	YOL055C	NA
169	22Dipyridyl	YML038C	NA
170	22Dipyridyl	YPL195W	NA
171	22Dipyridyl	YDR146C	NA
172	22Dipyridyl	YIL111W	NA
173	22Dipyridyl	YBR225W	NA
174	22Dipyridyl	YNL199C	NA
175	22Dipyridyl	YML048W	NA
176	22Dipyridyl	YMR003W	NA
177	22Dipyridyl	YHR079C	NA
178	22Dipyridyl	YMR194W	NA
179	22Dipyridyl	YGR026W	NA
180	22Dipyridyl	YGR100W	NA
