Inhibitor	Significant_up_deletions	Significant_down_deletions
103	CaffeicAcid	YBR218C	NA
104	CaffeicAcid	YHR156C	NA
105	CaffeicAcid	YOR043W	NA
106	CaffeicAcid	YCR016W	NA
107	CaffeicAcid	YNL044W	NA
108	CaffeicAcid	YGL175C	NA
109	CaffeicAcid	YNL241C	NA
110	CaffeicAcid	YDR482C	NA
111	CaffeicAcid	YBR226C	NA
112	CaffeicAcid	YJL190C	NA
113	CaffeicAcid	YBR071W	NA
114	CaffeicAcid	YLR089C	NA
115	CaffeicAcid	YDR378C	NA
116	CaffeicAcid	YLR406C	NA
117	CaffeicAcid	YDR018C	NA
118	CaffeicAcid	YHR021W-A	NA
119	CaffeicAcid	YOR299W	NA
120	CaffeicAcid	YOR124C	NA
121	CaffeicAcid	YJL164C	NA
122	CaffeicAcid	YJL162C	NA
123	CaffeicAcid	YBL051C	NA
124	CaffeicAcid	YGR213C	NA
125	CaffeicAcid	YLR122C	NA
126	CaffeicAcid	YPL166W	NA
127	CaffeicAcid	YNL115C	NA
128	CaffeicAcid	YMR174C	NA
129	CaffeicAcid	YJL098W	NA
130	CaffeicAcid	YMR264W	NA
131	CaffeicAcid	YGR085C	NA
132	CaffeicAcid	YER084W	NA
133	CaffeicAcid	YDR241W	NA
134	CaffeicAcid	YKR035W-A	NA
135	CaffeicAcid	YBR147W	NA
136	CaffeicAcid	YLR044C	NA
137	CaffeicAcid	YOL013W-A	NA
138	CaffeicAcid	YHR043C	NA
139	CaffeicAcid	YKL015W	NA
140	CaffeicAcid	YHR125W	NA
141	CaffeicAcid	YOR339C	NA
142	CaffeicAcid	YLR415C	NA
143	CaffeicAcid	YGR025W	NA
144	CaffeicAcid	YLR135W	NA
145	CaffeicAcid	YER063W	NA
146	CaffeicAcid	YJL065C	NA
147	CaffeicAcid	YOR083W	NA
148	CaffeicAcid	YDR481C	NA
149	CaffeicAcid	YMR092C	NA
150	CaffeicAcid	YGL079W	NA
151	CaffeicAcid	YNL169C	NA
152	CaffeicAcid	YBR007C	NA
153	CaffeicAcid	YGR078C	NA
154	CaffeicAcid	YDR304C	NA
155	CaffeicAcid	YNL200C	NA
156	CaffeicAcid	YKR024C	NA
157	CaffeicAcid	YGR200C	NA
