Inhibitor	Significant_up_deletions	Significant_down_deletions
125	26Dimethylpyrazine	YDR244W	NA
126	26Dimethylpyrazine	YML063W	NA
127	26Dimethylpyrazine	YOR088W	NA
128	26Dimethylpyrazine	YLR061W	NA
129	26Dimethylpyrazine	YPL230W	NA
130	26Dimethylpyrazine	YML010C-B	NA
131	26Dimethylpyrazine	YPL079W	NA
132	26Dimethylpyrazine	YJL210W	NA
133	26Dimethylpyrazine	YGR022C	NA
134	26Dimethylpyrazine	YIL053W	NA
135	26Dimethylpyrazine	YBR291C	NA
136	26Dimethylpyrazine	YLR400W	NA
