Inhibitor	Direction	Deletion
2214	4OHAcetophenone	up	YNL003C
2314	4OHAcetophenone	up	YNR041C
2410	4OHAcetophenone	up	YGL017W
255	4OHAcetophenone	up	YJR118C
265	4OHAcetophenone	up	YIR033W
275	4OHAcetophenone	up	YDL013W
285	4OHAcetophenone	up	YJL071W
294	4OHAcetophenone	up	YFL013W-A
304	4OHAcetophenone	up	YOR304W
316	4OHAcetophenone	up	YIL020C
323	4OHAcetophenone	up	YDR393W
333	4OHAcetophenone	up	YGR022C
343	4OHAcetophenone	up	YDL142C
353	4OHAcetophenone	up	YDR007W
362	4OHAcetophenone	up	YDR006C
372	4OHAcetophenone	up	YPL095C
382	4OHAcetophenone	up	YCR028C-A
392	4OHAcetophenone	up	YDR289C
402	4OHAcetophenone	up	YGL010W
416	4OHAcetophenone	up	YNL235C
422	4OHAcetophenone	up	YJL120W
432	4OHAcetophenone	up	YDR126W
442	4OHAcetophenone	up	YDL002C
452	4OHAcetophenone	up	YOR233W
462	4OHAcetophenone	up	YBR200W
472	4OHAcetophenone	up	YMR294W
482	4OHAcetophenone	up	YDR121W
492	4OHAcetophenone	up	YIL094C
502	4OHAcetophenone	up	YBL017C
516	4OHAcetophenone	up	YDR276C
522	4OHAcetophenone	up	YGR208W
532	4OHAcetophenone	up	YMR289W
542	4OHAcetophenone	up	YGL009C
552	4OHAcetophenone	up	YML013C-A
562	4OHAcetophenone	up	YBR162C
572	4OHAcetophenone	up	YER151C
582	4OHAcetophenone	up	YHR021C
592	4OHAcetophenone	up	YNL140C
602	4OHAcetophenone	up	YDR174W
616	4OHAcetophenone	up	YDR477W
622	4OHAcetophenone	up	YGL167C
633	4OHAcetophenone	up	YMR307W
643	4OHAcetophenone	up	YBL083C
653	4OHAcetophenone	up	YGL195W
683	4OHAcetophenone	down	YLR426W
693	4OHAcetophenone	down	YHL031C
703	4OHAcetophenone	down	YFL031W
717	4OHAcetophenone	down	YDL119C
723	4OHAcetophenone	down	YER164W
733	4OHAcetophenone	down	YNL153C
743	4OHAcetophenone	down	YBR164C
753	4OHAcetophenone	down	YOL116W
763	4OHAcetophenone	down	YLR055C
773	4OHAcetophenone	down	YHR079C
783	4OHAcetophenone	down	YEL037C
793	4OHAcetophenone	down	YDR485C
803	4OHAcetophenone	down	YER056C-A
817	4OHAcetophenone	down	YCL010C
823	4OHAcetophenone	down	YJR140C
833	4OHAcetophenone	down	YGL086W
843	4OHAcetophenone	down	YEL013W
853	4OHAcetophenone	down	YMR276W
863	4OHAcetophenone	down	YBR231C
873	4OHAcetophenone	down	YML048W
883	4OHAcetophenone	down	YDR513W
893	4OHAcetophenone	down	YHL025W
903	4OHAcetophenone	down	YFL001W
917	4OHAcetophenone	down	YKL008C
923	4OHAcetophenone	down	YJL004C
933	4OHAcetophenone	down	YNL180C
943	4OHAcetophenone	down	YDR162C
953	4OHAcetophenone	down	YLR024C
963	4OHAcetophenone	down	YPR119W
973	4OHAcetophenone	down	YAL024C
983	4OHAcetophenone	down	YCR088W
993	4OHAcetophenone	down	YCR053W
1003	4OHAcetophenone	down	YNL293W
1017	4OHAcetophenone	down	YMR106C
1023	4OHAcetophenone	down	YDR334W
1033	4OHAcetophenone	down	YML097C
1044	4OHAcetophenone	down	YGL054C
1054	4OHAcetophenone	down	YPL051W
1064	4OHAcetophenone	down	YLR085C
1074	4OHAcetophenone	down	YOL081W
1084	4OHAcetophenone	down	YGL023C
1094	4OHAcetophenone	down	YGR058W
1108	4OHAcetophenone	down	YDR033W
1118	4OHAcetophenone	down	YJL030W
1124	4OHAcetophenone	down	YML071C
1134	4OHAcetophenone	down	YDR294C
1144	4OHAcetophenone	down	YJR066W
1154	4OHAcetophenone	down	YIL160C
1164	4OHAcetophenone	down	YOR014W
1173	4OHAcetophenone	down	YOL012C
1183	4OHAcetophenone	down	YFR041C
1193	4OHAcetophenone	down	YDR452W
1203	4OHAcetophenone	down	YAL011W
1218	4OHAcetophenone	down	YOL124C
1224	4OHAcetophenone	down	YCR077C
1234	4OHAcetophenone	down	YJL207C
1244	4OHAcetophenone	down	YGR078C
1253	4OHAcetophenone	down	YOL129W
1263	4OHAcetophenone	down	YDR455C
1273	4OHAcetophenone	down	YOR008C
1283	4OHAcetophenone	down	YGL043W
1293	4OHAcetophenone	down	YOL035C
1303	4OHAcetophenone	down	YPL230W
1317	4OHAcetophenone	down	YLR125W
1323	4OHAcetophenone	down	YMR198W
1333	4OHAcetophenone	down	YMR060C
1343	4OHAcetophenone	down	YOL112W
1109	4OHBenzaldehyde	up	YMR143W
250	4OHBenzaldehyde	up	YJL120W
317	4OHBenzaldehyde	up	YGL105W
417	4OHBenzaldehyde	up	YDR121W
517	4OHBenzaldehyde	up	YER092W
617	4OHBenzaldehyde	up	YPR123C
718	4OHBenzaldehyde	up	YMR307W
818	4OHBenzaldehyde	up	YBR115C
918	4OHBenzaldehyde	up	YIR033W
1018	4OHBenzaldehyde	up	YGR184C
1119	4OHBenzaldehyde	up	YBR200W
1219	4OHBenzaldehyde	up	YHR018C
1318	4OHBenzaldehyde	up	YKR051W
1417	4OHBenzaldehyde	up	YML001W
1517	4OHBenzaldehyde	up	YBR266C
1617	4OHBenzaldehyde	up	YIL053W
1717	4OHBenzaldehyde	up	YMR039C
1817	4OHBenzaldehyde	up	YEL063C
1916	4OHBenzaldehyde	up	YPL095C
2016	4OHBenzaldehyde	up	YJL071W
2115	4OHBenzaldehyde	up	YGR089W
2215	4OHBenzaldehyde	up	YFL013C
2315	4OHBenzaldehyde	up	YCR081W
2411	4OHBenzaldehyde	up	YDL013W
256	4OHBenzaldehyde	up	YDR425W
266	4OHBenzaldehyde	up	YIL054W
276	4OHBenzaldehyde	up	YML103C
286	4OHBenzaldehyde	up	YPL195W
295	4OHBenzaldehyde	up	YDR006C
305	4OHBenzaldehyde	up	YOR038C
318	4OHBenzaldehyde	up	YGL010W
324	4OHBenzaldehyde	up	YKL050C
334	4OHBenzaldehyde	up	YDR074W
344	4OHBenzaldehyde	up	YBR248C
354	4OHBenzaldehyde	up	YDR245W
363	4OHBenzaldehyde	up	YOL001W
373	4OHBenzaldehyde	up	YBL017C
383	4OHBenzaldehyde	up	YOL064C
393	4OHBenzaldehyde	up	YCR020C-A
403	4OHBenzaldehyde	up	YPL062W
418	4OHBenzaldehyde	up	YHR180W
423	4OHBenzaldehyde	up	YDR120C
974	4OHBenzaldehyde	down	YLR426W
984	4OHBenzaldehyde	down	YAL026C
994	4OHBenzaldehyde	down	YOR008C-A
1004	4OHBenzaldehyde	down	YHL031C
1019	4OHBenzaldehyde	down	YDL142C
1024	4OHBenzaldehyde	down	YIL066C
1034	4OHBenzaldehyde	down	YGL124C
1045	4OHBenzaldehyde	down	YLR380W
1055	4OHBenzaldehyde	down	YML048W
1065	4OHBenzaldehyde	down	YIL098C
1075	4OHBenzaldehyde	down	YDR162C
1085	4OHBenzaldehyde	down	YIL160C
1095	4OHBenzaldehyde	down	YER164W
11010	4OHBenzaldehyde	down	YBR164C
11110	4OHBenzaldehyde	down	YER083C
1125	4OHBenzaldehyde	down	YJL004C
1135	4OHBenzaldehyde	down	YGL020C
1145	4OHBenzaldehyde	down	YMR198W
1155	4OHBenzaldehyde	down	YDL119C
1165	4OHBenzaldehyde	down	YNL153C
1174	4OHBenzaldehyde	down	YHR094C
1184	4OHBenzaldehyde	down	YPR141C
1194	4OHBenzaldehyde	down	YHL025W
1204	4OHBenzaldehyde	down	YCR053W
12110	4OHBenzaldehyde	down	YIL043C
1225	4OHBenzaldehyde	down	YLL057C
1235	4OHBenzaldehyde	down	YFL001W
1245	4OHBenzaldehyde	down	YJR120W
1254	4OHBenzaldehyde	down	YJL175W
1264	4OHBenzaldehyde	down	YHR123W
1274	4OHBenzaldehyde	down	YIL079C
1284	4OHBenzaldehyde	down	YLR055C
1294	4OHBenzaldehyde	down	YLR435W
1304	4OHBenzaldehyde	down	YGL086W
1319	4OHBenzaldehyde	down	YLL019C
1324	4OHBenzaldehyde	down	YOR006C
1334	4OHBenzaldehyde	down	YNL016W
1344	4OHBenzaldehyde	down	YML097C
1353	4OHBenzaldehyde	down	YPR119W
1363	4OHBenzaldehyde	down	YLL020C
1373	4OHBenzaldehyde	down	YPL161C
1383	4OHBenzaldehyde	down	YOL081W
1393	4OHBenzaldehyde	down	YDR354W
1403	4OHBenzaldehyde	down	YIL055C
1418	4OHBenzaldehyde	down	YNR067C
1423	4OHBenzaldehyde	down	YOR067C
1433	4OHBenzaldehyde	down	YGR086C
1443	4OHBenzaldehyde	down	YDR512C
1453	4OHBenzaldehyde	down	YNL098C
1463	4OHBenzaldehyde	down	YLR262C
1473	4OHBenzaldehyde	down	YIL097W
1483	4OHBenzaldehyde	down	YBR058C
1493	4OHBenzaldehyde	down	YIL107C
1503	4OHBenzaldehyde	down	YGR200C
1518	4OHBenzaldehyde	down	YOR070C
1523	4OHBenzaldehyde	down	YDR294C
1533	4OHBenzaldehyde	down	YJL135W
1543	4OHBenzaldehyde	down	YBR041W
1553	4OHBenzaldehyde	down	YLR325C
1563	4OHBenzaldehyde	down	YPL051W
1573	4OHBenzaldehyde	down	YLR268W
1583	4OHBenzaldehyde	down	YMR183C
1593	4OHBenzaldehyde	down	YIR024C
1603	4OHBenzaldehyde	down	YER090W
1618	4OHBenzaldehyde	down	YER016W
1623	4OHBenzaldehyde	down	YNL293W
1633	4OHBenzaldehyde	down	YML081C-A
1643	4OHBenzaldehyde	down	YML071C
1653	4OHBenzaldehyde	down	YDR098C
1663	4OHBenzaldehyde	down	YOR002W
1673	4OHBenzaldehyde	down	YDR360W
1683	4OHBenzaldehyde	down	YKL212W
1693	4OHBenzaldehyde	down	YGL043W
1703	4OHBenzaldehyde	down	YLR261C
1718	4OHBenzaldehyde	down	YPL230W
1723	4OHBenzaldehyde	down	YBR048W
1733	4OHBenzaldehyde	down	YLR315W
1743	4OHBenzaldehyde	down	YOR014W
1753	4OHBenzaldehyde	down	YFR041C
1763	4OHBenzaldehyde	down	YMR060C
1773	4OHBenzaldehyde	down	YNR020C
1783	4OHBenzaldehyde	down	YDR359C
1793	4OHBenzaldehyde	down	YOR132W
1803	4OHBenzaldehyde	down	YLR039C
1818	4OHBenzaldehyde	down	YMR202W
1822	4OHBenzaldehyde	down	YNL020C
1832	4OHBenzaldehyde	down	YLR292C
1842	4OHBenzaldehyde	down	YHR191C
1852	4OHBenzaldehyde	down	YBR289W
1862	4OHBenzaldehyde	down	YJR054W
1872	4OHBenzaldehyde	down	YDL096C
1882	4OHBenzaldehyde	down	YLR286C
1892	4OHBenzaldehyde	down	YOR106W
1902	4OHBenzaldehyde	down	YKR026C
1917	4OHBenzaldehyde	down	YGL219C
1922	4OHBenzaldehyde	down	YLR393W
1120	4OHBenzoicAcid	up	YMR289W
257	4OHBenzoicAcid	up	YER020W
319	4OHBenzoicAcid	up	YIR038C
419	4OHBenzoicAcid	up	YNL223W
518	4OHBenzoicAcid	up	YIL020C
618	4OHBenzoicAcid	up	YHL028W
719	4OHBenzoicAcid	up	YGL258W
819	4OHBenzoicAcid	up	YLR286C
919	4OHBenzoicAcid	up	YKR097W
1020	4OHBenzoicAcid	up	YPR172W
1126	4OHBenzoicAcid	up	YMR310C
1220	4OHBenzoicAcid	up	YER097W
1320	4OHBenzoicAcid	up	YDR285W
1419	4OHBenzoicAcid	up	YMR031W-A
1519	4OHBenzoicAcid	up	YNL194C
1619	4OHBenzoicAcid	up	YMR307W
1719	4OHBenzoicAcid	up	YNL047C
1819	4OHBenzoicAcid	up	YNL278W
1918	4OHBenzoicAcid	up	YBR283C
2017	4OHBenzoicAcid	up	YBR297W
2116	4OHBenzoicAcid	up	YAR003W
2216	4OHBenzoicAcid	up	YKL103C
2316	4OHBenzoicAcid	up	YGR137W
2412	4OHBenzoicAcid	up	YBR293W
258	4OHBenzoicAcid	up	YKL211C
267	4OHBenzoicAcid	up	YHR082C
277	4OHBenzoicAcid	up	YDL191W
287	4OHBenzoicAcid	up	YKL032C
296	4OHBenzoicAcid	up	YCL027W
306	4OHBenzoicAcid	up	YKL096W-A
3110	4OHBenzoicAcid	up	YNL196C
325	4OHBenzoicAcid	up	YEL008W
335	4OHBenzoicAcid	up	YBR248C
345	4OHBenzoicAcid	up	YPL244C
355	4OHBenzoicAcid	up	YLR063W
364	4OHBenzoicAcid	up	YNL334C
374	4OHBenzoicAcid	up	YGR149W
384	4OHBenzoicAcid	up	YOL160W
394	4OHBenzoicAcid	up	YGR123C
404	4OHBenzoicAcid	up	YER066W
4110	4OHBenzoicAcid	up	YDL019C
424	4OHBenzoicAcid	up	YBR118W
433	4OHBenzoicAcid	up	YOR153W
443	4OHBenzoicAcid	up	YMR030W
453	4OHBenzoicAcid	up	YGR133W
463	4OHBenzoicAcid	up	YBR210W
473	4OHBenzoicAcid	up	YJR053W
483	4OHBenzoicAcid	up	YGL004C
493	4OHBenzoicAcid	up	YLR187W
503	4OHBenzoicAcid	up	YCR079W
519	4OHBenzoicAcid	up	YKL216W
523	4OHBenzoicAcid	up	YKR066C
533	4OHBenzoicAcid	up	YNL336W
543	4OHBenzoicAcid	up	YIL057C
553	4OHBenzoicAcid	up	YPL038W
563	4OHBenzoicAcid	up	YDR309C
573	4OHBenzoicAcid	up	YLR057W
583	4OHBenzoicAcid	up	YOL037C
593	4OHBenzoicAcid	up	YOR121C
603	4OHBenzoicAcid	up	YMR068W
619	4OHBenzoicAcid	up	YLR094C
623	4OHBenzoicAcid	up	YBR056W
634	4OHBenzoicAcid	up	YHR061C
644	4OHBenzoicAcid	up	YOR186W
654	4OHBenzoicAcid	up	YNL072W
663	4OHBenzoicAcid	up	YML027W
673	4OHBenzoicAcid	up	YHL036W
684	4OHBenzoicAcid	up	YGR275W
694	4OHBenzoicAcid	up	YGL031C
704	4OHBenzoicAcid	up	YLL055W
7110	4OHBenzoicAcid	up	YGR183C
724	4OHBenzoicAcid	up	YMR181C
734	4OHBenzoicAcid	up	YDR245W
744	4OHBenzoicAcid	up	YCR062W
754	4OHBenzoicAcid	up	YIL134W
764	4OHBenzoicAcid	up	YGR044C
774	4OHBenzoicAcid	up	YDR146C
784	4OHBenzoicAcid	up	YGR042W
794	4OHBenzoicAcid	up	YCR006C
804	4OHBenzoicAcid	up	YIL153W
8110	4OHBenzoicAcid	up	YMR326C
824	4OHBenzoicAcid	up	YNL123W
834	4OHBenzoicAcid	up	YBR130C
844	4OHBenzoicAcid	up	YJR052W
854	4OHBenzoicAcid	up	YDL240W
864	4OHBenzoicAcid	up	YPR117W
874	4OHBenzoicAcid	up	YJL120W
884	4OHBenzoicAcid	up	YOR338W
894	4OHBenzoicAcid	up	YML016C
904	4OHBenzoicAcid	up	YOR350C
9110	4OHBenzoicAcid	up	YDL114W
924	4OHBenzoicAcid	up	YGR136W
934	4OHBenzoicAcid	up	YLR413W
944	4OHBenzoicAcid	up	YKL168C
954	4OHBenzoicAcid	up	YBL029W
964	4OHBenzoicAcid	up	YKR064W
975	4OHBenzoicAcid	up	YHR140W
985	4OHBenzoicAcid	down	YNL125C
995	4OHBenzoicAcid	down	YOL090W
1005	4OHBenzoicAcid	down	YNL323W
10110	4OHBenzoicAcid	down	YDL119C
1025	4OHBenzoicAcid	down	YGL007W
1035	4OHBenzoicAcid	down	YEL063C
1046	4OHBenzoicAcid	down	YPL206C
1056	4OHBenzoicAcid	down	YGR170W
1066	4OHBenzoicAcid	down	YGR184C
1076	4OHBenzoicAcid	down	YDR071C
1086	4OHBenzoicAcid	down	YFL025C
1096	4OHBenzoicAcid	down	YLR350W
11011	4OHBenzoicAcid	down	YDR123C
11111	4OHBenzoicAcid	down	YOR165W
1127	4OHBenzoicAcid	down	YCR053W
1136	4OHBenzoicAcid	down	YGL084C
1146	4OHBenzoicAcid	down	YJR066W
1156	4OHBenzoicAcid	down	YDR213W
1166	4OHBenzoicAcid	down	YER083C
1175	4OHBenzoicAcid	down	YKL046C
1185	4OHBenzoicAcid	down	YKL212W
1128	5HMF	up	YJL120W
259	5HMF	up	YGL195W
320	5HMF	up	YER178W
420	5HMF	up	YFR009W
520	5HMF	up	YER177W
620	5HMF	up	YGL105W
720	5HMF	up	YMR143W
820	5HMF	up	YKR026C
920	5HMF	up	YDR455C
1026	5HMF	up	YEL063C
1129	5HMF	up	YFL025C
1226	5HMF	up	YDR074W
1325	5HMF	up	YJL101C
1420	5HMF	up	YJL177W
1520	5HMF	up	YMR307W
1620	5HMF	up	YGL078C
1720	5HMF	up	YGR184C
1820	5HMF	up	YJL065C
1919	5HMF	up	YLR024C
2018	5HMF	up	YOR112W
2117	5HMF	up	YHR123W
2217	5HMF	up	YNL242W
2317	5HMF	up	YLR285W
2413	5HMF	up	YDR108W
2510	5HMF	up	YLR238W
268	5HMF	up	YDR491C
278	5HMF	up	YJR014W
288	5HMF	up	YGL084C
297	5HMF	up	YOR165W
307	5HMF	up	YLR371W
3111	5HMF	up	YPR123C
326	5HMF	up	YKR082W
336	5HMF	up	YCL029C
346	5HMF	up	YOL001W
356	5HMF	up	YER092W
365	5HMF	up	YDR159W
375	5HMF	up	YPL164C
385	5HMF	up	YAL010C
395	5HMF	up	YCR044C
405	5HMF	up	YOR233W
4111	5HMF	up	YER056C
425	5HMF	up	YDR146C
434	5HMF	up	YOL112W
444	5HMF	up	YER130C
454	5HMF	up	YPR150W
464	5HMF	up	YBR048W
474	5HMF	up	YNR032C-A
484	5HMF	up	YPL158C
494	5HMF	up	YNL140C
504	5HMF	up	YER016W
5110	5HMF	up	YER059W
524	5HMF	up	YLR102C
534	5HMF	up	YKL046C
544	5HMF	up	YKR034W
554	5HMF	up	YDL197C
564	5HMF	up	YPL223C
574	5HMF	up	YOR298C-A
584	5HMF	up	YLL049W
594	5HMF	up	YBR016W
604	5HMF	up	YML071C
6110	5HMF	up	YGL219C
624	5HMF	up	YOR189W
635	5HMF	up	YLR334C
645	5HMF	up	YOR019W
655	5HMF	up	YMR289W
664	5HMF	down	YMR283C
674	5HMF	down	YER151C
685	5HMF	down	YHL029C
695	5HMF	down	YKL079W
705	5HMF	down	YLR032W
7111	5HMF	down	YBR025C
725	5HMF	down	YAL019W
735	5HMF	down	YDR049W
745	5HMF	down	YOL061W
755	5HMF	down	YCR076C
765	5HMF	down	YOR085W
775	5HMF	down	YMR183C
785	5HMF	down	YFL001W
795	5HMF	down	YDL142C
805	5HMF	down	YNL273W
8111	5HMF	down	YML107C
825	5HMF	down	YDR360W
835	5HMF	down	YLR315W
845	5HMF	down	YDR395W
855	5HMF	down	YKR035W-A
865	5HMF	down	YER054C
875	5HMF	down	YNL136W
885	5HMF	down	YLR114C
895	5HMF	down	YGL166W
905	5HMF	down	YDL020C
9111	5HMF	down	YOR132W
925	5HMF	down	YOR131C
935	5HMF	down	YLR048W
945	5HMF	down	YCR028C-A
955	5HMF	down	YBR168W
965	5HMF	down	YGR157W
976	5HMF	down	YLR234W
986	5HMF	down	YIL112W
996	5HMF	down	YNR041C
1006	5HMF	down	YBR166C
1130	Acetamide	up	YAL023C
260	Acetamide	up	YKR057W
327	Acetamide	up	YJR087W
426	Acetamide	up	YER129W
525	Acetamide	up	YGL027C
625	Acetamide	up	YNL120C
726	Acetamide	up	YJL119C
826	Acetamide	up	YPL066W
926	Acetamide	up	YNL119W
1027	Acetamide	up	YKL081W
1137	Acetamide	up	YGR019W
1227	Acetamide	up	YGR015C
1326	Acetamide	up	YPL227C
1424	Acetamide	up	YOR058C
1524	Acetamide	up	YDR019C
1624	Acetamide	up	YOR035C
1724	Acetamide	up	YJR118C
1823	Acetamide	up	YPL102C
1920	Acetamide	up	YDL083C
2019	Acetamide	up	YDR477W
2118	Acetamide	up	YGL015C
2218	Acetamide	up	YKL020C
2318	Acetamide	up	YIL094C
2414	Acetamide	up	YMR063W
2511	Acetamide	up	YPL184C
269	Acetamide	up	YBL072C
279	Acetamide	up	YOR039W
289	Acetamide	up	YNL162W
298	Acetamide	up	YGL084C
308	Acetamide	up	YPL158C
3112	Acetamide	up	YMR060C
328	Acetamide	up	YKR034W
337	Acetamide	up	YJR054W
347	Acetamide	up	YOR019W
357	Acetamide	up	YOR005C
366	Acetamide	up	YGL115W
376	Acetamide	up	YBR077C
386	Acetamide	up	YLR337C
545	Acetamide	down	YCR086W
555	Acetamide	down	YJR140C
565	Acetamide	down	YDR074W
575	Acetamide	down	YKL050C
585	Acetamide	down	YGL244W
595	Acetamide	down	YPR184W
605	Acetamide	down	YDR451C
6111	Acetamide	down	YJR137C
626	Acetamide	down	YNR010W
636	Acetamide	down	YHL003C
646	Acetamide	down	YBR200W
656	Acetamide	down	YBR277C
665	Acetamide	down	YOR038C
675	Acetamide	down	YLR113W
686	Acetamide	down	YER156C
696	Acetamide	down	YDR121W
706	Acetamide	down	YBR175W
7112	Acetamide	down	YCR081W
727	Acetamide	down	YCR077C
736	Acetamide	down	YBL089W
746	Acetamide	down	YNL229C
756	Acetamide	down	YOL129W
766	Acetamide	down	YJL124C
776	Acetamide	down	YNL147W
786	Acetamide	down	YOR091W
796	Acetamide	down	YHL025W
806	Acetamide	down	YBL059W
8112	Acetamide	down	YNL079C
827	Acetamide	down	YBR278W
836	Acetamide	down	YIL160C
846	Acetamide	down	YDR503C
856	Acetamide	down	YBR168W
866	Acetamide	down	YBR289W
876	Acetamide	down	YDR485C
886	Acetamide	down	YLR085C
896	Acetamide	down	YBR231C
906	Acetamide	down	YDR378C
9112	Acetamide	down	YML016C
927	Acetamide	down	YDR334W
936	Acetamide	down	YKL146W
946	Acetamide	down	YLR410W
956	Acetamide	down	YDR083W
966	Acetamide	down	YLR182W
977	Acetamide	down	YML071C
987	Acetamide	down	YAL011W
997	Acetamide	down	YHR191C
1007	Acetamide	down	YOL035C
10111	Acetamide	down	YGL251C
1028	Acetamide	down	YHR180W
1036	Acetamide	down	YDR024W
1047	Acetamide	down	YJL128C
1057	Acetamide	down	YLR150W
1067	Acetamide	down	YNL291C
1138	AcetoSyringone	up	YGL136C
270	AcetoSyringone	up	YDR126W
329	AcetoSyringone	up	YGR089W
427	AcetoSyringone	up	YPL095C
526	AcetoSyringone	up	YLR239C
627	AcetoSyringone	up	YGL007W
728	AcetoSyringone	up	YKL124W
828	AcetoSyringone	up	YER108C
928	AcetoSyringone	up	YGL105W
1029	AcetoSyringone	up	YIL020C
1139	AcetoSyringone	up	YGR023W
1228	AcetoSyringone	up	YDR006C
1327	AcetoSyringone	up	YMR143W
1425	AcetoSyringone	up	YEL063C
1525	AcetoSyringone	up	YBR115C
1625	AcetoSyringone	up	YDL077C
1725	AcetoSyringone	up	YNR041C
1824	AcetoSyringone	up	YBL003C
1923	AcetoSyringone	up	YBL009W
2020	AcetoSyringone	up	YBR005W
2119	AcetoSyringone	up	YER092W
2219	AcetoSyringone	up	YOR163W
2319	AcetoSyringone	up	YMR039C
2415	AcetoSyringone	up	YHR018C
2512	AcetoSyringone	up	YGR101W
2610	AcetoSyringone	up	YNL215W
2710	AcetoSyringone	up	YGR032W
2810	AcetoSyringone	up	YDR393W
299	AcetoSyringone	up	YOR309C
309	AcetoSyringone	up	YGL027C
3113	AcetoSyringone	up	YDL013W
3210	AcetoSyringone	up	YIL094C
338	AcetoSyringone	up	YDR011W
348	AcetoSyringone	up	YBR001C
358	AcetoSyringone	up	YGL005C
367	AcetoSyringone	up	YDR007W
377	AcetoSyringone	up	YBR009C
387	AcetoSyringone	up	YJL071W
396	AcetoSyringone	up	YDL012C
406	AcetoSyringone	up	YIL148W
4112	AcetoSyringone	up	YGL004C
428	AcetoSyringone	up	YDL002C
435	AcetoSyringone	up	YPR191W
445	AcetoSyringone	up	YNL003C
455	AcetoSyringone	up	YCR028C-A
465	AcetoSyringone	up	YKL081W
475	AcetoSyringone	up	YHR021C
485	AcetoSyringone	up	YNL081C
495	AcetoSyringone	up	YBR266C
505	AcetoSyringone	up	YGR184C
5111	AcetoSyringone	up	YGR170W
527	AcetoSyringone	up	YDR276C
535	AcetoSyringone	up	YDL001W
546	AcetoSyringone	up	YDL006W
556	AcetoSyringone	up	YOR221C
566	AcetoSyringone	up	YBR030W
576	AcetoSyringone	up	YGL009C
586	AcetoSyringone	up	YEL065W
596	AcetoSyringone	up	YKL057C
606	AcetoSyringone	up	YDL136W
6112	AcetoSyringone	up	YDL078C
628	AcetoSyringone	up	YPL178W
637	AcetoSyringone	up	YGL017W
647	AcetoSyringone	up	YKL048C
657	AcetoSyringone	up	YJL204C
666	AcetoSyringone	up	YGR208W
676	AcetoSyringone	up	YOR327C
687	AcetoSyringone	up	YBR200W
697	AcetoSyringone	up	YOL095C
707	AcetoSyringone	up	YPR173C
7113	AcetoSyringone	up	YDR019C
729	AcetoSyringone	up	YOR182C
737	AcetoSyringone	up	YOR243C
747	AcetoSyringone	up	YJL130C
757	AcetoSyringone	up	YNL273W
767	AcetoSyringone	up	YLR420W
777	AcetoSyringone	up	YGL010W
787	AcetoSyringone	up	YBL005W
797	AcetoSyringone	up	YDR289C
807	AcetoSyringone	up	YDR004W
8113	AcetoSyringone	up	YBR082C
829	AcetoSyringone	up	YML121W
837	AcetoSyringone	up	YGR022C
847	AcetoSyringone	up	YML001W
857	AcetoSyringone	up	YDL081C
867	AcetoSyringone	up	YBR291C
877	AcetoSyringone	up	YDR174W
887	AcetoSyringone	up	YER120W
897	AcetoSyringone	up	YOR125C
907	AcetoSyringone	up	YMR294W
9113	AcetoSyringone	up	YJL046W
929	AcetoSyringone	up	YOR304W
937	AcetoSyringone	up	YBR119W
947	AcetoSyringone	up	YOR167C
957	AcetoSyringone	up	YPR123C
967	AcetoSyringone	up	YOL050C
978	AcetoSyringone	up	YGR019W
988	AcetoSyringone	up	YEL015W
998	AcetoSyringone	up	YMR216C
1008	AcetoSyringone	up	YGR015C
10112	AcetoSyringone	up	YGR227W
10210	AcetoSyringone	up	YMR116C
1037	AcetoSyringone	up	YGL154C
1048	AcetoSyringone	up	YBR248C
1058	AcetoSyringone	up	YOR293W
1068	AcetoSyringone	up	YGL177W
1077	AcetoSyringone	up	YJL120W
1087	AcetoSyringone	up	YDR477W
1097	AcetoSyringone	up	YJR118C
11012	AcetoSyringone	up	YFL013C
11112	AcetoSyringone	up	YOR085W
11210	AcetoSyringone	up	YDL096C
11310	AcetoSyringone	up	YMR022W
1147	AcetoSyringone	up	YPL101W
1157	AcetoSyringone	up	YLR292C
1167	AcetoSyringone	up	YAR015W
1176	AcetoSyringone	up	YCR044C
1186	AcetoSyringone	up	YIR033W
1195	AcetoSyringone	up	YGL115W
1205	AcetoSyringone	up	YKL046C
12111	AcetoSyringone	up	YOL009C
1229	AcetoSyringone	up	YER119C-A
1236	AcetoSyringone	up	YPL102C
1246	AcetoSyringone	up	YGL149W
1255	AcetoSyringone	up	YDR146C
1265	AcetoSyringone	up	YBR113W
1275	AcetoSyringone	up	YPL158C
1285	AcetoSyringone	down	YEL037C
1295	AcetoSyringone	down	YAL024C
1305	AcetoSyringone	down	YDL070W
13110	AcetoSyringone	down	YBR245C
1328	AcetoSyringone	down	YOL124C
1335	AcetoSyringone	down	YHL031C
1345	AcetoSyringone	down	YML097C
1354	AcetoSyringone	down	YBR036C
1364	AcetoSyringone	down	YCR065W
1374	AcetoSyringone	down	YER164W
1384	AcetoSyringone	down	YNL293W
1394	AcetoSyringone	down	YOL116W
1404	AcetoSyringone	down	YJL065C
14110	AcetoSyringone	down	YGL244W
1426	AcetoSyringone	down	YCL010C
1434	AcetoSyringone	down	YIL160C
1444	AcetoSyringone	down	YLR095C
1454	AcetoSyringone	down	YGR003W
1464	AcetoSyringone	down	YBR164C
1474	AcetoSyringone	down	YGL054C
1484	AcetoSyringone	down	YJR140C
1494	AcetoSyringone	down	YAL011W
1504	AcetoSyringone	down	YGL165C
15110	AcetoSyringone	down	YMR274C
