Inhibitor	Significant_up_deletions	Significant_down_deletions
147	MBO	NA	YLR407W
148	MBO	NA	YIL098C
149	MBO	NA	YGR092W
150	MBO	NA	YGL163C
151	MBO	NA	YGL043W
152	MBO	NA	YDR222W
153	MBO	NA	YHR167W
154	MBO	NA	YJR033C
155	MBO	NA	YDL020C
156	MBO	NA	YJL128C
157	MBO	NA	YOR026W
158	MBO	NA	YDR244W
159	MBO	NA	YKR007W
160	MBO	NA	YML067C
161	MBO	NA	YER111C
162	MBO	NA	YDR083W
163	MBO	NA	YNL162W
164	MBO	NA	YDL074C
165	MBO	NA	YKR082W
166	MBO	NA	YPL120W
167	MBO	NA	YFR041C
168	MBO	NA	YOL083W
169	MBO	NA	YDL119C
170	MBO	NA	YJR120W
171	MBO	NA	YLR234W
172	MBO	NA	YJL101C
173	MBO	NA	YJL204C
174	MBO	NA	YNL140C
175	MBO	NA	YIL134W
176	MBO	NA	YLR241W
177	MBO	NA	YLR262C
178	MBO	NA	YMR048W
179	MBO	NA	YPL180W
180	MBO	NA	YBR205W
181	MBO	NA	YLR413W
182	MBO	NA	YPL230W
183	MBO	NA	YKR035C
184	MBO	NA	YJR054W
185	MBO	NA	YGL213C
186	MBO	NA	YOL081W
187	MBO	NA	YML016C
188	MBO	NA	YEL011W
189	MBO	NA	YOR246C
190	MBO	NA	YNL199C
191	MBO	NA	YDR127W
